signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,wavelet_type,htid,max_autocorrelation_diff,fft_amplitude_max_diff,fft_dominant_frequency_diff,prominence_max_diff,fft_variance_magnitude_diff,avg_prominence_diff,upper_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,fft_peak_amplitude_diff,fft_stationarity_threshold_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,fft_frequency_max_diff,fft_num_peaks_diff,fft_dynamic_cutoff_percentile_diff,prominence_min_diff,fft_dynamic_cutoff_diff,fft_spectral_centroid_diff,fft_spectral_bandwidth_diff,prominence_threshold_diff,distance_factor_diff,fft_spectral_magnitude_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,smoothness_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
smoothed,morl,21.690779576177256,0.6595665458368469,615.8266319079969,-31.011219204440877,719,127,35315.24451404861,,False,"[38, 62, 88, 113, 151, 190, 218, 246, 270, 304, 329, 360, 384, 426, 457, 498, 539, 577, 612, 639, 664, 696]","[106419.66144723621, 44343.835000863204, 2807.8267822799758, 71577.3856210181, 77972.41379444426, 3584.189726086908, 28787.51427677433, 42447.35787518788, 58984.23121417967, 45464.69618272388, 52115.924193250925, 2920.060029598617, 62360.38555526058, 76469.24991123853, 21775.149936852416, 91824.47428079271, 86836.77452792533, 22431.734254017392, 89565.59121133656, 11980.438856822147, 31565.19603386891, 121682.56106549074]",22,15.346162746322777,439067.6085420472,0.02651369873574119,1.8618300656648194e-07,0.6072863053686619,14,90065.62196391422,367.1332092334269,180133.91163252445,"[38, 88, 151, 200, 246, 269, 304, 351, 426, 457, 539, 577, 652, 696]","[147915.28929495323, 48527.165510508865, 151019.01686885575, 48118.871326618726, 96563.03925180985, 367.1332092334269, 106779.5985690545, 63885.63626583222, 139347.2632320719, 46362.11834600449, 180133.91163252445, 41390.50118178158, 45284.81207751995, 145224.35072803003]","[0, 62, 113, 169, 169, 268, 270, 329, 384, 440, 498, 558, 612, 498]","[498, 113, 498, 218, 270, 270, 384, 384, 498, 498, 612, 612, 664, 718]",0.05,30,1560138738347.633,124490.94289323018,-124490.94289323018,,,,,,,,,,,,,,,,CWT,mdp.39015056038402,,,,178829.2449658578,,89325.31640835866,123186.27622656351,89325.31640835866,1243151.3741614658,89325.31640835867,,123186.27622656351,0.0,1.0,,,0.0,-12.5,,,,363.1332092334269,,,,0.0,0.0,,0.0,-12.5,10.0,0.0,0.9339215665966563,0.6880143093438221,0.8264788832734414,0.3960712654179994,1.0,0.0,,0.26217278413983075,0.9881225488907004,0.9881225488907004,0.988122384120468,1.0,0.6401286104654429,0.8333333333333333,,0.09090909090909091,0.857142857142857,,0.10656971115514763,0.10656971115514763,,0.9999999999999999,2.4587927976458186,0.9753201636461689,3,1.8761445308746798,0.7839721713681577,3,0,0,0.6550994650168932,0.9966552765839151,2,1,0.11111111111111112,0.4750537343737904,0.7704650608286683,3,0.5,0.9615384615384616,2.75,2.666666666666667,0.875,1,morl,0.1111111111111111,,,5,2.0,0.00038829480284838236,0.0,0.012529892131692028,0.8072821055919018,0.6745114747946562,0.8284329907891195,0.3691194209891437,1.0,0.0,,0.26217278413983075,0.9820520860399009,0.9820520860399009,0.9820468417064934,0.9276873489104944,0.6395903129223514,0.909090909090909,,0.38095238095238093,0.42105263157894735,0.0,0.10656971115514768,0.10656971115514768,0.0,0.6140350877192982,2.3554077371896756,0.9553340223555064,3,1.7872482321821939,0.7943884771642218,6,2.1213203435596424,0.9184107560169368,4.5,4.0,0.8726669164700068,1,5.5,5.5,6.363961030678928,2,0.2558139534883721,0.7818700369735249,0.5863692214660821,3,1.5,1
raw,gaus8,21.801651465262452,0.6595336918073001,646.2965924316366,-30.394993372539787,719,127,38452.799438937334,,False,"[38, 77, 114, 168, 206, 247, 291, 329, 384, 426, 497, 540, 612, 653, 696]","[129892.81102800975, 15381.750317144337, 75544.38262501785, 64416.39719639137, 794.0541923113906, 51620.426553407444, 2576.80663078394, 59064.944361438516, 59387.309922586646, 81003.69561635314, 83063.76056973414, 85427.20930377157, 103374.48931529225, 31591.782216779364, 153185.7104567781]",15,15.364561858519828,487624.94576460624,0.022632610628260334,2.0557357401293848e-07,0.43813674422806903,13,91476.76848520013,1185.7391665240793,171953.96034964648,"[38, 77, 152, 200, 247, 303, 368, 426, 463, 540, 578, 653, 696]","[171953.96034964648, 30143.80597224245, 121996.5171935191, 39616.222717704935, 114494.08577003778, 91945.04475269961, 62543.92240633549, 157222.2673384702, 1185.7391665240793, 170639.83667082002, 30705.51692339356, 33019.6623526389, 163731.40869356904]","[0, 63, 114, 168, 168, 271, 329, 114, 462, 497, 559, 612, 612]","[612, 114, 168, 218, 384, 384, 384, 497, 497, 612, 612, 664, 718]",0.05,20,1968374761221.1238,153515.35404471002,-153515.35404471002,,,,,,,,,,,,,,,,CWT,mdp.39015056038402,,,,170380.96034964648,,90509.50761563491,151941.35404471002,90509.50761563491,1166950.9903076016,90509.50761563491,,151941.35404471002,0.0,-7.5,,,0.0,-16.5,,,,999.7391665240793,,,,0.0,10.0,,0.0,-16.5,10.0,0.05908386721882805,0.8371975528010897,0.6867152971644543,0.8412527215990606,0.36064984544604983,0.8620255216849613,0.024315632035796474,,1.0,1.0,1.0,1.0000000000000002,0.8338422731951459,0.5674182294409535,1.0,,0.0,0.0,0.0,0.18658153059988353,0.18658153059988353,0.0,0.22,2.4192628635580027,1.0,1,1.7828241008947827,0.7934572780436526,4,0,0,0.49960168313113346,1.0,1,1,0.125,0.5182129197071771,0.849062418216181,4,1.7320508075688772,0.8667653224947017,2.5,1.6,0.8372288150935048,2,gaus,0.9027777777777778,1.0,0.06805555555555554,1,1.75,,0.05950052559921938,0.013961984183896292,0.8593838125874788,0.6868709553930495,0.8412527215990606,0.36890654935074124,0.7200080458937842,0.03515071301757806,,0.7229285129355767,1.0,1.0,1.0,0.8345331333048926,0.5686753961565809,0.909090909090909,,0.0,0.0,0.0,0.18903746279039252,0.18903746279039252,0.0,0.3157894736842105,2.3208920621007736,0.941334748176192,4,1.7513570022883187,0.7784356962658827,8,2.8284271247461903,0.8912143413559157,6.0,5.333333333333333,0.8302225552933424,2,14.375,16.0,8.139410298049853,16,0.6686046511627907,1.0,0.23197674418604652,5,2.75,2
raw,gaus6,21.813817812578527,0.6565877804912773,627.7140681006351,-30.870783126274528,719,127,41328.893376743195,,False,"[38, 74, 114, 168, 206, 246, 291, 328, 384, 426, 463, 498, 540, 612, 653, 689]","[143201.01570441335, 25148.864642950433, 66704.45340273634, 74054.11470029737, 1119.1611751378232, 52396.827383411044, 2063.568208693534, 58151.24865926519, 56794.028755032414, 80193.68179994728, 262.9125586732225, 79881.8129960038, 67478.1481296362, 93828.09318071985, 27410.138737381418, 164275.02064376324]",16,15.323014764349505,487249.3246267031,0.020343116256817784,2.592375418892927e-07,0.39472051941199976,13,86834.53145786414,262.9125586732225,183420.71036343704,"[38, 74, 152, 200, 246, 303, 368, 426, 463, 540, 578, 653, 689]","[183420.71036343704, 25148.864642950433, 107165.22149591977, 32080.1453285718, 112709.75528573069, 81520.74790530014, 56794.028755032414, 154848.273047602, 262.9125586732225, 148805.68872544455, 29729.052505035503, 27410.138737381418, 168953.3696011547]","[0, 64, 114, 168, 168, 271, 328, 168, 462, 498, 559, 612, 612]","[612, 114, 168, 218, 328, 328, 384, 612, 498, 612, 612, 663, 718]",0.05,20,2195510549182.9048,166614.19512245897,-166614.19512245897,,,,,,,,,,,,,,,,CWT,mdp.39015056038402,,,,181847.71036343704,,85867.27058829892,165040.19512245897,85867.27058829892,1106601.9089522338,85867.27058829891,,165040.19512245897,0.0,-12.0,,,0.0,-16.5,,,,76.91255867322252,,,,0.0,10.0,,0.0,-16.5,10.0,0.11380220684886175,0.7906225652136486,0.6587924407333349,0.8426594740123119,0.34131263029257464,0.7759837175640254,0.02404066592769092,,0.06743025511756384,0.9296410324303517,0.9296410324303517,0.9296204737244779,0.7597580866450385,0.6639506924651236,1.0,,0.0,0.0,0.0,0.22428590989922764,0.22428590989922764,0.0,0.04000000000000001,2.066468591625595,0.854172823777589,3,1.7157749640693873,0.7636166305148506,5,0,0,0.41204381375795457,0.8247446469266657,6,1,0.125,0.5004948143703498,0.8200323095650955,5,1.2583057392117916,0.9032072508298622,4.75,4.444444444444445,0.7689113177226234,4,gaus,0.9027777777777778,1.0,0.06805555555555554,1,3.25,,0.11404271053905639,0.017925341218066836,0.8191559333632205,0.6589619726759355,0.8426594740123119,0.34981905910735844,0.6481415063402934,0.03487880043799709,,0.055015117870853905,0.9296410324303518,0.9296410324303518,0.9296204737244776,0.7607569782272585,0.664927317078076,0.909090909090909,,0.0,0.0,0.0,0.22660411378473064,0.22660411378473064,0.0,0.15789473684210525,2.0518744011081544,0.8322233955628279,9,1.6950304452434526,0.7533999082488247,10,0.7071067811865476,0.9728035853389789,9.5,9.473684210526315,0.8037094849771818,3,14.375,16.0,8.139410298049853,16,0.6686046511627907,1.0,0.23197674418604652,5,3.5,3
raw,cgau8,16.659307917566416,0.7177400808209127,845.6165989126173,-30.322031669058013,719,127,44847.45477918904,-1355651.1048842762,True,"[3, 40, 114, 157, 225, 263, 323, 388, 426, 501, 540, 615, 651, 711]","[133.97348030484864, 22874.70012737511, 16485.86101615018, 59576.50634714677, 2024.997220294481, 18812.560116794604, 45631.9079858195, 17255.610550516503, 60256.59259742852, 60991.12931819596, 20815.050279777708, 61968.43081214147, 543.3172917012016, 17767.429924679906]",14,15.82199779775397,498125.6034240135,0.023488859132298794,2.3536619747875487e-06,0.3355658345861426,13,71024.32797516616,1014.3904922187776,137772.5540279087,"[38, 89, 152, 200, 247, 303, 368, 426, 463, 540, 578, 652, 696]","[119766.61662672498, 31736.609990834128, 99598.26348864537, 34376.12295060438, 81913.07549798218, 77065.73224690466, 48556.07826752983, 115819.9729753226, 1014.3904922187776, 137772.5540279087, 27668.945967420717, 30739.205215675378, 117288.69592938841]","[0, 62, 113, 169, 169, 270, 329, 113, 462, 497, 558, 612, 612]","[612, 113, 384, 218, 384, 384, 384, 497, 497, 612, 612, 664, 718]",0.05,20,1948963383655.0217,124906.80775912349,-124906.80775912349,,,,,,,,,,,,,,,,CWT,mdp.39015056038402,,,,136199.5540279087,,70057.06710560095,123332.80775912349,70057.06710560095,901069.2636771601,70057.06710560095,,123332.80775912349,0.0,-3.0,,,0.0,-7.5,,,,828.3904922187776,,,,0.0,10.0,,0.0,-16.5,10.0,0.18074363574218866,0.8443397630049619,0.9941475812444562,0.2466614274699951,0.7427215872331248,0.6587516038511293,0.03200243311753057,0.8234040745252608,0.8268422387007461,0.6900174226150109,0.6900174226150109,0.689926846518536,0.5074473887400859,0.27966316912316697,1.0,,0.0,0.9473684210526315,0.0,0.10423321642826325,0.10423321642826325,0.0,0.4,1.879026586742986,0.7766938496214121,4,2.083983332373678,0.927490121747657,2,0,0,0.44569638158726543,0.8921034428746727,3,0,0.0,0.5653465132735809,0.9262881326104166,2,0.9574271077563381,0.9263517609418201,2.75,2.5263157894736845,0.8574066497016792,1,cgau,0.1111111111111111,,,2,1.25,,0.18076863496445247,0.17260924062319405,0.8655527024650387,0.9941504890696011,0.2466614274699952,0.7460441353863618,0.5502232162351098,0.0427521513375973,0.8529502206554977,0.5989116349853152,0.6900174226150109,0.6900174226150109,0.6899268465185358,0.5094953521879171,0.2817566079813242,0.909090909090909,,0.0,0.9473684210526315,0.0,0.10698995435915884,0.10698995435915884,0.0,0.47368421052631576,1.792194007695336,0.7268991619497026,10,2.1225388318709424,0.9434170139383299,3,4.949747468305833,0.8096250973728526,6.5,4.615384615384615,0.7798125486864262,5,6.5,6.5,2.1213203435596424,2,0.3023255813953488,0.2606233456578416,0.7101850893259033,1,4.0,4
raw,gaus4,21.867763066297158,0.6542003876775486,569.7649672504506,-31.652619762324882,719,127,44621.740970811996,,False,"[39, 74, 114, 144, 170, 194, 218, 246, 271, 304, 328, 356, 384, 425, 457, 498, 540, 583, 611, 653, 688]","[162149.71062249673, 22855.009745546617, 36443.29547239723, 1074.114041029432, 69986.72388045628, 961.4823426745133, 25549.34899072098, 43935.063433489784, 37886.035077515015, 30135.803800032543, 60785.207450577, 9341.027928908516, 50066.81215946245, 71651.54478650414, 24957.960626914588, 78053.12829585157, 50063.97687876108, 7106.666573058104, 62939.707617370776, 24015.532195226086, 178233.89971765422]",21,15.175583861307143,492689.8054500141,0.017394515471515756,3.0877684711638157e-07,0.3353408034845876,14,77540.34262821122,44.58399295989511,198726.27412067045,"[39, 74, 152, 200, 246, 270, 304, 369, 425, 457, 540, 578, 653, 688]","[198726.27412067045, 22855.009745546617, 75824.35319852302, 27800.269649692586, 106530.82420725934, 44.58399295989511, 71846.87443618671, 50066.81215946245, 142933.96728861413, 34975.79297560227, 117958.90312486282, 33751.699982696344, 24015.532195226086, 178233.89971765422]","[0, 64, 114, 170, 170, 269, 271, 328, 170, 440, 498, 559, 498, 498]","[498, 498, 170, 218, 328, 271, 328, 384, 498, 498, 611, 611, 663, 718]",0.05,30,2628211741046.6514,184556.37893423482,-184556.37893423482,,,,,,,,,,,,,,,,CWT,mdp.39015056038402,,,,197153.27412067045,,76573.081758646,182982.37893423482,76573.081758646,1063317.796794957,76595.96727517968,,182982.37893423482,0.0,-7.0,,,0.0,-11.5,,,,141.4160070401049,,,,0.0,0.0,,0.0,-11.5,9.0,0.17644937933296098,0.7140886942472864,0.5597074861445549,0.848896976023443,0.3256415786068578,0.6583056396512676,0.028023263516739554,,0.1326147262584986,0.7887758576016974,0.7887758576016974,0.7890610987309821,0.7066227585224298,0.7928000844621852,0.9000000000000001,,0.47619047619047616,0.5263157894736842,0.0,0.27593161656001913,0.27593161656001913,0.0,0.24,2.1181029567405942,0.8755158394096566,2,1.590478454142205,0.7078526167429395,7,0,0,0.47807284871154937,0.9569080026218941,2,1,0.125,0.46676614536044436,0.7647698022371315,7,2.886751345948129,0.7779422041578362,4.5,3.1111111111111116,0.715894179001995,5,gaus,0.9027777777777778,1.0,0.06805555555555554,1,4.0,,0.17648820305012922,0.021584070932054642,0.753051883157741,0.5599262493083805,0.848896976023443,0.33435038671680944,0.5498507240014074,0.038817170847834856,,0.10170072145616935,0.7887758576016974,0.7887758576016974,0.7890610987309818,0.7078425792141418,0.7934022476947188,0.8181818181818181,,0.47619047619047616,0.5263157894736842,0.0,0.2780611666134897,0.2780611666134897,0.0,0.3333333333333333,2.0965309612228005,0.8503357293746319,8,1.5848717373816323,0.7044370352639774,12,2.8284271247461903,0.8912143413559157,10.0,9.600000000000001,0.7532994783702656,6,14.375,16.0,8.139410298049853,16,0.6686046511627907,1.0,0.23197674418604652,5,5.75,5
smoothed,fbsp,18.213002384819713,0.6986190356247194,890.3143763391761,-36.480940258647856,719,127,68725.45027424057,-1566362.6261925483,True,"[11, 37, 75, 126, 153, 199, 249, 293, 316, 339, 373, 400, 425, 464, 506, 539, 578, 604, 631, 654, 712]","[12999.123058737023, 4326.588781494123, 27480.04545499618, 936.9170655046837, 74809.8629230633, 19814.017562715522, 59319.72665953155, 8769.643054750763, 52330.807163606, 257.0757997621513, 1351.289072525784, 2329.3363104741074, 73327.010840978, 17537.155834516445, 1.6080549884718494, 80349.43270604269, 14829.48549092701, 3442.8545545767956, 3280.046408374197, 27527.46470116338, 17782.39421778923]",21,15.440068155243655,699957.2410846939,0.015013861879321848,1.8098934332374802e-07,0.29280863827409565,15,71969.07079372848,435.5746315722281,191539.65835981467,"[37, 75, 121, 144, 201, 245, 293, 368, 425, 459, 539, 577, 631, 654, 691]","[191539.65835981467, 27334.666608263236, 986.5975823102235, 91881.29241134138, 30138.109268626074, 94815.40405608404, 71175.63446610121, 50908.68351283731, 126840.6726710952, 35055.87738804458, 128937.85708654652, 31587.08636848547, 435.5746315722281, 27874.18398911762, 170024.76350568712]","[0, 62, 113, 113, 169, 169, 271, 328, 328, 441, 498, 557, 613, 498, 498]","[498, 328, 122, 328, 217, 328, 328, 384, 498, 498, 613, 613, 632, 666, 718]",0.05,30,5493724193583.992,253470.5854531857,-253470.5854531857,,,,,,,,,,,,,,,,CWT,mdp.39015056038402,,,,190234.991693148,,71228.76523817291,252165.91878651903,71228.76523817291,1061768.7285725938,71228.76523817291,,252165.91878651903,0.0,-16.5,,,0.0,-12.0,,,,431.5746315722281,,,,0.0,0.0,,0.0,-7.5,9.0,0.6335904392749367,0.3989110614425034,0.7523574253533076,0.41819121672642123,0.6675803258717834,0.47908472392512363,0.1903405533741632,0.0,0.31170857165231564,0.6927159853857676,0.6927159853857676,0.6927117225807276,0.7609771325030643,0.7359490470968922,0.6666666666666666,,1.0000000000000002,0.9999999999999999,,0.476475200401453,0.476475200401453,,0.0,2.1226755161286,0.841993775864509,6,1.5495003309562754,0.6474795086437892,7,0,0,0.625532959339509,0.9516733838071391,4,0,0.0,0.39333952732980426,0.6379370183247998,9,2.0816659994661326,0.8398718461949128,6.5,5.964497041420118,0.6699359230974564,7,fbsp,0.7777777777777778,,,3,6.0,0.0,0.6335904392749367,0.0121463136793191,0.3448188511148123,0.7375918053677712,0.4263097133919286,0.6221528418363726,0.47944756144306133,0.18885830911064677,0.0,0.31170857165231564,0.7077759882430907,0.7077759882430907,0.707690601152937,0.7059488586332777,0.7353301721436156,0.8181818181818181,,0.8571428571428571,0.4736842105263158,0.0,0.4764752004014531,0.4764752004014531,0.0,0.0,2.1020703743761024,0.852582469828812,7,1.4987465808910463,0.6661564927639849,14,4.949747468305833,0.8096250973728526,10.5,9.333333333333334,0.7028894717633494,11,11.5,11.5,0.7071067811865476,2,0.5348837209302325,0.08687444855261388,0.5995190607830531,2,8.75,6
raw,gaus2,22.225531108043903,0.6219596333490303,571.9652941098022,-34.09837117214223,719,127,59783.80106286963,,False,"[40, 74, 119, 144, 170, 200, 246, 271, 296, 328, 356, 383, 425, 457, 498, 539, 578, 652, 688]","[184802.5765472769, 26430.865907660715, 497.17347528208484, 48288.63707212264, 11801.623230606212, 30512.480151849544, 51766.373743304706, 23691.6887474394, 24735.711686423183, 54762.46848797695, 8341.211080328456, 42095.60762523484, 66228.858102789, 33466.30713962333, 43112.952360229174, 70143.87652485794, 31359.80731221882, 25967.947673663453, 192450.46746799542]",19,15.078643895372368,502272.7718069072,0.01375560086053853,3.1531578827496184e-07,0.2604996141780128,17,56270.20845840682,170.45934143070008,223338.81957862436,"[40, 74, 119, 144, 171, 200, 246, 270, 296, 369, 425, 457, 497, 539, 578, 652, 688]","[223338.81957862436, 26430.865907660715, 497.17347528208484, 48288.63707212264, 170.45934143070008, 30512.480151849544, 65359.2053929885, 422.2982005845806, 53891.79451058639, 42095.60762523484, 111946.8618724953, 33466.30713962333, 250.93454569741152, 70143.87652485794, 31359.80731221882, 25967.947673663453, 192450.46746799542]","[0, 61, 114, 114, 170, 170, 170, 269, 271, 328, 328, 440, 496, 328, 557, 328, 328]","[328, 328, 120, 328, 172, 218, 328, 271, 328, 383, 498, 498, 498, 557, 610, 663, 718]",0.05,30,4619480541704.08,207065.73971145105,-207065.73971145105,,,,,,,,,,,,,,,,CWT,mdp.39015056038402,,,,221765.81957862436,,55302.947588841605,205491.73971145105,55302.947588841605,934346.543792916,55316.37946846643,,205491.73971145105,0.0,-5.5,,,0.0,-10.0,,,,15.540658569299922,,,,0.0,0.0,,0.0,-14.5,6.0,0.464911012210333,0.4746744557941477,0.49455634127416725,0.8902644500101874,0.1140104952914961,0.5099861812512181,0.03503828662744877,,0.005410394901184709,0.46640009965507073,0.46640009965507073,0.4664478197545099,0.5482983871746554,0.9999999999999999,0.6000000000000001,,0.19047619047619047,0.6842105263157894,0.0,0.34072372079980806,0.34072372079980806,0.0,0.3,1.7193048777761997,0.7106730333749773,6,1.380302358049831,0.6143123998300102,10,0,0,0.38636363996657774,0.7733433513376826,7,1,0.125,0.41995588892271407,0.6880738573525518,10,2.0615528128088303,0.8414190143993208,8.25,7.850467289719627,0.6034018148919681,8,gaus,0.9027777777777778,1.0,0.06805555555555554,1,6.25,,0.4640211917121118,0.022067005002390234,0.5462643440096321,0.49480747535080705,0.8902644500101874,0.1254523522316042,0.42596668492805806,0.045754291364232556,,0.01059603219294207,0.4664000996550707,0.4664000996550707,0.4664478197545098,0.5501764980023017,1.0,0.5454545454545454,,0.19047619047619047,0.6842105263157895,0.0,0.34261659525058885,0.34261659525058885,0.0,0.38596491228070173,1.7179315747958208,0.6967789294262045,12,1.4049903595101851,0.6244841270644107,17,3.5355339059327378,0.8640179266948946,14.5,14.068965517241379,0.6531628095012935,13,14.375,16.0,8.139410298049853,16,0.6686046511627907,1.0,0.23197674418604652,5,11.0,7
smoothed,gaus7,21.791989963675114,0.6517691894910911,622.2610221432868,-32.40964266123093,719,127,43121.944193823,,False,"[7, 50, 101, 131, 158, 184, 229, 262, 298, 321, 358, 395, 433, 482, 513, 549, 581, 627, 674, 713]","[15793.041732317055, 96161.98353623215, 53485.356583669665, 42155.26715064397, 77280.42190234041, 325.4353163042324, 39443.36115928468, 51698.92868675886, 95.64762705517023, 66926.68902221018, 7531.783993019122, 66474.13871118746, 61032.32206779674, 44358.424555522324, 75854.15368512683, 81922.69081374125, 22431.78827787209, 57128.37866346525, 88988.2868099686, 10684.327347901504]",20,15.352065276169517,489343.9737099724,0.021791336312411015,7.172945977990649e-07,0.0035841650433256897,19,57954.61139482801,95.64762705517023,192194.91034634772,"[50, 101, 128, 158, 183, 213, 262, 298, 321, 353, 376, 409, 433, 482, 526, 549, 581, 658, 713]","[192194.91034634772, 53485.356583669665, 978.2216660019258, 120468.23384360742, 325.4353163042324, 39970.581435510525, 88553.46021287219, 95.64762705517023, 109040.8897926702, 7531.783993019122, 48442.67619973248, 8073.841139215045, 129623.30375982908, 48512.94250032266, 2785.429618931441, 160810.4081774046, 22431.78827787209, 57128.37866346525, 10684.327347901504]","[7, 70, 126, 131, 180, 180, 229, 280, 229, 343, 343, 395, 395, 450, 513, 513, 571, 627, 7]","[674, 131, 131, 513, 184, 229, 280, 299, 513, 358, 395, 413, 513, 513, 529, 674, 674, 674, 718]",0.05,30,2130342663475.9492,184393.13217079177,-184393.13217079177,,,,,,,,,,,,,,,,CWT,mdp.39015056038402,,,,190890.24367968107,,57214.305839272456,183088.4655041251,57214.305839272456,1083370.283168399,57214.30583927247,,183088.4655041251,0.0,-14.5,,,0.0,-14.5,,,,91.64762705517023,,,,0.0,0.0,,0.0,-10.0,5.0,0.14804608851853251,0.7971373992466199,0.6920586680984729,0.8383608845254221,0.34186081924775397,0.0,0.036680764484345964,,0.06567990523802539,0.4639451410699058,0.4639451410699058,0.4639377046357096,0.789443282090408,0.7414538626038852,0.0,,0.5454545454545454,0.28571428571428564,,0.27836541621256483,0.27836541621256483,,0.11428571428571428,1.4200211324102623,0.5632744835471478,10,1.4513514425025555,0.6064666783782229,8,0,0,0.3742158678822929,0.5693245670666189,10,1,0.11111111111111112,0.3562245085405197,0.5777420905934391,11,1.2583057392117916,0.9032072508298622,9.75,9.617486338797814,0.5766036254149312,10,gaus,0.875,1.0,0.0875,1,7.75,0.04009588864745515,0.14804608851853251,0.05175518508601121,0.6890458268941403,0.6784764597537627,0.8401355957830269,0.3185978854750584,0.0006965384480019376,0.03639511935105984,,0.06567990523802542,0.4953691489225136,0.4953691489225136,0.49522169711074715,0.7323565454776502,0.7408303585360617,0.4545454545454545,,0.6190476190476191,0.2105263157894737,0.0,0.2783654162125649,0.2783654162125649,0.0,0.07017543859649122,1.5922422515712114,0.6458003727935537,14,1.37494972329589,0.6111317931101167,18,2.8284271247461903,0.8912143413559157,16.0,15.75,0.6379148629856501,14,14.375,16.0,8.139410298049853,16,0.6686046511627907,1.0,0.23197674418604652,5,11.75,8
