signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
smoothed,rbio3.1,4143551.8830123777,0.6296296296296297,230.13335347377355,2.449149636249694,108,2,False,False,400.82990564817703,,7.7619787303404255,417546.4587218708,0.6691409269510278,1.2369936909079256e-05,0.04535547267085718,0.4907407407407407,95580.09501750642,0.07488555035419264,0.09560794015444818,267919.9269276863,186547809.20724428,8,24615.942833585494,0.08333333333333333,"[0.0, 0.009259259259259259, 0.018518518518518517, 0.027777777777777776, 0.037037037037037035, 0.046296296296296294, 0.05555555555555555, 0.06481481481481481, 0.07407407407407407, 0.08333333333333333, 0.09259259259259259, 0.10185185185185185, 0.1111111111111111, 0.12037037037037036, 0.12962962962962962, 0.1388888888888889, 0.14814814814814814, 0.15740740740740738, 0.16666666666666666, 0.17592592592592593, 0.18518518518518517, 0.19444444444444442, 0.2037037037037037, 0.21296296296296297, 0.2222222222222222, 0.23148148148148145, 0.24074074074074073]","[95580.09501750642, 2581.035844301271, 1852.270257685742, 21945.525141169568, 3888.65592662972, 2031.6622859143986, 22152.387899509155, 6428.024948942245, 2184.4001658661464, 24615.942833585494, 5509.4890555004795, 4488.108738324481, 18423.433200177777, 4662.468302609841, 5052.817980834926, 10220.334798931468, 1727.1198286617816, 1726.0936730139867, 4559.318700864978, 1750.652653637395, 901.6784632382344, 2120.8400754453496, 2029.6298030280045, 862.6957152799779, 3002.7908697186, 663.9538742854518, 608.5373798217926]",3.0,0.3,381.7648092536762,15,0.5,12542708.16656715,0.07367710321467764,0.046113564906699385,96312544.00822003,6183402983945.717,"[0.078125, 0.109375]",1,12542708.16656715,0.0625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[3699599.230209858, 8406782.091737814, 10918227.792789502, 12208724.8237229, 12542708.16656715, 12443099.776376933, 12015269.973139644, 10403111.346797533, 6529488.018889626, 3492145.918459812, 1808381.531738311, 652483.3212679598, 160859.6854119273, 49574.041249308, 85143.83121825266, 184412.91124067584]",3.0,0.3,flattop,64,32,381.7648092536762,15,13,1020.1812427930824,205.75784311938696,2626.0692655930957,"[3, 9, 19, 28, 40, 50, 57, 64, 76, 82, 87, 93, 100]","[1075.8484176228949, 427.7477237984583, 956.9578247473639, 1174.2279240959197, 2626.0692655930957, 1008.0062013445133, 205.75784311938696, 1203.9257327093321, 955.8900368563766, 575.4806841039676, 210.39957591012262, 389.16396081810467, 2452.8809655905357]","[0, 6, 14, 25, 33, 46, 54, 46, 69, 79, 84, 90, 69]","[33, 14, 25, 33, 105, 61, 61, 69, 97, 97, 97, 97, 105]",0.05,20,126580736.73980145,1764.475611788054,-1764.475611788054,SWT,uc1.l0082987033,0.0,0.0,821.475611788054,0.0,-9.5,0.0,0.0,204.09117645272033,,12626.09977356872,720.0979094597491,0.008721873781263018,1.0,6089159591943.171,16.0,0.010604861150922643,0.03125,32.0,101651856.68664898,0.0,72.53147592034287,10.0,0.0,27994.761684173092,128848.13150552296,0.0,-5.0,720.0979094597491,8461.022822976738,720.0979094597491,77343759.18424591,0.008308403198153083,7498136.494885482,72.53147592034287,0.0,7498136.494885482,1683.0692655930957,821.475611788054,0.0,-9.5,0.2,0.05555555555555555,0.0,0.0,85925357.5320834,3.0,0.008473092899699788,1.0,0.04009363584995421,0.0,1.0,1.0,0.33333333333333365,0.29508778896206345,0.6013731385643085,,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.5,0.9999999999999999,0.05813953488372092,0.0,0.13333333333333336,0.0,0.7160359576463421,0.7160359576463421,0.0,0.05263157894736842,3.2160879856697155,1.0,1,1.8039457950988687,1.0,1,0,0,0.5735110226535692,0.8464171329636789,6,1,0.11111111111111112,0.5281804315331519,1.0,1,2.5,0.9764150943396226,2.25,1.263157894736842,0.9775943396226414,1,rbio,27.066666666666666,21.0,21.37911753713578,15,0.3955897435897436,0.5773863629809102,0.5498712705929064,1,1.0
smoothed,db2,585062.6461400534,0.6898148148148148,108.67007985241779,8.202739436130797,108,2,False,False,306.34215239738154,,7.486501869655583,388137.7671181985,0.6649497639043447,2.0114441016042154e-05,0.9330165215832863,0.4907407407407407,95580.09501750642,0.06704483151547176,0.09406820048812888,228502.93279506758,176092033.5925055,8,18369.49965940919,0.027777777777777776,"[0.0, 0.009259259259259259, 0.018518518518518517, 0.027777777777777776, 0.037037037037037035, 0.046296296296296294, 0.05555555555555555, 0.06481481481481481, 0.07407407407407407, 0.08333333333333333, 0.09259259259259259, 0.10185185185185185, 0.1111111111111111, 0.12037037037037036, 0.12962962962962962, 0.1388888888888889, 0.14814814814814814, 0.15740740740740738, 0.16666666666666666, 0.17592592592592593, 0.18518518518518517, 0.19444444444444442, 0.2037037037037037, 0.21296296296296297, 0.2222222222222222, 0.23148148148148145, 0.24074074074074073]","[95580.09501750642, 2507.982264654039, 1678.898393754714, 18369.49965940919, 3039.173444601626, 1510.9620804909587, 15986.311270508213, 4579.045357071262, 1557.700316756811, 17765.85999366785, 4057.711921905668, 3392.913896338468, 14349.018435202519, 3747.4955046178784, 4190.073736890794, 8724.935913743668, 1511.5148610775152, 1539.0157203118467, 4107.3536136502735, 1577.0910101771601, 802.4113801931124, 1838.8385099448942, 1689.0107016312847, 678.3424371954015, 2195.9638557459593, 444.670191572293, 367.8258755941811]",3.0,0.3,323.7809521985951,15,0.5,6124949.837995626,0.08376388539468091,0.045809579164995014,43076654.310344934,1312933411867.5415,"[0.078125, 0.109375]",2,6124949.837995626,0.09375,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[361683.2797078428, 2233584.820813887, 4612662.111485979, 5098278.654357709, 4793199.915206062, 5443961.818685541, 6124949.837995626, 5909861.696711512, 3988088.0932381065, 2255439.054685194, 1243810.4073737124, 460568.8581156624, 106059.33932819663, 27785.394210828992, 49886.560926682854, 82390.3499995114]",3.0,0.3,flattop,64,32,323.7809521985951,15,14,760.5557710884642,14.204912621391202,2000.5100323715644,"[5, 11, 22, 31, 36, 44, 53, 59, 67, 78, 83, 89, 96, 103]","[339.4031643149352, 601.8317559497353, 798.8758444423753, 1827.7117812799693, 14.204912621391202, 869.4075054117416, 181.9959623414469, 783.3127957336601, 1755.4019395638454, 289.0461262778655, 114.4743210667325, 714.3921254504711, 357.21252841276464, 2000.5100323715644]","[0, 0, 0, 0, 35, 37, 49, 37, 37, 71, 71, 71, 92, 0]","[8, 18, 26, 37, 37, 49, 56, 62, 71, 79, 85, 99, 99, 107]",0.05,20,109414571.22486055,1782.7697495416046,-1782.7697495416046,SWT,uc1.l0082987033,0.0,0.0,839.7697495416046,0.0,4.5,0.0,0.0,12.538245954724573,,6379.656599392416,460.47243775513084,0.009025859522967389,0.0,1218690019864.9954,16.0,0.0027641423122017617,0.0625,32.0,91196081.07191022,0.0,14.547618865261768,10.0,0.0,27994.761684173092,89431.13737290422,0.0,12.0,460.47243775513084,5846.447461905165,460.4724377551309,60177593.669305004,0.018395185378156348,1080378.1663139574,14.547618865261768,0.0,1080378.1663139574,1057.5100323715644,839.7697495416046,0.0,4.5,0.2,0.0,0.0,0.0,32689467.834208313,2.0,0.010012832566019092,0.33280383545603526,0.3376984123817631,0.7827942448468425,0.3179359812181869,0.06809564171494252,0.8749999999999993,0.9721159115202965,0.26751557063928855,,0.060986910970740216,0.6374943380983674,0.6374943380983674,0.6074244619063197,0.6886894567233078,0.591652246674625,0.3333333333333333,0.4728302972266954,0.38372093023255816,0.0,0.5111111111111111,0.0,0.7418284346057129,0.7418284346057129,0.0,0.34736842105263155,2.048627610554964,0.6369936455977773,10,1.7096956255898432,0.9477533250915336,5,0,0,0.4222351696649677,0.6231564305262448,11,1,0.11111111111111112,0.48868939416661383,0.9252319188503307,5,3.2015621187164243,0.9697965837856941,7.75,6.769230769230769,0.9483416881192621,2,db,68.42105263157895,73.5,25.03255348535493,38,1.0,0.6760547991715921,0.09718356024852239,5,2.75
smoothed,sym2,585062.6461391539,0.6898148148148148,108.67007985239931,8.2027394361326,108,2,False,False,306.3421523973489,,7.4865018696555765,388137.7671181493,0.6649497639043194,2.0114441016054646e-05,0.9330165215833943,0.4907407407407407,95580.09501750642,0.06704483151546067,0.09406820048812657,228502.93279504016,176092033.59250343,8,18369.49965940958,0.027777777777777776,"[0.0, 0.009259259259259259, 0.018518518518518517, 0.027777777777777776, 0.037037037037037035, 0.046296296296296294, 0.05555555555555555, 0.06481481481481481, 0.07407407407407407, 0.08333333333333333, 0.09259259259259259, 0.10185185185185185, 0.1111111111111111, 0.12037037037037036, 0.12962962962962962, 0.1388888888888889, 0.14814814814814814, 0.15740740740740738, 0.16666666666666666, 0.17592592592592593, 0.18518518518518517, 0.19444444444444442, 0.2037037037037037, 0.21296296296296297, 0.2222222222222222, 0.23148148148148145, 0.24074074074074073]","[95580.09501750642, 2507.982264654048, 1678.8983937547332, 18369.49965940958, 3039.173444601701, 1510.962080490986, 15986.311270508171, 4579.045357071108, 1557.7003167566972, 17765.85999366568, 4057.7119219049523, 3392.9138963376727, 14349.018435198324, 3747.4955046165614, 4190.073736889082, 8724.935913739624, 1511.5148610767344, 1539.015720310979, 4107.353613647785, 1577.0910101761413, 802.4113801925694, 1838.8385099436039, 1689.0107016300726, 678.3424371949121, 2195.963855744391, 444.6701915719862, 367.8258755939445]",3.0,0.3,323.78095219814617,15,0.5,6124949.837993185,0.08376388539467161,0.04580957916499338,43076654.31032845,1312933411866.7058,"[0.078125, 0.109375]",2,6124949.837993185,0.09375,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[361683.2797076832, 2233584.8208135874, 4612662.111485611, 5098278.654357014, 4793199.915204809, 5443961.818683793, 6124949.837993185, 5909861.696708592, 3988088.093235527, 2255439.054683356, 1243810.4073725361, 460568.8581151779, 106059.33932807077, 27785.394210790044, 49886.56092661542, 82390.34999940587]",3.0,0.3,flattop,64,32,323.78095219814617,15,14,760.5557710882651,14.204912621065603,2000.5100323711172,"[5, 11, 22, 31, 36, 44, 53, 59, 67, 78, 83, 89, 96, 103]","[339.4031643145797, 601.8317559497519, 798.8758444419841, 1827.7117812802032, 14.204912621065603, 869.4075054116065, 181.99596234122953, 783.3127957332828, 1755.4019395635992, 289.04612627764914, 114.47432106653969, 714.392125450406, 357.21252841269825, 2000.5100323711172]","[0, 0, 0, 0, 35, 37, 49, 37, 37, 71, 71, 71, 92, 0]","[8, 18, 26, 37, 37, 49, 56, 62, 71, 79, 85, 99, 99, 107]",0.05,20,109414571.22485417,1782.7697495416458,-1782.7697495416458,SWT,uc1.l0082987033,0.0,0.0,839.7697495416458,0.0,4.5,0.0,0.0,12.538245954398974,,6379.656599392805,460.4724377549318,0.00902585952296902,0.0,1218690019864.1597,16.0,0.0027641423121906733,0.0625,32.0,91196081.07190813,0.0,14.547618864812819,10.0,0.0,27994.761684173092,89431.13737287681,0.0,12.0,460.4724377549318,5846.447461902379,460.4724377549319,60177593.66929863,0.01839518537814705,1080378.1663115164,14.547618864812819,0.0,1080378.1663115164,1057.5100323711172,839.7697495416458,0.0,4.5,0.2,0.0,0.0,0.0,32689467.834191825,2.0,0.010012832566021396,0.33280383545580483,0.3376984123822432,0.7827942448470877,0.31793598121817146,0.06809564171470694,0.8749999999999993,0.9721159115203789,0.26751557063873016,,0.06098691096914409,0.6374943380980895,0.6374943380980895,0.6074244619060188,0.6886894567229761,0.591652246674333,0.3333333333333333,0.47283029722649955,0.38372093023255816,0.0,0.5111111111111111,0.0,0.741828434605771,0.741828434605771,0.0,0.34736842105263155,2.048627610553842,0.6369936455974283,11,1.7096956255897497,0.9477533250914818,6,0,0,0.4222351696647704,0.6231564305259536,12,1,0.11111111111111112,0.48868939416658475,0.9252319188502757,6,3.2015621187164243,0.9697965837856941,8.75,7.880597014925374,0.9436247069871867,3,sym,50.8421052631579,38.0,35.42952810846207,19,0.7430769230769232,0.9568461533148697,0.19279230785169288,4,3.25
smoothed,rbio5.5,612196.0892454128,0.6296296296296297,92.73080275638695,8.116916958953563,108,2,False,False,291.16225107157027,,7.436215123980276,429802.78076946526,0.683599572847976,2.040673919188149e-05,0.883780802821245,0.4907407407407407,95580.09501750645,0.06724371942136305,0.09535677228286012,224114.9013269721,174856518.11714464,8,17418.775834478973,0.027777777777777776,"[0.0, 0.009259259259259259, 0.018518518518518517, 0.027777777777777776, 0.037037037037037035, 0.046296296296296294, 0.05555555555555555, 0.06481481481481481, 0.07407407407407407, 0.08333333333333333, 0.09259259259259259, 0.10185185185185185, 0.1111111111111111, 0.12037037037037036, 0.12962962962962962, 0.1388888888888889, 0.14814814814814814, 0.15740740740740738, 0.16666666666666666, 0.17592592592592593, 0.18518518518518517, 0.19444444444444442, 0.2037037037037037, 0.21296296296296297, 0.2222222222222222, 0.23148148148148145, 0.24074074074074073]","[95580.09501750645, 2489.1705931490255, 1633.354804814496, 17418.775834478973, 2816.0659416623594, 1380.5646173709436, 14578.7975421601, 4216.350292575657, 1460.8295605976004, 17049.635348664568, 3987.411582668893, 3403.070741672342, 14596.395660588805, 3833.4186470981117, 4269.587363409823, 8777.055820724312, 1490.468487283156, 1481.3199901587818, 3856.002155833602, 1447.7681793840318, 723.9225415037928, 1641.0987654600958, 1501.8961250138384, 605.2651665514308, 1978.3373629695423, 406.35328660800394, 342.0324831673064]",3.0,0.3,433.70812484884107,15,0.5,6161154.676375982,0.0851230451348204,0.04586360585911107,41762062.60712125,1228387514868.9949,"[0.078125, 0.109375]",1,6161154.676375982,0.09375,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[350377.9577962819, 2011055.065729477, 4075759.0019413214, 4666496.020744815, 4707873.113336511, 5532829.763653752, 6161154.676375982, 5833570.176695894, 3966180.7953938944, 2254034.4300897606, 1228287.5812348356, 443927.8449117795, 96034.9796298017, 23470.338355886313, 43669.386886682405, 72487.69310417306]",3.0,0.3,flattop,64,32,433.70812484884107,15,13,783.8758431135144,140.83010970361374,1913.3014848550745,"[5, 11, 22, 30, 44, 52, 58, 66, 78, 82, 89, 94, 103]","[282.17360168911694, 586.2750962086278, 839.3216594447309, 1736.0524583533231, 822.3827060094532, 160.47051829452585, 810.3362362026126, 1669.1054170243153, 264.8259818604449, 140.83010970361374, 650.8584193808425, 314.4522714490066, 1913.3014848550745]","[0, 0, 0, 0, 35, 48, 35, 35, 71, 71, 71, 92, 0]","[8, 17, 26, 35, 48, 55, 62, 71, 79, 85, 98, 98, 107]",0.05,30,107497951.05157486,1728.4417599150688,-1728.4417599150688,SWT,uc1.l0082987033,0.0,0.0,785.4417599150688,0.0,-0.5,0.0,0.0,139.16344303694711,,5428.932774462199,483.79250978018104,0.008971832828851334,1.0,1134144122866.4487,16.0,0.002963030218093049,0.0625,32.0,89960565.59654935,0.0,124.47479151550772,0.0,0.0,27994.76168417312,85043.10590480873,0.0,8.5,483.79250978018104,5389.052627142353,483.7925097801811,58260973.49601931,0.019754345118295838,1116583.0046943137,124.47479151550772,0.0,1116583.0046943137,970.3014848550745,785.4417599150688,0.0,-5.0,0.2,0.0,0.0,0.0,31374876.13098463,3.0,0.00872426077128785,0.22561563810463023,0.34893080791024,0.771117823073739,0.1934290452763032,0.07520140267191218,0.33333333333333365,0.9345633273699488,0.740511116059531,,0.6817172602898318,0.6700553117560388,0.6700553117560388,0.642686371161638,0.6342286687031816,0.5347249205991473,0.5,0.41397125347572317,0.16279069767441862,0.0,0.4333333333333333,0.0,0.6652326726425997,0.6652326726425997,0.0,0.24210526315789474,2.164943222667484,0.6731604459561009,8,1.5727129623279377,0.8718183032998185,14,0,0,0.43225835857452793,0.6379491694360041,10,1,0.11111111111111112,0.44728225616939915,0.8468360989275404,8,2.8284271247461903,0.9733167252382435,10.0,9.491525423728813,0.9394885512983671,4,rbio,27.066666666666666,21.0,21.37911753713578,15,0.3955897435897436,0.5773863629809102,0.5498712705929064,1,3.25
smoothed,bior1.3,949866.5805337348,0.6388888888888888,120.22959374999995,7.576185388852861,108,2,False,False,320.0828551591648,,7.507997104402912,399250.5785724063,0.6688490191617478,1.199065387285972e-05,0.9383525018636074,0.4907407407407407,95580.09501750642,0.07807158588223465,0.09899370015686548,251532.7976272005,176864615.31012407,8,19028.82687464081,0.08333333333333333,"[0.0, 0.009259259259259259, 0.018518518518518517, 0.027777777777777776, 0.037037037037037035, 0.046296296296296294, 0.05555555555555555, 0.06481481481481481, 0.07407407407407407, 0.08333333333333333, 0.09259259259259259, 0.10185185185185185, 0.1111111111111111, 0.12037037037037036, 0.12962962962962962, 0.1388888888888889, 0.14814814814814814, 0.15740740740740738, 0.16666666666666666, 0.17592592592592593, 0.18518518518518517, 0.19444444444444442, 0.2037037037037037, 0.21296296296296297, 0.2222222222222222, 0.23148148148148145, 0.24074074074074073]","[95580.09501750642, 2512.0545245055328, 1689.2370620895172, 18604.529223993934, 3102.0228024350963, 1555.1532700437308, 16598.911266538402, 4799.080953696826, 1649.3143063749062, 19028.82687464081, 4404.324227470959, 3740.240852099873, 16106.852832176804, 4296.206600619802, 4922.208575394359, 10540.585734462233, 1885.2469861143325, 1989.9907137730695, 5529.966629753066, 2221.07732166337, 1187.7638924116825, 2875.128138344239, 2803.757589007174, 1201.7145930572449, 4173.222109519821, 911.1122892916305, 816.4205147510396]",3.0,0.3,366.33406030596706,15,0.5,7222334.318880322,0.09388716473182025,0.05227386887439206,48199938.93347813,1502499737231.2556,"[0.09375, 0.109375]",2,7222334.318880322,0.109375,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[338363.2685061818, 2151410.6766520897, 4446886.706488965, 4587666.872188284, 4158571.182976035, 5310964.718044893, 6789020.628187591, 7222334.318880322, 5344899.482968782, 3342377.319038178, 1961076.0187899768, 779758.949843628, 210174.35084338638, 84574.8784385661, 172380.37694664608, 341689.5690099987]",3.0,0.3,flattop,64,32,366.33406030596706,15,17,733.8062927227363,5.658390271391198,2077.4981449047427,"[1, 6, 12, 16, 24, 32, 37, 45, 54, 60, 68, 73, 78, 83, 90, 96, 104]","[5.658390271391198, 421.9219844691115, 688.3485625796269, 12.08113425630711, 1026.5907612299932, 1997.8290375235147, 57.13371042272745, 1004.8131320807986, 244.27117143154442, 1050.9071407542153, 1900.561492871923, 56.20688138237905, 401.7190759741977, 241.08200594007906, 849.0303189791571, 439.05403121480845, 2077.4981449047427]","[0, 2, 2, 15, 2, 2, 36, 38, 49, 38, 38, 72, 72, 72, 72, 93, 2]","[2, 8, 19, 19, 27, 38, 38, 49, 57, 63, 72, 74, 80, 86, 99, 99, 107]",0.05,30,113978359.384941,1947.4445209033613,-1947.4445209033613,SWT,uc1.l0082987033,0.0,0.0,1004.4445209033613,0.0,25.5,0.0,0.0,3.9917236047245694,,7038.983814624036,433.72295938940294,0.0025615698135703427,0.0,1408256345228.7095,16.0,0.013790896678964645,0.078125,32.0,91968662.78952877,0.0,57.10072697263371,0.0,0.0,27994.761684173092,112461.00220503713,0.0,21.0,433.72295938940294,7673.373642953184,433.72295938940306,64741381.82938545,0.02851846471529569,2177762.647198654,57.10072697263371,0.0,2177762.647198654,1134.4981449047427,1004.4445209033613,0.0,25.5,0.2,0.05555555555555555,0.0,0.0,37812752.45734151,1.0,0.005087332897282484,0.4298295754634925,0.025518597645127594,0.6975495681573781,0.371156880280176,0.1636312338584816,0.4166666666666663,0.9761857180254032,0.39367202312314686,,0.019090938241599006,0.6001450083241151,0.6001450083241151,0.5669770019779723,0.9062167043278194,0.641907955672451,0.16666666666666666,0.6129833701873355,0.872093023255814,0.0,0.711111111111111,0.0,0.9739995433705104,0.9739995433705104,0.0,0.7894736842105263,2.3889430364478117,0.7428102238161685,7,1.5371380130224281,0.8520976723350949,20,0,0,0.5271755974400341,0.7780329237423266,7,1,0.11111111111111112,0.4287207273469285,0.8116936973648925,12,6.137317546507322,0.9421007778631385,11.5,9.545454545454547,0.9168051059127014,5,bior,47.2,28.0,37.02740297980094,15,0.6898461538461539,1.0,0.21710769230769228,3,4.5
