signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,smoothness_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
smoothed,mexh,8254506869.455001,0.5993059592383166,1305.0064996549447,-45.36238736531019,447,127,133087.17903309414,,False,14.68293202597132,429863.9475839518,0.022729278336520296,5.121551884674071e-06,0.3681139763006189,133913.14763840308,,,,[],[],4,79871.82188960163,22479.503615748225,177977.1685101966,"[61, 159, 318, 374]","[94753.38136808925, 22479.503615748225, 24277.23406437243, 177977.1685101966]","[0, 122, 0, 0]","[231, 231, 335, 446]",8649322053356.622,185167.56083019477,-185167.56083019477,0.0,,,,CWT,mdp.39015035518110,8649218577390.262,,0.0,-50.0,48.0,0.0,-45.5,,184419.76083019478,79768.87958190932,314134.28755840653,79768.87958190932,,0.0,79768.87958190932,,,22475.903615748226,0.0,-50.0,177229.36851019663,184419.76083019478,,133430.54763840308,0.9999999999999999,0.16018216657587836,1.0,0.7113844515588238,0.04795737122557653,0.6474637153394622,0.07472187859184622,,0.20198512479331998,0.697284661030237,0.697284661030237,0.6972846610302369,,1.0,0.7267167699056781,1.0,,,,,0.3333333333333333,,0.6041460708927976,0.18181818181818182,0.18181818181818182,0.27498703139401115,0.27498703139401115,1.0,2.833274935019021,0.9928901650680206,2,1.6317553416232973,0.9404797836196321,3,0,0.5622604077457307,0.8870556111813521,3,0,0.48517062700961683,0.9191249491325365,2,0.5773502691896257,0.9422649730810374,2.5,2.4000000000000004,0.8461324865405186,1,mexh,0.1568627450980392,,,2,1.25,0.2396554327853473,0.9999999999999999,0.3794068551246871,0.14901261960647527,0.9896283251449612,0.7113844515588238,0.0522859307906024,0.6542416046078612,0.07472187859184623,,0.19600399401414295,0.697284661030237,0.697284661030237,0.697284661030237,,0.9947833654217558,0.7308359025040216,0.9942500883763798,,,,,0.06666666666666665,,0.6041460708927975,0.7428571428571428,0.7428571428571429,0.27451259899770686,0.27451259899770686,1.0,2.833408241566112,0.9675974445517092,2,1.666235782249308,0.9618241550060544,3,0.7071067811865476,0.9646446609406726,2.5,2.4000000000000004,0.9198223304703363,1,3.0,3.0,2.8284271247461903,2,0.24120603015075376,0.5806357207498616,0.6569650626695139,2,1.25
raw,morl,980207705.7449173,0.6346069157462699,432.0371617183022,-33.515944150213635,447,127,32368.70284137807,,False,14.567238394801878,244906.86790562246,0.018679664259181973,1.2711036410493627e-07,0.44089200927546235,12001.647959698088,,,,[],[],4,99734.2011928536,88319.99448456237,121479.19156581472,"[29, 166, 314, 431]","[121479.19156581472, 94764.44959591024, 88319.99448456237, 94373.16912512701]","[0, 120, 233, 120]","[120, 233, 337, 446]",712628789635.8329,98511.82669619427,-98511.82669619427,0.0,,,,CWT,mdp.39015035518110,712521086094.8329,,0.0,-57.5,60.0,0.0,-57.5,,97672.82669619427,99499.6543178536,383925.8047714144,99499.6543178536,,0.0,99499.6543178536,,,88313.99448456237,0.0,-57.5,120658.19156581472,97672.82669619427,,11507.647959698088,0.0,1.0,0.7927092385116382,0.0,0.5656178050652332,1.0,0.0,,0.9999999999999998,1.0,1.0,1.0,,0.08488420485483308,0.9697498788642946,0.594337960210899,,,,,0.3333333333333333,,0.0,0.5238095238095237,0.36666666666666664,0.0,0.0,0.9166666666666666,2.430200307679299,0.8708028526094023,3,1.6226017412819123,0.997055844798046,2,0,0.5563891596004443,0.949119989338066,2,0,0.47976100622526746,0.936796139927923,3,0.5773502691896257,0.9422649730810374,2.5,2.4000000000000004,0.8461324865405186,1,morl,0.15384615384615385,,,3,1.5,,0.0005522689436220918,0.0,1.0,0.7927092385116382,0.00183410174585584,0.5584743622126789,0.8123571661918181,0.0019759454562009587,,0.9999999999999999,0.9880558846334243,0.9880558846334243,0.9880558846334244,,0.08488420485483307,0.9272164101460679,0.6013013275600354,,,,,0.8666666666666667,,0.00036363734550928783,0.3142857142857142,0.31428571428571433,0.0077760036921588616,0.0077760036921588616,0.3142857142857144,2.4716244399811207,0.8440497408504061,6,1.546560340356113,0.8927422567536283,7,0.7071067811865476,0.9646446609406726,6.5,6.461538461538462,0.8198223304703363,2,2.5,2.5,0.7071067811865476,2,0.20100502512562815,0.1451589301874654,0.8157488033558207,1,1.75
smoothed,morl,961404523.1384184,0.6350120664447145,427.25916217218236,-34.48664688332931,447,127,32313.048418719234,,False,14.552095735464444,239883.01178845463,0.018814470424492465,2.546621071609318e-06,0.5272609675840578,12122.533125709437,,,,[],[],4,99465.779192164,83757.3673181021,125751.9966020619,"[29, 164, 315, 431]","[125751.9966020619, 91749.2124072956, 83757.3673181021, 96604.54044119643]","[0, 118, 233, 118]","[118, 233, 336, 446]",707844562764.2792,95891.74804969002,-95891.74804969002,0.0,,,,CWT,mdp.39015035518110,707741086797.9192,,0.0,-50.0,48.0,0.0,-45.5,,95143.94804969002,99362.83688447169,392510.116768656,99362.8368844717,,0.0,99362.83688447169,,,83753.7673181021,0.0,-45.5,125004.1966020619,95143.94804969002,,11639.933125709436,0.0,0.9999999999999999,0.7713097380227013,0.0,0.5622938340522705,1.0,0.0,,0.9999999999999999,0.9860396144642541,0.9860396144642541,0.9860396144642543,,0.0851952225688558,0.9506268981077177,0.6351410959293208,,,,,0.3333333333333333,,0.0,0.18181818181818182,1.0000000000000002,0.0,0.0,1.0,2.4744324128359274,0.8671377339572697,4,1.6105724026322585,0.928270768352122,4,0,0.5817309696535838,0.9177735329046003,2,0,0.41670044650937144,0.7894125393824379,7,2.0615528128088303,0.793844718719117,4.25,3.5,0.6844223593595584,3,morl,0.47058823529411764,,,3,3.0,0.0,0.0,0.1838001195317103,0.9302697222283349,0.7669353163364429,0.0,0.5642839100783019,0.9999999999999998,0.0,,0.9443118052203584,0.986039614464254,0.986039614464254,0.9860396144642543,,0.08587143663677375,0.9513710870336742,0.6314890907591979,,,,,0.06666666666666665,,0.0,0.7428571428571428,1.0,0.0,0.0,1.0,2.4060473827511406,0.8216554412693905,8,1.6224830913960562,0.9365681886191356,4,2.8284271247461903,0.8585786437626906,6.0,5.333333333333333,0.7792893218813453,3,2.5,2.5,0.7071067811865476,2,0.20100502512562815,0.1451589301874654,0.8157488033558207,1,2.5
raw,gaus6,1491098289.149997,0.6645176064401346,520.2204175446365,-36.267235577087725,447,127,39503.61295120415,,False,14.495433008119683,353070.49524899456,0.01310063416601096,1.7746813951217477e-06,0.32018078301121594,6039.353717599154,,,,[],[],5,80500.8776528032,7887.097959574045,158263.5962187025,"[32, 188, 253, 315, 429]","[158263.5962187025, 72503.99834703865, 7887.097959574045, 58807.78037958185, 105041.91535911898]","[0, 119, 232, 232, 119]","[119, 336, 285, 336, 446]",1341473371564.3145,123271.82490835941,-123271.82490835941,0.0,,,,CWT,mdp.39015035518110,1341365668023.3145,,0.0,-52.5,59.0,0.0,-57.0,,122432.82490835941,80266.3307778032,387493.388264016,80266.3307778032,,0.0,80266.3307778032,,,7881.097959574045,0.0,-48.0,157442.5962187025,122432.82490835941,,5545.353717599154,0.07086890135171545,0.7858057030079136,0.6704911784690633,0.050617375643788924,1.0,0.6771692111551348,0.043256156931477455,,0.017776385940197106,0.7042263090072568,0.7042263090072568,0.7042263090072568,,0.04038816235391509,0.9802488927273948,0.854308431410392,,,,,0.0,,0.048753590938107855,0.9999999999999999,1.0,0.07673073385602025,0.07673073385602025,0.9999999999999999,2.0316784261459038,0.7280022817387878,5,1.5414685165013338,0.9472011244950344,3,0,0.5148297041502728,0.8782255277312135,4,0,0.47117264665129915,0.9200262440989385,4,0.816496580927726,0.9183503419072274,4.0,3.8709677419354844,0.7591751709536136,3,gaus,1.0,1.0,0.0,1,2.5,,0.0713532777573694,0.12515908753725766,0.8023614141777945,0.6704911784690633,0.051667437440883784,0.9873705481182112,0.5501032614063343,0.04451805315012836,,0.017776385940197148,0.7046155689570012,0.7046155689570012,0.7046155689570012,,0.04038816235391508,0.9372549346732566,0.8568092912697192,,,,,0.8,,0.04820284407050106,0.6,0.8571428571428572,0.08391007907841264,0.08391007907841264,0.3428571428571429,2.1486642899441355,0.7337601569904052,10,1.534246611119908,0.8856342337812744,8,1.4142135623730951,0.9292893218813453,9.0,8.88888888888889,0.7396446609406726,4,12.4375,12.5,4.871259248558494,16,1.0,1.0,0.0,3,3.75
raw,mexh,8243176801.461899,0.6002924131127905,1312.180423057517,-44.35610847274755,447,127,133046.2916530942,,False,14.68902557812923,426996.4309111682,0.02232965859897336,1.6175819691600185e-07,0.279789417642422,134623.5561020964,,,,[],[],4,80737.51690511737,25076.417526194433,173444.42964850733,"[59, 161, 318, 378]","[98420.3597250277, 25076.417526194433, 26008.86072074005, 173444.42964850733]","[0, 120, 0, 0]","[231, 231, 333, 446]",8636070944385.807,186159.98991293207,-186159.98991293207,0.0,,,,CWT,mdp.39015035518110,8635963240844.807,,0.0,-57.5,60.0,0.0,-62.0,,185320.98991293207,80502.97003011737,307939.0676204695,80502.97003011737,,0.0,80502.97003011737,,,25070.417526194433,0.0,-48.5,172623.42964850733,185320.98991293207,,134129.5561020964,1.0000000000000002,0.15606854524244196,1.0,0.7195913311943831,0.06728063443335885,0.5691463142956145,0.07282017907875464,,0.22768745861565937,0.7078653922340833,0.7078653922340833,0.7078653922340833,,1.0,0.7461290979031916,0.9615976061894529,,,,,0.3333333333333333,,0.6142952785723031,0.5238095238095237,0.9666666666666668,0.2716198857174488,0.2716198857174488,0.16666666666666666,2.7907583219291117,1.0,1,1.5371356438657477,0.9445386621814764,4,0,0.586215827135282,1.0,1,0,0.5121295720349363,1.0,1,1.5,0.85,1.75,1.2307692307692308,0.8374999999999999,2,mexh,0.3076923076923077,,,2,2.0,,0.999594267102572,0.0026320510971233335,0.2212985051823172,1.0,0.7102792930374344,0.06643091689820646,0.4623500870297032,0.07359404841358837,,0.22768745861565945,0.7081029071821234,0.7081029071821234,0.7081029071821234,,0.9999999999999999,0.7134036917576496,0.9622568001710442,,,,,0.8666666666666667,,0.6031376742182762,0.3142857142857142,0.8285714285714286,0.277283772175405,0.277283772175405,0.05714285714285722,2.9282923983732085,1.0,1,1.5295366660246152,0.8829154475148496,9,5.656854249492381,0.717157287525381,5.0,1.7999999999999998,0.7335786437626906,5,3.0,3.0,2.8284271247461903,2,0.24120603015075376,0.5806357207498616,0.6569650626695139,2,4.25
smoothed,gaus4,1864683784.8372018,0.6471489721502933,529.0983900246994,-38.56621101506788,447,127,45988.689947181374,,False,14.447697206991528,404709.64340925263,0.014150569319228633,9.417981732155872e-06,0.30945180232903263,1297.283390149958,,,,[],[],4,99406.08166611526,46406.199684119725,177625.62284040416,"[37, 187, 317, 428]","[177625.62284040416, 57760.607043377044, 46406.199684119725, 115831.89709656007]","[0, 121, 121, 121]","[121, 232, 335, 446]",1810011545726.7173,141964.1741296184,-141964.1741296184,0.0,,,,CWT,mdp.39015035518110,1809908069760.3572,,0.0,-50.0,48.0,0.0,-45.5,,141216.3741296184,99303.13935842295,392271.32666446106,99303.13935842295,,0.0,99303.13935842295,,,46402.59968411973,0.0,-50.0,176877.82284040417,141216.3741296184,,814.683390149958,0.13570587456411537,0.6849786259512304,0.5888303453861369,0.0881077477971478,0.7371225577264654,0.5175175272571422,0.06482837609521944,,0.5135798544962777,0.9851598556647352,0.9851598556647352,0.985159855664735,,0.0038836189235445205,0.9499447040769504,0.9975440087006915,,,,,0.3333333333333333,,0.08384709936070847,0.18181818181818182,0.18181818181818182,0.14191211798864894,0.14191211798864894,1.0,2.484789358870522,0.8707672122443177,3,1.509815931340837,0.870198689835642,6,0,0.5346480561070984,0.8434927155523252,4,0,0.4320782828378867,0.8185448739599286,6,1.5,0.85,4.75,4.363636363636364,0.6875,2,gaus,1.0,1.0,0.0,1,1.75,0.6395352079256363,0.13570587456411534,0.7057886797958774,0.6372148760959977,0.58924132691847,0.0881077477971478,0.7383177570093458,0.5267937717644086,0.06482837609521945,,0.4881899888015506,0.985159855664735,0.985159855664735,0.985159855664735,,0.005083613567689948,0.9506991755499536,0.9918082188099908,,,,,0.06666666666666665,,0.08384709936070844,0.7428571428571428,0.7428571428571429,0.14166727841981308,0.14166727841981308,1.0,2.4807249269889184,0.847157520323813,5,1.505427791270995,0.8689987507693598,10,3.5355339059327378,0.8232233047033631,7.5,6.666666666666666,0.7241116523516815,6,12.4375,12.5,4.871259248558494,16,1.0,1.0,0.0,3,5.25
raw,gaus8,1318947977.1760497,0.6562384399936585,513.6797679294757,-35.435793747266835,447,127,37753.42890578194,,False,14.56714515146314,322830.37855507043,0.014605134304395861,1.4926834025846603e-06,0.36947383272485923,8681.476972830911,,,,[],[],5,81843.16989443939,7359.74519697858,146871.89434649475,"[32, 188, 253, 315, 430]","[146871.89434649475, 92959.07684896738, 7359.74519697858, 60654.52593990521, 101370.60713985104]","[0, 119, 232, 232, 119]","[119, 336, 285, 336, 446]",1107677354482.9636,113576.9872266239,-113576.9872266239,0.0,,,,CWT,mdp.39015035518110,1107569650941.9636,,0.0,-52.5,59.0,0.0,-57.0,,112737.9872266239,81608.62301943939,394204.84947219695,81608.62301943939,,0.0,81608.62301943939,,,7353.74519697858,0.0,-48.0,146050.89434649475,112737.9872266239,,8187.476972830911,0.05348485326237008,0.8505353410567038,0.7925505314772648,0.03356128322121306,0.8797646456894344,0.8089988231647844,0.031162708648848944,,0.011336504265663405,0.7248683332457061,0.7248683332457061,0.7248683332457061,,0.06010608030357828,1.0,0.7737986030897235,,,,,0.0,,0.030627656951704524,0.9999999999999999,1.0,0.04668662789283509,0.04668662789283509,0.9999999999999999,2.006723272530472,0.7190602126891893,6,1.6273930389631994,1.0,1,0,0.5102747928666758,0.8704555033259428,5,0,0.4928654552172314,0.9623842912621521,2,2.3804761428476167,0.7619523857152384,3.5,2.142857142857143,0.7059761928576191,4,gaus,1.0,1.0,0.0,1,3.25,,0.05398588361809853,0.10373687825533194,0.8620879069201235,0.792550531477265,0.03487553607244645,0.8686537004294008,0.6571959914386599,0.03262423696933547,,0.011336504265663405,0.7243968478351486,0.7243968478351486,0.7243968478351486,,0.06010608030357828,0.956139753512484,0.7776814495655558,,,,,0.8,,0.03041686592255468,0.6,0.8571428571428572,0.05409959619412483,0.05409959619412483,0.3428571428571429,2.123455741746783,0.7251515398279398,11,1.6016721780239174,0.9245552193969522,6,3.5355339059327378,0.8232233047033631,8.5,7.764705882352941,0.6991116523516816,7,12.4375,12.5,4.871259248558494,16,1.0,1.0,0.0,3,6.0
smoothed,gaus2,3625400176.1377954,0.5959766774119678,691.2713139168993,-41.970695360856496,447,127,79534.50998020188,,False,14.576925037518903,329945.931505643,0.01105462491654801,1.2787006947529882e-05,0.3257969542448129,70905.91211187154,,,,[],[],4,97420.22219479535,33019.417889443605,177483.44398011226,"[48, 160, 318, 402]","[177483.44398011226, 34761.08644266831, 33019.417889443605, 144416.94046695725]","[0, 123, 232, 232]","[232, 232, 334, 446]",3969726224638.0396,169448.78415520687,-169448.78415520687,0.0,,,,CWT,mdp.39015035518110,3969622748671.6797,,0.0,-45.5,48.0,0.0,-45.5,,168700.98415520688,97317.27988710304,384327.8887791814,97317.27988710307,,0.0,97317.27988710304,,,33015.817889443606,0.0,-50.0,176735.64398011228,168700.98415520688,,70423.31211187154,0.46858713911590666,0.4220864879911882,0.8147091616042583,0.25985170597821033,0.0,0.5537246781566444,0.035422872955942375,,0.33924526843453884,0.9558943657837046,0.9558943657837046,0.9558943657837049,,0.5267343029425892,0.9272512766111098,0.9965507094686781,,,,,0.3333333333333333,,0.24814689609997415,1.0000000000000002,0.18181818181818182,0.22657011307787517,0.22657011307787517,1.0,2.8535632990431727,1.0,1,1.4526972034436045,0.8372776951968396,7,0,0.6338502351582337,1.0,1,0,0.4384351368410398,0.8305875302689125,5,3.0,0.7,3.5,1.7073170731707317,0.675,5,gaus,1.0,1.0,0.0,1,4.0,0.9530990489261681,0.4685871391159066,0.9617194493396894,0.3926542799398961,0.8091966183016821,0.25985170597821033,0.004546602677443112,0.5623048012426581,0.03542287295594238,,0.3247144239135974,0.9558943657837045,0.9558943657837045,0.9558943657837049,,0.5245662785060752,0.9283478006747914,0.9908206309607773,,,,,0.06666666666666665,,0.2481468960999741,1.0,0.7428571428571429,0.22617921391025428,0.22617921391025428,1.0,2.795084126016705,0.9545099142317529,3,1.4401184173909805,0.8312993243044439,11,5.656854249492381,0.717157287525381,7.0,4.714285714285714,0.6835786437626905,8,12.4375,12.5,4.871259248558494,16,1.0,1.0,0.0,3,6.75
smoothed,gaus6,1473064324.393903,0.6653983688280576,515.7890649491488,-37.22518178894233,447,127,39343.75655055084,,False,14.48285311218941,348277.6404003208,0.013199504040095122,7.754778889530786e-06,0.38736201125757064,5651.904210536938,,,,[],[],5,81653.16042763772,7153.657486026743,163470.11859888674,"[33, 188, 252, 315, 429]","[163470.11859888674, 70094.99952109728, 7153.657486026743, 57435.84650778196, 110111.18002439587]","[0, 120, 232, 232, 120]","[120, 335, 287, 335, 446]",1328678730637.247,123197.25130627991,-123197.25130627991,0.0,,,,CWT,mdp.39015035518110,1328575254670.887,,0.0,-49.5,47.0,0.0,-49.5,,122449.45130627991,81550.2181199454,402912.80213818856,81550.21811994542,,0.0,81550.2181199454,,,7150.0574860267425,0.0,-49.5,162722.31859888675,122449.45130627991,,5169.304210536938,0.0697669936616522,0.7885320585758068,0.6502797577671023,0.049908366812466715,0.9999999999999998,0.6901012209310998,0.04263296338250847,,0.002398317295383867,0.7235361383943101,0.7235361383943101,0.7235361383943102,,0.036592444199862864,0.9803460939134689,0.898649901215266,,,,,0.0,,0.04722981632080113,0.2727272727272727,0.2727272727272727,0.08410631107565597,0.08410631107565597,0.2727272727272727,1.776044581089365,0.6223953685151788,6,1.6826580618779676,0.9698181152368819,2,0,0.36587281631863183,0.5772228138833075,6,0,0.4719947503991464,0.8941640874373062,4,1.9148542155126762,0.8085145784487324,4.5,3.6923076923076925,0.6792572892243662,4,gaus,1.0,1.0,0.0,1,3.25,0.4847366420625343,0.06976699366165218,0.579442108841751,0.7335474990994529,0.6490792684832536,0.049908366812466715,0.9999999999999999,0.6960593582926584,0.04263296338250848,,0.008849127977672483,0.72353613839431,0.72353613839431,0.7235361383943102,,0.03758174016653925,0.9806423325272245,0.8934827437027033,,,,,0.0,,0.04722981632080111,0.7714285714285714,0.7714285714285715,0.08396120329182469,0.08396120329182469,0.7714285714285716,1.9754614891949736,0.6746121016782431,12,1.6798619765286196,0.9696897901930236,2,7.0710678118654755,0.6464466094067263,7.0,3.4285714285714284,0.6482233047033632,9,12.4375,12.5,4.871259248558494,16,1.0,1.0,0.0,3,7.5
raw,gaus4,1882627053.0948257,0.6477831210695978,533.9868067978501,-37.602819463428396,447,127,46091.95460929912,,False,14.45592260816631,409332.2321280157,0.014089585402394356,2.105619090665167e-06,0.2544812668661599,360.5007826462738,,,,[],[],4,97594.18661950168,48105.93323864284,172117.4338413471,"[36, 187, 316, 428]","[172117.4338413471, 58959.1625733037, 48105.93323864284, 111194.21682471302]","[0, 121, 121, 121]","[121, 232, 335, 446]",1825124894186.3293,141965.21297899308,-141965.21297899308,0.0,,,,CWT,mdp.39015035518110,1825017190645.3293,,0.0,-57.5,60.0,0.0,-62.0,,141126.21297899308,97359.63974450168,375365.7464780067,97359.63974450168,,0.0,97359.63974450168,,,48099.93323864284,0.0,-57.5,171296.4338413471,141126.21297899308,,133.49921735372618,0.13630890379770436,0.6818274588952115,0.6032415659131166,0.08940877083423453,0.756971092350984,0.501462052175535,0.06575601736931769,,0.5089173425363587,0.9670904507054895,0.9670904507054895,0.9670904507054895,,0.0,0.9445585495295202,0.9522191826830089,,,,,0.3333333333333333,,0.0862505324211601,0.5238095238095237,0.36666666666666664,0.13466116553958812,0.13466116553958812,0.16666666666666666,2.324149492642814,0.8328021363871615,4,1.3259899796084487,0.8147939359831768,5,0,0.5037868200601348,0.8593879536177638,6,0,0.4049965516194435,0.7908087596078431,6,0.9574271077563381,0.9042572892243662,5.25,5.1063829787234045,0.6896286446121831,5,gaus,1.0,1.0,0.0,1,4.0,,0.13673058856053674,0.15029904158241622,0.7064199562991575,0.6032415659131166,0.08985797169947236,0.7474109623642322,0.40736629165805127,0.06664649806402197,,0.5089173425363589,0.9565186204180154,0.9565186204180154,0.9565186204180154,,0.0,0.9031299787252649,0.9530393614293198,,,,,0.8666666666666667,,0.08499652225186612,0.3142857142857142,0.31428571428571433,0.14139004351132073,0.14139004351132073,0.05714285714285722,2.4616332906972564,0.8406378038152197,7,1.345080132463197,0.7764390703909837,13,4.242640687119285,0.7878679656440357,10.0,9.1,0.6439339828220179,10,12.4375,12.5,4.871259248558494,16,1.0,1.0,0.0,3,8.25
