signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
smoothed,gaus8,19.86125136510966,0.6847077742600131,559.5915413714358,-31.08708405368274,201,99,28741.31554503674,,False,13.311085304250621,281554.93208041287,0.01975879655218626,1.4777489385666434e-06,0.5968439519257921,6,28240.39430065126,4847.818159231501,76517.1979930393,"[7, 32, 60, 69, 78, 164]","[5217.3814501149245, 6336.464706966867, 70860.84896267952, 5662.654531875465, 4847.818159231501, 76517.1979930393]","[2, 19, 19, 65, 74, 120]","[19, 37, 120, 120, 120, 200]",0.05,30,262475009615.66235,87703.19167467579,-87703.19167467579,CWT,mdp.39015067403850,27883.471044945094,75640.40950872817,86744.52500800912,0.0,-14.5,0.0,-10.0,27877.727633984592,161463.6991372409,27877.7276339846,86744.52500800912,0.0,-14.5,,0.0,16.0,4840.484825898168,0.0,0.4805639243543883,0.023833380844900255,0.6505731067945145,0.6568223764660809,1.0,0.35683202785030427,0.9604106527695482,0.7834320050539597,,1.0,1.0000000000000002,0.9999999999999999,1.0,0.9575236918466974,0.6089175152498342,1.0,,0.27419354838709675,0.40909090909090906,1.0000000000000002,1.0000000000000002,0.2727272727272727,2.9060945038415213,1.0,1,2.2103441181390604,0.9802660420741295,2,0,0,0.7935377447751507,1.0,1,1,0.11111111111111112,0.6085028787111564,1.0,1,0.5,0.9642857142857143,1.25,1.1428571428571428,0.9375,1,gaus,6.5,6.5,4.342481186734475,8,0.4642857142857143,1.0,0.37499999999999994,1,1.0
smoothed,gaus6,19.800704290911785,0.7065179154731394,540.3618719718988,-31.070508168342528,201,99,28542.01117493367,,False,13.28032736300443,264311.34395456396,0.020600566386294424,1.8020585367853156e-06,0.5845219618116891,6,26203.61458961621,3577.286291100325,70216.31698586972,"[8, 32, 59, 69, 78, 164]","[5755.612632007615, 5097.559131843864, 70216.31698586972, 4589.849292718565, 3577.286291100325, 67985.06320415718]","[1, 18, 18, 65, 74, 120]","[18, 37, 120, 120, 120, 200]",0.05,30,261441533507.64413,87686.04788563192,-87686.04788563192,CWT,mdp.39015067403850,25846.691333910043,69339.5285015586,86727.38121896525,0.0,-19.0,0.0,-14.5,25840.94792294954,149243.0208710306,25840.94792294955,86727.38121896525,0.0,-19.0,,0.0,16.0,3569.9529577669914,0.0,0.4721344502630763,0.030329170128946044,0.6519622944663902,0.6312009515340699,0.9937053593889484,0.4827386132869159,0.9395092567625816,0.7095943624000414,,0.737013864419088,0.9037406606714198,0.9037406606714197,0.9037406606714198,0.8282351199620721,0.518455582533791,1.0,,0.12903225806451613,0.0,0.9996114933955984,0.9996114933955984,0.0,2.520563928342626,0.8673372201112977,2,2.2071065112387656,0.978830195014887,3,0,0,0.6602651494820768,0.8320526072381891,2,1,0.11111111111111112,0.6083412517233155,0.9997343858287356,2,0.5,0.9642857142857143,2.25,2.181818181818182,0.9017857142857143,2,gaus,6.5,6.5,4.342481186734475,8,0.4642857142857143,1.0,0.37499999999999994,1,1.75
smoothed,gaus4,19.67705765141513,0.7097844112769486,476.033012180277,-30.706536851559306,201,99,27330.072089292476,,False,13.178800913524343,231808.2687181685,0.022221516534369108,2.3125539071832796e-06,0.5717026225197964,6,23349.118044782383,2430.313733038878,65954.89693039858,"[8, 32, 59, 68, 78, 165]","[6337.300893782507, 3998.055690497389, 65954.89693039858, 3648.16863420781, 2430.313733038878, 57725.97238676915]","[1, 17, 17, 65, 74, 120]","[17, 37, 120, 120, 120, 200]",0.05,30,240453922022.9848,84445.89186431217,-84445.89186431217,CWT,mdp.39015067403850,22992.194789076217,65078.10844608746,83487.2251976455,0.0,-19.0,0.0,-14.5,22986.451378115715,132116.04160202763,22986.45137811572,83487.2251976455,0.0,-19.0,,0.0,16.0,2422.9803997055446,0.0,0.4208761205165812,0.040554184666906634,0.6824659119693997,0.5466292214840378,0.980850714161136,0.501595590368436,0.9177642233218514,0.5704150664818816,,0.49960314830252844,0.768835570036073,0.7688355700360727,0.7688355700360728,0.647040374289936,0.45727425028927116,1.0,,0.12903225806451613,0.0,0.9261842008435317,0.9261842008435317,0.0,2.177367175956692,0.7492416963999154,3,2.1075585586281407,0.934681649681431,4,0,0,0.5743187618951278,0.7237447313333044,3,1,0.11111111111111112,0.5770883235657233,0.9483740237811678,4,0.5773502691896257,0.9587606950578839,3.5,3.428571428571429,0.854380347528942,3,gaus,6.5,6.5,4.342481186734475,8,0.4642857142857143,1.0,0.37499999999999994,1,2.5
smoothed,morl,19.74627812957394,0.6504849489924117,492.9964161075274,-30.0379685887952,201,99,25629.01625921834,,False,13.260856886872949,250440.35032397768,0.0198687127090195,7.87109306645585e-07,0.6201830410964304,9,19273.036932048228,16.643826315852493,83132.27475342489,"[7, 31, 37, 60, 69, 81, 158, 164, 181]","[4091.386541167587, 9176.559829993126, 16.643826315852493, 6728.162362258299, 5338.641595833273, 63837.05011252455, 998.0404633788858, 83132.27475342489, 138.57290353757003]","[1, 20, 36, 20, 20, 20, 119, 119, 180]","[20, 38, 38, 65, 74, 119, 159, 200, 200]",0.05,30,206383585482.80264,78722.15165749154,-78722.15165749154,CWT,mdp.39015067403850,18916.11367634206,82255.48626911377,77763.48499082487,0.0,-13.0,0.0,-13.0,18910.37026538156,165478.66572176738,18911.394757247584,77763.48499082487,0.0,-13.0,,0.0,13.0,9.310492982519165,0.0,0.34893085388710593,0.010000150053053027,0.7384971144890043,0.6149820070149848,0.9880470657389331,0.15926892950391636,0.9999999999999998,0.6501982863934077,,0.0,0.576197714878873,0.5761977148788728,0.5762461329329394,1.0,0.70389036557482,0.75,,0.17741935483870966,0.5454545454545454,0.7964747844163991,0.7964747844163991,0.36363636363636365,2.1341422281177733,0.734367800254494,4,2.0760789926113388,0.9207207694129405,5,0,0,0.5718326467523268,0.7206117799908256,4,1,0.11111111111111112,0.5581849953294951,0.917308717605022,5,0.5773502691896257,0.9587606950578839,4.5,4.444444444444445,0.8186660618146562,4,morl,4.0,4.0,,1,0.2857142857142857,,,6,4.5
smoothed,cgau8,14.865776690236622,0.7961204080607066,716.7628620531442,-36.83412752303234,201,99,32853.51539439617,-164377.76859531805,True,13.723062280928296,288494.48198602133,0.01966794950207387,1.3041083276614596e-05,0.4385238304449937,6,21579.71076743076,3435.9497469870803,60786.03351116424,"[7, 32, 60, 69, 78, 164]","[3435.9497469870803, 5941.237042916714, 5253.307170244105, 4109.657526675441, 49952.07960659698, 60786.03351116424]","[2, 19, 19, 65, 19, 120]","[19, 37, 65, 74, 120, 200]",0.05,30,259836410590.0454,63080.583921066,-63080.583921066,CWT,mdp.39015067403850,21222.787511724593,59909.245026853125,62121.91725439933,0.0,-14.5,0.0,-5.5,21217.04410076409,121499.59793791788,21217.044100764095,62121.91725439933,0.0,-14.5,,0.0,16.0,3428.616413653747,0.0,0.6544872661784825,0.2554422622764149,0.16892631849383222,1.0,0.4806566927219143,1.0,0.6918573164741538,0.8131473985306364,0.3454404367137236,0.7077587528512248,0.6852124002851848,0.6852124002851846,0.6852124002851845,0.5347237900606079,0.3830647271579594,1.0,,0.41935483870967744,0.40909090909090906,0.44201099853744596,0.44201099853744596,0.2727272727272727,2.002107473461809,0.6889340559349512,5,2.254841056681131,1.0,1,0,0,0.555531624044008,0.7000695653127604,5,0,0.0,0.6011064101543508,0.9878448092596182,3,1.9148542155126762,0.8632246988919516,3.5,2.307692307692308,0.8066123494459758,5,cgau,5.0,5.0,,1,0.35714285714285715,,,2,4.25
smoothed,gaus2,19.426877349810074,0.6824966078697422,353.8470570278443,-29.640044591907238,201,99,24057.583549175703,,False,12.935033603329922,177222.35413030026,0.02514358224190238,2.903145425039624e-06,0.5592918626629289,7,16518.284286334307,101.61363900121432,57834.4979841518,"[8, 16, 32, 59, 68, 77, 165]","[4842.397996369065, 101.61363900121432, 2942.982094918423, 57834.4979841518, 2668.3891188845155, 1587.517424346268, 45650.59174666887]","[1, 15, 1, 1, 65, 74, 120]","[15, 17, 37, 120, 120, 120, 200]",0.05,30,188228440108.297,75016.92178890739,-75016.92178890739,CWT,mdp.39015067403850,16161.361030628139,56957.70949984068,74058.25512224072,0.0,-18.5,0.0,-14.0,16155.61761966764,107649.32333767349,16155.617619667642,74058.25512224072,0.0,-9.5,,0.0,15.0,94.280305667881,0.0,0.2824679293225611,0.05238349244568177,0.7718462297534043,0.34357057757047726,0.9548412808824656,0.3440673049028138,0.8967122500518147,0.3366762862546718,,0.01758781754292065,0.4460065762626472,0.44600657626264717,0.44600657626264706,0.38819491627242697,0.34068944536009693,0.9166666666666667,,0.14516129032258063,0.04545454545454547,0.7125081495559059,0.7125081495559059,0.5757575757575757,1.5570074699337775,0.5357731718206663,6,1.8437514300927071,0.8176857630960911,8,0,0,0.4327123571063805,0.5452952426717771,7,1,0.11111111111111112,0.49226511334243067,0.8089774601971911,8,0.9574271077563381,0.9316123494459758,7.25,7.148936170212766,0.7068776032944164,6,gaus,6.5,6.5,4.342481186734475,8,0.4642857142857143,1.0,0.37499999999999994,1,4.75
smoothed,gaus7,19.837351696136196,0.6765164078596915,540.8749935994333,-31.158203499426136,201,99,30401.977689790332,,False,13.294598031968913,273605.6680262296,0.020569916207565073,1.147247844260878e-06,0.03556715349206961,13,10879.024099495371,152.35229915480159,103756.98965362576,"[10, 34, 44, 64, 73, 88, 96, 106, 130, 138, 173, 183, 196]","[3931.6448028168797, 9672.321172839525, 554.2312826628404, 1151.9667784726146, 607.9411233818282, 1093.2680484508091, 3104.7694524342223, 103756.98965362576, 152.35229915480159, 333.0949589252268, 12907.063979389088, 370.317949621116, 3791.3517916651035]","[6, 27, 43, 50, 50, 50, 50, 50, 129, 137, 141, 181, 185]","[50, 50, 50, 66, 75, 91, 101, 141, 141, 141, 200, 185, 200]",0.05,30,264929020151.67233,66882.43654794422,-66882.43654794422,CWT,mdp.39015067403850,10522.100843789203,102880.20116931463,65923.76988127755,0.0,-15.5,0.0,-15.5,10516.357432828705,133448.64662677317,10516.357432828698,65923.76988127755,0.0,-11.0,,0.0,9.0,145.01896582146827,0.0,0.550800761190347,0.017213578413677634,0.6446127459914828,0.6430884465610125,0.9975153245816735,0.30954453147664623,0.008334849676792877,0.7493929805591361,,0.028090162657626157,0.17949201067360482,0.17949201067360485,0.17949201067360432,0.6611386589172307,1.0,0.41666666666666674,,0.0967741935483871,0.3181818181818182,0.5281672648520307,0.5281672648520307,0.4848484848484848,1.516938058612344,0.5219851097777883,8,1.8043827797324699,0.8002261509236112,9,0,0,0.38337587887875735,0.48312242411025713,8,1,0.11111111111111112,0.48450734675079055,0.7962285203596812,10,0.9574271077563381,0.9316123494459758,8.75,8.674698795180722,0.6533061747229879,7,gaus,6.5,6.5,4.342481186734475,8,0.4642857142857143,1.0,0.37499999999999994,1,5.5
smoothed,fbsp,10.31371573841467,0.7568722046333987,690.0148667586997,-38.84976827696836,201,99,41022.73176910004,-171097.27110688816,True,13.656814607496706,332130.8872689317,0.01883992477368478,2.8784054899091493e-07,0.4160198248156271,13,11768.881911434435,87.89511805360598,62740.10612814847,"[1, 8, 15, 32, 59, 69, 79, 147, 158, 164, 177, 183, 193]","[236.70723607639593, 7504.903554109336, 87.89511805360598, 5873.656649994702, 62740.10612814847, 6008.823166463866, 4940.7848171483565, 1833.2429706575167, 1710.4885754490024, 58719.30974517352, 1370.5141628560832, 848.0686025418636, 1120.964121974931]","[0, 2, 14, 18, 18, 65, 75, 119, 119, 119, 175, 182, 192]","[2, 18, 18, 37, 119, 119, 119, 149, 159, 199, 199, 199, 199]",0.05,30,412480367984.4475,78582.33796911825,-78582.33796911825,CWT,mdp.39015067403850,11411.958655728267,61863.317643837356,77623.67130245158,0.0,-8.0,0.0,-2.0,11406.215244767769,145016.798181981,11406.215244767769,77623.67130245158,0.0,-11.0,,0.0,9.0,80.56178472027266,0.0,1.0,0.0,0.0,0.9448155590726333,0.007411897479162488,0.7734261676820421,0.6536844946290814,0.9999999999999998,0.0,0.014748234451467791,0.2215471846374603,0.2215471846374603,0.22154718463746012,0.7835238294730322,0.4111194048131555,0.41666666666666674,,0.532258064516129,1.0,0.793306375077028,0.793306375077028,0.4848484848484848,1.5353232737710363,0.5283115438061344,7,1.7469579932003472,0.7747588185979148,11,0,0,0.4912015824029477,0.6190021654762369,6,0,0.0,0.48659312431810203,0.7996562404909799,9,2.217355782608345,0.841617444099404,8.25,7.819464033850494,0.6261658649068449,8,fbsp,8.0,8.0,,1,0.5714285714285714,,,4,7.0
smoothed,gaus5,19.751846105230708,0.6845570129152219,501.6417471464844,-30.99399351895212,201,99,29911.128966422017,,False,13.241290125680083,250331.4168886551,0.021592509888993586,1.2674471022957827e-06,0.03369840433357049,13,10309.554211815295,236.038767249971,99541.90558150766,"[10, 34, 44, 64, 74, 88, 96, 106, 138, 173, 183, 191, 197]","[3263.458453795918, 10083.045632892692, 737.4083077946925, 697.9590975752731, 515.6326601117726, 967.6073352687672, 3361.367631942805, 99541.90558150766, 236.038767249971, 7965.247002903281, 533.7187650905616, 506.2717798736776, 5614.543737591774]","[6, 27, 43, 49, 49, 49, 49, 49, 137, 141, 178, 178, 178]","[49, 49, 49, 66, 75, 91, 101, 141, 141, 200, 185, 192, 200]",0.05,30,255102088351.74796,64654.287252652226,-64654.287252652226,CWT,mdp.39015067403850,9952.630956109128,98665.11709719653,63695.62058598556,0.0,-15.5,0.0,-15.5,9946.88754514863,126045.53808693217,9946.887545148624,63695.62058598556,0.0,-11.0,,0.0,9.0,228.70543391663767,0.0,0.5300405711641726,0.019621120640555934,0.6583748151534858,0.5986828568523359,0.9886259278252478,0.3559617058311572,0.005164950509711885,0.6497318296437041,,0.04541234197229063,0.15257854778971344,0.15257854778971344,0.15257854778971303,0.5828175289624913,0.9394839148223022,0.41666666666666674,,0.0967741935483871,0.3181818181818182,0.4776737179121377,0.4776737179121377,0.4848484848484848,1.4082965694690655,0.48460109181152233,9,1.757921183366131,0.7796208864289488,10,0,0,0.35810566901632135,0.451277423631299,9,1,0.11111111111111112,0.4702199166469908,0.7727488777751442,11,0.9574271077563381,0.9316123494459758,9.75,9.682151589242054,0.6175918890087022,9,gaus,6.5,6.5,4.342481186734475,8,0.4642857142857143,1.0,0.37499999999999994,1,7.0
smoothed,shan,12.913490448852729,0.7325493743404191,565.3678383861667,-33.96931491161987,201,99,23315.921449096633,-152210.78401390798,True,13.604586639935231,214969.2553222799,0.023936091174050066,5.332900797256606e-07,0.4524652573832362,18,7081.099781887474,38.55376184842862,53927.14661354932,"[1, 7, 23, 30, 45, 59, 70, 84, 90, 100, 137, 152, 158, 164, 176, 183, 190, 196]","[394.1508428522575, 5513.118193575118, 589.6312405289791, 8163.343575381056, 538.5467266319029, 7026.1718884129805, 3092.8862748928423, 41992.23012340865, 214.11629603459187, 906.1391849501588, 471.3571592529702, 169.04893434329279, 2704.4350689516905, 53927.14661354932, 568.2181415991681, 868.6067412652392, 282.0953064958867, 38.55376184842862]","[0, 2, 20, 24, 40, 40, 40, 40, 89, 99, 119, 119, 119, 119, 175, 182, 189, 195]","[2, 40, 24, 40, 46, 64, 74, 119, 119, 119, 138, 153, 160, 199, 199, 199, 199, 199]",0.05,30,134809768858.41527,46171.68419758098,-46171.68419758098,CWT,mdp.39015067403850,6724.176526181306,53050.3581292382,45213.017530914316,0.0,-8.5,0.0,12.5,6718.433115220807,119481.12940730786,6718.43311522081,45213.017530914316,0.0,-2.5,,0.0,4.0,31.220428515095293,0.0,0.25109971871136694,0.004916254222133074,0.4090198206100195,0.9013095604260715,0.27769163747827363,0.6330142152596459,0.7155057111441743,0.4983098268591418,0.9709284784332508,0.004535115899937589,0.0,0.0,0.0,0.5133694177392136,0.2845914875692448,0.0,,1.0,0.9545454545454546,0.05882737448955638,0.05882737448955638,1.0,0.8193264826745785,0.28193387434287615,11,2.0388205758767195,0.9041970252562417,7,0,0,0.3228913520610803,0.406901063228658,10,0,0.0,0.5179772470160086,0.8512322047072542,7,2.0615528128088303,0.8527462276565121,8.75,8.392370572207085,0.613873113828256,10,shan,10.0,10.0,,1,0.7142857142857143,,,7,9.25
