signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,wavelet_type,htid,fft_frequency_max_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,prominence_threshold_diff,prominence_min_diff,fft_peak_amplitude_diff,fft_dynamic_cutoff_diff,avg_prominence_diff,fft_num_peaks_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,fft_spectral_centroid_diff,relative_num_peaks_diff,fft_variance_magnitude_diff,fft_spectral_bandwidth_diff,distance_factor_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
smoothed,gaus8,21.827345247855195,0.6974396057635652,1130.4527178934147,-36.39852914716916,294,127,65371.43930291381,,False,14.238282308169307,1065437.1539666215,0.01831035875103774,6.304944636849322e-07,0.3277093426903781,7,75733.20205618747,116.49404919118024,201815.3090123253,"[13, 36, 59, 127, 144, 207, 271]","[44664.64848604426, 123822.72186657155, 10559.467041750228, 116.49404919118024, 104344.48418487867, 44809.28975255098, 201815.3090123253]","[0, 0, 53, 106, 106, 179, 106]","[24, 106, 106, 128, 179, 230, 293]",0.05,20,2136441277125.115,205168.49162682946,-205168.49162682946,,,,,,,,,,,,,,,,CWT,inu.32000013025046,,,,,0.0,-4.0,,203883.49162682946,0.0,-17.5,75163.96396094938,518178.4143933123,75164.83754356607,,0.0,47.16071585784698,,,75163.96396094938,,200530.3090123253,203883.49162682946,0.0,-8.5,,,,14.0,,,10.0,0.05401069807665687,0.03930042486380869,0.7900760661248136,0.5290317752066185,0.7245973374074702,0.5342773657001569,0.7384850635322961,0.05138961017193626,,0.019109074179168982,0.9999999999999999,0.9999999999999999,1.0,0.9579503041621105,0.5014748420718165,0.6666666666666667,,0.42105263157894735,0.725,0.15951583508696018,0.15951583508696018,0.0625,2.0930235592300597,0.9152919300047087,3,1.6585143486258278,0.7009907827416312,4,0,0,0.5560654324027193,0.8672961310823446,4,1,0.11111111111111112,0.4270904870799141,0.7055454303861706,4,0.5,0.9642857142857143,3.75,3.6923076923076925,0.8482142857142858,1,gaus,0.5384615384615384,1.0,0.3230769230769231,1,1.0,0.05748545635974852,0.0575157183444419,0.7362591244444235,0.5240464922848201,0.7269340253409353,0.5193352161633715,0.7479985401033908,0.05085937643745071,,0.02133148714589983,1.0,1.0,1.0,0.8950288520022891,0.5009447847397375,0.8461538461538461,,0.65625,0.6595744680851063,0.15859169117649768,0.15859169117649768,0.07142857142857148,2.1521526405411455,0.9273375397154324,4,1.6290233389724742,0.703364650420277,7,2.1213203435596424,0.9242385591585842,5.5,5.090909090909091,0.8639049938650064,1,13.3125,12.5,8.942175350550894,16,0.5664893617021277,0.9727804352205739,0.3116233162423384,4,1.75,1
smoothed,gaus6,21.957734821016686,0.6882264716910386,1200.9029656103864,-37.61637456311084,294,127,78530.64243616942,,False,14.25569966867937,1163656.2071389367,0.014134278186402255,7.391089275841433e-07,0.26777271634016914,8,63614.59138411893,218.92731019047278,211267.9352997166,"[15, 37, 59, 132, 144, 211, 220, 271]","[33017.173702516695, 147895.89648315392, 8963.957307675664, 218.92731019047278, 84265.19364996659, 22961.69299381441, 325.95432591707686, 211267.9352997166]","[0, 0, 54, 106, 106, 106, 219, 106]","[24, 106, 106, 133, 179, 230, 230, 293]",0.05,30,2826324523264.1978,221183.40280354398,-221183.40280354398,,,,,,,,,,,,,,,,CWT,inu.32000013025046,,,,,0.0,-8.0,,219898.40280354398,0.0,-17.0,63045.35328888084,496962.73107295146,63045.35328888083,,0.0,149.59397685713952,,,63045.35328888084,,209982.9352997166,219898.40280354398,0.0,-8.0,,,,13.0,,,0.0,0.10134673372870107,0.04997780003005313,0.7117134158398656,0.5478303217079213,0.7396346700993768,0.4956169925826024,0.5942333005904816,0.061007121145596484,,0.1004292124352284,0.8214826398652886,0.8214826398652886,0.8214720686624171,0.9165488518754891,0.5282281012592802,0.5,,0.47368421052631576,0.5249999999999999,0.187140115477465,0.187140115477465,0.09375,1.885322912059469,0.8244631739815659,6,1.576500871262667,0.6663268127013362,6,0,0,0.49802982962035314,0.776777909978961,5,1,0.11111111111111112,0.40711448891001917,0.6725454581261124,5,0.5773502691896257,0.9587606950578839,5.5,5.454545454545454,0.7829517761003706,2,gaus,0.5384615384615384,1.0,0.3230769230769231,1,1.75,0.10434099281483881,0.06799064570359908,0.6632342363840555,0.5426678923892153,0.7417772488447657,0.4819682815555071,0.608994415348604,0.060377654730750886,,0.09768239528446687,0.8271739419898175,0.8271739419898175,0.8270799433364686,0.8566663199787814,0.5276697658163177,0.7692307692307692,,0.6875,0.48936170212765956,0.18579542846492111,0.18579542846492111,0.08928571428571433,1.9834549018259058,0.8546476463366749,8,1.5523987446568999,0.6702803908489167,10,1.4142135623730951,0.9494923727723894,9.0,8.88888888888889,0.814031900671909,2,13.3125,12.5,8.942175350550894,16,0.5664893617021277,0.9727804352205739,0.3116233162423384,4,2.5,2
smoothed,morl,21.413867237083092,0.6804863677754567,912.4544727099166,-34.317211504127144,294,127,53073.54968273925,,False,14.226217603713629,725868.8443299044,0.015028564074957156,2.3071506929888632e-07,0.4363688329621594,9,61297.8091594654,36.703408702188426,175534.82729923175,"[12, 36, 60, 84, 145, 165, 206, 230, 272]","[103924.24073333808, 41226.52801721826, 14775.602649668006, 1878.0789262761373, 151023.40075414488, 36.703408702188426, 61860.39172886099, 1420.5089177483023, 175534.82729923175]","[0, 24, 53, 82, 105, 164, 180, 229, 105]","[105, 105, 105, 105, 231, 231, 231, 231, 293]",0.05,20,1325164978248.091,168168.6975548236,-168168.6975548236,,,,,,,,,,,,,,,,CWT,inu.32000013025046,,,,,0.0,-12.0,,166883.6975548236,0.0,-12.0,60728.57106422731,539726.2824351887,60741.95972472736,,0.0,32.62992463114483,,,60728.57106422731,,174249.82729923175,166883.6975548236,0.0,-12.0,,,,12.0,,,10.0,0.009772963039773513,0.0,0.923999111249125,0.5160103470973758,0.6769124937653552,0.463137783771634,1.0,0.018139422568224914,,0.007573309916684798,0.7873544829384042,0.7873544829384042,0.7875415746394846,1.0,0.4270946097992648,0.33333333333333337,,0.05263157894736842,0.32499999999999996,0.0956945204035457,0.0956945204035457,0.40625,1.715118759419014,0.7500318630304337,7,1.746303658628716,0.7380959770296766,3,0,0,0.425460201110003,0.6635909460471209,9,1,0.11111111111111112,0.4454409596308805,0.7358600649786723,3,3.0,0.7857142857142857,5.5,4.344827586206898,0.6964285714285714,4,morl,0.3076923076923077,,,6,4.5,0.013696770252871276,0.01896044710756842,0.8610598470252031,0.5111477704216155,0.679864720802234,0.4505757114925051,1.0,0.017952261511007678,,0.010500638891070807,0.7941338229539128,0.7941338229539128,0.7942152654952601,0.9339920456601375,0.4266431721389422,0.6923076923076923,,0.4375,0.3191489361702128,0.0957419715274683,0.0957419715274683,0.2678571428571429,1.842668861710301,0.7939845792252941,11,1.7093505082365839,0.738047573603157,5,4.242640687119285,0.8484771183171684,8.0,6.875,0.7813814163014414,5,8.5,8.5,4.949747468305833,2,0.3617021276595745,0.5384615384615384,0.5852700490998364,2,4.25,3
raw,cgau8,17.400193704036514,0.7868391451068616,1246.3861312716174,-34.44163448736268,294,127,65264.44611594696,-944268.4800605912,True,14.683461176752212,914770.1972778948,0.017717116544676757,5.01421309712928e-06,0.23165645331743812,9,45472.826304898845,1185.8750372983668,141664.47178129695,"[12, 36, 59, 84, 127, 144, 207, 226, 272]","[84196.21939758697, 34441.22442790435, 10905.436827992264, 2066.8253247232988, 1345.0591473770419, 92975.07386066212, 40475.25093924821, 1185.8750372983668, 141664.47178129695]","[0, 25, 54, 82, 106, 106, 179, 225, 106]","[106, 106, 106, 106, 128, 179, 231, 231, 293]",0.05,20,1694766504662.6458,160429.0782985268,-160429.0782985268,,,,,,,,,,,,,,,,CWT,inu.32000013025046,,,,,0.0,-14.0,,159002.0782985268,0.0,-5.0,44716.174130985804,391852.4367440896,44716.174130985804,,0.0,1166.8750372983668,,,44716.174130985804,,140238.47178129695,159002.0782985268,0.0,-18.5,,,,14.0,,,10.0,0.05710448928130116,0.9999999999999999,0.8456354365770034,0.9999999999999999,0.22295814554538806,0.8819248316315442,0.6194892953126823,0.035116349767366314,0.7379192472664475,0.8559354474584931,0.6689405516509808,0.6689405516509808,0.6687509909024405,0.6666042337710055,0.32703932074378006,0.8461538461538461,,0.035714285714285726,0.2340425531914894,0.08235385483485574,0.08235385483485574,0.5178571428571428,1.857542232613748,0.761048469094159,5,2.3457715710945024,1.0,1,0,0,0.47122388614701305,0.7930355265115546,6,0,0.0,0.6000164217090813,1.0,1,2.6299556396765835,0.8121460257373869,3.25,1.6901408450704225,0.7900015842972649,2,cgau,0.16666666666666666,,,2,2.0,0.05710448928130117,0.4802875352814946,0.8535991510255501,1.0,0.22295814554538806,0.8819248316315444,0.5252341199066353,0.03625844131285792,0.740604906661466,0.8559354474584931,0.5657776593513649,0.5657776593513649,0.5655603413489549,0.6666042337710054,0.3304844110739785,0.8461538461538461,,0.03125,0.23404255319148937,0.08235385483485583,0.08235385483485583,0.517857142857143,1.7659634189616038,0.7609330961560103,13,2.1584650905618643,0.931962119600467,4,6.363961030678928,0.7727156774757526,8.5,6.117647058823529,0.734572124452162,7,8.0,8.0,1.4142135623730951,2,0.3404255319148936,0.15384615384615385,0.7155482815057282,1,5.5,4
smoothed,gaus4,22.04375186979676,0.674862070812577,1169.5689346220754,-38.47518888795486,294,127,85557.575535081,,False,14.197886361279924,978694.2215399486,0.012021140805232079,8.882435929578759e-07,0.25701187543955356,8,64831.838315440415,46.242974767381384,223918.66049867726,"[16, 43, 59, 127, 144, 174, 221, 267]","[20476.73527568516, 181949.73396627008, 9767.592615374684, 1240.5315601647499, 65432.943442090604, 46.242974767381384, 15822.266190493407, 223918.66049867726]","[0, 0, 53, 106, 106, 173, 179, 179]","[23, 179, 179, 129, 179, 179, 230, 293]",0.05,20,3451812708790.238,231810.26677075334,-231810.26677075334,,,,,,,,,,,,,,,,CWT,inu.32000013025046,,,,,0.0,1.0,,230525.26677075334,0.0,-12.5,64262.60022020232,506700.7065235233,64276.07519079619,,0.0,23.090358565951874,,,64262.60022020232,,222633.66049867726,230525.26677075334,0.0,-8.0,,,,13.0,,,10.0,0.12662388404899674,0.06463852490335642,0.6564527352013317,0.4854324545388571,0.7495546886125132,0.4395369746010337,0.5683347746777903,0.042895829407857966,,0.0,0.8394137142014276,0.8394137142014276,0.8396014073853799,0.9355520732140268,0.564032767588745,0.5,,0.47368421052631576,0.975,0.20547049937174322,0.20547049937174322,0.375,2.007377691939185,0.8778384714309175,4,1.489050966856863,0.62936507221902,7,0,0,0.5627199071550674,0.8776751258386969,3,1,0.11111111111111112,0.38612817769341157,0.6378764677658355,9,2.753785273643051,0.8033010518826392,5.75,4.777251184834124,0.6962933830841768,5,gaus,0.5384615384615384,1.0,0.3230769230769231,1,4.0,0.12936155953528544,0.0823733966783835,0.6117377006863113,0.4808580258585495,0.7515692149447024,0.4277645014121225,0.5840380345493974,0.042453233798654365,,0.0033901112634248526,0.8445333567328093,0.8445333567328093,0.844639807811228,0.8742746802387676,0.5634365867259961,0.7692307692307692,,0.6875,0.8723404255319148,0.20384675652873893,0.20384675652873893,0.25000000000000006,2.075199676101458,0.8941794024285875,5,1.4684790355815829,0.6340463140097455,13,5.656854249492381,0.7979694910895578,9.0,7.222222222222221,0.7382704598304932,6,13.3125,12.5,8.942175350550894,16,0.5664893617021277,0.9727804352205739,0.3116233162423384,4,5.5,5
smoothed,gaus2,23.2545153895219,0.6217526380630992,2053.8648096870083,-44.107758337550074,294,127,198823.92984011248,,False,14.138837414773008,942718.8479012942,0.022907681313516278,1.1311165751865363e-06,0.34907851459216716,7,72242.58494971305,335.15467674384126,270065.123633693,"[17, 47, 68, 128, 144, 207, 260]","[4331.009040670528, 15412.38802545442, 120782.67210727461, 335.15467674384126, 58045.05859332168, 36726.6885708333, 270065.123633693]","[0, 0, 0, 106, 106, 106, 0]","[21, 52, 106, 129, 179, 230, 293]",0.05,20,12594376280404.527,290560.9454011028,-290560.9454011028,0.4965986394557823,58637682.237170815,0.0176336754456571,0.05402033638291437,97116400.98968966,23853071637589.586,22.0,6673841.176115377,0.006802721088435374,"[0.0, 0.003401360544217687, 0.006802721088435374, 0.01020408163265306, 0.013605442176870748, 0.017006802721088433, 0.02040816326530612, 0.023809523809523808, 0.027210884353741496, 0.030612244897959183, 0.03401360544217687, 0.03741496598639456, 0.04081632653061224, 0.04421768707482993, 0.047619047619047616, 0.05102040816326531, 0.05442176870748299, 0.057823129251700675, 0.061224489795918366, 0.06462585034013606, 0.06802721088435373, 0.07142857142857142, 0.07482993197278912, 0.0782312925170068, 0.08163265306122448, 0.08503401360544217, 0.08843537414965986, 0.09183673469387754, 0.09523809523809523, 0.09863945578231292, 0.10204081632653061, 0.10544217687074829, 0.10884353741496598, 0.11224489795918367, 0.11564625850340135, 0.11904761904761904, 0.12244897959183673, 0.12585034013605442, 0.1292517006802721, 0.1326530612244898, 0.13605442176870747, 0.13945578231292516, 0.14285714285714285, 0.14625850340136054, 0.14965986394557823, 0.15306122448979592, 0.1564625850340136, 0.15986394557823128, 0.16326530612244897, 0.16666666666666666, 0.17006802721088435, 0.17346938775510204, 0.17687074829931973, 0.18027210884353742, 0.18367346938775508, 0.18707482993197277, 0.19047619047619047, 0.19387755102040816, 0.19727891156462585, 0.20068027210884354, 0.20408163265306123, 0.2074829931972789, 0.21088435374149658, 0.21428571428571427, 0.21768707482993196, 0.22108843537414966, 0.22448979591836735, 0.22789115646258504, 0.2312925170068027, 0.2346938775510204, 0.23809523809523808, 0.24149659863945577, 0.24489795918367346]","[58637682.237170815, 1489300.1220856153, 6673841.176115377, 6589973.147237203, 3632106.384291193, 4263615.296299437, 1535006.2670404022, 200657.14070638406, 1318330.2877334584, 957467.3704365195, 1205519.2720618434, 1348210.8833651554, 637140.7802977306, 595270.2976256901, 612949.2811985594, 514922.6369276254, 290685.19270068686, 373183.51573387615, 283906.49848809117, 139666.8435140512, 156262.40600716104, 215018.02076682585, 321225.89586279285, 298829.2447022558, 138968.80567136846, 112546.65028249129, 159685.7808405866, 88146.04594031826, 186220.64188661764, 159626.59383899072, 101673.74323961457, 87960.32684935394, 83583.71685109937, 84438.93233429569, 75664.64286761414, 77763.71569144001, 83528.46040226748, 64247.93048628055, 97445.0128407689, 48027.514880389324, 84130.11512341615, 84630.64811874338, 51350.023709889094, 61907.322230111546, 68328.7473626342, 90643.71533670391, 108414.28118802875, 61137.915180679585, 57459.923944252216, 34695.418800203086, 64985.699117708275, 50902.44954018917, 53431.21853564572, 35680.6707917254, 39704.08414606267, 65413.31286096285, 20838.63785791374, 40166.9188487218, 54034.233248882054, 38914.255020169454, 28151.701485305857, 34757.99000822272, 34182.3435694166, 35618.508009445264, 34388.91385785876, 28112.97463280489, 29426.17335737798, 30120.856822978887, 29459.70185940647, 27007.07399943134, 32573.632546645626, 30199.37282916647, 31587.495240393768]",3.0,0.7,146555.02306921151,15.0,CWT,inu.32000013025046,0.0,0.0,58410317.90383748,96440285.9578514,0.0,-4.0,0.0,289275.9454011028,0.0,-13.0,71673.34685447496,493744.09464799135,71673.34685447496,,0.0,265.821343410508,6650796.022518233,146086.22306921153,71673.34685447496,1.0,268780.123633693,289275.9454011028,0.0,-8.5,0.030612244897959183,0.0,0.06387283218772703,14.0,23852715921851.727,0.056476931603060665,10.0,0.5340634631227771,0.08851422115875046,0.29402326409886087,0.42170096283999164,0.889187432365583,0.21667790514722374,0.7899150639702339,0.039373156977445964,,0.19270027190411418,0.9485802648545261,0.9485802648545261,0.9485680581030587,0.9102678275802177,0.6946386173601029,0.6666666666666667,,0.42105263157894735,0.725,0.30681013227441933,0.30681013227441933,0.34375,2.2867278631193573,1.0,1,1.4370179117845236,0.6073726836492023,8,0,0,0.6177854056209164,0.9635608705597675,2,1,0.11111111111111112,0.4036263781545528,0.6667831649384872,7,3.5118845842842465,0.7491511011225538,4.5,2.2626262626262625,0.7138612648469912,3,gaus,0.5384615384615384,1.0,0.3230769230769231,1,2.5,0.5326652960558094,0.10579639905777077,0.2739955306499824,0.41772710208780706,0.8893995114769733,0.212361503367369,0.7975576030307359,0.038966908010139384,,0.18431504663552645,0.9502195745981574,0.9502195745981574,0.9501836253828685,0.8508463310083549,0.6939043865246022,0.8461538461538461,,0.65625,0.6595744680851063,0.30364362766596,0.30364362766596,0.2321428571428572,2.3207867128958957,1.0,1,1.4290535394697514,0.6170235374620285,15,9.899494936611665,0.6464466094067263,8.0,1.875,0.6803661618462202,10,13.3125,12.5,8.942175350550894,16,0.5664893617021277,0.9727804352205739,0.3116233162423384,4,8.5,6
raw,mexh,24.226079988427816,0.6719160104986877,3263.1200176384245,-47.63946974421148,294,127,330073.14318154636,,False,14.02226052279027,2088081.486941688,0.022449686078881103,4.331440265635565e-08,0.1426858468220121,20,24883.88709411258,179.86805101879872,378472.1476245673,"[20, 49, 64, 74, 84, 94, 111, 125, 135, 146, 157, 169, 185, 197, 206, 215, 226, 235, 245, 256]","[1909.1126977260574, 6366.758740929945, 1261.7434187187464, 332.8917085612775, 39858.82973647822, 686.6820182969677, 487.78457220166456, 1169.5428105274332, 1707.1336564423982, 378472.1476245673, 418.5081074674381, 461.80314333504066, 248.06257016205927, 179.86805101879872, 44695.70551546005, 818.0064498374122, 2549.7341353420634, 1996.6020146598457, 13603.716581365792, 453.10832915303763]","[0, 0, 0, 0, 0, 93, 105, 0, 0, 0, 156, 168, 178, 178, 178, 214, 225, 232, 236, 255]","[21, 51, 65, 75, 105, 105, 112, 126, 137, 293, 178, 178, 186, 198, 293, 293, 293, 236, 293, 293]",0.05,30,34918720698855.84,422931.2733092247,-422931.2733092247,0.4965986394557823,97263867.25099772,0.014465165080601862,0.05462469529752756,150967103.37348953,66041771397376.664,23.0,3431089.217010397,0.017006802721088433,"[0.0, 0.003401360544217687, 0.006802721088435374, 0.01020408163265306, 0.013605442176870748, 0.017006802721088433, 0.02040816326530612, 0.023809523809523808, 0.027210884353741496, 0.030612244897959183, 0.03401360544217687, 0.03741496598639456, 0.04081632653061224, 0.04421768707482993, 0.047619047619047616, 0.05102040816326531, 0.05442176870748299, 0.057823129251700675, 0.061224489795918366, 0.06462585034013606, 0.06802721088435373, 0.07142857142857142, 0.07482993197278912, 0.0782312925170068, 0.08163265306122448, 0.08503401360544217, 0.08843537414965986, 0.09183673469387754, 0.09523809523809523, 0.09863945578231292, 0.10204081632653061, 0.10544217687074829, 0.10884353741496598, 0.11224489795918367, 0.11564625850340135, 0.11904761904761904, 0.12244897959183673, 0.12585034013605442, 0.1292517006802721, 0.1326530612244898, 0.13605442176870747, 0.13945578231292516, 0.14285714285714285, 0.14625850340136054, 0.14965986394557823, 0.15306122448979592, 0.1564625850340136, 0.15986394557823128, 0.16326530612244897, 0.16666666666666666, 0.17006802721088435, 0.17346938775510204, 0.17687074829931973, 0.18027210884353742, 0.18367346938775508, 0.18707482993197277, 0.19047619047619047, 0.19387755102040816, 0.19727891156462585, 0.20068027210884354, 0.20408163265306123, 0.2074829931972789, 0.21088435374149658, 0.21428571428571427, 0.21768707482993196, 0.22108843537414966, 0.22448979591836735, 0.22789115646258504, 0.2312925170068027, 0.2346938775510204, 0.23809523809523808, 0.24149659863945577, 0.24489795918367346]","[97263867.25099772, 16111271.10265563, 8703109.6749957, 6166794.20968752, 3077885.8829140817, 3431089.217010397, 1476293.0052588899, 372895.52879238763, 1122300.1224760246, 809147.261596428, 915180.8069183446, 1088449.4010556934, 579947.0920469868, 502363.37028822815, 528635.2727021838, 469469.9242050858, 267877.9983349177, 333637.2015761463, 270341.91172086645, 151651.40784445807, 156913.81388689598, 194816.49767558387, 265035.35463801236, 271755.4295062642, 145569.64675209162, 119894.9879573569, 146912.65060034473, 68312.06477196183, 209059.84478611845, 171257.60760156345, 118298.7026788733, 88765.15644380345, 89427.29757760336, 100175.91190945504, 93461.71212049315, 100328.38456303603, 94249.90591575616, 82118.66535869022, 119208.21433780485, 58102.350982983386, 90176.4181399599, 109823.73933710928, 74990.47247029941, 77129.9570050179, 71128.05308642788, 107173.47597034999, 108811.79854427392, 96703.55951580702, 73842.72261564282, 43200.335047220455, 89735.25839263649, 68283.13379235692, 54167.302346813325, 54224.55202458447, 44613.78488166611, 123649.92514516976, 29838.353086219777, 68909.35389536346, 74384.93466102974, 47747.33822602195, 33752.86922394831, 60016.12071341787, 43504.39302644852, 48527.371382037854, 47942.89618775592, 50792.37317572248, 31774.4101306885, 31675.26024626792, 38880.46961195337, 72762.07337805622, 12442.282570698815, 54656.09134387765, 37292.47127960073]",3.0,0.7,222981.21752525124,15.0,CWT,inu.32000013025046,0.0,0.0,97035438.25099772,150076236.84469312,0.0,-8.5,0.0,421504.2733092247,0.0,5.0,24127.234920199535,480274.7418822516,24129.40367945944,,0.0,160.86805101879872,3407108.1233634693,222582.81752525124,24127.234920199535,2.0,377046.1476245673,421504.2733092247,0.0,-5.5,0.020408163265306124,0.0,0.12034578432367052,3.0,66041418347374.4,0.0906272048095747,0.0,0.9999999999999999,0.0018473739187335192,0.011214003539387729,0.2874639815045681,1.0,0.41581577232239836,0.37612166129913127,0.14895513820846512,,0.10608577707927451,0.3217786236684464,0.3217786236684464,0.3214268717149868,0.8264908356415988,1.0,0.0,,0.9642857142857143,0.46808510638297884,0.5282533463717497,0.5282533463717497,0.875,1.764104807275715,0.7227664810665974,6,1.3273716337835346,0.5658571576789135,10,0,0,0.5217865204320787,0.8781287624040119,3,1,0.11111111111111112,0.3996216857935299,0.6660179144018278,7,2.886751345948129,0.7938034752894194,6.5,5.384615384615384,0.6647588805018525,7,mexh,0.5833333333333334,,,5,6.5,1.0,0.0008872706661718355,0.06222577173230037,0.2930914004105514,1.0,0.4158157723223984,0.31889482392195007,0.149962483644624,,0.10608577707927451,0.27215446287284506,0.27215446287284506,0.27182956550171944,0.8264908356415986,1.0,0.0,,0.84375,0.46808510638297873,0.5282533463717497,0.5282533463717497,0.8750000000000002,1.7073975475058025,0.735697743363628,15,1.3380165764000964,0.5777164384334776,19,2.8284271247461903,0.8989847455447789,17.0,16.764705882352942,0.6459209442009609,13,15.5,15.5,3.5355339059327378,2,0.6595744680851063,0.38461538461538464,0.42291325695581017,3,10.5,7
