signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,wavelet_type,htid,max_autocorrelation_diff,fft_amplitude_max_diff,fft_dominant_frequency_diff,prominence_max_diff,fft_variance_magnitude_diff,avg_prominence_diff,upper_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,fft_peak_amplitude_diff,fft_stationarity_threshold_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,fft_frequency_max_diff,fft_num_peaks_diff,fft_dynamic_cutoff_percentile_diff,prominence_min_diff,fft_dynamic_cutoff_diff,fft_spectral_centroid_diff,fft_spectral_bandwidth_diff,prominence_threshold_diff,distance_factor_diff,fft_spectral_magnitude_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
smoothed,gaus8,21.827345247855195,0.6974396057635652,1130.4527178934147,-36.39852914716916,294,127,65371.43930291381,,False,"[13, 36, 59, 106, 128, 144, 179, 207, 230, 271]","[44664.64848604426, 113451.66158115579, 10559.467041750228, 113954.60479881873, 116.49404919118024, 7432.394049924549, 95812.89150741589, 2505.450302815738, 39195.71979522632, 201815.3090123253]",10,14.238282308169307,1065437.1539666215,0.01831035875103774,6.304944636849322e-07,0.3277093426903781,7,75733.20205618747,116.49404919118024,201815.3090123253,"[13, 36, 59, 127, 144, 207, 271]","[44664.64848604426, 123822.72186657155, 10559.467041750228, 116.49404919118024, 104344.48418487867, 44809.28975255098, 201815.3090123253]","[0, 0, 53, 106, 106, 179, 106]","[24, 106, 106, 128, 179, 230, 293]",0.05,20,2136441277125.115,205168.49162682946,-205168.49162682946,,,,,,,,,,,,,,,,CWT,inu.32000013025046,,,,200530.3090123253,,75163.96396094938,203883.49162682946,75163.96396094938,518178.4143933123,75164.83754356607,,203883.49162682946,0.0,-17.5,,,0.0,-4.0,,,,47.16071585784698,,,,0.0,10.0,,0.0,-8.5,14.0,0.05401069807665687,0.03930042486380869,0.7900760661248136,0.5290317752066185,0.7245973374074702,0.5342773657001569,0.7384850635322961,0.05138961017193626,,0.019109074179168982,0.9999999999999999,0.9999999999999999,1.0,0.9579503041621105,0.5014748420718165,0.6666666666666667,,0.42105263157894735,0.725,0.15951583508696018,0.15951583508696018,0.0625,2.0930235592300597,0.9152919300047087,3,1.6585143486258278,0.7009907827416312,4,0,0,0.5560654324027193,0.8672961310823446,4,1,0.11111111111111112,0.4270904870799141,0.7055454303861706,4,0.5,0.9642857142857143,3.75,3.6923076923076925,0.8482142857142858,1,gaus,0.5384615384615384,1.0,0.3230769230769231,1,1.0,0.05748545635974852,0.0575157183444419,0.7362591244444235,0.5240464922848201,0.7269340253409353,0.5193352161633715,0.7479985401033908,0.05085937643745071,,0.02133148714589983,1.0,1.0,1.0,0.8950288520022891,0.5009447847397375,0.8461538461538461,,0.65625,0.6595744680851063,0.15859169117649768,0.15859169117649768,0.07142857142857148,2.1521526405411455,0.9273375397154324,4,1.6290233389724742,0.703364650420277,7,2.1213203435596424,0.9242385591585842,5.5,5.090909090909091,0.8639049938650064,1,13.3125,12.5,8.942175350550894,16,0.5664893617021277,0.9727804352205739,0.3116233162423384,4,1.75
smoothed,gaus6,21.957734821016686,0.6882264716910386,1200.9029656103864,-37.61637456311084,294,127,78530.64243616942,,False,"[15, 37, 59, 106, 129, 139, 179, 211, 220, 230, 271]","[33017.173702516695, 137803.88356867305, 8963.957307675664, 106305.59258933335, 636.1516461806568, 627.9922354784321, 84265.19364996659, 18130.225851517072, 325.95432591707686, 1712.7902378842418, 211267.9352997166]",11,14.25569966867937,1163656.2071389367,0.014134278186402255,7.391089275841433e-07,0.26777271634016914,8,63614.59138411893,218.92731019047278,211267.9352997166,"[15, 37, 59, 132, 144, 211, 220, 271]","[33017.173702516695, 147895.89648315392, 8963.957307675664, 218.92731019047278, 84265.19364996659, 22961.69299381441, 325.95432591707686, 211267.9352997166]","[0, 0, 54, 106, 106, 106, 219, 106]","[24, 106, 106, 133, 179, 230, 230, 293]",0.05,30,2826324523264.1978,221183.40280354398,-221183.40280354398,,,,,,,,,,,,,,,,CWT,inu.32000013025046,,,,209982.9352997166,,63045.35328888084,219898.40280354398,63045.35328888084,496962.73107295146,63045.35328888083,,219898.40280354398,0.0,-17.0,,,0.0,-8.0,,,,149.59397685713952,,,,0.0,0.0,,0.0,-8.0,13.0,0.10134673372870107,0.04997780003005313,0.7117134158398656,0.5478303217079213,0.7396346700993768,0.4956169925826024,0.5942333005904816,0.061007121145596484,,0.1004292124352284,0.8214826398652886,0.8214826398652886,0.8214720686624171,0.9165488518754891,0.5282281012592802,0.5,,0.47368421052631576,0.5249999999999999,0.187140115477465,0.187140115477465,0.09375,1.885322912059469,0.8244631739815659,6,1.576500871262667,0.6663268127013362,6,0,0,0.49802982962035314,0.776777909978961,5,1,0.11111111111111112,0.40711448891001917,0.6725454581261124,5,0.5773502691896257,0.9587606950578839,5.5,5.454545454545454,0.7829517761003706,2,gaus,0.5384615384615384,1.0,0.3230769230769231,1,1.75,0.10434099281483881,0.06799064570359908,0.6632342363840555,0.5426678923892153,0.7417772488447657,0.4819682815555071,0.608994415348604,0.060377654730750886,,0.09768239528446687,0.8271739419898175,0.8271739419898175,0.8270799433364686,0.8566663199787814,0.5276697658163177,0.7692307692307692,,0.6875,0.48936170212765956,0.18579542846492111,0.18579542846492111,0.08928571428571433,1.9834549018259058,0.8546476463366749,8,1.5523987446568999,0.6702803908489167,10,1.4142135623730951,0.9494923727723894,9.0,8.88888888888889,0.814031900671909,2,13.3125,12.5,8.942175350550894,16,0.5664893617021277,0.9727804352205739,0.3116233162423384,4,2.5
raw,gaus8,21.832189776795342,0.699448283250308,1128.5808075664363,-35.46360370719888,294,127,65016.84098737348,,False,"[12, 36, 59, 84, 106, 128, 144, 179, 207, 231, 271]","[45307.19173746492, 114333.53367648518, 12720.546836951995, 531.7771086638259, 114894.56733674664, 2462.986195173353, 5801.363561669847, 101552.83728575596, 4250.406994464787, 21575.536549726672, 200411.74410321255]",11,14.23294737905486,1068688.8593534469,0.019245311644356364,2.815470913186095e-07,0.2730116984872148,9,58399.05573271637,41.866505387423786,202607.76599078486,"[12, 36, 59, 84, 127, 144, 207, 221, 271]","[45307.19173746492, 124898.16747286456, 12720.546836951995, 531.7771086638259, 2462.986195173353, 107725.41251470297, 29295.78723245336, 41.866505387423786, 202607.76599078486]","[0, 0, 54, 82, 106, 106, 179, 220, 106]","[24, 106, 106, 106, 128, 179, 231, 231, 293]",0.05,20,2124567522308.9917,201509.7550469987,-201509.7550469987,,,,,,,,,,,,,,,,CWT,inu.32000013025046,,,,201181.76599078486,,57642.40355880333,200082.7550469987,57642.40355880333,508188.5015944473,57658.0641281229,,200082.7550469987,0.0,-5.0,,,0.0,-18.5,,,,22.866505387423786,,,,0.0,10.0,,0.0,-18.5,14.0,0.05622284994411192,0.049684314162763796,0.781022338721161,0.5145084842777466,0.7274855144215869,0.5274820769063652,0.7326112416212792,0.05005007977023416,,0.003223257320637246,0.8868971293922355,0.8868971293922355,0.8870965810697065,0.8769649346694587,0.5002281353431534,0.8461538461538461,,0.035714285714285726,0.04255319148936172,0.1521355679873443,0.1521355679873443,0.5178571428571428,1.9985447061070198,0.8188182008969987,3,1.6454399111335776,0.7014493360774423,4,0,0,0.4823213974480627,0.8117118308677607,5,1,0.11111111111111112,0.42432780692260047,0.7071936559901961,4,0.816496580927726,0.9416788156480196,4.0,3.8709677419354844,0.8279822649668669,1,gaus,0.6145833333333334,1.0,0.2697916666666666,1,1.0,0.05622284994411193,0.023862756791385283,0.792319462402693,0.5183427664239867,0.7274855144215869,0.5274820769063653,0.6211445841569206,0.05117449489766766,,0.0032232573206372322,0.750121338457577,0.750121338457577,0.7502144326130271,0.8769649346694587,0.5027866194735152,0.8461538461538461,,0.03125,0.04255319148936171,0.15213556798734437,0.15213556798734437,0.517857142857143,1.8762474005029737,0.8084531810171292,10,1.6022519622694333,0.6918055526679506,8,1.4142135623730951,0.9494923727723894,9.0,8.88888888888889,0.814031900671909,3,13.3125,12.5,8.942175350550894,16,0.5664893617021277,0.9727804352205739,0.3116233162423384,4,3.25
raw,gaus6,21.972910056264,0.6920295677326048,1207.2897970212741,-36.76904248298777,294,127,80593.89239747057,,False,"[16, 36, 59, 106, 129, 140, 179, 210, 221, 270]","[34250.59392737456, 139319.90945539507, 10632.487762444478, 108839.21783138782, 2720.437524318593, 1792.7361979725392, 86220.79172127663, 42.84218819982925, 11894.337448431983, 213317.22357077795]",10,14.250265210385308,1179598.8169214902,0.014729325880295319,3.322036754345366e-07,0.22295403554575455,9,56349.36921160726,42.84218819982925,213317.22357077795,"[16, 36, 59, 133, 144, 174, 210, 221, 270]","[34250.59392737456, 148818.50880637515, 10632.487762444478, 1599.0248103210288, 86220.79172127663, 368.51266926381504, 42.84218819982925, 11894.337448431983, 213317.22357077795]","[0, 0, 54, 106, 106, 173, 106, 106, 106]","[24, 106, 106, 134, 179, 179, 211, 231, 293]",0.05,30,2867542318049.7954,218647.45296570874,-218647.45296570874,,,,,,,,,,,,,,,,CWT,inu.32000013025046,,,,211891.22357077795,,55592.71703769422,217220.45296570874,55592.71703769422,489741.32290446537,55610.50527607649,,217220.45296570874,0.0,-9.5,,,0.0,-18.5,,,,23.842188199829252,,,,0.0,0.0,,0.0,-18.5,14.0,0.11168753825522307,0.05985611720510693,0.6984871295116528,0.5331708653737631,0.7435047597418226,0.49739300456224184,0.5956849524323066,0.060810953978831954,,0.003950504193924467,0.8523361878525535,0.8523361878525535,0.8525517467332083,0.8436084562307634,0.5306623002064061,0.8461538461538461,,0.035714285714285726,0.04255319148936172,0.1812465275652414,0.1812465275652414,0.35714285714285715,1.9457032348448282,0.7971686684650026,4,1.5704487512922358,0.6694806820254402,5,0,0,0.4649585515583535,0.7824914241000342,7,1,0.11111111111111112,0.4070188595770631,0.678346199955185,5,1.2583057392117916,0.9101210186277292,5.25,5.045045045045045,0.7675605093138647,3,gaus,0.6145833333333334,1.0,0.2697916666666666,1,2.5,0.1116875382552231,0.028748147003961073,0.7140422695637845,0.5368577570253694,0.7435047597418225,0.4973930045622419,0.5050516031507658,0.061922631919297096,,0.003950504193924453,0.7208903274790367,0.7208903274790367,0.7209999887243853,0.8436084562307634,0.5330649825933527,0.8461538461538461,,0.03125,0.04255319148936171,0.18124652756524148,0.18124652756524148,0.3571428571428572,1.8281251038401158,0.7877178431269831,12,1.5364842215525438,0.6634089650613884,12,0.0,1.0,12.0,12.0,0.7857142857142857,4,13.3125,12.5,8.942175350550894,16,0.5664893617021277,0.9727804352205739,0.3116233162423384,4,4.0
smoothed,morl,21.413867237083092,0.6804863677754567,912.4544727099166,-34.317211504127144,294,127,53073.54968273925,,False,"[12, 36, 60, 82, 105, 145, 165, 180, 231, 272]","[95256.03867484027, 41226.52801721826, 14775.602649668006, 1878.0789262761373, 111747.44120238212, 59373.019889014286, 36.703408702188426, 61860.39172886099, 89851.74736107928, 160802.56781041544]",10,14.226217603713629,725868.8443299044,0.015028564074957156,2.3071506929888632e-07,0.4363688329621594,9,61297.8091594654,36.703408702188426,175534.82729923175,"[12, 36, 60, 84, 145, 165, 206, 230, 272]","[103924.24073333808, 41226.52801721826, 14775.602649668006, 1878.0789262761373, 151023.40075414488, 36.703408702188426, 61860.39172886099, 1420.5089177483023, 175534.82729923175]","[0, 24, 53, 82, 105, 164, 180, 229, 105]","[105, 105, 105, 105, 231, 231, 231, 231, 293]",0.05,20,1325164978248.091,168168.6975548236,-168168.6975548236,,,,,,,,,,,,,,,,CWT,inu.32000013025046,,,,174249.82729923175,,60728.57106422731,166883.6975548236,60728.57106422731,539726.2824351887,60741.95972472736,,166883.6975548236,0.0,-12.0,,,0.0,-12.0,,,,32.62992463114483,,,,0.0,10.0,,0.0,-12.0,12.0,0.009772963039773513,0.0,0.923999111249125,0.5160103470973758,0.6769124937653552,0.463137783771634,1.0,0.018139422568224914,,0.007573309916684798,0.7873544829384042,0.7873544829384042,0.7875415746394846,1.0,0.4270946097992648,0.33333333333333337,,0.05263157894736842,0.32499999999999996,0.0956945204035457,0.0956945204035457,0.40625,1.715118759419014,0.7500318630304337,7,1.746303658628716,0.7380959770296766,3,0,0,0.425460201110003,0.6635909460471209,9,1,0.11111111111111112,0.4454409596308805,0.7358600649786723,3,3.0,0.7857142857142857,5.5,4.344827586206898,0.6964285714285714,4,morl,0.3076923076923077,,,6,4.5,0.013696770252871276,0.01896044710756842,0.8610598470252031,0.5111477704216155,0.679864720802234,0.4505757114925051,1.0,0.017952261511007678,,0.010500638891070807,0.7941338229539128,0.7941338229539128,0.7942152654952601,0.9339920456601375,0.4266431721389422,0.6923076923076923,,0.4375,0.3191489361702128,0.0957419715274683,0.0957419715274683,0.2678571428571429,1.842668861710301,0.7939845792252941,11,1.7093505082365839,0.738047573603157,5,4.242640687119285,0.8484771183171684,8.0,6.875,0.7813814163014414,5,8.5,8.5,4.949747468305833,2,0.3617021276595745,0.5384615384615384,0.5852700490998364,2,4.25
smoothed,gaus4,22.04375186979676,0.674862070812577,1169.5689346220754,-38.47518888795486,294,127,85557.575535081,,False,"[16, 43, 59, 106, 129, 144, 179, 221, 267]","[20476.73527568516, 166345.90815306496, 9767.592615374684, 62320.58482991637, 1240.5315601647499, 474.7041817586828, 65563.55574119593, 15822.266190493407, 223918.66049867726]",9,14.197886361279924,978694.2215399486,0.012021140805232079,8.882435929578759e-07,0.25701187543955356,8,64831.838315440415,46.242974767381384,223918.66049867726,"[16, 43, 59, 127, 144, 174, 221, 267]","[20476.73527568516, 181949.73396627008, 9767.592615374684, 1240.5315601647499, 65432.943442090604, 46.242974767381384, 15822.266190493407, 223918.66049867726]","[0, 0, 53, 106, 106, 173, 179, 179]","[23, 179, 179, 129, 179, 179, 230, 293]",0.05,20,3451812708790.238,231810.26677075334,-231810.26677075334,,,,,,,,,,,,,,,,CWT,inu.32000013025046,,,,222633.66049867726,,64262.60022020232,230525.26677075334,64262.60022020232,506700.7065235233,64276.07519079619,,230525.26677075334,0.0,-12.5,,,0.0,1.0,,,,23.090358565951874,,,,0.0,10.0,,0.0,-8.0,13.0,0.12662388404899674,0.06463852490335642,0.6564527352013317,0.4854324545388571,0.7495546886125132,0.4395369746010337,0.5683347746777903,0.042895829407857966,,0.0,0.8394137142014276,0.8394137142014276,0.8396014073853799,0.9355520732140268,0.564032767588745,0.5,,0.47368421052631576,0.975,0.20547049937174322,0.20547049937174322,0.375,2.007377691939185,0.8778384714309175,4,1.489050966856863,0.62936507221902,7,0,0,0.5627199071550674,0.8776751258386969,3,1,0.11111111111111112,0.38612817769341157,0.6378764677658355,9,2.753785273643051,0.8033010518826392,5.75,4.777251184834124,0.6962933830841768,5,gaus,0.5384615384615384,1.0,0.3230769230769231,1,4.0,0.12936155953528544,0.0823733966783835,0.6117377006863113,0.4808580258585495,0.7515692149447024,0.4277645014121225,0.5840380345493974,0.042453233798654365,,0.0033901112634248526,0.8445333567328093,0.8445333567328093,0.844639807811228,0.8742746802387676,0.5634365867259961,0.7692307692307692,,0.6875,0.8723404255319148,0.20384675652873893,0.20384675652873893,0.25000000000000006,2.075199676101458,0.8941794024285875,5,1.4684790355815829,0.6340463140097455,13,5.656854249492381,0.7979694910895578,9.0,7.222222222222221,0.7382704598304932,6,13.3125,12.5,8.942175350550894,16,0.5664893617021277,0.9727804352205739,0.3116233162423384,4,5.5
raw,cgau8,17.400193704036514,0.7868391451068616,1246.3861312716174,-34.44163448736268,294,127,65264.44611594696,-944268.4800605912,True,"[3, 36, 63, 79, 103, 130, 156, 179, 245, 287]","[4244.51149055436, 31449.76082789842, 1695.466589410069, 7923.458729903468, 51950.322917341, 1700.9055432939458, 953.4400275916232, 40411.11077430373, 558.4997889443912, 5552.98341087607]",10,14.683461176752212,914770.1972778948,0.017717116544676757,5.01421309712928e-06,0.23165645331743812,9,45472.826304898845,1185.8750372983668,141664.47178129695,"[12, 36, 59, 84, 127, 144, 207, 226, 272]","[84196.21939758697, 34441.22442790435, 10905.436827992264, 2066.8253247232988, 1345.0591473770419, 92975.07386066212, 40475.25093924821, 1185.8750372983668, 141664.47178129695]","[0, 25, 54, 82, 106, 106, 179, 225, 106]","[106, 106, 106, 106, 128, 179, 231, 231, 293]",0.05,20,1694766504662.6458,160429.0782985268,-160429.0782985268,,,,,,,,,,,,,,,,CWT,inu.32000013025046,,,,140238.47178129695,,44716.174130985804,159002.0782985268,44716.174130985804,391852.4367440896,44716.174130985804,,159002.0782985268,0.0,-5.0,,,0.0,-14.0,,,,1166.8750372983668,,,,0.0,10.0,,0.0,-18.5,14.0,0.05710448928130116,0.9999999999999999,0.8456354365770034,0.9999999999999999,0.22295814554538806,0.8819248316315442,0.6194892953126823,0.035116349767366314,0.7379192472664475,0.8559354474584931,0.6689405516509808,0.6689405516509808,0.6687509909024405,0.6666042337710055,0.32703932074378006,0.8461538461538461,,0.035714285714285726,0.2340425531914894,0.08235385483485574,0.08235385483485574,0.5178571428571428,1.857542232613748,0.761048469094159,5,2.3457715710945024,1.0,1,0,0,0.47122388614701305,0.7930355265115546,6,0,0.0,0.6000164217090813,1.0,1,2.6299556396765835,0.8121460257373869,3.25,1.6901408450704225,0.7900015842972649,2,cgau,0.16666666666666666,,,2,2.0,0.05710448928130117,0.4802875352814946,0.8535991510255501,1.0,0.22295814554538806,0.8819248316315444,0.5252341199066353,0.03625844131285792,0.740604906661466,0.8559354474584931,0.5657776593513649,0.5657776593513649,0.5655603413489549,0.6666042337710054,0.3304844110739785,0.8461538461538461,,0.03125,0.23404255319148937,0.08235385483485583,0.08235385483485583,0.517857142857143,1.7659634189616038,0.7609330961560103,13,2.1584650905618643,0.931962119600467,4,6.363961030678928,0.7727156774757526,8.5,6.117647058823529,0.734572124452162,7,8.0,8.0,1.4142135623730951,2,0.3404255319148936,0.15384615384615385,0.7155482815057282,1,5.5
raw,gaus4,22.06331039204628,0.6753709357758851,1175.6130393222288,-37.680653821642125,294,127,87966.58486429401,,False,"[16, 42, 59, 106, 129, 179, 221, 267]","[21726.262976615864, 166286.65493147058, 10932.699996030526, 65209.430252982485, 2724.7953759473166, 67668.40044435988, 8942.729507201453, 227949.50341987362]",8,14.193543636279703,997939.8517909924,0.012551459476518667,3.90680915260584e-07,0.2149107332456203,8,65106.784719708994,1379.15370641974,227949.50341987362,"[16, 42, 59, 127, 144, 174, 221, 267]","[21726.262976615864, 181989.70252260094, 10932.699996030526, 2724.7953759473166, 65209.430252982485, 1379.15370641974, 8942.729507201453, 227949.50341987362]","[0, 0, 53, 106, 106, 172, 179, 179]","[23, 179, 179, 129, 179, 179, 231, 293]",0.05,20,3544618575316.2754,231498.03004359084,-231498.03004359084,,,,,,,,,,,,,,,,CWT,inu.32000013025046,,,,226523.50341987362,,64350.132545795954,230071.03004359084,64350.132545795954,503451.27775767195,64350.13254579595,,230071.03004359084,0.0,-10.0,,,0.0,-19.0,,,,1360.15370641974,,,,0.0,10.0,,0.0,-19.0,15.0,0.13793923884478224,0.07159830188556585,0.6408513108512731,0.4720454500647699,0.7537957082916411,0.42982837280034747,0.5736835350255357,0.04318576219716471,,0.9999999999999999,1.0,1.0,1.0,0.8683990120735832,0.5722443517646997,0.9230769230769231,,0.0,0.021276595744680854,0.20307516707337875,0.20307516707337875,0.33928571428571425,2.4407673204108735,1.0,1,1.4789716959172932,0.6304841077203552,7,0,0,0.5942027442576966,1.0,1,1,0.11111111111111112,0.38481040443957937,0.641333121089401,9,4.123105625617661,0.7054924553130242,4.5,1.7746478873239437,0.6920319419422264,6,gaus,0.6145833333333334,1.0,0.2697916666666666,1,4.75,0.13793923884478226,0.03438777194295881,0.6593799001954014,0.4762150938984655,0.7537957082916411,0.4298283728003476,0.4863976971094821,0.044318302323984295,,1.0,0.8457816736554478,0.8457816736554478,0.8456964536019067,0.8683990120735832,0.5744341629867342,0.9230769230769231,,0.0,0.021276595744680854,0.2030751670733788,0.2030751670733788,0.33928571428571436,2.303040166295731,0.9923532194916697,2,1.4465491933421422,0.6245776492880692,14,8.48528137423857,0.6969542366343369,8.0,3.5,0.7056199754600256,8,13.3125,12.5,8.942175350550894,16,0.5664893617021277,0.9727804352205739,0.3116233162423384,4,7.0
smoothed,cgau8,17.476291678271245,0.7862499330440837,1249.9131697798973,-35.46628879260424,294,127,65749.79039102212,-946706.1735749583,True,"[3, 36, 63, 79, 103, 136, 156, 179, 245, 287]","[3646.7926879275765, 30227.157949886852, 899.560140372043, 5345.440365640272, 51040.50408033304, 258.6577664691649, 783.9848798349085, 34935.21751282195, 460.41556708549615, 5295.297873508476]",10,14.674647074958168,923755.5734718727,0.016479531915112235,1.0403108771693645e-05,0.27707488008668235,7,58563.55965713722,222.05775084143897,141530.30345256926,"[12, 36, 60, 83, 144, 206, 272]","[83476.3586705092, 33444.400550058, 9655.068616006909, 222.05775084143897, 89648.53375451436, 51968.1948054614, 141530.30345256926]","[0, 24, 53, 82, 105, 179, 105]","[105, 105, 105, 105, 179, 230, 293]",0.05,20,1739184384014.1387,160303.38507464837,-160303.38507464837,,,,,,,,,,,,,,,,CWT,inu.32000013025046,,,,140245.30345256926,,57994.32156189913,159018.38507464837,57994.32156189913,397990.9175999606,57994.32156189913,,159018.38507464837,0.0,-13.0,,,0.0,-8.5,,,,152.72441750810572,,,,0.0,10.0,,0.0,-8.5,14.0,0.05537169542690097,1.0,0.850061367978415,1.0,0.22280690662581037,0.9069453809844905,0.6166211726032894,0.037516292203953125,0.7586812646732313,0.1029144195257331,0.7470766807782693,0.7470766807782693,0.7470670670642725,0.7234098069836399,0.33085343699107606,0.6666666666666667,,0.42105263157894735,0.49999999999999994,0.08212756427660758,0.08212756427660758,0.34375,1.6907450319665256,0.7393730838002546,8,2.3659574269140102,1.0,1,0,0,0.4578435432433407,0.7140992957972614,8,0,0.0,0.6053337867217877,1.0,1,4.041451884327381,0.7113248654051871,4.5,1.7777777777777777,0.6949481469883079,6,cgau,0.46153846153846156,,,2,5.0,0.05883263848180884,0.9999999999999999,0.7921584583388008,0.990576590754211,0.23162094896108665,0.8795350858135997,0.6305678539728363,0.037129202213334433,0.7327682713492394,0.1000157388121791,0.7551401151856754,0.7551401151856754,0.7550121330167916,0.6777039313321508,0.3305037259479535,0.8461538461538461,,0.65625,0.46808510638297873,0.08238155434868627,0.08238155434868627,0.2321428571428572,1.743972501568031,0.7514574656418507,14,2.3160438017450753,1.0,1,9.192388155425117,0.6717004230205315,7.5,1.8666666666666667,0.7019216400816943,9,8.0,8.0,1.4142135623730951,2,0.3404255319148936,0.15384615384615385,0.7155482815057282,1,7.0
