htid,lowercase_periodical_name,avg_tokens,avg_digits,total_pages,total_tokens,total_digits,table_row_index,volume_classification,title_classification,best_smoothed_window_size,wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_mse_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,scales_used,is_complex,correlation_normalized,kl_divergence_normalized,smoothness_normalized,across_correlation_normalized,across_kl_divergence_normalized,all_emd_value_normalized,all_smoothness_normalized,all_wavelet_mse_normalized,all_wavelet_psnr_normalized,all_wavelet_entropy_normalized,all_wavelet_energy_entropy_normalized,all_wavelet_sparsity_normalized,all_correlation_normalized,all_avg_variance_across_levels_normalized,all_kl_divergence_normalized,all_prominence_min_diff_normalized,all_avg_prominence_diff_normalized,all_relative_prominences_avg_diff_normalized,all_relative_prominences_wasserstein_normalized,all_relative_prominences_total_diff_normalized,all_prominence_max_diff_normalized,all_relative_num_peaks_diff_normalized,all_max_autocorrelation_diff_normalized,all_relative_right_bases_global_alignment_score_normalized,all_relative_right_bases_array_alignment_score_normalized,all_relative_left_bases_global_alignment_score_normalized,all_relative_left_bases_array_alignment_score_normalized,all_upper_envelope_diff_normalized,all_lower_envelope_diff_normalized,all_relative_peaks_array_alignment_score_normalized,all_relative_peaks_global_alignment_score_normalized,all_reconstruction_signal_weighted_score,all_reconstruction_signal_normalized_weighted_score,all_reconstruction_signal_normalized_weighted_rank,all_wavelet_signal_weighted_score,all_wavelet_signal_normalized_weighted_score,all_wavelet_signal_normalized_weighted_rank,all_rank_variability,all_normalized_rank_stability,all_average_rank,all_harmonic_average_rank,all_stability_score_weighted,all_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,all_normalized_family_mean_rank,all_normalized_family_std_dev,all_final_family_stability_score,all_final_family_stability_rank,all_family_informed_rank,all_top_wavelet_rank
mdp.39015065389036,liberator,612.7284768211921,2.966887417218543,151,92522.0,448,3,Very likely candidate: Potential multi-issues volume,Very likely candidate: high variance in page counts across multiple volumes,3,coif8,1.0,antisymmetric,5.916513210997168e-26,314.8988754462115,14982721.229386277,0.6616161616161617,719.1277600675774,151,raw,1.7792978275449535e-13,-1.6001655556152671e-10,6.651182675738354,382995.32131705707,0.8203019750991858,1.2315528468005283e-06,1.0,0.4900662251655629,92522.0,0.1783641449363561,0.16217297006629244,399480.14202093735,108401722.51106572,11.0,10617.375003430236,0.12582781456953643,"[0.0, 0.006622516556291391, 0.013245033112582781, 0.019867549668874173, 0.026490066225165563, 0.033112582781456956, 0.039735099337748346, 0.046357615894039736, 0.052980132450331126, 0.059602649006622516, 0.06622516556291391, 0.0728476821192053, 0.07947019867549669, 0.08609271523178808, 0.09271523178807947, 0.09933774834437085, 0.10596026490066225, 0.11258278145695365, 0.11920529801324503, 0.12582781456953643, 0.13245033112582782, 0.1390728476821192, 0.1456953642384106, 0.152317880794702, 0.15894039735099338, 0.16556291390728478, 0.17218543046357615, 0.17880794701986755, 0.18543046357615894, 0.19205298013245034, 0.1986754966887417, 0.2052980132450331, 0.2119205298013245, 0.2185430463576159, 0.2251655629139073, 0.23178807947019867, 0.23841059602649006]","[92522.0, 6359.746949787374, 9667.13133216207, 2897.359641064019, 1244.180414065214, 3663.380218319248, 8465.973868993786, 7055.513326817621, 5940.752154445205, 4538.660603573367, 6091.065285238527, 5469.241200359389, 10025.675647287168, 9049.183797579512, 2155.840156510986, 4257.000238815742, 4861.555180400254, 2351.941737001744, 1056.5052597262397, 10617.375003430236, 3091.1086573674734, 3611.19745729849, 1602.4012100740051, 2230.622724930116, 2088.1675005885418, 5363.350765567986, 4020.4444385326583, 2015.961195300135, 848.6884015770135, 4672.707839030747, 2781.033927200185, 1793.1300725909778, 2030.3881980799777, 3038.384484675739, 4925.205382443793, 2989.8947470517924, 6972.090380243141]",3.0,0.7,132.0000000000001,15.0,0.5,7450666.994761748,0.2795335045124885,0.13850207883502832,48282121.66523306,77865386072.06023,"[0.25, 0.25, 0.4375, 0.3125, 0.375, 0.4375, 0.375, 0.3125, 0.1875, 0.4375, 0.4375, 0.1875, 0.0625, 0.125, 0.4375, 0.3125, 0.375]",0.0,,,"[0.0, 0.0625, 0.125, 0.1875]","[1855402.174950657, 3848753.3871992603, 5007582.230838756, 5867409.367160137]",3.0,0.7,flattop,16.0,8.0,,,19,940.263157894737,109.00000000000034,1352.0000000000005,"[7, 15, 24, 33, 41, 48, 55, 63, 71, 78, 83, 89, 95, 105, 113, 120, 126, 135, 144]","[874.0000000000005, 802.0000000000005, 1321.0000000000005, 774.0000000000002, 826.0000000000005, 1352.0000000000005, 793.0000000000006, 801.0000000000009, 1267.0, 998.0000000000005, 752.0, 179.0, 1334.0, 1069.0, 109.00000000000034, 1314.9999999999995, 783.0, 1179.0000000000002, 1337.0000000000005]","[1, 9, 1, 28, 28, 1, 49, 49, 49, 72, 80, 88, 72, 97, 109, 97, 121, 121, 72]","[16, 16, 28, 36, 44, 146, 56, 64, 72, 86, 86, 90, 139, 109, 115, 139, 132, 139, 146]",0.05,30,79759268.00000001,1352.0000000000005,-1352.0000000000005,DWT,0.0,0.0,4.547473508864641e-13,1.0,76.0,,0.0,3.410605131648481e-13,,3.637978807091713e-12,1.1368683772161603e-13,0.0,0.0,3.0517578125e-05,0.0,2.7755575615628914e-17,,0.0,0.0,0.0,,0.0,0.0,0.0,5.820766091346741e-11,1.0,76.0,1.1368683772161603e-13,3.637978807091713e-12,3.111429242907386e-13,1.4901161193847656e-08,0.0,3.725290298461914e-09,1.1368683772161603e-13,0.0,,4.547473508864641e-13,4.547473508864641e-13,1.0,76.0,0.0,0.0,0.0,0.0,2.2351741790771484e-08,0.0,2.7755575615628914e-17,1.7153904622169248e-13,4.1175088034758907e-26,0.9495931403877833,0.7564675715960256,0.07544081727304781,0.4792092706203136,0.7201972726681019,3.1470154584647876e-15,2.5274627192400167e-15,2.5274627192400167e-15,6.009186636722269e-15,8.71469880641583e-14,1.433646098521277e-13,0.0,1.1357839174082698e-13,0.9999999999999999,0.9999999999999999,1.0,1.0,2.454438465267287e-13,2.454438465267287e-13,1.0,1.0,0.8000000000002745,0.2370235555813876,96,1.4654726959826245,0.7495837597111602,42,0,0,0.375000000000053,0.5766892963748208,99,0,0.0,0.4258440103636349,0.6791211676641843,40,32.65348373451139,0.9640775756496024,69.25,57.69741121373748,0.9439474786938882,8,coif,0.5975580318114798,0.9508488188610482,0.29645473207364964,3,6.75,1.7153904622169246e-13,0.00035018297041333746,4.1175088034758907e-26,0.9495931403877834,0.7653201648209316,0.12595757749600076,0.5783789110618379,0.7776403409004362,3.147015458464788e-15,2.087704431837638e-15,2.087704431837638e-15,5.178805700371369e-15,8.71469880641583e-14,1.433646098521277e-13,0.0,1.1357839174082696e-13,1.0,0.9999999999999999,1.0,1.0,2.4544384652672875e-13,2.4544384652672875e-13,1.0,1.0,0.8000000000002738,0.24379158206108506,98,1.5579075110672214,0.7678290455468391,51,33.23401871576773,0.981719461652493,74.5,67.08724832214766,0.970370181871351,6,0.6260707078635469,0.6679035602689766,0.3613794364148242,2,5.0,,,,,,,,1.1601406286776504e-18,0.03058155914946321,4.1175088034758907e-26,0.9636409063317172,0.11631580359045757,0.3394142219340155,0.5208089330179073,1.0,0.059314868784752305,0.9999999999999318,2.7375700306573927e-16,3.1093733885493477e-18,3.1093733885493477e-18,7.814346279117441e-18,1.5821835763300123e-17,2.186336027558068e-18,0.0,1.1357839174082696e-13,0.9999999999999999,0.9999999999999999,1.0,1.0,1.8268614841714703e-18,1.8268614841714703e-18,1.0,1.0,0.8000000000000569,0.3020702754654285,115,1.8472735450271425,0.9083398688727626,113,1.4142135623730951,0.9992339038123657,114.0,113.99122807017545,0.9687393787750886,1,691.2129629629629,624.0,484.69021611604865,216,0.3756592190016103,0.8924474958081254,0.4693042979564351,2,1.25,1
