signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,wavelet_type,htid,stft_amplitude_max_diff,stft_frequency_max_diff,avg_prominence_diff,fft_variance_magnitude_diff,stft_noverlap_diff,prominence_max_diff,stft_spectral_magnitude_diff,upper_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_num_peaks_diff,fft_peak_amplitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,stft_window_diff,stft_nperseg_diff,prominence_threshold_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_dominant_frequency_diff,relative_num_peaks_diff,max_autocorrelation_diff,stft_variance_magnitude_diff,fft_amplitude_max_diff,fft_dominant_frequency_diff,fft_snr_threshold_diff,stft_stationarity_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,stft_dynamic_cutoff_percentile_diff,lower_envelope_diff,fft_stationarity_threshold_diff,stft_dynamic_cutoff_diff,fft_frequency_max_diff,fft_num_peaks_diff,fft_dynamic_cutoff_percentile_diff,fft_dynamic_cutoff_diff,prominence_min_diff,fft_spectral_centroid_diff,stft_peak_amplitude_diff,fft_spectral_bandwidth_diff,stft_spectral_bandwidth_diff,fft_spectral_magnitude_diff,distance_factor_diff,stft_snr_threshold_diff,stft_spectral_centroid_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
smoothed,fbsp,17.719396742191474,0.6994462025316456,1096.8275298434212,-38.77312073770962,160,79,59291.021267184195,-311860.66315666726,True,"[6, 29, 51, 63, 76, 89, 114, 141, 157]","[6772.887831358123, 7058.739999221987, 20.710316986696853, 621.3046632498008, 2506.721329974207, 6242.100821649896, 415.08202895841896, 53.22206550564442, 1016.225844756802]",9,12.829964677099472,675775.1420616508,0.023295197504705694,6.181220415366714e-06,0.3354951280511299,5,32171.828571033933,76.37795808560622,102543.3897003064,"[33, 59, 74, 139, 144]","[102543.3897003064, 77.77881675375829, 4353.845901292538, 53807.75047873131, 76.37795808560622]","[0, 58, 70, 104, 143]","[104, 104, 104, 159, 159]",0.05,30,669798703340.4739,103814.96454795483,-103814.96454795483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403983,,,31898.47936468473,,,101802.72303363973,,103074.29788128816,0.0,-14.0,,,0.0,-14.0,,,0.0,0.0,-9.5,,16.0,,,,,,,31898.47936468473,155118.80952183632,31906.813617688975,,103074.29788128816,,,,,,,73.37795808560622,,,,,,0.0,,,0.5270943150647163,0.05103367301533938,0.2881206335344363,0.6077973045745642,0.5188973912451449,0.4650398873768184,0.5183883372131783,0.2396625625167363,0.28923516001443716,0.04521084853897649,0.4076739400857393,0.4076739400857393,0.40782720559490043,0.8525869858760751,0.6413721314020107,0.5714285714285714,,0.34883720930232565,0.2926829268292683,0.4380894865463488,0.4380894865463488,0.29268292682926833,1.653991161099631,0.5795538093129464,3,1.514588503303001,0.6422181365180605,4,0,0,0.42867963825546435,0.569643949048303,5,0,0.0,0.3894743627283745,0.6578533039160273,5,0.9574271077563381,0.9316123494459758,4.25,4.067796610169491,0.8140204604372736,1,fbsp,1.0,1.0,,1,0.07142857142857142,,,4,1.75
smoothed,cgau8,13.364606287498315,0.7896360759493671,793.7718685810685,-31.878442001275662,160,79,26707.985728982523,-246519.6789049981,True,"[4, 33, 54, 67, 77, 110, 130, 135, 147, 157]","[751.1038172979024, 10386.025821120114, 1757.4481403500831, 2434.982383951241, 605.129628692508, 10996.832145525103, 620.3318408332998, 3005.503670230799, 71.43445243850147, 741.3849009476689]",10,13.073113182172857,325308.76669729786,0.033073661131318856,6.333159380336062e-05,0.37733100978932765,7,16142.769372536319,1238.1952201634194,49620.52568114492,"[15, 32, 64, 76, 84, 139, 145]","[5507.390512504469, 49620.52568114492, 4171.403130235792, 1506.9285739608538, 13229.503613265484, 37725.4388764793, 1238.1952201634194]","[0, 0, 57, 57, 57, 104, 143]","[23, 104, 69, 78, 104, 159, 159]",0.05,30,138536018713.46594,42132.16045806498,-42132.16045806498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403983,,,15869.420166187112,,,48879.85901447826,,41391.493791398316,0.0,0.5,,,0.0,-8.5,,,0.0,0.0,0.5,,14.0,,,,,,,15869.420166187112,107259.0522744209,15869.420166187114,,41391.493791398316,,,,,,,1235.1952201634194,,,,,,0.0,,,0.10343796398164526,0.682059375337567,0.7655535979395741,1.0,0.0,1.0,0.5926478458837419,0.06947786095415655,0.8816284064038926,0.8056906883476006,0.08124048807846071,0.08124048807846071,0.08121494583310124,0.5446682104807243,0.18577461791859884,0.2857142857142857,,0.8139534883720931,0.5609756097560976,0.0628959292849268,0.0628959292849268,1.0,1.1569743931134528,0.40540054419676885,7,2.2124830058562246,0.9381404322033231,2,0,0,0.38052205676243966,0.5056505319363057,6,0,0.0,0.5660894500556196,0.9561702917293596,2,2.6299556396765835,0.8121460257373869,4.25,3.0545454545454547,0.7542872985829792,2,cgau,2.0,2.0,,1,0.14285714285714285,,,2,2.0
smoothed,gaus6,19.85019688619778,0.6513449367088607,653.2985376607405,-33.84630540858986,160,79,30720.72860322531,,False,"[17, 32, 58, 70, 79, 103, 140, 145]","[621.5817723327127, 62116.42224890968, 252.49484105890747, 6077.060836905389, 973.6909576706057, 58443.88328813979, 50137.5718949942, 1339.451450065375]",8,12.660211710319452,378553.17269689724,0.02411743497170108,2.0913159950524503e-06,0.5092836138588082,7,21441.170370119526,252.49484105890747,90686.34083780948,"[17, 32, 60, 75, 81, 140, 145]","[621.5817723327127, 90686.34083780948, 252.49484105890747, 6077.060836905389, 973.6909576706057, 50137.5718949942, 1339.451450065375]","[0, 0, 58, 70, 79, 103, 143]","[19, 103, 103, 103, 103, 159, 159]",0.05,30,215472992213.59546,63155.61713035167,-63155.61713035167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403983,,,21167.82116377032,,,89945.6741711428,,62414.950463685,0.0,-8.5,,,0.0,-4.0,,,0.0,0.0,-8.5,,14.0,,,,,,,21167.82116377032,144347.85925750333,21167.821163770317,,62414.950463685,,,,,,,249.49484105890747,,,,,,0.0,,,0.15561309057300032,0.005875003766788664,0.6292857751716127,0.333982867148784,0.7727940247325434,0.17972782731112144,0.826866299968681,0.09533307555355493,,0.16049002653259808,0.18914297357941925,0.18914297357941925,0.18912043110899948,0.7832891455612508,0.5392982531430973,0.2857142857142857,,0.3953488372093024,0.7804878048780488,0.19077379753669593,0.19077379753669593,0.5609756097560976,1.3000366402526524,0.4555291496261173,6,1.4201772204789107,0.6021857197993677,6,0,0,0.3712131613446592,0.4932805580120904,7,1,0.11111111111111112,0.3693791899727052,0.6239109522360016,7,0.5773502691896257,0.9587606950578839,6.5,6.461538461538462,0.7472374903860848,3,gaus,8.0,7.5,3.7032803990902057,8,0.5714285714285714,1.0,0.3,1,2.5
smoothed,gaus2,21.00113589655551,0.658623417721519,999.3132304704658,-39.370120370947966,160,79,59993.941753707906,,False,"[36, 74, 135]","[121237.6857973956, 1535.049785719064, 56645.822532891754]",3,12.453156950587978,415178.7708268184,0.025804328368604166,3.419250462447325e-06,0.6068226513380324,3,61257.17328921811,1535.049785719064,125590.64754904351,"[36, 74, 135]","[125590.64754904351, 1535.049785719064, 56645.822532891754]","[0, 71, 105]","[159, 159, 159]",0.05,10,768215300872.5006,123414.16667321956,-123414.16667321956,0.49375,9621215.460509598,0.017248690037436835,0.04932411929806285,18642019.400041815,1292463045879.3296,11.0,1642558.8503371773,0.018750000000000003,"[0.0, 0.00625, 0.0125, 0.018750000000000003, 0.025, 0.03125, 0.037500000000000006, 0.043750000000000004, 0.05, 0.05625, 0.0625, 0.06875, 0.07500000000000001, 0.08125, 0.08750000000000001, 0.09375, 0.1, 0.10625000000000001, 0.1125, 0.11875000000000001, 0.125, 0.13125, 0.1375, 0.14375000000000002, 0.15000000000000002, 0.15625, 0.1625, 0.16875, 0.17500000000000002, 0.18125000000000002, 0.1875, 0.19375, 0.2, 0.20625000000000002, 0.21250000000000002, 0.21875, 0.225, 0.23125, 0.23750000000000002, 0.24375000000000002]","[9621215.460509598, 3043290.8249994344, 1634418.865930363, 1642558.8503371773, 217860.80460046435, 362401.2848010689, 431205.70433004136, 184335.6438511398, 280795.59966976155, 170581.87822604948, 27230.17891696509, 52620.9051109635, 82982.99995589186, 53715.95054880118, 77213.95615496239, 56898.51943590056, 51766.04383015473, 31721.35345895653, 34164.0402492686, 31551.886454003794, 30163.6772324942, 27000.62637530761, 14994.646583453441, 24047.571939233047, 6597.202310002964, 13385.308129308083, 26201.131212895372, 24077.449829205452, 11737.208435335846, 22946.289093779353, 13844.86869975842, 7523.67210390988, 4785.834356017708, 16970.650537548, 12802.831624521734, 10511.770383890835, 9907.35635336328, 11726.054050878645, 6650.482882673091, 7055.759794124577]",3.0,0.5,20719.834256911716,15.0,0.5,135930666456.71606,0.03308101042605819,0.054870885886862626,177322662693.62186,4.018589648218274e+19,"[0.015625, 0.015625, 0.015625, 0.015625]",1.0,135930666456.71606,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[1.1464930085138102e-20, 135930666456.71606, 12414102361.778364, 9500459767.142292, 4603236715.098658, 2857848098.492442, 2042083719.4740024, 1480930239.490012, 1275113713.3281264, 834159297.5755255, 663498751.8040893, 612307091.810831, 544070150.4016, 433043455.78729635, 391287077.6227828, 361730789.53301114]",3.0,0.5,boxcar,64.0,32.0,20719.834256911716,15.0,CWT,mdp.39015067403983,135928885368.47041,0.0,60983.8240828689,1292410832294.9714,0.0,124849.98088237684,177313913670.03314,122673.50000655289,0.0,-10.5,3.0,1633640.9011959939,0.0,-15.0,,0.0,0.0,0.0,-6.0,0.0,18.0,,4.018589645590417e+19,9556743.793842932,0.0,0.0,0.2,60983.8240828689,178031.186534321,60983.824082868916,0.0,122673.50000655289,0.2,20539.850923578382,0.0,0.0,0.0,20539.850923578382,1532.049785719064,0.0660495452492314,135928885368.47041,0.06310621987760018,0.024411125698986562,18456649.21248185,20.0,0.0,0.041993136016523665,0.5362339401335046,0.020537388809084504,0.24678044705996321,0.0,0.9099347795335633,0.22290004692632578,1.0,0.11311828099819003,,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,0.8397792577565841,0.8571428571428572,,0.5116279069767443,0.24390243902439024,0.5573041440730642,0.5573041440730642,0.46341463414634154,2.8539043907940425,1.0,1,1.3044743878553429,0.5531252275301329,9,0,0,0.7525396152660869,1.0,1,1,0.11111111111111112,0.37563255487702335,0.6344733849827424,6,3.947573094109004,0.7180304932779282,4.25,1.7560975609756098,0.7072295323532498,4,gaus,8.0,7.5,3.7032803990902057,8,0.5714285714285714,1.0,0.3,1,3.25
smoothed,morl,19.29755914387952,0.6430379746835443,468.97342493419876,-29.860010525554024,160,79,18829.23063201252,,False,"[15, 32, 49, 56, 69, 76, 85, 104, 140, 145]","[10440.573284788832, 29902.29228406398, 109.95470757039766, 16273.06186671931, 3309.7822429220405, 1211.6466674859803, 9644.429979267474, 46962.292167761145, 40983.93898613628, 1810.1630335329537]",10,12.59839994587271,229093.36476095233,0.036400249033110836,1.559232028120164e-06,0.5600958689175085,8,18318.50074578861,109.95470757039766,54669.04563279338,"[15, 32, 51, 65, 76, 85, 140, 145]","[10440.573284788832, 54669.04563279338, 109.95470757039766, 3309.7822429220405, 1211.6466674859803, 28243.027740797046, 46753.81265641827, 1810.1630335329537]","[0, 0, 49, 56, 56, 56, 104, 143]","[23, 104, 56, 69, 78, 104, 159, 159]",0.05,30,86493620861.30971,47359.61241800637,-47359.61241800637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403983,,,18045.151539439405,,,53928.378966126715,,46618.94575133971,0.0,-8.0,,,0.0,-8.0,,,0.0,0.0,1.0,,13.0,,,,,,,18045.151539439405,140807.67263297553,18045.151539439405,,46618.94575133971,,,,,,,106.95470757039766,,,,,,0.0,,,0.0009955555220041157,0.0,0.9053230868078608,0.2342794343939859,0.7069441782758658,0.13045518535898637,0.9170590469200923,0.022756147787701048,,0.06718886685815888,0.12554948301172864,0.12554948301172864,0.12552517259167872,0.7605123912943983,0.22923585493535686,0.14285714285714288,,0.8372093023255816,0.5853658536585367,0.09469257545239687,0.09469257545239687,0.5853658536585367,0.9823685984108012,0.3442191692124194,8,1.4422124771029554,0.6115291430565296,5,0,0,0.3144787129256368,0.41788991110380513,8,1,0.11111111111111112,0.35917102382775645,0.606668544344672,8,1.5,0.8928571428571429,7.25,6.9565217391304355,0.6875,5,morl,5.0,5.0,,1,0.35714285714285715,,,6,5.25
smoothed,gaus8,19.777875958694672,0.6331487341772152,600.3138996756949,-32.90959179814276,160,79,27513.713881095267,,False,"[16, 32, 57, 69, 78, 83, 103, 139, 145]","[3476.3756290600213, 49869.8297084823, 1897.020943211577, 9749.43316913518, 2442.092090761201, 54.160079325349216, 56603.432595541184, 51667.497674826926, 1484.8940270760577]",9,12.6359529220647,364499.4594947242,0.02768194211969187,1.8159377314437343e-06,0.5042298310715687,7,21369.760401192492,1484.8940270760577,78871.00927427647,"[16, 32, 64, 75, 84, 139, 145]","[3476.3756290600213, 78871.00927427647, 1897.020943211577, 9749.43316913518, 2442.092090761201, 51667.497674826926, 1484.8940270760577]","[0, 0, 57, 69, 78, 103, 143]","[23, 103, 69, 103, 103, 159, 159]",0.05,30,173686050593.78937,57884.92127234429,-57884.92127234429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403983,,,21096.411194843287,,,78130.3426076098,,57144.25460567763,0.0,0.5,,,0.0,0.5,,,0.0,0.0,0.5,,14.0,,,,,,,21096.411194843287,143847.9894750141,21096.411194843284,,57144.25460567763,,,,,,,1481.8940270760577,,,,,,0.0,,,0.11391433130748192,0.002834415369959901,0.6941499948010406,0.29485302697807436,0.7641765858444454,0.07179727827311125,0.8178957366360694,0.08850866341224348,,0.9671700149900521,0.18768870216049727,0.18768870216049727,0.18766611926017507,0.7800730972539951,0.43758350695364867,0.2857142857142857,,0.8139534883720931,1.0,0.15871411481982414,0.15871411481982414,1.0,1.6270590727260417,0.5701168819721198,5,1.3723100986236865,0.5818890294895541,8,0,0,0.5137471788754077,0.6826845636475287,3,1,0.11111111111111112,0.3504606985222477,0.5919561092558223,9,2.753785273643051,0.8033010518826392,6.25,5.1985559566787005,0.6784362402270339,6,gaus,8.0,7.5,3.7032803990902057,8,0.5714285714285714,1.0,0.3,1,4.75
smoothed,gaus1,21.539723125447008,0.6210443037974683,1349.7038053001868,-42.762905104793646,160,79,86298.1851027206,,False,"[4, 97, 158]","[3734.4194992304547, 28040.678225116928, 301.0300437931146]",3,12.617823237948436,2241560.4525032784,0.02800232883753429,3.904188710725686e-06,0.18948928057832934,2,14170.854134455021,301.0300437931146,28040.678225116928,"[97, 158]","[28040.678225116928, 301.0300437931146]","[4, 4]","[112, 159]",0.05,10,1658050620284.3042,196194.5255681376,-196194.5255681376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403983,,,13897.504928105815,,,27300.01155845026,,195453.85890147093,0.0,-20.0,,,0.0,-20.0,,,0.0,0.0,-15.5,,19.0,,,,,,,13897.504928105815,22601.37493557671,13897.504928105815,,195453.85890147093,,,,,,,298.0300437931146,,,,,,20.0,,,0.8782511761328402,0.02589183324333643,0.011841687040777593,0.2656095365627643,0.9741104295303531,0.0,0.25922510111338926,1.0,,0.1922592594448191,0.041082229863719955,0.041082229863719955,0.04105557118683379,0.0,0.0,1.0,,0.06976744186046518,0.0,1.0,1.0,0.0,0.9016205312937744,0.31592527563367895,9,1.4018979385292343,0.5944349106752997,7,0,0,0.2821038943516298,0.374869161209383,9,1,0.11111111111111112,0.421310664897377,0.7116273608773931,4,2.362907813126304,0.8312208704909783,7.25,6.503225806451613,0.6566818638169176,7,gaus,8.0,7.5,3.7032803990902057,8,0.5714285714285714,1.0,0.3,1,5.5
smoothed,gaus4,20.00043507575665,0.6434335443037975,624.192932482321,-34.67455868805138,160,79,33188.36040978012,,False,"[33, 75, 80, 103, 139, 145]","[76808.22340496558, 3123.737135477226, 142.82307494833094, 47441.93911174508, 50419.787103043665, 754.9926188163663]",6,12.507517498065074,359382.1256023651,0.021182248693459815,2.546644870388326e-06,0.5687264844278815,5,32275.455169297882,142.82307494833094,106935.9359142038,"[33, 75, 80, 139, 145]","[106935.9359142038, 3123.737135477226, 142.82307494833094, 50419.787103043665, 754.9926188163663]","[0, 70, 79, 103, 143]","[103, 103, 103, 159, 159]",0.05,30,261480601065.23163,79876.77684917151,-79876.77684917151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403983,,,32002.105962948677,,,106195.26924753713,,79136.11018250484,0.0,-14.0,,,0.0,-9.5,,,0.0,0.0,-9.5,,16.0,,,,,,,32002.105962948677,155636.94251315607,32002.10596294867,,79136.11018250484,,,,,,,139.82307494833094,,,,,,0.0,,,0.18769812714842424,0.010902516385048681,0.5719320631847199,0.08768449240057843,0.7906957367525732,0.13280150164242172,0.9323785583226614,0.08602371192335442,,0.08870320613870884,0.4097843065003972,0.4097843065003972,0.40976789803456587,0.8559205355084799,0.6791862816752849,0.5714285714285714,,0.34883720930232565,0.5121951219512195,0.29248239345749494,0.29248239345749494,0.29268292682926833,1.653169528189738,0.5792659114728704,4,1.3024110543028244,0.5522503296775322,10,0,0,0.4302712625653507,0.5717589530661626,4,1,0.11111111111111112,0.3444590329144172,0.5818188167227474,11,3.774917217635375,0.7303630558831875,7.25,5.7894736842105265,0.6062529565130224,8,gaus,8.0,7.5,3.7032803990902057,8,0.5714285714285714,1.0,0.3,1,6.25
smoothed,mexh,21.75699855650436,0.6249208860759494,1453.9972612098638,-42.933912626122385,160,79,95661.77954585,-343763.30578589754,False,"[38, 50, 59, 74, 115, 129]","[144202.11996461047, 186.0230505472282, 493.48957041761605, 774.6746233413287, 1497.123971705325, 11610.900310174256]",6,12.539126695864246,584959.5492629596,0.022370261639401968,4.295363975288648e-06,0.46130132636822496,6,26460.721915132704,186.0230505472282,144202.11996461047,"[38, 50, 59, 74, 115, 129]","[144202.11996461047, 186.0230505472282, 493.48957041761605, 774.6746233413287, 1497.123971705325, 11610.900310174256]","[0, 49, 57, 71, 107, 107]","[159, 159, 159, 159, 122, 159]",0.05,20,1738348743122.9072,154401.1422817557,-154401.1422817557,0.49375,15370356.394002665,0.011792976523132824,0.04155070817252734,24652061.228876203,3119940832396.958,12.0,376071.1463181061,0.037500000000000006,"[0.0, 0.00625, 0.0125, 0.018750000000000003, 0.025, 0.03125, 0.037500000000000006, 0.043750000000000004, 0.05, 0.05625, 0.0625, 0.06875, 0.07500000000000001, 0.08125, 0.08750000000000001, 0.09375, 0.1, 0.10625000000000001, 0.1125, 0.11875000000000001, 0.125, 0.13125, 0.1375, 0.14375000000000002, 0.15000000000000002, 0.15625, 0.1625, 0.16875, 0.17500000000000002, 0.18125000000000002, 0.1875, 0.19375, 0.2, 0.20625000000000002, 0.21250000000000002, 0.21875, 0.225, 0.23125, 0.23750000000000002, 0.24375000000000002]","[15370356.394002665, 4056294.991313991, 1515837.5316499493, 1328634.5859167718, 303985.92213702964, 299827.46614030824, 376071.1463181061, 151890.73675429306, 188694.15994008724, 132116.11086810558, 49763.57693178183, 61510.27274477056, 49663.01174600772, 69279.2026159679, 61198.04765587448, 15820.291791264848, 42406.257168135635, 14021.981238068824, 31500.999043120813, 30190.86622589089, 36004.22572227814, 2014.7371466693914, 20383.210280389947, 18569.80968799947, 13289.23345762647, 15867.455815093235, 20978.929735879694, 10530.065099542664, 11363.634158842422, 11816.294663650297, 20489.218743934132, 13691.741494682674, 11491.164318136254, 12254.648024576347, 5210.337150328579, 8002.132751542213, 9236.783717371674, 12827.324763486435, 12483.376545681831, 8401.27414742858]",3.0,0.3,57747.00434221754,15.0,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403983,,,26187.3727087835,3119888618812.5996,,143461.4532979438,,153660.47561508903,0.0,-13.5,,367153.1971769228,0.0,-13.5,,,0.0,0.0,4.5,,15.0,,,15305884.727335999,0.018750000000000003,0.0,,26187.3727087835,153023.9981574629,26187.372708783496,,153660.47561508903,0.0,,0.0,1.0,0.0,57567.02100888421,183.0230505472282,0.0715052587635354,,0.07087963100313568,,24466691.041316237,10.0,,,1.0,0.030210993931511092,0.0,0.13867066882526766,1.0,0.022993899577663485,0.7416968008234736,0.1955629693914152,0.0,0.11698020941238332,0.29136666107573217,0.29136666107573217,0.29134696050514985,0.8391094467680604,1.0,0.4285714285714286,,1.0000000000000002,0.3170731707317073,0.7457863925518615,0.7457863925518615,0.3170731707317074,1.8817379506735579,0.6593556381018081,2,1.262500100509108,0.5353272259327448,11,0,0,0.5320383744979688,0.7069905207712525,2,0,0.0,0.34768170361659234,0.5872621649164713,10,4.924428900898052,0.648255078507282,6.25,3.3587786259541983,0.6009132535393553,9,mexh,9.0,9.0,,1,0.6428571428571429,,,5,8.0
smoothed,cmor,17.72892621843921,0.7049841772151899,651.5412312091134,-34.064292117516345,160,79,34863.31106922379,-280024.32868663355,True,"[7, 21, 29, 60, 76, 85, 140, 152]","[5331.611584353464, 21.69365371470485, 5558.00756606998, 322.5113679248352, 2951.6947756669615, 1277.0381759030279, 427.77528258549864, 1978.2689583013125]",8,12.89005955167754,194083.01581047173,0.023281665582989004,9.21266576934706e-05,0.3481652571494348,6,15315.385016610555,155.7065038754663,57923.635379113584,"[33, 60, 75, 81, 136, 145]","[57923.635379113584, 488.99111632711356, 2746.8331829500967, 233.70264711897107, 30343.441270278105, 155.7065038754663]","[0, 58, 70, 79, 104, 143]","[104, 104, 104, 104, 159, 159]",0.05,30,228594820314.2193,55899.96578148684,-55899.96578148684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403983,,,15042.035810261348,,,57182.96871244692,,55159.299114820176,0.0,-13.5,,,0.0,-13.5,,,0.0,0.0,-9.0,,15.0,,,,,,,15042.035810261348,86151.97676633,15042.03581026135,,55159.299114820176,,,,,,,152.7065038754663,,,,,,0.0,,,0.20947643825121023,1.0,0.6141909397743192,0.7047313646201245,0.5200328810962245,0.4978883153449086,0.5408780642738052,0.0057552991854777635,0.5778691581985402,0.09713619150266489,0.06439071991072065,0.06439071991072065,0.06436470922840112,0.40887009497775595,0.25725366960417806,0.4285714285714286,,0.372093023255814,0.3170731707317073,0.1466403687797594,0.1466403687797594,0.3170731707317074,0.7825625569422882,0.2742076992721384,13,1.9926959529992219,0.8449459894825448,3,0,0,0.22370813633205142,0.29727091012072704,10,0,0.0,0.5189802734160677,0.8765991300231228,3,5.057996968497839,0.6387145022501544,7.25,4.741641337386019,0.5604286796965057,10,cmor,10.0,10.0,,1,0.7142857142857143,,,3,8.25
