htid,lowercase_periodical_name,avg_tokens,avg_digits,total_pages,total_tokens,total_digits,table_row_index,volume_classification,title_classification,best_smoothed_window_size,wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,stft_dynamic_cutoff_percentile_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,kl_divergence_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,scales_used,is_complex,emd_value_normalized,smoothness_normalized,correlation_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,across_emd_value_normalized,across_correlation_normalized,across_kl_divergence_normalized,across_prominence_max_diff_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,decomposition_levels,original_level,padded,relative_left_bases_array_alignment_score_normalized,relative_peaks_array_alignment_score_normalized,all_emd_value_normalized,all_smoothness_normalized,all_wavelet_psnr_normalized,all_wavelet_entropy_normalized,all_wavelet_energy_entropy_normalized,all_wavelet_sparsity_normalized,all_correlation_normalized,all_avg_variance_across_levels_normalized,all_kl_divergence_normalized,all_prominence_min_diff_normalized,all_avg_prominence_diff_normalized,all_relative_prominences_avg_diff_normalized,all_relative_prominences_wasserstein_normalized,all_relative_prominences_total_diff_normalized,all_prominence_max_diff_normalized,all_relative_num_peaks_diff_normalized,all_max_autocorrelation_diff_normalized,all_relative_right_bases_global_alignment_score_normalized,all_relative_right_bases_array_alignment_score_normalized,all_relative_left_bases_global_alignment_score_normalized,all_relative_left_bases_array_alignment_score_normalized,all_upper_envelope_diff_normalized,all_lower_envelope_diff_normalized,all_relative_peaks_array_alignment_score_normalized,all_relative_peaks_global_alignment_score_normalized,all_reconstruction_signal_weighted_score,all_reconstruction_signal_normalized_weighted_score,all_reconstruction_signal_normalized_weighted_rank,all_wavelet_signal_weighted_score,all_wavelet_signal_normalized_weighted_score,all_wavelet_signal_normalized_weighted_rank,all_rank_variability,all_normalized_rank_stability,all_average_rank,all_harmonic_average_rank,all_stability_score_weighted,all_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,all_normalized_family_mean_rank,all_normalized_family_std_dev,all_final_family_stability_score,all_final_family_stability_rank,all_family_informed_rank,all_top_wavelet_rank
uc1.b4952555,tricontinental,276.27941176470586,1.6470588235294117,68,18787.0,112,32,Very likely candidate: Potential multi-issues volume,Very likely candidate: high variance in page counts across multiple volumes,15,sym11,1.0,antisymmetric,2.2694898639398978e-23,284.59968795799693,1845989.1213982925,0.6931818181818182,320.06223858614004,68,raw,3.478838132597208e-12,-9.738998496548203e-11,5.246738844015372,87508.3215686713,0.7510710862835416,9.01496484163678e-06,0.9999999999999998,0.4852941176470588,18787.00000000003,0.16848596809832797,0.1624148935578745,61048.37231436524,9092072.63128614,6.0,2730.0875868056655,0.058823529411764705,"[0.0, 0.014705882352941176, 0.029411764705882353, 0.044117647058823525, 0.058823529411764705, 0.07352941176470588, 0.08823529411764705, 0.10294117647058823, 0.11764705882352941, 0.1323529411764706, 0.14705882352941177, 0.16176470588235295, 0.1764705882352941, 0.19117647058823528, 0.20588235294117646, 0.22058823529411764, 0.23529411764705882]","[18787.00000000003, 707.3054543712225, 1872.5163554494118, 2221.3594782069686, 2730.0875868056655, 335.143528288725, 1020.9932925994376, 871.6589876842638, 1462.1387012612563, 491.56231547915075, 1359.7799695900621, 885.1901371728794, 1831.167166898163, 1103.7874479674203, 1586.5178979379536, 1235.1906279870816, 441.6743259147787]",3.0,0.3,119.44999999999666,15.0,0.5,671451.1903438885,0.23076436093222177,0.14010258362948946,2592181.3750001253,2154591525.975808,"[0.1875, 0.1875, 0.25, 0.25, 0.0625, 0.25, 0.0625]",1.0,671451.1903438885,0.0625,"[0.0, 0.0625, 0.125, 0.1875]","[7.739672113304391e-26, 671451.1903438885, 194767.9848845063, 442889.956130244]",3.0,0.5,boxcar,16.0,8.0,119.44999999999666,15.0,19,243.4210526315845,24.999999999999815,708.0000000000052,"[2, 4, 7, 10, 12, 15, 17, 21, 29, 32, 34, 37, 40, 44, 48, 52, 59, 61, 64]","[34.999999999990166, 230.00000000000827, 114.0000000000072, 708.0000000000052, 107.99999999999892, 132.0000000000032, 114.000000000005, 241.00000000000463, 372.000000000012, 132.00000000000534, 24.999999999999815, 105.00000000000591, 148.00000000000347, 647.0000000000139, 131.00000000000657, 220.00000000001071, 394.00000000000813, 542.0000000000066, 227.00000000001017]","[1, 1, 6, 1, 11, 14, 16, 16, 16, 30, 33, 30, 30, 30, 47, 50, 54, 54, 62]","[3, 6, 8, 54, 16, 16, 19, 26, 30, 35, 35, 39, 41, 54, 50, 54, 60, 66, 66]",0.05,30,7125693.000000101,810.0000000000191,-810.0000000000191,DWT,0.0,0.0,1.9099388737231493e-11,0.0,1.0,76.0,0.0,1.8474111129762605e-13,,1.5916157281026244e-11,5.5422333389287814e-12,1.5543122344752192e-15,0.0,0.00018262863159179688,0.0,1.1379786002407855e-15,0.0,0.0,7.450580596923828e-09,0.0,3.325340003357269e-12,0.0,0.0,2.9103830456733704e-11,1.0186340659856796e-09,1.0,76.0,5.5422333389287814e-12,1.0550138540565968e-10,6.70602754613164e-12,1.0058283805847168e-07,1.3877787807814457e-16,1.3504177331924438e-08,3.325340003357269e-12,0.0,1.3504177331924438e-08,5.229594535194337e-12,1.9099388737231493e-11,1.0,76.0,0.0,0.0,0.0,0.0,1.2526288628578186e-07,0.0,5.828670879282072e-16,0.5378819947698728,0.8791852358126274,0.0002638555986737433,0.6880224660397076,0.0013444219813740217,0.004628240839940004,1.0,1.0,0.20231412041997002,0.2890201720285286,79,1.0382004977760069,0.5633916973418543,321,0.0,0.0,0.6682094136133134,0.6682094136133134,77.0,0,0.0,0.4213395948404511,0.5520009130604502,204,116.74295125045737,0.8120081300314697,170.25,118.82670599524397,0.7689267703297444,120,sym,1.0,0.6854693443346769,0.09435919669959693,6,91.5,,1.6004975122996257e-12,0.43618614040425935,0.8791852358126275,0.0009759104210140596,0.7061754213310372,0.0018678288834824482,6.750155989720952e-14,1.674216321134736e-13,1.674216321134736e-13,1.8773871346411397e-13,5.713096662418593e-12,0.0,2.4646951146678475e-14,1.0,1.0,1.0,1.0,1.0,1.0,0.8000000000030458,0.30769230769542494,709,0.9850095574456644,0.562262842505145,675,24.041630560342615,0.9806428095327354,692.0,691.5823699421965,0.7117384740095238,428,1.0,0.6166677478711943,0.11499967563864172,6,322.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0076037333756243e-16,0.06769883936136328,0.821885036374714,0.38689729474003454,0.0009989727704789036,0.4385848779052664,0.9999999999999998,0.0018828701824000114,0.9999999999996331,7.979727989493313e-17,6.392456008974534e-16,6.392456008974534e-16,7.710845850716908e-16,4.112920941323761e-15,2.652806027695026e-16,0.0,7.66053886991358e-15,1.0,1.0,1.0,1.0,5.607284684615465e-16,5.607284684615465e-16,1.0,1.0,0.8000000000000069,0.3157894221939808,118,1.683575906623414,0.6752503623085494,129,7.7781745930520225,0.9943431457505076,123.5,123.25506072874495,0.9522624819661629,1,748.3627450980392,803.0,405.7466573513379,306,0.5541375380215026,0.7871226690175736,0.37596692267967613,6,2.25,1
