signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
raw,mexh,11884501740.649467,0.6064979956046869,902.9584977068656,-39.55990670084204,713,127,112165.531785227,,False,15.081182814586313,756332.9141995618,0.010978066083540943,3.0151280199323025e-08,0.07674314689569926,92866.05683714543,,,,[],[],9,71861.9819092391,7943.8827661307005,241266.48447638235,"[65, 211, 252, 320, 419, 454, 511, 598, 654]","[238417.30159313176, 42026.0527812403, 10080.040874670245, 51528.82757336834, 9679.553386208452, 21810.15564544042, 7943.8827661307005, 24005.53808657927, 241266.48447638235]","[0, 163, 249, 300, 385, 385, 385, 385, 385]","[385, 385, 300, 385, 421, 467, 521, 609, 712]",13244131583678.04,258698.8917088423,-258698.8917088423,0.0,,,,CWT,inu.32000013025061,13243736124870.04,,0.0,-89.0,89.0,0.0,-75.5,,257270.8917088423,71174.26762352481,579361.8371831519,71174.26762352481,,0.0,71174.26762352481,,,7940.8827661307005,0.0,-93.5,239838.48447638235,257270.8917088423,,92146.05683714543,0.943228186701061,0.2020127751946298,0.7665325087809995,0.5474243897944167,0.14218533886583706,0.26160602525968585,0.15125716535802286,,0.06247931831193119,0.7035235966353836,0.7035235966353836,0.7035235966353831,,1.0,0.6448722368922264,0.9999999999999999,,,,,0.5,,0.5187682788272108,0.2545454545454545,0.060975609756097546,0.31336759599131814,0.31336759599131814,0.45054945054945056,2.6807443252617156,1.0,1,1.2831739822082227,0.6753547274780121,5,0,0.516392595055083,1.0,1,0,0.43060662713637904,0.7535615974886632,5,2.309401076758503,0.7690598923241497,3.0,1.6666666666666665,0.7345299461620749,1,mexh,1.0,1.0,,1,0.14285714285714285,,,2,1.25,1
raw,gaus4,3717994239.371071,0.6485958189307683,574.5837744980233,-33.59241596889022,713,127,49973.847997714925,,False,14.918891749524889,563265.5772497357,0.015472428579196604,3.043155422280561e-07,0.1699045920192746,7654.805877135041,,,,[],[],10,76777.44031597511,11418.056776817686,169641.69306175126,"[49, 118, 212, 256, 321, 429, 481, 532, 599, 678]","[169641.69306175126, 17492.244577821235, 75825.18916363992, 11418.056776817686, 150211.78971142927, 84062.14234235545, 33496.02412520796, 24751.509899518944, 44258.066450742335, 156617.68705046712]","[0, 110, 158, 248, 158, 386, 469, 522, 550, 158]","[158, 158, 276, 276, 550, 550, 550, 550, 609, 712]",3351396158288.522,174769.44798231943,-174769.44798231943,0.0,,,,CWT,inu.32000013025061,3351000699480.522,,0.0,-79.5,88.0,0.0,-75.0,,173341.44798231943,76089.72603026082,700378.4031597511,76089.72603026083,,0.0,76089.72603026082,,,11415.056776817686,0.0,-75.0,168213.69306175126,173341.44798231943,,6934.805877135041,0.2116961426321961,0.6481661962463662,0.6210483385641796,0.09660368277560527,0.669432918395575,0.5045350624998255,0.08281450276104683,,0.15621792089357509,0.8982271786722087,0.8982271786722087,0.8982271786722087,,0.06797630885695194,0.8262117859695055,0.572012118361326,,,,,0.4,,0.09484274909685922,0.6,0.5121951219512195,0.1318706242113108,0.1318706242113108,0.46153846153846156,2.0520667724027204,0.7654839564762974,3,1.3139475646699499,0.6915513498262896,4,0,0.47495837507908206,0.9197621724773548,3,0,0.4048995491249707,0.7085742109686987,6,1.4142135623730951,0.8585786437626906,4.0,3.6923076923076925,0.7292893218813452,2,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,1.75,2
raw,gaus8,2511385580.1202908,0.668198032048238,572.7419325516578,-30.701791616245767,713,127,38480.2544657069,,False,15.227614393210295,412339.8927374153,0.016765982869501334,1.875812854428604e-07,0.276648220861525,5972.427378928337,,,,[],[],11,76214.11893642296,7851.9139989508985,149346.57214455376,"[18, 60, 121, 212, 254, 321, 429, 481, 531, 588, 695]","[129899.76597829773, 7851.9139989508985, 40783.83493903093, 116361.18966734021, 11629.003567442265, 149346.57214455376, 106105.72940253635, 44500.82983969679, 28508.21647147263, 89770.89479656982, 113597.35749476106]","[0, 54, 109, 109, 249, 109, 386, 469, 523, 551, 551]","[551, 109, 158, 277, 277, 551, 551, 551, 551, 617, 712]",1725079563314.0137,131352.32008824663,-131352.32008824663,0.0,,,,CWT,inu.32000013025061,1724684104506.0137,,0.0,-79.0,87.0,0.0,-74.5,,129924.32008824663,75526.40465070868,770959.3083006525,75526.40465070866,,0.0,75526.40465070868,,,7848.9139989508985,0.0,-74.5,147918.57214455376,129924.32008824663,,5252.427378928337,0.07650231191210222,0.8642808082058836,0.8977996041173083,0.029994527175943614,0.9149377593361001,0.7828811846726833,0.02931111961250906,,0.05999785834761396,0.8759137581606192,0.8759137581606192,0.875913758160618,,0.049574787929461045,0.931975070594457,0.45074034028843724,,,,,0.30000000000000004,,0.025151496436406705,0.6181818181818182,0.524390243902439,0.03798131807178631,0.03798131807178631,0.4725274725274725,1.8789978154158566,0.7009239179243302,6,1.696268269592304,0.8927727734696339,2,0,0.43830307134525265,0.8487787693750709,4,0,0.5136724735760759,0.8989268287581328,2,1.9148542155126762,0.8085145784487324,3.5,2.823529411764706,0.7292572892243663,3,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,2.5,3
raw,gaus6,2907723334.929842,0.6560612251659286,567.0517431560634,-31.860315621508125,713,127,42003.95814692582,,False,15.106612679707872,466155.25156256533,0.014733596413582267,2.310676235007065e-07,0.22985354922154594,5562.025681248576,,,,[],[],12,67470.00103481238,6498.4808954127075,158509.0141956716,"[21, 60, 121, 212, 254, 321, 429, 481, 531, 589, 629, 678]","[139524.52071074318, 6498.4808954127075, 28856.67166600605, 98295.95383381215, 11269.642244711229, 158509.0141956716, 99670.99862306839, 39119.683740160006, 24795.514669676406, 63915.24898585444, 13606.422342897897, 125577.86050973438]","[0, 54, 109, 158, 248, 158, 386, 469, 523, 551, 617, 158]","[158, 158, 158, 276, 276, 551, 551, 551, 551, 617, 633, 712]",2250665409805.8364,143409.78318371912,-143409.78318371912,0.0,,,,CWT,inu.32000013025061,2250269950997.8364,,0.0,-74.0,86.0,0.0,-65.0,,141981.78318371912,66782.28674909809,742244.0124177485,66782.28674909809,,0.0,66782.28674909809,,,6495.4808954127075,0.0,-74.0,157081.0141956716,141981.78318371912,,4842.025681248576,0.11795001037645308,0.7776649303544401,0.7893288520333865,0.05187380259613025,0.762932226832642,0.660858769558903,0.048388745609713006,,0.023480134300648263,0.5295552018837858,0.5295552018837858,0.5295552018837855,,0.04508589590154828,0.8889460954702298,0.5054897376220256,,,,,0.2,,0.047674009049145295,0.8,0.5365853658536586,0.06405551732786796,0.06405551732786796,0.6813186813186813,1.6027860707873254,0.597888450488783,7,1.5114571854408616,0.79550378181098,3,0,0.3889540399873594,0.7532138216386898,7,0,0.4584281910516669,0.8022493343404169,3,2.309401076758503,0.7690598923241497,5.0,4.2,0.6345299461620748,4,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,3.25,4
raw,gaus7,2654912537.419007,0.6545593091186183,567.3010605137316,-31.23276229675045,713,127,38954.03545706409,,False,15.183869185034728,445128.6476589749,0.01487069341801094,1.793788833609294e-07,-0.02296539282380635,2976.871369715572,,,,[],[],9,79346.78220963538,5957.776081972864,189869.3010188993,"[75, 127, 245, 285, 355, 411, 462, 519, 604]","[189869.3010188993, 19889.047954899874, 111923.16873129547, 5957.776081972864, 152484.2860575312, 23322.728862854758, 86279.97181843311, 25686.265539791013, 98708.49382104076]","[2, 116, 170, 280, 170, 398, 398, 500, 560]","[170, 170, 307, 307, 644, 422, 560, 560, 644]",1929626805151.196,197298.396797762,-197298.396797762,0.0,,,,CWT,inu.32000013025061,1929231346343.196,,0.0,-93.5,89.0,0.0,-89.0,,195870.396797762,78659.06792392109,646725.0398867184,78659.0679239211,,0.0,78659.06792392109,,,5954.776081972864,0.0,-93.5,188441.3010188993,195870.396797762,,2256.871369715572,0.08207517882840352,0.8245833212341944,0.8585846583655157,0.03791773355952153,0.7441217150760726,0.0016046960987870507,0.040934782763021385,,0.008891079905241926,1.0,1.0,1.0,,0.016809992937277782,0.7458138947891148,0.6928804784530378,,,,,0.5,,0.03391679684342691,0.09090909090909094,0.060975609756097546,0.18058935515766458,0.18058935515766458,0.15384615384615385,1.9655713483818165,0.7332185057185272,4,1.2822882199267087,0.6748885368035311,6,0,0.4046587005539123,0.7836260713822742,5,0,0.3699745837036452,0.6474555214813791,8,1.707825127659933,0.8292174872340067,5.75,5.393258426966292,0.6271087436170033,5,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,4.0,5
raw,gaus2,6553510502.034191,0.6490706894457268,615.7370439707164,-36.911544844663936,713,127,70761.96890737543,,False,14.790123940854564,641690.153118725,0.012497683494314927,3.3860083315973695e-07,0.11249172383296785,37664.62522573523,,,,[],[],10,72825.1080761302,10113.423677169922,218955.7557898246,"[49, 118, 212, 256, 321, 430, 481, 539, 629, 670]","[218955.7557898246, 10113.423677169922, 70865.45422381588, 10182.856006861897, 100665.96914105867, 45707.53906832539, 28307.13027041691, 24678.38411158604, 10410.949657175428, 208363.6188150674]","[0, 111, 163, 248, 163, 387, 469, 469, 387, 387]","[387, 163, 276, 276, 387, 469, 495, 549, 633, 712]",7205438447743.773,228502.04208841297,-228502.04208841297,0.0,,,,CWT,inu.32000013025061,7205042988935.773,,0.0,-79.5,88.0,0.0,-79.5,,227074.04208841297,72137.39379041591,660855.080761302,72137.39379041592,,0.0,72137.39379041591,,,10110.423677169922,0.0,-84.0,217527.7557898246,227074.04208841297,,36944.62522573523,0.45621720485897926,0.40001487614306713,0.5056157496662628,0.2531344208049302,0.6753803596127257,0.3548244952668461,0.11061613337506987,,0.12101689663095981,0.7416734697764352,0.7416734697764352,0.7416734697764353,,0.3962177357190532,0.766987320261591,0.8666841282217752,,,,,0.4,,0.25999696063751243,0.6,0.2926829268292683,0.24806707069220632,0.24806707069220632,0.3626373626373626,2.269776857695328,0.8466965074984293,2,1.2125775676809871,0.6381987198320986,8,0,0.4848127058322316,0.9388451935111836,2,0,0.39368617710398307,0.6889508099319703,7,3.2015621187164243,0.6798437881283576,4.75,3.154929577464789,0.6024218940641788,6,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,4.75,6
raw,morl,1968042012.7862792,0.6749897847621782,550.1140731608223,-28.886490016024567,713,127,31976.359482532127,,False,15.341621374676267,329657.2560327618,0.021757727894550268,2.0994101668850337e-08,0.359911641443959,2440.3251374630845,,,,[],[],14,63125.114400305596,5628.251661051087,140685.5210803306,"[16, 60, 122, 177, 212, 260, 321, 365, 429, 481, 532, 589, 657, 695]","[108458.88781119569, 17131.201648089293, 48829.44228124987, 5628.251661051087, 114039.35290231036, 19856.80825494721, 140685.5210803306, 8616.20770281439, 100441.03488515515, 48466.48494273546, 38034.44275689518, 119756.84967583392, 12604.467006196837, 101202.6489954733]","[0, 55, 109, 109, 109, 249, 109, 360, 385, 469, 522, 385, 636, 636]","[636, 109, 159, 179, 277, 277, 636, 385, 552, 552, 552, 636, 659, 712]",1138143692864.6326,113788.66122109466,-113788.66122109466,0.0,,,,CWT,inu.32000013025061,1137748234056.6326,,0.0,-68.5,84.0,0.0,-50.5,,112360.66122109466,62437.40011459131,816355.6016042783,62437.40011459132,,0.0,62437.40011459131,,,5625.251661051087,0.0,-55.0,139257.5210803306,112360.66122109466,,1720.3251374630845,0.0,0.9999999999999999,0.9999999999999998,0.0,1.0,1.0,0.0,,0.0,0.3574522317674876,0.3574522317674876,0.35745223176748775,,0.010941357114907999,1.0,0.3989869623793457,,,,,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.426671168337866,0.5321921806916752,10,1.8999999999999995,1.0,1,0,0.39159178677119416,0.758321847603999,6,0,0.5714285714285715,1.0,1,4.358898943540674,0.5641101056459326,4.5,1.7647058823529411,0.5570550528229663,7,morl,7.0,7.0,,1,1.0,,,3,6.0,7
raw,gaus1,20082798886.49313,0.5951452772470762,561.5406034170554,-42.26191302160054,713,127,116992.02529204992,,False,14.226097501394682,3150519.706792478,0.023451655137070867,2.9236995468806065e-07,0.05363034628388244,0.0,,,,[],[],4,54100.92717546179,42690.61353764371,73914.10258090644,"[130, 273, 355, 463]","[53965.86506037062, 42690.61353764371, 73914.10258090644, 45833.12752292637]","[2, 2, 2, 398]","[170, 307, 558, 558]",24474165544820.66,576217.5541298637,-576217.5541298637,0.0,,,,CWT,inu.32000013025061,24473770086012.66,,0.0,-96.0,94.0,0.0,-96.0,,574789.5541298637,53413.212889747505,149007.70870184715,53413.212889747505,,0.0,53413.212889747505,,,42687.61353764371,0.0,-96.0,72486.10258090644,574789.5541298637,,720.0,0.9999999999999999,0.0,0.0,1.0,0.0,0.20133677553836415,0.9999999999999999,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,1.5999999999999999,0.596849160482246,8,1.2805347102153455,0.6739656369554452,7,0,0.35714285714285726,0.6916111124807305,9,0,0.45733382507690923,0.800334193884591,4,2.160246899469287,0.7839753100530713,7.0,6.359621451104101,0.5419876550265357,8,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,6.25,8
raw,gaus5,3172386658.339792,0.648021556912679,564.9786141008163,-32.582254605559534,713,127,44159.37208508192,,False,15.046570854139253,527104.1890563993,0.01564971639782036,1.918075238791311e-07,-0.023580781619009894,2339.413881762665,,,,[],[],10,67624.6875916637,6344.416061559428,188174.74392280693,"[97, 189, 245, 285, 355, 411, 462, 514, 604, 658]","[188174.74392280693, 21033.985999588036, 93876.24968646032, 6344.416061559428, 147182.94092538796, 21392.33024771096, 80615.27811485046, 18683.884566779503, 86464.43817150561, 12478.608219987676]","[2, 170, 170, 280, 170, 398, 398, 505, 560, 640]","[640, 198, 307, 307, 640, 422, 640, 640, 640, 662]",2633424879527.0776,232601.97383506357,-232601.97383506357,0.0,,,,CWT,inu.32000013025061,2633029420719.0776,,0.0,-88.5,88.0,0.0,-88.5,,231173.97383506357,66936.9733059494,608850.8759166369,66936.97330594939,,0.0,66936.9733059494,,,6341.416061559428,0.0,-93.0,186746.74392280693,231173.97383506357,,1619.413881762665,0.14330314873786315,0.7236898909294853,0.7355049698138226,0.06648417386719613,0.6622406639004152,0.0,0.06999523602097682,,0.01932322615846692,0.5356824079792787,0.5356824079792787,0.5356824079792777,,0.009837609898945596,0.6890606415416083,0.6827547958849178,,,,,0.4,,0.06407609643788154,0.2727272727272727,0.07317073170731707,0.25693315109834447,0.25693315109834447,0.16483516483516486,1.5411058007603973,0.5748798146238516,9,1.1710938109881162,0.616365163677956,9,0,0.3211927903804357,0.6219934086122487,10,0,0.3430311547528228,0.6003045208174398,9,0.5,0.95,9.25,9.230769230769232,0.5125,9,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,7.0,9
raw,gaus3,4457991214.714831,0.6327152654305309,571.3595271115638,-34.77600424056796,713,127,52586.61498641293,,False,14.772540191411705,727232.7783435667,0.01755774721468263,2.2101631301460276e-07,-0.009770140437061864,0.0,,,,[],[],8,71000.0980080505,11763.898128390074,231051.74317818778,"[105, 189, 245, 355, 411, 462, 513, 605]","[231051.74317818778, 21671.90451802732, 73280.82507183107, 122666.25726207628, 19788.36420784727, 55345.42793914621, 11763.898128390074, 32432.363758897915]","[2, 170, 170, 307, 398, 422, 506, 560]","[560, 198, 307, 560, 422, 560, 560, 624]",4365131808285.2837,304139.6544205886,-304139.6544205886,0.0,,,,CWT,inu.32000013025061,4364736349477.2837,,0.0,-94.0,90.0,0.0,-94.0,,302711.6544205886,70312.3837223362,500604.78406440397,70312.3837223362,,0.0,70312.3837223362,,,11760.898128390074,0.0,-94.0,229623.74317818778,302711.6544205886,,720.0,0.24242891363174404,0.5596764138159849,0.4898529767987209,0.13745418827799205,0.4705394190871379,0.036012813686491896,0.14094112323829527,,0.16554925689218045,0.66938397648697,0.66938397648697,0.6693839764869696,,0.0,0.526857249572468,0.9389626775400517,,,,,0.6000000000000001,,0.1382835573214963,0.0727272727272727,0.04878048780487804,0.41163300156732985,0.41163300156732985,0.043956043956043966,1.8797572835942908,0.7012072228897749,5,0.9811854473222407,0.5164133933274953,10,0,0.3833238913149974,0.7423109761558621,8,0,0.29670083550519527,0.5192264621340916,10,2.362907813126304,0.7637092186873696,8.25,7.619047619047619,0.46935460934368484,10,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,7.75,10
