wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,positive_frequencies_dtw,positive_frequencies_euclidean,positive_frequencies_wasserstein,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,positive_amplitudes_dtw,positive_amplitudes_euclidean,positive_amplitudes_wasserstein,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
rbio3.1,1,periodic,8.440997300195466e-27,318.89503281861437,1779736.7339061247,0.7285714285714285,434.9369086574543,68,raw,7.533842830632831e-14,-6.37594421704092e-11,5.30504667214337,57637.42971938775,0.8341004562942905,9.014964841637121e-06,0.9999999999999997,87.70000000000002,0.044117647058823525,2730.0875868056496,6,"[0.0, 0.014705882352941176, 0.029411764705882353, 0.044117647058823525, 0.058823529411764705, 0.07352941176470588, 0.08823529411764705, 0.10294117647058823, 0.11764705882352941, 0.1323529411764706, 0.14705882352941177, 0.16176470588235295, 0.1764705882352941, 0.19117647058823528, 0.20588235294117646, 0.22058823529411764, 0.23529411764705882, 0.25, 0.2647058823529412, 0.27941176470588236, 0.29411764705882354, 0.3088235294117647, 0.3235294117647059, 0.3382352941176471, 0.3529411764705882, 0.3676470588235294, 0.38235294117647056, 0.39705882352941174, 0.4117647058823529, 0.4264705882352941, 0.4411764705882353, 0.45588235294117646, 0.47058823529411764, 0.4852941176470588]","[18786.999999999996, 707.3054543712011, 1872.5163554494302, 2221.359478206938, 2730.0875868056496, 335.14352828873666, 1020.9932925994045, 871.6589876842385, 1462.1387012612179, 491.5623154791327, 1359.77996959002, 885.1901371728486, 1831.1671668980969, 1103.7874479673799, 1586.5178979378927, 1235.1906279870343, 441.6743259147604, 1993.009031590173, 1960.9634052113431, 1160.7073097135578, 1475.1130713085233, 1812.0621302544444, 1331.169287876178, 783.4370707191866, 450.8937340165502, 1331.697342147379, 650.7296290931898, 1042.9810231243266, 2193.933437295168, 1364.0721417775792, 817.1862634205881, 1064.3715469496728, 2084.3099873923634, 588.6626288600017]",14,280.7857142857142,105.00000000000009,707.9999999999998,"[4, 7, 10, 17, 21, 29, 32, 37, 40, 44, 48, 52, 61, 64]","[229.99999999999994, 113.99999999999994, 707.9999999999998, 113.99999999999994, 240.99999999999991, 371.9999999999999, 131.99999999999997, 105.00000000000009, 147.99999999999994, 647.0, 131.0, 220.0, 541.9999999999998, 227.0]","[1, 6, 1, 16, 16, 16, 30, 30, 30, 30, 47, 50, 54, 62]","[6, 8, 54, 19, 26, 30, 35, 39, 41, 54, 50, 54, 66, 66]",7125692.999999998,809.9999999999999,-809.9999999999999,61048.372314364206,0.16848596809832686,0.16241489355787508,0.4852941176470588,DWT,uc1.b4952555,0.0,0.0,0.0,1.862645149230957e-09,0.0,0.0,26.5,5.0,1.6655121726216748e-11,4.6406655228306196e-12,4.898565213593161e-13,0.0,26.5,2.7755575615628914e-17,1.1368683772161603e-13,74.43650793650801,733.9999999999991,75.15079365079372,0.0,1.4551915228366852e-11,74.43650793650801,0.0,0.0,8.526512829121202e-14,0.0,26.5,2.2737367544323206e-13,1.1368683772161603e-13,0.0,1.4210854715202004e-14,0.8909570965901185,0.8945201959478779,0.00022797601189113374,0.8366995073891625,0.0006943839862096644,8.570816370259266e-05,1.0,0.1000428540818513,0.16673809013641885,106,1.3169059004841044,0.7146344584717352,26,0,0.5000428540818513,0.5000428540818513,102,0,0.524619831985052,0.6873093101421626,16,48.12137432229743,0.922509864215302,62.5,33.27803015729739,0.9109328709160246,3,rbio,0.7250189700013323,0.9290848740664283,0.2137612587791389,4,3.25,,,,8.207878821053782e-13,0.8909570965901183,0.8945201959478781,0.0003680841037818774,0.8490127758420439,0.0010349403860477357,9.880984919163893e-15,0.9999999999903674,0.9999999999903674,0.9999999999909212,0.9999999999675767,1.0,8.570816370259267e-05,0.9999999999999999,0.0,0.7407407407407407,0.0,0.0,1.0,2.174116928131214,0.8130354163406058,107,1.3220374844713838,0.7121578738129344,95,8.48528137423857,0.9931680504233183,101.0,100.64356435643565,0.955923799768825,1,572.437037037037,540.5,395.20328602488695,270,0.6659444204324052,1.0,0.23383890569731633,5,2.0
db16,1,reflect,7.965824613756457e-27,319.14666303053855,1777798.1977530755,0.7040816326530612,323.38648054764104,68,raw,5.820180938505525e-14,-7.035871885108365e-11,5.5780522895594045,27058.85827984657,0.570019242270381,9.014964841637114e-06,0.9999999999999998,87.70000000000003,0.044117647058823525,2730.087586805651,6,"[0.0, 0.014705882352941176, 0.029411764705882353, 0.044117647058823525, 0.058823529411764705, 0.07352941176470588, 0.08823529411764705, 0.10294117647058823, 0.11764705882352941, 0.1323529411764706, 0.14705882352941177, 0.16176470588235295, 0.1764705882352941, 0.19117647058823528, 0.20588235294117646, 0.22058823529411764, 0.23529411764705882, 0.25, 0.2647058823529412, 0.27941176470588236, 0.29411764705882354, 0.3088235294117647, 0.3235294117647059, 0.3382352941176471, 0.3529411764705882, 0.3676470588235294, 0.38235294117647056, 0.39705882352941174, 0.4117647058823529, 0.4264705882352941, 0.4411764705882353, 0.45588235294117646, 0.47058823529411764, 0.4852941176470588]","[18787.0, 707.3054543712021, 1872.5163554494306, 2221.3594782069385, 2730.087586805651, 335.1435282887372, 1020.9932925994055, 871.658987684238, 1462.138701261219, 491.5623154791319, 1359.7799695900212, 885.1901371728495, 1831.1671668980982, 1103.78744796738, 1586.5178979378938, 1235.1906279870352, 441.67432591476023, 1993.0090315901728, 1960.9634052113427, 1160.707309713558, 1475.113071308523, 1812.0621302544457, 1331.1692878761783, 783.4370707191871, 450.89373401654905, 1331.69734214738, 650.7296290931893, 1042.9810231243273, 2193.933437295168, 1364.0721417775796, 817.1862634205892, 1064.371546949672, 2084.3099873923634, 588.6626288600027]",14,280.7857142857143,104.99999999999997,708.0,"[4, 7, 10, 17, 21, 29, 32, 37, 40, 44, 48, 52, 61, 64]","[230.0, 114.00000000000003, 708.0, 113.99999999999983, 240.99999999999983, 371.99999999999994, 132.0, 104.99999999999997, 147.9999999999999, 647.0000000000001, 130.99999999999991, 220.0, 542.0, 227.00000000000006]","[1, 6, 1, 16, 16, 16, 30, 30, 30, 30, 47, 50, 54, 62]","[6, 8, 54, 19, 26, 30, 35, 39, 41, 54, 50, 54, 66, 66]",7125693.000000002,810.0,-810.0,61048.37231436422,0.16848596809832683,0.16241489355787508,0.4852941176470588,DWT,uc1.b4952555,0.0,0.0,0.0,1.862645149230957e-09,0.0,0.0,26.5,5.0,1.5518253349000588e-11,3.2974082869880423e-12,4.564192161470762e-13,0.0,26.5,0.0,0.0,74.43650793650795,733.9999999999995,75.15079365079367,0.0,0.0,74.43650793650795,0.0,1.3642420526593924e-12,2.842170943040401e-14,0.0,26.5,0.0,0.0,0.0,2.842170943040401e-14,0.8935476628333582,0.9663206795910693,0.00022692617989613164,0.733814215341309,2.8945760466626033e-05,8.570816370259266e-05,1.0,0.1000428540818513,0.16673809013641885,111,1.312939665026208,0.7124821342034764,28,0,0.5000428540818513,0.5000428540818513,99,0,0.5187876859412199,0.6796685614901963,26,45.306364527146364,0.9270428912606339,66.0,42.87896061295535,0.9103813490119594,4,db,0.7182098724418607,1.0,0.19725308929069746,5,4.25,,,,8.20732370954147e-13,0.8935476628333581,0.9663206795910693,0.00036703441891037354,0.7538852939549803,0.0003697289370212915,3.3306690738754696e-15,0.9999999999903666,0.9999999999903666,0.9999999999909206,0.9999999999675774,1.0,8.570816370259267e-05,0.9999999999999999,0.0,0.7407407407407407,0.0,0.0,1.0,2.1741169281312116,0.813035416340605,121,1.3211744638620513,0.7116929800943991,97,16.97056274847714,0.9863361008466368,109.0,107.67889908256882,0.9492872130642203,2,522.5326797385621,435.0,390.85064932282546,306,0.6078882043807623,0.9889863347396677,0.2777823565115661,4,2.5
db16,1,periodic,6.613809829372963e-27,319.95445339983013,1968429.4484239763,0.7040816326530612,353.88942577288253,68,raw,5.036494097593651e-14,-7.078237995728077e-11,5.648167657552801,31208.73124030373,0.505850854335104,9.014964841637118e-06,0.9999999999999998,87.7,0.044117647058823525,2730.087586805651,6,"[0.0, 0.014705882352941176, 0.029411764705882353, 0.044117647058823525, 0.058823529411764705, 0.07352941176470588, 0.08823529411764705, 0.10294117647058823, 0.11764705882352941, 0.1323529411764706, 0.14705882352941177, 0.16176470588235295, 0.1764705882352941, 0.19117647058823528, 0.20588235294117646, 0.22058823529411764, 0.23529411764705882, 0.25, 0.2647058823529412, 0.27941176470588236, 0.29411764705882354, 0.3088235294117647, 0.3235294117647059, 0.3382352941176471, 0.3529411764705882, 0.3676470588235294, 0.38235294117647056, 0.39705882352941174, 0.4117647058823529, 0.4264705882352941, 0.4411764705882353, 0.45588235294117646, 0.47058823529411764, 0.4852941176470588]","[18787.0, 707.3054543712021, 1872.516355449431, 2221.359478206938, 2730.087586805651, 335.1435282887371, 1020.9932925994055, 871.6589876842381, 1462.1387012612188, 491.56231547913194, 1359.7799695900208, 885.1901371728495, 1831.1671668980982, 1103.7874479673796, 1586.5178979378936, 1235.1906279870348, 441.67432591476023, 1993.0090315901732, 1960.9634052113427, 1160.7073097135578, 1475.1130713085238, 1812.0621302544455, 1331.1692878761783, 783.437070719187, 450.89373401654916, 1331.6973421473797, 650.72962909319, 1042.9810231243275, 2193.933437295168, 1364.0721417775794, 817.186263420589, 1064.3715469496724, 2084.3099873923634, 588.6626288600027]",14,280.7857142857143,104.99999999999993,708.0,"[4, 7, 10, 17, 21, 29, 32, 37, 40, 44, 48, 52, 61, 64]","[229.99999999999997, 114.00000000000003, 708.0, 113.99999999999989, 240.99999999999983, 372.0, 132.0, 104.99999999999993, 147.9999999999999, 647.0000000000002, 130.9999999999999, 219.99999999999994, 541.9999999999999, 227.0]","[1, 6, 1, 16, 16, 16, 30, 30, 30, 30, 47, 50, 54, 62]","[6, 8, 54, 19, 26, 30, 35, 39, 41, 54, 50, 54, 66, 66]",7125693.000000001,810.0,-810.0,61048.37231436422,0.16848596809832683,0.16241489355787508,0.4852941176470588,DWT,uc1.b4952555,0.0,0.0,0.0,9.313225746154785e-10,0.0,0.0,26.5,5.0,1.2107648217352107e-11,2.8072823226615914e-12,3.561073005103561e-13,0.0,26.5,0.0,0.0,74.43650793650795,734.0,75.1507936507937,0.0,0.0,74.43650793650795,0.0,1.3642420526593924e-12,7.105427357601002e-14,0.0,26.5,0.0,0.0,0.0,0.0,0.9018639713016412,0.9847610229817855,0.0003301642783379812,0.733814215341309,0.00011925357963095575,4.285408185129633e-05,1.0,0.10002142704092565,0.16670237840154276,138,1.3272373639794224,0.7202409485159237,21,0,0.5000214270409257,0.5000214270409257,144,0,0.524177725496541,0.6867301023289959,19,69.90708118638626,0.8874282106499416,80.5,34.95237150621888,0.878899290510156,13,db,0.7182098724418607,1.0,0.19725308929069746,5,11.0,,,,8.207878821053782e-13,0.9018639713016411,0.9847610229817856,0.00047025804956093065,0.7538852939549803,0.00046000597990929594,8.215650382226158e-15,0.9999999999903666,0.9999999999903666,0.999999999990921,0.999999999967578,1.0,4.285408185129634e-05,0.9999999999999999,0.0,0.7407407407407407,0.0,0.0,1.0,2.1740955010902874,0.813027403458265,123,1.33547214327086,0.7193948834729614,74,34.64823227814083,0.9721028725618834,98.5,92.40609137055836,0.9463976520619402,3,522.5326797385621,435.0,390.85064932282546,306,0.6078882043807623,0.9889863347396677,0.2777823565115661,4,3.25
db6,1,reflect,1.2675602639421857e-27,327.1292842695457,1464309.9860323647,0.7051282051282052,304.5345363172313,68,raw,2.2308952071291387e-14,-6.76160238910496e-11,5.128724859545933,29405.573152494784,0.6373968730300565,9.014964841637118e-06,0.9999999999999998,87.7,0.044117647058823525,2730.0875868056496,6,"[0.0, 0.014705882352941176, 0.029411764705882353, 0.044117647058823525, 0.058823529411764705, 0.07352941176470588, 0.08823529411764705, 0.10294117647058823, 0.11764705882352941, 0.1323529411764706, 0.14705882352941177, 0.16176470588235295, 0.1764705882352941, 0.19117647058823528, 0.20588235294117646, 0.22058823529411764, 0.23529411764705882, 0.25, 0.2647058823529412, 0.27941176470588236, 0.29411764705882354, 0.3088235294117647, 0.3235294117647059, 0.3382352941176471, 0.3529411764705882, 0.3676470588235294, 0.38235294117647056, 0.39705882352941174, 0.4117647058823529, 0.4264705882352941, 0.4411764705882353, 0.45588235294117646, 0.47058823529411764, 0.4852941176470588]","[18787.0, 707.3054543712014, 1872.5163554494306, 2221.359478206938, 2730.0875868056496, 335.1435282887368, 1020.9932925994051, 871.6589876842386, 1462.1387012612188, 491.56231547913205, 1359.77996959002, 885.1901371728486, 1831.167166898098, 1103.7874479673799, 1586.517897937893, 1235.190627987034, 441.67432591476063, 1993.009031590173, 1960.9634052113433, 1160.7073097135585, 1475.113071308523, 1812.0621302544455, 1331.1692878761773, 783.437070719187, 450.8937340165496, 1331.6973421473797, 650.7296290931905, 1042.9810231243275, 2193.9334372951685, 1364.0721417775792, 817.1862634205883, 1064.3715469496724, 2084.309987392364, 588.6626288600023]",14,280.7857142857143,105.00000000000006,708.0,"[4, 7, 10, 17, 21, 29, 32, 37, 40, 44, 48, 52, 61, 64]","[229.99999999999991, 113.99999999999997, 708.0, 114.0, 241.0, 372.0, 132.00000000000003, 105.00000000000006, 148.0, 647.0, 131.0, 220.00000000000006, 542.0, 227.0]","[1, 6, 1, 16, 16, 16, 30, 30, 30, 30, 47, 50, 54, 62]","[6, 8, 54, 19, 26, 30, 35, 39, 41, 54, 50, 54, 66, 66]",7125693.0,810.0,-810.0,61048.37231436421,0.16848596809832686,0.1624148935578751,0.4852941176470588,DWT,uc1.b4952555,0.0,0.0,0.0,0.0,0.0,0.0,26.5,5.0,7.275957614183426e-12,1.740931205758165e-12,2.1399875335833608e-13,0.0,26.5,2.7755575615628914e-17,0.0,74.43650793650795,734.0,75.15079365079366,2.7755575615628914e-17,7.275957614183426e-12,74.43650793650795,0.0,0.0,5.684341886080802e-14,0.0,26.5,0.0,0.0,0.0,0.0,0.9757298020773184,0.8481475551899132,5.7153769821279395e-05,0.7382110226937817,8.001399902928598e-05,0.0,1.0,0.1,0.16666666666666669,176,1.3048566504033827,0.7080957913556857,30,0,0.5,0.5,237,0,0.5124451095459728,0.6713590932982552,31,104.62154016581225,0.8315273105220414,118.5,52.985307947148776,0.820353027241697,43,db,0.7182098724418607,1.0,0.19725308929069746,5,33.5,,,,8.207878821053782e-13,0.9757298020773183,0.8481475551899134,0.0001972858007479379,0.7579505709587012,0.00042077977188362964,6.661338147750939e-15,0.9999999999903666,0.9999999999903666,0.9999999999909204,0.999999999967578,1.0,0.0,0.9999999999999999,0.0,0.7407407407407407,0.0,0.0,1.0,2.1740740740493614,0.8130193905759241,179,1.312958842034202,0.7072673720146768,124,38.890872965260115,0.9686868977735426,151.5,146.5082508250825,0.9233531107225201,4,522.5326797385621,435.0,390.85064932282546,306,0.6078882043807623,0.9889863347396677,0.2777823565115661,4,4.0
db6,1,symmetric,2.0321056918493264e-27,325.0795075093489,1611155.190883655,0.7307692307692307,316.4696606878357,68,raw,2.873518416676876e-14,-6.77259359704875e-11,5.025428899716657,33940.08536743694,0.6569977077915201,9.01496484163712e-06,0.9999999999999998,87.69999999999999,0.044117647058823525,2730.0875868056496,6,"[0.0, 0.014705882352941176, 0.029411764705882353, 0.044117647058823525, 0.058823529411764705, 0.07352941176470588, 0.08823529411764705, 0.10294117647058823, 0.11764705882352941, 0.1323529411764706, 0.14705882352941177, 0.16176470588235295, 0.1764705882352941, 0.19117647058823528, 0.20588235294117646, 0.22058823529411764, 0.23529411764705882, 0.25, 0.2647058823529412, 0.27941176470588236, 0.29411764705882354, 0.3088235294117647, 0.3235294117647059, 0.3382352941176471, 0.3529411764705882, 0.3676470588235294, 0.38235294117647056, 0.39705882352941174, 0.4117647058823529, 0.4264705882352941, 0.4411764705882353, 0.45588235294117646, 0.47058823529411764, 0.4852941176470588]","[18787.0, 707.3054543712012, 1872.5163554494309, 2221.359478206938, 2730.0875868056496, 335.1435282887361, 1020.9932925994051, 871.6589876842389, 1462.1387012612186, 491.5623154791324, 1359.7799695900203, 885.1901371728486, 1831.1671668980982, 1103.78744796738, 1586.517897937893, 1235.1906279870348, 441.67432591476086, 1993.009031590173, 1960.9634052113431, 1160.7073097135583, 1475.1130713085233, 1812.0621302544455, 1331.1692878761783, 783.437070719187, 450.8937340165497, 1331.6973421473797, 650.7296290931904, 1042.9810231243275, 2193.9334372951676, 1364.072141777579, 817.186263420588, 1064.3715469496722, 2084.309987392364, 588.6626288600023]",14,280.7857142857143,105.00000000000006,707.9999999999999,"[4, 7, 10, 17, 21, 29, 32, 37, 40, 44, 48, 52, 61, 64]","[229.9999999999999, 113.99999999999994, 707.9999999999999, 114.0, 241.0, 372.0, 132.00000000000003, 105.00000000000006, 148.0, 647.0, 131.0, 220.00000000000006, 541.9999999999999, 226.99999999999994]","[1, 6, 1, 16, 16, 16, 30, 30, 30, 30, 47, 50, 54, 62]","[6, 8, 54, 19, 26, 30, 35, 39, 41, 54, 50, 54, 66, 66]",7125693.0,810.0000000000001,-810.0000000000001,61048.37231436422,0.16848596809832683,0.16241489355787508,0.4852941176470588,DWT,uc1.b4952555,0.0,0.0,0.0,0.0,0.0,0.0,26.5,5.0,8.697043085703626e-12,1.9846413863542796e-12,2.5579538487363607e-13,0.0,26.5,0.0,1.1368683772161603e-13,74.43650793650795,734.0,75.15079365079369,0.0,0.0,74.43650793650795,0.0,0.0,5.684341886080802e-14,0.0,26.5,1.1368683772161603e-13,1.1368683772161603e-13,0.0,1.4210854715202004e-14,0.9546270797907631,0.8209807153851948,0.00013667913442334464,0.8459328028293545,0.0001786921785801918,0.0,1.0,0.1,0.16666666666666669,224,1.3217795431374406,0.7172791979152076,22,0,0.5,0.5,243,0,0.5243711938636633,0.6869835670320705,18,123.51889194235295,0.8010967923633607,126.75,36.499809500586736,0.798495256085062,65,db,0.7182098724418607,1.0,0.19725308929069746,5,50.0,,,,8.207878821053782e-13,0.954627079790763,0.8209807153851949,0.0002768000206621904,0.8575498575498574,0.0005194243225976392,6.661338147750939e-15,0.9999999999903666,0.9999999999903666,0.9999999999909208,0.999999999967578,1.0,0.0,0.9999999999999999,0.0,0.7407407407407407,0.0,0.0,1.0,2.1740740740493614,0.8130193905759241,173,1.3266327183266144,0.7146332438462757,80,65.76093065034893,0.9470523907807175,126.5,109.40711462450592,0.9226002694644329,5,522.5326797385621,435.0,390.85064932282546,306,0.6078882043807623,0.9889863347396677,0.2777823565115661,4,4.75
db16,1,smooth,4.7042095957461935e-27,321.4341037976357,1578775276.3866405,0.6530612244897959,283.4078256581477,68,raw,4.7648159927441995e-14,-6.991252021748684e-11,3.2398834943490655,39430562.18976785,0.999858335246854,9.014964841637114e-06,0.9999999999999998,87.69999999999996,0.044117647058823525,2730.087586805651,6,"[0.0, 0.014705882352941176, 0.029411764705882353, 0.044117647058823525, 0.058823529411764705, 0.07352941176470588, 0.08823529411764705, 0.10294117647058823, 0.11764705882352941, 0.1323529411764706, 0.14705882352941177, 0.16176470588235295, 0.1764705882352941, 0.19117647058823528, 0.20588235294117646, 0.22058823529411764, 0.23529411764705882, 0.25, 0.2647058823529412, 0.27941176470588236, 0.29411764705882354, 0.3088235294117647, 0.3235294117647059, 0.3382352941176471, 0.3529411764705882, 0.3676470588235294, 0.38235294117647056, 0.39705882352941174, 0.4117647058823529, 0.4264705882352941, 0.4411764705882353, 0.45588235294117646, 0.47058823529411764, 0.4852941176470588]","[18787.0, 707.3054543712022, 1872.516355449431, 2221.3594782069385, 2730.087586805651, 335.1435282887364, 1020.9932925994059, 871.6589876842386, 1462.1387012612188, 491.56231547913217, 1359.77996959002, 885.1901371728487, 1831.1671668980987, 1103.7874479673799, 1586.5178979378934, 1235.1906279870352, 441.6743259147606, 1993.009031590173, 1960.9634052113433, 1160.7073097135583, 1475.113071308523, 1812.0621302544453, 1331.1692878761783, 783.4370707191874, 450.8937340165492, 1331.6973421473797, 650.7296290931903, 1042.9810231243273, 2193.9334372951685, 1364.0721417775794, 817.1862634205888, 1064.3715469496722, 2084.309987392364, 588.6626288600028]",14,280.7857142857143,104.99999999999993,708.0000000000001,"[4, 7, 10, 17, 21, 29, 32, 37, 40, 44, 48, 52, 61, 64]","[230.0, 114.00000000000004, 708.0000000000001, 113.99999999999994, 240.9999999999999, 371.99999999999994, 132.0, 104.99999999999993, 147.9999999999999, 647.0000000000001, 130.99999999999991, 219.99999999999994, 542.0, 227.0]","[1, 6, 1, 16, 16, 16, 30, 30, 30, 30, 47, 50, 54, 62]","[6, 8, 54, 19, 26, 30, 35, 39, 41, 54, 50, 54, 66, 66]",7125693.0,810.0000000000002,-810.0000000000002,61048.37231436422,0.16848596809832686,0.1624148935578751,0.4852941176470588,DWT,uc1.b4952555,0.0,0.0,0.0,0.0,0.0,0.0,26.5,5.0,1.3130829756846651e-11,2.8844884710372922e-12,3.862008752013721e-13,0.0,26.5,2.7755575615628914e-17,2.2737367544323206e-13,74.43650793650795,733.9999999999995,75.1507936507937,2.7755575615628914e-17,0.0,74.43650793650795,0.0,1.3642420526593924e-12,7.105427357601002e-14,0.0,26.5,1.1368683772161603e-13,2.2737367544323206e-13,0.0,4.263256414560601e-14,0.9170971674391,0.3513822328129405,0.8542643430401354,0.5194698569082804,0.8575116897404356,0.0,1.0,0.1,0.16666666666666669,208,1.7038742070494843,0.9246273562986917,2,0,0.5,0.5,152,0,0.6999450579881784,0.9170045156756068,2,105.28057750601485,0.8304660587664817,91.0,3.954966224668502,0.8419641082882328,29,db,0.7182098724418607,1.0,0.19725308929069746,5,23.0,,,,8.20732370954147e-13,0.9170971674390999,0.3513822328129407,0.854284766440998,0.5557030400235973,0.8575602487650057,8.215650382226158e-15,0.9999999999903666,0.9999999999903666,0.999999999990921,0.9999999999675774,1.0,0.0,0.9999999999999999,0.0,0.7407407407407407,0.0,0.0,1.0,2.174074074049362,0.8130193905759243,164,1.7183971156061169,0.9256696958979612,2,114.5512985522207,0.9077686807147981,83.0,3.9518072289156625,0.9204704917261591,6,522.5326797385621,435.0,390.85064932282546,306,0.6078882043807623,0.9889863347396677,0.2777823565115661,4,5.5
