signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
raw,mexh,4845982409.846289,0.7159722222222222,1991.9854830385977,-43.390801375260025,195,96,133015.37505430408,-462480.6291770165,False,13.294443728636882,591331.9745664335,0.01846588137825801,2.5164109796276116e-07,0.30204388425349055,132927.71739545363,,,,[],[],3,75557.45416406881,11902.191760000584,165658.70267271227,"[31, 84, 130]","[49111.46805949359, 11902.191760000584, 165658.70267271227]","[0, 70, 0]","[70, 94, 194]",3721422204669.4736,195265.39269903328,-195265.39269903328,0.0,,,,CWT,uva.x030718200,3721370516094.4736,,0.0,-22.0,25.0,0.0,-22.0,,194333.39269903328,75034.63273549738,212033.36249220645,75034.63273549739,,0.0,75034.63273549738,,,11896.191760000584,0.0,-17.5,164729.70267271227,194333.39269903328,,132530.71739545363,1.0,0.0,0.5905890894186794,1.0,1.0,0.6047137072196824,0.062105040271008036,0.0,0.0,0.4982794157521161,0.4982794157521161,0.4982794157521164,,0.9999999999999999,0.7640890148548609,0.8127617192165841,,,,,0.5,,1.0,0.3448275862068965,0.95,0.6679851514123454,0.6679851514123454,0.5000000000000001,2.933553660398255,1.0,1,1.762022043705616,0.8363121647409291,2,0,0.6216062050256702,1.0,1,0.0,0.5321759796136711,0.8713390099080982,2,0.5773502691896257,0.9422649730810374,1.5,1.3333333333333333,0.8961324865405187,1,mexh,1.0,1.0,,1,0.14285714285714285,,,2,1.25
raw,gaus2,2250098969.0566907,0.7006410256410256,1485.626999765639,-39.94503403803742,195,96,83908.00060102229,-426038.1200258029,False,13.432962537279456,460501.2687888055,0.018220157999234786,8.296040968684328e-07,0.4709408469174731,90707.25703671393,,,,[],[],4,70477.85602919881,13462.769058976137,129278.12805552623,"[31, 84, 131, 168]","[129278.12805552623, 13462.769058976137, 120047.84526448831, 19122.681737804553]","[0, 70, 95, 151]","[194, 95, 194, 194]",1688688272274.7717,144523.0755709021,-144523.0755709021,0.0,,,,CWT,uva.x030718200,1688636583699.7717,,0.0,-12.5,24.0,0.0,-17.0,,143591.0755709021,69955.03460062738,267272.42411679524,69955.03460062738,,0.0,69955.03460062738,,,13456.769058976137,0.0,-17.0,128349.12805552623,143591.0755709021,,90310.25703671393,0.4931971479679703,0.3232844440072821,0.9999999999999999,0.3713711858477829,0.8296735905044506,0.8685257749805545,0.0,1.0,0.033690298677209685,0.4493017379259372,0.4493017379259372,0.44930173792593736,,0.6804717131178479,1.0,0.595146147824172,,,,,0.0,,0.4020849851870939,0.9999999999999999,0.9999999999999999,0.387968283180007,0.387968283180007,1.0,2.3085173900730664,0.7869354568955338,4,2.106895149912654,1.0,1,0,0.5596596374960108,0.9003443546270564,2,0.0,0.610756517913505,1.0,1,1.4142135623730951,0.8585786437626906,2.0,1.4545454545454546,0.8292893218813453,2,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,1.75
raw,gaus6,1104644558.5265567,0.6608440170940171,927.773961084362,-36.25247298359125,195,96,53243.370734112264,,False,13.29747054217507,720789.92427159,0.019032829366217974,6.879986702631444e-07,0.4436597991875522,30523.27850502601,,,,[],[],4,63772.53336791259,14913.233401734942,110620.99424393135,"[27, 84, 132, 180]","[110620.99424393135, 14913.233401734942, 72418.73860970204, 57137.16721628203]","[0, 71, 95, 150]","[95, 95, 194, 194]",720773783848.5818,111285.04830861243,-111285.04830861243,0.0,,,,CWT,uva.x030718200,720722095273.5818,,0.0,-17.0,24.0,0.0,-17.0,,110353.04830861243,63249.71193934116,240451.13347165036,63249.71193934116,,0.0,63249.71193934116,,,14907.233401734942,0.0,-17.0,109691.99424393135,110353.04830861243,,30126.27850502601,0.17672895869750974,0.6697232573752713,0.5995352426448961,0.0939836743584534,0.3875370919881304,0.8259135840992304,0.12355843633772647,,0.06500343962848804,0.38464876257133124,0.38464876257133124,0.3846487625713314,,0.22499388567152284,0.8854535737416713,0.4835458535001526,,,,,0.0,,0.117379448243955,0.6896551724137929,0.9999999999999999,0.20454724868713037,0.20454724868713037,1.0,1.6721557154976268,0.5700102705026426,6,1.3364157455061254,0.6343057676892604,4,0,0.43064801130627417,0.692798765238339,5,0.125,0.4047471779287454,0.6626980900858196,4,0.9574271077563381,0.9042572892243662,4.75,4.615384615384615,0.7146286446121831,3,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,2.5
raw,gaus4,1074172265.434204,0.6946581196581196,995.3072101250975,-36.54759325586758,195,96,56213.26035804083,,False,13.369935693422098,597939.0148599638,0.01956701157728782,8.1444775604053e-07,0.4404180845413675,42351.45242865294,,,,[],[],4,64356.40135609264,12097.071600451622,113277.61647980104,"[27, 84, 133, 170]","[113277.61647980104, 12097.071600451622, 86904.45031534442, 45146.46702877343]","[0, 76, 95, 150]","[95, 95, 194, 194]",772919217460.2551,117351.74739722014,-117351.74739722014,0.0,,,,CWT,uva.x030718200,772867528885.2551,,0.0,-17.0,24.0,0.0,-21.5,,116419.74739722014,63833.57992752121,242786.60542437056,63833.579927521205,,0.0,63833.57992752121,,,12091.071600451622,0.0,-17.0,112348.61647980104,116419.74739722014,,41954.45242865294,0.2073791115184318,0.642034854821942,0.8137157127788299,0.08660439023107448,0.7632047477744804,0.8208501215572657,0.0652413873621818,,0.0042071354205091005,0.390278439852649,0.390278439852649,0.39027843985264904,,0.3145105825205733,0.8954277382720082,0.49943681651862754,,,,,0.0,,0.13271767683032912,0.6896551724137929,0.9999999999999999,0.23802577657954546,0.23802577657954546,0.55,1.6477349714375036,0.5616856421211022,7,1.5573132005312178,0.7391507833675443,3,0,0.4094887139066342,0.6587590513027838,6,0.125,0.479325760863458,0.7848066239242981,3,2.0615528128088303,0.793844718719117,4.75,4.097560975609757,0.6594223593595585,4,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,3.25
raw,gaus5,1049946008.1936802,0.6752670940170941,953.9283062850537,-36.405882161696,195,96,49926.76069909449,,False,13.325840371798558,745637.1109153213,0.01828005933456101,3.389474389242155e-07,-0.08439690037511723,3142.9450670393685,,,,[],[],2,118204.99242185941,41256.22939274779,195153.75545097102,"[55, 141]","[195153.75545097102, 41256.22939274779]","[1, 106]","[106, 161]",740068680609.9213,121569.00443828218,-121569.00443828218,0.0,,,,CWT,uva.x030718200,740016992034.9213,,0.0,-27.0,26.0,0.0,-27.0,,120637.00443828218,117682.17099328797,221770.98484371882,117682.17099328796,,0.0,117682.17099328797,,,41250.22939274779,0.0,-27.0,194224.75545097102,120637.00443828218,,2745.9450670393685,0.14250054710885623,0.6553302946486631,0.6833860777265021,0.08073766943723762,0.5477744807121667,0.0011046141252729624,0.13535333966686575,,0.6337054216273063,0.9094885967561883,0.9094885967561883,0.9094885967561885,,0.017777030067271715,0.8056757474016362,0.9891905643112411,,,,,1.0,,0.12305491235611195,0.0,0.0,0.2612983265142879,0.2612983265142879,0.0,2.481019821242607,0.8457386870863605,3,1.0917031883054467,0.5181573408390567,7,0,0.4871761513614793,0.7837375937091242,4,0.125,0.31463386048936637,0.5151543229767457,8,2.3804761428476167,0.7619523857152384,5.5,4.6993006993007,0.6059761928576192,5,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,4.0
raw,gaus8,1077113830.4174283,0.6444444444444445,833.7274553057356,-35.45482860898467,195,96,47798.52876824682,,False,13.197882353464127,718925.0837246886,0.020716968812698886,5.567308151794828e-07,0.4749939763097962,23846.940940335477,,,,[],[],4,67391.20044584936,21080.85355632742,109799.91686483579,"[27, 84, 132, 180]","[109799.91686483579, 21080.85355632742, 72216.39341602544, 66467.63794620881]","[0, 71, 96, 150]","[96, 96, 150, 194]",600088732799.5992,102647.66945328141,-102647.66945328141,0.0,,,,CWT,uva.x030718200,600037044224.5992,,0.0,-21.5,24.0,0.0,-17.0,,101715.66945328141,66868.37901727793,254925.80178339744,66868.37901727794,,0.0,66868.37901727793,,,21074.85355632742,0.0,-21.5,108870.91686483579,101715.66945328141,,23449.940940335477,0.1205365544428392,0.7445588434505841,0.305188998818195,0.08731673057659994,0.2053412462908017,0.874856643393022,0.12267320074585274,,0.1981522207059793,0.4195400877505273,0.4195400877505273,0.4195400877505276,,0.17446675530471878,0.947270939219027,0.47863446260296605,,,,,0.0,,0.08188075215998698,0.37931034482758613,0.5499999999999999,0.15688265799256884,0.15688265799256884,1.0,1.6338422975104039,0.5569498589940897,8,1.1602975732724703,0.5507144355620036,5,0,0.38443578957549907,0.6184555213048801,8,0.125,0.3452460311025564,0.5652760485995336,6,1.5,0.85,6.75,6.486486486486486,0.5874999999999999,6,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,4.75
raw,morl,716544842.9564147,0.6468482905982906,649.735416075026,-32.73217736443386,195,96,36118.969960320464,,False,13.099006933912976,484700.33011121745,0.026072218293237026,2.1519231369894288e-07,0.5551128768888739,17022.76737204951,,,,[],[],4,68774.56375324549,30812.8766040909,94967.05861595698,"[28, 85, 129, 183]","[94967.05861595698, 30812.8766040909, 94022.60269875622, 55295.71709417783]","[0, 68, 68, 152]","[68, 96, 152, 194]",321718430662.78516,74218.7050340453,-74218.7050340453,0.0,,,,CWT,uva.x030718200,321666742087.78516,,0.0,-21.5,24.0,0.0,-26.0,,73286.7050340453,68251.74232467405,260459.25501298194,68251.74232467407,,0.0,68251.74232467405,,,30806.8766040909,0.0,-21.5,94038.05861595698,73286.7050340453,,16625.76737204951,0.0,1.0,0.012949439806389074,0.0,0.23204747774480755,1.0,0.011487239704289498,,0.4082506012398205,0.4328785292152355,0.4328785292152355,0.4328785292152358,,0.12282078860673828,0.970902810656625,0.3899096154234609,,,,,0.0,,0.0,0.37931034482758613,0.5499999999999999,0.0,0.0,0.1,1.3668134984918288,0.4659241509515364,9,1.1038886068828333,0.5239409312459604,6,0,0.30141641059999563,0.48489929502481105,9,0.125,0.3161048796079266,0.5175628426984601,7,1.5,0.85,7.75,7.522388059701494,0.5375,7,morl,7.0,7.0,,1,1.0,,,3,6.0
raw,gaus7,1084176688.9736578,0.657051282051282,915.4386654503877,-35.95496192335013,195,96,47503.33755757979,,False,13.272346253969722,766647.6607135165,0.019340998950298345,3.1539916152983637e-07,-0.07576663474405057,2443.8686151932943,,,,[],[],2,127592.15766749272,58223.4581259539,196960.85720903153,"[55, 141]","[196960.85720903153, 58223.4581259539]","[3, 106]","[106, 161]",667055001675.618,111142.9992416782,-111142.9992416782,0.0,,,,CWT,uva.x030718200,667003313100.618,,0.0,-27.0,26.0,0.0,-27.0,,110210.9992416782,127069.33623892129,240545.31533498544,127069.33623892127,,0.0,127069.33623892129,,,58217.4581259539,0.0,-27.0,196031.85720903153,110210.9992416782,,2046.8686151932943,0.1174900924984491,0.6976359654264161,0.525277040364218,0.08902709874219714,0.3454005934718101,0.014584834169175442,0.1453270001586986,,1.0,1.0,1.0,1.0,,0.012486355850078124,0.88585579882495,1.0,,,,,1.0,,0.10157842976002575,0.0,0.0,0.2037633638133315,0.2037633638133315,0.0,2.6814656377428596,0.9140673558972252,2,0.9631056476784656,0.457120824317429,9,0,0.52910337943298,0.8511874160122482,3,0.125,0.2701418035472807,0.4423068696346487,9,3.774917217635375,0.6225082782364625,5.75,3.789473684210526,0.5237541391182312,8,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,6.25
raw,gaus3,1232084220.6158373,0.6541666666666667,955.5315002028728,-37.13162894487088,195,96,53761.171621326765,,False,13.229982769550025,869451.4176994305,0.020610556008772797,4.346032061528401e-07,-0.08510409308338802,14779.636274753593,,,,[],[],2,87524.78100404523,21774.91234422338,153274.64966386708,"[55, 141]","[153274.64966386708, 21774.91234422338]","[1, 106]","[106, 160]",874720665974.6061,151785.3040050064,-151785.3040050064,0.0,,,,CWT,uva.x030718200,874668977399.6061,,0.0,-27.0,26.0,0.0,-27.0,,150853.3040050064,87001.9595754738,160410.56200809046,87001.9595754738,,0.0,87001.9595754738,,,21768.91234422338,0.0,-27.0,152345.64966386708,150853.3040050064,,14382.636274753593,0.18207281935686306,0.5872401938591306,0.40006608236053354,0.12484493815648268,0.3133531157270031,0.0,0.19412771119722977,,0.21313580907363458,0.6136688349239438,0.6136688349239438,0.6136688349239439,,0.10584456829362462,0.5436220959755266,0.7386847481947829,,,,,1.0,,0.16266188823271663,0.0,0.0,0.4280442311776269,0.4280442311776269,0.0,1.962867036973016,0.6691089593726879,5,0.8724138031507386,0.41407556668726797,10,0,0.39007457692124087,0.6275268389657277,7,0.125,0.25113640866532044,0.4111890766606378,10,2.449489742783178,0.7550510257216823,8.0,7.36842105263158,0.4775255128608411,9,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,7.0
raw,gaus1,3671291198.1102595,0.6259615384615385,1345.1895957407853,-42.81622406956803,195,96,101912.37361102455,,False,13.094625660897993,2567104.939066152,0.024117799590621915,6.542850083664359e-07,-0.052523581974348345,0.0,,,,[],[],2,23879.64289908279,17976.606071586863,29782.679726578717,"[60, 91]","[29782.679726578717, 17976.606071586863]","[1, 78]","[105, 105]",3239202968970.4976,255430.34934837557,-255430.34934837557,0.0,,,,CWT,uva.x030718200,3239151280395.4976,,0.0,-27.0,26.0,0.0,-27.0,,254498.34934837557,23356.821470511364,33120.28579816558,23356.821470511364,,0.0,23356.821470511364,,,17970.606071586863,0.0,-27.0,28853.679726578717,254498.34934837557,,397.0,0.6790076844119088,0.05390726843431071,0.0,0.715532395705704,0.0,0.050889796174024005,1.0,,0.13113662013461375,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,1.0,,0.8581584550436694,0.0,0.0,1.0,1.0,0.0,1.2684202135622187,0.4323835049228381,10,1.0141687827066206,0.48135702564442523,8,0,0.28494964822702035,0.45840862900532486,10,0.125,0.3507981635322782,0.5743666309623535,5,2.362907813126304,0.7637092186873696,8.25,7.619047619047619,0.46935460934368484,10,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,7.75
