amplitude_max,amplitude_max_diff,avg_prominence,avg_prominence_diff,avg_variance_across_levels,correlation,dominant_frequency,dominant_frequency_diff,dynamic_cutoff,dynamic_cutoff_diff,emd_value,frequency_max,frequency_max_diff,htid,is_complex,kl_divergence,lower_envelope,lower_envelope_diff,max_autocorrelation,max_autocorrelation_diff,num_fft_peaks,num_fft_peaks_diff,positive_amplitudes,positive_frequencies,prominence_max,prominence_max_diff,prominence_min,prominence_min_diff,relative_left_bases,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_num_peaks,relative_num_peaks_diff,relative_peaks,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,relative_right_bases,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,scales_used,signal_length,signal_type,smoothness,spectral_bandwidth,spectral_bandwidth_diff,spectral_centroid,spectral_centroid_diff,spectral_magnitude,spectral_magnitude_diff,upper_envelope,upper_envelope_diff,variance_ratio_across_levels,wavelet,wavelet_adaptive_threshold,wavelet_energy_entropy,wavelet_entropy,wavelet_psnr,wavelet_sparsity,wavelet_type,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
,,69055.81924545192,68682.61924545192,919175.1947922069,0.2364645645050873,,,222281.16199620403,221709.16199620403,200926.48213715266,,,inu.32000013032893,False,,-284947.2956219502,283867.2956219502,14731446162263.037,14731341656855.037,,,[],[],285272.44974238257,284193.44974238257,8412.32696038144,8405.32696038144,"[0, 72, 0, 179, 256]",0.0,-33.5,5,40.0,"[57, 82, 141, 211, 263]",0.0,-38.0,"[17634.785290340486, 12641.09291246481, 285272.44974238257, 21318.441321690334, 8412.32696038144]",68682.61924545192,328485.0962272596,68682.61924545192,"[96, 96, 329, 329, 329]",0.0,-29.0,127,330,raw,7.355896248302436e-08,,,,,0.0,0.0,284947.2956219502,283867.2956219502,0.02607666683907686,mexh,1911.5057718535231,14304792471.482168,14.124482483412272,-45.815921049072216,0.6553805774278215,CWT,1.0,0.06520206132006523,0.49216798092914255,0.9844627456987566,0.7341827768014061,0.8008344668477586,0.1300951417981072,,0.03002722432363098,0.26329136914325146,0.26329136914325146,0.26329136914325135,,1.0,0.7930531135720412,1.0,,,,,0.4444444444444445,,0.8054968745509564,1.0,0.6176470588235294,0.5327846123631053,0.5327846123631053,0.27906976744186046,2.65371567568126,1.0,1,1.7434815542848974,0.9870089693825177,3,0.0,0.5589415582366022,0.7018223166846896,2,0,0.600992167627891,1.0,1,0.9574271077563381,0.9042572892243662,1.75,1.411764705882353,0.8646286446121831,1,mexh,1.0,1.0,,1,0.14285714285714285,,,2,1.25,1
,,93088.53353975587,92715.33353975587,384998.70753604535,0.319202574170208,,,123494.7549411759,122922.7549411759,119488.7015986625,,,inu.32000013032893,False,,-190815.78043456064,189735.78043456064,5224380955145.321,5224276449737.321,,,[],[],199262.42381720204,198183.42381720204,5458.801097267482,5451.801097267482,"[0, 97, 176, 176]",0.0,-38.5,4,41.0,"[46, 141, 237, 277]",0.0,-34.0,"[199262.42381720204, 66691.42274768528, 5458.801097267482, 100941.48649686865]",92715.33353975587,355560.13415902347,92715.33353975585,"[329, 176, 253, 329]",0.0,-34.0,127,330,raw,8.762147037468554e-07,,,,,0.0,0.0,190815.78043456064,189735.78043456064,0.022302240574532547,gaus2,1217.0922451527708,5188518213.600667,14.31148805217592,-41.29920988670812,0.6199952278692437,CWT,0.4944653793627709,0.38545600406740926,0.8567888031556519,0.309842897768067,0.40839191564147687,0.9921904712531207,0.012102207029686281,,0.0,0.5073679512786186,0.5073679512786186,0.5073679512786183,,0.5532819565682929,0.9236577452897753,0.5720369941234075,,,,,0.5555555555555556,,0.2593390445585673,0.6666666666666667,0.3235294117647059,0.2790723448781233,0.2790723448781233,0.4651162790697675,2.1366830502513405,0.805166533035915,2,1.5280029042808496,0.8650235318298597,5,0.0,0.457102299799203,0.5739501568269116,4,0,0.49417681118259765,0.8222683053143732,5,1.4142135623730951,0.8585786437626906,4.0,3.4782608695652177,0.7292893218813452,2,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,1.75,2
,,90089.98727658342,89716.78727658342,458854.786731689,0.19249561870099677,,,7876.8153952429475,7304.8153952429475,49333.958790115685,,,inu.32000013032893,False,,-121765.70411443396,120685.70411443396,1242538949855.6702,1242434444447.6702,,,[],[],127309.92436327509,126230.92436327509,14355.486365572695,14348.486365572695,"[0, 0, 97, 177]",0.0,-38.5,4,41.0,"[23, 43, 142, 291]",0.0,-38.5,"[14355.486365572695, 127309.92436327509, 102189.31972165033, 116505.21865583555]",89716.78727658342,343565.94910633366,89716.7872765834,"[35, 177, 177, 329]",0.0,-38.5,127,330,raw,7.718802170213653e-07,,,,,0.0,0.0,121765.70411443396,120685.70411443396,0.013843051710517975,gaus6,724.5359365584771,1486790263.755946,14.37031559906563,-35.064454562112566,0.684251968503937,CWT,0.05897154520972843,0.8275265511956931,0.9714899249367097,0.03590871413531628,1.0,0.6991433357576958,0.028416095309467343,,0.09044876417858418,0.47691467353697903,0.47691467353697903,0.47691467353697875,,0.030450716124512864,0.86580016719482,0.2140204999367523,,,,,0.5555555555555556,,0.030591882147881257,0.36666666666666664,0.3235294117647059,0.09296197155293823,0.09296197155293823,0.2558139534883721,1.4063788775230488,0.5299659230305463,6,1.7089304862432126,0.9674491329305194,4,0.0,0.3106818271981904,0.3901006044423838,7,0,0.5173508809349444,0.860827992113312,4,1.5,0.85,5.25,4.9411764705882355,0.6625,3,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,2.5,3
,,121862.51383269085,121489.31383269085,417398.6127480108,0.17552748594838988,,,29701.799549144635,29129.799549144635,53777.675096367784,,,inu.32000013032893,False,,-141092.61389575264,140012.61389575264,1548039814491.8691,1547935309083.8691,,,[],[],149065.7493457668,147986.7493457668,75145.68904242867,75138.68904242867,"[0, 107, 176]",0.0,-39.0,3,42.0,"[45, 141, 279]",0.0,-39.0,"[149065.7493457668, 75145.68904242867, 141376.1031098771]",121489.31383269085,348793.54149807256,121489.31383269085,"[176, 176, 329]",0.0,-39.0,127,330,raw,8.865711111885823e-07,,,,,0.0,0.0,141092.61389575264,140012.61389575264,0.011390947605644615,gaus4,686.9080069838817,1659669014.0759451,14.301887380666038,-36.010620957959794,0.6582438558816511,CWT,0.08655643790015333,0.7604393481684093,0.8380695491622914,0.04870203659931466,0.7605448154657293,0.6598995335572254,0.01925894266553462,,0.7084765509853785,0.799596897136579,0.799596897136579,0.7995968971365788,,0.1291446003319629,0.8910170396813587,0.3222716968719969,,,,,0.6666666666666667,,0.04814216561134031,0.3333333333333333,0.29411764705882354,0.14505370825062758,0.14505370825062758,0.23255813953488375,2.0614127998799745,0.7768024354571332,4,1.5014976498272905,0.8500185414890478,6,0.0,0.45104471057048123,0.5663440820175196,5,0,0.4533529519312369,0.7543408655733663,7,1.2909944487358056,0.8709005551264195,5.5,5.266457680250784,0.6604502775632097,4,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,3.25,4
,,141594.9702308941,141221.7702308941,481804.2377978441,-0.09227478912640413,,,1.0,571.0,48168.96944185498,,,inu.32000013032893,False,,-160584.33168709086,159504.33168709086,1157040896578.5364,1156936391170.5364,,,[],[],179369.53819615778,178290.53819615778,103820.40226563046,103813.40226563046,"[3, 122]",0.0,-44.0,2,43.0,"[67, 164]",0.0,-44.0,"[179369.53819615778, 103820.40226563046]",141221.7702308941,266395.9404617882,141221.77023089412,"[258, 258]",0.0,-39.5,127,330,raw,4.626583129175161e-07,,,,,0.0,0.0,160584.33168709086,159504.33168709086,0.016108073122766346,gaus7,702.2796205200043,1404601933.722035,14.384937755776672,-34.789417820275524,0.664352183249821,CWT,0.051739736529222494,0.8470278205501836,1.0,0.029826637495156134,0.8167838312829526,0.040527934743174066,0.03348534329626868,,1.0,1.0,1.0,1.0,,0.0,0.4935472978146806,0.47305528781224904,,,,,0.7777777777777778,,0.02568022642352025,0.3,0.0,0.19758965126793793,0.19758965126793793,0.0,2.1162883776435106,0.7974812060829458,3,1.394970775765413,0.7897122079227714,7,0.0,0.46180284945457895,0.5798522956108575,3,0,0.4027701862709941,0.6701754331686606,8,2.6299556396765835,0.7370044360323417,5.25,4.280254777070064,0.6060022180161708,5,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,4.0,5
,,,,4857400.159815469,-0.08557752193610474,,,32718.747259162425,32146.747259162425,194119.71681260318,,,inu.32000013032893,False,,-458292.0565713897,457212.0565713897,18117196205722.13,18117091700314.13,,,[],[],,,,,[],,,0,45.0,[],,,[],,,,[],,,127,330,raw,8.101318991319447e-07,,,,,0.0,0.0,458292.0565713897,457212.0565713897,0.021859712787553803,gaus1,1332.5785507966993,14514750526.910053,14.035731198161736,-46.7355002918665,0.5756382724886662,CWT,0.9577462020285978,0.0,0.319121975852096,0.9999999999999999,0.0,0.056017336714020316,1.0,,,,,,,0.14278741839097153,,,,,,,1.0,,1.0,,,1.0,1.0,,1.3713937091954858,0.5167824578054778,7,1.3692917832202354,0.7751749758513987,8,0.6428571428571429,0.7964146265353371,1.0,1,0,0.4761265020849592,0.7922341217261198,6,3.1091263510296048,0.6890873648970395,5.5,2.788381742738589,0.5695436824485197,6,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,4.75,6
,,43131.14349238631,42757.943492386315,330209.7114673178,0.32257923782362846,,,7076.235386454469,6504.235386454469,39834.0915985237,,,inu.32000013032893,False,,-87275.25032664831,86195.25032664831,710020687886.5607,709916182478.5607,,,[],[],123823.34708492937,122744.34708492937,5639.037246170488,5632.037246170488,"[0, 34, 74, 96, 177, 200, 218, 252, 252]",0.0,-27.0,9,36.0,"[18, 42, 78, 143, 189, 207, 228, 294, 310]",0.0,-22.5,"[99988.79999686158, 22730.276908423824, 10400.082853754684, 123823.34708492937, 33290.402170415386, 5639.037246170488, 7638.4001345182005, 9866.834463714324, 74803.11057268898]",42757.943492386315,371386.2914314768,42757.943492386315,"[96, 96, 96, 252, 252, 252, 252, 300, 329]",0.0,-36.0,127,330,raw,4.517844925387344e-08,,,,,0.0,0.0,87275.25032664831,86195.25032664831,0.016212858666977373,morl,576.2138308499925,1001548557.1718229,14.321731573220076,-32.631970063270884,0.6645192078262945,CWT,0.0,1.0,0.8767614761103029,0.0,0.8183216168717052,1.0,0.0,,0.0018323832345358143,0.0,0.0,0.0,,0.026830445423329137,0.9999999999999999,0.19667221901006296,,,,,0.0,,0.0,0.5333333333333333,1.0,0.0,0.0,1.0,0.96563438052039,0.3638801207565287,9,1.7657093848038334,0.9995924510019162,2,0.0,0.2684763129286616,0.3371062057167646,8,0,0.5278690132831442,0.8783292723541423,3,3.5118845842842465,0.6488115415715754,5.5,3.74025974025974,0.5494057707857877,7,morl,7.0,7.0,,1,1.0,,,3,6.0,7
,,71440.36495942512,71067.16495942512,409536.32409744145,0.24425792459696274,,,8444.897524662565,7872.897524662565,46083.746008347225,,,inu.32000013032893,False,,-105270.2788150765,104190.2788150765,991668809436.3679,991564304028.3679,,,[],[],116812.9320920791,115733.9320920791,6129.427474657876,6122.427474657876,"[0, 35, 97, 177, 97]",0.0,-38.0,5,40.0,"[22, 43, 143, 237, 294]",0.0,-33.5,"[113729.5869411383, 19798.370927195458, 116812.9320920791, 6129.427474657876, 100731.50736205484]",71067.16495942512,340407.8247971256,71067.1649594251,"[97, 97, 177, 252, 329]",0.0,-38.0,127,330,raw,6.321865065868063e-07,,,,,0.0,0.0,105270.2788150765,104190.2788150765,0.014968809914304968,gaus8,672.6472353565935,1278824980.9708962,14.361124348847884,-34.08456244917851,0.6828919112383679,CWT,0.03879546630928477,0.897005050341054,0.9535689548081678,0.020518928409418612,0.9874780316344463,0.8188589063297996,0.01752226099943903,,0.006817969303310752,0.28750884872898685,0.28750884872898685,0.28750884872898663,,0.03301961750404667,0.8505659997169216,0.16179025913956627,,,,,0.4444444444444445,,0.016180001244959455,0.39999999999999997,0.35294117647058826,0.048501922785022744,0.048501922785022744,0.48837209302325585,1.1617283765933253,0.4377742450856523,8,1.7664292912916852,1.0,1,0.0,0.26526156804315,0.33306968406284065,9,0,0.5333925141188015,0.887519909326099,2,4.08248290463863,0.591751709536137,5.0,2.304,0.5458758547680684,8,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,6.25,8
,,125978.3335979277,125605.1335979277,554932.474305516,-0.09849964321809415,,,1.0,571.0,54356.600450518265,,,inu.32000013032893,False,,-183787.21099676713,182707.21099676713,1485216012014.7905,1485111506606.7905,,,[],[],170236.35363908313,169157.35363908313,81720.31355677228,81713.31355677228,"[3, 122]",0.0,-44.0,2,43.0,"[69, 152]",0.0,-44.0,"[170236.35363908313, 81720.31355677228]",125605.1335979277,235162.6671958554,125605.1335979277,"[257, 257]",0.0,-44.0,127,330,raw,4.801438431254828e-07,,,,,0.0,0.0,183787.21099676713,182707.21099676713,0.013416922376328973,gaus5,748.2228532348746,1620564251.429078,14.36189755023781,-35.87352801197664,0.6594607492245288,CWT,0.09015018526596487,0.7701598184167158,0.9550765319803628,0.045808217448647104,0.7717486818980673,0.026131127135481158,0.04963846018896631,,0.7753179244100546,0.8413972201746762,0.8413972201746762,0.841397220174676,,0.0,0.34288416070229044,0.427610991356956,,,,,0.7777777777777778,,0.044533090582901114,0.0,0.0,0.2601282719426318,0.2601282719426318,0.0,1.8125294166894625,0.6830156799763981,5,1.32859062903333,0.7521334907562648,9,0.0,0.38661229637423383,0.48544097947588327,6,0,0.3869590031906009,0.6438669653847962,9,2.0615528128088303,0.793844718719117,7.25,6.792452830188679,0.5344223593595585,9,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,7.0,9
,,45218.737191843415,44845.53719184342,841781.1586872131,-0.10979815175569903,,,1.0,571.0,58637.33814263222,,,inu.32000013032893,False,,-240139.90507202348,239059.90507202348,2413467858984.2266,2413363353576.2266,,,[],[],84297.0739642659,83218.0739642659,10471.266919063299,10464.266919063299,"[3, 78, 122, 221]",0.0,-43.0,4,41.0,"[69, 89, 152, 248]",0.0,-43.0,"[84297.0739642659, 10471.266919063299, 74092.4455609587, 12014.162323085728]",44845.53719184342,164080.94876737366,44845.53719184341,"[122, 122, 221, 256]",0.0,-43.0,127,330,raw,5.951154434198369e-07,,,,,0.0,0.0,240139.90507202348,239059.90507202348,0.02276704032179459,gaus3,672.9225338071992,2545621973.4571958,13.872060933159352,-37.98166304082901,0.6617036506800287,CWT,0.11672336900109272,0.6206841201565721,0.0,0.11426406707627149,0.792398945518454,0.0,0.11299976288970875,,0.05095957937097943,0.02120163077757642,0.02120163077757642,0.021201630777576363,,0.0,0.0,0.0,,,,,0.5555555555555556,,0.0978589070554437,0.0666666666666666,0.05882352941176472,0.4120154455874916,0.4120154455874916,0.046511627906976744,0.49217854068529177,0.18546769919461703,10,0.826718999695672,0.4680170351405016,10,0.0,0.12600083210536425,0.1582100929681677,10,0,0.2510100378060142,0.4176594160898101,10,0.0,1.0,10.0,10.0,0.5,10,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,7.75,10
