amplitude_max,amplitude_max_diff,avg_prominence,avg_prominence_diff,avg_variance_across_levels,correlation,dominant_frequency,dominant_frequency_diff,dynamic_cutoff,dynamic_cutoff_diff,emd_value,frequency_max,frequency_max_diff,htid,is_complex,kl_divergence,lower_envelope,lower_envelope_diff,max_autocorrelation,max_autocorrelation_diff,num_fft_peaks,num_fft_peaks_diff,positive_amplitudes,positive_frequencies,prominence_max,prominence_max_diff,prominence_min,prominence_min_diff,relative_left_bases,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_num_peaks,relative_num_peaks_diff,relative_peaks,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,relative_right_bases,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,scales_used,signal_length,signal_type,smoothness,spectral_bandwidth,spectral_bandwidth_diff,spectral_centroid,spectral_centroid_diff,spectral_magnitude,spectral_magnitude_diff,upper_envelope,upper_envelope_diff,variance_ratio_across_levels,wavelet,wavelet_adaptive_threshold,wavelet_energy_entropy,wavelet_entropy,wavelet_psnr,wavelet_sparsity,wavelet_type,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
,,83261.48895236218,83066.13895236218,933791.3267667186,0.34921213479617974,,,222888.42021947424,222343.82021947423,201060.04336880552,,,inu.32000013032893,False,,-285656.4690864185,284679.6690864185,14800832637981.033,14800736260162.152,,,[],[],289609.0219349689,288632.2219349689,9333.410186123452,9324.610186123453,"[0, 72, 0, 177]",0.0,-29.5,4,32.0,"[57, 82, 142, 205]",0.0,-25.0,"[15587.074070593982, 9333.410186123452, 289609.0219349689, 18516.44961776241]",83066.13895236218,326013.35580944875,83066.13895236218,"[72, 95, 329, 329]",0.0,-34.0,127,330,smoothed,2.3200955155074765e-06,,,,,0.0,0.0,285656.4690864185,284679.6690864185,0.02595608889682483,mexh,1908.5937084583732,14345024063.273258,14.11845533468366,-46.70076575611921,0.6559055118110236,CWT,1.0,0.21735430360275937,0.06790505980233286,0.5061139591721235,0.9765482359948897,0.7602663706992231,0.8209520125547007,0.13379625911903226,,0.052256525087399544,0.4196343995595559,0.4196343995595559,0.4196343995595557,,1.0,0.7869294270179872,1.0,,,,,0.3333333333333333,,0.7971191985286403,0.06896551724137928,0.5,0.538545920269147,0.538545920269147,0.9090909090909091,2.772838664886445,1.0,1,1.8332862814949167,0.9855149928705689,3,0.0,0.5559778535369009,0.6970056690351774,2,0,0.5603670251181326,1.0,1,0.9574271077563381,0.9042572892243662,1.75,1.411764705882353,0.8646286446121831,1,mexh,1.0,1.0,,1,0.125,,,2,1.25,1
,,92690.58968588003,92495.23968588002,389929.40373036696,0.4594022053866285,,,124390.15524742608,123845.55524742608,119709.99420498656,,,inu.32000013032893,False,,-190466.82149158927,189490.0214915893,5244145611400.682,5244049233581.802,,,[],[],203140.2773988928,202163.4773988928,4288.307498332681,4279.50749833268,"[0, 105, 177, 177]",0.0,-25.0,4,32.0,"[47, 142, 238, 276]",0.0,-25.0,"[203140.2773988928, 65057.191318640354, 4288.307498332681, 98276.58252765427]",92495.23968588002,363729.7587435201,92495.23968588002,"[329, 177, 252, 329]",0.0,-29.5,127,330,smoothed,5.9519329563798894e-06,,,,,0.0,0.0,190466.82149158927,189490.0214915893,0.02276473418775923,gaus2,1206.5387998265128,5203961406.034375,14.300367080043491,-42.18010625564482,0.6177046051061799,CWT,0.49529040284711034,0.8562471488270137,0.3865105637322527,0.8647810325720057,0.3090562301936063,0.4048834628190893,1.0,0.015314957257455217,,0.0,0.5173808708359879,0.5173808708359879,0.5173808708359877,,0.5559124830349611,0.9702308310862113,0.5864957344557249,,,,,0.3333333333333333,,0.25663235669763146,0.3793103448275862,0.9090909090909091,0.2831221853747272,0.2831221853747272,0.9090909090909091,2.207519001082909,0.796122410235257,3,1.7923656031550128,0.9635173690245405,4,0.0,0.5013202774910491,0.6284838023505155,4,0,0.5415104747810667,0.9663496431948495,3,0.5773502691896257,0.9422649730810374,3.5,3.428571428571429,0.7961324865405187,2,gaus,5.75,5.5,2.8157719063467175,8,0.71875,1.0,0.196875,1,1.75,2
,,91710.396398812,91515.04639881199,452869.3849506894,0.2553782407033203,,,7841.2506883462465,7296.650688346246,49283.94589640206,,,inu.32000013032893,False,,-121831.62069877694,120854.82069877694,1238764428747.4395,1238668050928.5596,,,[],[],131098.23986433126,130121.43986433126,10564.60737970595,10555.807379705951,"[0, 0, 99, 177]",0.0,-29.5,4,32.0,"[23, 43, 142, 292]",0.0,-29.5,"[10564.60737970595, 131098.23986433126, 99335.54088048721, 125843.19747072355]",91515.04639881199,359808.985595248,91515.04639881202,"[34, 177, 177, 329]",0.0,-20.5,127,330,smoothed,3.7363330272244758e-06,,,,,0.0,0.0,121831.62069877694,120854.82069877694,0.013757922714027803,gaus6,713.4910439109715,1470381584.920849,14.35349120471733,-35.915850110655256,0.6816750178954903,CWT,0.05835517249073583,0.46649100867424015,0.8280006794136173,0.9695234409635377,0.03642548942948717,1.0,0.6684811973400846,0.029026545802749593,,0.06500910734695968,0.5072197284654152,0.5072197284654152,0.5072197284654153,,0.03044217505212585,0.951175906247076,0.2419817718803432,,,,,0.3333333333333333,,0.030104500368297572,1.0,0.5,0.098952375162289,0.098952375162289,0.5,1.525766947995132,0.5502544981489632,6,1.836231824451309,0.9870984208244953,2,0.0,0.38368648071064,0.48101133972546367,6,0,0.5070379417643066,0.9048318673951531,5,1.8929694486000912,0.8107030551399909,4.75,3.8709677419354844,0.6678515275699954,3,gaus,5.75,5.5,2.8157719063467175,8,0.71875,1.0,0.196875,1,2.5,3
,,125629.23754689463,125433.88754689462,411019.2128266515,0.24020474517654242,,,30462.604917465607,29918.00491746561,53707.635123746586,,,inu.32000013032893,False,,-141017.016647556,140040.21664755602,1539981310248.0728,1539884932429.1929,,,[],[],153074.62975149753,152097.82975149754,72552.43264918451,72543.63264918451,"[0, 107, 177]",0.0,-30.0,3,33.0,"[44, 142, 280]",0.0,-30.0,"[153074.62975149753, 72552.43264918451, 151260.6502400018]",125433.88754689462,369855.1126406839,125433.88754689462,"[177, 177, 329]",0.0,-25.5,127,330,smoothed,4.482253500097432e-06,,,,,0.0,0.0,141017.016647556,140040.21664755602,0.011515294537430585,gaus4,677.2275292740461,1641756621.6491628,14.287182381121234,-36.852296049340566,0.6568360773085182,CWT,0.08580049589019155,0.5977092311259443,0.7620021607977713,0.8387853643607494,0.048939512284309546,0.768923418423973,0.6438257649402135,0.0199094102461652,,0.7070710328944666,0.8588383107365138,0.8588383107365138,0.8588383107365136,,0.13243240841153592,1.0,0.34707559518450776,,,,,0.5,,0.04714008608285019,0.6551724137931034,0.45454545454545453,0.1504328209091185,0.1504328209091185,0.45454545454545453,2.210453840477243,0.7971808343807002,2,1.6791800903501735,0.9026725239117768,7,0.0,0.5125259299632252,0.6425318498557502,3,0,0.47073691975866466,0.8400510712767711,6,2.3804761428476167,0.7619523857152384,4.5,3.5,0.6559761928576192,4,gaus,5.75,5.5,2.8157719063467175,8,0.71875,1.0,0.196875,1,3.25,4
,,,,4909905.910713393,-0.12330409034904913,,,34147.31245936024,33602.71245936024,195804.26848322828,,,inu.32000013032893,False,,-457628.1585965298,456651.3585965298,18388095404259.03,18387999026440.152,,,[],[],,,,,[],,,0,36.0,[],,,[],,,,[],,,127,330,smoothed,6.769107528023365e-06,,,,,0.0,0.0,457628.1585965298,456651.3585965298,0.021759635563976705,gaus1,1346.5218089329526,14666187526.401403,14.042544980768513,-47.66426340427415,0.5741827726079695,CWT,0.9673922750816757,1.0,0.0,0.35644498411150183,0.9999999999999999,0.0,0.053159790495479586,1.0,,,,,,,0.14904521497708,,,,,,,1.0,,0.9999999999999999,,,1.0000000000000002,1.0000000000000002,,1.3745226074885402,0.49570955025067437,7,1.6897040907784455,0.9083298837642604,6,0.6428571428571429,0.7976661858525588,1.0,1,0,0.5471246312110821,0.9763683562496226,2,2.943920288775949,0.7056079711224051,4.0,2.2105263157894735,0.6528039855612026,5,gaus,5.75,5.5,2.8157719063467175,8,0.71875,1.0,0.196875,1,4.0,5
,,139246.38167903153,139051.03167903153,481330.45905648795,-0.12903572631321333,,,0.0,544.5999999999999,48720.5073235624,,,inu.32000013032893,False,,-159906.47069530768,158929.6706953077,1178812895863.6045,1178716518044.7246,,,[],[],177659.52334933504,176682.72334933505,100833.24000872805,100824.44000872805,"[2, 122]",0.0,-35.0,2,34.0,"[67, 166]",0.0,-35.0,"[177659.52334933504, 100833.24000872805]",139051.03167903153,271460.1633580631,139051.03167903156,"[258, 258]",0.0,-35.0,127,330,smoothed,3.101701937484597e-06,,,,,0.0,0.0,159906.47069530768,158929.6706953077,0.016169410903315102,gaus7,694.7857651166696,1404921511.5387185,14.368948559066396,-35.73447886607187,0.658005249343832,CWT,0.05485950336648433,0.35485020172934467,0.8407833003504128,1.0,0.031645511726661135,0.7798002219755822,0.043846447844425485,0.03522684218240337,,0.9999999999999998,1.0,1.0,1.0,,0.0,0.5218013661521996,0.4646436069001925,,,,,0.6666666666666666,,0.02671388868653085,0.0,0.0,0.2011191615449182,0.2011191615449182,0.0,2.0536937621540954,0.7406466839058591,4,1.4867550524032913,0.7992310909972707,8,0.0,0.4344331322496734,0.5446302475331133,5,0,0.39262650364691426,0.700659542848981,8,2.0615528128088303,0.793844718719117,6.25,5.714285714285714,0.5844223593595586,6,gaus,5.75,5.5,2.8157719063467175,8,0.71875,1.0,0.196875,1,4.75,6
,,89115.81473722511,88920.4647372251,403664.8170056834,0.3225726334661784,,,7525.056317313478,6980.4563173134775,45962.40113061164,,,inu.32000013032893,False,,-104214.34472310318,103237.54472310317,988158838016.0336,988062460197.1536,,,[],[],116123.69153732406,115146.89153732406,16583.72695249271,16574.92695249271,"[0, 34, 97, 97]",0.0,-34.0,4,32.0,"[21, 43, 142, 293]",0.0,-29.5,"[116123.69153732406, 16583.72695249271, 113966.55967269375, 109789.28078638992]",88920.4647372251,349430.65894890047,88920.4647372251,"[97, 97, 177, 329]",0.0,-29.5,127,330,smoothed,3.2563450374669937e-06,,,,,0.0,0.0,104214.34472310318,103237.54472310317,0.015178075922311116,gaus8,661.9666779799777,1263128723.6887732,14.339908324826785,-34.933883008068335,0.6804819852063947,CWT,0.037747741543872046,0.3820541643930258,0.8972074231485698,0.9427426975373947,0.021291622258989104,0.988901220865705,0.7776654525758877,0.018307241838402984,,0.12735437411835296,0.4803230806273937,0.4803230806273937,0.4803230806273935,,0.029016586762320825,0.900737325201065,0.17037162371596282,,,,,0.3333333333333333,,0.01593128072608445,0.3793103448275862,0.09090909090909094,0.05167968803641754,0.05167968803641754,0.5,1.3295526451244448,0.47949152684615115,8,1.8602317516804014,1.0,1,0.0,0.29223518411062954,0.36636275837402305,8,0,0.5082396955202308,0.9069764506808503,4,3.4034296427770228,0.6596570357222977,5.25,2.6666666666666665,0.5673285178611489,7,gaus,5.75,5.5,2.8157719063467175,8,0.71875,1.0,0.196875,1,5.5,7
,,58884.97891756226,58689.62891756226,319629.5169601301,0.41581406652625813,,,4903.421324163013,4358.821324163013,39878.14862632073,,,inu.32000013032893,False,,-84954.6964604594,83977.8964604594,706467866010.1248,706371488191.2448,,,[],[],119600.59597095408,118623.79597095407,6222.177779650141,6213.377779650141,"[0, 34, 75, 97, 177, 177]",0.0,-24.0,6,30.0,"[16, 43, 80, 143, 205, 295]",0.0,-24.0,"[100951.62835332229, 17008.94698153346, 6222.177779650141, 119600.59597095408, 27021.034155337067, 82505.49026457651]",58689.62891756226,346277.27350537357,58689.62891756226,"[97, 97, 97, 177, 251, 329]",0.0,-28.5,127,330,smoothed,1.0845276050824195e-06,,,,,0.0,0.0,84954.6964604594,83977.8964604594,0.016399393144120353,morl,558.1083512604744,971547623.9120913,14.303117196013755,-33.47537010295583,0.6558339298496779,CWT,0.0,0.0,1.0,0.8702033105267004,0.0,0.7596004439511657,0.9291735770962285,0.0,,0.020030779773026745,0.1669360876763955,0.1669360876763955,0.16693608767639545,,0.017196730089442034,0.8854118982143726,0.18699861213714866,,,,,0.0,,0.0,0.4482758620689655,1.0,0.0,0.0,1.0,1.045882919268042,0.37718852254639695,9,1.7106112636823079,0.9195688989487805,5,0.0,0.2899087246651531,0.3634461756145447,9,0,0.4448721664467618,0.7938942630554983,7,1.9148542155126762,0.8085145784487324,7.5,7.078651685393258,0.5292572892243662,8,morl,8.0,8.0,,1,1.0,,,3,6.75,8
,,123112.6135663845,122917.2635663845,555710.7240027789,-0.13904998777485536,,,0.0,544.5999999999999,54863.8921174179,,,inu.32000013032893,False,,-183162.67543244807,182185.87543244808,1514858024832.634,1514761647013.7542,,,[],[],167098.70301931625,166121.90301931626,79126.52411345276,79117.72411345276,"[2, 122]",0.0,-35.0,2,34.0,"[67, 154]",0.0,-35.0,"[167098.70301931625, 79126.52411345276]",122917.2635663845,239192.627132769,122917.2635663845,"[258, 258]",0.0,-35.0,127,330,smoothed,3.5158012701715297e-06,,,,,0.0,0.0,183162.67543244807,182185.87543244808,0.013430624342738885,gaus5,744.7086338086943,1624728227.9900699,14.346975003950073,-36.82350635021879,0.6554521593891672,CWT,0.09297411173283086,0.42769627625030887,0.7640311914283068,0.9566757457569695,0.04769607735061716,0.7560488346281905,0.027574261513568787,0.05143071719252526,,0.7751646271756619,0.8327498087068259,0.8327498087068259,0.8327498087068257,,0.0,0.36498140889759023,0.41414045367946417,,,,,0.6666666666666666,,0.045719216575159684,0.0,0.0,0.26352286639645683,0.26352286639645683,0.0,1.7665205687901984,0.6370801847075881,5,1.4508272681394332,0.7799174843827167,9,0.0,0.3779976808505668,0.4738795345155024,7,0,0.3905159019816647,0.6968930798512616,9,1.9148542155126762,0.8085145784487324,7.5,7.078651685393258,0.5292572892243662,9,gaus,5.75,5.5,2.8157719063467175,8,0.71875,1.0,0.196875,1,7.0,9
,,42781.51076975992,42586.160769759925,852681.7362226896,-0.156019794953436,,,0.0,544.5999999999999,59208.88703046022,,,inu.32000013032893,False,,-239517.89860721616,238541.09860721618,2477115839724.828,2477019461905.948,,,[],[],80496.92384751241,79520.12384751241,9372.441991173397,9363.641991173397,"[2, 77, 121, 222]",0.0,-34.0,4,32.0,"[68, 90, 154, 249]",0.0,-34.0,"[80496.92384751241, 9372.441991173397, 71473.17602375361, 9783.501216600283]",42586.160769759925,164093.4430790397,42586.160769759925,"[121, 121, 222, 257]",0.0,-29.5,127,330,smoothed,4.316952113561279e-06,,,,,0.0,0.0,239517.89860721616,238541.09860721618,0.02288072732072628,gaus3,667.2254339251664,2580894020.2515006,13.861760253110537,-38.95893077022928,0.6568599379623001,CWT,0.11993120216773473,0.5686303213776522,0.6135314748780328,0.0,0.11751651798064977,0.7691453940066588,0.0,0.11612638837782635,,0.0526608115065313,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.3333333333333333,,0.10014055379712283,0.3793103448275862,0.09090909090909094,0.41474163805718667,0.41474163805718667,0.09090909090909094,0.4303022706622147,0.15518474843535,10,0.9875543139345548,0.5308770334892243,10,0.0,0.13405332152836638,0.16805691892917335,10,0,0.28811016234856934,0.5141454608037151,10,0.0,1.0,10.0,10.0,0.5,10,gaus,5.75,5.5,2.8157719063467175,8,0.71875,1.0,0.196875,1,7.75,10
