signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,mexh,5187301201.125229,0.6960561155757885,1824.7018998205815,-46.05821704353099,209,103,137356.0105293191,,False,13.40070705105433,565964.5589442713,0.018587056750461475,4.786734055920165e-06,0.44387710954792964,149355.54880646287,,,,[],[],2,114810.84199014884,47066.537449995696,182555.14653030198,"[87, 162]","[182555.14653030198, 47066.537449995696]","[0, 120]","[208, 208]",4383190946498.898,198328.62746438707,-198328.62746438707,0.0,,,,CWT,mdp.39015067403975,4383153441583.258,,0.0,-20.0,19.0,0.0,-20.0,,197609.62746438707,114580.39437110123,224782.28398029768,114580.39437110123,,0.0,114580.39437110123,,,47055.73744999569,0.0,-20.0,181836.14653030198,197609.62746438707,,148953.14880646288,1.0,0.5116666029585462,0.0,0.5848717741252247,1.0,1.0000000000000002,0.6848914238771183,0.09080271074223027,,0.34822083855871366,0.8971428867613609,0.8971428867613609,0.8971428867613609,,1.0,0.8764123228297012,1.0,,,,,0.5,,1.0,0.09090909090909091,0.09090909090909091,0.6393454150231016,0.6393454150231016,0.0909090909090909,3.3422028134405672,1.0,1,1.956213521797916,0.9499331397785368,2,0,0.6405342803175695,1.0,1,0,0.60902906396289,0.9650564707947988,2,0.5773502691896257,0.9422649730810374,1.5,1.3333333333333333,0.8961324865405187,1,mexh,1.0,1.0,,1,0.1111111111111111,,,2,1.25,1
smoothed,gaus2,2330211067.591447,0.6925256654433967,1348.477283782609,-42.33151843029313,209,103,86435.51274015699,,False,13.485979769589093,384527.2427858662,0.018721158135531886,7.3920433509066815e-06,0.6759660622526085,103173.03420743867,,,,[],[],3,85531.52201044977,7613.999034391047,139962.2849055747,"[34, 79, 165]","[7613.999034391047, 109018.28209138355, 139962.2849055747]","[0, 0, 0]","[55, 119, 208]",1864065591394.934,134451.93816573758,-134451.93816573758,0.0,,,,CWT,mdp.39015067403975,1864028086479.2942,,0.0,-15.0,18.0,0.0,-19.5,,133732.93816573758,85301.07439140216,251755.1660313493,85301.07439140216,,0.0,85301.07439140216,,,7603.199034391047,0.0,-19.5,139243.2849055747,133732.93816573758,,102770.63420743868,0.5177776549155244,1.0,0.32576831031377645,0.889381331144155,0.37542965076348034,0.9587628865979387,0.972428256336829,0.00910207616204918,,0.01213404335374195,0.5536177120993573,0.5536177120993573,0.5536177120993573,,0.6891128791333633,1.0,0.7046460214615426,,,,,0.0,,0.3806042759211504,1.0,0.18181818181818182,0.27736183073933207,0.27736183073933207,0.1818181818181818,2.154567928994759,0.6446550521501058,3,2.059317061255468,1.0,1,0,0.45469359866306425,0.7098661424297734,3,0,0.6310812707792192,1.0,1,1.1547005383792515,0.8845299461620748,2.0,1.5,0.8422649730810374,2,gaus,5.625,5.5,2.669269563007828,8,0.625,1.0,0.26249999999999996,1,1.75,2
smoothed,gaus8,885141620.0126544,0.6333906257258327,687.1626477071105,-37.04931183821491,209,103,42114.65457907716,,False,13.373588749233003,518740.1295055715,0.01842736578228465,3.808976113253519e-06,0.5965468397402726,21622.80890732267,,,,[],[],3,74480.16044870969,27215.319232354017,110042.60082518347,"[17, 87, 168]","[86182.56128859162, 27215.319232354017, 110042.60082518347]","[0, 56, 119]","[119, 119, 208]",551989825342.9557,106135.71324513904,-106135.71324513904,0.0,,,,CWT,mdp.39015067403975,551952320427.3157,,0.0,-19.5,18.0,0.0,-15.0,,105416.71324513904,74249.71282966208,218601.0813461291,74249.7128296621,,0.0,74249.71282966208,,,27204.519232354018,0.0,-19.5,109323.60082518347,105416.71324513904,,21220.408907322668,0.09805457508457156,0.3283978223398759,0.7875109127654826,0.4880321023449548,0.05953218608356903,0.2680412371134029,0.8740351557110203,0.06953770344097437,,0.17911303004713575,0.42395551661865694,0.42395551661865694,0.4239555166186571,,0.14014072008782058,0.8480905263590848,0.4971723417727603,,,,,0.0,,0.05799463781263439,0.18181818181818182,0.18181818181818182,0.11689627276057232,0.11689627276057232,0.9999999999999999,1.4901151324549473,0.4458482071951153,5,1.3588700496070447,0.6598644158168661,6,0,0.3279861939352083,0.512050961226613,5,0,0.3716427118604814,0.5888983385635903,6,0.5773502691896257,0.9422649730810374,5.5,5.454545454545455,0.6961324865405187,3,gaus,5.625,5.5,2.669269563007828,8,0.625,1.0,0.26249999999999996,1,2.5,3
smoothed,gaus1,4182423018.6233525,0.6104426998652854,1368.216897388116,-45.85306151681449,209,103,116524.34438389743,,False,13.320652720963071,2585071.471260021,0.02209697563507257,7.023524142198157e-06,-0.10894157432043805,28728.616014994044,,,,[],[],1,38345.605709163676,38345.605709163676,38345.605709163676,[110],[38345.605709163676],[3],[130],4157949337106.343,261970.79763153754,-261970.79763153754,0.0,,,,CWT,mdp.39015067403975,4157911832190.7026,,0.0,-20.5,20.0,0.0,-20.5,,261251.79763153754,38115.158090116056,33506.205709163674,38115.158090116056,,0.0,38115.158090116056,,,38334.80570916367,0.0,-20.5,37626.605709163676,261251.79763153754,,28326.216014994043,0.8027219815828237,0.9309255767021728,0.017933612622325512,0.2989971237984844,0.7803299552859784,0.0,0.0,1.0,,0.27392929439743213,0.0,0.0,0.0,,0.18797492600575286,0.0,0.0,,,,,1.0,,0.9446182027187648,0.0,0.0,1.0,1.0,0.0,1.4484753526814884,0.43338942414161363,6,1.4705179746011257,0.7140804115441168,5,0,0.31475160165156796,0.4913891595240113,6,0,0.4788635312489731,0.7587985152177036,4,0.9574271077563381,0.9042572892243662,5.25,5.1063829787234045,0.6896286446121831,4,gaus,5.625,5.5,2.669269563007828,8,0.625,1.0,0.26249999999999996,1,3.25,4
smoothed,gaus6,882104704.6772101,0.644167789287871,747.6920345282653,-37.63690152175828,209,103,46588.71433867166,,False,13.449453152961846,499484.5934264649,0.017358523419018532,4.371647207734368e-06,0.5671686362007085,24693.241596984415,,,,[],[],3,71752.01314330878,13051.132223073168,112159.86503662076,"[17, 79, 168]","[90045.04217023242, 13051.132223073168, 112159.86503662076]","[0, 56, 119]","[119, 119, 208]",632078023391.0208,104890.76128758988,-104890.76128758988,0.0,,,,CWT,mdp.39015067403975,632040518475.3807,,0.0,-19.5,18.0,0.0,-15.0,,104171.76128758988,71521.56552426117,210416.63942992635,71521.56552426117,,0.0,71521.56552426117,,,13040.332223073168,0.0,-19.5,111440.86503662076,104171.76128758988,,24290.841596984414,0.14042438062443308,0.43386364457972165,0.7361469259687554,0.758944492261988,0.05886830528772091,0.3939229517091697,0.8376382678338464,0.06086699804169974,,0.05845168834877203,0.391947010948398,0.391947010948398,0.391947010948398,,0.16080997092856872,0.8105900411145245,0.5118542012349113,,,,,0.0,,0.07768650718294778,0.18181818181818182,0.18181818181818182,0.10984123943303467,0.10984123943303467,0.9999999999999999,1.4310583087255162,0.4281781772699606,7,1.5398522489512403,0.7477489882070251,4,0,0.31275373458266803,0.4882700960635679,7,0,0.42758449578841684,0.6775426804545516,5,1.5,0.85,5.75,5.4368932038834945,0.6375,5,gaus,5.625,5.5,2.669269563007828,8,0.625,1.0,0.26249999999999996,1,4.0,5
smoothed,gaus5,903758254.9936811,0.6444000557439494,779.4877649862781,-38.16338704268442,209,103,49102.84182955831,,False,13.475189563988975,565373.8319686387,0.016615813796950422,3.6711251205161945e-06,-0.054241727578407256,14493.127040605832,,,,[],[],2,84819.79197771527,8935.381232709615,160704.20272272092,"[53, 98]","[8935.381232709615, 160704.20272272092]","[3, 3]","[59, 138]",707649799073.9366,109723.7187733205,-109723.7187733205,0.0,,,,CWT,mdp.39015067403975,707612294158.2966,,0.0,-20.0,19.0,0.0,-20.0,,109004.7187733205,84589.34435866766,164800.18395543055,84589.34435866764,,0.0,84589.34435866766,,,8924.581232709616,0.0,-20.0,159985.20272272092,109004.7187733205,,14090.727040605832,0.16423342623739148,0.302559337942459,0.690124342348085,0.8508494210104856,0.0636018505562566,0.3966359196961477,0.06776807118539807,0.0905367083024087,,0.023390584152093552,0.5452672045063928,0.5452672045063928,0.5452672045063927,,0.09214579630587699,0.6015789401811893,0.8484778213482937,,,,,0.5,,0.09626789084621225,0.09090909090909091,0.09090909090909091,0.1372291847474271,0.1372291847474271,0.0909090909090909,1.6082481939047746,0.48119407578656004,4,1.233314350119759,0.5988948342747502,7,0,0.3103463063267837,0.48451162703254164,8,0,0.32828863465982905,0.5202002497308771,7,1.7320508075688772,0.8267949192431123,6.5,6.054054054054055,0.5883974596215562,6,gaus,5.625,5.5,2.669269563007828,8,0.625,1.0,0.26249999999999996,1,4.75,6
smoothed,gaus7,919026597.3182026,0.6318576671157151,772.2874736297646,-37.75597269620219,209,103,46915.65767462539,,False,13.46353842693258,574177.2052053353,0.01769452266627947,3.128645948364147e-06,-0.051084707882575416,15539.802542715146,,,,[],[],3,62195.71364738621,6189.6086138803075,166728.62105553577,"[51, 98, 204]","[13668.911272742595, 166728.62105553577, 6189.6086138803075]","[3, 3, 3]","[61, 136, 208]",644271495291.798,93632.33242003129,-93632.33242003129,0.0,,,,CWT,mdp.39015067403975,644233990376.158,,0.0,-19.5,18.0,0.0,-15.0,,92913.33242003129,61965.26602833859,181747.74094215865,61965.266028338614,,0.0,61965.26602833859,,,6178.808613880307,0.0,-19.5,166009.62105553577,92913.33242003129,,15137.402542715146,0.1435205676025365,0.20087824484882072,0.7257383527699778,0.8092431177897979,0.06693956601225952,0.2501356483993489,0.07167932776514352,0.09450083869803445,,0.0,0.279825914702468,0.279825914702468,0.2798259147024682,,0.09919170829567758,0.6792313466884625,0.8902532704518096,,,,,0.0,,0.08068460505120782,0.18181818181818182,0.18181818181818182,0.04604071251735932,0.04604071251735932,0.9999999999999999,1.3813037098463796,0.4132914089747961,9,1.1433803232434334,0.5552230614485215,8,0,0.2888968902332604,0.45102486956674454,9,0,0.29532945798573995,0.467973732798449,9,0.5,0.95,8.75,8.727272727272728,0.5375,7,gaus,5.625,5.5,2.669269563007828,8,0.625,1.0,0.26249999999999996,1,5.5,7
smoothed,gaus3,1269129196.2090015,0.6447252287824592,842.9671979513358,-39.57114262588213,209,103,54267.53587217075,,False,13.351678348491166,786732.3717478837,0.024480078476880423,4.588681513845781e-06,-0.08841719033685756,0.0,,,,[],[],1,123577.55416390835,123577.55416390835,123577.55416390835,[99],[123577.55416390835],[3],[135],978631896880.8486,148735.3409677823,-148735.3409677823,0.0,,,,CWT,mdp.39015067403975,978594391965.2086,,0.0,-20.5,20.0,0.0,-20.5,,148016.3409677823,123347.10654486074,118738.15416390836,123347.10654486074,,0.0,123347.10654486074,,,123566.75416390835,0.0,-20.5,122858.55416390835,148016.3409677823,,402.4,0.21314360938572818,0.47454407364888124,0.5670657842870516,0.4097898867964521,0.1434732741691618,0.4004340748779164,0.025427821057622424,0.1902137403078713,,1.0,1.0,1.0,1.0,,0.0,0.3905262518956459,0.5910284990121218,,,,,1.0,,0.1628962356181186,0.0,0.0,0.35830461908391054,0.35830461908391054,0.0,2.315547340896508,0.6928207144056622,2,1.0696076104627847,0.5193991884914971,10,0,0.490075730335265,0.7651046093774889,2,0,0.30301153306633566,0.48014661042340273,8,4.123105625617661,0.587689437438234,5.5,3.265306122448979,0.518844718719117,8,gaus,5.625,5.5,2.669269563007828,8,0.625,1.0,0.26249999999999996,1,6.25,8
smoothed,morl,612812295.2296572,0.6337622520555581,517.6908808013562,-34.618495943438894,209,103,31760.535105545747,,False,13.23692366552726,364313.73674888606,0.023385953778055992,2.0569396885918225e-06,0.6982209401974153,14277.843585717557,,,,[],[],3,77995.95064012564,66059.25986123455,95086.90362183063,"[16, 88, 167]","[72841.68843731174, 66059.25986123455, 95086.90362183063]","[0, 55, 120]","[120, 120, 208]",316121612350.1255,85507.85270259106,-85507.85270259106,0.0,,,,CWT,mdp.39015067403975,316084107434.4855,,0.0,-19.5,18.0,0.0,-19.5,,84788.85270259106,77765.50302107802,229148.45192037692,77765.50302107802,,0.0,77765.50302107802,,,66048.45986123454,0.0,-15.0,94367.90362183063,84788.85270259106,,13875.443585717558,0.0,0.0,0.9999999999999999,0.0,0.0,0.2723819858925669,1.0,0.0,,0.5100153253967561,0.46520519183032605,0.46520519183032605,0.46520519183032605,,0.0906965713331456,0.8964177695160623,0.39346424369413,,,,,0.0,,0.0,0.18181818181818182,1.0,0.0,0.0,0.1818181818181818,1.4165240170834437,0.4238294610329856,8,1.1089527943570268,0.5385051263941605,9,0,0.3321318463619598,0.518523140084388,4,0,0.28404774823657086,0.45009693899780406,10,2.6299556396765835,0.7370044360323417,7.75,6.824644549763033,0.4810022180161708,9,morl,9.0,9.0,,1,1.0,,,3,7.5,9
smoothed,gaus4,891770573.923245,0.6613555070376737,810.8399930714005,-37.89668930224011,209,103,50617.07440370624,,False,13.516956645015858,409039.4033489407,0.017703197614053912,5.336736773940854e-06,0.600565511872353,41885.44266880117,,,,[],[],3,74540.25644795831,8497.658912198,120217.99129038137,"[18, 79, 168]","[94905.11914129555, 8497.658912198, 120217.99129038137]","[0, 56, 119]","[119, 119, 208]",672797304063.64,97616.04236865768,-97616.04236865768,0.0,,,,CWT,mdp.39015067403975,672759799148.0,,0.0,-19.5,18.0,0.0,-19.5,,96897.04236865768,74309.8088289107,218781.36934387495,74309.80882891068,,0.0,74309.8088289107,,,8486.858912198,0.0,-19.5,119498.99129038137,96897.04236865768,,41483.04266880117,0.17857336427044682,0.6147578928065203,0.713437650260999,1.0,0.06098129964509656,0.5946825827455244,0.8790139202842004,0.02013982250517763,,0.01966173176899201,0.4246606043274112,0.4246606043274112,0.42466060432741104,,0.27654281785090473,0.8489165921395573,0.5677321009069936,,,,,0.0,,0.08769845370442052,0.18181818181818182,0.18181818181818182,0.06861604667734655,0.06861604667734655,0.1818181818181818,1.3787117371245168,0.4125158807179712,10,1.7940871473161988,0.8712049159746333,3,0,0.26837286772588154,0.4189828335070925,10,0,0.5076983165647456,0.8044895959879651,3,4.041451884327381,0.5958548115672619,6.5,4.615384615384615,0.47292740578363096,10,gaus,5.625,5.5,2.669269563007828,8,0.625,1.0,0.26249999999999996,1,7.75,10
