signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
smoothed,gaus2,21.289751693738737,0.6744717304397487,1063.6671631547263,-40.49983369468853,206,102,74267.60553595395,-369685.8449447831,False,13.387405225140927,314645.18641729857,0.01657427070754942,3.1686179685856026e-06,0.43996429576505436,7,33136.33293285431,1419.9893732116252,140621.97992878623,"[33, 48, 80, 139, 158, 176, 191]","[3581.8479359053017, 140621.97992878623, 2160.458336618409, 4150.315094286867, 76187.46071845303, 3832.2791427186894, 1419.9893732116252]","[0, 0, 77, 117, 117, 170, 188]","[38, 205, 117, 145, 205, 205, 205]",0.05,20,1436202080591.9673,147520.75842338344,-147520.75842338344,0.4951456310679611,15370265.407073181,0.013344453967176356,0.037392431352627695,28628209.552793212,2505769963481.971,15.0,3951767.543466916,0.009708737864077669,"[0.0, 0.0048543689320388345, 0.009708737864077669, 0.014563106796116504, 0.019417475728155338, 0.02427184466019417, 0.029126213592233007, 0.03398058252427184, 0.038834951456310676, 0.04368932038834951, 0.04854368932038834, 0.05339805825242718, 0.058252427184466014, 0.06310679611650485, 0.06796116504854369, 0.07281553398058252, 0.07766990291262135, 0.08252427184466019, 0.08737864077669902, 0.09223300970873785, 0.09708737864077668, 0.10194174757281553, 0.10679611650485436, 0.1116504854368932, 0.11650485436893203, 0.12135922330097086, 0.1262135922330097, 0.13106796116504854, 0.13592233009708737, 0.1407766990291262, 0.14563106796116504, 0.15048543689320387, 0.1553398058252427, 0.16019417475728154, 0.16504854368932037, 0.1699029126213592, 0.17475728155339804, 0.17961165048543687, 0.1844660194174757, 0.18932038834951453, 0.19417475728155337, 0.19902912621359223, 0.20388349514563106, 0.2087378640776699, 0.21359223300970873, 0.21844660194174756, 0.2233009708737864, 0.22815533980582522, 0.23300970873786406, 0.2378640776699029, 0.24271844660194172]","[15370265.407073181, 3386522.5807448844, 3951767.543466916, 826712.6681023306, 697929.9206331582, 729202.7370541028, 521882.0614868651, 506916.6593907616, 229909.14314342357, 274000.3366827691, 396732.76151183393, 362340.4998879205, 108231.15725295298, 74447.49319151875, 108549.0207912026, 74904.63021477776, 19765.44864487438, 117631.72249319873, 44810.41416715863, 56445.89745609794, 47595.21257246031, 67896.39740856647, 51402.08205211409, 30761.146895493242, 40842.69724316609, 25189.870801885376, 37860.703226723555, 23190.22685072344, 6860.084728620395, 25710.93322738596, 16926.66094929576, 16745.971003004262, 12646.998321192967, 16913.562880315647, 14491.605909666929, 8282.286586509748, 10754.197011801929, 16896.315927026153, 10134.798454380521, 11920.02994961738, 13004.362154650093, 10822.887556135658, 10761.499687651993, 8731.711050625092, 7897.963090634435, 11622.313494120992, 9076.573084367405, 6776.247025206709, 7475.019637223143, 4121.4908399309, 5354.480788077814]",3.0,0.7,32493.89501552309,15.0,0.5,194108935924.5126,0.033707721003928354,0.05472528331383343,266026324158.16534,5.713516598788224e+19,"[0.015625, 0.015625, 0.015625, 0.015625, 0.015625]",1.0,194108935924.5126,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[8.496178866685286e-21, 194108935924.5126, 28580199191.132515, 12804545911.829153, 8415026276.981296, 4234929387.0431767, 2758452490.2421365, 2398524277.4526463, 1762332196.783787, 1326061088.0872319, 1082323734.8459454, 911906757.8050474, 784974357.6721479, 689275433.4607185, 598145900.6031058, 528183460.02516806]",3.0,0.7,boxcar,64.0,32.0,32493.89501552309,15.0,CWT,mdp.39015067403892,0.0,0.0,146735.75842338344,0.0,0.5,0.0,0.0,1415.3227065449585,,3940997.707412153,32779.888488409866,0.009850254018718405,0.0,5.713516596343371e+19,16.0,0.0729497994837682,0.046875,32.0,2505718605603.7026,0.0,32366.72834885642,10.0,0.0,15299126.740406515,28376022.15005476,0.0,-8.5,32779.888488409866,224468.99719664684,32779.888488409866,,0.04861871936016511,194105493255.98865,32366.72834885642,0.0,194105493255.98865,139836.97992878623,146735.75842338344,0.0,-13.0,0.0,0.04368932038834951,0.0,0.0,266010650513.47546,14.0,0.07574158982846543,0.5838916723240841,0.07039070345677646,0.18877889601681735,0.45529202308722544,0.9101712873762569,0.3858477970627505,0.8047898628175219,0.11435967506887396,0.19106703440555928,0.845696319696217,0.9988813450550886,0.9988813450550886,0.9988813450550886,1.0,0.8534383066002513,0.6923076923076923,,0.41935483870967744,0.3492063492063492,0.5665003061556528,0.5665003061556528,0.6153846153846154,2.7828775010124343,1.0,1,1.590709453317972,0.7106705217021212,4,0,0,0.7420860641151144,1.0,1,0,0.0,0.411620994623985,0.7641274155530844,5,2.0615528128088303,0.8527462276565121,2.75,1.6326530612244896,0.8281588281139703,1,gaus,0.6145833333333334,1.0,0.2697916666666666,1,1.0,0.5834158028755806,0.07701090272424152,0.17542051175303255,0.4132225952149601,0.9143759414260795,0.36994367639528947,0.8064135615989726,0.11435967506887398,0.18416372285923327,0.8456963196962168,0.9990762149503302,0.9990762149503302,0.9990761819195522,0.7244664780487056,0.8534383066002514,0.6666666666666667,,0.2835820895522388,0.4225352112676056,0.5665003061556528,0.5665003061556528,0.6478873239436619,2.6352858557790517,1.0,1,1.5571318414212336,0.7179151007944296,7,4.242640687119285,0.8484771183171684,4.0,1.75,0.8528099877300128,1,13.75,15.0,8.843076387773658,16,0.5092592592592593,1.0,0.34351851851851845,5,2.0,1
raw,gaus2,21.290577703299007,0.6781838949171902,1069.3294348175393,-38.92492739639836,206,102,74307.33010888491,-363213.51245121,False,13.397056297138088,315854.9410138563,0.016578035841123145,1.219940567838625e-06,0.35065534846014884,8,29331.46019836697,107.56659086687432,137421.24683331043,"[33, 48, 80, 139, 158, 168, 176, 191]","[4114.3641194020165, 137421.24683331043, 3193.2279046169424, 4973.701255095781, 77451.34612559696, 107.56659086687432, 5139.92053404836, 2250.3082239983924]","[0, 0, 77, 117, 117, 167, 171, 188]","[39, 205, 117, 144, 205, 171, 205, 205]",0.05,30,1436076787963.8137,147420.19153977188,-147420.19153977188,0.4951456310679611,15378717.002430294,0.01530613302998089,0.044970254178558704,28821831.901506353,2505857729185.6045,16.0,3908494.884882134,0.009708737864077669,"[0.0, 0.0048543689320388345, 0.009708737864077669, 0.014563106796116504, 0.019417475728155338, 0.02427184466019417, 0.029126213592233007, 0.03398058252427184, 0.038834951456310676, 0.04368932038834951, 0.04854368932038834, 0.05339805825242718, 0.058252427184466014, 0.06310679611650485, 0.06796116504854369, 0.07281553398058252, 0.07766990291262135, 0.08252427184466019, 0.08737864077669902, 0.09223300970873785, 0.09708737864077668, 0.10194174757281553, 0.10679611650485436, 0.1116504854368932, 0.11650485436893203, 0.12135922330097086, 0.1262135922330097, 0.13106796116504854, 0.13592233009708737, 0.1407766990291262, 0.14563106796116504, 0.15048543689320387, 0.1553398058252427, 0.16019417475728154, 0.16504854368932037, 0.1699029126213592, 0.17475728155339804, 0.17961165048543687, 0.1844660194174757, 0.18932038834951453, 0.19417475728155337, 0.19902912621359223, 0.20388349514563106, 0.2087378640776699, 0.21359223300970873, 0.21844660194174756, 0.2233009708737864, 0.22815533980582522, 0.23300970873786406, 0.2378640776699029, 0.24271844660194172]","[15378717.002430294, 3421906.2875254815, 3908494.884882134, 798412.372082988, 694847.8909405809, 717377.8222173807, 523797.8392194393, 507864.9035889427, 229112.8388504965, 278848.62692404864, 401475.4195721093, 368621.8752991922, 113024.4413827761, 73683.71371208821, 110786.84690503754, 77160.83044160443, 15586.10082679904, 125065.9582653052, 51110.42586071109, 57505.735575644445, 50509.256520131574, 72770.56465157519, 61563.49457918624, 30930.0333125897, 44393.47352819413, 26694.65225144522, 43482.858557632564, 24161.1187634332, 3469.4675972252394, 29471.07018391802, 17573.81498894659, 17542.777163716426, 13249.672001473282, 19548.01634379928, 16305.83193126512, 13824.188029695466, 11628.543372955659, 21563.197599292067, 11058.04079720556, 18397.02545683802, 16817.945331366675, 14188.447949531756, 14526.092367709554, 11477.043206086468, 10912.435458259584, 17606.41884127593, 13156.799450096356, 8701.465887609587, 10931.676360592484, 1743.9687200291773, 5154.203718168688]",3.0,0.7,32902.47809634939,15.0,0.5,193643889242.9653,0.03388266759305141,0.05512888770968007,265560368485.39072,5.662343436489867e+19,"[0.015625, 0.015625, 0.015625, 0.015625, 0.015625]",1.0,193643889242.9653,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[2.7160475413178664e-21, 193643889242.9653, 28329960907.14163, 12805693098.820936, 8519395210.413293, 4224568725.726678, 2737325569.62092, 2444076157.807121, 1789659882.001716, 1325816647.9893508, 1079681097.3404803, 914510004.0611064, 794203746.0336316, 704860831.2410988, 606960918.0747845, 533291742.4589634]",3.0,0.7,boxcar,64.0,32.0,32902.47809634939,15.0,CWT,mdp.39015067403892,0.0,0.0,146479.19153977188,0.0,-14.0,0.0,0.0,93.56659086687432,,3897576.505289363,28874.60834651512,0.06869917890923755,0.0,5.662343433299994e+19,16.0,0.1442948922204908,0.046875,32.0,2505808169695.11,0.0,32849.47809634939,0.0,0.0,15307310.002430294,28451215.949677393,0.0,-14.0,28874.60834651512,222316.68158693577,28874.608346515117,,0.1156956795017284,193639942905.57428,32849.47809634939,1.0,193639942905.57428,136481.24683331043,146479.19153977188,0.0,-0.5,0.19999999999999996,0.04368932038834951,0.0,0.0,265534211974.12634,19.0,0.10914923560333298,0.5826282546315518,0.3662703749505901,0.1903684574560173,0.4096458701092423,0.9144678487479374,0.3866151866151869,0.768746790321836,0.10114474878637836,0.1925185885973073,0.3229520402274975,1.0,1.0,1.0,0.7167363143958778,0.8253289766412143,0.9444444444444444,,0.6567164179104479,0.3015873015873016,0.5641964173497034,0.5641964173497034,0.3035714285714286,2.527919259968515,1.0,1,1.640557648505126,0.740081216291319,4,0,0,0.6833108132064682,1.0,1,0,0.0,0.4347117911351164,0.8162478408655618,5,2.0615528128088303,0.8527462276565121,2.75,1.6326530612244896,0.8281588281139703,2,gaus,0.5576923076923077,1.0,0.30961538461538457,1,1.75,0.5837953147937325,0.029447821703364158,0.2550012107108929,0.42865933074088375,0.9144678487479374,0.3899129544290838,0.6380096063673243,0.11507052462306742,0.22229946490131225,0.05551321270731985,0.8608359587030888,0.8608359587030888,0.8608309827657201,0.7167363143958778,0.8277551849564173,0.9444444444444445,,0.6567164179104477,0.2676056338028169,0.5652818586158683,0.5652818586158683,0.23943661971830982,2.307860633879027,0.8757534325234595,3,1.5546542772483907,0.7167728206832941,8,3.5355339059327378,0.8737309319309736,5.5,4.363636363636364,0.8386511802512011,2,13.75,15.0,8.843076387773658,16,0.5092592592592593,1.0,0.34351851851851845,5,2.75,2
smoothed,gaus4,20.42756750043722,0.6876070816676185,706.3160129711426,-36.5953222849585,206,102,46195.77886963981,,False,13.379743591498045,354445.30030283454,0.021611491199632484,2.263173515362281e-06,0.41715231759289795,7,27672.824767173694,1678.0964262595553,111290.39804111549,"[31, 48, 80, 140, 159, 176, 192]","[10663.96991524403, 111290.39804111549, 2845.905721115997, 1678.0964262595553, 9227.980125543603, 51566.92834616512, 6436.494794772079]","[0, 0, 77, 116, 116, 116, 187]","[39, 116, 116, 143, 166, 205, 205]",0.05,20,585157128437.0829,95238.36350362796,-95238.36350362796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403892,,,94453.36350362796,0.0,-8.5,,0.0,1673.4297595928886,,,27316.38032272925,,,,,,,,,,,10.0,,,,0.0,-4.0,27316.38032272925,186224.4400368825,27316.380322729256,,,,,,,110505.39804111549,94453.36350362796,0.0,-13.0,,,,,,14.0,,0.31548645821197757,0.04813221182382081,0.4010998192901289,0.4417897381091963,0.8093725961026351,0.45954606141522053,0.7614140424892655,0.13774614807164942,,1.0,0.764685518852726,0.764685518852726,0.7646855188527263,0.8097760021747745,0.6289488838142827,0.6923076923076923,,0.41935483870967744,0.492063492063492,0.3182088876868949,0.3182088876868949,0.3384615384615385,2.2706201827294414,0.8159253082118673,3,1.5188091604811869,0.6785481133551587,6,0,0,0.6092822316219522,0.8210398511505246,3,1,0.11111111111111112,0.41626782888368113,0.7727537332087442,4,1.4142135623730951,0.8989847455447789,4.0,3.6923076923076925,0.8066352299152466,2,gaus,0.6145833333333334,1.0,0.2697916666666666,1,1.75,0.31522933797205005,0.054910924620089105,0.3727171683303792,0.4009679345641534,0.8184435891072213,0.440604198668715,0.7633985282033415,0.13774614807164945,,1.0,0.8056773443468649,0.8056773443468649,0.8056703961628746,0.5871089806905045,0.6289488838142828,0.6666666666666667,,0.2835820895522388,0.5492957746478874,0.318208887686895,0.318208887686895,0.3943661971830985,2.189247705307432,0.8307439211979679,4,1.4810776915890391,0.6828503611300095,11,4.949747468305833,0.8232233047033631,7.5,5.866666666666666,0.7776830809231101,3,13.75,15.0,8.843076387773658,16,0.5092592592592593,1.0,0.34351851851851845,5,3.5,3
smoothed,fbsp,18.421163837021982,0.6816581001332572,1015.1459659371425,-40.16839288872832,206,102,73998.65098417489,-368058.49515998794,True,13.584770577278714,616201.4962792668,0.017110031954237194,3.0522214399788223e-07,0.2615345905128757,15,14291.66158010377,94.8658211029906,112153.43063516132,"[17, 32, 39, 46, 80, 88, 100, 111, 117, 140, 146, 158, 168, 176, 192]","[257.57564334277413, 10932.649592740665, 443.62180110444024, 112153.43063516132, 6284.956515712973, 306.128470105039, 2071.288955764874, 1483.9822543919217, 94.8658211029906, 5843.607738739003, 194.6248939128418, 58117.219513543656, 231.07924025703687, 10064.946274956696, 5894.946350720333]","[0, 0, 38, 0, 76, 87, 97, 110, 116, 116, 143, 116, 166, 169, 187]","[18, 40, 40, 116, 116, 116, 116, 116, 118, 143, 147, 205, 169, 205, 205]",0.05,30,1330927003785.8723,132968.35702489558,-132968.35702489558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403892,,,132183.35702489558,0.0,9.0,,0.0,90.19915443632392,,,13935.217135659324,,,,,,,,,,,0.0,,,,0.0,12.0,13935.217135659324,206889.5903682232,13935.217135659323,,,,,,,111368.43063516132,132183.35702489558,0.0,-4.5,,,,,,6.0,,0.5813200974524242,0.0,0.2068021031603684,0.8031138263170121,0.5748022281811143,0.42616822429906576,0.4655148215285171,0.29155360269646424,0.2010149930191804,0.05350006417733191,0.1910957166392454,0.1910957166392454,0.19109571663924535,0.9125620664836216,0.6355541085043381,0.07692307692307698,,0.967741935483871,0.9999999999999999,0.497390304769852,0.497390304769852,0.8769230769230769,1.5639784133326746,0.5620004519651641,7,1.5411359749983027,0.6885229135222974,5,0,0,0.5076060073293962,0.6840257914487059,4,0,0.0,0.394476655183794,0.7323009053436982,8,1.8257418583505538,0.8695898672606748,6.0,5.5721393034825875,0.7205092193446231,4,fbsp,0.3333333333333333,,,4,4.0,0.5808463238274681,0.007121485652179283,0.1921683595647444,0.7289053239137322,0.5951977622549002,0.4086021505376347,0.4699605073187815,0.29155360269646424,0.19375225862540488,0.053500064177331906,0.332006990196749,0.332006990196749,0.3319831054967331,0.6613290408205315,0.6355541085043382,0.2222222222222222,,0.5373134328358209,1.0,0.4973903047698521,0.4973903047698521,0.8873239436619718,1.5823318624955103,0.6004403123955356,13,1.4992903093383714,0.6912472822894331,10,2.1213203435596424,0.9242385591585842,11.5,11.304347826086955,0.7567621367221493,6,6.5,6.5,0.7071067811865476,2,0.24074074074074073,0.07996162762590016,0.8074929931937114,1,4.75,4
smoothed,gaus6,20.38382648337166,0.6787549971444888,674.4928468435514,-35.933917162683706,206,102,43686.7562052603,,False,13.35659972108105,408403.68593777687,0.02238317078752728,1.838851130818439e-06,0.40408154376484645,8,23018.522718322194,166.2932665681874,97353.96161090414,"[29, 48, 80, 101, 139, 159, 176, 192]","[97353.96161090414, 13928.15299431939, 4586.436991320019, 166.2932665681874, 2194.563761447598, 10199.741594727086, 7928.910655210464, 47790.12087208065]","[0, 39, 76, 99, 116, 116, 116, 116]","[116, 116, 116, 116, 144, 166, 185, 205]",0.05,20,501682537313.78864,78436.85689341428,-78436.85689341428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403892,,,77651.85689341428,0.0,-8.0,,0.0,161.62659990152073,,,22662.07827387775,,,,,,,,,,,10.0,,,,0.0,-8.0,22662.07827387775,176662.8484132442,22662.07827387775,,,,,,,96568.96161090414,77651.85689341428,0.0,-17.0,,,,,,13.0,,0.29149675588694063,0.037701117776668465,0.4370659444931773,0.40100272734483644,0.8042587963955188,0.4098798397863818,0.7365606285135828,0.16945199525977822,,0.09620140681724405,0.5651766903360695,0.5651766903360695,0.5651766903360695,0.7622177528630476,0.5222862911899633,0.6153846153846154,,0.16129032258064518,0.365079365079365,0.2384177856330398,0.2384177856330398,0.35384615384615387,1.6446986253164348,0.5910064761090201,6,1.4899866760890639,0.6656712866178961,7,0,0,0.4207226291696101,0.5669458699123967,6,1,0.11111111111111112,0.405371670126555,0.7525262575957845,7,0.5773502691896257,0.9587606950578839,6.5,6.461538461538462,0.7472374903860848,3,gaus,0.6145833333333334,1.0,0.2697916666666666,1,2.5,0.2912591871613715,0.044554115459530086,0.40613825629102895,0.36394968345396356,0.8135766723943895,0.39298515104966714,0.7387518373956751,0.16945199525977825,,0.09620140681724404,0.6409229901116975,0.6409229901116975,0.6409101509853325,0.5527679817688116,0.5222862911899634,0.6111111111111112,,0.16417910447761191,0.4366197183098592,0.23841778563303984,0.23841778563303984,0.40845070422535207,1.6247959797086566,0.6165539788200052,10,1.4536657159671127,0.6702120791823307,13,2.1213203435596424,0.9242385591585842,11.5,11.304347826086955,0.7567621367221493,5,13.75,15.0,8.843076387773658,16,0.5092592592592593,1.0,0.34351851851851845,5,5.0,5
