htid,lowercase_periodical_name,avg_tokens,avg_digits,total_pages,total_tokens,total_digits,table_row_index,volume_classification,title_classification,best_smoothed_window_size,wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,relative_num_peaks_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_mse_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,scales_used,is_complex,smoothness_normalized,correlation_normalized,across_correlation_normalized,all_emd_value_normalized,all_smoothness_normalized,all_wavelet_mse_normalized,all_wavelet_psnr_normalized,all_wavelet_entropy_normalized,all_wavelet_energy_entropy_normalized,all_wavelet_sparsity_normalized,all_correlation_normalized,all_avg_variance_across_levels_normalized,all_kl_divergence_normalized,all_prominence_min_diff_normalized,all_avg_prominence_diff_normalized,all_relative_prominences_avg_diff_normalized,all_relative_prominences_wasserstein_normalized,all_relative_prominences_total_diff_normalized,all_prominence_max_diff_normalized,all_relative_num_peaks_diff_normalized,all_max_autocorrelation_diff_normalized,all_relative_right_bases_global_alignment_score_normalized,all_relative_right_bases_array_alignment_score_normalized,all_relative_left_bases_global_alignment_score_normalized,all_relative_left_bases_array_alignment_score_normalized,all_upper_envelope_diff_normalized,all_lower_envelope_diff_normalized,all_relative_peaks_array_alignment_score_normalized,all_relative_peaks_global_alignment_score_normalized,all_reconstruction_signal_weighted_score,all_reconstruction_signal_normalized_weighted_score,all_reconstruction_signal_normalized_weighted_rank,all_wavelet_signal_weighted_score,all_wavelet_signal_normalized_weighted_score,all_wavelet_signal_normalized_weighted_rank,all_rank_variability,all_normalized_rank_stability,all_average_rank,all_harmonic_average_rank,all_stability_score_weighted,all_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,all_normalized_family_mean_rank,all_normalized_family_std_dev,all_final_family_stability_score,all_final_family_stability_rank,all_family_informed_rank,all_top_wavelet_rank
mdp.39015067403991,lotus,376.9187817258883,1.1472081218274113,197,74253.0,226,30,Very likely candidate: Potential multi-issues volume,Very likely candidate: high variance in page counts across multiple volumes,3,rbio3.1,1.0,smooth,1.2149038574064785e-26,317.9748657643148,6573665.299918397,0.765,610.0124464599127,197,raw,8.359246740944168e-14,-1.831367280047436e-10,6.899443284222732,92042.84434843747,0.622098094361227,4.753953643832332e-06,1.0,0.49238578680203043,74253.0,0.16157457653328597,0.15563997894881676,334663.89896347566,54832390.550070055,16.0,9469.622663409464,0.01015228426395939,"[0.0, 0.005076142131979695, 0.01015228426395939, 0.015228426395939085, 0.02030456852791878, 0.025380710659898477, 0.03045685279187817, 0.035532994923857864, 0.04060913705583756, 0.04568527918781726, 0.050761421319796954, 0.055837563451776644, 0.06091370558375634, 0.06598984771573603, 0.07106598984771573, 0.07614213197969542, 0.08121827411167512, 0.08629441624365482, 0.09137055837563451, 0.09644670050761421, 0.10152284263959391, 0.10659898477157359, 0.11167512690355329, 0.11675126903553298, 0.12182741116751268, 0.12690355329949238, 0.13197969543147206, 0.13705583756345177, 0.14213197969543145, 0.14720812182741116, 0.15228426395939085, 0.15736040609137056, 0.16243654822335024, 0.16751269035532992, 0.17258883248730963, 0.17766497461928932, 0.18274111675126903, 0.1878172588832487, 0.19289340101522842, 0.1979695431472081, 0.20304568527918782, 0.2081218274111675, 0.21319796954314718, 0.2182741116751269, 0.22335025380710657, 0.22842639593908629, 0.23350253807106597, 0.23857868020304568, 0.24365482233502536]","[74253.0, 1569.1776774719917, 9469.622663409464, 8929.107930503058, 3136.722930889078, 4940.091461815676, 4283.037695709127, 5438.440192904308, 4089.4941698924886, 2849.984942331648, 2966.878350987219, 9003.012660503897, 1407.7313058686486, 4553.633197734202, 2272.0939170485212, 3596.9752526181433, 4200.013294799791, 1746.5531507610326, 1855.5698882718164, 2452.063365844714, 4105.005480169851, 2709.4050088108943, 7086.288676318762, 2864.409539888725, 4118.395193659562, 1675.981553657364, 4413.447132571614, 2787.852380325653, 1792.532701300036, 2848.8713767253253, 2537.6602371801887, 2081.2866187208074, 3175.8461486527244, 1078.567200647632, 2935.2200513566686, 1432.5584104671018, 1885.739765759688, 3644.5829323084995, 4905.626873539458, 3708.9002485453743, 2388.0436669408427, 735.2130132177234, 526.0274841688783, 1053.0125513714017, 2117.2539338773663, 1810.3540072050353, 897.8397039935764, 3118.399159374881, 2562.959665855467]",3.0,0.7,123.80000000000004,15.0,0.5,1769182.3769949668,0.18006787263760024,0.15280555387230374,17841340.803931665,28407657736.957447,"[0.109375, 0.1875, 0.015625, 0.03125, 0.484375]",4.0,1769182.3769949668,0.03125,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[863191.9837223683, 1715550.2338654562, 1769182.3769949668, 1426777.4543585593, 753380.9210601639, 425256.24194922775, 448687.15257305314, 597552.0279570635, 596513.5336476262, 316179.9613496621, 251004.11628581007, 539255.8569568207, 693744.1707287963, 642485.4236299664, 649857.9489647596, 582777.9714809706]",3.0,0.7,flattop,64.0,32.0,123.80000000000004,15.0,23,475.2608695652173,21.000000000000007,872.0,"[3, 11, 21, 30, 37, 45, 53, 64, 72, 84, 91, 101, 107, 118, 128, 135, 144, 151, 162, 170, 178, 186, 192]","[111.99999999999994, 555.9999999999998, 480.9999999999999, 595.9999999999998, 433.9999999999999, 730.9999999999999, 475.9999999999999, 571.9999999999998, 616.0, 872.0, 622.9999999999999, 790.9999999999999, 554.9999999999999, 21.000000000000007, 71.00000000000003, 695.9999999999998, 448.0, 341.9999999999997, 252.00000000000023, 773.9999999999999, 62.0, 704.0, 145.99999999999994]","[2, 2, 16, 2, 32, 2, 48, 48, 48, 78, 88, 94, 102, 116, 127, 127, 141, 149, 149, 127, 177, 179, 191]","[4, 16, 24, 40, 40, 78, 56, 68, 78, 196, 94, 196, 121, 121, 131, 149, 149, 161, 163, 196, 179, 196, 196]",0.05,30,38605646.99999999,873.0,-873.0,DWT,0.0,0.0,0.0,1.0,92.0,0.0,0.0,7.105427357601002e-15,,1.8189894035458565e-12,5.684341886080802e-14,0.0,0.0,2.288818359375e-05,0.0,2.7755575615628914e-17,0.0,0.0,7.450580596923828e-09,0.0,5.684341886080802e-14,0.0,0.0,0.0,5.820766091346741e-11,1.0,92.0,5.684341886080802e-14,1.8189894035458565e-12,1.0781713686098913e-13,7.450580596923828e-09,2.7755575615628914e-17,9.313225746154785e-10,5.684341886080802e-14,0.0,9.313225746154785e-10,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,3.725290298461914e-09,0.0,0.0,8.545475434710046e-14,6.2869958971789014e-27,0.9628277389619436,0.9435878826727552,0.0004437552460754925,1.0,0.0018569664087319977,0.9999999997828216,4.3325798285123755e-15,7.098950415443599e-14,7.098950415443599e-14,7.568049373045827e-14,9.876800578008638e-14,0.0,8.164516055386515e-14,1.0,1.0,1.0,1.0,0.0,0.0,0.4000000000001568,0.12893669616181724,24,1.8504552488132286,0.8979519396687285,6,0,0,0.3076923076923386,0.3545193611455003,64,0,0.0,0.48858954288405165,0.8949203477255888,6,27.349588662354687,0.9710586363361327,25.0,10.24,0.9723018049405531,11,rbio,0.4345215280439505,1.0,0.3958349303692346,3,9.0,,,,8.54547543471005e-14,0.000280605505231013,6.286995897178902e-27,0.9628277389619435,0.9435878826727552,0.0007868781373005792,0.9999999999999999,0.002731163080825212,0.9999999997828215,4.332579828512372e-15,4.000862203806896e-15,4.000862203806896e-15,6.2363180038268975e-15,9.876800578008638e-14,0.0,0.0,8.164516055386515e-14,1.0,0.9999999999999999,0.9999999999999999,1.0,0.0,0.0,1.0,1.0,0.8000000000000957,0.2806390929779253,396,1.8510606705792476,0.8837581544841949,9,273.6503243191939,0.8552114686141832,202.5,17.6,0.874034305735663,141,0.48263952751721745,0.8953952603567297,0.3935337526309288,4,106.75,,,,,,5.624588351133047e-19,0.08369701900118076,6.286995897178902e-27,0.9728370653116815,0.317780929481819,0.003821908421855066,1.0,0.9999999999999999,0.0027311630808252124,0.999999999999958,5.799014915575608e-18,1.9126486231356086e-18,1.9126486231356086e-18,3.045685035753986e-18,7.327260223805713e-18,0.0,0.0,8.164516055386515e-14,1.0,0.9999999999999999,1.0,1.0,0.0,0.0,1.0,1.0000000000000002,0.8000000000000408,0.33293087010786976,38,1.9707052290715135,0.8038773391632911,22,11.313708498984761,0.9941012990099141,30.0,27.866666666666667,0.9892300029981791,1,701.0111111111111,646.0,549.5924240651784,270,0.36759890462040434,1.0,0.44268076676571694,2,1.25,1
