signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
smoothed,gaus6,15.831107192757038,0.7188650306748466,100.15743187749771,-18.86108423920288,163,80,3828.2143481670337,,False,"[6, 21, 32, 39, 56, 65, 82, 92, 101, 110, 117, 122, 127, 143, 151, 158]","[1862.2728746412313, 1697.880895970271, 3300.6838772727065, 1154.9896322911075, 7445.930687554571, 1697.4848585426307, 8922.891846861658, 46.68032672713889, 422.0265802869326, 547.9375591549847, 1494.8944726004818, 780.3772177880209, 79.13477546015318, 4656.131660261435, 267.48346817008905, 1298.3096324706803]",16,12.841991077236145,7366.165687898179,0.027217318780038576,3.967258450218266e-06,0.33206654404746344,15,2190.2539093864393,46.68032672713889,16307.462755844912,"[6, 25, 36, 42, 53, 59, 82, 92, 101, 110, 117, 122, 127, 147, 153]","[1862.2728746412313, 1697.880895970271, 3300.6838772727065, 1154.9896322911075, 101.08561074440786, 1697.4848585426307, 16307.462755844912, 46.68032672713889, 422.0265802869326, 547.9375591549847, 1494.8944726004818, 780.3772177880209, 446.0920262643819, 2726.4564844972942, 267.48346817008905]","[0, 21, 32, 39, 52, 56, 56, 91, 97, 105, 115, 120, 125, 143, 151]","[56, 32, 56, 56, 56, 65, 143, 143, 143, 143, 143, 143, 143, 158, 158]",0.05,30,3254970164.1379075,8952.112090517947,-8952.112090517947,CWT,mdp.39015067403942,0.0,3.5,,44.346993393805555,15479.129422511578,1943.6781518106818,8123.778757184614,0.0,1971.6630002955303,28044.80864079659,1971.6630002955303,0.0,8123.778757184614,0.0,-14.5,0.0,-14.5,7.0,0.5075889145437673,0.13973547350906573,0.7653954046872433,0.27873390734980097,0.9925717457951034,0.17431906614786002,0.8037737724573841,0.46881593179730646,,0.3382853375093452,0.9109903192528849,0.9109903192528848,0.9109753319343137,0.7485056295640389,1.0,0.8333333333333333,,0.013157894736842105,0.44285714285714284,0.8667827105817772,0.8667827105817772,0.0,2.521273128492291,0.9426358102266702,2,1.867850893961668,0.8262987880550482,4,0,0,0.6535550608003616,0.8918194823943204,4,1,0.11111111111111112,0.5108112214803858,0.8607118076970132,4,1.0,0.9285714285714286,3.5,3.2,0.8392857142857143,1,gaus,6.75,6.5,4.652188425123938,8,0.48214285714285715,1.0,0.36249999999999993,1,1.0
smoothed,gaus8,15.884894715486992,0.7089723926380368,100.9963581831038,-18.513303634171887,163,80,3580.145799773083,,False,"[6, 21, 32, 39, 56, 66, 82, 92, 102, 110, 117, 122, 127, 143, 151, 158]","[2146.956510814991, 1902.4211098377975, 3670.0616928882428, 1186.9358103614452, 7558.956968525164, 2115.6779838554003, 8951.116654179037, 65.96787058285372, 487.21938769538383, 786.4851776959615, 1650.3798208189633, 901.275099362568, 106.30275261724707, 5039.779049874225, 341.90861581208446, 1393.2078544648111]",16,12.824263472401483,7764.360262266807,0.026827320842592196,3.537235699985286e-06,0.3486816714885232,15,2312.050513896412,65.96787058285372,16018.327913636422,"[6, 25, 36, 42, 53, 59, 82, 92, 102, 110, 117, 122, 127, 147, 153]","[2146.956510814991, 1902.4211098377975, 3670.0616928882428, 1186.9358103614452, 162.2873583984192, 2115.6779838554003, 16018.327913636422, 65.96787058285372, 487.21938769538383, 786.4851776959615, 1650.3798208189633, 901.275099362568, 467.78691943011785, 2777.066437255538, 341.90861581208446]","[0, 21, 32, 39, 52, 56, 56, 91, 97, 105, 115, 120, 125, 143, 151]","[56, 32, 56, 56, 56, 66, 143, 143, 143, 143, 143, 143, 143, 158, 158]",0.05,30,3008336809.2646894,8968.76445774913,-8968.76445774913,CWT,mdp.39015067403942,0.0,3.5,,63.634537249520385,15189.994580303088,2065.4747563206547,8140.431124415797,0.0,2093.459604805503,29871.75770844618,2093.459604805503,0.0,8140.431124415797,0.0,-14.5,0.0,-14.5,7.0,0.42156740833256423,0.1171553597192149,0.8017523055748204,0.24646919797943992,1.0000000000000002,0.124124513618677,0.8540726173239508,0.5097952221371875,,0.4913129165012712,1.0,0.9999999999999999,1.0,0.8346883266961,0.9656671132380583,0.8333333333333333,,0.013157894736842105,0.44285714285714284,0.8704975171638061,0.8704975171638061,0.0,2.6747054388757148,1.0,1,1.8610997539820722,0.8233122226920613,5,0,0,0.6935009801408634,0.9463283543268317,3,1,0.11111111111111112,0.5038115225301762,0.8489173848585535,5,1.9148542155126762,0.8632246988919516,3.5,2.307692307692308,0.8066123494459758,2,gaus,6.75,6.5,4.652188425123938,8,0.48214285714285715,1.0,0.36249999999999993,1,1.75
smoothed,gaus4,15.714696613765174,0.6865030674846626,90.05741947899612,-18.783122878793545,163,80,3817.894787222196,,False,"[6, 22, 32, 39, 49, 56, 65, 82, 92, 101, 107, 117, 122, 143, 150, 157]","[1608.6168845285547, 1527.075227156228, 2871.1363142964883, 1098.5349889096904, 32.957202354117726, 6556.818163785791, 1375.2767427222389, 8513.72517040573, 5.425950826804183, 355.93433122052375, 273.7315950106349, 1263.592484394553, 623.4329497202588, 4144.243081474413, 236.00192030722974, 1168.095067071813]",16,12.789052392750705,6532.676106558909,0.029367113604820028,4.793207737891329e-06,0.3219974066802712,15,1984.6662466768166,5.425950826804183,15505.44634093364,"[6, 24, 36, 42, 50, 59, 82, 92, 101, 107, 117, 122, 127, 147, 153]","[1608.6168845285547, 1527.075227156228, 2871.1363142964883, 1098.5349889096904, 32.957202354117726, 1375.2767427222389, 15505.44634093364, 5.425950826804183, 355.93433122052375, 273.7315950106349, 1263.592484394553, 623.4329497202588, 387.58081744173205, 2605.2499503295508, 236.00192030722974]","[0, 22, 32, 39, 49, 56, 56, 91, 97, 105, 115, 120, 125, 143, 150]","[56, 32, 56, 56, 56, 65, 143, 143, 143, 143, 143, 143, 143, 157, 157]",0.05,30,3196059293.659612,8690.052006565165,-8690.052006565165,CWT,mdp.39015067403942,0.0,-1.0,,3.092617493470847,14677.113007600306,1738.0904891010591,7861.718673231832,0.0,1766.0753375859076,24960.99370015225,1766.0753375859072,0.0,7861.718673231832,0.0,-14.5,0.0,-14.5,7.0,0.5040104513259978,0.1831053391503596,0.7735454665724089,0.1823841023252465,0.9764950177919893,0.010116731517509955,0.7732915519526554,0.3830392443496561,,0.010972678413016329,0.7607456363493421,0.760745636349342,0.7607053510529845,0.6030327788168657,0.9047657537775691,0.8333333333333333,,0.013157894736842105,0.3142857142857143,0.8083224021319471,0.8083224021319471,0.0,2.1312567120349906,0.7968192239257728,6,1.716280588272899,0.7592472047083032,6,0,0,0.5481991317815753,0.7480542884263591,7,1,0.11111111111111112,0.46769293256767236,0.788057921419206,6,0.5,0.9642857142857143,6.25,6.222222222222223,0.7589285714285714,3,gaus,6.75,6.5,4.652188425123938,8,0.48214285714285715,1.0,0.36249999999999993,1,2.5
smoothed,morl,15.761537983740954,0.6859662576687117,86.28227449625133,-16.61691803941545,163,80,2616.117503436095,,False,"[5, 11, 21, 31, 36, 42, 49, 56, 65, 82, 102, 110, 118, 123, 128, 133, 138, 143, 151, 157]","[2661.7550850496173, 738.900601516405, 2150.868425968527, 3347.287884274773, 244.4751318034377, 311.8048259611961, 706.7111683777912, 2892.11651406329, 6387.5814249184605, 8409.666530862212, 481.1061128000158, 927.5724413000285, 1071.1295360805232, 492.8223798995103, 212.94624673762942, 130.08261706482654, 208.1953091527589, 5401.365651559921, 603.2517698792977, 1346.8154248353271]",20,12.696895143718475,6805.518073520709,0.03033848807532817,2.5497137437411326e-06,0.39688560274648477,18,2121.3959509688757,130.08261706482654,14222.018879878475,"[5, 11, 25, 36, 42, 50, 59, 82, 102, 110, 118, 123, 128, 134, 139, 148, 153, 158]","[2661.7550850496173, 738.900601516405, 2150.868425968527, 1205.8549919933344, 4187.196539445726, 706.7111683777912, 2892.11651406329, 14222.018879878475, 481.1061128000158, 1016.6246117478432, 2097.349802353781, 828.4243845885969, 761.350069715068, 130.08261706482654, 208.1953091527589, 3061.842294431608, 603.2517698792977, 231.47793941280452]","[0, 8, 21, 31, 31, 49, 56, 65, 98, 104, 115, 120, 125, 133, 138, 143, 151, 157]","[65, 65, 31, 39, 65, 65, 65, 143, 143, 115, 143, 143, 143, 143, 143, 157, 157, 159]",0.05,30,1956030352.0396075,8459.783028556481,-8459.783028556481,CWT,mdp.39015067403942,0.0,-8.5,,127.7492837314932,13393.68554654514,1874.8201933931182,7631.449695223148,0.0,1902.8050418779667,33376.12711743976,1902.8050418779671,0.0,7631.449695223148,0.0,-13.0,0.0,-8.5,4.0,0.08727607386869868,0.06530145633878175,1.0,0.014655473210996833,0.982963982820043,0.007392996108949501,1.0,0.4111181557681758,,1.0000000000000002,0.8606685149603555,0.8606685149603553,0.8606450545307065,1.0,0.7523670689597786,0.3333333333333333,,0.052631578947368425,0.09999999999999992,0.7569540469144453,0.7569540469144453,0.1081081081081081,2.4237778914307837,0.9061849788025982,3,1.7119874478286146,0.757348007744814,7,0,0,0.6201941889690746,0.8462963471096412,6,1,0.11111111111111112,0.44053296170890005,0.7422936417170035,7,1.8929694486000912,0.8647878965285649,5.75,5.090909090909092,0.7270368054071397,4,morl,4.0,4.0,,1,0.2857142857142857,,,6,4.5
smoothed,gaus2,15.542473303804954,0.6845092024539877,78.62698636311382,-18.33807362037413,163,80,3454.379084986587,,False,"[6, 22, 32, 39, 51, 56, 65, 82, 101, 107, 117, 125, 143, 151, 157]","[1338.9989257049328, 1203.1958162491314, 2318.985093275305, 861.3792058135647, 49.43910337393663, 4671.77839860845, 1144.1303847258264, 7796.080960779429, 148.49818244525522, 259.8121146061412, 996.1401974017907, 305.2566875765267, 3322.283664864567, 173.67982265262526, 1086.6297530346492]",15,12.717595887331294,5474.592610165338,0.03159330111698844,5.995492156870945e-06,0.3118757315452383,14,1756.8589709285668,20.97644764782126,12843.858776399156,"[6, 24, 36, 42, 50, 59, 82, 101, 107, 117, 122, 127, 148, 153]","[1338.9989257049328, 1393.92208830129, 2318.985093275305, 861.3792058135647, 20.97644764782126, 1144.1303847258264, 12843.858776399156, 148.49818244525522, 259.8121146061412, 996.1401974017907, 470.1496930710543, 305.2566875765267, 2320.2379733786483, 173.67982265262526]","[0, 22, 32, 39, 49, 56, 56, 97, 105, 115, 120, 125, 143, 151]","[56, 56, 56, 56, 56, 65, 143, 143, 143, 143, 143, 143, 157, 157]",0.05,30,2885427141.0405884,8018.185564028194,-8018.185564028194,CWT,mdp.39015067403942,0.0,-6.0,,18.643114314487924,12015.525443065822,1510.283213352809,7189.852230694861,0.0,1538.2680618376578,19787.025592999937,1538.2680618376576,0.0,7189.852230694861,0.0,-15.0,0.0,-10.5,8.0,0.37795590535400675,0.24623622925702532,0.8200708091141597,0.052331373742808635,0.9527103468969157,0.0,0.7426502842757863,0.2741489841764756,,0.13435048631035534,0.5942627284899409,0.594262728489941,0.5941944110474644,0.3589610998382504,0.5887194974282152,1.0,,0.0,0.1714285714285714,0.6584425773400167,0.6584425773400167,0.07207207207207207,1.7438957074278219,0.651995424274028,9,1.5885406935525723,0.7027377046540384,8,0,0,0.45209472914873694,0.6169134194276964,11,1,0.11111111111111112,0.4277074360465916,0.7206827590400774,8,1.4142135623730951,0.8989847455447789,9.0,8.849162011173185,0.628063801343818,5,gaus,6.75,6.5,4.652188425123938,8,0.48214285714285715,1.0,0.36249999999999993,1,4.0
smoothed,cgau8,11.811516487883418,0.8536042944785276,117.41217508914876,-23.142014474877822,163,80,3469.1728344822504,-36628.32936732744,True,"[6, 12, 20, 28, 38, 47, 56, 67, 72, 81, 86, 92, 103, 112, 118, 123, 136, 142, 151]","[742.6852205551686, 1629.0879896773504, 527.321073128398, 1034.7920629915375, 846.1137334996507, 365.92724644209466, 1834.8537335125366, 477.532545363335, 21.83365889734614, 6748.163238961607, 251.06470321013148, 124.41238747776151, 302.338102756009, 966.5051021533668, 695.2575597945786, 647.2272606009458, 179.57242178330262, 3914.3586149864614, 297.20458034520834]",19,13.189783131729294,7595.270247215181,0.02877407450269619,1.4099464996936589e-05,0.2843608326579466,15,1792.1198924377334,47.26279060790648,11386.5202235285,"[6, 25, 36, 43, 53, 59, 82, 92, 102, 110, 117, 122, 128, 147, 153]","[1799.0831967288805, 1593.8157711400238, 2992.3220051087733, 961.5263296026379, 126.20067635487794, 1957.6061825342645, 11386.5202235285, 47.26279060790648, 371.9653500698157, 729.4169539971269, 1305.2554947490078, 747.8863745804288, 397.3927674807662, 2179.7173661860757, 285.8269038969156]","[0, 21, 32, 39, 52, 56, 56, 91, 97, 105, 115, 120, 125, 142, 151]","[56, 32, 56, 56, 56, 66, 142, 142, 142, 142, 142, 142, 142, 158, 158]",0.05,30,2536694067.367624,7557.495482900939,-7557.495482900939,CWT,mdp.39015067403942,0.0,3.5,,44.929457274573146,10558.186890195166,1545.5441348619756,6729.162149567606,0.0,1573.5289833468244,22072.798386566,1573.5289833468241,0.0,6729.162149567606,0.0,-14.5,0.0,-14.5,7.0,0.3830858608536748,0.6717686662720491,0.31786798644264413,0.9117246392732687,0.43745152385535124,0.8579766536964979,0.6593546468778416,0.4923937072336702,0.5612117470077306,0.3429066121615708,0.6200316190021801,0.6200316190021802,0.6199676404874258,0.4667878958167756,0.41566999869834226,0.8333333333333333,,0.013157894736842105,0.44285714285714284,0.5556719308674725,0.5556719308674725,0.0,1.7033138038932867,0.6368229484773685,10,2.21013993349391,0.9777204135415107,2,0,0,0.45717396815256134,0.6238443799098942,10,0,0.0,0.5880928257236365,0.9909305391829024,2,4.618802153517006,0.670085560463071,6.0,3.3333333333333335,0.6207570659458213,6,cgau,6.0,6.0,,1,0.42857142857142855,,,2,5.0
smoothed,fbsp,8.643957444587372,0.7696319018404908,137.93528399319308,-26.182656497333056,163,80,5248.227883878742,-41597.4666568878,True,"[5, 12, 20, 29, 38, 51, 56, 63, 68, 74, 80, 85, 91, 96, 102, 107, 112, 118, 123, 131, 136, 142, 154, 160]","[1465.3594630781472, 2538.6990250083963, 406.7076078765922, 1265.538268792006, 1386.0888186021125, 655.5182141286832, 1553.7538855912062, 147.0106958958031, 256.00048970626904, 242.79718021357803, 5985.670957841248, 209.70046681489475, 949.4129383397185, 404.7210060143525, 819.3748341954679, 441.1752245467046, 1349.2529557467865, 568.2422984885811, 904.2736486486283, 426.47744194930056, 287.850523677811, 4439.04426409312, 430.42963620651426, 791.7785768896229]",24,13.04340253072785,12527.665855301546,0.02768193536494694,1.306092382468653e-06,0.23917366897280445,20,1767.9840157903068,9.96943775825639,13967.064209760912,"[5, 10, 25, 36, 43, 49, 62, 82, 91, 96, 101, 109, 117, 122, 127, 132, 139, 148, 153, 159]","[2354.548646848013, 1174.8927919097341, 1956.7389265147144, 3107.755683493979, 1356.1830693867264, 126.59941914475257, 1601.2960858525335, 13967.064209760912, 988.9035469427299, 717.4875822400945, 428.33140635091604, 948.1897224367585, 1457.5445330821358, 543.3473068976268, 603.3596966951196, 9.96943775825639, 183.8762666242592, 2568.732172418756, 980.2009709913805, 284.65884045673647]","[1, 9, 22, 32, 40, 48, 56, 56, 90, 95, 100, 108, 115, 120, 126, 131, 138, 142, 151, 157]","[56, 56, 32, 56, 56, 56, 65, 142, 142, 142, 142, 142, 142, 142, 142, 142, 142, 157, 157, 160]",0.05,30,5064571998.198738,9179.95746450741,-9179.95746450741,CWT,mdp.39015067403942,0.0,-12.0,,7.6361044249230545,13138.730876427579,1521.4082582145493,8351.624131174076,0.0,1549.3931066993978,30550.680315806138,1549.3931066993982,0.0,8351.624131174076,0.0,-12.0,0.0,-3.0,2.0,1.0,0.0,0.0,0.645308076358009,0.0,0.4319066147859922,0.5225599009920917,1.0,0.0,0.04702075226331001,0.6023929772388684,0.6023929772388683,0.6023260287556677,0.8667151535421755,0.7220928558911835,0.0,,0.07894736842105264,0.0,0.9176104087240509,0.9176104087240509,0.2072072072072072,1.767024167138861,0.6606425296243505,8,1.4044406444902382,0.6212956324239391,11,0,0,0.46369301150053627,0.6327400494762463,9,0,0.0,0.399974954681788,0.6739538048517827,10,1.2909944487358056,0.9077861108045853,9.5,9.367238320520404,0.6146073411165783,7,fbsp,7.0,7.0,,1,0.5,,,4,6.25
smoothed,gaus7,15.832434560981563,0.6950153374233129,95.0439125250163,-18.375496591115613,163,80,3338.3956699859964,,False,"[8, 16, 26, 38, 46, 58, 63, 75, 85, 95, 103, 113, 123, 132, 140, 145, 150, 155]","[157.6774537489964, 7905.315220495867, 1134.6640602661764, 1490.8821712818556, 3270.0686054759926, 658.0092238234065, 21.3039677424199, 9521.556112743874, 41.2150992459533, 985.7837547506394, 812.9761454986283, 1685.9659545140048, 791.2356726735288, 4922.813262588518, 351.22795047872296, 1949.3058421437024, 113.7398866924496, 23.095398676415698]",18,12.794663837140904,7215.388011952273,0.02929879906939972,2.2892254641583775e-06,0.07746661168571717,17,2130.753341481237,5.167735803112009,11196.160777104884,"[8, 16, 26, 38, 46, 54, 60, 72, 88, 95, 103, 113, 123, 132, 140, 150, 155]","[157.6774537489964, 11196.160777104884, 1134.6640602661764, 1490.8821712818556, 3763.456846489727, 466.8900107781649, 658.0092238234065, 5.167735803112009, 485.5533568304244, 985.7837547506394, 812.9761454986283, 1685.9659545140048, 791.2356726735288, 9253.204304815728, 351.22795047872296, 2376.1337646174006, 607.8176217056263]","[0, 0, 23, 33, 33, 53, 58, 71, 75, 75, 75, 75, 75, 75, 138, 145, 152]","[9, 75, 75, 41, 75, 75, 75, 75, 89, 98, 105, 116, 126, 162, 162, 162, 162]",0.05,30,2859743055.0075417,9549.285368843386,-9549.285368843386,CWT,mdp.39015067403942,0.0,13.5,,2.8344024697786736,10367.82744377155,1884.1775839054794,8720.952035510052,0.0,1912.162432390328,31413.806805181026,1912.162432390328,0.0,8720.952035510052,0.0,22.5,0.0,22.5,5.0,0.3377369089577948,0.05162344746433409,0.8161586207445823,0.19259707943559642,0.9927550602162708,0.05330739299610905,0.03302539593544995,0.453298989686388,,0.008923997656640592,0.8675069514297659,0.8675069514297657,0.8674846424459485,0.9074314330146817,0.3930660493845643,0.5,,0.986842105263158,0.7285714285714286,0.9999999999999999,0.9999999999999999,0.6666666666666666,2.338550190805051,0.8743206473562325,4,1.4150320606465006,0.6259810569200798,10,0,0,0.7328333521552184,1.0,1,1,0.11111111111111112,0.36075730637401016,0.6078724590450337,11,4.795831523312719,0.6574406054776629,6.5,2.77602523659306,0.5965774455959743,8,gaus,6.75,6.5,4.652188425123938,8,0.48214285714285715,1.0,0.36249999999999993,1,6.25
smoothed,shan,10.917887186256811,0.7845092024539877,113.46213602218866,-20.034454546893695,163,80,2364.4310367869953,-32743.166446575357,True,"[5, 12, 20, 34, 39, 45, 55, 63, 68, 74, 80, 87, 95, 103, 108, 113, 122, 130, 136, 143, 150, 158]","[1129.3356843728761, 1679.0124652029067, 503.2285674640334, 1758.9565056986337, 131.60274477330177, 1300.621480517404, 1891.3726465742384, 96.87873974325248, 970.1043695206954, 67.21257119623078, 4915.86582714448, 661.4261360418755, 500.7614914820779, 801.4111127900646, 553.7255466271449, 1332.3280469235262, 697.5152019645161, 240.1743504547611, 434.54659506361077, 2922.316453383187, 61.893172919497374, 265.86619412539244]",22,13.049353907184912,8505.022887461317,0.02568950960098706,5.651804633259998e-06,0.3217234443309447,20,1562.425814758099,28.191136397573104,8627.351270509582,"[5, 10, 25, 36, 43, 49, 60, 82, 91, 102, 107, 112, 117, 122, 127, 132, 139, 148, 153, 159]","[1975.050030738411, 688.3652479479133, 1335.5954246527356, 1115.5733461844943, 5490.490328669558, 28.191136397573104, 1431.21544656815, 8627.351270509582, 467.38725937099343, 794.9044980124313, 557.9580096996941, 1325.3644711079633, 406.24314139612136, 352.59349392938594, 2731.3697290576474, 192.12843808893143, 237.15185587521472, 3064.0252185799554, 389.6901102362898, 37.86783813894044]","[1, 9, 22, 22, 22, 48, 56, 65, 90, 98, 105, 105, 105, 105, 105, 131, 138, 142, 152, 158]","[65, 65, 32, 40, 65, 65, 65, 142, 142, 105, 108, 113, 118, 123, 142, 142, 142, 158, 158, 160]",0.05,30,1257894378.1513069,5714.037157428685,-5714.037157428685,CWT,mdp.39015067403942,0.0,-3.0,,25.857803064239768,7799.017937176249,1315.8500571823415,4885.703824095352,0.0,1343.83490566719,26439.516295161982,1343.8349056671902,0.0,4885.703824095352,0.0,-7.5,0.0,-3.0,2.0,0.0,0.22818950175927616,0.6427315546506986,0.6561397388150426,0.31403803908204897,0.5073929961089492,0.7724621878832592,0.5860188341988785,1.0,0.19159190392235914,0.45216982510386816,0.4521698251038681,0.45207758226820016,0.6727791484693953,0.08803658552167926,0.0,,0.19736842105263158,0.2571428571428571,0.14443363506911844,0.14443363506911844,0.2072072072072072,0.9894766312036636,0.3699385423239652,12,2.085534279543183,0.9225974370891914,3,0,0,0.27161755216085853,0.37064027089112117,12,0,0.0,0.5229969836109059,0.881244695210974,3,5.196152422706632,0.6288462555209549,7.5,4.800000000000001,0.5465659849033346,9,shan,9.0,9.0,,1,0.6428571428571429,,,7,8.5
smoothed,gaus5,15.745465882542492,0.6965490797546012,89.74719309464187,-18.502571728741756,163,80,3426.0021128475337,,False,"[8, 16, 26, 38, 46, 54, 63, 73, 85, 95, 103, 108, 113, 123, 132, 140, 145, 150]","[177.19055613241972, 7857.792429381051, 1021.750800444283, 1455.0170915287877, 3077.5734452500956, 395.6340164511026, 18.183911500138947, 9238.30527501115, 91.86689520674145, 852.9807795279844, 673.7484745822467, 31.63203206295293, 1526.2205543794926, 721.5768673656703, 5594.774795190789, 240.02911310600757, 640.7590263870044, 25.612771584060738]",18,12.78422064183132,6543.647682865271,0.03040286507728798,2.336005290193512e-06,0.0724222061560853,18,1896.7817463653212,31.63203206295293,10552.332963970803,"[8, 16, 26, 38, 46, 54, 60, 70, 88, 95, 103, 108, 113, 123, 132, 140, 148, 154]","[177.19055613241972, 10552.332963970803, 1021.750800444283, 1455.0170915287877, 3077.5734452500956, 395.6340164511026, 633.3678244604071, 93.9816536066719, 479.34502470619316, 852.9807795279844, 673.7484745822467, 31.63203206295293, 1526.2205543794926, 721.5768673656703, 9670.239329932418, 240.02911310600757, 2077.80171733092, 461.64918973732665]","[0, 0, 23, 33, 33, 53, 59, 69, 73, 73, 73, 105, 73, 73, 73, 138, 145, 152]","[9, 73, 73, 41, 73, 73, 73, 73, 89, 98, 105, 109, 116, 126, 162, 162, 162, 162]",0.05,30,2945572133.846575,9294.144385321282,-9294.144385321282,CWT,mdp.39015067403942,0.0,23.0,,29.298698729619595,9723.999630637469,1650.2059887895634,8465.811051987948,0.0,1678.1908372744122,29333.07143457578,1678.1908372744126,0.0,8465.811051987948,0.0,23.0,0.0,36.5,4.0,0.3681157627768101,0.0540798147015802,0.8028742163898969,0.17359018794042705,0.9807443666851189,0.061089494163424185,0.01775450667630496,0.3841683592092884,,0.21889200688911775,0.696519122426243,0.696519122426243,0.6964680227643386,0.8092768706176345,0.3166156733811708,0.3333333333333333,,1.0,1.0,0.9430832030200266,0.9430832030200266,0.9189189189189189,2.1498161526763133,0.8037580966597827,5,1.3707554244098352,0.6063939844295593,12,0,0,0.7143924563997545,0.9748361674571301,2,1,0.11111111111111112,0.3497465330123008,0.589319415874147,12,5.057996968497839,0.6387145022501544,7.75,4.615384615384615,0.5425715368393629,10,gaus,6.75,6.5,4.652188425123938,8,0.48214285714285715,1.0,0.36249999999999993,1,7.75
