signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,gaus8,21.664148819047572,0.650161645411452,520.3447834217316,-31.354883167758892,794,127,33524.34035145823,,False,15.363452744173026,385896.3429446094,0.02688831844565155,6.343016268889391e-07,0.5310383912461936,15,82004.53402632168,8516.7914311618,152906.75109160665,"[21, 91, 142, 187, 213, 274, 336, 393, 438, 483, 551, 591, 649, 718, 774]","[106192.2014704756, 25021.055955053853, 66599.69547389066, 8516.7914311618, 125960.31481790537, 57268.99020862295, 108159.91848599474, 84551.6081063801, 108102.59872863512, 61632.40063544362, 139553.58857952675, 54098.30479161555, 73232.90831329187, 58270.88230522048, 152906.75109160665]","[0, 57, 109, 109, 109, 242, 242, 355, 242, 463, 242, 572, 627, 683, 242]","[242, 109, 164, 192, 242, 296, 410, 410, 515, 515, 683, 683, 683, 736, 793]",0.05,30,1533708324945.621,142272.48965979557,-142272.48965979557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038410,,,141089.48965979557,0.0,-5.5,,0.0,8475.458097828467,,,81240.82190510955,,,,,,,,,,,0.0,,,,0.0,-10.0,81240.82190510955,1213266.3437281584,81240.82190510955,,,,,,,151723.75109160665,141089.48965979557,0.0,-5.5,,,,,,7.0,,0.023633643910831073,0.0526563117684942,0.9272395374357931,0.6539841550498967,0.8427573499823913,0.3506055914761865,0.8713265081029655,0.018359163273110317,,0.7690460812548818,1.0,1.0,1.0,0.8901670229873719,0.47158586288904825,1.0,,0.9444444444444444,0.42105263157894735,0.17168593391329057,0.17168593391329057,0.47222222222222215,2.5112587929267747,1.0,1,1.8237179668223222,0.7397765657652023,4,0,0,0.6926575111002914,1.0,1,1,0.11111111111111112,0.46201472706940294,0.7372485184299413,4,1.7320508075688772,0.8667653224947017,2.5,1.6,0.8372288150935048,2,gaus,7.5,7.5,4.035556254807296,8,0.6818181818181818,1.0,0.22272727272727275,1,1.75,1
smoothed,morl,21.589610177696976,0.6611396497352189,518.4350163510998,-30.576092044933084,794,127,32130.148074656165,,False,15.342957632306428,359984.9557025268,0.029666920544775148,1.8593445824619174e-07,0.6086386827163425,16,81921.20680009507,158.95466476122965,141056.79797609433,"[20, 91, 142, 186, 212, 274, 336, 393, 438, 483, 552, 610, 650, 683, 718, 774]","[91670.41195845476, 51534.50253443289, 78545.70734236541, 10991.071408091011, 122591.10439291474, 64040.416925989244, 108719.43881831707, 92681.11561290102, 127900.91938886885, 63929.38581755849, 121147.52575816767, 74754.75436316986, 85343.95275194314, 158.95466476122965, 75673.24908749133, 141056.79797609433]","[0, 57, 109, 109, 109, 242, 242, 353, 242, 462, 515, 572, 627, 682, 684, 242]","[242, 109, 164, 192, 242, 296, 353, 410, 684, 515, 684, 627, 684, 684, 737, 793]",0.05,30,1283150037911.6682,125871.49165950333,-125871.49165950333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038410,,,124688.49165950333,0.0,4.0,,0.0,117.62133142789628,,,81157.49467888294,,,,,,,,,,,0.0,,,,0.0,-9.5,81157.49467888294,1293937.6421348543,81157.78031531154,,,,,,,139873.79797609433,124688.49165950333,0.0,-5.0,,,,,,6.0,,0.0,0.0,1.0,0.6381382347405797,0.8352899857446306,0.45141608232401453,1.0,0.0,,0.010250554812421764,0.9981881050830768,0.9981881050830768,0.9981943160565665,1.0,0.3557467879734373,0.5,,1.0,0.47368421052631576,0.12368998210301134,0.12368998210301134,0.9999999999999998,2.176164132191097,0.8665630712057606,4,1.917280543172211,0.7777294744251239,3,0,0,0.6318026703117431,0.9121429569255952,3,1,0.11111111111111112,0.4850499822955975,0.774006454469968,3,0.5,0.9615384615384616,3.25,3.2000000000000006,0.8557692307692308,1,morl,1.0,1.0,,1,0.09090909090909091,,,5,2.0,2
smoothed,gaus6,21.675486397083336,0.6541879053531406,508.27735213180154,-31.862263087276087,794,127,35823.098097071364,,False,15.349336195390384,386373.568611932,0.024270381212414923,7.165747232917519e-07,0.4667046783974827,15,77140.64884958848,7846.028462717597,156544.43690910665,"[35, 68, 142, 186, 213, 274, 336, 394, 439, 483, 551, 591, 664, 718, 774]","[116844.17964743535, 20555.20412907124, 60253.626064619195, 7846.028462717597, 110110.79144685244, 52088.49753835045, 106994.83606641632, 75120.87119035478, 90451.75725454092, 61033.70866255395, 142776.30797538324, 43193.52412606815, 65310.59977272701, 47985.36349762989, 156544.43690910665]","[0, 57, 109, 165, 165, 242, 242, 355, 410, 462, 242, 573, 627, 627, 242]","[242, 165, 165, 192, 242, 296, 410, 410, 514, 514, 627, 627, 682, 736, 793]",0.05,30,1722902322868.557,150549.4755956934,-150549.4755956934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038410,,,149366.4755956934,0.0,-5.5,,0.0,7804.695129384264,,,76376.93672837636,,,,,,,,,,,0.0,,,,0.0,-10.0,76376.93672837636,1140308.0660771604,76376.93672837637,,,,,,,155361.43690910665,149366.4755956934,0.0,-10.0,,,,,,7.0,,0.062601025168817,0.06231847732682419,0.8798363293638921,0.6430698595579609,0.8438931611969918,0.38757854475912923,0.7646510907544479,0.01869729507063387,,0.708148512424051,0.8942380632681282,0.8942380632681282,0.8942380632681285,0.7908352285277719,0.5071460170791283,1.0,,0.4444444444444444,0.42105263157894735,0.1959077415195492,0.1959077415195492,0.47222222222222215,2.3256066821265846,0.9260720912862112,2,1.7772299309781883,0.7209190668911488,5,0,0,0.6181982274266709,0.8925020194246628,4,1,0.11111111111111112,0.4522751673442816,0.7217068580524637,5,1.4142135623730951,0.8912143413559157,4.0,3.4782608695652177,0.791761016831804,3,gaus,7.5,7.5,4.035556254807296,8,0.6818181818181818,1.0,0.22272727272727275,1,2.5,3
smoothed,cgau8,16.64509854120051,0.6740911164441976,675.0819478611178,-31.35013974661113,794,127,38224.24213907527,-1528697.8649126946,True,15.81098960611838,396171.4534931248,0.027559353117343203,8.700909274826841e-06,0.4115227651441368,15,64330.909933767434,7011.57460483933,110370.5042516317,"[21, 91, 142, 187, 213, 274, 336, 393, 438, 483, 551, 610, 649, 718, 774]","[74582.27306126892, 29386.325212431424, 54645.325432358266, 7011.57460483933, 95868.25605879488, 46120.27052674908, 80932.853673916, 68533.06284423305, 90474.63365607578, 46936.34863623142, 98956.0206195745, 49833.484015968774, 59823.62521024947, 51489.091202189054, 110370.5042516317]","[0, 57, 108, 108, 108, 242, 242, 354, 242, 463, 242, 572, 627, 683, 242]","[242, 108, 164, 192, 242, 296, 354, 410, 515, 515, 683, 683, 683, 736, 793]",0.05,30,1544997559389.272,109629.9249423117,-109629.9249423117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038410,,,108446.9249423117,0.0,-1.0,,0.0,6970.241271505997,,,63567.197812555314,,,,,,,,,,,0.0,,,,0.0,-10.0,63567.197812555314,948161.9823398449,63567.197812555336,,,,,,,109187.5042516317,108446.9249423117,0.0,-5.5,,,,,,7.0,,0.10330400725497471,1.0,0.9276827031406045,1.0,0.33994329443725,0.5703487842637283,0.6731507969623989,0.025639453998073065,1.0,0.6323896920405119,0.6156988404987298,0.6156988404987298,0.6156988404987304,0.5292307072791667,0.055773290780677776,1.0,,0.9444444444444444,0.42105263157894735,0.07616059069232553,0.07616059069232553,0.7222222222222221,1.7478062514146464,0.6959881061790713,8,2.46522808536916,1.0,1,0,0,0.5253775576022343,0.7584954312668439,5,0,0.0,0.6266743377841144,1.0,1,3.4034296427770228,0.7381977197863829,3.75,1.7204301075268815,0.7248680906624223,4,cgau,4.0,4.0,,1,0.36363636363636365,,,2,3.5,4
smoothed,gaus4,21.728090552572056,0.641444693468732,465.11164677014165,-32.776975354696695,794,127,39078.54991833148,,False,15.265255691964922,392745.2833338474,0.020812795694449784,8.6327234544393e-07,0.3768091309526463,15,69547.33045913091,36.61786508168734,159809.75359629263,"[43, 71, 133, 186, 213, 274, 336, 394, 439, 483, 551, 590, 664, 718, 774]","[138214.84570347096, 36.61786508168734, 39597.65524292716, 8891.634329317792, 91038.76348816243, 46320.085237943356, 99172.12760348347, 66328.94208408699, 77609.45319152132, 52970.19722802588, 141466.9630554952, 34172.37929908974, 47435.144181725096, 40145.39478033991, 159809.75359629263]","[0, 70, 110, 165, 165, 242, 242, 355, 410, 462, 242, 573, 627, 242, 242]","[242, 242, 165, 203, 242, 296, 410, 410, 462, 514, 627, 627, 681, 737, 793]",0.05,30,2126015844781.123,159006.41549467974,-159006.41549467974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038410,,,157823.41549467974,0.0,-5.5,,0.0,4.71546825164603,,,68783.61833791879,,,,,,,,,,,0.0,,,,0.0,-10.0,68783.61833791879,1026408.290220297,68789.59252156447,,,,,,,158626.75359629263,157823.41549467974,0.0,-10.0,,,,,,7.0,,0.1177858016108479,0.07954666946034918,0.7943771019279314,0.5780625072917615,0.8491631041733662,0.27055823695474,0.6155901300727181,0.023211887431761495,,0.0,0.7291264230842371,0.7291264230842371,0.7292563277200994,0.6357620896232419,0.5390660812906042,1.0,,0.4444444444444444,0.42105263157894735,0.2206561671852888,0.2206561671852888,0.47222222222222215,1.9129234565443944,0.7617388784988409,5,1.6131829099943695,0.6543747085993468,7,0,0,0.5117807481182175,0.7388655142210905,6,1,0.11111111111111112,0.4104813743098789,0.6550154515043941,7,0.9574271077563381,0.9263517609418201,6.25,6.131386861313869,0.7227912650862947,5,gaus,7.5,7.5,4.035556254807296,8,0.6818181818181818,1.0,0.22272727272727275,1,4.0,5
smoothed,fbsp,17.657748741845616,0.6937067375394197,838.7226801703613,-36.21390458461025,794,127,62510.06815247029,-1762341.2717299669,True,15.609647226008887,578885.2759677334,0.01688091927668063,2.0143139731151512e-07,0.2733121646588879,17,62037.78141476063,276.93081400094525,151923.8271293658,"[42, 69, 110, 142, 210, 244, 282, 335, 393, 438, 485, 515, 553, 592, 664, 719, 774]","[134930.45584311528, 27094.8792679983, 1287.7589994232935, 49359.50677450971, 84676.15269165055, 276.93081400094525, 47912.397732909965, 94131.41427335632, 66230.05803980265, 77752.12653321904, 53501.58621445192, 1262.3041697183735, 122112.85322536694, 38667.543509500436, 55103.28217063745, 48419.206661903714, 151923.8271293658]","[0, 57, 108, 111, 165, 241, 241, 241, 356, 241, 463, 513, 241, 571, 628, 241, 241]","[241, 241, 111, 165, 241, 245, 295, 409, 409, 463, 513, 517, 628, 628, 683, 738, 793]",0.05,30,4698760415777.263,234670.2688338434,-234670.2688338434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038410,,,233487.2688338434,0.0,-9.0,,0.0,235.59748066761188,,,61274.06929354851,,,,,,,,,,,0.0,,,,0.0,-9.0,61274.06929354851,1037840.6173842641,61274.069293548506,,,,,,,150740.8271293658,233487.2688338434,0.0,-9.0,,,,,,5.0,,0.5149850742291116,0.0018199629945055418,0.4732735951730309,0.8443309150557576,0.4413917211410723,0.7504780985338316,0.4439758770658149,0.15509886378287377,0.0,0.020961433329442336,0.5658362914185437,0.5658362914185437,0.5658362914185437,0.651327061941781,0.46197730145522137,0.0,,0.5555555555555556,0.5263157894736842,0.44207919635594217,0.44207919635594217,0.2777777777777778,1.4127676425748796,0.5625734976236176,10,1.6216881221223267,0.6578247796813835,6,0,0,0.4229651822084148,0.6106411544379726,8,0,0.0,0.4028171231084441,0.6427854131266696,8,1.632993161855452,0.8743851413957344,8.0,7.741935483870969,0.6295002630055595,6,fbsp,6.0,6.0,,1,0.5454545454545454,,,3,5.25,6
smoothed,gaus2,22.097337926735573,0.6165136158987683,541.819805007089,-35.46754995856541,794,127,54347.8959785518,,False,15.247922246318707,405294.67916816584,0.01614698688148554,1.1809489282363997e-06,0.27478185923135623,15,63560.9068471751,11060.658765860186,173929.29354864347,"[43, 73, 133, 186, 212, 274, 336, 394, 438, 500, 551, 591, 669, 718, 761]","[173929.29354864347, 26779.37477822097, 26386.371891362265, 56555.19096572831, 11060.658765860186, 43811.066694937035, 80734.58244742737, 57392.69379874832, 58552.42841719891, 37539.39391398075, 106287.82936330498, 30906.776005996835, 34277.05428430407, 42177.10790592912, 167023.77992598395]","[0, 56, 110, 166, 203, 242, 242, 355, 242, 462, 242, 573, 626, 242, 242]","[242, 242, 242, 242, 242, 296, 409, 409, 462, 514, 626, 626, 681, 738, 793]",0.05,30,3954541570839.03,166162.91438280913,-166162.91438280913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038410,,,164979.91438280913,0.0,3.5,,0.0,11019.325432526852,,,62797.19472596298,,,,,,,,,,,0.0,,,,0.0,-5.5,62797.19472596298,936611.9360409599,62797.19472596298,,,,,,,172746.29354864347,164979.91438280913,0.0,-5.5,,,,,,7.0,,0.3766240504973256,0.11685465799061226,0.5430035988111241,0.564661048437397,0.8861547180095586,0.04161733904016024,0.44641286188995516,0.032103592262097864,,1.0,0.5989556373250436,0.5989556373250436,0.5989556373250438,0.5135054618115057,0.6770914751778792,1.0,,0.9444444444444444,0.894736842105263,0.24159897662644936,0.24159897662644936,0.9722222222222221,2.3093607058372267,0.9196028351764401,3,1.4073071723334187,0.5708628668826313,9,0,0,0.6901721092491119,0.9964117882050663,2,1,0.11111111111111112,0.3703734278117233,0.5910141926687841,10,4.08248290463863,0.685962853489336,6.0,3.829787234042553,0.6122121959754372,7,gaus,7.5,7.5,4.035556254807296,8,0.6818181818181818,1.0,0.22272727272727275,1,5.5,7
smoothed,gaus7,21.663893414907673,0.6344235308117971,500.0155378103598,-31.685260197688866,794,127,34521.78977745035,,False,15.365602935658893,390286.92002983415,0.02572917287362883,7.2717585255921e-07,0.026135670772281898,16,74843.4370896358,5248.201806228331,156108.6192020899,"[48, 100, 149, 201, 231, 257, 289, 344, 401, 454, 507, 563, 619, 673, 730, 789]","[142450.18470487412, 55297.37106941833, 46997.05815047258, 5914.6378427339805, 139500.1500898815, 5248.201806228331, 53983.17094256424, 156108.6192020899, 74265.3358186876, 115510.77236524841, 55926.88779227635, 139137.67278332915, 63604.42261263388, 63637.44128936042, 70291.83042257001, 9621.2365418041]","[2, 66, 121, 175, 2, 254, 254, 2, 371, 424, 474, 525, 582, 639, 694, 2]","[175, 175, 175, 205, 254, 262, 307, 694, 424, 525, 525, 694, 694, 694, 749, 793]",0.05,30,1636784297486.2947,165682.50323629208,-165682.50323629208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038410,,,164499.50323629208,0.0,-14.0,,0.0,5206.868472894998,,,74079.72496842367,,,,,,,,,,,0.0,,,,0.0,-14.0,74079.72496842367,1180693.326767506,74079.72496842366,,,,,,,154925.6192020899,164499.50323629208,0.0,-14.0,,,,,,6.0,,0.0405419032271372,0.06356347563813043,0.8963732565887907,0.6556465886660974,0.8427317633107549,0.20608323467808054,0.03411836260673201,0.02147004733414984,,0.4722957073846481,0.8442867268389633,0.8442867268389633,0.8442867268389631,0.8458192624612526,0.5028856862980238,0.5,,0.0,0.0,0.2401930993598987,0.2401930993598987,0.0,1.871976480494059,0.7454335195427402,6,1.422913401448866,0.5771934085505883,8,0,0,0.44452058628171764,0.6417610134272471,7,1,0.11111111111111112,0.33951052345067856,0.5417654800596573,11,2.160246899469287,0.8338271615792856,8.0,7.612770339855818,0.6092212730973351,8,gaus,7.5,7.5,4.035556254807296,8,0.6818181818181818,1.0,0.22272727272727275,1,6.25,8
smoothed,gaus5,21.687239024375298,0.6298915091532954,489.90098962101007,-32.34218768169777,794,127,36181.971287545224,,False,15.327619501120388,398469.7020602374,0.022475231693463844,8.018795975789539e-07,0.010617208287618437,16,67922.9244382456,4723.556831159236,175610.04406170166,"[48, 100, 149, 201, 230, 257, 289, 344, 401, 454, 507, 563, 617, 673, 731, 789]","[40139.774528130314, 138558.59300831426, 40968.44428390463, 5926.190999930482, 126050.67230731054, 4723.556831159236, 48273.297268216775, 130221.17624852722, 65701.58827828805, 102430.20150702372, 56007.15860363722, 175610.04406170166, 47621.31608982492, 46394.57615359029, 49688.588317391856, 8451.612524978234]","[2, 2, 121, 175, 175, 254, 254, 254, 383, 424, 474, 2, 582, 641, 693, 2]","[65, 254, 175, 205, 254, 262, 307, 424, 424, 525, 525, 693, 693, 693, 748, 793]",0.05,30,1904323260003.9377,188450.0408530235,-188450.0408530235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038410,,,187267.0408530235,0.0,-14.0,,0.0,4682.223497825903,,,67159.21231703347,,,,,,,,,,,0.0,,,,0.0,-14.0,67159.21231703347,1069965.1243452628,67159.21231703347,,,,,,,174427.04406170166,187267.0408530235,0.0,-14.0,,,,,,6.0,,0.06868446239187886,0.07233669536325261,0.8349982020886899,0.6262794653886574,0.8450705525090622,0.1644658956379203,0.00838631033031867,0.027267846962587335,,0.42466397309984555,0.6938047983819177,0.6938047983819177,0.6938047983819177,0.6950641816395658,0.693521631710881,0.5,,0.0,0.0,0.30682012036629663,0.30682012036629663,0.0,1.7688444652954216,0.7043656632592223,7,1.3590282987009439,0.5512789290234918,10,0,0,0.4173587018607198,0.6025469949755436,9,1,0.11111111111111112,0.3253806232784903,0.5192180430253744,12,2.0816659994661326,0.8398718461949128,9.5,9.1470054446461,0.554551307712841,10,gaus,7.5,7.5,4.035556254807296,8,0.6818181818181818,1.0,0.22272727272727275,1,7.75,9
smoothed,shan,13.25181136559102,0.720879033697614,732.9803635099294,-30.627873238147906,794,127,37064.27930235495,-1549272.0285294338,True,15.803177249310629,445295.288032399,0.02355265265291665,6.976972262837232e-07,0.4572734090676665,16,64981.843746038656,1164.9346615224458,104665.08160965754,"[21, 93, 133, 187, 214, 273, 310, 336, 392, 438, 484, 550, 611, 649, 704, 775]","[56542.00026838835, 55024.06885626881, 69779.60523645993, 6739.5175181651575, 93856.58621356117, 82650.02849633503, 1164.9346615224458, 57978.996655754614, 76271.60863233119, 104665.08160965754, 56936.717848976754, 86799.9297108354, 57178.28826212794, 77788.84115761453, 60732.93583878095, 95600.35896983862]","[0, 56, 56, 166, 166, 241, 298, 298, 353, 241, 463, 514, 572, 572, 684, 241]","[241, 108, 166, 193, 241, 409, 312, 409, 409, 738, 514, 738, 626, 738, 738, 793]",0.05,30,1311747531059.398,83604.61137871265,-83604.61137871265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038410,,,82421.61137871265,0.0,-0.5,,0.0,1123.6013281891123,,,64218.131624826536,,,,,,,,,,,0.0,,,,0.0,-9.5,64218.131624826536,1022907.8332699519,64218.13162482653,,,,,,,103482.08160965754,82421.61137871265,0.0,-9.5,,,,,,6.0,,0.08364090261080985,0.060101501068565655,0.9951622155671647,0.9939598288504432,0.0,1.0,0.7490125624100579,0.06044548311885523,0.9119420321035215,0.10158197735248561,0.6298529617759726,0.6298529617759726,0.6298529617759725,0.6309962606933204,0.0,0.5,,0.5,0.47368421052631576,0.0,0.0,0.7499999999999999,1.3602088102034127,0.5416442200360171,11,2.225759995922307,0.9028616902151699,2,0,0,0.4038184444916699,0.5829987230632949,10,0,0.0,0.5393627250810464,0.8606746639541728,2,4.924428900898052,0.621197776853996,6.25,3.3587786259541983,0.5702142730423826,9,shan,9.0,9.0,,1,0.8181818181818182,,,6,8.25,10
