amplitude_max,amplitude_max_diff,avg_prominence,avg_prominence_diff,avg_variance_across_levels,correlation,dominant_frequency,dominant_frequency_diff,dynamic_cutoff,dynamic_cutoff_diff,emd_value,frequency_max,frequency_max_diff,htid,is_complex,kl_divergence,lower_envelope,lower_envelope_diff,max_autocorrelation,max_autocorrelation_diff,num_fft_peaks,num_fft_peaks_diff,positive_amplitudes,positive_frequencies,prominence_max,prominence_max_diff,prominence_min,prominence_min_diff,relative_left_bases,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_num_peaks,relative_num_peaks_diff,relative_peaks,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,relative_right_bases,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,scales_used,signal_length,signal_type,smoothness,spectral_bandwidth,spectral_bandwidth_diff,spectral_centroid,spectral_centroid_diff,spectral_magnitude,spectral_magnitude_diff,upper_envelope,upper_envelope_diff,variance_ratio_across_levels,wavelet,wavelet_adaptive_threshold,wavelet_energy_entropy,wavelet_entropy,wavelet_psnr,wavelet_sparsity,wavelet_type,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,smoothness_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
,,83261.48895236218,83066.13895236218,933791.3267667186,0.34921213479617974,,,222888.42021947424,222343.82021947423,201060.04336880552,,,inu.32000013032893,False,,-285656.4690864185,284679.6690864185,14800832637981.033,14800736260162.152,,,[],[],289609.0219349689,288632.2219349689,9333.410186123452,9324.610186123453,"[0, 72, 0, 177]",0.0,-29.5,4,32.0,"[57, 82, 142, 205]",0.0,-25.0,"[15587.074070593982, 9333.410186123452, 289609.0219349689, 18516.44961776241]",83066.13895236218,326013.35580944875,83066.13895236218,"[72, 95, 329, 329]",0.0,-34.0,127,330,smoothed,2.3200955155074765e-06,,,,,0.0,0.0,285656.4690864185,284679.6690864185,0.02595608889682483,mexh,1908.5937084583732,14345024063.273258,14.11845533468366,-46.70076575611921,0.6559055118110236,CWT,1.0,0.06790505980233286,0.5061139591721235,0.9765482359948897,0.7602663706992231,0.8209520125547007,0.13379625911903226,,0.052256525087399544,0.4196343995595559,0.4196343995595559,0.4196343995595557,,1.0,0.7869294270179872,1.0,,,,,0.3333333333333333,,0.7971191985286403,0.06896551724137928,0.5,0.538545920269147,0.538545920269147,0.9090909090909091,2.772838664886445,1.0,1,1.8332862814949167,0.9855149928705689,3,0.0,0.5559778535369009,0.6970056690351774,2,0,0.5603670251181326,1.0,1,0.9574271077563381,0.9042572892243662,1.75,1.411764705882353,0.8646286446121831,1,mexh,0.125,,,2,1.25,0.21735430360275937,0.9999999999999999,0.33833150820054797,0.06409518669562086,0.4906462534512532,0.9765482359948898,0.7424669412529808,0.820952012554701,0.13379625911903228,,0.0506872829560806,0.4103992300929895,0.4103992300929895,0.41039923009298945,,1.0,0.7811299263254114,1.0,,,,,0.1333333333333333,,0.7971191985286407,0.42553191489361697,0.7250000000000001,0.5377368796208466,0.5377368796208466,0.8837209302325582,2.7339155171150864,1.0,1,1.852439894371294,1.0,1,0.0,1.0,1.0,1.0,0.975,1,2.0,2.0,1.4142135623730951,2,0.11764705882352941,0.2688664289689325,0.8369871301328495,1,1.0
,,92690.58968588003,92495.23968588002,389929.40373036696,0.4594022053866285,,,124390.15524742608,123845.55524742608,119709.99420498656,,,inu.32000013032893,False,,-190466.82149158927,189490.0214915893,5244145611400.682,5244049233581.802,,,[],[],203140.2773988928,202163.4773988928,4288.307498332681,4279.50749833268,"[0, 105, 177, 177]",0.0,-25.0,4,32.0,"[47, 142, 238, 276]",0.0,-25.0,"[203140.2773988928, 65057.191318640354, 4288.307498332681, 98276.58252765427]",92495.23968588002,363729.7587435201,92495.23968588002,"[329, 177, 252, 329]",0.0,-29.5,127,330,smoothed,5.9519329563798894e-06,,,,,0.0,0.0,190466.82149158927,189490.0214915893,0.02276473418775923,gaus2,1206.5387998265128,5203961406.034375,14.300367080043491,-42.18010625564482,0.6177046051061799,CWT,0.49529040284711034,0.3865105637322527,0.8647810325720057,0.3090562301936063,0.4048834628190893,1.0,0.015314957257455217,,0.0,0.5173808708359879,0.5173808708359879,0.5173808708359877,,0.5559124830349611,0.9702308310862113,0.5864957344557249,,,,,0.3333333333333333,,0.25663235669763146,0.3793103448275862,0.9090909090909091,0.2831221853747272,0.2831221853747272,0.9090909090909091,2.207519001082909,0.796122410235257,3,1.7923656031550128,0.9635173690245405,4,0.0,0.5013202774910491,0.6284838023505155,4,0,0.5415104747810667,0.9663496431948495,3,0.5773502691896257,0.9422649730810374,3.5,3.428571428571429,0.7961324865405187,2,gaus,0.71875,1.0,0.196875,1,1.75,0.8562471488270137,0.49542832111961577,0.8784676991576744,0.3648250485952339,0.8383518494159152,0.3090562301936064,0.3954042922176453,1.0000000000000002,0.015314957257455214,,0.0,0.5059945306647696,0.5059945306647696,0.5059945306647695,,0.5559124830349611,0.963066399594136,0.586495734455725,,,,,0.1333333333333333,,0.2566323566976315,0.6170212765957447,0.9500000000000001,0.2826968597937826,0.2826968597937826,0.8837209302325582,2.136306955446452,0.7814092798671227,6,1.7690555748351287,0.9549867610876166,4,1.4142135623730951,0.9292893218813453,5.0,4.800000000000001,0.8396446609406727,2,10.75,10.5,5.259911279353167,16,0.6323529411764706,1.0,0.2573529411764706,2,2.0
,,69055.81924545192,68682.61924545192,919175.1947922069,0.2364645645050873,,,222281.16199620403,221709.16199620403,200926.48213715266,,,inu.32000013032893,False,,-284947.2956219502,283867.2956219502,14731446162263.037,14731341656855.037,,,[],[],285272.44974238257,284193.44974238257,8412.32696038144,8405.32696038144,"[0, 72, 0, 179, 256]",0.0,-33.5,5,40.0,"[57, 82, 141, 211, 263]",0.0,-38.0,"[17634.785290340486, 12641.09291246481, 285272.44974238257, 21318.441321690334, 8412.32696038144]",68682.61924545192,328485.0962272596,68682.61924545192,"[96, 96, 329, 329, 329]",0.0,-29.0,127,330,raw,7.355896248302436e-08,,,,,0.0,0.0,284947.2956219502,283867.2956219502,0.02607666683907686,mexh,1911.5057718535231,14304792471.482168,14.124482483412272,-45.815921049072216,0.6553805774278215,CWT,1.0,0.06520206132006523,0.49216798092914255,0.9844627456987566,0.7341827768014061,0.8008344668477586,0.1300951417981072,,0.03002722432363098,0.26329136914325146,0.26329136914325146,0.26329136914325135,,1.0,0.7930531135720412,1.0,,,,,0.4444444444444445,,0.8054968745509564,1.0,0.6176470588235294,0.5327846123631053,0.5327846123631053,0.27906976744186046,2.65371567568126,1.0,1,1.7434815542848974,0.9870089693825177,3,0.0,0.5589415582366022,0.7018223166846896,2,0,0.600992167627891,1.0,1,0.9574271077563381,0.9042572892243662,1.75,1.411764705882353,0.8646286446121831,1,mexh,0.14285714285714285,,,2,1.25,,0.9991715897460282,0.004220822810097918,0.12295810847172939,0.5021665284972909,0.9736104740619326,0.7376978105354433,0.6377483405559888,0.1306121083793508,,0.041451401773180824,0.2645744130163752,0.2645744130163752,0.2645744130163752,,0.9971385912779936,0.7930531135720412,0.9787732406054771,,,,,0.6666666666666667,,0.7931945256919912,0.6382978723404256,0.525,0.5355603010776959,0.5355603010776959,0.27906976744186046,2.684666655640603,0.981985960734276,2,1.7151043939178003,0.925862371637108,6,2.8284271247461903,0.8585786437626906,4.0,3.0,0.8292893218813453,3,2.0,2.0,1.4142135623730951,2,0.11764705882352941,0.2688664289689325,0.8369871301328495,1,2.5
,,125629.23754689463,125433.88754689462,411019.2128266515,0.24020474517654242,,,30462.604917465607,29918.00491746561,53707.635123746586,,,inu.32000013032893,False,,-141017.016647556,140040.21664755602,1539981310248.0728,1539884932429.1929,,,[],[],153074.62975149753,152097.82975149754,72552.43264918451,72543.63264918451,"[0, 107, 177]",0.0,-30.0,3,33.0,"[44, 142, 280]",0.0,-30.0,"[153074.62975149753, 72552.43264918451, 151260.6502400018]",125433.88754689462,369855.1126406839,125433.88754689462,"[177, 177, 329]",0.0,-25.5,127,330,smoothed,4.482253500097432e-06,,,,,0.0,0.0,141017.016647556,140040.21664755602,0.011515294537430585,gaus4,677.2275292740461,1641756621.6491628,14.287182381121234,-36.852296049340566,0.6568360773085182,CWT,0.08580049589019155,0.7620021607977713,0.8387853643607494,0.048939512284309546,0.768923418423973,0.6438257649402135,0.0199094102461652,,0.7070710328944666,0.8588383107365138,0.8588383107365138,0.8588383107365136,,0.13243240841153592,1.0,0.34707559518450776,,,,,0.5,,0.04714008608285019,0.6551724137931034,0.45454545454545453,0.1504328209091185,0.1504328209091185,0.45454545454545453,2.210453840477243,0.7971808343807002,2,1.6791800903501735,0.9026725239117768,7,0.0,0.5125259299632252,0.6425318498557502,3,0,0.47073691975866466,0.8400510712767711,6,2.3804761428476167,0.7619523857152384,4.5,3.5,0.6559761928576192,4,gaus,0.71875,1.0,0.196875,1,3.25,0.5977092311259443,0.08605031245211817,0.6598931962047945,0.7192493593404016,0.813150653158301,0.04893951228430956,0.7509213093431605,0.6438257649402137,0.019909410246165195,,0.6858379782128273,0.8399372927257023,0.8399372927257023,0.8399372927257021,,0.13243240841153592,0.992613896144134,0.34707559518450776,,,,,0.2,,0.047140086082850204,0.7872340425531914,0.7000000000000001,0.15020683039953828,0.15020683039953828,0.6511627906976745,2.1403646443831637,0.7828934840831306,5,1.6522403447344356,0.8919265611558183,11,4.242640687119285,0.7878679656440357,8.0,6.875,0.6939339828220179,4,10.75,10.5,5.259911279353167,16,0.6323529411764706,1.0,0.2573529411764706,2,3.5
,,91710.396398812,91515.04639881199,452869.3849506894,0.2553782407033203,,,7841.2506883462465,7296.650688346246,49283.94589640206,,,inu.32000013032893,False,,-121831.62069877694,120854.82069877694,1238764428747.4395,1238668050928.5596,,,[],[],131098.23986433126,130121.43986433126,10564.60737970595,10555.807379705951,"[0, 0, 99, 177]",0.0,-29.5,4,32.0,"[23, 43, 142, 292]",0.0,-29.5,"[10564.60737970595, 131098.23986433126, 99335.54088048721, 125843.19747072355]",91515.04639881199,359808.985595248,91515.04639881202,"[34, 177, 177, 329]",0.0,-20.5,127,330,smoothed,3.7363330272244758e-06,,,,,0.0,0.0,121831.62069877694,120854.82069877694,0.013757922714027803,gaus6,713.4910439109715,1470381584.920849,14.35349120471733,-35.915850110655256,0.6816750178954903,CWT,0.05835517249073583,0.8280006794136173,0.9695234409635377,0.03642548942948717,1.0,0.6684811973400846,0.029026545802749593,,0.06500910734695968,0.5072197284654152,0.5072197284654152,0.5072197284654153,,0.03044217505212585,0.951175906247076,0.2419817718803432,,,,,0.3333333333333333,,0.030104500368297572,1.0,0.5,0.098952375162289,0.098952375162289,0.5,1.525766947995132,0.5502544981489632,6,1.836231824451309,0.9870984208244953,2,0.0,0.38368648071064,0.48101133972546367,6,0,0.5070379417643066,0.9048318673951531,5,1.8929694486000912,0.8107030551399909,4.75,3.8709677419354844,0.6678515275699954,3,gaus,0.71875,1.0,0.196875,1,2.5,0.46649100867424015,0.05861248883394847,0.5489579879159137,0.7815449730197186,0.9398931511789212,0.03642548942948719,0.9765879037502712,0.6684811973400848,0.029026545802749593,,0.06305691037255956,0.4960570112189729,0.4960570112189729,0.49605701121897317,,0.030442175052125854,0.9441533648508638,0.2419817718803432,,,,,0.1333333333333333,,0.030104500368297586,1.0,0.7250000000000001,0.09880372211203073,0.09880372211203073,0.6744186046511628,1.488947832393037,0.5446210108073206,11,1.808995705898236,0.9765475853737199,3,5.656854249492381,0.717157287525381,7.0,4.714285714285714,0.6835786437626905,5,10.75,10.5,5.259911279353167,16,0.6323529411764706,1.0,0.2573529411764706,2,4.25
,,90089.98727658342,89716.78727658342,458854.786731689,0.19249561870099677,,,7876.8153952429475,7304.8153952429475,49333.958790115685,,,inu.32000013032893,False,,-121765.70411443396,120685.70411443396,1242538949855.6702,1242434444447.6702,,,[],[],127309.92436327509,126230.92436327509,14355.486365572695,14348.486365572695,"[0, 0, 97, 177]",0.0,-38.5,4,41.0,"[23, 43, 142, 291]",0.0,-38.5,"[14355.486365572695, 127309.92436327509, 102189.31972165033, 116505.21865583555]",89716.78727658342,343565.94910633366,89716.7872765834,"[35, 177, 177, 329]",0.0,-38.5,127,330,raw,7.718802170213653e-07,,,,,0.0,0.0,121765.70411443396,120685.70411443396,0.013843051710517975,gaus6,724.5359365584771,1486790263.755946,14.37031559906563,-35.064454562112566,0.684251968503937,CWT,0.05897154520972843,0.8275265511956931,0.9714899249367097,0.03590871413531628,1.0,0.6991433357576958,0.028416095309467343,,0.09044876417858418,0.47691467353697903,0.47691467353697903,0.47691467353697875,,0.030450716124512864,0.86580016719482,0.2140204999367523,,,,,0.5555555555555556,,0.030591882147881257,0.36666666666666664,0.3235294117647059,0.09296197155293823,0.09296197155293823,0.2558139534883721,1.4063788775230488,0.5299659230305463,6,1.7089304862432126,0.9674491329305194,4,0.0,0.3106818271981904,0.3901006044423838,7,0,0.5173508809349444,0.860827992113312,4,1.5,0.85,5.25,4.9411764705882355,0.6625,3,gaus,0.8392857142857143,1.0,0.11249999999999998,1,2.5,,0.05892269257698411,0.10807695311094531,0.83818274140469,0.972051250987425,0.03762367199959728,0.9999999999999999,0.566303143959516,0.03033047638722266,,0.10116130681694385,0.4778256733476624,0.4778256733476624,0.4778256733476622,,0.030478986303710154,0.8658001671948201,0.22337684401323793,,,,,0.7333333333333334,,0.030317512067077185,0.2340425531914893,0.275,0.0983506108954885,0.0983506108954885,0.2558139534883721,1.4701188765557545,0.5377338353553331,12,1.6965004481813992,0.9158194300048695,8,2.8284271247461903,0.8585786437626906,10.0,9.600000000000001,0.6792893218813453,6,10.75,10.5,5.259911279353167,16,0.6323529411764706,1.0,0.2573529411764706,2,5.0
,,93088.53353975587,92715.33353975587,384998.70753604535,0.319202574170208,,,123494.7549411759,122922.7549411759,119488.7015986625,,,inu.32000013032893,False,,-190815.78043456064,189735.78043456064,5224380955145.321,5224276449737.321,,,[],[],199262.42381720204,198183.42381720204,5458.801097267482,5451.801097267482,"[0, 97, 176, 176]",0.0,-38.5,4,41.0,"[46, 141, 237, 277]",0.0,-34.0,"[199262.42381720204, 66691.42274768528, 5458.801097267482, 100941.48649686865]",92715.33353975587,355560.13415902347,92715.33353975585,"[329, 176, 253, 329]",0.0,-34.0,127,330,raw,8.762147037468554e-07,,,,,0.0,0.0,190815.78043456064,189735.78043456064,0.022302240574532547,gaus2,1217.0922451527708,5188518213.600667,14.31148805217592,-41.29920988670812,0.6199952278692437,CWT,0.4944653793627709,0.38545600406740926,0.8567888031556519,0.309842897768067,0.40839191564147687,0.9921904712531207,0.012102207029686281,,0.0,0.5073679512786186,0.5073679512786186,0.5073679512786183,,0.5532819565682929,0.9236577452897753,0.5720369941234075,,,,,0.5555555555555556,,0.2593390445585673,0.6666666666666667,0.3235294117647059,0.2790723448781233,0.2790723448781233,0.4651162790697675,2.1366830502513405,0.805166533035915,2,1.5280029042808496,0.8650235318298597,5,0.0,0.457102299799203,0.5739501568269116,4,0,0.49417681118259765,0.8222683053143732,5,1.4142135623730951,0.8585786437626906,4.0,3.4782608695652177,0.7292893218813452,2,gaus,0.8392857142857143,1.0,0.11249999999999998,1,1.75,,0.4940557591722727,0.12359384591323877,0.42342531330227634,0.859608444119921,0.3079285486668434,0.41621504443962754,0.7721894388907933,0.014240796189282583,,0.01177783308565921,0.508225913986455,0.508225913986455,0.5082259139864548,,0.551751962067678,0.9236577452897753,0.5674626243770045,,,,,0.7333333333333334,,0.25551408951313687,0.42553191489361697,0.275,0.28335531759115656,0.28335531759115656,0.46511627906976744,2.179881790810416,0.7973478979740735,3,1.5041766777082828,0.8119975618527642,12,6.363961030678928,0.6818019484660536,7.5,4.800000000000001,0.6534009742330268,7,10.75,10.5,5.259911279353167,16,0.6323529411764706,1.0,0.2573529411764706,2,5.75
,,121862.51383269085,121489.31383269085,417398.6127480108,0.17552748594838988,,,29701.799549144635,29129.799549144635,53777.675096367784,,,inu.32000013032893,False,,-141092.61389575264,140012.61389575264,1548039814491.8691,1547935309083.8691,,,[],[],149065.7493457668,147986.7493457668,75145.68904242867,75138.68904242867,"[0, 107, 176]",0.0,-39.0,3,42.0,"[45, 141, 279]",0.0,-39.0,"[149065.7493457668, 75145.68904242867, 141376.1031098771]",121489.31383269085,348793.54149807256,121489.31383269085,"[176, 176, 329]",0.0,-39.0,127,330,raw,8.865711111885823e-07,,,,,0.0,0.0,141092.61389575264,140012.61389575264,0.011390947605644615,gaus4,686.9080069838817,1659669014.0759451,14.301887380666038,-36.010620957959794,0.6582438558816511,CWT,0.08655643790015333,0.7604393481684093,0.8380695491622914,0.04870203659931466,0.7605448154657293,0.6598995335572254,0.01925894266553462,,0.7084765509853785,0.799596897136579,0.799596897136579,0.7995968971365788,,0.1291446003319629,0.8910170396813587,0.3222716968719969,,,,,0.6666666666666667,,0.04814216561134031,0.3333333333333333,0.29411764705882354,0.14505370825062758,0.14505370825062758,0.23255813953488375,2.0614127998799745,0.7768024354571332,4,1.5014976498272905,0.8500185414890478,6,0.0,0.45104471057048123,0.5663440820175196,5,0,0.4533529519312369,0.7543408655733663,7,1.2909944487358056,0.8709005551264195,5.5,5.266457680250784,0.6604502775632097,4,gaus,0.8392857142857143,1.0,0.11249999999999998,1,3.25,,0.08648473365944956,0.1251340774237743,0.7752404893887324,0.841257747729201,0.0502474979308344,0.7637112508129198,0.5387316032228656,0.021299174036868682,,0.7119100655084283,0.7999459170374112,0.7999459170374112,0.799945917037411,,0.12887871977574616,0.8910170396813588,0.3274158985752213,,,,,0.8,,0.047595382216492975,0.21276595744680848,0.25,0.15013287481145604,0.15013287481145604,0.23255813953488372,2.1038192386868477,0.7695260608882545,7,1.503879371017286,0.811837067203572,13,4.242640687119285,0.7878679656440357,10.0,9.1,0.6439339828220179,8,10.75,10.5,5.259911279353167,16,0.6323529411764706,1.0,0.2573529411764706,2,6.5
,,139246.38167903153,139051.03167903153,481330.45905648795,-0.12903572631321333,,,0.0,544.5999999999999,48720.5073235624,,,inu.32000013032893,False,,-159906.47069530768,158929.6706953077,1178812895863.6045,1178716518044.7246,,,[],[],177659.52334933504,176682.72334933505,100833.24000872805,100824.44000872805,"[2, 122]",0.0,-35.0,2,34.0,"[67, 166]",0.0,-35.0,"[177659.52334933504, 100833.24000872805]",139051.03167903153,271460.1633580631,139051.03167903156,"[258, 258]",0.0,-35.0,127,330,smoothed,3.101701937484597e-06,,,,,0.0,0.0,159906.47069530768,158929.6706953077,0.016169410903315102,gaus7,694.7857651166696,1404921511.5387185,14.368948559066396,-35.73447886607187,0.658005249343832,CWT,0.05485950336648433,0.8407833003504128,1.0,0.031645511726661135,0.7798002219755822,0.043846447844425485,0.03522684218240337,,0.9999999999999998,1.0,1.0,1.0,,0.0,0.5218013661521996,0.4646436069001925,,,,,0.6666666666666666,,0.02671388868653085,0.0,0.0,0.2011191615449182,0.2011191615449182,0.0,2.0536937621540954,0.7406466839058591,4,1.4867550524032913,0.7992310909972707,8,0.0,0.4344331322496734,0.5446302475331133,5,0,0.39262650364691426,0.700659542848981,8,2.0615528128088303,0.793844718719117,6.25,5.714285714285714,0.5844223593595586,6,gaus,0.71875,1.0,0.196875,1,4.75,0.35485020172934467,0.05511777494543964,0.45457402248360435,0.7936104137657867,0.9694382945963955,0.03164551172666115,0.7615434641231299,0.043846447844425485,0.03522684218240337,,0.9699704079309828,0.9779923441065378,0.9779923441065378,0.9779923441065379,,0.0,0.5179761081443808,0.4646436069001926,,,,,0.26666666666666666,,0.026713888686530858,0.3829787234042553,0.45,0.20081702653522282,0.20081702653522282,0.41860465116279066,2.02986331379447,0.7424747769588893,8,1.465862392309697,0.7913144155250451,14,4.242640687119285,0.7878679656440357,11.0,10.181818181818182,0.6189339828220178,9,10.75,10.5,5.259911279353167,16,0.6323529411764706,1.0,0.2573529411764706,2,7.25
,,,,4857400.159815469,-0.08557752193610474,,,32718.747259162425,32146.747259162425,194119.71681260318,,,inu.32000013032893,False,,-458292.0565713897,457212.0565713897,18117196205722.13,18117091700314.13,,,[],[],,,,,[],,,0,45.0,[],,,[],,,,[],,,127,330,raw,8.101318991319447e-07,,,,,0.0,0.0,458292.0565713897,457212.0565713897,0.021859712787553803,gaus1,1332.5785507966993,14514750526.910053,14.035731198161736,-46.7355002918665,0.5756382724886662,CWT,0.9577462020285978,0.0,0.319121975852096,0.9999999999999999,0.0,0.056017336714020316,1.0,,,,,,,0.14278741839097153,,,,,,,1.0,,1.0,,,1.0,1.0,,1.3713937091954858,0.5167824578054778,7,1.3692917832202354,0.7751749758513987,8,0.6428571428571429,0.7964146265353371,1.0,1,0,0.4761265020849592,0.7922341217261198,6,3.1091263510296048,0.6890873648970395,5.5,2.788381742738589,0.5695436824485197,6,gaus,0.8392857142857143,1.0,0.11249999999999998,1,4.75,,0.9569527952541346,0.1137658415067729,0.061784525576964566,0.3325275726969058,0.9889418779486255,0.013223498807717116,0.11446174003920379,0.9885615273691628,,,,,,,0.14248087629835463,,,,,,,1.0,,0.9846785978530543,,,1.0,1.0,,1.3635797370757043,0.4987644016573696,13,1.4655197381836502,0.7911294410343274,15,1.4142135623730951,0.9292893218813453,14.0,13.928571428571429,0.6146446609406726,10,10.75,10.5,5.259911279353167,16,0.6323529411764706,1.0,0.2573529411764706,2,8.0
