signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
smoothed,mexh,5575627209.953932,0.7405418719211823,2146.595695233806,-44.446215765068914,203,100,143947.77903661496,-502108.57127194543,False,13.390644615625636,617115.9422041833,0.01786359883906366,2.2943915477211193e-06,0.443715777817531,161170.0924504728,,,,[],[],4,60749.67005118111,4477.311867610726,164326.94294868497,"[43, 73, 93, 161]","[66926.15378223793, 7268.2716061907995, 4477.311867610726, 164326.94294868497]","[0, 65, 87, 0]","[120, 120, 120, 202]",4539107509301.106,185304.66997955405,-185304.66997955405,0.0,,,,CWT,uc1.b3747699,4539061736627.106,,0.0,-7.5,19.0,0.0,-12.0,,184411.06997955404,60499.678746833284,237248.88020472444,60499.678746833284,,0.0,60499.678746833284,,,4472.911867610726,0.0,-16.5,163433.34294868496,184411.06997955404,,160704.89245047278,1.0,0.3338415256556083,0.0,0.7346331579708544,1.0,0.9999999999999999,0.658318089421577,0.07805027865096789,0.0,0.0,0.1871978583777544,0.1871978583777544,0.18719785837775446,,0.9999999999999999,0.7785238641392043,0.9404054353030462,,,,,0.0,,0.9999999999999999,1.0000000000000002,0.4,0.5225503392941633,0.5225503392941633,1.0,2.57696285797877,0.975791524508617,2,1.9620163839111278,1.0,1,0,0.5518302537974173,1.0,1,0.0,0.5338714501887786,0.9470155318509901,2,0.5773502691896257,0.9422649730810374,1.5,1.3333333333333333,0.8961324865405187,1,mexh,1.0,1.0,,1,0.1,,,2,1.25
smoothed,gaus2,2612437903.5005755,0.6577832512315271,1492.7918230392663,-41.10171217735079,203,100,91466.50956493041,,False,13.4753038023344,474007.2233171364,0.018876953824689725,4.619221579799456e-06,0.6408519854230308,95164.238088171,,,,[],[],3,99884.52671607934,4675.179848306725,159580.66901714535,"[26, 39, 166]","[135397.73128278597, 4675.179848306725, 159580.66901714535]","[0, 32, 0]","[119, 119, 202]",2107424982214.6575,161222.70333990536,-161222.70333990536,0.0,,,,CWT,uc1.b3747699,2107379209540.6575,,0.0,-21.5,20.0,0.0,-17.0,,160329.10333990536,99634.53541173151,293903.78014823806,99634.53541173153,,0.0,99634.53541173151,,,4670.779848306725,0.0,-17.0,158687.06901714535,160329.10333990536,,94699.038088171,0.5318889863223337,1.0000000000000002,0.29416149428664745,1.0,0.3921422885652102,0.40256045519203465,0.9164441640635133,0.017174779335564785,,0.001568693203841412,0.6206359290310803,0.6206359290310803,0.6206359290310807,,0.5635528753398299,1.0,0.9033582116830078,,,,,0.3333333333333333,,0.4218483396639904,0.06666666666666667,0.3666666666666667,0.4012249211115697,0.4012249211115697,0.5238095238095237,2.445341197305738,0.9259517293680571,3,1.8666064961877389,0.9513715132525058,2,0,0.488940138548803,0.8860335858430445,3,0.11111111111111112,0.5637409654151074,1.0,1,0.9574271077563381,0.9042572892243662,2.25,1.8461538461538463,0.8396286446121831,2,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,1.75
smoothed,gaus4,1243416311.838142,0.6423152709359606,938.7946065121557,-37.834704340015065,203,100,58676.92786808732,,False,13.408168431810282,624626.5023404743,0.020701103214139704,3.5233619074481643e-06,0.5814879289319222,38735.77799070463,,,,[],[],2,134137.075226188,130612.86228082063,137661.28817155535,"[25, 168]","[130612.86228082063, 137661.28817155535]","[0, 119]","[119, 202]",993594591023.3022,128126.86304595639,-128126.86304595639,0.0,,,,CWT,uc1.b3747699,993548818349.3022,,0.0,-22.0,21.0,0.0,-17.5,,127233.26304595638,133887.08392184018,262524.350452376,133887.08392184015,,0.0,133887.08392184018,,,130608.46228082063,0.0,-22.0,136767.68817155535,127233.26304595638,,38270.57799070463,0.23941960666189538,0.6859915790160083,0.5815069499189892,0.7895621023890894,0.11130625497113467,0.29089615931721247,0.8387140957873875,0.08124511612831226,,1.0,1.0,1.0,1.0,,0.1904338634509959,0.8773310897824521,0.7322656419088185,,,,,0.6666666666666666,,0.15702639731464865,0.03333333333333333,0.03333333333333333,0.23448743144339768,0.23448743144339768,0.47619047619047616,2.6408948973772453,1.0,1,1.5613038528280416,0.7957649414301543,3,0,0.545396833204823,0.9883416674813988,2,0.11111111111111112,0.4467746774681981,0.7925176719048936,3,0.9574271077563381,0.9042572892243662,2.25,1.8461538461538463,0.8396286446121831,3,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,2.5
smoothed,gaus6,1260698789.125051,0.6349261083743842,909.7934152978353,-37.44240722674327,203,100,56302.844848014574,,False,13.361059271885557,750580.0680890473,0.02085006709502615,2.831935346306601e-06,0.5769666680656502,25881.78580290017,,,,[],[],3,88111.89642601639,7424.890266915962,132474.12162377758,"[24, 93, 168]","[124436.67738735562, 7424.890266915962, 132474.12162377758]","[0, 87, 119]","[119, 119, 202]",906300243353.7351,120109.58011940462,-120109.58011940462,0.0,,,,CWT,uc1.b3747699,906254470679.7351,,0.0,-21.5,20.0,0.0,-17.0,,119215.98011940462,87861.90512166856,258585.88927804917,87861.90512166858,,0.0,87861.90512166856,,,7420.490266915962,0.0,-21.5,131580.52162377757,119215.98011940462,,25416.58580290017,0.21824377726087849,0.48786971344483393,0.6160109359419503,0.641896981970728,0.11485151853855692,0.2375533428165009,0.8327940502817011,0.13482316689370022,,0.023368339771374574,0.49024817258334474,0.49024817258334474,0.4902481725833451,,0.10544007032503858,0.861934801676792,0.6917770140247621,,,,,0.3333333333333333,,0.13627147907144377,0.06666666666666667,0.06666666666666667,0.19409620350478735,0.19409620350478735,0.5238095238095237,1.6750125926359274,0.6342594679930028,4,1.4418830830282872,0.7348985945540398,4,0,0.3334432014360865,0.6042495842543947,5,0.11111111111111112,0.4049498803380507,0.7183261554176184,4,0.5,0.95,4.25,4.2105263157894735,0.7625,4,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,3.25
smoothed,gaus8,1196784285.050621,0.6343349753694582,818.5334598020398,-36.459498341405805,203,100,49376.35009107213,,False,13.249193874229828,729470.5611712884,0.02357459306461726,2.3881401260363455e-06,0.6101377920971366,15515.433874026174,,,,[],[],4,67498.43589400026,10662.560045159733,129579.66809266437,"[23, 73, 93, 168]","[118563.98444936503, 10662.560045159733, 11187.530988811866, 129579.66809266437]","[0, 65, 86, 120]","[120, 120, 120, 202]",723098567396.4296,110326.66818620003,-110326.66818620003,0.0,,,,CWT,uc1.b3747699,723052794722.4296,,0.0,-7.5,19.0,0.0,-12.0,,109433.06818620002,67248.44458965243,264243.94357600104,67248.44458965243,,0.0,67248.44458965243,,,10658.160045159733,0.0,-7.5,128686.06809266437,109433.06818620002,,15050.233874026173,0.1564623357190587,0.36070431090903043,0.7024614177175615,0.2912514293462288,0.10174033320538857,0.23328591749644417,0.8762276343082485,0.12584361775152111,,0.049036517914946516,0.26194380854821486,0.26194380854821486,0.261943808548215,,0.0368951732657789,0.8840533475333789,0.6691842457244763,,,,,0.0,,0.09271383865118576,1.0000000000000002,1.0,0.14480970215296723,0.14480970215296723,1.0,1.5498075665164743,0.5868493926265814,5,1.2672655937172577,0.6458995980405943,6,0,0.4148095680743105,0.7516977643393061,4,0.11111111111111112,0.3504415690011296,0.6216358052728773,6,0.9574271077563381,0.9042572892243662,5.25,5.1063829787234045,0.6896286446121831,5,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,4.0
smoothed,gaus5,1238578631.2315125,0.6750738916256158,977.6577426125056,-37.882938539766904,203,100,61184.46329235924,,False,13.427910876071195,819094.1158314879,0.019570756376036707,2.0308531671550654e-06,-0.028608533296132752,30008.785846888157,,,,[],[],3,64402.52847019486,10891.349854835207,171281.61637224688,"[58, 78, 101]","[171281.61637224688, 11034.619183502487, 10891.349854835207]","[4, 69, 91]","[138, 138, 138]",995311654465.2777,130050.15390450475,-130050.15390450475,0.0,,,,CWT,uc1.b3747699,995265881791.2777,,0.0,-21.5,20.0,0.0,-21.5,,129156.55390450475,64152.53716584704,187457.7854105846,64152.53716584704,,0.0,64152.53716584704,,,10886.949854835208,0.0,-21.5,170388.01637224687,129156.55390450475,,29543.585846888156,0.26178577579433027,0.25832704799199624,0.5772645731648347,0.8514454052074548,0.11031387103677247,0.527382645803699,0.039866401288740416,0.16396763061943867,,0.05085035873084637,0.22765508859235234,0.22765508859235234,0.22765508859235242,,0.1327288209983378,0.583879812410591,0.9946904060492369,,,,,0.3333333333333333,,0.15743464266280677,0.06666666666666667,0.06666666666666667,0.24417700834514294,0.24417700834514294,0.0952380952380952,1.4178966174652001,0.5369000556869405,6,1.2757589002416638,0.650228464299843,5,0,0.2609148632302804,0.47281725029535077,7,0.11111111111111112,0.3432386133078527,0.6088587389690776,7,0.9574271077563381,0.9042572892243662,6.25,6.131386861313869,0.639628644612183,6,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,4.75
smoothed,gaus1,4297341719.001873,0.6020197044334975,1281.408823904077,-43.99364169536706,203,100,106796.78363390101,,False,13.15627680536141,2784474.649472246,0.022752272835011345,4.045938550098717e-06,-0.059055326289995116,10032.91228472071,,,,[],[],1,43847.6906183481,43847.6906183481,43847.6906183481,[110],[43847.6906183481],[3],[130],4065440741458.266,280073.98521014553,-280073.98521014553,0.0,,,,CWT,uc1.b3747699,4065394968784.266,,0.0,-22.5,22.0,0.0,-22.5,,279180.38521014556,43597.699314000274,38097.890618348094,43597.699314000274,,0.0,43597.699314000274,,,43843.290618348095,0.0,-22.5,42954.0906183481,279180.38521014556,,9567.71228472071,0.6686286308969398,0.8357310671474902,0.03980556788988765,0.0,0.7377772350223463,0.0,0.0,1.0,,0.31212753757178824,0.0,0.0,0.0,,0.0006433770174403275,0.0,0.0,,,,,1.0,,0.8873819977633151,0.0,0.0,1.0,1.0,0.0,1.3376509486619141,0.5065142690799156,8,1.2440798676584346,0.6340823032162747,7,0,0.3000109223108961,0.5436652308320762,6,0.11111111111111112,0.4046872570640274,0.7178602973549,5,1.2909944487358056,0.8709005551264195,6.5,6.303939962476548,0.6104502775632097,7,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,5.5
smoothed,gaus7,1257421308.3203592,0.6572413793103449,930.0532404728416,-37.30021336278253,203,100,57597.05796462559,,False,13.36560332004401,827564.07381983,0.021229763647042914,1.8595491453591244e-06,-0.028080411261438478,27909.06596277419,,,,[],[],3,66931.61983065032,11983.146085105247,171961.8505407781,"[50, 78, 101]","[171961.8505407781, 11983.146085105247, 16849.86286606761]","[4, 69, 90]","[138, 138, 138]",870311037884.875,114459.9684218941,-114459.9684218941,0.0,,,,CWT,uc1.b3747699,870265265210.875,,0.0,-21.5,20.0,0.0,-21.5,,113566.36842189409,66681.62852630249,195045.059491951,66681.62852630249,,0.0,66681.62852630249,,,11978.746085105247,0.0,-21.5,171068.2505407781,113566.36842189409,,27443.86596277419,0.2297876179497662,0.20924147002110854,0.6285174136311019,0.656140441620123,0.11417918822983429,0.39864864864864913,0.040557913362566866,0.16757057616832427,,0.059506096361462035,0.2556660377359336,0.2556660377359336,0.25566603773593366,,0.11884495092549281,0.6135400915203096,1.0,,,,,0.3333333333333333,,0.12771476220391514,0.06666666666666667,0.06666666666666667,0.1656333494519451,0.1656333494519451,0.0952380952380952,1.409968790690701,0.5338981085884883,7,1.1366898447667182,0.5793477842936332,9,0,0.2556982482162596,0.4633639537822968,8,0.11111111111111112,0.3000248531483787,0.5322033904835302,8,0.816496580927726,0.9183503419072274,8.0,7.937007874015748,0.5591751709536137,8,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,6.25
smoothed,gaus3,1463955752.9231892,0.6595073891625616,955.4880762131062,-38.637912543898764,203,100,61696.3614247738,,False,13.296283957119108,958763.795940282,0.019210005321817634,2.459296161319142e-06,-0.0461755991235842,23789.79837174993,,,,[],[],3,48340.039941761315,8941.622930969606,123067.87194517539,"[60, 78, 101]","[8941.622930969606, 123067.87194517539, 13010.624949138968]","[4, 4, 90]","[69, 137, 137]",1184316283358.4548,166958.00606993347,-166958.00606993347,0.0,,,,CWT,uc1.b3747699,1184270510684.4548,,0.0,-21.5,20.0,0.0,-21.5,,166064.40606993347,48090.04863741349,139270.31982528395,48090.04863741349,,0.0,48090.04863741349,,,8937.222930969607,0.0,-21.5,122174.27194517538,166064.40606993347,,23324.59837174993,0.26635169342697385,0.38109341258542606,0.5108618095324224,0.43885675220630926,0.15654690147559877,0.41500711237553356,0.016864448476039517,0.22338023372265214,,0.03539296454278082,0.049755010989665616,0.049755010989665616,0.04975501098966564,,0.09160732915424621,0.39550469065769595,0.6183561705809347,,,,,0.3333333333333333,,0.2023719808180095,0.06666666666666667,0.06666666666666667,0.4301194882595368,0.4301194882595368,0.0952380952380952,1.047079565877077,0.39648664811195794,9,1.0605531621938176,0.5405424597320064,10,0,0.20818870765332148,0.3772694704950877,9,0.11111111111111112,0.29556473991956395,0.5242917546393432,9,0.5,0.95,9.25,9.230769230769232,0.5125,9,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,7.0
smoothed,morl,700819749.7359272,0.6422660098522167,610.7709234894212,-33.07659855589384,203,100,31834.908503254046,,False,13.171529508721854,433632.019901622,0.03304027933184963,1.1293162170157017e-06,0.7046653008452545,9935.611495429719,,,,[],[],4,63049.62708731482,9065.465045988009,108112.91349662055,"[21, 75, 94, 168]","[96482.95734564026, 9065.465045988009, 38537.17246101045, 108112.91349662055]","[0, 63, 63, 121]","[121, 85, 121, 202]",333147907501.8034,81583.28968741863,-81583.28968741863,0.0,,,,CWT,uc1.b3747699,333102134827.8034,,0.0,-21.0,19.0,0.0,-21.0,,80689.68968741862,62799.635782966994,246448.70834925928,62799.635782966994,,0.0,62799.635782966994,,,9061.065045988009,0.0,-21.0,107219.31349662054,80689.68968741862,,9470.411495429718,0.0,0.0,1.0,0.04781007095062639,0.0,0.29054054054054046,1.0,0.0,,0.036374782235038906,0.2126710305133634,0.2126710305133634,0.21267103051336345,,0.0,0.814487962391367,0.5016246675401334,,,,,0.0,,0.0,0.1,0.1,0.0,0.0,0.14285714285714282,0.9089441056697175,0.34418034075207543,10,1.1401212516915296,0.5810967028821574,8,0,0.1666684033259838,0.3020283903955174,10,0.11111111111111112,0.28673827088084025,0.5086347958937172,10,1.0,0.9,9.5,9.411764705882351,0.47500000000000003,10,morl,10.0,10.0,,1,1.0,,,3,8.25
