amplitude_max,amplitude_max_diff,avg_prominence,avg_prominence_diff,avg_variance_across_levels,correlation,dominant_frequency,dominant_frequency_diff,dynamic_cutoff,dynamic_cutoff_diff,emd_value,frequency_max,frequency_max_diff,htid,is_complex,kl_divergence,lower_envelope,lower_envelope_diff,max_autocorrelation,max_autocorrelation_diff,num_fft_peaks,num_fft_peaks_diff,positive_amplitudes,positive_frequencies,prominence_max,prominence_max_diff,prominence_min,prominence_min_diff,relative_left_bases,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_num_peaks,relative_num_peaks_diff,relative_peaks,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,relative_right_bases,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,scales_used,signal_length,signal_type,smoothness,spectral_bandwidth,spectral_bandwidth_diff,spectral_centroid,spectral_centroid_diff,spectral_magnitude,spectral_magnitude_diff,upper_envelope,upper_envelope_diff,variance_ratio_across_levels,wavelet,wavelet_adaptive_threshold,wavelet_energy_entropy,wavelet_entropy,wavelet_psnr,wavelet_sparsity,wavelet_type,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
,,15999.11747662932,15809.450809962655,78072.05005778352,0.3168098816304466,,,210.6226753400025,281.3773246599975,6759.569893662638,,,mdp.39015035518102,False,,-16247.077793239421,15665.077793239421,7138912583.49233,7117212834.49233,,,[],[],26690.151599267876,26267.151599267876,4239.733576085255,4229.733576085255,"[0, 42, 0]",0.0,0.0,3,12.0,"[14, 50, 91]",0.0,-4.5,"[26690.151599267876, 4239.733576085255, 17067.46725453483]",15809.450809962655,45152.352429887964,15809.450809962655,"[59, 59, 100]",0.0,-13.5,49,101,raw,3.683562471467437e-06,,,,,0.0,0.0,16247.077793239421,15665.077793239421,0.08212858440963386,morl,238.76075053660867,37420071.48237818,10.981355667921195,-23.99028069345933,0.6441705395029299,CWT,0.0,0.023482671094186003,0.9999999999999999,0.3606257382221416,0.0,0.8364197530864206,0.26111050962987253,0.0,,0.04591036656374953,0.14067085018081774,0.14067085018081774,0.14067085018081774,,0.0,0.7125741644785191,0.33175132249243644,,,,,0.0,,0.0,0.2,1.0,0.0,0.0,1.0,0.9825396186173385,0.2547208312553997,9,1.2263697755258438,0.5544035490277287,7,0.0,0.2651606002912257,0.34371044470840423,6,0,0.31020483400407756,0.4425457246702477,7,1.2583057392117916,0.8741694260788209,7.25,7.098591549295775,0.5745847130394104,8,morl,1.0,,,3,6.75,0.0,0.006134424520040455,0.9999999999999999,0.3606257382221416,0.0,0.8364197530864206,0.2705884615311724,0.0,,0.04084681706538679,0.13889038491965283,0.13889038491965283,0.13889038491965278,,0.002578349346678818,0.6095638128958911,0.3066081041215837,,,,,0.5714285714285714,,0.0,0.20000000000000007,1.0,0.0,0.0,0.7407407407407408,1.093350101448957,0.28761309446140515,14,1.22495648231412,0.5539111671261036,13,0.7071067811865476,0.9646446609406726,13.5,13.481481481481481,0.6448223304703362,11,13.5,13.5,3.5355339059327378,2,1.0,0.6363706487510188,0.10908880537469436,3,9.0
,,19325.817108460367,19136.1504417937,131015.4653452983,0.24379830305494635,,,3909.417148404894,3417.417148404894,10805.69706765617,,,mdp.39015035518102,False,,-22271.295025861928,21689.295025861928,16425577611.240602,16403877862.240602,,,[],[],34822.14908782769,34399.14908782769,1360.2971980664925,1350.2971980664925,"[0, 43, 59]",0.0,-9.0,3,12.0,"[15, 48, 90]",0.0,-9.0,"[34822.14908782769, 1360.2971980664925, 21795.005039486914]",19136.1504417937,55132.4513253811,19136.1504417937,"[59, 59, 100]",0.0,-13.5,49,101,raw,5.4895808071809765e-06,,,,,0.0,0.0,22271.295025861928,21689.295025861928,0.05221510386339815,gaus8,311.6700901957629,64049305.50807276,11.095668680674988,-27.659790419224798,0.6348757324712063,CWT,0.08801300732533185,0.2539399507653813,0.7820965812410162,0.645607048834581,0.029113694737338117,0.6944444444444452,0.10415903709775617,0.030344307251727928,,0.0,0.2001288342820116,0.2001288342820116,0.2001288342820116,,0.05090949554623746,0.8909481167821007,0.47709422413565095,,,,,0.0,,0.028603770548891093,0.2,0.37931034482758624,0.07472784670665675,0.07472784670665675,0.55,1.1017159275256718,0.285616978236017,8,1.240783323475355,0.5609194647790476,6,0.0,0.23762201057855822,0.3080139614963905,8,0,0.3284647589621972,0.468595775595338,6,1.1547005383792515,0.8845299461620748,7.0,6.857142857142858,0.5922649730810374,6,gaus,0.71875,1.0,0.196875,1,4.75,0.08801300732533188,0.06633723456522458,0.7820965812410162,0.6456070488345809,0.028910141131517988,0.6944444444444452,0.16997251625005014,0.02911983165170401,,0.0,0.1901076483904277,0.1901076483904277,0.19010764839042762,,0.05313714251708543,0.7621518688592346,0.4318068608503367,,,,,0.5714285714285714,,0.027187301302752494,0.20000000000000007,0.3793103448275863,0.07358103074870662,0.07358103074870662,0.40740740740740744,1.2056548271512408,0.31715560754945193,12,1.210236333233306,0.547254885800729,14,1.4142135623730951,0.9292893218813453,13.0,12.923076923076923,0.6396446609406726,12,11.25,11.0,5.555777773333512,16,0.8333333333333334,1.0,0.11666666666666663,2,9.5
,,32198.11783835951,32008.451171692843,159781.13715813134,0.1953450098253774,,,1858.0662949519722,1366.0662949519722,12166.36522427357,,,mdp.39015035518102,False,,-29653.038435054215,29071.038435054215,20834821007.85921,20813121258.85921,,,[],[],32198.11783835951,31775.11783835951,32198.11783835951,32188.11783835951,[6],0.0,-14.5,1,14.0,[31],0.0,-14.5,[32198.11783835951],32008.451171692843,29353.11783835951,32008.451171692843,[72],0.0,-14.5,49,101,raw,3.499536457500168e-06,,,,,0.0,0.0,29653.038435054215,29071.038435054215,0.0475572980162136,gaus7,347.61267065337813,70944018.65620203,11.19526243065003,-28.81888888128433,0.6150737522731865,CWT,0.11761081562098984,0.0,0.7132668092996528,0.8938933699888041,0.03665167249901395,0.3919753086419758,0.0,0.04683123728921681,,0.4916849910040934,0.43019500701996555,0.43019500701996555,0.43019500701996555,,0.01760850352856494,0.4301950070199656,0.4301950070199656,,,,,0.6666666666666666,,0.04218464011124164,0.0,0.0,0.16629522693372387,0.16629522693372387,0.0,1.327957339899222,0.34426947380182726,5,1.1040384698824748,0.4991013788671837,8,0.0,0.26440787787698883,0.342734739586847,7,0,0.27502865166745666,0.39236253151250333,8,1.4142135623730951,0.8585786437626906,7.0,6.746987951807229,0.5792893218813453,7,gaus,0.71875,1.0,0.196875,1,5.5,0.11761081562098985,0.0,0.7132668092996528,0.8938933699888041,0.03639541577296727,0.3919753086419758,0.10319990298248283,0.0449414690732589,,0.4374560341062168,0.3882872530803216,0.3882872530803216,0.38828725308032147,,0.020065552438929574,0.368005636241068,0.391407752204154,,,,,0.8571428571428572,,0.04009564120549021,0.0,0.0,0.16374316597675334,0.16374316597675334,0.0,1.2988370382968193,0.34166781462824464,10,1.1444343954260614,0.5175000098551659,15,3.5355339059327378,0.8232233047033631,12.5,11.999999999999998,0.5991116523516815,13,11.25,11.0,5.555777773333512,16,0.8333333333333334,1.0,0.11666666666666663,2,10.25
,,,,1896194.3496905388,0.1660742993226129,,,0.0,481.4,49852.48529481201,,,mdp.39015035518102,False,,-98078.15660934856,97536.95660934856,348719006071.394,348698193025.714,,,[],[],,,,,[],,,0,11.0,[],,,[],,,,[],,,49,101,smoothed,1.6578855518374828e-05,,,,,0.0,0.0,98078.15660934856,97536.95660934856,0.04601137719399908,gaus1,1224.1285262555584,842818887.9918691,11.17398131947457,-40.715797252274804,0.5960800161648818,CWT,0.9378720307195526,0.34676436807319244,0.0,0.869378145695662,0.8740455205792115,0.0,0.06286246248679167,0.9999999999999999,,,,,,,0.005803086799097475,,,,,,,1.0,,0.9999999999999999,,,1.0,1.0,,1.3029015433995486,0.34157206908661697,6,1.682247737769977,0.7520447393328081,2,0.6428571428571429,0.7690177602169623,1.0,1,0,0.5113653159443012,0.7214552570578208,2,2.217355782608345,0.7782644217391654,2.75,1.8461538461538458,0.7516322108695828,4,gaus,0.8392857142857143,1.0,0.11249999999999998,1,3.25,0.9373746587228076,0.4359932262986103,0.006802676366902571,0.8408397516126199,0.8743846492159703,0.10185185185185264,0.06286246248679161,0.9999999999999999,,,,,,,0.005803086799097478,,,,,,,0.42857142857142855,,1.0,,,1.0,1.0,,1.0743301148281201,0.28260975911494673,15,1.7395898974763195,0.7866224509556031,3,8.48528137423857,0.5757359312880715,9.0,5.0,0.5628679656440359,14,11.25,11.0,5.555777773333512,16,0.8333333333333334,1.0,0.11666666666666663,2,11.0
,,26600.933298568983,26411.266631902316,181695.61106758294,0.23023529320950914,,,1511.2457289786125,1019.2457289786125,12521.79346180188,,,mdp.39015035518102,False,,-35295.26886680068,34713.26886680068,25462944360.263096,25441244611.263096,,,[],[],26600.933298568983,26177.933298568983,26600.933298568983,26590.933298568983,[6],0.0,-14.5,1,14.0,[31],0.0,-14.5,[26600.933298568983],26411.266631902316,23755.933298568983,26411.266631902316,[68],0.0,-14.5,49,101,raw,4.101493012203954e-06,,,,,0.0,0.0,35295.26886680068,34713.26886680068,0.038391049057815374,gaus5,350.53563703440506,81438701.58521946,11.104966719840693,-29.6889103612408,0.6116387148918974,CWT,0.12534223550177756,0.07681276946862814,0.6616030533637781,0.6687869766812502,0.04812549089220362,0.3395061728395068,0.07500291681188032,0.05939143058156739,,0.4024422503384545,0.3301567269798952,0.3301567269798952,0.3301567269798952,,0.011978326282384474,0.33015672697989523,0.33015672697989523,,,,,0.6666666666666666,,0.056439679788948614,0.0,0.0,0.23628469021269596,0.23628469021269596,0.0,1.1434200021507488,0.2964286507161412,7,1.0056247753892973,0.454611615185138,9,0.0,0.2329199956000945,0.3019190452173568,9,0,0.256821380767574,0.3663875981413806,9,1.0,0.9,8.5,8.4,0.525,9,gaus,0.71875,1.0,0.196875,1,7.0,0.1253422355017776,0.02006595138136713,0.6616030533637781,0.6687869766812502,0.047789012911948904,0.3395061728395068,0.1512815759487846,0.05699482429247497,,0.3580560603046269,0.3021140162404172,0.3021140162404172,0.30211401624041717,,0.014474160030732645,0.28242897846061255,0.3052345153642497,,,,,0.8571428571428572,,0.05364476607132144,0.0,0.0,0.23265853121979818,0.23265853121979818,0.0,1.1431311980162837,0.3007083465772977,13,1.0179853121121163,0.4603211954795444,17,2.8284271247461903,0.8585786437626906,15.0,14.73333333333333,0.5542893218813453,15,11.25,11.0,5.555777773333512,16,0.8333333333333334,1.0,0.11666666666666663,2,11.75
,,17989.75355229306,17884.57173411124,83371.96990677124,0.4218293416368631,,,359.9514577272421,121.44854227275789,7247.359618393753,,,mdp.39015035518102,False,,-16604.381478934363,16063.181478934363,7862255107.103209,7841442061.423208,,,[],[],27114.53783680904,26573.337836809038,2982.986087750672,2980.786087750672,"[0, 42, 0]",0.0,-9.5,3,8.0,"[14, 49, 90]",0.0,-9.5,"[27114.53783680904, 2982.986087750672, 23871.736732319474]",17884.57173411124,52812.26065687918,17884.571734111243,"[60, 60, 100]",0.0,-9.5,49,101,smoothed,1.0996609258316379e-05,,,,,0.0,0.0,16604.381478934363,16063.181478934363,0.07863387257745384,morl,238.1683638312664,39900115.0452248,10.937825299500291,-24.08694762714609,0.6362901596282077,CWT,0.0,0.13124359041711306,1.0,0.1944912812400474,0.0,0.7453183520599237,0.41531389340951214,0.0,,0.019333997383629065,0.17083856986815013,0.17083856986815013,0.17083856986815008,,0.0,0.7247725281046877,0.3113220918375829,,,,,0.0,,0.0,1.0,0.2,0.0,0.0,0.10526315789473684,0.8186548536465065,0.2146206930557664,9,1.200871615932932,0.5368467206700664,7,0.0,0.20522910605893482,0.26687173778799816,8,0,0.3107958896408245,0.4384836465478197,7,0.9574271077563381,0.9042572892243662,7.75,7.665399239543728,0.5646286446121831,7,morl,1.0,,,3,6.0,0.010610600895573821,0.24991155449378805,0.9942597085426994,0.2521049220421863,0.0026924698376613806,0.7160493827160492,0.4153138934095121,0.0029150513417377094,,0.023129624225245282,0.17083856986815008,0.17083856986815008,0.17083856986815008,,0.0,0.7266779334525549,0.31132209183758297,,,,,0.0,,0.0021202270294014766,1.0,0.34482758620689663,0.004862520458204178,0.004862520458204178,0.3703703703703704,0.8912555671867237,0.23445076860085282,17,1.2558224986692714,0.5678684230700181,12,3.5355339059327378,0.8232233047033631,14.5,14.068965517241379,0.5491116523516816,16,13.5,13.5,3.5355339059327378,2,1.0,0.6363706487510188,0.10908880537469436,3,12.75
,,16557.814409610663,16452.632591428843,166334.534682689,0.12045839215720111,,,1429.1234984204261,947.7234984204262,12550.508378322062,,,mdp.39015035518102,False,,-31727.140283081153,31185.940283081152,22609832285.10032,22589019239.42032,,,[],[],31490.289349764633,30949.089349764632,1625.3394694566887,1623.1394694566886,"[6, 6]",0.0,-10.0,2,9.0,"[30, 99]",0.0,-10.0,"[31490.289349764633, 1625.3394694566887]",16452.632591428843,31958.628819221325,16452.632591428843,"[71, 100]",0.0,-10.0,49,101,smoothed,7.5972430824403615e-06,,,,,0.0,0.0,31727.140283081153,31185.940283081152,0.046642591776358065,gaus7,356.30822536670297,73738656.87868941,11.193594156515276,-28.842296413985977,0.6071933723984644,CWT,0.11673888570254225,0.0,0.7140302008832989,0.925427727217752,0.03683613699045671,0.20599250936329622,0.0,0.04576430967595043,,0.0,0.14879269483839494,0.14879269483839494,0.14879269483839483,,0.013321088684349246,0.4037137989269085,0.3786903675836965,,,,,0.3333333333333333,,0.043266202404018426,0.5,0.1,0.1856150495044565,0.1856150495044565,0.05263157894736842,0.8315148230786316,0.21799209620558563,8,1.045274445960545,0.46728738615259197,8,0.0,0.18875461095741236,0.24544896193835522,9,0,0.25559872122916205,0.3606092071135323,8,0.5,0.95,8.25,8.22857142857143,0.5625,8,gaus,0.8392857142857143,1.0,0.11249999999999998,1,6.25,0.12596685406895486,0.13659520985134452,0.7118768194150129,0.8897343776052586,0.03942942664033532,0.2716049382716061,0.0,0.04854595570536356,,0.0038704582717150604,0.14879269483839488,0.14879269483839488,0.14879269483839483,,0.013321088684349246,0.40784190034265777,0.3786903675836965,,,,,0.1428571428571428,,0.04529469526162336,0.9,0.31034482758620696,0.18957501298709467,0.18957501298709467,0.33333333333333337,0.8783226005352158,0.23104866477859418,18,1.0985369705386823,0.49674572465850075,16,1.4142135623730951,0.9292893218813453,17.0,16.941176470588236,0.5396446609406726,17,11.25,11.0,5.555777773333512,16,0.8333333333333334,1.0,0.11666666666666663,2,13.25
,,25034.87736139576,24929.69554321394,193715.136097105,0.14930331875714692,,,1237.1156800997778,755.7156800997778,12858.843665259588,,,mdp.39015035518102,False,,-37233.92471228942,36692.724712289426,27714856604.165264,27694043558.485264,,,[],[],25034.87736139576,24493.67736139576,25034.87736139576,25032.67736139576,[6],0.0,-10.5,1,10.0,[31],0.0,-10.5,[25034.87736139576],24929.69554321394,23877.87736139576,24929.69554321394,[67],0.0,-10.5,49,101,smoothed,8.581517992901576e-06,,,,,0.0,0.0,37233.92471228942,36692.724712289426,0.040661659144909885,gaus5,359.86539517717375,86698327.90143113,11.096610570757537,-29.72545977597019,0.6067892503536068,CWT,0.12352630944819389,0.03800113507134095,0.6609198906758136,0.6482679575754986,0.05094384350731547,0.1985018726591749,0.03975067534551324,0.060868161945074516,,0.3333709510678489,0.2793040167821046,0.2793040167821046,0.2793040167821044,,0.010225565630058997,0.27930401678210454,0.27930401678210454,,,,,0.6666666666666666,,0.0582432398387259,0.0,0.0,0.2532047054445872,0.2532047054445872,0.0,1.0328718687852474,0.2707803848338429,7,0.9142643522826608,0.4087196439955666,9,0.0,0.2122454227144999,0.2759954759102303,7,0,0.22759748077849065,0.3211039033758861,10,1.5,0.85,8.25,8.05111821086262,0.5125,9,gaus,0.8392857142857143,1.0,0.11249999999999998,1,7.0,0.13267388889532344,0.16940557190302633,0.6594326701195935,0.6479551723221126,0.053499148582918855,0.26543209876543206,0.03975067534551316,0.06360577946966513,,0.33595111098445385,0.27930401678210454,0.27930401678210454,0.2793040167821044,,0.010225565630058994,0.28429340963287403,0.27930401678210454,,,,,0.2857142857142857,,0.06023997797674141,0.8,0.2758620689655173,0.2568360128424535,0.2568360128424535,0.29629629629629634,1.0530560189886267,0.27701346518479897,16,0.9845260221960209,0.4451912911962326,18,1.4142135623730951,0.9292893218813453,17.0,16.941176470588236,0.5396446609406726,18,11.25,11.0,5.555777773333512,16,0.8333333333333334,1.0,0.11666666666666663,2,14.0
,,6893.326899057048,6788.14508087523,467570.42911924305,0.17088119127852436,,,0.0,481.4,17273.799362109596,,,mdp.39015035518102,False,,-52715.63643137252,52174.436431372524,63723894820.56446,63703081774.88446,,,[],[],6893.326899057048,6352.126899057048,6893.326899057048,6891.126899057048,[6],0.0,-10.5,1,10.0,[55],0.0,-10.5,[6893.326899057048],6788.14508087523,5736.326899057048,6788.14508087523,[64],0.0,-10.5,49,101,smoothed,1.0679274872142836e-05,,,,,0.0,0.0,52715.63643137252,52174.436431372524,0.0751933724546271,gaus3,450.31125757764244,213652001.18710145,10.869769023231829,-33.33743459755331,0.6267932915740554,CWT,0.2207132886954682,0.11899186405124318,0.4437085439495265,0.0,0.18914373768738416,0.5692883895131085,0.06948675396828757,0.2119338681477988,,0.07502044626964122,0.0,0.0,0.0,,0.005803086799097475,0.0,0.0,,,,,0.6666666666666666,,0.16388597132205104,0.0,0.0,0.4432255028643911,0.4432255028643911,0.0,0.5513075307538897,0.14453222113107297,10,0.8029921456890994,0.3589756760152194,10,0.0,0.12841622691330282,0.1669873357373084,10,0,0.2279083057516021,0.3215424280545926,9,0.5,0.95,9.75,9.729729729729728,0.4875,10,gaus,0.8392857142857143,1.0,0.11249999999999998,1,7.75,0.22870980456931167,0.2393333552619054,0.44494579832634606,0.08244123862443742,0.19132694371633976,0.5709876543209885,0.06948675396828752,0.2142311213828326,,0.0786005410345442,0.0,0.0,0.0,,0.005803086799097478,0.0069230202012392494,0.0,,,,,0.2857142857142857,,0.1656587228853158,0.8,0.2758620689655173,0.4459328302473194,0.4459328302473194,0.29629629629629634,0.5722768897936426,0.15054128311157625,20,0.8861467299844048,0.40070531201513515,19,0.7071067811865476,0.9646446609406726,19.5,19.487179487179485,0.4948223304703363,19,11.25,11.0,5.555777773333512,16,0.8333333333333334,1.0,0.11666666666666663,2,14.75
,,8128.523264934706,7938.856598268039,429215.91627343,0.2502418337687646,,,61.0,431.0,16167.616953854607,,,mdp.39015035518102,False,,-50796.33258739985,50214.33258739985,57213951598.7098,57192251849.7098,,,[],[],8128.523264934706,7705.523264934706,8128.523264934706,8118.523264934706,[6],0.0,-14.5,1,14.0,[54],0.0,-14.5,[8128.523264934706],7938.856598268039,5283.523264934706,7938.856598268039,[63],0.0,-14.5,49,101,raw,5.308087675115715e-06,,,,,0.0,0.0,50796.33258739985,50214.33258739985,0.07606803981191958,gaus3,425.8729186536207,197149482.40138146,10.836699814791244,-33.20047979263169,0.6265912305516266,CWT,0.20464767399005787,0.2307804885009852,0.4530784706553902,0.0,0.17463188410089492,0.5679012345679015,0.11801056111040159,0.2012567060160918,,0.10791408418964543,0.0,0.0,0.0,,0.0024289279958000995,0.0,0.0,,,,,0.6666666666666666,,0.1542356617729052,0.0,0.0,0.4285687777170881,0.4285687777170881,0.0,0.5488006978947483,0.14227514831209773,10,0.8446588738687525,0.3818439484859375,10,0.0,0.1277416354327996,0.16558317590986113,10,0,0.24378837736771541,0.3477944000284705,10,0.0,1.0,10.0,10.0,0.5,10,gaus,0.71875,1.0,0.196875,1,7.75,0.2046476739900579,0.06028724252573983,0.4530784706553902,0.0,0.17341091403781628,0.5679012345679015,0.17885223021279298,0.19313544874653066,,0.09601201614351026,0.017716145576005426,0.017716145576005426,0.017716145576005426,,0.004990545084386209,0.0,0.02083664469983798,,,,,0.8571428571428572,,0.1465978550304083,0.0,0.0,0.42199171795923784,0.42199171795923784,0.0,0.6426144883096123,0.16904406126045304,19,0.8139885797777716,0.3680762302675866,20,0.7071067811865476,0.9646446609406726,19.5,19.487179487179485,0.4948223304703363,20,11.25,11.0,5.555777773333512,16,0.8333333333333334,1.0,0.11666666666666663,2,15.5
