avg_prominence,avg_prominence_diff,avg_variance_across_levels,correlation,distance_factor,distance_factor_diff,emd_value,fft_amplitude_max,fft_amplitude_max_diff,fft_dominant_frequency,fft_dominant_frequency_diff,fft_dynamic_cutoff,fft_dynamic_cutoff_diff,fft_dynamic_cutoff_percentile,fft_dynamic_cutoff_percentile_diff,fft_frequency_max,fft_frequency_max_diff,fft_num_peaks,fft_num_peaks_diff,fft_peak_amplitude,fft_peak_amplitude_diff,fft_positive_amplitudes,fft_positive_frequencies,fft_snr_threshold,fft_snr_threshold_diff,fft_spectral_bandwidth,fft_spectral_bandwidth_diff,fft_spectral_centroid,fft_spectral_centroid_diff,fft_spectral_magnitude,fft_spectral_magnitude_diff,fft_stationarity_threshold,fft_stationarity_threshold_diff,fft_variance_magnitude,fft_variance_magnitude_diff,htid,is_complex,kl_divergence,lower_envelope,lower_envelope_diff,max_autocorrelation,prominence_max,prominence_max_diff,prominence_min,prominence_min_diff,prominence_threshold,prominence_threshold_diff,relative_left_bases,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_num_peaks,relative_num_peaks_diff,relative_peaks,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,relative_right_bases,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,scales_used,signal_length,signal_type,smoothness,stft_amplitude_max,stft_amplitude_max_diff,stft_dominant_frequency,stft_dominant_frequency_diff,stft_dynamic_cutoff,stft_dynamic_cutoff_diff,stft_dynamic_cutoff_percentile,stft_dynamic_cutoff_percentile_diff,stft_frequency_max,stft_frequency_max_diff,stft_noverlap,stft_noverlap_diff,stft_nperseg,stft_nperseg_diff,stft_num_peaks,stft_num_peaks_diff,stft_peak_amplitude,stft_peak_amplitude_diff,stft_peak_freq_over_time,stft_positive_amplitudes,stft_positive_frequencies,stft_snr_threshold,stft_snr_threshold_diff,stft_spectral_bandwidth,stft_spectral_bandwidth_diff,stft_spectral_centroid,stft_spectral_centroid_diff,stft_spectral_magnitude,stft_spectral_magnitude_diff,stft_stationarity_threshold,stft_stationarity_threshold_diff,stft_variance_magnitude,stft_variance_magnitude_diff,stft_window,stft_window_diff,upper_envelope,upper_envelope_diff,variance_ratio_across_levels,wavelet,wavelet_adaptive_threshold,wavelet_energy_entropy,wavelet_entropy,wavelet_psnr,wavelet_sparsity,wavelet_type,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_relative_num_peaks_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
3357.800244058204,3185.7547895127495,44988.892839152715,0.2614905758006501,30,0.0,5260.674607428808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mdp.39015035518102,True,-107994.15373488104,-10593.978069748378,10011.978069748378,3789193668.116282,14490.61375011974,14067.61375011974,17.687556835090163,7.687556835090163,0.05,0.0,"[0, 22, 27, 32, 32, 59, 61, 67, 61, 61, 32]",0.0,-12.0,11,11.0,"[13, 23, 28, 41, 50, 60, 66, 69, 76, 80, 92]",0.0,1.5,"[14490.61375011974, 86.99391762162338, 366.11851007731593, 623.9977990916128, 9400.330552337944, 1315.2910924178345, 857.0033833793195, 17.687556835090163, 1377.2239028500092, 107.33978724784185, 8293.202432661912]",3185.7547895127495,33150.80268464024,3186.9650116186504,"[32, 32, 32, 42, 61, 61, 71, 71, 78, 81, 100]",0.0,1.5,49,101,raw,1.6815770629852358e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10593.978069748378,10011.978069748378,0.046037326390964986,shan,251.42033533518153,13.146096190734957,11.61520285281941,-20.817595474961163,0.6748838149121035,CWT,0.0,0.013987804728443243,1.0,1.0000000000000002,0.0,1.0,0.1421917479917763,0.0,1.0,0.0,7.016989464275758e-05,7.016989464275758e-05,0.00014032332718433294,0.4833085583670832,0.11370941677421034,0.08333333333333326,1.0000000000000002,0.6,0.0,0.0,0.8181818181818181,0.6555628834752847,0.2710266712049861,13,1.9610730406152435,1.0,1,0,0.0,0.2582344824810762,0.26829556621410516,11,0,0.0,0.4617977280800243,0.8857808289937426,3,5.887840577551898,0.5794399587462931,7.0,2.6645962732919255,0.5397199793731465,11,shan,0.9166666666666666,,,7,10.0,0.0811176298338267,0.0075038981850856085,0.5759160135553668,0.9249874519439996,0.0,0.2688578725154687,0.32258089075302165,0.024050039631486372,0.40992598023677207,0.0031093837169833428,0.14572182145049808,0.14572182145049808,0.14578175620268385,0.5199610418223112,0.20381782697889284,0.4761904761904763,1.0,0.41860465116279066,0.08156582151530617,0.08156582151530617,0.6164383561643836,0.9822405246782697,0.39607936252596504,12,1.244795705765593,0.600972579087357,13,0.7071067811865476,0.9747461863861947,12.5,12.48,0.7641588074788117,1,14.5,14.5,19.091883092036785,2,0.725,1.0,0.1925,7,2.5,1
5592.914163787091,5420.868709241636,92705.76711604978,0.3527093809269548,30,0.0,16853.089682700418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mdp.39015035518102,True,-160575.59628604783,-25843.671096633796,25261.671096633796,33123740272.863564,15782.72485496567,15359.72485496567,54.11229627682769,44.11229627682769,0.05,0.0,"[0, 33, 36, 43, 0]",0.0,-10.5,5,17.0,"[18, 34, 37, 49, 85]",0.0,-15.0,"[11169.55489703732, 54.11229627682769, 68.68858429809916, 889.4901863575396, 15782.72485496567]",5420.868709241636,24179.570818935455,5427.450830466715,"[59, 59, 59, 59, 100]",0.0,-19.5,49,101,raw,6.972767819401836e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25843.671096633796,25261.671096633796,0.051406017648802184,cmor,502.08126705894443,16.41888860322281,11.528116681678629,-30.61651221240286,0.6585168720953728,CWT,0.24420087022225714,0.9999999999999999,0.5103665334065667,0.8881363759846626,0.4347453776338785,0.8085106382978722,0.33828291690670065,0.026839813546720645,0.27115429911386835,0.01738315275484574,0.12963391924769913,0.12963391924769913,0.13001546772139883,0.3219198984254802,0.13680327255662117,0.5833333333333333,0.06666666666666667,0.7,0.17677006548007201,0.17677006548007201,0.21818181818181817,0.7757059130109358,0.3206969106043121,12,1.9188361250659522,0.9784623445050061,2,0,0.0,0.23225929825797548,0.24130836182646803,13,0,0.0,0.5024707583458362,0.9637963502400821,2,6.075908711186061,0.566006520629567,7.25,3.4475138121546967,0.524074688886212,12,cmor,1.0,,,3,9.75,0.3055095042602965,0.5364600329190284,0.2939282593715818,0.8215150034008307,1.9983446529533836e-06,0.22258088474744775,0.47743590021062865,0.050244354598706686,0.11115319185966732,0.02043848557970333,0.2564130724472916,0.2564130724472916,0.25673904385581137,0.37002079134086246,0.22456375007485302,0.7619047619047621,0.06666666666666665,0.4883720930232558,0.24391749138518165,0.24391749138518165,0.1643835616438356,1.025002862620624,0.41332287786338745,11,1.1842720502160686,0.5717524771839513,15,2.8284271247461903,0.8989847455447789,13.0,12.692307692307692,0.7173495156295323,2,14.5,14.5,17.67766952966369,2,0.725,0.9259259259259259,0.21472222222222223,5,2.75,2
1845.5874968822966,1802.1874968822965,2335.9145867416582,0.0981472120900448,30,0.0,1391.223789367416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mdp.39015035518102,False,,-2844.614656802605,2401.1479901359385,275969483.3671079,5480.822071979427,4971.888738646094,2.431965432215179,2.3652987655485163,0.05,0.0,"[1, 37, 42, 49, 1]",0.0,-13.5,5,11.0,"[15, 40, 43, 50, 87]",0.0,0.0,"[3661.041584843494, 38.932541273465176, 44.70932088288163, 2.431965432215179, 5480.822071979427]",1802.1874968822965,8533.537484411483,1802.1874968822965,"[56, 56, 56, 56, 99]",0.0,-13.5,49,100,smoothed,1.0607864226159158e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844.614656802605,2401.1479901359385,0.029483865900640872,gaus5,44.88416895851823,1097335.6239208742,11.020335008145885,-6.724882136769628,0.6624489795918367,CWT,0.2944183599053643,0.07116190666878003,0.9261965500093503,0.0,0.6699793553404927,0.23369878822850543,0.06594955687552584,0.36144273902519397,,0.03768431858051002,1.0,1.0,1.0,0.9016487582177322,0.9680497055675646,1.0,0.0,0.0,0.01499020067956569,0.01499020067956569,0.43636363636363634,2.339423335011355,1.0,1,1.2648181212997898,0.5842331906922381,12,0,0.0,0.5311439016740479,0.9775391180230135,5,1,0.11111111111111112,0.322300351451096,0.5216827519268703,13,5.737304826019502,0.5901925124271785,7.75,2.9406220546654103,0.518310541927875,11,gaus,0.4375,1.0,0.39375,1,8.5,0.006217506224727165,0.07689236096071918,0.9814682486721259,0.2181882938036883,0.6700175965207658,0.23369878822850548,0.04528567627154029,0.0006355649081368573,,0.0005773147539562973,0.07720236340064256,0.07720236340064256,0.0772023634006425,0.10852156889987398,0.05777836420952527,0.4761904761904763,0.33333333333333337,0.3488372093023256,0.0005392086948039637,0.0005392086948039637,0.5753424657534246,0.5267827094098277,0.21242023159356746,15,1.1697648662844098,0.5647485811210696,16,0.7071067811865476,0.9747461863861947,15.5,15.483870967741938,0.7105873789073831,3,13.375,12.5,7.535471672916921,16,0.66875,0.39469504587842164,0.41346648623647353,2,2.75,3
905.8432114709218,862.4432114709218,2062.9610200780185,0.09565075917884816,30,0.0,1354.7418136528922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mdp.39015035518102,False,,-2805.1305552441477,2361.663888577481,271903408.96606636,5361.238505046862,4852.305171713529,1.2184842226686214,1.1518175560019586,0.05,0.0,"[0, 0, 29, 37, 41, 47, 57, 57, 0]",0.0,-11.5,9,7.0,"[13, 16, 30, 40, 44, 48, 58, 62, 87]",0.0,15.5,"[7.528729917347391, 2569.9660783891873, 1.2184842226686214, 104.83886625009751, 55.348986653842246, 3.2960241193136426, 35.96820450306983, 13.185024135908563, 5361.238505046862]",862.4432114709218,7458.188903238297,862.4432114709219,"[14, 57, 57, 57, 57, 57, 59, 63, 99]",0.0,-7.0,49,100,smoothed,1.3893676228368273e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2805.1305552441477,2361.663888577481,0.0351053051487047,gaus3,47.18190929300538,1077664.5096376468,11.030525926419635,-6.65787118937367,0.6855102040816327,CWT,0.2609788261361945,0.09686271584661724,0.9338764955263306,0.01548769114831594,0.6579669156160927,0.2989036353144836,0.05977770800804305,0.27623021565331796,,0.0,0.39717295192437196,0.39717295192437196,0.39717295192437213,0.7523223076401098,0.9358807602027297,0.6000000000000001,0.52,0.14285714285714288,0.0033041307976625633,0.0033041307976625633,1.0,1.7091645572581338,0.730592249670724,6,1.258370286883184,0.5812548661325001,13,0,0.0,0.4290989440057019,0.7897313740135059,7,1,0.11111111111111112,0.31945496985061883,0.5170771519114318,14,4.08248290463863,0.7083940782400978,10.0,8.735999999999999,0.49705418197719176,12,gaus,0.4375,1.0,0.39375,1,9.25,0.005511332501632528,0.10243460933736093,0.9833966522975708,0.23029675204539468,0.6580065487392046,0.2989036353144837,0.04104764400792377,0.00048572626499515485,,0.0,0.03066269056737131,0.03066269056737131,0.030662690567371288,0.0905487823272341,0.05585835015359823,0.28571428571428575,0.6222222222222222,0.4418604651162791,0.00011885204827830759,0.00011885204827830759,1.0,0.5215415115899262,0.21030676728495623,16,1.2027482265575011,0.5806725556322894,14,1.4142135623730951,0.9494923727723894,15.0,14.933333333333334,0.7068890435290518,4,13.375,12.5,7.535471672916921,16,0.66875,0.39469504587842164,0.41346648623647353,2,3.5,4
1419.4567035293414,1376.0567035293413,2636.1665316443596,0.09872226033454758,30,0.0,1472.719315676583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mdp.39015035518102,False,,-3001.597875160517,2558.1312084938504,295943480.9054841,5599.592834571877,5090.659501238543,10.894664767557174,10.827998100890511,0.05,0.0,"[2, 38, 42, 46, 49, 56, 2]",0.0,-5.0,7,9.0,"[15, 39, 43, 47, 50, 57, 88]",0.0,-3.5,"[4115.367114909751, 33.98972673089304, 99.19020704401248, 10.894664767557174, 40.070631748654364, 37.09174493264254, 5599.592834571877]",1376.0567035293413,9241.79692470539,1376.056703529341,"[58, 40, 58, 58, 58, 58, 99]",0.0,-12.5,49,100,smoothed,9.529543014278289e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3001.597875160517,2558.1312084938504,0.026085028467730257,gaus7,51.16151090340471,1194285.5620937059,11.155195668865673,-7.027704095877101,0.6657142857142857,CWT,0.3691175051867626,0.06272754472709502,0.8914909349171077,0.20495505951273846,0.7291831844585234,0.242931332948644,0.06737121832191828,0.4551774580296219,,0.3004910726490514,0.7266456713395852,0.7266456713395852,0.7266456713395851,0.9999999999999999,1.0,0.8000000000000002,0.07999999999999999,0.6071428571428572,0.06145236614888866,0.06145236614888866,0.3090909090909091,2.2192418399923652,0.9486277266622176,2,1.4377092016301265,0.6640934534467116,11,0,0.0,0.5332972154332791,0.9815021653749484,3,1,0.11111111111111112,0.37231372420724584,0.6026355458506198,11,4.924428900898052,0.648255078507282,6.75,3.940298507462687,0.5830561106822124,8,gaus,0.4375,1.0,0.39375,1,6.25,0.007794997522885948,0.06851003470311681,0.9727538074278231,0.3784245585749089,0.7292145653882675,0.24293133294864408,0.04626189056439095,0.0008003890742937312,,0.004603451414461086,0.05609876318226255,0.05609876318226255,0.056098763182262486,0.12035902884664977,0.059685328012831725,0.380952380952381,0.3777777777777778,0.7441860465116279,0.0022104874278919967,0.0022104874278919967,0.4794520547945205,0.5032440414580692,0.2029284825129676,17,1.2763608011410144,0.61621183215438,12,3.5355339059327378,0.8737309319309736,14.5,14.068965517241379,0.6779368945369153,5,13.375,12.5,7.535471672916921,16,0.66875,0.39469504587842164,0.41346648623647353,2,4.25,5
,,1822828.1536758675,0.22509867249817814,30,0.0,48403.597612287216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mdp.39015035518102,False,,-96862.50427903791,96280.50427903791,331804676905.5425,,,,,0.15,0.09999999999999999,[],,,0,22.0,[],,,[],,,,[],,,49,101,raw,9.567950516963432e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96862.50427903791,96280.50427903791,0.0471750073793879,gaus1,1145.95159282049,20.517561470453387,11.1406328673125,-40.83035482659719,0.5894120024247322,CWT,0.9088304096522709,0.12826415962369847,0.0,0.3904070217774274,0.979197594237305,0.0,0.06396083006054833,1.0,,,,,,,,0.9999999999999999,,,1.0,1.0,,0.8,0.3307407152378285,11,1.4215150108143764,0.7248659184914436,6,9,0.7500000000000002,0.9625,1.0,1,1,0.11111111111111112,0.4282769463633506,0.8214841380139892,4,4.203173404306164,0.6997733282638454,5.5,2.6532663316582914,0.6534580927033513,7,gaus,0.6458333333333334,1.0,0.24791666666666662,1,5.5,0.9162258707341999,0.06880859529406082,0.0,0.361121596294948,4.5009662604781795e-06,0.027189158615803927,0.2608012114173677,1.0,,,,,,,,1.0,,,1.0000000000000002,1.0000000000000002,,0.8000000000000002,0.3225925647127621,14,0.991269536452351,0.47857315632857683,18,2.8284271247461903,0.8989847455447789,16.0,15.75,0.6637780870581038,6,13.375,12.5,7.535471672916921,16,0.66875,0.39469504587842164,0.41346648623647353,2,5.0,6
13367.98101873035,13195.935564184896,121236.60378130431,0.22797792734696723,10,20.0,10156.411055510729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mdp.39015035518102,True,-136204.503353012,-17971.036877821163,17389.036877821163,12888999783.052383,23378.114864884057,22955.114864884057,2113.0922256793965,2103.0922256793965,0.05,0.0,"[0, 43, 59]",0.0,-16.0,3,19.0,"[15, 49, 91]",0.0,-11.5,"[23378.114864884057, 2113.0922256793965, 14612.735965627593]",13195.935564184896,36318.94305619105,13195.935564184894,"[59, 59, 100]",0.0,-20.5,49,101,raw,1.5408186561690537e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17971.036877821163,17389.036877821163,0.06347962634664107,cgau8,372.98674119404114,13.236431285821208,11.47472698053019,-26.4040620492994,0.6455849666599313,CWT,0.10313149531288811,0.21289125607227372,0.7208547568988006,0.8195564237680772,0.011999772694721855,0.6572104018912525,0.07015030434845701,0.042887854161948645,0.6089686581028724,1.0,0.5803343530400474,0.5803343530400474,0.580334353040047,0.5403020612355222,0.27255540783537063,0.7499999999999999,0.02222222222222222,0.3333333333333333,0.08551274876512742,0.08551274876512742,0.34545454545454546,1.6675812164240045,0.6894212552965542,6,1.4947846651880408,0.7622279406375833,4,0,0.0,0.4313246772276158,0.4481295347819385,7,0,0.0,0.3608501025834768,0.6921517443097515,7,1.4142135623730951,0.8989847455447789,6.0,5.694915254237289,0.7352066584866752,4,cgau,0.3333333333333333,,,2,3.5,0.17588334268571493,0.11420765024070528,0.4151517979455803,0.7580794081455703,5.515799094095978e-08,0.18601635120234472,0.26568909650008427,0.06590643920113075,0.24963207410629168,1.0,0.64146363705644,0.64146363705644,0.6414636370564396,0.5729116029026315,0.3465140811560024,0.8571428571428572,0.022222222222222254,0.23255813953488372,0.16010365267737398,0.16010365267737398,0.2602739726027397,1.8214615500044635,0.7344874411770284,6,1.0220556927009954,0.4934363468386654,17,7.7781745930520225,0.722208050248142,11.5,8.869565217391305,0.6557468822669281,7,13.5,13.5,9.192388155425117,2,0.675,0.4814814814814814,0.38305555555555554,3,6.0,7
1260.7323374570356,1217.3323374570355,3077.240955477398,0.4387739073897425,30,0.0,1439.2119890551087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mdp.39015035518102,False,,-5346.542270956138,4903.075604289472,344216094.4181452,3954.9868619777794,3446.053528644446,10.972005401947854,10.905338735281191,0.05,0.0,"[0, 24, 24, 24, 24, 24]",0.0,-13.0,6,10.0,"[7, 25, 29, 44, 48, 67]",0.0,-8.5,"[3954.9868619777794, 11.5517659391071, 96.97900709618307, 12.200452332571615, 10.972005401947854, 3477.7039319946243]",1217.3323374570355,6869.994024742214,1217.3323374570357,"[93, 26, 32, 45, 49, 93]",0.0,-8.5,49,100,smoothed,1.9807483341362016e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5346.542270956138,4903.075604289472,0.028347302741037306,gaus8,60.19796820372206,1336180.5304696967,11.288196517904563,-7.539787331436148,0.6712244897959184,CWT,0.3384045474006709,0.14311905310005804,0.8328024444229458,0.4070836623574871,0.815833321825962,0.2585112521638779,0.9080629707480419,0.5928751078864033,,0.3028928643559755,0.624827184606082,0.624827184606082,0.6248271846060823,0.6706436268927639,0.5575877101166015,0.9000000000000001,0.39999999999999997,0.035714285714285754,0.7554832037981458,0.7554832037981458,0.12727272727272726,1.9985472495021819,0.8542905508346061,3,1.95937677121504,0.9050573545221142,3,0,0.0,0.5316299313139076,0.9784336269950341,4,1,0.11111111111111112,0.5315309894326253,0.8603482684805532,2,0.816496580927726,0.9416788156480196,3.0,2.823529411764706,0.8636965506811527,1,gaus,0.4375,1.0,0.39375,1,1.0,0.007146403439703818,0.1484055687318977,0.9580173620206789,0.5364510664360386,0.8158546621610421,0.25851125216387794,0.6235408951281317,0.0010425181440819765,,0.004640246289373705,0.04823813536855913,0.04823813536855913,0.0482381353685591,0.080718015635008,0.033279805374233085,0.4285714285714286,0.5555555555555556,0.37209302325581395,0.027175294112081375,0.027175294112081375,0.3424657534246575,0.4453620038626084,0.1795880888145673,18,1.6508667393368648,0.7970188501402479,5,9.192388155425117,0.6717004230205315,11.5,7.82608695652174,0.6304930686531229,8,13.375,12.5,7.535471672916921,16,0.66875,0.39469504587842164,0.41346648623647353,2,6.5,8
1197.753766863578,1154.353766863578,2891.246982792072,0.4372622352472976,30,0.0,1437.7341308936316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mdp.39015035518102,False,,-5354.435822777878,4910.969156111211,351659941.3321924,3745.8229414128273,3236.889608079494,19.886625072948732,19.81995840628207,0.05,0.0,"[0, 26, 30, 32, 32, 32]",0.0,-13.0,6,10.0,"[7, 28, 31, 44, 48, 68]",0.0,-8.5,"[3745.8229414128273, 43.66332348701644, 24.243556194841403, 43.990368506099, 19.886625072948732, 3308.915786507735]",1154.353766863578,6492.122601181469,1154.3537668635781,"[93, 32, 32, 45, 49, 93]",0.0,-8.5,49,100,smoothed,2.2112742270043666e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5354.435822777878,4910.969156111211,0.028077813087612133,gaus6,53.45836302349928,1265542.9427172835,11.198221204298637,-7.63427523855605,0.6446938775510204,CWT,0.3370499363378418,0.16115021854461772,0.8219734380158806,0.27034329896051273,0.7726974957138448,0.18349682631275244,0.9043257434370404,0.5348102291665471,,0.5797338776845711,0.5844276989244456,0.5844276989244456,0.5844276989244458,0.6181711547633271,0.5013209260964947,0.9000000000000001,0.39999999999999997,0.035714285714285754,0.7578194504028382,0.7578194504028382,0.12727272727272726,1.9918048869543927,0.8514084890688349,4,1.8132176261779813,0.8375448622389562,5,0,0.0,0.5359279140925349,0.9863438115635765,2,1,0.11111111111111112,0.4926753427555742,0.7974556262754829,5,1.4142135623730951,0.8989847455447789,4.0,3.4782608695652177,0.8066352299152466,2,gaus,0.4375,1.0,0.39375,1,1.75,0.007117796858518009,0.16632549114050496,0.955298241791352,0.42954584962274633,0.7727238344177519,0.1834968263127525,0.6209746479207606,0.0009404162194200164,,0.008881384447500567,0.045119199593766375,0.045119199593766375,0.045119199593766354,0.0744024798483261,0.02992150391376586,0.4285714285714286,0.5555555555555556,0.37209302325581395,0.02725933064430562,0.02725933064430562,0.3424657534246575,0.43902399910204803,0.17703234730097875,19,1.5485115296759402,0.7476029708533567,8,7.7781745930520225,0.722208050248142,13.5,11.25925925925926,0.6200325965526424,9,13.375,12.5,7.535471672916921,16,0.66875,0.39469504587842164,0.41346648623647353,2,7.25,9
1012.9372963682154,969.5372963682154,2832.1800593991397,0.44417872532191105,30,0.0,1351.8642457154067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mdp.39015035518102,False,,-5465.115181123395,5021.648514456729,362002012.4062077,3495.1284931838754,2986.195159850542,25.98935715580933,25.922690489142667,0.05,0.0,"[0, 32, 32, 32, 32, 32]",0.0,-13.0,6,10.0,"[7, 33, 44, 48, 51, 68]",0.0,-8.5,"[3495.1284931838754, 25.98935715580933, 61.273953242868856, 45.708278514064205, 58.994588925783376, 2390.5291071868905]",969.5372963682154,5383.2237782092925,969.5372963682154,"[93, 35, 45, 49, 52, 93]",0.0,-8.5,49,100,smoothed,2.5286619022939456e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5465.115181123395,5021.648514456729,0.027192368118387725,gaus4,50.265803593499854,1246794.2872536927,11.135007974600667,-7.759909153526979,0.6163265306122448,CWT,0.25834123515231805,0.1859754978744474,0.8075748709226497,0.17427472577103792,0.7612483683066619,0.10328909405654929,0.9214250170674394,0.5163703104226844,,0.7692525106990485,0.46587165227000404,0.46587165227000404,0.46587165227000416,0.4641858069577952,0.43388209469842864,0.9000000000000001,0.39999999999999997,0.035714285714285754,0.7905771089301564,0.7905771089301564,0.12727272727272726,1.8443510086788668,0.788378478181639,5,1.7020352581191387,0.7861885221092118,7,0,0.0,0.5090897166677174,0.9369496873774652,6,1,0.11111111111111112,0.4605068343911679,0.7453869397432797,7,0.9574271077563381,0.9316123494459758,6.25,6.131386861313869,0.7425918890087022,3,gaus,0.4375,1.0,0.39375,1,2.5,0.0054556320406768805,0.19099761123891898,0.9516828191399276,0.3544383145056378,0.7612760336795283,0.10328909405654933,0.6327162305301216,0.000907991262443144,,0.011784764609599974,0.035966392596606646,0.035966392596606646,0.03596639259660662,0.055868952929838685,0.02589639514097023,0.4285714285714286,0.5555555555555556,0.37209302325581395,0.028437648044914384,0.028437648044914384,0.3424657534246575,0.4208494959678361,0.1697036478279218,20,1.4825681649000642,0.7157662977193643,9,7.7781745930520225,0.722208050248142,14.5,12.413793103448278,0.6021754536954995,10,13.375,12.5,7.535471672916921,16,0.66875,0.39469504587842164,0.41346648623647353,2,8.0,10
