wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
sym8,1,antireflect,8.835783696627209e-22,272.0158246322834,410343.92209726205,0.6744186046511628,34.49953968453402,71,smoothed,1.611233368947751e-11,,"[6, 11, 14, 17, 19, 21, 27, 29, 32, 36, 38, 41, 44, 46, 50, 53, 56, 60, 64]","[544.266666666645, 33.73333333335081, 11.333333333329609, 10.466666666654845, 16.86666666665836, 32.53333333331538, 70.20000000000258, 1.9999999999886455, 22.46666666667712, 45.200000000001374, 8.26666666665365, 5.733333333355041, 60.46666666665857, 23.066666666657955, 38.13333333330052, 34.60000000000089, 0.6666666666594292, 42.200000000113654, 640.8666666666263]",19,3.6123070630480916,17233.73468230141,0.6661618048999709,1.7208017008188113e-05,1.0,20,61.51333333333154,1.9999999999886455,544.6666666666732,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666732, 33.73333333335081, 11.333333333329609, 10.466666666654845, 41.266666666664136, 10.0666666666503, 52.73333333330962, 1.9999999999886455, 41.13333333331069, 52.86666666665798, 66.39999999998943, 10.533333333308882, 5.733333333355041, 134.93333333331788, 16.86666666665363, 96.33333333330577, 34.60000000000089, 2.9333333333216363, 19.466666666673945, 42.200000000113654]","[4, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644443341,640.8666666666263,-640.8666666666263,DWT,mdp.39015056038089,0.0,-14.5,26936165.226666775,1.5999999999886683,285.26666666666006,62.020000000001765,4.035882739117369e-11,0.0,62.020000000001765,128.6000000000356,78.46787878788322,0.0,4.035882739117369e-11,0.0,-14.5,0.0,-14.5,9.0,0.260699644314189,0.5288751915074716,0.5499654606499242,0.6087551299589603,0.6501664427833398,,0.7476525821596244,0.3738262910798122,0.7476525821596244,108,1.1994087417641315,0.6798725359036308,168,0,0,0.7476525821596244,0.7476525821596244,103,0,0,0.5196923738427771,0.7154331135248961,92,34.16016198244187,0.9472837006443798,117.75,111.7632393893773,0.8827853688407084,1,sym,476.5359477124183,536.0,195.01815118435943,153,1.0,1.0,0.0,6,2.25,1
bior6.8,1,reflect,4.248355135028382e-22,275.1960672506008,441938.98854319187,0.6363636363636364,33.47451724800934,71,smoothed,9.561053044743738e-12,,"[6, 11, 14, 17, 19, 21, 27, 29, 32, 36, 38, 41, 44, 46, 50, 53, 56, 60, 64]","[544.2666666665762, 33.73333333332375, 11.333333333325672, 10.46666666666048, 16.866666666665935, 32.53333333332902, 70.1999999999932, 1.999999999995616, 22.466666666671713, 45.1999999999901, 8.26666666666049, 5.733333333336155, 60.46666666665193, 23.066666666648697, 38.13333333332493, 34.59999999999119, 0.6666666666634917, 42.20000000001098, 640.8666666665538]",19,3.5681735321811487,17904.676515978696,0.7043321198047041,1.7208017008189936e-05,0.9999999999999999,20,61.51333333332094,1.999999999995616,544.6666666665716,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666665716, 33.73333333332375, 11.333333333325672, 10.46666666666048, 41.26666666665784, 10.066666666666872, 52.73333333331654, 1.999999999995616, 41.13333333332153, 52.8666666666508, 66.39999999998076, 10.533333333330619, 5.733333333336155, 134.93333333330935, 16.866666666665928, 96.33333333330923, 34.59999999999119, 2.933333333333369, 19.46666666666052, 42.20000000001098]","[1, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644441893,640.8666666665541,-640.8666666665541,DWT,mdp.39015056038089,0.0,-14.5,26936165.22666692,1.5999999999956387,285.2666666667617,62.02000000001236,1.1254996934439987e-10,0.0,62.02000000001236,128.60000000024752,78.46787878788426,0.0,1.1254996934439987e-10,0.0,-14.5,0.0,-14.5,9.0,0.29167134701488195,0.5101309221487696,0.6314906159388947,0.41176470588235303,0.6939556321351479,,0.7629107981220657,0.3814553990610329,0.7629107981220657,73,1.1881017124597617,0.6734632623849205,183,0,0,0.7629107981220657,0.7629107981220657,64,0,0,0.5078026446240095,0.6990651496637904,111,54.14409786240171,0.9164442934222196,107.75,91.33020614471633,0.8750817146123444,3,bior,249.06666666666666,208.0,160.25884845294092,135,0.5226608147030586,0.8217637562435972,0.3876083028347798,2,2.75,2
sym8,1,reflect,9.075291200313948e-22,271.899669696545,410343.27766416926,0.6744186046511628,34.49953968453402,71,smoothed,1.7175456675053742e-11,,"[6, 11, 14, 17, 19, 21, 27, 29, 32, 36, 38, 41, 44, 46, 50, 53, 56, 60, 64]","[544.2666666666448, 33.73333333335081, 11.333333333329609, 10.466666666654845, 16.86666666665836, 32.53333333331538, 70.20000000000258, 1.9999999999886455, 22.46666666667712, 45.200000000001374, 8.26666666665365, 5.733333333355041, 60.46666666665857, 23.066666666657955, 38.13333333330052, 34.60000000000089, 0.6666666666594292, 42.200000000113654, 640.8666666666238]",19,3.6123127360792795,17210.370323132323,0.66712883199087,1.720801700818811e-05,1.0,20,61.513333333331445,1.9999999999886455,544.6666666666715,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666715, 33.73333333335081, 11.333333333329609, 10.466666666654845, 41.266666666664136, 10.0666666666503, 52.73333333330962, 1.9999999999886455, 41.13333333331069, 52.86666666665798, 66.39999999998943, 10.533333333308882, 5.733333333355041, 134.93333333331788, 16.86666666665363, 96.33333333330577, 34.60000000000089, 2.9333333333216363, 19.466666666673945, 42.200000000113654]","[4, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644443335,640.8666666666261,-640.8666666666261,DWT,mdp.39015056038089,0.0,-14.5,26936165.226666775,1.5999999999886683,285.26666666666176,62.02000000000186,4.058620106661692e-11,0.0,62.02000000000186,128.60000000003743,78.46787878788331,0.0,4.058620106661692e-11,0.0,-14.5,0.0,-14.5,9.0,0.25956843623711123,0.528877600941355,0.5499637978109473,0.6087551299589603,0.6486415619421328,,0.7476525821596244,0.3738262910798122,0.7476525821596244,100,1.1981204378788552,0.6791422740679459,169,0,0,0.7476525821596244,0.7476525821596244,105,0,0,0.5191613053781015,0.7147020195464174,94,34.95711658589707,0.9460538324291712,117.0,110.86699689106085,0.8827491384368078,2,sym,476.5359477124183,536.0,195.01815118435943,153,1.0,1.0,0.0,6,3.0,3
bior6.8,1,antireflect,4.2959481080006385e-22,275.14768512107867,442493.87826249085,0.6363636363636364,33.47451724800934,71,smoothed,9.724728672001344e-12,,"[6, 11, 14, 17, 19, 21, 27, 29, 32, 36, 38, 41, 44, 46, 50, 53, 56, 60, 64]","[544.2666666665763, 33.73333333332375, 11.333333333325672, 10.46666666666048, 16.866666666665935, 32.53333333332902, 70.1999999999932, 1.999999999995616, 22.466666666671713, 45.1999999999901, 8.26666666666049, 5.733333333336155, 60.46666666665193, 23.066666666648697, 38.13333333332493, 34.59999999999119, 0.6666666666634917, 42.20000000001098, 640.8666666665542]",19,3.560639002931886,17899.468717198677,0.7036774187433167,1.7208017008189933e-05,0.9999999999999998,20,61.51333333332093,1.999999999995616,544.6666666665714,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666665714, 33.73333333332375, 11.333333333325672, 10.46666666666048, 41.26666666665784, 10.066666666666872, 52.73333333331654, 1.999999999995616, 41.13333333332153, 52.8666666666508, 66.39999999998076, 10.533333333330619, 5.733333333336155, 134.93333333330935, 16.866666666665928, 96.33333333330923, 34.59999999999119, 2.933333333333369, 19.46666666666052, 42.20000000001098]","[0, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644441895,640.8666666665542,-640.8666666665542,DWT,mdp.39015056038089,0.0,-14.5,26936165.22666692,1.5999999999956387,285.2666666667619,62.020000000012374,1.1243628250667825e-10,0.0,62.020000000012374,128.60000000024775,78.46787878788427,0.0,1.1243628250667825e-10,0.0,-14.5,0.0,-14.5,9.0,0.29120016380296154,0.5069308780334464,0.6329224050003774,0.41176470588235303,0.6936157438237656,,0.7629107981220657,0.3814553990610329,0.7629107981220657,71,1.1867989196811364,0.6727247876687381,185,0,0,0.7629107981220657,0.7629107981220657,65,0,0,0.5072867793085809,0.6983549850599738,112,55.26526938322114,0.914714090457992,108.25,91.31773932662061,0.8738308106610948,4,bior,249.06666666666666,208.0,160.25884845294092,135,0.5226608147030586,0.8217637562435972,0.3876083028347798,2,3.5,4
sym13,1,reflect,9.282879315014911e-23,281.8014483455409,389957.7273868865,0.6458333333333334,40.84377667187949,71,smoothed,4.506191194834194e-12,,"[6, 11, 14, 17, 19, 21, 27, 29, 32, 36, 38, 41, 44, 46, 50, 53, 56, 60, 64]","[544.2666666666221, 33.73333333332913, 11.333333333332025, 10.466666666664178, 16.866666666666145, 32.53333333333139, 70.19999999999668, 1.9999999999983658, 22.46666666666856, 45.1999999999958, 8.266666666663784, 5.73333333333418, 60.4666666666608, 23.066666666658854, 38.133333333329176, 34.59999999999586, 0.6666666666675898, 42.20000000000535, 640.8666666666119]",19,3.8386819906594667,15574.310432062724,0.5621141311644846,1.720801700818723e-05,0.9999999999999998,20,61.513333333327765,1.9999999999983658,544.6666666666199,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666199, 33.73333333332913, 11.333333333332025, 10.466666666664178, 41.2666666666623, 10.066666666666404, 52.73333333332606, 1.9999999999983658, 41.13333333332825, 52.8666666666595, 66.39999999999145, 10.533333333332372, 5.73333333333418, 134.93333333332225, 16.86666666666619, 96.33333333332226, 34.59999999999586, 2.9333333333335556, 19.466666666665844, 42.20000000000535]","[1, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644443198,640.8666666666122,-640.8666666666122,DWT,mdp.39015056038089,0.0,-14.5,26936165.22666679,1.5999999999983885,285.2666666667134,62.02000000000554,5.445599526865408e-11,0.0,62.02000000000554,128.6000000001111,78.46787878788169,0.0,5.445599526865408e-11,0.0,-14.5,0.0,-14.5,9.0,0.3559997408043798,0.6250205153882438,0.4973627009007464,0.46078431372549056,0.5418636972078795,,0.7492175273865415,0.37460876369327073,0.7492175273865415,94,1.175850657000471,0.6665188773287025,193,0,0,0.7492175273865415,0.7492175273865415,95,0,0,0.496206193605348,0.6831009264507905,150,47.798186855430686,0.9262373659638415,133.0,121.16575702967003,0.8604952261917973,5,sym,476.5359477124183,536.0,195.01815118435943,153,1.0,1.0,0.0,6,5.25,5
sym13,1,symmetric,9.174748622765297e-23,281.852333649292,392867.01525895356,0.6458333333333334,38.95391090601076,71,smoothed,4.423441268986799e-12,,"[6, 11, 14, 17, 19, 21, 27, 29, 32, 36, 38, 41, 44, 46, 50, 53, 56, 60, 64]","[544.2666666666222, 33.73333333332911, 11.333333333332025, 10.466666666664178, 16.866666666666145, 32.53333333333139, 70.19999999999668, 1.9999999999983658, 22.46666666666856, 45.1999999999958, 8.266666666663784, 5.73333333333418, 60.4666666666608, 23.066666666658854, 38.133333333329176, 34.59999999999586, 0.666666666667588, 42.20000000000534, 640.8666666666113]",19,3.809984647612905,15590.00696766903,0.5712981802820302,1.7208017008187233e-05,0.9999999999999994,20,61.51333333332775,1.9999999999983658,544.6666666666196,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666196, 33.73333333332911, 11.333333333332025, 10.466666666664178, 41.2666666666623, 10.066666666666404, 52.73333333332606, 1.9999999999983658, 41.13333333332825, 52.8666666666595, 66.39999999999145, 10.533333333332372, 5.73333333333418, 134.93333333332225, 16.86666666666619, 96.33333333332226, 34.59999999999586, 2.9333333333335574, 19.46666666666584, 42.20000000000534]","[1, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644443197,640.8666666666121,-640.8666666666121,DWT,mdp.39015056038089,0.0,-14.5,26936165.22666679,1.5999999999983885,285.2666666667137,62.02000000000555,5.4569682106375694e-11,0.0,62.02000000000555,128.60000000011132,78.4678787878817,0.0,5.4569682106375694e-11,0.0,-14.5,0.0,-14.5,9.0,0.3564953018947621,0.6128322603953323,0.5048695737207951,0.46078431372549056,0.5428881355948327,,0.7492175273865415,0.37460876369327073,0.7492175273865415,91,1.1742170779230503,0.6655928997938618,194,0,0,0.7492175273865415,0.7492175273865415,97,0,0,0.4955739170662426,0.6822305046479148,152,48.7886598845811,0.9247088582028069,133.5,121.09515106387781,0.8593451698421442,6,sym,476.5359477124183,536.0,195.01815118435943,153,1.0,1.0,0.0,6,6.0,6
sym13,1,antisymmetric,9.182978371452197e-23,281.8484397743229,392842.3739899871,0.6458333333333334,39.09539045385198,71,smoothed,4.393984393863011e-12,,"[6, 11, 14, 17, 19, 21, 27, 29, 32, 36, 38, 41, 44, 46, 50, 53, 56, 60, 64]","[544.2666666666221, 33.73333333332914, 11.333333333332025, 10.466666666664178, 16.866666666666145, 32.53333333333139, 70.19999999999668, 1.9999999999983658, 22.46666666666856, 45.1999999999958, 8.266666666663784, 5.73333333333418, 60.4666666666608, 23.066666666658854, 38.133333333329176, 34.59999999999586, 0.6666666666675898, 42.20000000000535, 640.8666666666119]",19,3.8102236311408437,15574.455970465478,0.5701566322050516,1.7208017008187236e-05,0.9999999999999994,20,61.513333333327786,1.9999999999983658,544.6666666666204,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666204, 33.73333333332914, 11.333333333332025, 10.466666666664178, 41.2666666666623, 10.066666666666404, 52.73333333332606, 1.9999999999983658, 41.13333333332825, 52.8666666666595, 66.39999999999145, 10.533333333332372, 5.73333333333418, 134.93333333332225, 16.86666666666619, 96.33333333332226, 34.59999999999586, 2.9333333333335547, 19.466666666665844, 42.20000000000535]","[1, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644443196,640.8666666666121,-640.8666666666121,DWT,mdp.39015056038089,0.0,-14.5,26936165.22666679,1.5999999999983885,285.2666666667129,62.02000000000552,5.4569682106375694e-11,0.0,62.02000000000552,128.60000000011064,78.46787878788166,0.0,5.4569682106375694e-11,0.0,-14.5,0.0,-14.5,9.0,0.3564573802792218,0.6129337608085551,0.504805991538354,0.46078431372549056,0.5418731958087362,,0.7492175273865415,0.37460876369327073,0.7492175273865415,95,1.1738073081546783,0.6653606260060704,195,0,0,0.7492175273865415,0.7492175273865415,98,0,0,0.49537092843207153,0.6819510608887515,153,47.93311311956833,0.9260291464204192,135.25,123.47755926710667,0.858655005308975,7,sym,476.5359477124183,536.0,195.01815118435943,153,1.0,1.0,0.0,6,6.75,7
sym13,1,antireflect,9.103567027271022e-23,281.8861594470363,389816.0756050963,0.6354166666666666,40.84377667187949,71,smoothed,4.298370736026773e-12,,"[6, 11, 14, 17, 19, 21, 27, 29, 32, 36, 38, 41, 44, 46, 50, 53, 56, 60, 64]","[544.2666666666221, 33.733333333329114, 11.33333333333203, 10.466666666664176, 16.866666666666145, 32.53333333333139, 70.19999999999668, 1.9999999999983658, 22.46666666666856, 45.1999999999958, 8.266666666663784, 5.73333333333418, 60.4666666666608, 23.066666666658854, 38.133333333329176, 34.59999999999586, 0.6666666666675916, 42.200000000005346, 640.8666666666122]",19,3.8400768950200908,15591.866320625271,0.5604537140229953,1.7208017008187236e-05,0.9999999999999994,20,61.513333333327786,1.9999999999983658,544.6666666666202,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666202, 33.733333333329114, 11.33333333333203, 10.466666666664176, 41.2666666666623, 10.066666666666404, 52.73333333332606, 1.9999999999983658, 41.13333333332825, 52.8666666666595, 66.39999999999145, 10.533333333332372, 5.73333333333418, 134.93333333332225, 16.86666666666619, 96.33333333332226, 34.59999999999586, 2.9333333333335574, 19.466666666665844, 42.200000000005346]","[0, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644443198,640.8666666666122,-640.8666666666122,DWT,mdp.39015056038089,0.0,-14.5,26936165.22666679,1.5999999999983885,285.26666666671304,62.02000000000552,5.445599526865408e-11,0.0,62.02000000000552,128.60000000011064,78.46787878788166,0.0,5.445599526865408e-11,0.0,-14.5,0.0,-14.5,9.0,0.3568247241046637,0.6256129552531617,0.4969971949909181,0.40686274509803916,0.5430094867382345,,0.7492175273865415,0.37460876369327073,0.7492175273865415,97,1.1553488023193474,0.6548976114103954,217,0,0,0.7492175273865415,0.7492175273865415,92,0,0,0.48586142123700343,0.6688598232968886,164,59.53430383680768,0.9081260743259141,142.5,125.45202137509759,0.8441093334592533,8,sym,476.5359477124183,536.0,195.01815118435943,153,1.0,1.0,0.0,6,7.5,8
sym13,1,periodic,9.16778658417771e-23,281.8556304401145,390045.4998130021,0.6354166666666666,41.16233784260799,71,smoothed,4.392304986076466e-12,,"[6, 11, 14, 17, 19, 21, 27, 29, 32, 36, 38, 41, 44, 46, 50, 53, 56, 60, 64]","[544.2666666666222, 33.7333333333291, 11.333333333332028, 10.466666666664176, 16.866666666666145, 32.53333333333139, 70.19999999999668, 1.9999999999983658, 22.46666666666856, 45.1999999999958, 8.266666666663784, 5.73333333333418, 60.4666666666608, 23.066666666658854, 38.133333333329176, 34.59999999999586, 0.6666666666675898, 42.200000000005346, 640.8666666666119]",19,3.836194594935375,15584.803614016335,0.5709522137097736,1.7208017008187233e-05,0.9999999999999994,20,61.51333333332779,1.9999999999983658,544.6666666666206,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666206, 33.7333333333291, 11.333333333332028, 10.466666666664176, 41.2666666666623, 10.066666666666404, 52.73333333332606, 1.9999999999983658, 41.13333333332825, 52.8666666666595, 66.39999999999145, 10.533333333332372, 5.73333333333418, 134.93333333332225, 16.86666666666619, 96.33333333332226, 34.59999999999586, 2.9333333333335556, 19.466666666665844, 42.200000000005346]","[1, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644443197,640.8666666666121,-640.8666666666121,DWT,mdp.39015056038089,0.0,-14.5,26936165.22666679,1.5999999999983885,285.2666666667127,62.02000000000551,5.4569682106375694e-11,0.0,62.02000000000551,128.6000000001104,78.46787878788165,0.0,5.4569682106375694e-11,0.0,-14.5,0.0,-14.5,9.0,0.35652740863549715,0.623964075657767,0.4975891812179001,0.40686274509803916,0.5425485373958154,,0.7492175273865415,0.37460876369327073,0.7492175273865415,98,1.1544575866166737,0.6543924349357578,218,0,0,0.7492175273865415,0.7492175273865415,93,0,0,0.48549838960100383,0.6683600567682195,166,59.65665651598878,0.9079372584629802,143.75,126.71050408368137,0.8430504193549468,9,sym,476.5359477124183,536.0,195.01815118435943,153,1.0,1.0,0.0,6,8.25,9
rbio3.7,1,antireflect,3.0030709878822383e-28,336.70261940502553,514795.63323605293,0.6511627906976745,39.47138631755697,71,smoothed,6.646483050942574e-15,,"[6, 11, 14, 17, 19, 21, 27, 29, 32, 36, 38, 41, 44, 46, 50, 53, 56, 60, 64]","[544.2666666666667, 33.73333333333322, 11.33333333333325, 10.466666666666697, 16.866666666666678, 32.53333333333341, 70.19999999999992, 1.9999999999998792, 22.46666666666664, 45.19999999999998, 8.266666666666648, 5.733333333333292, 60.4666666666667, 23.066666666666602, 38.13333333333344, 34.60000000000013, 0.6666666666666288, 42.20000000000008, 640.8666666666666]",19,3.574450754342248,21378.708107540446,0.6886273846380302,1.7208017008184552e-05,0.9999999999999999,20,61.51333333333331,1.9999999999998792,544.6666666666666,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666666, 33.73333333333322, 11.33333333333325, 10.466666666666697, 41.266666666666765, 10.06666666666661, 52.73333333333334, 1.9999999999998792, 41.133333333333276, 52.8666666666666, 66.39999999999996, 10.533333333333308, 5.733333333333292, 134.93333333333328, 16.86666666666667, 96.33333333333337, 34.60000000000013, 2.933333333333276, 19.466666666666583, 42.20000000000008]","[2, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444442,640.8666666666666,-640.8666666666666,DWT,mdp.39015056038089,0.0,-14.5,26936165.226666667,1.599999999999902,285.26666666666665,62.019999999999996,1.1368683772161603e-13,0.0,62.019999999999996,128.60000000000014,78.46787878787876,0.0,1.1368683772161603e-13,0.0,-14.5,0.0,-14.5,9.0,0.8906705040286954,0.5127969663265354,0.8194835509303009,0.4883720930232562,0.9206891871786551,,0.7363067292644757,0.36815336463223786,0.7363067292644757,242,1.7641670731263996,1.0,1,0,0,0.7363067292644757,0.7363067292644757,141,0,0,0.7264024602974887,1.0,1,117.460276973395,0.8187341404731558,96.25,1.9888382123653958,0.8351000949279359,10,rbio,280.31851851851854,249.0,183.57277835510553,135,0.5882421249942852,0.9413112432881487,0.3058371395175557,5,8.75,10
