signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
smoothed,morl,1810037648.7614229,0.6353037959807263,426.6036140917575,-31.90911327860317,670,127,28491.989532438856,,False,15.014557615248744,316474.1188581452,0.028042255976489433,5.730690452380516e-07,0.6161480458244258,5569.2869251485035,,,,[],[],11,91712.50099688255,51564.60367818017,139056.1413865093,"[35, 81, 156, 214, 256, 324, 363, 470, 538, 599, 651]","[139056.1413865093, 61075.88870588149, 111975.71461461973, 125379.3037924096, 68995.3497568268, 90356.38884181768, 51564.60367818017, 96327.68630017748, 67856.46230740845, 64160.76401605859, 132089.20756581865]","[0, 62, 117, 117, 236, 289, 343, 289, 504, 559, 117]","[117, 117, 179, 559, 289, 397, 397, 559, 559, 613, 669]",960136572282.9073,113378.96508819293,-113378.96508819293,0.0,,,,CWT,mdp.39015056038238,959902822305.8274,,0.0,-46.5,59.0,0.0,-46.5,,112423.76508819293,91411.26099688254,987750.7109657079,91411.26099688254,,0.0,91411.26099688254,,,51560.00367818017,0.0,-55.5,138100.94138650928,112423.76508819293,,4960.686925148503,0.0,1.0,0.9764163390140672,0.0,0.8978361120964878,0.9999999999999999,0.0,,1.0,1.0,1.0,1.0,,0.04637519220808281,0.9970438469063034,0.3969561649578658,,,,,0.25,,0.0,1.0,0.9545454545454546,0.0,0.0,1.0,2.4156421474906713,0.9360766119469662,2,1.8473426143456286,1.0,1,0,0.6174943327584078,1.0,1,0,0.5534646358729365,1.0,1,0.5,0.95,1.25,1.1428571428571428,0.9125,1,morl,0.1568627450980392,,,3,1.5,0.0,0.8819473109896708,0.9289181578174448,0.0,0.8913541116393731,1.0,0.0,,1.0,1.0,1.0,1.0,,0.0463751922080828,0.9341181481073209,0.39695616495786584,,,,,0.04000000000000009,,0.0,0.9999999999999999,0.9846153846153847,0.0,0.0,1.0,2.3031862910981733,0.8524237842416792,3,1.7501691101582741,0.9535444604351047,2,0.7071067811865476,0.9646446609406726,2.5,2.4000000000000004,0.9198223304703363,1,5.5,5.5,6.363961030678928,2,0.4731182795698925,1.0,0.36881720430107523,2,1.25
raw,gaus8,2170401725.992859,0.6227053707838759,469.6506501840331,-31.27921610350523,670,127,32013.488301123536,,False,15.07680633821019,376972.61500920315,0.023225845382587103,2.925994400127243e-07,0.4227373417685387,7903.1719925209145,,,,[],[],12,86300.69159905516,19975.876691915888,167794.31392072164,"[35, 81, 157, 216, 255, 323, 364, 415, 470, 539, 599, 649]","[167794.31392072164, 48438.36519258341, 100909.92657952783, 133312.38058324382, 68124.34253818999, 91357.19425762462, 48193.9899514271, 19975.876691915888, 93803.28815008, 60542.27190865407, 55664.25701472386, 147492.09239996984]","[0, 61, 118, 118, 235, 289, 344, 396, 396, 504, 558, 118]","[118, 118, 178, 558, 289, 396, 396, 425, 558, 558, 613, 669]",1283584891752.4368,131339.7347191305,-131339.7347191305,0.0,,,,CWT,mdp.39015056038238,1283319431277.4368,,0.0,-69.5,80.0,0.0,-68.0,,130150.7347191305,85733.3981207943,983417.299188662,85733.3981207943,,0.0,85733.3981207943,,,19971.876691915888,0.0,-72.5,166610.31392072164,130150.7347191305,,7270.6719925209145,0.039750265373457785,0.9127869675309008,0.9999999999999999,0.01616404959297514,0.6732443412652349,0.8305895450411743,0.01537325443685339,,0.51389796636737,1.0,1.0,1.0,,0.07104522891806729,0.9269170834526789,0.5346372361119666,,,,,0.25,,0.015566875571377238,0.75,0.9999999999999999,0.038414800284505,0.038414800284505,1.0,2.3186185220510587,0.8212433693793165,2,1.6753621412243707,0.8846208802379728,2,0,0.5813495707850336,1.0,1,0,0.4982726318915139,0.8750289250145332,2,0.5,0.95,1.75,1.6,0.8875,1,gaus,1.0,1.0,0.0,1,1.0,0.04490719730038972,0.9238675562567018,1.0,0.02521209251793454,0.7025884838880081,0.6869629712909171,0.025581311224331542,,0.3380210446975168,0.8898449242497075,0.8898449242497075,0.8898449242497075,,0.07099005016925308,0.9282301950736127,0.5398855990559385,,,,,0.8799999999999999,,0.0169312201589632,0.4390243902439024,0.46153846153846156,0.04593763580439053,0.04593763580439053,0.47560975609756095,2.23583856818238,0.8274979668860333,5,1.6464518457644077,0.8970361936966347,3,1.4142135623730951,0.9292893218813453,4.0,3.75,0.8646446609406726,2,11.625,12.5,5.875088651813407,16,1.0,0.9231811168376425,0.023045664948707256,3,2.25
raw,gaus4,2895665246.182161,0.6425549418263016,487.016525379508,-33.79758697409996,670,127,41674.24695703968,,False,14.90608244790405,466009.168930744,0.015053462882876107,4.0750631344506795e-07,0.2895978986496947,5134.735444157248,,,,[],[],11,81812.97618949531,35233.0461760795,205758.77327278623,"[40, 80, 155, 215, 255, 323, 364, 469, 540, 600, 649]","[205758.77327278623, 39045.61962230552, 62736.973712935236, 84633.66487692829, 52380.412435323786, 103537.30364733606, 37204.45221635584, 68670.51300044339, 35233.0461760795, 47326.450157111176, 163415.52896684333]","[0, 61, 118, 178, 235, 178, 344, 397, 503, 178, 178]","[178, 178, 178, 235, 289, 503, 397, 503, 557, 614, 669]",2288640419820.2275,148827.4382781596,-148827.4382781596,0.0,,,,CWT,mdp.39015056038238,2288374959345.2275,,0.0,-82.0,81.0,0.0,-86.5,,147638.4382781596,81245.68271123445,847751.7380844485,81245.68271123443,,0.0,81245.68271123445,,,35229.0461760795,0.0,-86.5,204574.77327278623,147638.4382781596,,4502.235444157248,0.1639099893159822,0.7207939391836553,0.8028224237127777,0.06741592653900874,1.0,0.5700491455312554,0.053418114918407825,,1.0,0.9017366342432345,0.9017366342432345,0.9017366342432341,,0.041420418995202324,0.7392111081010476,0.728777869805212,,,,,0.5,,0.06844646324850566,0.22916666666666666,0.06666666666666665,0.08408973428701122,0.08408973428701122,0.05128205128205132,2.173966538198443,0.7700083423678709,4,1.5661554396107464,0.8269578077999572,4,0,0.4498829011477914,0.7738595223185349,5,0,0.482629934171584,0.8475583956414134,3,0.816496580927726,0.9183503419072274,4.0,3.8709677419354844,0.7591751709536136,3,gaus,1.0,1.0,0.0,1,2.5,0.16810405850352952,0.7562676228989077,0.8050503199069786,0.07595358459832345,1.0000000000000002,0.47147554063732766,0.0632297147569057,,0.6577590627316783,0.802779660139913,0.802779660139913,0.8027796601399126,,0.041490001283656534,0.7438968122401437,0.7302173464319347,,,,,0.9199999999999999,,0.06954699790707684,0.13414634146341464,0.03076923076923077,0.09125523795945972,0.09125523795945972,0.024390243902439046,2.138276693064367,0.7913897010860673,7,1.558575845700748,0.8491587214115022,6,0.7071067811865476,0.9646446609406726,6.5,6.461538461538462,0.8198223304703363,3,11.625,12.5,5.875088651813407,16,1.0,0.9231811168376425,0.023045664948707256,3,3.0
raw,gaus6,2333951181.852636,0.6214596309789634,476.03049917184495,-32.091167366355606,670,127,35172.55722799091,,False,15.036962444614607,397617.617218278,0.0198260520427218,3.4747856681992035e-07,0.3666410357364275,7963.582791161758,,,,[],[],12,82666.38577331773,19846.196004137186,183065.2393510072,"[40, 81, 155, 216, 255, 323, 364, 415, 469, 540, 600, 649]","[183065.2393510072, 41671.624817895325, 95108.40236341895, 119832.81052159205, 63079.21095774007, 89573.72812309742, 43594.19094546366, 19846.196004137186, 78324.9477967328, 53959.45283396703, 49661.23246194202, 154279.59310281908]","[0, 61, 118, 177, 235, 235, 344, 396, 396, 504, 177, 177]","[177, 177, 177, 504, 289, 504, 396, 425, 504, 558, 613, 669]",1546616213383.1387,138461.25870919184,-138461.25870919184,0.0,,,,CWT,mdp.39015056038238,1546350752908.1387,,0.0,-63.5,80.0,0.0,-81.5,,137272.25870919184,82099.09229505686,939805.6292798127,82099.09229505686,,0.0,82099.09229505686,,,19842.196004137186,0.0,-77.0,181881.2393510072,137272.25870919184,,7331.082791161758,0.08035050598034461,0.8508862428817947,0.9539822906159465,0.027721526776066048,0.6527374733991091,0.7208147582291936,0.024194757449849197,,0.5097662664398351,0.9204229568867854,0.9204229568867854,0.9204229568867854,,0.07169167986457038,0.8665762646750554,0.6127288826339052,,,,,0.25,,0.02940589982980956,1.0,0.6999999999999998,0.057015020556158286,0.057015020556158286,0.3076923076923077,2.1258563743926526,0.7529679570481213,5,1.584587601850447,0.8366903158851983,3,0,0.5159400152077256,0.8874867053071334,3,0,0.47295536504747204,0.8305686448928842,4,0.9574271077563381,0.9042572892243662,3.75,3.582089552238806,0.764628644612183,2,gaus,1.0,1.0,0.0,1,1.75,0.085192581707141,0.8698314414284823,0.9545022416242359,0.0366544761319549,0.6839232259200554,0.5961705766943214,0.03431088733509443,,0.33530338162569295,0.8193364878413861,0.8193364878413861,0.8193364878413861,,0.07163377867160078,0.8689735452659326,0.6164451489823811,,,,,0.8799999999999999,,0.030701203183005753,0.5853658536585366,0.32307692307692304,0.06439233969561423,0.06439233969561423,0.14634146341463417,2.1297401978311337,0.7882302903171693,8,1.5687968742271157,0.8547274433565408,4,2.8284271247461903,0.8585786437626906,6.0,5.333333333333333,0.7792893218813453,4,11.625,12.5,5.875088651813407,16,1.0,0.9231811168376425,0.023045664948707256,3,3.75
raw,mexh,9885095340.877798,0.5914913620872018,857.4694919476183,-40.63396445172519,670,127,103929.43652603595,,False,14.99891728135766,711788.7543827388,0.011855306475364381,3.412525954691193e-08,0.17233167850357625,94713.93455053149,,,,[],[],9,74108.35264648138,17473.890359832556,258796.6218739709,"[44, 82, 142, 210, 255, 320, 363, 548, 595]","[21953.122406327835, 226796.3588284514, 21434.536711302557, 30390.890179861308, 26772.89231768328, 38047.79123848369, 25309.069902418807, 17473.890359832556, 258796.6218739709]","[0, 0, 121, 182, 239, 290, 343, 397, 0]","[58, 397, 397, 397, 397, 397, 397, 557, 669]",11021983043042.049,252701.65957541898,-252701.65957541898,0.0,,,,CWT,mdp.39015056038238,11021717582567.049,,0.0,-83.0,83.0,0.0,-87.5,,251512.65957541898,73541.05916822051,614784.1738183324,73541.0591682205,,0.0,73541.05916822051,,,17469.890359832556,0.0,-87.5,257612.6218739709,251512.65957541898,,94081.43455053149,0.9640114540329988,0.1996090612215743,0.9100420250385587,0.5613348969054557,0.15941187850648098,0.34057103498654107,0.15843846471738182,,0.43418326925994477,0.7330355977174761,0.7330355977174761,0.7330355977174757,,1.0,0.41687872308055013,1.0000000000000002,,,,,1.0,,0.5279390425758357,0.1875,0.0,0.35539169147649263,0.35539169147649263,0.0,2.823302578142501,1.0,1,1.4080258851990128,0.7434626026897849,5,0,0.5340279436444105,0.9186003920554691,2,0,0.47048840220128463,0.8262363502630234,5,2.0615528128088303,0.793844718719117,3.25,2.1052631578947367,0.7344223593595585,4,mexh,0.6956521739130435,,,2,3.5,0.9620007100682577,0.30130031723430045,0.9110584541570639,0.5649539298850432,0.2349005106532832,0.2816790694354083,0.1671556710705276,,0.28558798024219717,0.6533038083044597,0.6533038083044597,0.6533038083044593,,0.9960326489497466,0.4273559092864535,0.9961183120617281,,,,,1.0,,0.526747223794072,0.1097560975609756,0.0,0.3604346999183954,0.3604346999183954,0.0,2.701926358316128,1.0,1,1.4808806958457987,0.8068280807226362,8,4.949747468305833,0.7525126265847084,4.5,1.7777777777777777,0.7637563132923542,5,6.5,6.5,2.1213203435596424,2,0.5591397849462365,0.3333333333333333,0.5086021505376344,1,4.0
smoothed,gaus8,2079010718.2085881,0.6157597837583735,438.72800543892845,-33.09570664096409,670,127,31776.317741432933,,False,15.03420593463375,359767.8129188092,0.023792899782245934,1.3973519335135658e-06,0.5189344530959811,7544.92707733437,,,,[],[],12,84239.65560383296,17450.46608911165,167872.86783694333,"[37, 81, 156, 215, 256, 324, 363, 416, 469, 538, 599, 649]","[167872.86783694333, 46122.75180339044, 99834.24608105217, 130406.23406585357, 65223.027098565915, 88819.9772929965, 45959.66416774973, 17450.46608911165, 91056.33468223881, 57828.515657636046, 52367.49739451684, 147934.28507594045]","[0, 62, 117, 117, 236, 289, 344, 397, 397, 505, 558, 117]","[117, 117, 178, 558, 289, 397, 397, 425, 558, 558, 613, 669]",1260330589706.7734,129274.69818653396,-129274.69818653396,0.0,,,,CWT,mdp.39015056038238,1260096839729.6934,,0.0,-55.0,58.0,0.0,-55.0,,128319.49818653397,83938.41560383295,989789.0672459954,83938.41560383295,,0.0,83938.41560383295,,,17445.866089111652,0.0,-55.0,166917.66783694332,128319.49818653397,,6936.327077334369,0.04188272794302918,0.9104607549148871,1.0,0.018818118509019897,0.6028733593472858,0.8404056008534662,0.01830639655986676,,0.2247063508344337,0.855020829437726,0.855020829437726,0.8550208294377258,,0.06742732038645076,1.0,0.5414264930640642,,,,,0.0,,0.01571549159323874,0.5641025641025641,1.0,0.04120258668290794,0.04120258668290794,0.5641025641025641,1.9349271081700927,0.7497964935169256,4,1.6528844732905985,0.894736287927883,2,0,0.47321060326873654,0.7663399940123471,4,0,0.49039242258965077,0.8860411141105576,2,1.1547005383792515,0.8845299461620748,3.0,2.6666666666666665,0.7922649730810374,2,gaus,1.0,1.0,0.0,1,1.75,0.04188272794302916,0.8029784145588104,0.9513545817508712,0.018818118509019897,0.5985208663497091,0.8426588933306716,0.018306396559866753,,0.28508451380872857,0.8550208294377258,0.8550208294377258,0.8550208294377258,,0.06742732038645075,0.9368877316737545,0.5414264930640642,,,,,0.0,,0.01571549159323874,0.7926829268292682,1.0,0.041192172893499024,0.041192172893499024,0.7926829268292683,1.9900543662015062,0.7365316823222863,9,1.5632326797442395,0.8516959038355112,5,2.8284271247461903,0.8585786437626906,7.0,6.428571428571429,0.7542893218813453,6,11.625,12.5,5.875088651813407,16,1.0,0.9231811168376425,0.023045664948707256,3,5.25
smoothed,gaus6,2252632436.465924,0.6126219297214713,445.5512376273246,-33.9286119102841,670,127,35025.006123091734,,False,14.999090544647256,382285.7563105477,0.020167557395350578,1.6315005299330717e-06,0.44950792913671067,7575.1073257654825,,,,[],[],12,80556.32869094286,17300.075785982237,183099.7146146802,"[38, 80, 156, 215, 256, 324, 363, 416, 469, 539, 600, 649]","[183099.7146146802, 39404.04937190894, 92296.44846911036, 117194.06249557261, 60739.45199583828, 87114.16269354767, 41198.31139339421, 17300.075785982237, 75635.30683824694, 51003.63078816064, 47023.225073283684, 154667.50477158846]","[0, 62, 118, 178, 236, 236, 344, 397, 397, 504, 178, 178]","[178, 178, 178, 504, 289, 504, 397, 425, 504, 558, 613, 669]",1526036526137.3442,136040.57469844565,-136040.57469844565,0.0,,,,CWT,mdp.39015056038238,1525802776160.2642,,0.0,-59.5,58.0,0.0,-55.0,,135085.37469844564,80255.08869094285,945589.1442913142,80255.08869094285,,0.0,80255.08869094285,,,17295.47578598224,0.0,-55.0,182144.5146146802,135085.37469844564,,6966.507325765482,0.08331096623178684,0.8476104884226308,0.9578513848129788,0.030965186156429833,0.5555161404753448,0.7264289020695505,0.02782793105549521,,0.2212885113358417,0.7835613447764774,0.7835613447764774,0.7835613447764773,,0.06774891663348179,0.9358984784714859,0.6177650582298976,,,,,0.0,,0.02962549368482701,0.33333333333333337,1.0,0.05874009890352927,0.05874009890352927,0.5641025641025641,1.8667606229246863,0.7233815493071069,5,1.551877057847975,0.840059145389057,4,0,0.4455661848519946,0.7215712942037973,5,0,0.46135871417488816,0.8335830047157813,5,0.5,0.95,4.75,4.705882352941176,0.7375,4,gaus,1.0,1.0,0.0,1,3.25,0.08331096623178683,0.7475477910309807,0.9112563035782442,0.030965186156429833,0.5515055467511876,0.7302914166705894,0.0278279310554952,,0.2819328481276161,0.7835613447764773,0.7835613447764773,0.7835613447764773,,0.06774891663348177,0.8768318025720686,0.6177650582298976,,,,,0.0,,0.029625493684827017,0.6829268292682926,1.0,0.05872525257787145,0.05872525257787145,0.7926829268292683,1.9360900696210837,0.7165591555306775,10,1.4684826671463702,0.8000732639920481,9,0.7071067811865476,0.9646446609406726,9.5,9.473684210526315,0.7448223304703363,7,11.625,12.5,5.875088651813407,16,1.0,0.9231811168376425,0.023045664948707256,3,6.0
smoothed,mexh,9801153357.986712,0.59120930779175,845.3119556707796,-42.52424484321675,670,127,103879.46508303637,,False,14.992408349075584,696475.5285003122,0.011860657627014286,1.0728871011335102e-06,0.2112445212541814,95062.35120974467,,,,[],[],10,65752.78669720369,13402.72575104094,259342.08148111257,"[46, 82, 142, 212, 255, 322, 363, 491, 546, 597]","[19749.55377582964, 220785.82002560055, 19191.98566382102, 27752.89616345198, 23446.130671913525, 36174.4789296215, 21782.193470031256, 15900.001039613911, 13402.72575104094, 259342.08148111257]","[0, 0, 119, 181, 237, 290, 344, 397, 397, 0]","[58, 397, 397, 397, 397, 397, 397, 503, 557, 669]",11011017471311.59,250765.02802837722,-250765.02802837722,0.0,,,,CWT,mdp.39015056038238,11010783721334.51,,0.0,-47.0,60.0,0.0,-60.5,,249809.8280283772,65451.54669720369,636441.0669720368,65451.54669720368,,0.0,65451.54669720369,,,13398.12575104094,0.0,-56.0,258386.88148111256,249809.8280283772,,94453.75120974466,0.9613634593981386,0.1989919234980897,0.9498308191902374,0.5590811107765233,0.23235189783611226,0.33527469870791005,0.16068059446418134,,0.13271553414196943,0.4963608037841185,0.4963608037841185,0.4963608037841184,,1.0,0.48755239981205256,1.0,,,,,0.5,,0.5261748239649343,0.9743589743589743,0.9090909090909092,0.35611199133100446,0.35611199133100446,0.28205128205128205,2.5806030368244373,1.0,1,1.4535830333049573,0.7868508104653071,5,0,0.5723750226738921,0.9269316207600427,2,0,0.4853677862673133,0.8769626003326855,3,1.707825127659933,0.8292174872340067,2.75,1.9672131147540985,0.7771087436170033,3,mexh,0.47058823529411764,,,2,2.75,0.9613634593981387,0.17550039183780264,0.9036259017248156,0.5590811107765234,0.23067441450959697,0.3446598684182474,0.16068059446418134,,0.2002577394483201,0.4963608037841185,0.4963608037841185,0.4963608037841184,,1.0,0.4567818619320093,1.0,,,,,0.08000000000000002,,0.5261748239649342,0.9878048780487804,0.9692307692307693,0.3560219854458827,0.3560219854458827,0.6585365853658537,2.5001000641681532,0.9253028145912329,2,1.419468730129603,0.7733690056119954,10,5.656854249492381,0.717157287525381,6.0,3.3333333333333335,0.7085786437626904,8,6.5,6.5,2.1213203435596424,2,0.5591397849462365,0.3333333333333333,0.5086021505376344,1,6.25
smoothed,gaus4,2826742929.3110447,0.6420730990715713,467.96654144827886,-35.659914545783515,670,127,41480.87659797345,,False,14.871367290657599,452849.73881034454,0.015344884382223877,2.0139221893532934e-06,0.35503090178537705,4671.856463624215,,,,[],[],12,74529.01605707545,16505.76056767819,204797.99946120716,"[40, 80, 155, 215, 256, 324, 363, 416, 469, 541, 600, 648]","[204797.99946120716, 36553.863388467034, 59895.005977420995, 82369.6433500098, 50528.31476541304, 101304.13006322418, 34763.21633282091, 16505.76056767819, 65517.8468997972, 32828.643138532556, 45044.65228375312, 164239.11645658116]","[0, 62, 118, 178, 236, 178, 344, 398, 398, 504, 178, 178]","[178, 178, 178, 236, 289, 504, 398, 425, 504, 557, 614, 669]",2271370999439.844,147824.8525146538,-147824.8525146538,0.0,,,,CWT,mdp.39015056038238,2271137249462.764,,0.0,-59.5,58.0,0.0,-59.5,,146869.65251465378,74227.77605707545,873261.3926849053,74227.77605707545,,0.0,74227.77605707545,,,16501.16056767819,0.0,-64.0,203842.79946120715,146869.65251465378,,4063.2564636242155,0.16563814230220775,0.7169679819720233,0.8045465721677317,0.07113158390709196,1.0,0.571327089760181,0.05766535367585932,,0.20323653676726805,0.6666266645554257,0.6666266645554257,0.6666266645554257,,0.0368123064334249,0.8310042022651468,0.726547654910732,,,,,0.0,,0.06864458457096416,0.33333333333333337,0.18181818181818188,0.08928557454871724,0.08928557454871724,0.33333333333333337,1.6463353812215027,0.6379653738792006,6,1.5693082872857043,0.8494949854451279,3,0,0.3495129482997213,0.5660180664953031,6,0,0.4838966748264422,0.8743045959264043,4,1.5,0.85,4.75,4.363636363636364,0.6875,5,gaus,1.0,1.0,0.0,1,4.0,0.16563814230220775,0.6323279837659167,0.7654090676637295,0.07113158390709197,0.9927804190878677,0.5773794665916401,0.057665353675859315,,0.26528672160601435,0.6666266645554257,0.6666266645554257,0.6666266645554257,,0.03681230643342489,0.7785576420715513,0.726547654910732,,,,,0.0,,0.06864458457096415,0.6829268292682926,0.7230769230769231,0.08926300797594941,0.08926300797594941,0.6829268292682926,1.7977220528535833,0.6653482791344264,12,1.49848865447777,0.8164214230548914,7,3.5355339059327378,0.8232233047033631,9.5,8.842105263157896,0.6741116523516816,9,11.625,12.5,5.875088651813407,16,1.0,0.9231811168376425,0.023045664948707256,3,7.5
raw,morl,1941664824.8904912,0.6420378422846398,472.0293607437165,-30.13524352076555,670,127,28920.555197797985,,False,15.072097539533836,340994.5201945277,0.026696544769879593,2.548656814813716e-08,0.5093082293320598,6161.286611473235,,,,[],[],13,83725.33790157338,3846.282845452981,142187.4013997846,"[35, 82, 155, 214, 255, 322, 363, 396, 438, 471, 539, 600, 649]","[142187.4013997846, 64219.05719231131, 113236.84515324986, 130204.03502808337, 73477.70956280622, 95811.34537182271, 55815.25021014341, 3846.282845452981, 36059.314168198296, 100329.26975867905, 72210.8974757208, 69353.52060290228, 131678.46395129894]","[0, 60, 116, 116, 236, 289, 343, 395, 397, 289, 504, 559, 116]","[116, 116, 179, 559, 289, 397, 397, 397, 451, 559, 559, 613, 669]",987713175745.7856,116631.74106077365,-116631.74106077365,0.0,,,,CWT,mdp.39015056038238,987447715270.7856,,0.0,-81.0,79.0,0.0,-76.5,,115442.74106077365,83158.04442331252,1036238.3927204539,83158.0444233125,,0.0,83158.04442331252,,,3842.282845452981,0.0,-76.5,141003.4013997846,115442.74106077365,,5528.786611473235,0.0,1.0,0.9945615724397849,0.0,0.9914877152253818,0.9999999999999998,0.0,,0.0,0.9436098550746758,0.9436098550746758,0.9436098550746754,,0.05240545790671591,1.0,0.4036899683624031,,,,,0.0,,0.0,0.2708333333333333,0.7333333333333333,0.0,0.0,0.5641025641025641,1.790533762188947,0.6341983236408794,6,1.893875872310045,1.0,1,0,0.41822815873302704,0.7194090780324595,6,0,0.5694356125235953,1.0,1,2.886751345948129,0.7113248654051871,3.5,1.7142857142857144,0.6806624327025936,5,morl,0.8695652173913043,,,3,4.5,0.005465196541199868,1.0000000000000002,0.9946230208676031,0.009209010420617593,0.9922521570699065,0.8270787603723841,0.010368258020254047,,0.0,0.8398810051095277,0.8398810051095277,0.8398810051095273,,0.05242877813129182,1.0,0.4115074135583706,,,,,0.84,,0.00144200586521432,0.15853658536585363,0.3384615384615385,0.007823368664691716,0.007823368664691716,0.2682926829268293,1.9310696998099954,0.7147010849745958,11,1.8354352447914886,1.0,1,7.0710678118654755,0.6464466094067263,6.0,1.8333333333333335,0.6732233047033631,10,5.5,5.5,6.363961030678928,2,0.4731182795698925,1.0,0.36881720430107523,2,8.0
