wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
bior3.9,1,symmetric,2.2563716412626987e-28,334.90239667615424,302998.5597039146,0.5952380952380952,14.541909074108334,65,smoothed,6.912419354858471e-15,,"[7, 11, 13, 16, 20, 24, 28, 32, 35, 41, 44, 46, 48, 50, 52, 55, 58]","[410.66666666666663, 3.733333333333335, 16.999999999999947, 10.199999999999989, 40.80000000000001, 19.999999999999993, 8.800000000000011, 8.933333333333332, 36.19999999999999, 37.06666666666666, 5.3999999999999755, 9.399999999999967, 16.533333333333356, 2.53333333333336, 1.333333333333365, 22.0666666666666, 424.5333333333333]",17,3.3582358326306334,12101.560322211137,0.8092902690137366,3.2156776360278096e-05,1.0,16,48.59583333333333,0.1999999999999913,410.7333333333333,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.7333333333333, 3.733333333333335, 16.999999999999947, 10.46666666666664, 16.399999999999977, 0.1999999999999913, 42.800000000000004, 14.399999999999975, 27.53333333333336, 2.999999999999999, 77.66666666666669, 24.40000000000003, 5.3999999999999755, 31.733333333333345, 18.266666666666648, 73.80000000000001]","[3, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666666,424.5333333333333,-424.5333333333333,DWT,inu.32000013032927,0.0,-11.5,8863708.000000002,0.1333333333333231,5.684341886080802e-14,36.90046296296296,5.684341886080802e-14,0.0,36.90046296296296,8.06666666666672,38.60416666666667,10.0,5.684341886080802e-14,0.0,-11.5,0.0,-11.5,7.0,0.8619526590343528,0.463812785631722,1.0,0.27366409041801715,0.9800120939730065,,0,,48,1.7505484619928822,0.9298076361002747,7,0,0,0.7158883258114198,0.916755038057959,7,23.671361036774655,0.9607440115476373,20.666666666666668,9.78640776699029,0.9632354662492195,1,bior,220.54814814814816,164.0,197.18381902517007,135,0.44521203421257255,1.0,0.38835157605119924,5,2.0
bior3.9,1,periodic,2.2323853393633225e-28,334.94881138630524,285904.98771837016,0.6190476190476191,20.504106148820803,65,smoothed,6.866302398450965e-15,,"[7, 11, 13, 16, 20, 24, 28, 32, 35, 41, 44, 46, 48, 50, 52, 55, 58]","[410.66666666666663, 3.733333333333335, 16.999999999999947, 10.199999999999989, 40.80000000000001, 19.999999999999993, 8.800000000000011, 8.933333333333332, 36.19999999999999, 37.06666666666666, 5.3999999999999755, 9.399999999999967, 16.533333333333356, 2.53333333333336, 1.333333333333365, 22.0666666666666, 424.5333333333333]",17,3.4530477603565015,11749.580398205411,0.7988236953071824,3.2156776360278096e-05,1.0,16,48.59583333333333,0.1999999999999913,410.7333333333333,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.7333333333333, 3.733333333333335, 16.999999999999947, 10.46666666666664, 16.399999999999977, 0.1999999999999913, 42.800000000000004, 14.399999999999975, 27.53333333333336, 2.999999999999999, 77.66666666666669, 24.40000000000003, 5.3999999999999755, 31.733333333333345, 18.266666666666648, 73.80000000000001]","[3, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666666,424.5333333333333,-424.5333333333333,DWT,inu.32000013032927,0.0,-11.5,8863708.000000002,0.1333333333333231,5.684341886080802e-14,36.90046296296296,5.684341886080802e-14,0.0,36.90046296296296,8.06666666666672,38.60416666666667,10.0,5.684341886080802e-14,0.0,-11.5,0.0,-11.5,7.0,0.8623971581328891,0.5080986201028683,0.9168486214720715,0.3905094323942493,0.9388973034484148,,0,,49,1.761674610004269,0.9357173138989642,6,0,0,0.7233502271100988,0.9263106284516165,6,24.826061575153908,0.9588290852816684,20.333333333333332,8.480769230769232,0.9625543989150189,2,bior,220.54814814814816,164.0,197.18381902517007,135,0.44521203421257255,1.0,0.38835157605119924,5,2.75
bior3.9,1,reflect,2.21564681554943e-28,334.9814976735859,285561.5859431279,0.6309523809523809,21.964135940456792,65,smoothed,6.86331333646159e-15,,"[7, 11, 13, 16, 20, 24, 28, 32, 35, 41, 44, 46, 48, 50, 52, 55, 58]","[410.66666666666663, 3.733333333333335, 16.999999999999947, 10.199999999999989, 40.80000000000001, 19.999999999999993, 8.800000000000011, 8.933333333333332, 36.19999999999999, 37.06666666666666, 5.3999999999999755, 9.399999999999967, 16.533333333333356, 2.53333333333336, 1.333333333333365, 22.0666666666666, 424.5333333333333]",17,3.460429007897932,11341.716877156983,0.8279999414518452,3.2156776360278096e-05,1.0,16,48.59583333333333,0.1999999999999913,410.7333333333333,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.7333333333333, 3.733333333333335, 16.999999999999947, 10.46666666666664, 16.399999999999977, 0.1999999999999913, 42.800000000000004, 14.399999999999975, 27.53333333333336, 2.999999999999999, 77.66666666666669, 24.40000000000003, 5.3999999999999755, 31.733333333333345, 18.266666666666648, 73.80000000000001]","[3, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666666,424.5333333333333,-424.5333333333333,DWT,inu.32000013032927,0.0,-11.5,8863708.000000002,0.1333333333333231,5.684341886080802e-14,36.90046296296296,5.684341886080802e-14,0.0,36.90046296296296,8.06666666666672,38.60416666666667,10.0,5.684341886080802e-14,0.0,-11.5,0.0,-11.5,7.0,0.8627101844382025,0.5115463372271892,0.9151781496113932,0.44893210338236517,0.8912547474762291,,0,,52,1.7670630944256502,0.9385794191595657,4,0,0,0.7259243044270759,0.9296069503269799,4,27.712812921102035,0.9540417696167462,20.0,5.777777777777779,0.9604371368813416,3,bior,220.54814814814816,164.0,197.18381902517007,135,0.44521203421257255,1.0,0.38835157605119924,5,3.5
bior3.9,1,antisymmetric,2.213399581230936e-28,334.9859047692014,302935.8105637234,0.5952380952380952,14.541909074108334,65,smoothed,6.815061335775958e-15,,"[7, 11, 13, 16, 20, 24, 28, 32, 35, 41, 44, 46, 48, 50, 52, 55, 58]","[410.66666666666663, 3.733333333333335, 16.999999999999947, 10.199999999999989, 40.80000000000001, 19.999999999999993, 8.800000000000011, 8.933333333333332, 36.19999999999999, 37.06666666666666, 5.3999999999999755, 9.399999999999967, 16.533333333333356, 2.53333333333336, 1.333333333333365, 22.0666666666666, 424.5333333333333]",17,3.3592557484108103,11687.288423236323,0.8380767384816369,3.2156776360278096e-05,1.0,16,48.59583333333333,0.1999999999999913,410.7333333333333,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.7333333333333, 3.733333333333335, 16.999999999999947, 10.46666666666664, 16.399999999999977, 0.1999999999999913, 42.800000000000004, 14.399999999999975, 27.53333333333336, 2.999999999999999, 77.66666666666669, 24.40000000000003, 5.3999999999999755, 31.733333333333345, 18.266666666666648, 73.80000000000001]","[3, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666666,424.5333333333333,-424.5333333333333,DWT,inu.32000013032927,0.0,-11.5,8863708.000000002,0.1333333333333231,5.684341886080802e-14,36.90046296296296,5.684341886080802e-14,0.0,36.90046296296296,8.06666666666672,38.60416666666667,10.0,5.684341886080802e-14,0.0,-11.5,0.0,-11.5,7.0,0.8627523898084799,0.4642891795042949,0.9996947579176104,0.27366409041801715,0.9316209750911888,,0,,53,1.7317574287997228,0.9198267378089343,8,0,0,0.7064042785479182,0.9046099201722327,8,25.98076211353316,0.9569141590156995,23.0,11.157894736842106,0.9593857693917636,4,bior,220.54814814814816,164.0,197.18381902517007,135,0.44521203421257255,1.0,0.38835157605119924,5,4.25
bior3.9,1,antireflect,2.2531081085273978e-28,334.9086826984209,285687.8308905801,0.6190476190476191,21.280383625670346,65,smoothed,6.90046310690097e-15,,"[7, 11, 13, 16, 20, 24, 28, 32, 35, 41, 44, 46, 48, 50, 52, 55, 58]","[410.66666666666663, 3.733333333333335, 16.999999999999947, 10.199999999999989, 40.80000000000001, 19.999999999999993, 8.800000000000011, 8.933333333333332, 36.19999999999999, 37.06666666666666, 5.3999999999999755, 9.399999999999967, 16.533333333333356, 2.53333333333336, 1.333333333333365, 22.0666666666666, 424.5333333333333]",17,3.456640065139772,11753.497772396331,0.7983372659867306,3.2156776360278096e-05,1.0,16,48.59583333333333,0.1999999999999913,410.7333333333333,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.7333333333333, 3.733333333333335, 16.999999999999947, 10.46666666666664, 16.399999999999977, 0.1999999999999913, 42.800000000000004, 14.399999999999975, 27.53333333333336, 2.999999999999999, 77.66666666666669, 24.40000000000003, 5.3999999999999755, 31.733333333333345, 18.266666666666648, 73.80000000000001]","[3, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666666,424.5333333333333,-424.5333333333333,DWT,inu.32000013032927,0.0,-11.5,8863708.000000002,0.1333333333333231,5.684341886080802e-14,36.90046296296296,5.684341886080802e-14,0.0,36.90046296296296,8.06666666666672,38.60416666666667,10.0,5.684341886080802e-14,0.0,-11.5,0.0,-11.5,7.0,0.8620128582949279,0.5097765547131823,0.9157922659249238,0.3905094323942493,0.9393548921012936,,0,,54,1.761937855094227,0.9358571371030189,5,0,0,0.7234892006857154,0.9264885957699955,5,28.290163190291665,0.9530843064837617,21.333333333333332,7.168141592920354,0.9588528221197139,5,bior,220.54814814814816,164.0,197.18381902517007,135,0.44521203421257255,1.0,0.38835157605119924,5,5.0
bior2.8,1,symmetric,8.214059509041707e-29,339.29092455466935,226107.11579975966,0.5975609756097561,17.420190737430207,65,smoothed,3.723730725478338e-15,,"[7, 11, 13, 16, 20, 24, 28, 32, 35, 41, 44, 46, 48, 50, 52, 55, 58]","[410.6666666666667, 3.733333333333336, 16.99999999999995, 10.199999999999992, 40.80000000000001, 20.0, 8.800000000000008, 8.93333333333335, 36.19999999999999, 37.06666666666666, 5.399999999999981, 9.399999999999975, 16.53333333333336, 2.53333333333336, 1.3333333333333712, 22.066666666666684, 424.5333333333334]",17,3.446520969391656,9489.113552577004,0.7091769592105708,3.215677636027808e-05,1.0,16,48.59583333333333,0.19999999999998597,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.733333333333336, 16.99999999999995, 10.466666666666644, 16.399999999999977, 0.19999999999998597, 42.800000000000026, 14.399999999999979, 27.533333333333363, 2.999999999999999, 77.66666666666669, 24.400000000000034, 5.399999999999981, 31.73333333333335, 18.26666666666665, 73.80000000000001]","[4, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666668,424.5333333333334,-424.5333333333334,DWT,inu.32000013032927,0.0,-11.5,8863708.000000002,0.13333333333332842,0.0,36.90046296296296,5.684341886080802e-14,0.0,36.90046296296296,8.06666666666672,38.60416666666667,10.0,5.684341886080802e-14,0.0,-11.5,0.0,-11.5,7.0,0.9039802119277167,0.5050500122828412,0.6259629313849512,0.28506363597667383,0.6748520710155435,,0,,57,1.4918608817874133,0.7924051632972536,30,0,0,0.5989817725175454,0.7670463923796346,32,15.044378795195676,0.9750507814341697,39.666666666666664,36.5287049399199,0.9546342906618057,6,bior,220.54814814814816,164.0,197.18381902517007,135,0.44521203421257255,1.0,0.38835157605119924,5,5.75
bior2.8,1,periodic,8.214101064683969e-29,339.29090258338897,225901.6204770273,0.5853658536585366,17.818872068634676,65,smoothed,3.725545513114744e-15,,"[7, 11, 13, 16, 20, 24, 28, 32, 35, 41, 44, 46, 48, 50, 52, 55, 58]","[410.6666666666667, 3.733333333333336, 16.99999999999995, 10.199999999999992, 40.80000000000001, 20.0, 8.800000000000008, 8.93333333333335, 36.19999999999999, 37.06666666666666, 5.399999999999981, 9.399999999999975, 16.53333333333336, 2.53333333333336, 1.3333333333333712, 22.066666666666684, 424.5333333333334]",17,3.5135026090510135,9677.048730343759,0.6953824441050427,3.215677636027808e-05,1.0,16,48.59583333333333,0.19999999999998597,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.733333333333336, 16.99999999999995, 10.466666666666644, 16.399999999999977, 0.19999999999998597, 42.800000000000026, 14.399999999999979, 27.533333333333363, 2.999999999999999, 77.66666666666669, 24.400000000000034, 5.399999999999981, 31.73333333333335, 18.26666666666665, 73.80000000000001]","[4, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666668,424.5333333333334,-424.5333333333334,DWT,inu.32000013032927,0.0,-11.5,8863708.000000002,0.13333333333332842,0.0,36.90046296296296,5.684341886080802e-14,0.0,36.90046296296296,8.06666666666672,38.60416666666667,10.0,5.684341886080802e-14,0.0,-11.5,0.0,-11.5,7.0,0.9039800015156665,0.5363365590044407,0.6249633030228576,0.22521602179372563,0.6968047874606901,,0,,58,1.4918462556248153,0.7923973945790687,31,0,0,0.5974601345594762,0.765097807364536,33,15.044378795195676,0.9750507814341697,40.666666666666664,37.592819429778245,0.9538051032654541,7,bior,220.54814814814816,164.0,197.18381902517007,135,0.44521203421257255,1.0,0.38835157605119924,5,6.5
bior2.8,1,reflect,8.212916988139314e-29,339.2915286713481,228474.29348315112,0.5853658536585366,18.608328119722408,65,smoothed,3.712628495232086e-15,,"[7, 11, 13, 16, 20, 24, 28, 32, 35, 41, 44, 46, 48, 50, 52, 55, 58]","[410.6666666666667, 3.733333333333336, 16.99999999999995, 10.199999999999992, 40.80000000000001, 20.0, 8.800000000000008, 8.93333333333335, 36.19999999999999, 37.06666666666666, 5.399999999999981, 9.399999999999975, 16.53333333333336, 2.53333333333336, 1.3333333333333712, 22.066666666666684, 424.5333333333334]",17,3.5740844350070926,9506.483687789834,0.7445698211429896,3.215677636027808e-05,1.0,16,48.59583333333333,0.19999999999998597,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.733333333333336, 16.99999999999995, 10.466666666666644, 16.399999999999977, 0.19999999999998597, 42.800000000000026, 14.399999999999979, 27.533333333333363, 2.999999999999999, 77.66666666666669, 24.400000000000034, 5.399999999999981, 31.73333333333335, 18.26666666666665, 73.80000000000001]","[4, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666668,424.5333333333334,-424.5333333333334,DWT,inu.32000013032927,0.0,-11.5,8863708.000000002,0.13333333333332842,0.0,36.90046296296296,5.684341886080802e-14,0.0,36.90046296296296,8.06666666666672,38.60416666666667,10.0,5.684341886080802e-14,0.0,-11.5,0.0,-11.5,7.0,0.9039859973633736,0.5646338078907611,0.6374780253489867,0.22521602179372563,0.6768810772796839,,0,,61,1.5042863546672618,0.7990049803355591,26,0,0,0.6016389859353063,0.770449177004131,30,19.157244060668017,0.9682301093521261,39.0,34.01811248808389,0.9517767462183515,8,bior,220.54814814814816,164.0,197.18381902517007,135,0.44521203421257255,1.0,0.38835157605119924,5,7.25
bior2.8,1,antireflect,8.236008107801605e-29,339.27933534883084,228579.25169916006,0.5853658536585366,18.608328119722408,65,smoothed,3.781874369955166e-15,,"[7, 11, 13, 16, 20, 24, 28, 32, 35, 41, 44, 46, 48, 50, 52, 55, 58]","[410.6666666666667, 3.733333333333336, 16.99999999999995, 10.199999999999992, 40.80000000000001, 20.0, 8.800000000000008, 8.93333333333335, 36.19999999999999, 37.06666666666666, 5.399999999999981, 9.399999999999975, 16.53333333333336, 2.53333333333336, 1.3333333333333712, 22.066666666666684, 424.5333333333334]",17,3.571350548061729,9950.233345634771,0.7110581744223331,3.215677636027808e-05,1.0,16,48.59583333333333,0.19999999999998597,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.733333333333336, 16.99999999999995, 10.466666666666644, 16.399999999999977, 0.19999999999998597, 42.800000000000026, 14.399999999999979, 27.533333333333363, 2.999999999999999, 77.66666666666669, 24.400000000000034, 5.399999999999981, 31.73333333333335, 18.26666666666665, 73.80000000000001]","[4, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666668,424.5333333333334,-424.5333333333334,DWT,inu.32000013032927,0.0,-11.5,8863708.000000002,0.13333333333332842,0.0,36.90046296296296,5.684341886080802e-14,0.0,36.90046296296296,8.06666666666672,38.60416666666667,10.0,5.684341886080802e-14,0.0,-11.5,0.0,-11.5,7.0,0.9038692257440002,0.5633568328557712,0.637988592733987,0.22521602179372563,0.7287154944817202,,0,,63,1.5245668547514575,0.8097770122167846,21,0,0,0.6118292335218409,0.7834986436278882,24,23.430749027719962,0.9611430364382754,36.0,28.528301886792455,0.950720771950481,9,bior,220.54814814814816,164.0,197.18381902517007,135,0.44521203421257255,1.0,0.38835157605119924,5,8.0
bior2.8,1,antisymmetric,8.218074924827297e-29,339.28880203922864,226136.7384744273,0.5975609756097561,17.116350350118303,65,smoothed,3.7467892036820915e-15,,"[7, 11, 13, 16, 20, 24, 28, 32, 35, 41, 44, 46, 48, 50, 52, 55, 58]","[410.6666666666667, 3.733333333333336, 16.99999999999995, 10.199999999999992, 40.80000000000001, 20.0, 8.800000000000008, 8.93333333333335, 36.19999999999999, 37.06666666666666, 5.399999999999981, 9.399999999999975, 16.53333333333336, 2.53333333333336, 1.3333333333333712, 22.066666666666684, 424.5333333333334]",17,3.4458202819557897,9156.529185971567,0.7348606977425398,3.215677636027808e-05,1.0,16,48.59583333333333,0.19999999999998597,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.733333333333336, 16.99999999999995, 10.466666666666644, 16.399999999999977, 0.19999999999998597, 42.800000000000026, 14.399999999999979, 27.533333333333363, 2.999999999999999, 77.66666666666669, 24.400000000000034, 5.399999999999981, 31.73333333333335, 18.26666666666665, 73.80000000000001]","[4, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666668,424.5333333333334,-424.5333333333334,DWT,inu.32000013032927,0.0,-11.5,8863708.000000002,0.13333333333332842,0.0,36.90046296296296,5.684341886080802e-14,0.0,36.90046296296296,8.06666666666672,38.60416666666667,10.0,5.684341886080802e-14,0.0,-11.5,0.0,-11.5,7.0,0.9039598852641018,0.5047227272191888,0.6261070303618286,0.28506363597667383,0.6360028764105862,,0,,62,1.4762174149038738,0.7840961017207249,35,0,0,0.5911712310464758,0.7570443390070674,38,14.798648586948742,0.9754582942173321,45.0,42.243852459016395,0.9504157142728451,10,bior,220.54814814814816,164.0,197.18381902517007,135,0.44521203421257255,1.0,0.38835157605119924,5,8.75
