signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
smoothed,morl,21.0128890888203,0.6514360771808073,343.7490354536403,-31.282070063428492,1121,127,22168.961067550328,,False,15.906141656621598,148321.91428070006,0.012772889159401063,1.038690585546476e-06,0.5188688056210748,17,52745.839880494954,1819.7252166418584,107187.14631022813,"[35, 80, 165, 234, 326, 409, 464, 512, 574, 642, 748, 792, 867, 904, 967, 1017, 1098]","[107187.14631022813, 1819.7252166418584, 98464.62272425802, 9628.56791115266, 69950.23911048705, 26798.740403961787, 62124.53520098592, 17697.12114144289, 61646.00456570794, 81305.91090492229, 6234.3705020779635, 89362.51267516031, 13837.811511331689, 97928.27133829208, 75933.03093703325, 6586.952104638487, 70173.71541009187]","[0, 78, 97, 203, 282, 369, 369, 481, 481, 369, 704, 704, 814, 704, 926, 1011, 704]","[704, 97, 704, 282, 369, 440, 593, 551, 593, 704, 754, 814, 887, 1033, 1033, 1033, 1120]",0.05,30,960991557633.4838,78234.21570577804,-78234.21570577804,CWT,mdp.39015035518128,52307.31814136452,106391.47964356146,77438.54903911137,0.0,-5.5,0.0,-5.5,52307.31814136452,886593.2779684142,52307.31814136452,77438.54903911137,0.0,-10.0,,0.0,6.0,1809.3918833085252,0.0,0.004074638108009988,0.001627955007221793,0.9037218838848916,0.7264544726401438,0.7607554481602152,0.17378165567141934,1.0,0.0,,0.5925364463122167,0.8362312508961256,0.8362312508961256,0.8362282052960005,1.0,0.3204728596932964,0.6000000000000001,,0.6206896551724137,,0.3829787234042553,,0.053086513293406135,0.053086513293406135,0.2368421052631579,1.9995744400944497,0.7916963581139326,3,1.7570615309342519,0.7807978136195525,3,0,0,0.5306986269600337,0.8090565378790556,3,1,0.11111111111111112,0.44074645112843214,0.7612238871542708,3,0.0,1.0,3.0,3.0,0.8846153846153846,1,morl,0.07692307692307693,,,5,2.0,0.004074638108009995,0.010905704798655208,0.8643636315456458,0.726454472640144,0.7618141399284215,0.17378165567141934,1.0,0.0,,0.593481093228284,0.8488520936920472,0.8488520936920472,0.8488448128887185,0.9656361891990133,0.3204728596932964,0.75,,0.6206896551724139,0.0,0.3829787234042553,0.0,0.053086513293406135,0.053086513293406135,0.23684210526315794,2.054033416724145,0.8186227472016046,3,1.7367592503522378,0.782138683656447,5,1.4142135623730951,0.9456071706779579,4.0,3.75,0.895880508415902,1,3.5,3.5,3.5355339059327378,2,0.13725490196078433,0.45456110774567776,0.7675532363037476,1,1.0,1
smoothed,gaus8,21.160428201034776,0.6400851320881946,335.5796791148194,-32.47444056109363,1121,127,24578.830466637966,,False,15.7584352338199,169349.82974660187,0.01177193346451993,3.6177227510893727e-06,0.43737677968374755,15,58545.18563103488,3058.481737086753,126562.11904283948,"[35, 166, 232, 325, 409, 465, 511, 575, 641, 749, 792, 904, 966, 1018, 1089]","[126562.11904283948, 80012.2817433562, 5227.584219782217, 68601.4228889705, 24971.14495350095, 59843.887303354444, 17088.29786226809, 54689.66358178906, 100685.29976858513, 3058.481737086753, 97958.73224271188, 83564.76678474902, 59756.878194401754, 8941.627746527252, 87215.59639560046]","[0, 98, 222, 282, 369, 369, 481, 481, 98, 704, 704, 814, 926, 1011, 704]","[704, 282, 282, 369, 441, 481, 535, 592, 704, 754, 1033, 1033, 1033, 1033, 1120]",0.05,30,1263702566827.9006,102191.92969104482,-102191.92969104482,CWT,mdp.39015035518128,58106.66389190445,125766.4523761728,101396.26302437815,0.0,-2.0,0.0,-11.0,58106.66389190445,868091.7844655232,58106.663891904456,101396.26302437815,0.0,-6.5,,0.0,8.0,3048.1484037534196,0.0,0.058385694584619785,0.03137651194763713,0.8136182701946918,0.6546386188436768,0.77682746384579,0.10500106405618241,0.8422086166984826,0.01969806100038312,,1.0,1.0,1.0,1.0,0.9632477863342986,0.4658818620249832,1.0,,0.24137931034482757,,0.5319148936170213,,0.12394685875697874,0.12394685875697874,0.42105263157894735,2.5256835143944065,1.0,1,1.617595762123245,0.7188224271887178,4,0,0,0.6559475167845029,1.0,1,1,0.11111111111111112,0.4071637320908774,0.7032223584714503,4,1.7320508075688772,0.8667653224947017,2.5,1.6,0.8372288150935048,2,gaus,0.5576923076923077,1.0,0.30961538461538457,1,1.75,0.058385694584619764,0.04037781202342233,0.778184146315246,0.6546386188436769,0.7778150346184545,0.10500106405618241,0.8422086166984825,0.019698061000383116,,1.0,1.0,1.0,1.0,0.9301469216502375,0.46588186202498316,1.0,,0.2413793103448276,0.0,0.5319148936170213,0.0,0.12394685875697874,0.12394685875697874,0.4210526315789474,2.509133082052376,1.0,1,1.5995294632046453,0.7203381059101048,7,4.242640687119285,0.8368215120338737,4.0,1.75,0.8414876790938599,2,13.3125,13.0,7.777906744962511,16,0.5220588235294118,1.0,0.33455882352941174,5,2.75,2
smoothed,gaus6,21.1813595940735,0.6451916525599332,318.052023500335,-32.817385049049136,1121,127,24257.385428452577,,False,15.62424615888342,169935.09866750363,0.011347522708927707,4.170825372555841e-06,0.38782920825936423,16,52445.75915790815,2202.045035382347,135691.61167253202,"[36, 166, 232, 325, 409, 465, 511, 575, 641, 749, 792, 867, 904, 966, 1019, 1089]","[135691.61167253202, 77139.83116691107, 4379.179409700816, 59689.767063983265, 23280.325908927698, 56933.26033394466, 15634.161038349554, 49814.25434955358, 86650.17892066615, 2202.045035382347, 88780.99926217433, 11962.917083918906, 67673.2146575111, 48538.607370584185, 12398.870111204244, 98362.92314118637]","[0, 99, 222, 282, 282, 282, 481, 282, 99, 704, 704, 814, 814, 926, 1000, 704]","[704, 282, 282, 369, 441, 481, 535, 592, 704, 753, 926, 887, 926, 1032, 1032, 1120]",0.05,30,1368065883627.9868,112213.77733177695,-112213.77733177695,CWT,mdp.39015035518128,52007.23741877772,134895.94500586536,111418.11066511027,0.0,-6.0,0.0,-6.0,52007.23741877772,829046.1465265304,52007.23741877772,111418.11066511027,0.0,-6.0,,0.0,7.0,2191.7117020490136,0.0,0.05114131045757034,0.03775642649404008,0.7877030553177431,0.5893949902733776,0.77910760280142,0.1359438178335819,0.7462706430825501,0.02024631614836703,,0.7182927102900002,0.8277572183617397,0.8277572183617397,0.8277540151704095,0.8856857436795667,0.5343986250366626,0.8,,0.5862068965517242,,0.36170212765957444,,0.15358873470734233,0.15358873470734233,0.4473684210526315,2.236210613527874,0.8853882922318791,2,1.5445267616393272,0.6863522405636235,5,0,0,0.5936750371315609,0.905064844275643,2,1,0.11111111111111112,0.38788996474552573,0.6699341673557369,6,2.0615528128088303,0.8414190143993208,3.75,2.926829268292683,0.7764787379688911,3,gaus,0.5576923076923077,1.0,0.30961538461538457,1,2.5,0.051141310457570324,0.046698438801153146,0.7533975724336532,0.5893949902733777,0.7800850836291969,0.1359438178335819,0.7462706430825501,0.020246316148367027,,0.7189458090028783,0.841031112689466,0.841031112689466,0.8410234551490332,0.8552502063546308,0.5343986250366626,0.875,,0.5862068965517242,0.0,0.36170212765957444,0.0,0.15358873470734233,0.15358873470734233,0.44736842105263164,2.263133943069493,0.9019585127857528,2,1.5271148160148957,0.6877266217225586,9,4.949747468305833,0.8096250973728526,5.5,3.2727272727272725,0.7990433179171955,4,13.3125,13.0,7.777906744962511,16,0.5220588235294118,1.0,0.33455882352941174,5,4.25,3
smoothed,gaus4,21.319293072359724,0.6441029171085996,302.5598159743023,-33.63695837763728,1121,127,24473.43089207226,,False,15.431436045438922,187020.81471312026,0.01332985987275846,5.070660818276397e-06,0.32413684760012157,18,43184.262639170825,75.96253989054821,150974.0666854275,"[38, 128, 165, 206, 267, 326, 410, 465, 511, 575, 641, 750, 792, 862, 904, 968, 1019, 1086]","[150974.0666854275, 125.12955466681615, 53599.3968484878, 75.96253989054821, 3744.045076529608, 47096.361938422764, 18685.494253044704, 51914.79415138494, 14211.059373152773, 45490.11773965099, 84246.92139047777, 1284.073786014198, 89145.37610316536, 13499.960406999433, 51772.02622788921, 10582.491644260499, 26110.010530949017, 114759.43925466087]","[0, 99, 99, 204, 263, 282, 282, 282, 481, 481, 282, 704, 704, 814, 814, 926, 926, 704]","[704, 132, 704, 282, 282, 369, 441, 481, 536, 592, 704, 753, 926, 888, 926, 983, 1032, 1120]",0.05,30,1653768509716.879,124469.89609966837,-124469.89609966837,CWT,mdp.39015035518128,42745.74090004039,150178.40001876085,123674.2294330017,0.0,-9.5,0.0,-5.0,42745.74090004039,767230.7275050748,42747.90855440431,123674.2294330017,0.0,-0.5,,0.0,5.0,65.62920655721487,0.0,0.056010311815322886,0.04813582631373448,0.7257705278571083,0.495649419464989,0.7941332390093938,0.12934666950414972,0.6229443963907542,0.03625149162320326,,0.018961473885811476,0.5662201821258351,0.5662201821258351,0.566273329054774,0.7628927655150526,0.6490933173736313,0.4,,0.6551724137931034,,0.21276595744680848,,0.18983897170697617,0.18983897170697617,0.7368421052631579,1.6913934384614318,0.6696775066320945,4,1.4270145103974166,0.6341324934302326,6,0,0,0.4595099724998301,0.7005285647735625,6,1,0.11111111111111112,0.35797467969177643,0.6182667528691541,9,2.0615528128088303,0.8414190143993208,6.25,5.76,0.680324891815045,6,gaus,0.5576923076923077,1.0,0.30961538461538457,1,4.75,0.05601031181532287,0.05698138412275203,0.6941622863337392,0.4956494194649891,0.7950442292222618,0.12934666950414972,0.6229443963907542,0.03625149162320326,,0.02123587366917716,0.5996494347725715,0.5996494347725715,0.5996866479947184,0.7366768628594518,0.6490933173736313,0.625,,0.6551724137931035,0.0,0.2127659574468085,0.0,0.18983897170697614,0.18983897170697614,0.736842105263158,1.799049354338666,0.7170003724422269,6,1.4111587279325344,0.6355065215121839,11,3.5355339059327378,0.8640179266948946,8.5,7.764705882352941,0.7685474248859089,7,13.3125,13.0,7.777906744962511,16,0.5220588235294118,1.0,0.33455882352941174,5,6.5,4
smoothed,mexh,22.727525994397237,0.6345782379343528,396.6811962982106,-40.65710567264158,1121,127,62649.37757636021,,False,15.209003394134237,516959.6329108345,0.019548083434424414,1.8365482012335526e-06,0.16710322392007798,19,31547.4010633689,101.42209339542023,197730.5074735192,"[51, 89, 127, 186, 266, 326, 426, 464, 512, 574, 641, 702, 752, 795, 871, 908, 976, 1019, 1058]","[322.50978978560306, 13126.46098931806, 197730.5074735192, 2581.4927433955745, 574.7451590353994, 16318.598738630048, 7025.845325644026, 60910.86744487012, 12141.780316345787, 22694.920534236906, 16277.51000247258, 101.42209339542023, 682.7594464190604, 34710.646131211244, 182.49517137633666, 24661.331835144054, 442.079618010408, 20645.85563795641, 168268.7917532429]","[0, 0, 0, 182, 265, 283, 369, 369, 481, 481, 592, 701, 703, 703, 703, 703, 703, 703, 703]","[52, 98, 703, 703, 369, 369, 440, 703, 551, 703, 703, 703, 753, 814, 872, 924, 979, 1033, 1120]",0.05,30,8315021001905.441,162770.09268492347,-162770.09268492347,CWT,mdp.39015035518128,31108.879324238464,196934.84080685253,161974.4260182568,0.0,9.0,0.0,0.0,31108.879324238464,589314.6202040091,31108.87932423847,161974.4260182568,0.0,0.0,,0.0,4.0,91.08876006208689,0.0,0.9163789264810698,0.010831063455314635,0.19528051560337556,0.3875011719977556,0.9475375890303463,0.07163226218344332,0.3188833251347718,0.3453242086878934,,0.027335871901229138,0.23760479243526617,0.23760479243526617,0.23759061420558583,0.4094720652306743,1.0,0.2,,1.0,,1.0,,0.30312044601720967,0.30312044601720967,0.763157894736842,1.480656611262794,0.5862399634887814,7,1.3571866052594348,0.6031025751823611,7,0,0,0.4765839102482736,0.7265579913840039,4,1,0.11111111111111112,0.3936155772661907,0.6798230116292662,5,1.5,0.8846153846153846,5.75,5.4368932038834945,0.7211538461538461,4,mexh,0.3076923076923077,,,4,4.0,0.9163789264810694,0.020023289881071833,0.18677579756222806,0.3875011719977557,0.9477697427918708,0.07163226218344332,0.3188833251347718,0.3453242086878934,,0.02959085682113627,0.2963587984082592,0.2963587984082592,0.2963249039711626,0.39540104465279813,0.9999999999999999,0.5,,1.0,0.0,1.0,0.0,0.30312044601720967,0.30312044601720967,0.7631578947368421,1.6471702869632967,0.6564698774829328,9,1.3549575192432357,0.6101966581127322,13,2.8284271247461903,0.8912143413559157,11.0,10.636363636363637,0.7340687091394963,9,12.5,12.5,4.949747468305833,2,0.49019607843137253,0.6363855508439489,0.4659470798448545,4,7.75,5
raw,fbsp,16.00376518543186,0.7278161371666186,559.1192071820952,-36.94068194378281,1121,127,45863.92781601374,-2246109.0372485192,True,15.6819530069069,322617.6909414146,0.014586780270935979,8.435897806605615e-08,0.19242553052386366,21,38099.049749447324,272.33286215032604,146215.92926912336,"[36, 73, 130, 167, 206, 268, 324, 364, 412, 465, 511, 573, 640, 678, 754, 792, 864, 903, 969, 1046, 1088]","[146215.92926912336, 2927.3363562599916, 2673.2758815432753, 68907.67528057969, 2087.2979898096455, 8976.78609279538, 54088.02725895391, 4256.554172435961, 22287.93065949074, 70020.13398134537, 18547.381671834184, 48136.51999774707, 54099.747687213036, 272.33286215032604, 5363.750688093416, 74197.23819607671, 2259.250438335963, 64051.41681414071, 37062.40857804686, 1613.5351456310673, 112035.51571678712]","[0, 71, 98, 98, 204, 263, 281, 363, 281, 281, 482, 482, 482, 677, 703, 703, 814, 814, 927, 927, 703]","[703, 98, 133, 703, 281, 281, 367, 367, 442, 703, 552, 593, 703, 703, 756, 814, 866, 927, 1034, 1047, 1120]",0.05,30,4109421576843.111,202331.55609268456,-202331.55609268456,CWT,mdp.39015035518128,37508.186113083684,145366.92926912336,201475.55609268456,0.0,-7.0,0.0,-7.0,37508.186113083684,787081.0447383937,37508.18611308369,201475.55609268456,0.0,-11.5,,0.0,1.0,190.33286215032604,0.0,0.5379915665582443,0.0,0.42887224244590927,0.6227046488700004,0.21858341300107864,0.716729659836881,0.42685515899397725,0.16062841245253165,0.0,0.2225580145424981,0.5453799726540213,0.5453799726540213,0.5453541849244059,0.7701701358317032,0.6091253607931146,0.2,,0.2857142857142857,0.0,0.40625,0.0,0.41787525998917363,0.41787525998917363,0.1764705882352941,1.5988900419590497,0.7036672061090928,7,1.3610501388839142,0.5945039650209889,7,0,0,0.36729664538054957,0.6551817282068876,7,0,0.0,0.3458183446842914,0.5869785372230544,10,1.5,0.8846153846153846,7.75,7.5675675675675675,0.6442307692307692,7,fbsp,0.5384615384615384,,,3,6.0,0.5380864305206606,0.0,0.4553831511308144,0.6174524469641615,0.21856521518951733,0.6366035326665247,0.3679144019970578,0.16327290483639323,0.037105696879372374,0.06215948771719157,0.4631434435324392,0.4631434435324392,0.46311758312127804,0.7747534224145628,0.6129832711243645,0.125,,0.5172413793103449,0.0,0.3191489361702128,0.0,0.4199539521270498,0.4199539521270498,0.1578947368421053,1.462537093907765,0.5828854214107548,15,1.3346232654632655,0.6010392538948611,16,0.7071067811865476,0.9728035853389789,15.5,15.483870967741938,0.6883248695925663,10,11.5,11.5,2.1213203435596424,2,0.45098039215686275,0.27273666464740665,0.602492726095974,2,8.0,6
smoothed,gaus2,22.022427603610108,0.645149507961817,351.9013217425802,-37.39949079650279,1121,127,42709.5808448827,,False,15.247743128113735,298536.8832447911,0.01965597586013095,6.518846903314751e-06,0.23709744256071394,19,37241.04454909675,72.51242416421883,182848.860158706,"[42, 80, 121, 163, 225, 266, 352, 425, 465, 511, 575, 641, 751, 793, 867, 906, 973, 1019, 1082]","[182848.860158706, 76.34849292517174, 72.51242416421883, 27772.1735814555, 110.22144325160843, 1272.7904899679834, 37565.91819039096, 11372.037065852532, 77638.47960049738, 13013.061375089072, 38689.21671580003, 32994.05816671904, 441.91557381293023, 58887.15843104561, 6422.452005016126, 47133.2071970132, 3417.9209447937465, 22263.60260382887, 145587.91197250818]","[0, 79, 99, 99, 224, 264, 282, 282, 282, 481, 481, 593, 704, 704, 814, 704, 704, 704, 704]","[704, 704, 122, 704, 704, 282, 369, 440, 704, 536, 704, 704, 753, 814, 881, 925, 982, 1032, 1120]",0.05,30,3935603359082.74,148714.87143605578,-148714.87143605578,CWT,mdp.39015035518128,36802.522809966315,182053.19349203934,147919.20476938912,0.0,-9.0,0.0,0.0,36802.522809966315,697493.8464328381,36815.08170635905,147919.20476938912,0.0,4.5,,0.0,4.0,62.179090830885485,0.0,0.4669971355734823,0.06484032763274453,0.4414480222012196,0.40633669058126864,0.8707284485487992,0.13568844434986196,0.4544117336554871,0.14071502363719554,,0.017826629070641996,0.3983885966108083,0.3983885966108083,0.39873206795959215,0.6243642324998147,0.8883133659611939,0.2,,1.0,,0.23404255319148934,,0.2615489574405369,0.2615489574405369,0.9999999999999999,1.6283634046014233,0.6447218724440471,6,1.3552787025046515,0.6022547469911985,8,0,0,0.4735961630654517,0.7220031343163713,5,1,0.11111111111111112,0.36709017271695177,0.6340103419920752,8,1.5,0.8846153846153846,6.75,6.486486486486486,0.6826923076923077,5,gaus,0.5576923076923077,1.0,0.30961538461538457,1,4.0,0.46699713557348216,0.07353065254596362,0.4222223921016505,0.4063366905812687,0.8713004938736861,0.13568844434986196,0.4544117336554871,0.14071502363719557,,0.020103659832030527,0.4447517946443531,0.4447517946443531,0.44505238563303334,0.6029086981432877,0.8883133659611937,0.5,,1.0,0.0,0.23404255319148937,0.0,0.2615489574405369,0.2615489574405369,1.0,1.7800327607737356,0.7094214226842588,7,1.3466364445813193,0.6064493140975162,15,5.656854249492381,0.7824286827118315,11.0,9.545454545454547,0.6796758798174543,11,13.3125,13.0,7.777906744962511,16,0.5220588235294118,1.0,0.33455882352941174,5,9.5,7
raw,gaus7,21.175182651099384,0.6478818827396798,329.0303711144423,-32.131351907749725,1121,127,24286.88745888955,,False,15.724930713107149,173545.4825636276,0.011662031390272805,1.016900631675941e-06,0.0027895960977443192,21,40111.01615381581,79.21533190816263,147777.98429398792,"[63, 129, 174, 221, 274, 320, 360, 429, 473, 525, 583, 630, 682, 753, 805, 874, 916, 978, 1025, 1068, 1118]","[147777.98429398792, 463.78272472603203, 32060.360700618632, 1941.6164024717837, 60101.58838048368, 1448.6947091342954, 72402.46420649062, 17623.492030178022, 64994.99643041431, 23436.76824612576, 44820.4845486922, 79.21533190816263, 104976.17954222448, 3966.085796533178, 125481.72381608955, 15204.193460473438, 68045.83703018416, 37692.44502146615, 17555.364134548472, 758.3819936167711, 1499.680429764383]","[4, 127, 146, 204, 146, 292, 146, 390, 390, 495, 495, 620, 390, 720, 720, 852, 852, 946, 1016, 1049, 4]","[1049, 146, 184, 224, 292, 321, 390, 449, 620, 569, 620, 631, 1049, 755, 1049, 895, 1049, 1049, 1049, 1069, 1120]",0.05,30,1341071582607.3372,138386.1634573343,-138386.1634573343,CWT,mdp.39015035518128,39520.152517452174,146928.98429398792,137530.1634573343,0.0,-11.5,0.0,-7.0,39520.152517452174,829332.339230132,39520.49997501936,137530.1634573343,0.0,-11.5,,0.0,1.0,2.784668091837375,0.0,0.05015367500474182,0.02019291675959011,0.793390637801139,0.6438363772696954,0.7794800768899559,0.15078575691267168,0.0,0.020443456321431262,,0.0021925700637084183,0.6071286307605686,0.6071286307605686,0.6071170099642299,0.8528649979491932,0.6212675033218318,0.2,,0.2857142857142857,0.0,0.125,0.0,0.22798237008476194,0.22798237008476194,0.1764705882352941,1.5316947973526271,0.6740947597274238,8,1.27728827258345,0.5579169501781572,10,0,0,0.3243463540670861,0.5785672356879357,9,1,0.11111111111111112,0.30172980656434756,0.5121443764223216,11,1.2909944487358056,0.9006927347126303,9.5,9.367238320520402,0.5849617519716999,9,gaus,0.5576923076923077,1.0,0.30961538461538457,1,7.0,0.05180619563427062,0.01065669826609808,0.8029811398600095,0.6383484960759076,0.7794151825260137,0.1522451585443712,0.0007261271616041398,0.023628370938152194,,0.000612375304588908,0.5155811705905172,0.5155811705905172,0.5155668923039892,0.855799176600035,0.6247064805392837,0.125,,0.5172413793103449,0.0,0.1276595744680851,0.0,0.2308210233454787,0.2308210233454787,0.1578947368421053,1.4428527632909987,0.5750403490399161,16,1.2800492540447281,0.5764621886256882,19,2.1213203435596424,0.9184107560169368,17.5,17.37142857142857,0.6226669164700068,14,13.3125,13.0,7.777906744962511,16,0.5220588235294118,1.0,0.33455882352941174,5,11.75,8
smoothed,cgau8,15.987643098667151,0.7326908623487185,465.47832575591195,-32.28321271790079,1121,127,27083.15648650277,-1958687.6067267156,True,16.273091598835546,170470.15371928026,0.012072263409672853,8.759191810419417e-05,0.3440905516388029,17,39865.05262603047,271.5707186294567,87625.54244704328,"[35, 81, 166, 233, 325, 409, 465, 511, 575, 642, 748, 792, 868, 905, 966, 1018, 1096]","[87625.54244704328, 271.5707186294567, 76071.5147971361, 5069.805694615432, 53884.28461879197, 19627.615162772, 46004.1066205714, 13151.235520701259, 44626.86215015781, 61375.370899608424, 3267.596273788653, 75641.96317936649, 8713.8513886236, 67371.21588465368, 51745.05457685799, 5278.550136729338, 57979.75457247118]","[0, 78, 98, 222, 282, 369, 369, 481, 481, 369, 704, 704, 814, 814, 926, 1011, 704]","[704, 98, 704, 282, 369, 441, 481, 535, 593, 704, 754, 1033, 887, 1033, 1033, 1033, 1120]",0.05,30,1227935279793.4858,85919.59295908826,-85919.59295908826,CWT,mdp.39015035518128,39426.53088690004,86829.8757803766,85123.92629242159,0.0,-1.0,0.0,-10.0,39426.53088690004,667619.894642518,39426.530886900044,85123.92629242159,0.0,-5.5,,0.0,6.0,261.2373852961233,0.0,0.11482551325372037,1.0,0.8280687448949614,0.9048679965803912,0.21333564086053391,0.6661417322834648,0.6615803552595891,0.02074753306953784,0.8014067150255033,0.08330277286095279,0.4724884242263441,0.4724884242263441,0.4724786141170908,0.5650212470773056,0.17366319234518618,0.6000000000000001,,0.31034482758620685,,0.574468085106383,,0.07581775081975564,0.07581775081975564,0.47368421052631576,1.2731149240428898,0.5040674798671875,10,2.2503412538887932,1.0,1,0,0,0.3624646083093034,0.5525817219129486,8,0,0.0,0.578997136803078,1.0,1,4.69041575982343,0.63919878770589,5.0,1.797752808988764,0.6272917015452527,7,cgau,0.5384615384615384,,,2,5.75,0.11482551325372034,1.0,0.792005284225274,0.9048679965803914,0.21681674450514266,0.6661417322834648,0.6615803552595891,0.02074753306953784,0.7766122884692058,0.08542800639594476,0.5131411171686678,0.5131411171686678,0.5131176651483176,0.5456049638442035,0.17366319234518623,0.75,,0.3103448275862069,0.0,0.574468085106383,0.0,0.07581775081975564,0.07581775081975564,0.4736842105263158,1.3606276835615987,0.5422700347359243,17,2.2205259586867667,1.0,1,11.313708498984761,0.564857365423663,9.0,1.8888888888888888,0.6093517596349085,15,16.0,16.0,1.4142135623730951,2,0.6274509803921569,0.18182444309827112,0.5062369807960089,3,12.0,9
