wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,positive_frequencies_dtw,positive_frequencies_euclidean,positive_frequencies_wasserstein,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,positive_amplitudes_dtw,positive_amplitudes_euclidean,positive_amplitudes_wasserstein,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,max_autocorrelation_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,spectral_centroid_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
bior3.1,1,periodization,1.4710459795134465e-26,314.78539345669896,4195359.43020284,0.5232558139534884,96.9729775253137,86,smoothed,1.0590608431265882e-13,-7.364853171765167e-11,5.290013289499481,24837.86049215791,0.9887688461996066,0.00012494480117176816,1.0,521.6999999999998,,,,[],[],8,177.4749999999999,45.799999999999955,665.3999999999997,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.19999999999993, 71.80000000000001, 665.3999999999997, 45.799999999999955, 114.59999999999991, 106.40000000000003, 70.99999999999989, 207.59999999999985]","[1, 11, 1, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.39999999,665.3999999999997,-665.3999999999997,0.0,,,,DWT,inu.32000013032919,,,,7.450580596923828e-09,,0.0,29.0,3.0,,,,0.0,24.5,,2.2737367544323206e-13,47.23863636363629,12.800000000000637,47.23863636363634,,0.0,47.23863636363629,,,34.799999999999955,0.0,15.5,2.2737367544323206e-13,2.2737367544323206e-13,,2.2737367544323206e-13,0.9069367714380346,0.00384808161113432,0.0824016867767507,0.2106943989518514,0.030794999040929468,0.0002748007694421544,0.10013740038472108,0.1915726940567253,281,0.6838827062538757,0.33855409753367155,503,0,0.33342493358981407,0.40638606676342526,278,0,0.24693518756374014,0.30090083357929814,508,130.50287353158168,0.816451654667255,392.5,359.95770483083277,0.6322061367569749,380,bior,1.0,0.8112115073539259,0.05663654779382223,5,286.25,,,,,,,1.0,0.0,0.9999999999667079,0.9005414127854763,0.47897158212873925,0.004839977860548305,0.1192840344917695,0.006080358164491238,0.9999999998695036,0.9999999997782895,0.9999999997782895,0.9999999997783087,3.065769860199907e-11,0.00011823126034523528,0.6428571428571428,0.0,0.0,1.264344829692533,0.874280331984628,328,1.132376384718446,0.7367221422153752,527,140.71424945612296,0.901044831606102,427.5,404.34152046783623,0.8002059601068485,330,651.3851851851852,612.0,387.0639167064486,270,0.6920394687111368,0.8909133760738572,0.2482983590800471,3,248.25
coif4,1,reflect,1.503727574812415e-26,314.689964293314,4736776.945896093,0.5092592592592593,82.53629864066268,86,smoothed,9.054256052919761e-14,-8.196221479295223e-11,5.591608561581577,24630.253240436836,0.9683821045236055,0.00012494480117176805,1.0,521.7,,,,[],[],8,177.47500000000002,45.79999999999961,665.4,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.20000000000005, 71.80000000000018, 665.4, 45.79999999999961, 114.59999999999968, 106.40000000000009, 71.00000000000034, 207.6000000000003]","[2, 11, 2, 27, 27, 41, 41, 41]","[17, 17, 85, 31, 85, 49, 72, 85]",21789879.4,665.4,-665.4,0.0,,,,DWT,inu.32000013032919,,,,0.0,,0.0,15.5,3.0,,,,0.0,24.5,,0.0,47.2386363636364,12.799999999999727,47.23863636363638,,0.0,47.2386363636364,,,34.79999999999961,0.0,24.5,0.0,0.0,,0.0,0.9058656100932919,0.5181319323387445,0.4304761631535992,0.018192488262911755,0.029817335124946276,0.0,0.1,0.19130983360933682,492,1.0370273431572905,0.5133772985773142,124,0,0.33333333333333337,0.4062744222395892,467,0,0.38049670579469874,0.46365111864929587,156,196.7102352869994,0.7233330024092836,309.75,214.49307752580404,0.6438394969852326,347,coif,0.6425338757037795,0.7893221624566445,0.31342963827036097,2,260.75,,,,,,,0.0,1.0,0.9999999999667069,0.8995248867903467,0.6982337165197053,0.025284617107438262,0.010299625468165291,0.005887322056070647,0.9999999998693818,0.9999999997783113,0.9999999997783113,0.9999999997783169,3.0654645488681354e-11,0.0,0.0,0.35294117647058826,0.0,1.2352941174236827,0.8541920888326574,518,1.207948877887486,0.7858894772211253,265,178.89801564019652,0.8741926753585116,391.5,350.62579821200507,0.7994381098311545,331,577.436507936508,537.5,434.4574086564851,126,0.6134755030592053,1.0,0.2705671478585563,2,248.75
db11,1,periodization,1.739381162367033e-26,314.0577083074444,4104570.297384661,0.5232558139534884,133.46565469953683,86,smoothed,9.259810302715792e-14,-8.624994052297558e-11,5.308687102736191,20144.514678204432,0.960370696343672,0.0001249448011717681,0.9999999999999998,521.7,,,,[],[],8,177.4749999999999,45.799999999999386,665.4,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.20000000000005, 71.79999999999995, 665.4, 45.799999999999386, 114.59999999999957, 106.40000000000009, 71.00000000000017, 207.60000000000008]","[0, 11, 0, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.400000006,665.4,-665.4,0.0,,,,DWT,inu.32000013032919,,,,7.450580596923828e-09,,0.0,29.0,3.0,,,,0.0,24.5,,0.0,47.23863636363629,12.800000000000637,47.23863636363626,,0.0,47.23863636363629,,,34.799999999999386,0.0,15.5,0.0,0.0,,0.0,0.8987687421336118,0.03569089039538188,0.024033830269685114,0.2106943989518514,0.008693098411283448,0.0002748007694421544,0.10013740038472108,0.1915726940567253,361,0.6568786045579545,0.32518579739131326,524,0,0.33342493358981407,0.40638606676342526,280,0,0.23557619203236274,0.2870594233787664,528,123.17839366815377,0.8267533141094884,423.25,394.32767469617625,0.6157324939042519,399,db,0.8826993297104554,0.8262495710537796,0.13423559788654735,4,300.25,,,,,,,1.0,0.0,0.9999999999667073,0.8927899996508658,0.4925475911929155,0.0014116605006473226,0.1192840344917695,0.0017164199885027105,0.9999999998693005,0.9999999997782895,0.9999999997782895,0.9999999997782936,3.065769860199907e-11,0.00011823126034523528,0.6428571428571428,0.0,0.0,1.2643448296924675,0.8742803319845827,333,1.1310538074194219,0.7358616756831058,530,139.30003589374985,0.9020393559115684,431.5,409.01506373117036,0.7992967524986816,332,628.6085858585859,538.0,414.66923933742504,396,0.6678413351712328,0.9544531433351477,0.2461751223795927,4,250.0
db14,1,antisymmetric,1.3595479372712334e-26,315.12771067772957,4841372.55820969,0.5089285714285714,87.45988660008051,86,smoothed,8.532451231345943e-14,-8.450873334453497e-11,5.621278018991619,165663.41783862995,0.9961517498111443,0.00012494480117176802,1.0,521.6999999999999,,,,[],[],8,177.47500000000002,45.79999999999984,665.3999999999999,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.20000000000005, 71.80000000000035, 665.3999999999999, 45.79999999999984, 114.60000000000002, 106.40000000000003, 71.0, 207.60000000000014]","[2, 11, 2, 27, 27, 41, 41, 41]","[17, 17, 85, 31, 85, 49, 72, 85]",21789879.400000006,665.3999999999999,-665.3999999999999,0.0,,,,DWT,inu.32000013032919,,,,7.450580596923828e-09,,0.0,15.5,3.0,,,,0.0,24.5,,1.1368683772161603e-13,47.2386363636364,12.799999999999727,47.23863636363641,,0.0,47.2386363636364,,,34.79999999999984,0.0,24.5,1.1368683772161603e-13,1.1368683772161603e-13,,1.1368683772161603e-13,0.9107791709918126,0.5687246445536828,0.49772013279273103,0.013644366197183067,0.693970609355566,0.0002748007694421544,0.10013740038472108,0.1915726940567253,288,1.3627358814893942,0.6746183407116674,43,0,0.33342493358981407,0.40638606676342526,315,0,0.5369677847781952,0.6543176597838322,43,149.6515396958325,0.7895196347456646,172.25,75.2467340827221,0.7736276092153076,91,db,0.8826993297104554,0.8262495710537796,0.13423559788654735,4,69.25,,,,,,,0.0,1.0,0.9999999999667066,0.9041878280050506,0.7198036453618822,0.029234285336810086,0.007724719101123573,0.13702191888052473,0.9999999998694631,0.9999999997783113,0.9999999997783113,0.9999999997783223,3.0654645488681354e-11,0.00011823126034523528,0.0,0.35294117647058826,0.0,1.2353532330538814,0.8542329666308512,489,1.274930317335048,0.8294674873460423,86,284.9640328181787,0.7996033524485382,287.5,146.27478260869566,0.7987116621595715,333,628.6085858585859,538.0,414.66923933742504,396,0.6678413351712328,0.9544531433351477,0.2461751223795927,4,250.75
bior2.2,1,smooth,3.3626755461253626e-27,321.19480627423604,4141414.7075543306,0.5111111111111111,47.43813224886968,86,smoothed,3.304849933767906e-14,-8.457388123161996e-11,5.28775663061575,30364.269056790123,0.9861197997220281,0.00012494480117176808,1.0,521.7,,,,[],[],8,177.47500000000005,45.799999999999955,665.4,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.2000000000001, 71.79999999999995, 665.4, 45.799999999999955, 114.60000000000014, 106.40000000000009, 71.00000000000006, 207.60000000000014]","[2, 11, 2, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.400000002,665.4,-665.4,0.0,,,,DWT,inu.32000013032919,,,,3.725290298461914e-09,,0.0,29.0,3.0,,,,0.0,24.5,,0.0,47.23863636363643,12.7999999999995,47.2386363636364,,0.0,47.23863636363643,,,34.799999999999955,0.0,24.5,0.0,0.0,,0.0,0.978880347270818,0.0,0.047720907997121365,0.043661971830985746,0.056819958158833624,0.0001374003847210772,0.20006870019236056,0.3827510974423679,195,0.6513814343569791,0.32246443965063465,526,0,0.6667124667949071,0.8126046667410964,181,0,0.22541663705155174,0.2746795815559737,541,199.65031930853505,0.719197863138488,360.75,277.72692816512784,0.6059069484468811,409,bior,1.0,0.8112115073539259,0.05663654779382223,5,308.0,,,,,,,1.0,1.0,0.9999999999667071,0.9688154551372978,0.4773309733750826,0.0028029540076902485,0.024719101123595377,0.011218889665751615,0.9999999998695036,0.9999999997783167,0.9999999997783167,0.9999999997783209,3.065392384371535e-11,5.911563017261764e-05,0.6428571428571428,0.35294117647058826,0.0,1.2996093895245238,0.8986653813423274,189,1.1357314330795159,0.7389049309498984,507,224.8599564173221,0.8418706354308565,348.0,275.3534482758621,0.798572448517116,334,651.3851851851852,612.0,387.0639167064486,270,0.6920394687111368,0.8909133760738572,0.2482983590800471,3,251.25
bior2.2,1,zero,3.3626755461253626e-27,321.19480627423604,4141414.7075543306,0.5111111111111111,47.43813224886968,86,smoothed,3.304849933767906e-14,-8.457388123161996e-11,5.28775663061575,30364.269056790123,0.9861197997220281,0.00012494480117176808,1.0,521.7,,,,[],[],8,177.47500000000005,45.799999999999955,665.4,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.2000000000001, 71.79999999999995, 665.4, 45.799999999999955, 114.60000000000014, 106.40000000000009, 71.00000000000006, 207.60000000000014]","[2, 11, 2, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.400000002,665.4,-665.4,0.0,,,,DWT,inu.32000013032919,,,,3.725290298461914e-09,,0.0,29.0,3.0,,,,0.0,24.5,,0.0,47.23863636363643,12.7999999999995,47.2386363636364,,0.0,47.23863636363643,,,34.799999999999955,0.0,24.5,0.0,0.0,,0.0,0.978880347270818,0.0,0.047720907997121365,0.043661971830985746,0.056819958158833624,0.0001374003847210772,0.20006870019236056,0.3827510974423679,188,0.6513814343569791,0.32246443965063465,528,0,0.6667124667949071,0.8126046667410964,179,0,0.22541663705155174,0.2746795815559737,542,203.05233315576552,0.7144130335361948,359.25,273.1363759119134,0.6045693859664096,411,bior,1.0,0.8112115073539259,0.05663654779382223,5,309.5,,,,,,,1.0,1.0,0.9999999999667071,0.9688154551372978,0.4773309733750826,0.0028029540076902485,0.024719101123595377,0.011218889665751615,0.9999999998695036,0.9999999997783167,0.9999999997783167,0.9999999997783209,3.065392384371535e-11,5.911563017261764e-05,0.6428571428571428,0.35294117647058826,0.0,1.2996093895245238,0.8986653813423274,191,1.1357314330795159,0.7389049309498984,508,224.15284963613556,0.8423678975835897,349.5,277.61945636623744,0.7982936534331451,335,651.3851851851852,612.0,387.0639167064486,270,0.6920394687111368,0.8909133760738572,0.2482983590800471,3,252.0
bior2.2,1,constant,3.3626755461253626e-27,321.19480627423604,4141414.7075543306,0.5111111111111111,47.43813224886968,86,smoothed,3.304849933767906e-14,-8.457388123161996e-11,5.28775663061575,30364.269056790123,0.9861197997220281,0.00012494480117176808,1.0,521.7,,,,[],[],8,177.47500000000005,45.799999999999955,665.4,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.2000000000001, 71.79999999999995, 665.4, 45.799999999999955, 114.60000000000014, 106.40000000000009, 71.00000000000006, 207.60000000000014]","[2, 11, 2, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.400000002,665.4,-665.4,0.0,,,,DWT,inu.32000013032919,,,,3.725290298461914e-09,,0.0,29.0,3.0,,,,0.0,24.5,,0.0,47.23863636363643,12.7999999999995,47.2386363636364,,0.0,47.23863636363643,,,34.799999999999955,0.0,24.5,0.0,0.0,,0.0,0.978880347270818,0.0,0.047720907997121365,0.043661971830985746,0.056819958158833624,0.0001374003847210772,0.20006870019236056,0.3827510974423679,190,0.6513814343569791,0.32246443965063465,527,0,0.6667124667949071,0.8126046667410964,180,0,0.22541663705155174,0.2746795815559737,543,202.21935284899578,0.7155845951490918,360.0,274.76552177361737,0.6046277406125206,410,bior,1.0,0.8112115073539259,0.05663654779382223,5,308.75,,,,,,,1.0,1.0,0.9999999999667071,0.9688154551372978,0.4773309733750826,0.0028029540076902485,0.024719101123595377,0.011218889665751615,0.9999999998695036,0.9999999997783167,0.9999999997783167,0.9999999997783209,3.065392384371535e-11,5.911563017261764e-05,0.6428571428571428,0.35294117647058826,0.0,1.2996093895245238,0.8986653813423274,190,1.1357314330795159,0.7389049309498984,509,225.56706319850866,0.8413733732781233,349.5,276.7095851216023,0.7977963912804118,336,651.3851851851852,612.0,387.0639167064486,270,0.6920394687111368,0.8909133760738572,0.2482983590800471,3,252.75
db13,1,antisymmetric,1.0630551966740003e-26,316.19609778223787,4723790.041183664,0.509090909090909,113.33869236413649,86,smoothed,7.02590440606971e-14,-8.442984089640512e-11,5.6005839613382085,153914.69310736627,0.9943377809579803,0.0001249448011717681,1.0,521.7,,,,[],[],8,177.47499999999997,45.79999999999984,665.4,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.19999999999982, 71.79999999999978, 665.4, 45.79999999999984, 114.60000000000002, 106.40000000000009, 71.00000000000006, 207.60000000000014]","[2, 11, 2, 27, 27, 41, 41, 41]","[17, 17, 85, 31, 85, 49, 72, 85]",21789879.400000006,665.4,-665.4,0.0,,,,DWT,inu.32000013032919,,,,7.450580596923828e-09,,0.0,15.5,3.0,,,,0.0,24.5,,0.0,47.238636363636346,12.800000000000182,47.23863636363633,,0.0,47.238636363636346,,,34.79999999999984,0.0,24.5,0.0,0.0,,0.0,0.9227714690166255,0.5334368909237842,0.42212695034369146,0.015877080665812726,0.638643523556039,0.0002748007694421544,0.10013740038472108,0.1915726940567253,332,1.2932530437324536,0.6402210687587969,51,0,0.33342493358981407,0.40638606676342526,330,0,0.5065711829011906,0.6172781315861433,51,161.6601373251922,0.772629905309153,191.0,88.38209125204641,0.7519970904886131,119,db,0.8826993297104554,0.8262495710537796,0.13423559788654735,4,90.25,,,,,,,0.0,1.0,0.9999999999667073,0.915568450301957,0.7047589027206201,0.024794214462375404,0.008988764044943587,0.12609779131645038,0.9999999998694631,0.9999999997783003,0.9999999997783003,0.9999999997783073,3.06561442897646e-11,0.00011823126034523528,0.0,0.35294117647058826,0.0,1.2353532330538708,0.8542329666308439,498,1.2681522509072416,0.8250576889025563,103,279.30717856868625,0.8035814496704035,300.5,170.6955074875208,0.7961296840475787,337,628.6085858585859,538.0,414.66923933742504,396,0.6678413351712328,0.9544531433351477,0.2461751223795927,4,253.75
coif5,1,reflect,1.1398471366767764e-26,315.89318980456454,4931698.085284208,0.5087719298245614,82.41368484339469,86,smoothed,7.549516567451063e-14,-8.278768781622151e-11,5.678521415644254,23394.77721583861,0.9688898317591681,0.00012494480117176808,1.0,521.7,,,,[],[],8,177.47499999999997,45.80000000000007,665.4,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.19999999999976, 71.80000000000001, 665.4, 45.80000000000007, 114.5999999999998, 106.39999999999992, 71.00000000000017, 207.60000000000014]","[2, 11, 2, 27, 27, 41, 41, 41]","[17, 17, 85, 31, 85, 49, 72, 85]",21789879.400000002,665.4,-665.4,0.0,,,,DWT,inu.32000013032919,,,,3.725290298461914e-09,,0.0,15.5,3.0,,,,0.0,24.5,,0.0,47.238636363636346,12.800000000000182,47.238636363636346,,0.0,47.238636363636346,,,34.80000000000007,0.0,24.5,0.0,0.0,,0.0,0.9193714254116219,0.6663367664414277,0.5557899396028572,0.011489992587102316,0.023999232345305085,0.0001374003847210772,0.10006870019236054,0.19144126383303106,384,1.1768818982420788,0.582611879668076,76,0,0.3333791334615737,0.40633024450150723,436,0,0.4353974712776629,0.5305499930500992,90,190.0692856127295,0.7326732973098038,246.5,137.14246297376764,0.6929892506239596,239,coif,0.6425338757037795,0.7893221624566445,0.31342963827036097,2,179.75,,,,,,,0.0,1.0,0.9999999999667071,0.912341828349976,0.7614200448604423,0.03264509633257026,0.006505026611472897,0.004738559275106691,0.9999999998695442,0.9999999997783003,0.9999999997783003,0.99999999977831,3.06561442897646e-11,5.911563017261764e-05,0.0,0.35294117647058826,0.0,1.23532367523881,0.8542125277317736,507,1.2489351019511359,0.8125550446075375,151,251.7300141024109,0.8229746736269965,329.0,232.69604863221883,0.7958051989794617,338,577.436507936508,537.5,434.4574086564851,126,0.6134755030592053,1.0,0.2705671478585563,2,254.0
db10,1,symmetric,8.322503188884428e-27,317.2591162283082,4509528.056035146,0.5288461538461539,114.04886882498586,86,smoothed,6.62054390638099e-14,-8.410496743493931e-11,5.5132663640066255,29332.590522400118,0.9698965701621667,0.00012494480117176805,1.0,521.7,,,,[],[],8,177.47499999999997,45.80000000000007,665.3999999999999,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.19999999999993, 71.7999999999999, 665.3999999999999, 45.80000000000007, 114.60000000000014, 106.39999999999998, 71.0, 207.59999999999985]","[2, 11, 2, 27, 27, 41, 41, 41]","[17, 17, 85, 31, 85, 49, 72, 85]",21789879.400000002,665.3999999999999,-665.3999999999999,0.0,,,,DWT,inu.32000013032919,,,,3.725290298461914e-09,,0.0,15.5,3.0,,,,0.0,24.5,,1.1368683772161603e-13,47.238636363636346,12.800000000000182,47.23863636363636,,0.0,47.238636363636346,,,34.80000000000007,0.0,24.5,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9347035055952735,0.3845418837774328,0.2843790457666841,0.2875812567713979,0.05196157836908205,0.0001374003847210772,0.10006870019236054,0.19144126383303106,421,1.0310997021854145,0.510442837563188,127,0,0.3333791334615737,0.40633024450150723,389,0,0.3886334540559741,0.4735660860486289,147,155.49490881268966,0.7813011127810272,271.0,203.84525706281946,0.7000739037885445,213,db,0.8826993297104554,0.8262495710537796,0.13423559788654735,4,160.75,,,,,,,0.0,1.0,0.9999999999667069,0.92689188483081,0.6412783228406996,0.016703399400592688,0.1628133102852206,0.010259620623997373,0.9999999998695442,0.9999999997783003,0.9999999997783003,0.9999999997783128,3.06561442897646e-11,5.911563017261764e-05,0.0,0.35294117647058826,0.0,1.2353236752388108,0.8542125277317743,506,1.2543551643728315,0.8160813279636191,142,257.3868683519033,0.8189965764051313,324.0,221.76543209876544,0.7955742375696543,339,628.6085858585859,538.0,414.66923933742504,396,0.6678413351712328,0.9544531433351477,0.2461751223795927,4,255.25
rbio1.3,1,antireflect,6.481134432476257e-27,318.34514563330225,4117904.3107721503,0.5111111111111111,93.68375896330643,86,smoothed,6.279214874159026e-14,-8.818425989431951e-11,5.333723878911374,35965.925645524694,0.9694271050850989,0.00012494480117176808,0.9999999999999998,521.7,,,,[],[],8,177.47500000000002,45.79999999999984,665.4000000000001,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.20000000000005, 71.79999999999995, 665.4000000000001, 45.79999999999984, 114.60000000000014, 106.40000000000009, 71.0, 207.60000000000008]","[2, 11, 2, 27, 27, 41, 41, 41]","[17, 17, 84, 31, 84, 49, 72, 84]",21789879.400000006,665.4000000000001,-665.4000000000001,0.0,,,,DWT,inu.32000013032919,,,,7.450580596923828e-09,,0.0,29.0,3.0,,,,0.0,24.5,,1.1368683772161603e-13,47.2386363636364,12.799999999999727,47.23863636363638,,0.0,47.2386363636364,,,34.79999999999984,0.0,24.5,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.946893832709333,0.07838389938152218,0.03260619742317358,0.043661971830985746,0.08319927521608736,0.0002748007694421544,0.20013740038472108,0.3828825276660621,142,0.6743758468467769,0.33384775508997916,512,0,0.6667582669231474,0.8126604890030145,90,0,0.2369490353122204,0.2887322902202985,526,233.70850790389866,0.671296050768075,317.5,181.75514321385373,0.6123709508411401,402,rbio,0.8694889685083914,0.7614139020445092,0.16293355143077326,3,302.25,,,,,,,1.0,1.0,0.9999999999667071,0.9384604356017963,0.5107495243483703,0.0019151704269402617,0.024719101123595377,0.016427387825780605,0.9999999998694631,0.9999999997783113,0.9999999997783113,0.9999999997783169,3.0654645488681354e-11,0.00011823126034523528,0.6428571428571428,0.35294117647058826,0.0,1.299638947339594,0.8986858202414042,123,1.1358672043184954,0.7389932634861313,506,270.82189719444773,0.8095485955032014,314.5,197.89507154213032,0.7941906128008271,340,688.2777777777778,842.0,426.7713410847213,270,0.7312346035680891,0.9823088122825845,0.19344313381756228,5,256.25
db17,1,smooth,1.6518499689694954e-26,314.281949935483,4109870.413579588,0.5508474576271186,27.73671818420832,86,smoothed,9.353758078167479e-14,-7.86133824703939e-11,5.301840984572941,60777.43258833669,0.9921984305311088,0.00012494480117176802,1.0,521.6999999999999,,,,[],[],8,177.47499999999997,45.79999999999961,665.3999999999999,"[8, 12, 22, 29, 36, 44, 60, 80]","[137.20000000000016, 71.80000000000001, 665.3999999999999, 45.79999999999961, 114.60000000000002, 106.39999999999998, 71.00000000000017, 207.5999999999999]","[2, 11, 2, 27, 27, 41, 41, 41]","[17, 17, 85, 31, 85, 49, 72, 85]",21789879.4,665.3999999999999,-665.3999999999999,0.0,,,,DWT,inu.32000013032919,,,,0.0,,0.0,15.5,3.0,,,,0.0,24.5,,1.1368683772161603e-13,47.238636363636346,12.800000000000182,47.23863636363635,,0.0,47.238636363636346,,,34.79999999999961,0.0,24.5,1.1368683772161603e-13,1.1368683772161603e-13,,1.1368683772161603e-13,0.9012857815303442,0.024016808148581405,0.02744124712601521,0.5901766531391736,0.2000416053276777,0.0,0.1,0.19130983360933682,503,0.8825877999422453,0.4369224625381177,239,0,0.33333333333333337,0.4062744222395892,500,0,0.34859241905435845,0.424774413512069,210,160.36832604975336,0.7744467988048476,363.0,309.2605739891208,0.6319491377990483,381,db,0.8826993297104554,0.8262495710537796,0.13423559788654735,4,286.75,,,,,,,0.0,1.0,0.9999999999667066,0.8951786556550257,0.4875704094539445,0.0016117998763251241,0.33412683298419343,0.039497471864683886,0.9999999998693818,0.9999999997783003,0.9999999997783003,0.9999999997783113,3.06561442897646e-11,0.0,0.0,0.35294117647058826,0.0,1.2352941174236751,0.8541920888326522,519,1.2311480199877132,0.8009827994559297,194,229.80970388562795,0.8383898003617244,356.5,282.4291725105189,0.7938432827406372,341,628.6085858585859,538.0,414.66923933742504,396,0.6678413351712328,0.9544531433351477,0.2461751223795927,4,256.75
