htid,lowercase_periodical_name,avg_tokens,avg_digits,total_pages,total_tokens,total_digits,table_row_index,volume_classification,title_classification,best_smoothed_window_size,wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,kl_divergence_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_mse_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,scales_used,is_complex,correlation_normalized,relative_num_peaks_diff_normalized,relative_peaks_global_alignment_score_normalized,smoothness_normalized,across_correlation_normalized,across_relative_num_peaks_diff_normalized,decomposition_levels,original_level,padded,relative_peaks_array_alignment_score_normalized,across_relative_peaks_array_alignment_score_normalized,all_emd_value_normalized,all_smoothness_normalized,all_wavelet_mse_normalized,all_wavelet_psnr_normalized,all_wavelet_entropy_normalized,all_wavelet_energy_entropy_normalized,all_wavelet_sparsity_normalized,all_correlation_normalized,all_avg_variance_across_levels_normalized,all_kl_divergence_normalized,all_prominence_min_diff_normalized,all_avg_prominence_diff_normalized,all_relative_prominences_avg_diff_normalized,all_relative_prominences_wasserstein_normalized,all_relative_prominences_total_diff_normalized,all_prominence_max_diff_normalized,all_relative_num_peaks_diff_normalized,all_max_autocorrelation_diff_normalized,all_relative_right_bases_global_alignment_score_normalized,all_relative_right_bases_array_alignment_score_normalized,all_relative_left_bases_global_alignment_score_normalized,all_relative_left_bases_array_alignment_score_normalized,all_upper_envelope_diff_normalized,all_lower_envelope_diff_normalized,all_relative_peaks_array_alignment_score_normalized,all_relative_peaks_global_alignment_score_normalized,all_reconstruction_signal_weighted_score,all_reconstruction_signal_normalized_weighted_score,all_reconstruction_signal_normalized_weighted_rank,all_wavelet_signal_weighted_score,all_wavelet_signal_normalized_weighted_score,all_wavelet_signal_normalized_weighted_rank,all_rank_variability,all_normalized_rank_stability,all_average_rank,all_harmonic_average_rank,all_stability_score_weighted,all_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,all_normalized_family_mean_rank,all_normalized_family_std_dev,all_final_family_stability_score,all_final_family_stability_rank,all_family_informed_rank,all_top_wavelet_rank
uva.x030718197,lotus,509.8838383838384,1.1111111111111112,198,100957.0,220,1,Very likely candidate: Potential multi-issues volume,Very likely candidate: high variance in page counts across multiple volumes,3,db38,1.0,smooth,2.9971869676879516e-26,316.05281549307915,334434444.3344698,0.5625,392.56134693124505,198,raw,1.2542155866068426e-13,-1.888229572699646e-10,4.8137152378057095,5473955.078787336,0.9967656624211447,4.0336454599746e-06,1.0,0.494949494949495,100957.0,0.15020302423345583,0.145820178408729,461643.6363297075,101059782.37519483,17.0,11378.600271866655,0.08080808080808081,"[0.0, 0.005050505050505051, 0.010101010101010102, 0.015151515151515152, 0.020202020202020204, 0.025252525252525256, 0.030303030303030304, 0.03535353535353536, 0.04040404040404041, 0.045454545454545456, 0.05050505050505051, 0.05555555555555556, 0.06060606060606061, 0.06565656565656566, 0.07070707070707072, 0.07575757575757576, 0.08080808080808081, 0.08585858585858587, 0.09090909090909091, 0.09595959595959597, 0.10101010101010102, 0.10606060606060606, 0.11111111111111112, 0.11616161616161617, 0.12121212121212122, 0.12626262626262627, 0.13131313131313133, 0.13636363636363638, 0.14141414141414144, 0.14646464646464646, 0.15151515151515152, 0.15656565656565657, 0.16161616161616163, 0.16666666666666669, 0.17171717171717174, 0.1767676767676768, 0.18181818181818182, 0.18686868686868688, 0.19191919191919193, 0.196969696969697, 0.20202020202020204, 0.2070707070707071, 0.21212121212121213, 0.21717171717171718, 0.22222222222222224, 0.2272727272727273, 0.23232323232323235, 0.2373737373737374, 0.24242424242424243]","[100957.0, 6289.497484698787, 9019.985197783892, 5132.8855777785475, 10914.958970878091, 3874.8024897408486, 9686.283278824194, 4075.7229915015937, 10709.936141261629, 6123.429926233982, 4737.977541113158, 3410.1816837247447, 10022.105698589246, 4844.950938077584, 5712.13571833719, 1117.5437368920789, 11378.600271866655, 6405.2467901671125, 783.0467201403048, 8909.013029406777, 2724.5892213831776, 6259.32718373838, 10160.476389028612, 6586.598261976329, 4709.941400607107, 1041.911539596236, 3635.0138692314335, 6170.4262378642625, 2118.032860348996, 3420.960805140192, 3056.0477337278767, 3462.3760225626324, 5027.28764739566, 3807.9849001801454, 5557.83948102342, 790.7275238397882, 4096.726210911951, 688.3746132321702, 4479.09395356236, 3620.8952039650403, 1843.6119725803442, 849.0986608947688, 3157.304827435014, 4217.812376463882, 3290.8753106867257, 1585.013246675725, 1427.135890095863, 2853.0623772714694, 2684.3896656284296]",3.0,0.5,161.65,15.0,0.5,5337004.830682543,0.16229834336527474,0.12390495984936936,32850150.4114033,60451639769.08113,"[0.09375, 0.09375, 0.0625, 0.03125, 0.125, 0.09375, 0.125, 0.03125, 0.0625, 0.03125, 0.3125]",2.0,5337004.830682543,0.03125,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[317140.17447479744, 5337004.830682543, 4837469.5231032, 5080960.842915997, 3411086.2831992595, 1881245.499319592, 1523085.4284719194, 846219.8656946379]",3.0,0.3,tukey,32.0,16.0,161.65,15.0,25,625.84,5.0,1090.0,"[3, 9, 17, 28, 38, 44, 55, 64, 72, 82, 92, 102, 109, 118, 127, 133, 140, 147, 153, 160, 168, 174, 180, 187, 196]","[176.9999999999999, 951.9999999999997, 52.0, 1063.0, 883.0, 5.0, 670.9999999999999, 346.0000000000001, 828.9999999999999, 740.9999999999998, 764.9999999999997, 1042.0000000000002, 1054.0, 818.0, 323.00000000000017, 920.0000000000002, 1029.0, 12.999999999999986, 977.9999999999999, 353.0000000000001, 1090.0, 729.9999999999994, 14.000000000000114, 702.9999999999999, 95.00000000000007]","[0, 0, 14, 11, 33, 43, 49, 62, 62, 78, 85, 62, 107, 115, 125, 125, 125, 146, 149, 157, 107, 172, 179, 176, 195]","[4, 11, 22, 107, 62, 49, 62, 65, 94, 85, 94, 107, 125, 125, 132, 139, 162, 148, 162, 162, 197, 197, 182, 197, 197]",0.05,30,71327803.0,1100.0,-1100.0,DWT,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,,3.637978807091713e-12,2.0399999999999636,1.3877787807814457e-17,0.0,3.0517578125e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.92,91.0,2.0399999999999636,51.0,2.040000000000126,0.0,2.7755575615628914e-17,2.7939677238464355e-09,2.842170943040401e-14,0.0,2.7939677238464355e-09,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.1175870895385742e-08,0.0,0.0,1.090241144041051e-13,2.272162358656695e-26,0.9670736969137663,0.03112028118379062,1.0,0.16214622641509396,1.0,0.0,0.9999999949003094,0.9999999949003094,0.6335793464514798,0.9999999949003026,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333337,0.0,0.0,1.556740464992448,0.6423360911543831,68,1.5606628493062256,0.9978983739634569,2,0,0,0.4846343075245436,0.7586835206619349,68,0,0.0,0.4514771720732515,0.9458719104273676,7,36.718523935474316,0.9611444191159002,36.25,5.949999999999999,0.9613923153780559,9,db,0.6952220869800422,0.9677443704421156,0.2230212279813358,3,7.5,,1.0937791606367334e-13,0.0003016250266331122,2.3440476947226487e-26,0.9670736969137663,0.03112028118379062,1.0,0.30425963488843816,0.9999999999999999,0.9999999994586042,0.0,0.40071428568069695,0.40071428568069695,0.3341120970007525,0.4553571428189824,0.0,0.0,1.0,1.0,0.4545454545454546,0.3333333333333336,0.0,0.0,1.0,1.0471286507060138,0.37632285427769174,400,2.0175986999869946,0.9976518120153643,2,281.4284989122459,0.8510960323215631,201.0,3.9800995024875627,0.8723734129861784,115,0.5125665033771916,0.9623329969459363,0.35250354855218496,3,87.0,,,,,,,,,,,,,,5.5907182565258e-19,0.04543887505633263,2.3440476947226487e-26,0.9764463640468101,0.007664681950969532,1.0,0.19737029477381696,1.0,1.0,0.9999999999999634,0.0,3.665758024519221e-05,3.665758024519221e-05,3.665758024519463e-05,0.00013647923810895056,0.0,0.0,0.0,1.0,1.0,0.926530612244898,0.92,0.0,0.0,1.0,1.0,0.7847542926657649,0.31565577980758686,70,2.3822799398299828,1.0,1,48.79036790187178,0.9770937239897316,35.5,1.971830985915493,0.9802135286615324,1,1030.7197368421052,955.5,620.486078852698,760,0.48699255225235305,0.8823768393297342,0.3943921616244326,5,2.0,1
