signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,mexh,2835180741.7279882,0.6812116564417178,1703.8512330934348,-42.83698055649401,163,80,97479.44417834395,,False,12.700228563831594,542843.4134396464,0.021044207506958425,9.97503909031835e-06,0.5580538070850659,103837.53762235712,,,,[],[],2,91730.09740954645,39905.53930212205,143554.65551697084,"[56, 126]","[143554.65551697084, 39905.53930212205]","[0, 105]","[162, 162]",1768471239984.424,149185.71329322623,-149185.71329322623,0.0,,,,CWT,mdp.39015067403959,1768439381471.664,,0.0,-17.0,16.0,0.0,-8.0,,148437.31329322624,91518.17518732423,179645.5948190929,91518.17518732423,,0.0,91518.17518732423,,,39904.13930212205,0.0,-17.0,142806.25551697085,148437.31329322624,,103407.73762235712,1.0,0.9999999999999999,0.0,0.832784791723448,1.0,0.9303135888501743,0.7710875696382409,0.10132458333979125,,0.2784509209586269,0.6022751596284506,0.6022751596284506,0.6022751596284506,,1.0,0.8562879377967978,0.9999999999999998,,,,,0.5,,0.9999999999999999,0.5,0.09090909090909088,0.6879068679729647,0.6879068679729647,0.9999999999999999,3.287980545131688,1.0,1,2.2374826925930065,1.0,1,0,0.6720205117496997,1.0,1,0,0.7044388166939568,1.0,1,0.0,1.0,1.0,1.0,0.95,1,mexh,1.0,1.0,,1,0.1,,,2,1.25,1
smoothed,gaus2,1346848550.6296477,0.6858128834355828,1232.5873438833216,-39.441174901592255,163,80,61956.93399446746,,False,12.748499509932094,413889.4133520032,0.020579225267290613,5.639833607989076e-06,0.7345915518526489,68993.55971832215,,,,[],[],3,69431.10314704086,10321.70570425241,109759.5996757582,"[30, 54, 137]","[10321.70570425241, 109759.5996757582, 88212.00406111199]","[0, 0, 103]","[39, 162, 162]",812296984723.3379,105518.32080467406,-105518.32080467406,0.0,,,,CWT,mdp.39015067403959,812265126210.5779,,0.0,-16.5,15.0,0.0,-16.5,,104769.92080467407,69219.18092481865,204478.7094411226,69219.18092481865,,0.0,69219.18092481865,,,10320.30570425241,0.0,-16.5,109011.19967575821,104769.92080467407,,68563.75971832215,0.5219479154473383,0.39561366353676847,0.3094964126197372,1.0000000000000002,0.3943855283847125,0.9999999999999998,0.9999999999999999,0.03400152636053422,,0.03849872079262283,0.36345145079144614,0.36345145079144614,0.3634514507914461,,0.6595788795132276,0.9999999999999999,0.6872538181350976,,,,,0.0,,0.4119966074658338,1.0,0.18181818181818177,0.34598301549268884,0.34598301549268884,0.10526315789473684,1.995698230465009,0.6069677734011892,4,1.9717596960036443,0.8812402002174071,2,0,0.41905212492710125,0.6235704381046946,3,0,0.5819306307936363,0.8260910912387383,2,0.9574271077563381,0.9042572892243662,2.75,2.5263157894736845,0.8146286446121831,2,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,1.75,2
smoothed,gaus1,2334656315.1579127,0.6197852760736197,1334.7758871404942,-42.78563279038866,163,80,84632.43416537846,,False,12.651559892957163,2264211.915682045,0.02721693135080873,6.999411645273769e-06,-0.03661053834661936,24647.044297176264,,,,[],[],1,35495.60379748039,35495.60379748039,35495.60379748039,[95],[35495.60379748039],[5],[114],1733641800904.639,189043.39853614807,-189043.39853614807,0.0,,,,CWT,mdp.39015067403959,1733609942391.879,,0.0,-17.5,17.0,0.0,-13.0,,188294.99853614808,35283.68157525817,31681.003797480393,35283.68157525817,,0.0,35283.68157525817,,,35494.20379748039,0.0,-17.5,34747.20379748039,188294.99853614808,,24217.244297176265,0.827108504292732,0.5851572485962862,0.004679876006067674,0.6641918265085678,0.7963325405841792,0.0,0.0,1.0,,0.2426822730777402,0.0,0.0,0.0,,0.226319206609973,0.0,0.0,,,,,1.0,,0.9785814894865751,0.0,0.0,1.0,1.0,0.47368421052631576,1.5699918720768593,0.4774942705793836,5,1.5567498350167197,0.6957594980154286,4,0,0.351519084264329,0.5230779092577096,5,0,0.4846837494984791,0.688042365088819,3,0.9574271077563381,0.9042572892243662,4.25,4.067796610169491,0.7396286446121831,3,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,2.5,3
smoothed,gaus4,600650326.2949281,0.6569018404907976,746.1024380424515,-35.796577851371815,163,80,40741.71332950464,,False,12.694003013160104,453707.8709267661,0.024942374394208013,4.084790024304815e-06,0.6656133559374527,37303.01135616966,,,,[],[],3,63752.31014152898,5621.895592646368,103190.60752438859,"[29, 51, 138]","[103190.60752438859, 5621.895592646368, 82444.42730755199]","[0, 42, 102]","[102, 102, 162]",351434757394.92444,74493.18650555455,-74493.18650555455,0.0,,,,CWT,mdp.39015067403959,351402898882.1644,,0.0,-16.5,15.0,0.0,-16.5,,73744.78650555456,63540.387919306755,187442.33042458692,63540.38791930676,,0.0,63540.387919306755,,,5620.495592646368,0.0,-16.5,102442.20752438859,73744.78650555456,,36873.21135616966,0.2364393629652116,0.17881953499672693,0.6416678697405176,0.8112188843554431,0.09075140284903942,0.5621370499419286,0.9105575609923812,0.054789561522762306,,0.00037892225767191534,0.3026312007241859,0.3026312007241859,0.302631200724186,,0.34996635444516044,0.9014085346036391,0.6264630556136754,,,,,0.0,,0.12858743631432118,1.0,0.18181818181818177,0.1030504097490796,0.1030504097490796,0.10526315789473684,1.4561490614778643,0.4428703398607073,6,1.5715572038179622,0.7023773676643251,3,0,0.3148485760441504,0.4685103661856957,6,0,0.43579765342050136,0.618645144323206,4,1.5,0.85,4.75,4.363636363636364,0.6875,4,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,3.25,4
smoothed,gaus6,594178982.1690081,0.6647239263803681,743.6908958083029,-35.48136526763608,163,80,39054.47019575372,,False,12.663889222859849,530096.1888601801,0.024884559783543498,3.406038476244137e-06,0.6324560963098578,29090.431877706367,,,,[],[],3,59759.59691283651,6805.4482279453805,90783.2421767919,"[28, 52, 139]","[90783.2421767919, 6805.4482279453805, 81690.10033377225]","[0, 42, 102]","[102, 102, 162]",325937915699.65204,74577.44588110928,-74577.44588110928,0.0,,,,CWT,mdp.39015067403959,325906057186.892,,0.0,-16.5,15.0,0.0,-16.5,,73829.04588110928,59547.67469061429,175464.19073850953,59547.67469061429,,0.0,59547.67469061429,,,6804.048227945381,0.0,-16.5,90034.8421767919,73829.04588110928,,28660.631877706368,0.2137329130814165,0.0841923799118594,0.6703965938764197,0.7069018132425255,0.08811816029949307,0.6806039488966327,0.8675633055968498,0.09466963563667592,,0.009978626701409754,0.25986897699456013,0.25986897699456013,0.2598689769945601,,0.2697305238564434,0.8320896762226158,0.5116428239887963,,,,,0.0,,0.11290804593831374,1.0,0.18181818181818177,0.10371017642291543,0.10371017642291543,0.10526315789473684,1.2807797226385433,0.389533850659462,7,1.5462602870469073,0.691071395620475,5,0,0.2864613085892865,0.42626869802447587,7,0,0.42577234381773404,0.6044135185734812,5,1.1547005383792515,0.8845299461620748,6.0,5.833333333333333,0.6422649730810375,5,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,4.0,5
smoothed,gaus5,618741414.7084893,0.6590490797546013,805.4007095833956,-36.116910110705824,163,80,41080.72447647267,,False,12.721893284366494,601030.582864942,0.023185364381415705,3.428297767157756e-06,0.08044275277337866,8930.971986437133,,,,[],[],1,128865.7066699908,128865.7066699908,128865.7066699908,[64],[128865.7066699908],[6],[116],373206166756.90704,85688.67023249799,-85688.67023249799,0.0,,,,CWT,mdp.39015067403959,373174308244.14703,,0.0,-17.5,17.0,0.0,-17.5,,84940.27023249799,128653.78444776859,125051.1066699908,128653.78444776859,,0.0,128653.78444776859,,,128864.30666999081,0.0,-17.5,128117.30666999081,84940.27023249799,,8501.171986437133,0.24100168090546284,0.08729562642286984,0.6124725343222075,0.9078334710875176,0.09811281384051908,0.5946573751451805,0.15178030843997437,0.13170237790233646,,1.0,1.0,1.0,1.0,,0.07277522950127985,0.5403434178985338,0.8640655399687296,,,,,1.0,,0.14197585635874116,0.0,0.0,0.19071314178191817,0.19071314178191817,0.0,2.4858652785764086,0.7560462248650095,2,1.320201879850839,0.5900389237517919,7,0,0.5000418805207946,0.7440872291514814,2,0,0.3531070235082585,0.5012600315886138,7,2.886751345948129,0.7113248654051871,4.5,3.1111111111111116,0.6306624327025936,6,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,4.75,6
smoothed,gaus8,582748594.7735087,0.6601993865030675,688.9108588263864,-34.76457985777186,163,80,35064.80582785267,,False,12.579669735822083,533048.285123011,0.026913732441717107,3.0443773604833476e-06,0.6518942272741398,19215.65159533439,,,,[],[],3,58527.043880055375,11949.355391562582,82924.54518561253,"[28, 55, 138]","[80707.23106299102, 11949.355391562582, 82924.54518561253]","[0, 42, 103]","[103, 103, 162]",276372297534.1533,74434.16357120399,-74434.16357120399,0.0,,,,CWT,mdp.39015067403959,276340439021.3933,,0.0,-16.5,15.0,0.0,-16.5,,73685.76357120399,58315.12165783315,171766.53164016613,58315.12165783316,,0.0,58315.12165783315,,,11947.955391562582,0.0,-16.5,82176.14518561253,73685.76357120399,,18785.851595334392,0.16004111715066968,0.03377192402185969,0.735724982929227,0.41515739545870733,0.08346704271681488,0.6120789779326373,0.8927682826207832,0.09621083749761657,,0.051700462286926964,0.24666825219227417,0.24666825219227417,0.24666825219227423,,0.1732552081636137,0.8106909019474005,0.4389168758509236,,,,,0.0,,0.08242745992169037,1.0,0.18181818181818177,0.10258824913110531,0.10258824913110531,0.10526315789473684,1.1704265380141465,0.3559712479890204,8,1.3893143604174711,0.6209274221502032,6,0,0.2706609644801792,0.40275699885331684,9,0,0.3786525700410395,0.537523715428,6,1.5,0.85,7.25,7.024390243902439,0.5625,7,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,5.5,7
smoothed,gaus3,807389120.066445,0.6504601226993865,877.6365379686449,-37.29774740721313,163,80,45240.168166548625,,False,12.674983572625592,783303.2210585002,0.027364315910722564,4.284426417213886e-06,0.03641943255236537,1482.0261481832501,,,,[],[],1,100523.35062353007,100523.35062353007,100523.35062353007,[84],[100523.35062353007],[6],[116],489853754970.39154,107773.47476234469,-107773.47476234469,0.0,,,,CWT,mdp.39015067403959,489821896457.63153,,0.0,-17.5,17.0,0.0,-17.5,,107025.0747623447,100311.42840130786,96708.75062353007,100311.42840130786,,0.0,100311.42840130786,,,100521.95062353008,0.0,-17.5,99774.95062353008,107025.0747623447,,1052.2261481832502,0.29697831984025197,0.20665155094772614,0.504850089371902,0.7453337097897634,0.17487509922620548,0.4645760743321713,0.09469628237147887,0.22686151370676577,,0.7701173288195403,0.696451485277252,0.696451485277252,0.696451485277252,,0.0,0.37632297595522063,0.6017797286881124,,,,,1.0,,0.21370878288658293,0.0,0.0,0.36364129287540714,0.36364129287540714,0.0,1.9992037963105098,0.608033949370719,3,1.2285569675316854,0.5490799868972025,9,0,0.412754704138002,0.6141995622474934,4,0,0.3393528299482831,0.48173499515674023,9,3.2015621187164243,0.6798437881283576,6.25,4.9655172413793105,0.5274218940641788,8,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,6.25,8
smoothed,gaus7,615974403.0146419,0.6621165644171779,782.7067853902165,-35.58008387337617,163,80,38437.91850744094,,False,12.697963114100205,596746.2508222281,0.02499422428282279,2.9924941803982535e-06,0.07816258214345889,10677.437134126109,,,,[],[],3,41568.119586513254,5575.178067198634,110274.48808324919,"[35, 64, 159]","[8854.692609091948, 110274.48808324919, 5575.178067198634]","[6, 6, 116]","[45, 116, 162]",329797908762.4402,91703.39584938534,-91703.39584938534,0.0,,,,CWT,mdp.39015067403959,329766050249.6802,,0.0,-16.5,15.0,0.0,-16.5,,90954.99584938535,41356.19736429103,120889.75875953976,41356.197364291045,,0.0,41356.19736429103,,,5573.778067198635,0.0,-16.5,109526.0880832492,90954.99584938535,,10247.63713412611,0.20543553155328986,0.02653870629700021,0.6613993020875691,0.8249370555741369,0.09698689428106504,0.6411149825783975,0.14882366366567068,0.12946565527230058,,0.0,0.06503704721547121,0.06503704721547121,0.06503704721547132,,0.08983796625610169,0.5162612236648156,0.6920186980715566,,,,,0.0,,0.11528176495824075,1.0,0.18181818181818177,0.23780956859689417,0.23780956859689417,0.10526315789473684,0.9995914461688046,0.30401379583855465,9,1.295155548141777,0.5788449458980298,8,0,0.2408008051074169,0.3583235941421761,10,0,0.3418377239136787,0.48526247533884836,8,0.9574271077563381,0.9042572892243662,8.75,8.674698795180722,0.514628644612183,9,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,7.0,9
smoothed,morl,377623564.91766655,0.6457055214723927,528.4056314984465,-31.864944964359335,163,80,23172.666043244382,,False,12.45982393671111,348761.1641308295,0.036870860740521136,2.8021345741471598e-06,0.7327060206315162,6468.092441572613,,,,[],[],3,52385.13616723355,26214.631457150906,75007.51439631221,"[27, 58, 138]","[55933.262648237534, 26214.631457150906, 75007.51439631221]","[0, 41, 104]","[104, 104, 162]",142333929551.25818,61332.52907853646,-61332.52907853646,0.0,,,,CWT,mdp.39015067403959,142302071038.49817,,0.0,-16.5,15.0,0.0,-16.5,,60584.12907853646,52173.213945011325,153340.80850170064,52173.21394501133,,0.0,52173.213945011325,,,26213.231457150905,0.0,-12.0,74259.11439631222,60584.12907853646,,6038.292441572613,0.0,0.0,1.0,0.0,0.0,0.39256678281068585,0.9975550750638584,0.0,,0.16740501986528789,0.18088801286654355,0.18088801286654355,0.18088801286654357,,0.04871321750609822,0.7040591439050539,0.36565109511973537,,,,,0.0,,0.0,1.0,0.9999999999999999,0.0,0.0,0.10526315789473684,0.9932850773838665,0.3020957891172936,10,1.1560487431498176,0.5166738258922928,10,0,0.28098254806361034,0.41811602942301995,8,0,0.29876523223431806,0.4241180712279183,10,1.0,0.9,9.5,9.411764705882351,0.47500000000000003,10,morl,10.0,10.0,,1,1.0,,,3,8.25,10
