wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,stft_dynamic_cutoff_percentile_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
rbio1.3,1,zero,1.9799356906507103e-26,319.3456993897046,5982185.780188678,0.6730769230769231,588.193526516717,48,raw,9.414691248821329e-14,-5.139844105883721e-11,4.37398529863523,202222.35803439352,0.7110109359800661,1.5692821881524987e-06,1.0,0.47916666666666663,28501.000000000004,0.14472466847739748,0.14815716728625733,94002.17132228488,28171971.018569116,4,6640.595523444562,0.08333333333333333,"[0.0, 0.020833333333333332, 0.041666666666666664, 0.0625, 0.08333333333333333, 0.10416666666666666, 0.125, 0.14583333333333331, 0.16666666666666666, 0.1875, 0.20833333333333331, 0.22916666666666666]","[28501.000000000004, 3151.5431595194686, 5146.1982269351165, 4405.8489491533255, 6640.595523444562, 2412.18541338868, 2514.398790447775, 4661.358975846359, 3185.4643303606467, 2121.751378652321, 3482.5476455945713, 3283.1049246354314]",3.0,0.3,70.39999999999989,15,0.5,3616228.822632893,0.19140650311013382,0.14864227680479605,17423979.200250085,174994533321.54544,"[0.25, 0.0625, 0.0625, 0.4375, 0.1875]",1,3616228.822632893,0.0625,"[0.0, 0.0625, 0.125, 0.1875]","[2198096.5266569755, 3616228.822632893, 2833447.8208553, 2321160.8585059545]",3.0,0.3,flattop,16,8,70.39999999999989,15,12,769.8333333333335,137.0,1302.0000000000002,"[2, 5, 8, 15, 18, 20, 25, 29, 32, 34, 38, 42]","[616.0000000000002, 1082.0, 778.0000000000002, 137.0, 1302.0000000000002, 402.0, 236.99999999999997, 1090.0000000000002, 835.0000000000005, 530.9999999999999, 1162.0, 1066.0]","[0, 0, 6, 11, 11, 19, 24, 26, 31, 33, 31, 39]","[3, 11, 11, 17, 31, 31, 26, 31, 36, 36, 39, 46]",0.05,20,26621465.000000007,1306.0000000000002,-1306.0000000000002,DWT,mdp.39015083020449,0.0,0.0,2.2737367544323206e-13,0.0,1.0,48,0.0,0.0,,2.7284841053187847e-12,1.1368683772161603e-13,0.0,0.0,0.0001220703125,0.0,2.7755575615628914e-17,0.0,0.0,7.450580596923828e-09,0.0,9.947598300641403e-14,0.0,0.0,3.637978807091713e-12,0.0,1.0,48,1.1368683772161603e-13,1.8189894035458565e-12,1.2552921665095107e-13,7.450580596923828e-09,5.551115123125783e-17,9.313225746154785e-10,9.947598300641403e-14,0.0,9.313225746154785e-10,2.2737367544323206e-13,2.2737367544323206e-13,1.0,48,0.0,0.0,0.0,0.0,7.450580596923828e-09,0.0,2.7755575615628914e-17,0.9101469205695634,0.5571731860976971,0.0025210585175303645,0.5964845964845966,0.008327697758256945,6.391205700955485e-05,3.195602850477743e-05,6.391205700955485e-05,157,1.067860192346493,0.7065481233592474,176,0,0,6.391205700955485e-05,6.391205700955485e-05,171,0,0,0.4149306918855289,0.6740420560431605,158,9.46924847422786,0.9818596772524371,165.5,165.09610689387097,0.8324049344116591,1,rbio,239.92592592592592,252.0,173.92740077613058,135,0.7105407480530876,1.0,0.20262147636283864,5,2.0
rbio1.3,1,periodic,1.980356416466828e-26,319.3447766350386,5967842.845644868,0.6730769230769231,588.193526516717,48,raw,9.444297196144666e-14,-5.1389781319245135e-11,4.410393814422048,191063.9703679734,0.6885614011608612,1.5692821881524987e-06,1.0,0.47916666666666663,28501.000000000004,0.14472466847739748,0.14815716728625733,94002.17132228488,28171971.018569116,4,6640.595523444562,0.08333333333333333,"[0.0, 0.020833333333333332, 0.041666666666666664, 0.0625, 0.08333333333333333, 0.10416666666666666, 0.125, 0.14583333333333331, 0.16666666666666666, 0.1875, 0.20833333333333331, 0.22916666666666666]","[28501.000000000004, 3151.5431595194686, 5146.1982269351165, 4405.8489491533255, 6640.595523444562, 2412.18541338868, 2514.398790447775, 4661.358975846359, 3185.4643303606467, 2121.751378652321, 3482.5476455945713, 3283.1049246354314]",3.0,0.3,70.39999999999989,15,0.5,3616228.822632893,0.19140650311013382,0.14864227680479605,17423979.200250085,174994533321.54544,"[0.25, 0.0625, 0.0625, 0.4375, 0.1875]",1,3616228.822632893,0.0625,"[0.0, 0.0625, 0.125, 0.1875]","[2198096.5266569755, 3616228.822632893, 2833447.8208553, 2321160.8585059545]",3.0,0.3,flattop,16,8,70.39999999999989,15,12,769.8333333333335,137.0,1302.0000000000002,"[2, 5, 8, 15, 18, 20, 25, 29, 32, 34, 38, 42]","[616.0000000000002, 1082.0, 778.0000000000002, 137.0, 1302.0000000000002, 402.0, 236.99999999999997, 1090.0000000000002, 835.0000000000005, 530.9999999999999, 1162.0, 1066.0]","[0, 0, 6, 11, 11, 19, 24, 26, 31, 33, 31, 39]","[3, 11, 11, 17, 31, 31, 26, 31, 36, 36, 39, 46]",0.05,20,26621465.000000007,1306.0000000000002,-1306.0000000000002,DWT,mdp.39015083020449,0.0,0.0,2.2737367544323206e-13,0.0,1.0,48,0.0,0.0,,2.7284841053187847e-12,1.1368683772161603e-13,0.0,0.0,0.0001220703125,0.0,2.7755575615628914e-17,0.0,0.0,7.450580596923828e-09,0.0,9.947598300641403e-14,0.0,0.0,3.637978807091713e-12,0.0,1.0,48,1.1368683772161603e-13,1.8189894035458565e-12,1.2552921665095107e-13,7.450580596923828e-09,5.551115123125783e-17,9.313225746154785e-10,9.947598300641403e-14,0.0,9.313225746154785e-10,2.2737367544323206e-13,2.2737367544323206e-13,1.0,48,0.0,0.0,0.0,0.0,7.450580596923828e-09,0.0,2.7755575615628914e-17,0.910137265745104,0.5775677188163603,0.0023103378301784746,0.5964845964845966,0.004860035042435627,6.391205700955485e-05,3.195602850477743e-05,6.391205700955485e-05,147,1.0765592403811446,0.7123038356780945,165,0,0,6.391205700955485e-05,6.391205700955485e-05,179,0,0,0.418271990783735,0.6794698926029658,153,14.142135623730951,0.9729077861614349,161.0,160.09050210502798,0.8322393336937444,2,rbio,239.92592592592592,252.0,173.92740077613058,135,0.7105407480530876,1.0,0.20262147636283864,5,2.75
db12,1,smooth,2.4201200757640348e-26,318.47384109042537,73876683.21327828,0.5714285714285714,451.9534846562979,48,raw,1.0613732115416497e-13,-5.077127607222651e-11,3.379314372761743,3393266.2666527773,0.9901210679433989,1.5692821881524993e-06,1.0,0.47916666666666663,28501.0,0.14472466847739746,0.1481571672862573,94002.17132228488,28171971.018569108,4,6640.595523444559,0.08333333333333333,"[0.0, 0.020833333333333332, 0.041666666666666664, 0.0625, 0.08333333333333333, 0.10416666666666666, 0.125, 0.14583333333333331, 0.16666666666666666, 0.1875, 0.20833333333333331, 0.22916666666666666]","[28501.0, 3151.5431595194673, 5146.1982269351165, 4405.848949153326, 6640.595523444559, 2412.185413388681, 2514.398790447776, 4661.3589758463595, 3185.4643303606463, 2121.75137865232, 3482.5476455945727, 3283.1049246354323]",3.0,0.3,70.4000000000001,15,0.5,3616228.822632893,0.19140650311013374,0.14864227680479603,17423979.200250085,174994533321.54532,"[0.25, 0.0625, 0.0625, 0.4375, 0.1875]",1,3616228.822632893,0.0625,"[0.0, 0.0625, 0.125, 0.1875]","[2198096.526656975, 3616228.822632893, 2833447.820855299, 2321160.858505954]",3.0,0.5,flattop,16,8,70.4000000000001,15,12,769.8333333333334,137.00000000000045,1302.0000000000002,"[2, 5, 8, 15, 18, 20, 25, 29, 32, 34, 38, 42]","[616.0, 1082.0, 778.0000000000001, 137.00000000000045, 1302.0000000000002, 401.9999999999999, 237.00000000000003, 1090.0000000000002, 835.0, 531.0, 1162.0000000000005, 1066.0]","[0, 0, 6, 11, 11, 19, 24, 26, 31, 33, 31, 39]","[3, 11, 11, 17, 31, 31, 26, 31, 36, 36, 39, 46]",0.05,20,26621465.000000007,1306.0000000000002,-1306.0000000000002,DWT,mdp.39015083020449,0.0,0.0,2.2737367544323206e-13,0.0,1.0,48,0.0,4.547473508864641e-13,,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0,1.0,48,0.0,0.0,1.35003119794419e-13,7.450580596923828e-09,2.7755575615628914e-17,9.313225746154785e-10,1.1368683772161603e-13,0.0,9.313225746154785e-10,2.2737367544323206e-13,2.2737367544323206e-13,1.0,48,0.2,0.0,0.0,0.0,7.450580596923828e-09,0.0,0.0,0.9010246271329406,0.0,0.9999999999999999,0.17690417690417676,0.9999999999999999,6.391205700955485e-05,3.195602850477743e-05,6.391205700955485e-05,156,1.511376447041435,1.0,1,0,0,6.391205700955485e-05,6.391205700955485e-05,172,0,0,0.6155857608074234,1.0,1,94.33451118228153,0.8192825456278132,82.5,1.9878500518595348,0.8306182843081595,3,db,259.4537037037037,248.5,128.40548975506647,108,0.7683722715805638,0.7382706185573524,0.24065822432639963,4,3.25
rbio3.1,1,periodization,3.4535517944930027e-26,316.9295504964497,7002096.178395658,0.7708333333333334,1005.8980749787946,48,raw,1.5151306135644898e-13,-3.9976466581493556e-11,4.8401503562702075,352845.1202256944,0.7099912929145734,1.5692821881525002e-06,1.0,0.47916666666666663,28500.999999999993,0.14472466847739748,0.1481571672862573,94002.17132228485,28171971.018569086,4,6640.595523444557,0.08333333333333333,"[0.0, 0.020833333333333332, 0.041666666666666664, 0.0625, 0.08333333333333333, 0.10416666666666666, 0.125, 0.14583333333333331, 0.16666666666666666, 0.1875, 0.20833333333333331, 0.22916666666666666]","[28500.999999999993, 3151.5431595194664, 5146.198226935114, 4405.848949153324, 6640.595523444557, 2412.1854133886795, 2514.3987904477744, 4661.358975846359, 3185.4643303606445, 2121.75137865232, 3482.5476455945704, 3283.1049246354296]",3.0,0.3,70.39999999999992,15,0.5,3616228.822632891,0.19140650311013377,0.14864227680479605,17423979.200250074,174994533321.54517,"[0.25, 0.0625, 0.0625, 0.4375, 0.1875]",1,3616228.822632891,0.0625,"[0.0, 0.0625, 0.125, 0.1875]","[2198096.5266569746, 3616228.822632891, 2833447.820855298, 2321160.858505952]",3.0,0.5,flattop,16,8,70.39999999999992,15,12,769.8333333333331,137.0,1301.9999999999998,"[2, 5, 8, 15, 18, 20, 25, 29, 32, 34, 38, 42]","[616.0, 1081.9999999999998, 777.9999999999999, 137.0, 1301.9999999999998, 402.0, 236.99999999999994, 1089.9999999999998, 834.9999999999999, 530.9999999999999, 1161.9999999999995, 1065.9999999999998]","[0, 0, 6, 11, 11, 19, 24, 26, 31, 33, 31, 39]","[3, 11, 11, 17, 31, 31, 26, 31, 36, 36, 39, 46]",0.05,20,26621464.999999993,1305.9999999999998,-1305.9999999999998,DWT,mdp.39015083020449,0.0,0.0,2.2737367544323206e-13,0.0,1.0,48,0.0,0.0,,1.8189894035458565e-12,2.2737367544323206e-13,0.0,0.0,0.000152587890625,0.0,2.7755575615628914e-17,0.0,0.0,2.2351741790771484e-08,0.0,7.105427357601002e-14,0.0,0.0,7.275957614183426e-12,2.9103830456733704e-11,1.0,48,2.2737367544323206e-13,1.8189894035458565e-12,1.46845498723754e-13,7.450580596923828e-09,0.0,9.313225746154785e-10,7.105427357601002e-14,0.0,9.313225746154785e-10,2.2737367544323206e-13,2.2737367544323206e-13,1.0,48,0.2,0.0,0.0,0.0,3.725290298461914e-09,0.0,0.0,0.8848666437068392,0.818299417551388,0.017505176271889702,1.0,0.05513633644506507,6.391205700955485e-05,3.195602850477743e-05,6.391205700955485e-05,182,1.3708768177137685,0.9070386272045599,2,0,0,6.391205700955485e-05,6.391205700955485e-05,150,0,0,0.5551615147950365,0.9018426840589483,2,95.58242516278817,0.8168919058184134,84.0,3.951939779965257,0.8279861827942642,4,rbio,239.92592592592592,252.0,173.92740077613058,135,0.7105407480530876,1.0,0.20262147636283864,5,4.25
rbio1.5,1,periodization,1.6084591387731253e-26,320.24810990768844,5977976.9356298195,0.6875,637.4539972368184,48,raw,8.291053029315284e-14,-5.045885931309693e-11,4.359627869021246,189731.71473481922,0.6780304217762059,1.5692821881524987e-06,1.0,0.47916666666666663,28501.0,0.14472466847739748,0.14815716728625733,94002.17132228488,28171971.018569108,4,6640.595523444559,0.08333333333333333,"[0.0, 0.020833333333333332, 0.041666666666666664, 0.0625, 0.08333333333333333, 0.10416666666666666, 0.125, 0.14583333333333331, 0.16666666666666666, 0.1875, 0.20833333333333331, 0.22916666666666666]","[28501.0, 3151.5431595194673, 5146.1982269351165, 4405.8489491533255, 6640.595523444559, 2412.18541338868, 2514.3987904477744, 4661.358975846359, 3185.4643303606467, 2121.751378652322, 3482.5476455945704, 3283.104924635431]",3.0,0.3,70.39999999999992,15,0.5,3616228.822632892,0.1914065031101338,0.14864227680479605,17423979.200250085,174994533321.54535,"[0.25, 0.0625, 0.0625, 0.4375, 0.1875]",1,3616228.822632892,0.0625,"[0.0, 0.0625, 0.125, 0.1875]","[2198096.5266569755, 3616228.822632892, 2833447.820855299, 2321160.858505954]",3.0,0.3,flattop,16,8,70.39999999999992,15,12,769.8333333333335,137.0,1302.0000000000002,"[2, 5, 8, 15, 18, 20, 25, 29, 32, 34, 38, 42]","[616.0000000000002, 1082.0, 778.0000000000001, 137.0, 1302.0000000000002, 402.0000000000002, 236.99999999999997, 1090.0, 835.0000000000005, 531.0, 1162.0000000000002, 1066.0]","[0, 0, 6, 11, 11, 19, 24, 26, 31, 33, 31, 39]","[3, 11, 11, 17, 31, 31, 26, 31, 36, 36, 39, 46]",0.05,20,26621465.000000007,1306.0000000000002,-1306.0000000000002,DWT,mdp.39015083020449,0.0,0.0,2.2737367544323206e-13,0.0,1.0,48,0.0,0.0,,0.0,1.1368683772161603e-13,0.0,0.0,3.0517578125e-05,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,7.105427357601002e-14,0.0,0.0,0.0,0.0,1.0,48,1.1368683772161603e-13,1.8189894035458565e-12,1.2552921665095107e-13,7.450580596923828e-09,2.7755575615628914e-17,0.0,7.105427357601002e-14,0.0,0.0,2.2737367544323206e-13,2.2737367544323206e-13,1.0,48,0.0,0.0,0.0,0.0,7.450580596923828e-09,0.0,2.7755575615628914e-17,0.9195888832739949,0.5491307525710794,0.002459223847945077,0.6560196560196561,0.004446013471834124,6.391205700955485e-05,3.195602850477743e-05,6.391205700955485e-05,181,1.0917345859705054,0.7223445807347394,149,0,0,6.391205700955485e-05,6.391205700955485e-05,173,0,0,0.4263289058369019,0.6925581015352179,141,19.043809142780933,0.9635176070061668,161.0,159.3065914450916,0.8275442441161103,5,rbio,239.92592592592592,252.0,173.92740077613058,135,0.7105407480530876,1.0,0.20262147636283864,5,5.0
sym12,1,periodic,4.73643926719161e-22,275.55769050395804,7575720.90100158,0.7428571428571429,687.1002430835692,48,raw,1.8934779670113738e-11,-4.136935238895693e-11,4.803516276931081,187612.8946235443,0.7172062993881074,1.5692821881523447e-06,1.0,0.47916666666666663,28500.999999999993,0.14472466847739995,0.14815716728625702,94002.17132228783,28171971.018568974,4,6640.595523444841,0.08333333333333333,"[0.0, 0.020833333333333332, 0.041666666666666664, 0.0625, 0.08333333333333333, 0.10416666666666666, 0.125, 0.14583333333333331, 0.16666666666666666, 0.1875, 0.20833333333333331, 0.22916666666666666]","[28500.999999999993, 3151.543159519477, 5146.1982269351865, 4405.848949153445, 6640.595523444841, 2412.1854133888146, 2514.3987904479345, 4661.358975846674, 3185.4643303608573, 2121.751378652452, 3482.5476455947614, 3283.104924635584]",3.0,0.3,70.39999999997346,15,0.5,3616228.822633176,0.19140650311013443,0.14864227680479522,17423979.20025167,174994533321.5734,"[0.25, 0.0625, 0.0625, 0.4375, 0.1875]",1,3616228.822633176,0.0625,"[0.0, 0.0625, 0.125, 0.1875]","[2198096.5266571324, 3616228.822633176, 2833447.8208555607, 2321160.8585062064]",3.0,0.3,flattop,16,8,70.39999999997346,15,12,769.8333333333721,137.00000000002024,1302.0000000000352,"[2, 5, 8, 15, 18, 20, 25, 29, 32, 34, 38, 42]","[616.0000000000462, 1082.0000000000514, 778.0000000000512, 137.00000000002024, 1302.0000000000352, 402.00000000002467, 237.00000000000705, 1090.000000000058, 835.0000000000464, 531.0000000000142, 1162.000000000057, 1066.0000000000518]","[0, 0, 6, 11, 11, 19, 24, 26, 31, 33, 31, 39]","[3, 11, 11, 17, 31, 31, 26, 31, 36, 36, 39, 46]",0.05,20,26621465.00000085,1306.0000000000125,-1306.0000000000125,DWT,mdp.39015083020449,0.0,0.0,1.2505552149377763e-11,0.0,1.0,48,0.0,2.0236257114447653e-11,,2.8194335754960775e-10,3.8767211663071066e-11,8.326672684688674e-16,0.0,0.028076171875,0.0,2.4980018054066022e-15,0.0,0.0,1.341104507446289e-07,0.0,2.653166575328214e-11,0.0,0.0,7.275957614183426e-12,2.954038791358471e-09,1.0,48,3.8767211663071066e-11,4.656612873077393e-10,3.861562921277558e-11,8.493661880493164e-07,6.661338147750939e-16,2.8405338525772095e-07,2.653166575328214e-11,0.0,2.8405338525772095e-07,3.524291969370097e-11,1.2505552149377763e-11,1.0,48,0.0,0.0,0.0,0.0,1.5906989574432373e-06,0.0,2.7755575615628914e-16,0.4519909720725958,0.7977785335341817,0.025932642454653862,0.8845208845208845,0.0037875533321571845,0.007285974499089253,0.0036429872495446266,0.007285974499089253,124,1.038373546379192,0.6870383274873971,200,0,0,0.007285974499089253,0.007285974499089253,123,0,0,0.43280211718289463,0.7030736328520928,129,37.425481515495115,0.9283036752576722,144.0,138.1857946985332,0.8262208031460775,6,sym,337.6666666666667,362.0,146.7025311746912,99,1.0,0.8434699220482131,0.04695902338553606,6,6.0
rbio1.3,1,smooth,1.985089581898154e-26,319.3344091323375,6009998.102385731,0.7115384615384616,671.0792133880157,48,raw,9.488706117129672e-14,-5.14263076567553e-11,4.442163884382458,212749.66595784025,0.7290316760961024,1.5692821881524987e-06,1.0,0.47916666666666663,28501.000000000004,0.14472466847739748,0.14815716728625733,94002.17132228488,28171971.018569116,4,6640.595523444561,0.08333333333333333,"[0.0, 0.020833333333333332, 0.041666666666666664, 0.0625, 0.08333333333333333, 0.10416666666666666, 0.125, 0.14583333333333331, 0.16666666666666666, 0.1875, 0.20833333333333331, 0.22916666666666666]","[28501.000000000004, 3151.5431595194686, 5146.1982269351165, 4405.8489491533255, 6640.595523444561, 2412.185413388681, 2514.398790447775, 4661.358975846359, 3185.4643303606463, 2121.751378652321, 3482.5476455945713, 3283.1049246354314]",3.0,0.3,70.39999999999989,15,0.5,3616228.822632893,0.19140650311013382,0.14864227680479605,17423979.200250085,174994533321.54544,"[0.25, 0.0625, 0.0625, 0.4375, 0.1875]",1,3616228.822632893,0.0625,"[0.0, 0.0625, 0.125, 0.1875]","[2198096.5266569755, 3616228.822632893, 2833447.8208553, 2321160.8585059545]",3.0,0.3,flattop,16,8,70.39999999999989,15,12,769.8333333333335,137.0,1302.0000000000002,"[2, 5, 8, 15, 18, 20, 25, 29, 32, 34, 38, 42]","[616.0000000000002, 1082.0, 778.0000000000002, 137.0, 1302.0000000000002, 402.0, 236.99999999999997, 1090.0000000000002, 835.0000000000005, 530.9999999999999, 1162.0, 1066.0]","[0, 0, 6, 11, 11, 19, 24, 26, 31, 33, 31, 39]","[3, 11, 11, 17, 31, 31, 26, 31, 36, 36, 39, 46]",0.05,20,26621465.000000007,1306.0000000000002,-1306.0000000000002,DWT,mdp.39015083020449,0.0,0.0,2.2737367544323206e-13,0.0,1.0,48,0.0,0.0,,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0001220703125,0.0,2.7755575615628914e-17,0.0,0.0,7.450580596923828e-09,0.0,9.947598300641403e-14,0.0,0.0,3.637978807091713e-12,0.0,1.0,48,1.1368683772161603e-13,1.8189894035458565e-12,1.2552921665095107e-13,7.450580596923828e-09,5.551115123125783e-17,9.313225746154785e-10,9.947598300641403e-14,0.0,9.313225746154785e-10,2.2737367544323206e-13,2.2737367544323206e-13,1.0,48,0.0,0.0,0.0,0.0,7.450580596923828e-09,0.0,2.7755575615628914e-17,0.9100287900880818,0.5953639875540269,0.002929666088896903,0.7552447552447553,0.011599241486206517,6.391205700955485e-05,3.195602850477743e-05,6.391205700955485e-05,148,1.1519016995666957,0.7621540628223882,98,0,0,6.391205700955485e-05,6.391205700955485e-05,192,0,0,0.4550332880923935,0.7391874813601215,57,58.778539167511354,0.8873974345449974,123.75,100.72260569949174,0.8251642345138781,7,rbio,239.92592592592592,252.0,173.92740077613058,135,0.7105407480530876,1.0,0.20262147636283864,5,6.5
rbio1.5,1,smooth,1.607830001657959e-26,320.2498089513318,6392288.345485899,0.6964285714285714,637.4539972368184,48,raw,7.823371580191937e-14,-5.0388804240243075e-11,4.543692115167171,272373.7198724552,0.8111408754586988,1.569282188152499e-06,1.0,0.47916666666666663,28501.000000000004,0.14472466847739748,0.14815716728625733,94002.17132228488,28171971.01856911,4,6640.595523444561,0.08333333333333333,"[0.0, 0.020833333333333332, 0.041666666666666664, 0.0625, 0.08333333333333333, 0.10416666666666666, 0.125, 0.14583333333333331, 0.16666666666666666, 0.1875, 0.20833333333333331, 0.22916666666666666]","[28501.000000000004, 3151.5431595194673, 5146.1982269351165, 4405.8489491533255, 6640.595523444561, 2412.1854133886795, 2514.398790447775, 4661.358975846359, 3185.4643303606463, 2121.7513786523214, 3482.5476455945713, 3283.1049246354314]",3.0,0.3,70.39999999999995,15,0.5,3616228.822632893,0.19140650311013382,0.14864227680479605,17423979.200250085,174994533321.5454,"[0.25, 0.0625, 0.0625, 0.4375, 0.1875]",1,3616228.822632893,0.0625,"[0.0, 0.0625, 0.125, 0.1875]","[2198096.526656976, 3616228.822632893, 2833447.8208552995, 2321160.858505954]",3.0,0.3,flattop,16,8,70.39999999999995,15,12,769.8333333333334,137.0,1302.0000000000002,"[2, 5, 8, 15, 18, 20, 25, 29, 32, 34, 38, 42]","[616.0, 1082.0, 778.0000000000001, 137.0, 1302.0000000000002, 402.0000000000002, 236.99999999999997, 1090.0, 835.0000000000005, 531.0, 1162.0000000000002, 1066.0]","[0, 0, 6, 11, 11, 19, 24, 26, 31, 33, 31, 39]","[3, 11, 11, 17, 31, 31, 26, 31, 36, 36, 39, 46]",0.05,20,26621465.000000007,1306.0000000000002,-1306.0000000000002,DWT,mdp.39015083020449,0.0,0.0,2.2737367544323206e-13,0.0,1.0,48,0.0,0.0,,1.8189894035458565e-12,0.0,0.0,0.0,9.1552734375e-05,0.0,2.7755575615628914e-17,0.0,0.0,3.725290298461914e-09,0.0,4.263256414560601e-14,0.0,0.0,3.637978807091713e-12,0.0,1.0,48,0.0,0.0,1.0658141036401504e-13,7.450580596923828e-09,5.551115123125783e-17,9.313225746154785e-10,4.263256414560601e-14,0.0,9.313225746154785e-10,2.2737367544323206e-13,2.2737367544323206e-13,1.0,48,0.0,0.0,0.0,0.0,7.450580596923828e-09,0.0,2.7755575615628914e-17,0.9196066604456854,0.6522358698557078,0.008546122229579439,0.6928746928746927,0.030128451521455553,6.391205700955485e-05,3.195602850477743e-05,6.391205700955485e-05,169,1.1713562500685142,0.7750261375062972,50,0,0,6.391205700955485e-05,6.391205700955485e-05,177,0,0,0.4606783593854242,0.7483577248134892,45,72.55974549753236,0.8609966561349955,110.25,74.36450948626263,0.8248948797916357,8,rbio,239.92592592592592,252.0,173.92740077613058,135,0.7105407480530876,1.0,0.20262147636283864,5,7.25
