htid,lowercase_periodical_name,avg_tokens,avg_digits,total_pages,total_tokens,total_digits,table_row_index,volume_classification,title_classification,best_smoothed_window_size,wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,stft_amplitude_max_diff,stft_frequency_max_diff,avg_prominence_diff,fft_variance_magnitude_diff,stft_noverlap_diff,prominence_max_diff,stft_spectral_magnitude_diff,upper_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_num_peaks_diff,fft_peak_amplitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,stft_window_diff,stft_nperseg_diff,prominence_threshold_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_dominant_frequency_diff,relative_num_peaks_diff,stft_variance_magnitude_diff,fft_amplitude_max_diff,fft_dominant_frequency_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,fft_snr_threshold_diff,stft_stationarity_threshold_diff,stft_dynamic_cutoff_percentile_diff,lower_envelope_diff,fft_stationarity_threshold_diff,stft_dynamic_cutoff_diff,fft_frequency_max_diff,fft_num_peaks_diff,fft_dynamic_cutoff_percentile_diff,fft_dynamic_cutoff_diff,prominence_min_diff,fft_spectral_centroid_diff,stft_peak_amplitude_diff,fft_spectral_bandwidth_diff,stft_spectral_bandwidth_diff,fft_spectral_magnitude_diff,distance_factor_diff,stft_snr_threshold_diff,stft_spectral_centroid_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,kl_divergence_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_relative_num_peaks_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,scales_used,is_complex,emd_value_normalized,smoothness_normalized,correlation_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,relative_peaks_array_alignment_score_normalized,across_emd_value_normalized,across_correlation_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,decomposition_levels,original_level,padded,all_emd_value_normalized,all_smoothness_normalized,all_wavelet_psnr_normalized,all_wavelet_entropy_normalized,all_wavelet_energy_entropy_normalized,all_wavelet_sparsity_normalized,all_correlation_normalized,all_avg_variance_across_levels_normalized,all_kl_divergence_normalized,all_prominence_min_diff_normalized,all_avg_prominence_diff_normalized,all_relative_prominences_avg_diff_normalized,all_relative_prominences_wasserstein_normalized,all_relative_prominences_total_diff_normalized,all_prominence_max_diff_normalized,all_relative_num_peaks_diff_normalized,all_relative_right_bases_global_alignment_score_normalized,all_relative_right_bases_array_alignment_score_normalized,all_relative_left_bases_global_alignment_score_normalized,all_relative_left_bases_array_alignment_score_normalized,all_upper_envelope_diff_normalized,all_lower_envelope_diff_normalized,all_relative_peaks_array_alignment_score_normalized,all_relative_peaks_global_alignment_score_normalized,all_reconstruction_signal_weighted_score,all_reconstruction_signal_normalized_weighted_score,all_reconstruction_signal_normalized_weighted_rank,all_wavelet_signal_weighted_score,all_wavelet_signal_normalized_weighted_score,all_wavelet_signal_normalized_weighted_rank,all_rank_variability,all_normalized_rank_stability,all_average_rank,all_harmonic_average_rank,all_stability_score_weighted,all_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,all_normalized_family_mean_rank,all_normalized_family_std_dev,all_final_family_stability_score,all_final_family_stability_rank,all_family_informed_rank,all_top_wavelet_rank
mdp.39015061285097,afro-asian_bulletin,509.6949152542373,2.305084745762712,59,30072.0,136,2,Very likely candidate: Potential multi-issues volume,Very likely candidate: high variance in page counts across multiple volumes,15,sym10,1.0,antisymmetric,1.3420808966847694e-23,286.16533850882,4234186.440223157,0.5769230769230769,280.13971997851877,59,raw,2.726798071708508e-12,-6.421130294144438e-11,"[2, 5, 8, 11, 15, 17, 22, 26, 28, 32, 35, 38, 42, 45, 50, 54]","[159.00000000000176, 159.0000000000058, 440.0000000000151, 365.00000000000693, 230.0000000000013, 276.0000000000091, 741.0000000000093, 15.999999999999773, 51.000000000000796, 135.00000000000637, 119.0000000000008, 329.0000000000091, 8.000000000001421, 146.00000000000335, 501.0000000000151, 68.00000000000375]",16,5.1263944573235545,193354.68800628438,0.9631755541555075,1.0369060324827665e-05,0.9999999999999994,0.4745762711864407,30072.000000000004,0.10067187867245465,0.1398868578114221,65466.19384033493,28436256.169857375,3.0,2993.835955477657,0.06779661016949153,"[0.0, 0.01694915254237288, 0.03389830508474576, 0.05084745762711865, 0.06779661016949153, 0.0847457627118644, 0.1016949152542373, 0.11864406779661017, 0.13559322033898305, 0.15254237288135594, 0.1694915254237288, 0.1864406779661017, 0.2033898305084746, 0.22033898305084745]","[30072.000000000004, 4461.956743542103, 1631.5164666187502, 2578.948005685265, 2993.835955477657, 2643.0758994466933, 893.3985151674854, 998.5535729582052, 983.2843232962142, 694.8534930071726, 691.0066422783752, 1242.018765789745, 985.1252049076252, 1483.0954398222982]",3.0,0.3,263.0999999999935,15.0,0.4915254237288136,674883.3213979948,0.1282351368670317,0.13430393033575128,2344512.5084746312,17501657478.116306,[0.01694915254237288],5.0,674883.3213979948,0.01694915254237288,"[0.0, 0.01694915254237288, 0.03389830508474576, 0.05084745762711865, 0.06779661016949153, 0.0847457627118644, 0.1016949152542373, 0.11864406779661017, 0.13559322033898305, 0.15254237288135594, 0.1694915254237288, 0.1864406779661017, 0.2033898305084746, 0.22033898305084745, 0.23728813559322035]","[5.4765665555682444e-27, 674883.3213979948, 90232.06714739426, 225456.70562806798, 303832.3297732481, 236808.48170291394, 27056.30192893112, 33800.31315483384, 32774.510523392986, 16366.826330314168, 16186.107785519822, 52291.88523979259, 32897.34472353529, 74561.76554649824, 43024.32023893565]",3.0,0.3,boxcar,59.0,29.0,263.0999999999935,15.0,16,233.93750000000563,8.000000000001421,741.0000000000093,"[2, 5, 8, 11, 15, 17, 22, 26, 28, 32, 35, 38, 42, 45, 50, 54]","[159.00000000000176, 159.0000000000058, 440.0000000000151, 365.00000000000693, 230.0000000000013, 276.0000000000091, 741.0000000000093, 15.999999999999773, 51.000000000000796, 135.00000000000637, 119.0000000000008, 329.0000000000091, 8.000000000001421, 146.00000000000335, 501.0000000000151, 68.00000000000375]","[0, 3, 3, 10, 12, 3, 3, 23, 23, 23, 34, 34, 41, 44, 48, 52]","[3, 6, 16, 16, 16, 19, 57, 27, 29, 57, 36, 57, 44, 48, 57, 57]",0.05,20,17672058.000000056,747.0000000000038,-747.0000000000038,DWT,1.280568540096283e-09,0.0,5.6274984672199935e-12,2.9802322387695312e-08,0.0,9.322320693172514e-12,5.541369318962097e-08,3.751665644813329e-12,1.0,64.0,0.0,2.5011104298755527e-11,1.0,64.0,,0.0,0.0,1.0,64.0,0.0,0.0,5.7220458984375e-05,3.637978807091713e-12,0.0,5.6274984672199935e-12,9.00399754755199e-11,5.6417093219351955e-12,0.0,0.0,0.0,3.751665644813329e-12,0.0,6.480149750132114e-12,0.0,0.0,0.0,6.480149750132114e-12,1.4210854715202004e-12,1.3322676295501878e-15,1.280568540096283e-09,2.7755575615628914e-16,5.551115123125783e-17,6.402842700481415e-10,0.0,0.0,2.275957200481571e-15,0.5689898198074351,0.647341262433476,0.5213103966699832,0.5673076923076921,0.7305293541060811,1.0,1.0,0.2,1.0,334,1.4448545400017,0.681367337872721,63,0.0,0.0,1.0,1.0,264.0,0,0.0,0.6070957050649335,0.6931439205414791,41,145.7177637306676,0.7509098055886024,175.5,85.02470401601951,0.7254549027943011,150,sym,1.0,0.8578365089887943,0.04264904730336172,6,114.0,,4.6325721037021594e-12,0.44247734099836267,0.9163080865553768,0.8783065554492555,0.3025641025641025,0.769447690305485,1.0336176359260207e-13,1.0336176359260207e-13,8.482103908136196e-14,1.5417667142969549e-12,3.7969627442180354e-14,0.0,1.0,1.0,1.0,1.0,1.887379141862766e-14,1.887379141862766e-14,1.0,1.0,0.8000000000008849,0.296296296296624,658,1.5915984427505583,0.8238546246739644,50,429.9209229614209,0.6325462196910933,354.0,92.93785310734464,0.6649910585634953,284,0.9468495582801544,0.9108861250185685,0.06393947169832138,6,214.5,,,,,,,,,,,,,,,,,,,,,,,,,,9.44459816808695e-17,0.20480253885008756,0.8370975111426423,0.3663900509528944,0.8809496806801809,0.17605726969380703,0.9999999999999996,0.10873324021921818,0.9999999999999802,3.091572552124506e-17,1.229485263598562e-16,1.229485263598562e-16,1.227316859253591e-16,2.131975151975496e-15,2.0599841277224584e-16,0.0,0.9999999999999999,1.0,0.9999999999999999,1.0,7.632783294297951e-17,7.632783294297951e-17,1.0,1.0000000000000002,0.8000000000000013,0.27051928738870085,82,2.1012853381223513,0.9438027252370028,81,0.7071067811865476,0.9994480040740152,81.5,81.49693251533742,0.967912916947234,1,700.8195488721805,604.5,373.0013472500627,266,0.5496623912722984,0.9149538251508097,0.34075017856414813,9,3.0,1
