signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,stft_dynamic_cutoff_percentile_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,distance_factor_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,prominence_max_diff,upper_envelope_diff,stft_peak_amplitude_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
smoothed,mexh,22.165504291846403,0.6059645669291338,1066.054312077019,-39.25709593969331,400,127,100075.05896702716,,False,14.633376914883872,269643.17939807754,0.014012518952801858,4.170532945128712e-07,0.33565145314197825,16,17759.605202065948,119.92618317440792,160994.09012043418,"[65, 94, 113, 139, 155, 171, 192, 208, 226, 239, 255, 290, 304, 330, 350, 363]","[160994.09012043418, 432.13365742500173, 435.90357017600036, 890.3040988205466, 251.66967744806607, 613.7972704775748, 277.20740119653055, 407.20793028316984, 119.92618317440792, 1279.5835986837628, 312.25626400340116, 638.4352411428408, 1976.680121330166, 2643.4558356661, 112384.6568619385, 496.3754008548567]","[0, 93, 112, 136, 154, 169, 188, 200, 200, 200, 200, 200, 200, 200, 200, 362]","[399, 200, 200, 200, 200, 200, 195, 209, 227, 242, 256, 291, 310, 334, 399, 399]",0.05,30,4693588888476.944,170629.5247028613,-170629.5247028613,0.4975,40135445.39660096,0.015417607852277804,0.05535595823975901,73945559.57470341,8584024692350.723,30.0,8185661.725155851,0.005,"[0.0, 0.0025, 0.005, 0.0075, 0.01, 0.0125, 0.015, 0.0175, 0.02, 0.0225, 0.025, 0.0275, 0.03, 0.0325, 0.035, 0.0375, 0.04, 0.0425, 0.045, 0.0475, 0.05, 0.0525, 0.055, 0.0575, 0.06, 0.0625, 0.065, 0.0675, 0.07, 0.0725, 0.075, 0.0775, 0.08, 0.0825, 0.085, 0.08750000000000001, 0.09, 0.0925, 0.095, 0.0975, 0.1, 0.10250000000000001, 0.105, 0.1075, 0.11, 0.1125, 0.115, 0.11750000000000001, 0.12, 0.1225, 0.125, 0.1275, 0.13, 0.1325, 0.135, 0.1375, 0.14, 0.14250000000000002, 0.145, 0.1475, 0.15, 0.1525, 0.155, 0.1575, 0.16, 0.1625, 0.165, 0.1675, 0.17, 0.17250000000000001, 0.17500000000000002, 0.1775, 0.18, 0.1825, 0.185, 0.1875, 0.19, 0.1925, 0.195, 0.1975, 0.2, 0.2025, 0.20500000000000002, 0.20750000000000002, 0.21, 0.2125, 0.215, 0.2175, 0.22, 0.2225, 0.225, 0.2275, 0.23, 0.2325, 0.23500000000000001, 0.23750000000000002, 0.24, 0.2425, 0.245, 0.2475]","[40135445.39660096, 5152075.209351548, 8185661.725155851, 5065628.290737372, 2354876.896974298, 1778035.3356201334, 1464930.8670799404, 660115.0461127998, 859038.8947533466, 752636.562903333, 673664.5769648373, 392527.9368808154, 331760.979645534, 207485.12454530253, 257347.33950111587, 449769.14697277924, 263618.50873609335, 113731.03219602745, 352449.2011775201, 127749.21786555804, 71151.43040980521, 169662.43253072302, 175020.41652806377, 90561.26245080613, 133471.8078290035, 39228.715251876405, 113384.51350501407, 70940.04537640582, 84257.3461567905, 63568.462830328375, 134301.4189303467, 59314.26594152409, 52428.75688645871, 31514.778429677495, 72345.04748082864, 42746.22449740496, 88766.43079355317, 35054.712769171354, 75028.484906929, 47317.009849852206, 50051.42664452517, 41791.52357240704, 50678.949540881775, 6896.886591893845, 24575.510823231918, 37089.80665034479, 33348.758458469965, 23714.450834826857, 64393.56131715138, 34128.90644946168, 40596.29908930205, 30001.939042446083, 43658.367584483756, 33395.884682755226, 36494.68527051459, 21192.302882980475, 16637.616217742612, 25525.15316586323, 33425.27571676328, 33000.43612178566, 34931.52293030713, 21629.477532524867, 17359.45283194268, 23035.37725416286, 29289.14125547176, 31044.925589083807, 32906.42529589961, 17077.18824205304, 4890.32163806422, 33853.40048736727, 33430.53725938969, 26795.463177825714, 27058.75768036923, 24814.000379293102, 9464.516908940956, 5085.036834925927, 21085.303626909787, 14273.787473804681, 13593.04097128471, 24390.777295447937, 11320.450506294852, 14998.173220450348, 29686.174073923794, 30192.534181463547, 8006.640329310287, 7338.126889741988, 3589.399720781771, 10072.363970744287, 17197.766162176264, 31125.797317444983, 25805.221953849068, 17476.845826980443, 13718.963275120703, 30440.556538399924, 29542.19256698337, 22378.249780773396, 15611.640516524829, 24372.330247390244, 6665.949013926473, 6958.087192833396]",3.0,0.3,53336.65363964985,15.0,,,,,,,,,,,,,,,,,,,,CWT,uc1.b4952552,0.0,0.0,169452.85803619464,,0.0,-6.0,0.0,116.25951650774124,,8176199.081763804,17468.11244844276,,,,,0.10920687755269805,,,8583947876810.336,0.0,,,0.0,40011750.063267626,73449061.22446905,0.0,7.5,17468.11244844276,277449.34989972186,17468.112448442756,,,,53137.470306316514,3.0,159817.42345376752,169452.85803619464,,0.0,3.0,,0.04,0.0,,,7.0,0.08953089936826891,1.0,0.0008442646181255203,0.07216977127034357,0.7414324144604296,0.9817936058832901,0.09254237288135561,0.8075074570820066,0.1514534095069103,,0.7922688254546479,0.44734023434715986,0.44734023434715986,0.44728908391222,0.8475113631458198,0.9104495149064473,0.36363636363636365,,0.7818181818181817,1.0,0.5253609581578519,0.5253609581578519,0.6756756756756757,2.1881678344791293,0.8421645422189092,3,1.6257694481076128,0.731321837544562,5,0,0,0.647004282796615,0.9377899519111377,2,1,0.11111111111111112,0.47541235640725205,0.8243069028076405,3,1.2583057392117916,0.9101210186277292,3.25,2.9268292682926833,0.838989080742436,1,mexh,1.0,1.0,,1,0.07142857142857142,,,5,2.0
smoothed,morl,19.627854042061514,0.6391141732283464,258.20877717134454,-25.262660426221956,400,127,17055.594803556985,,False,14.414760381073645,92012.8877073033,0.020117541011161172,2.400790172732763e-07,0.4117885597872989,19,15490.19939969948,150.21506512483757,72048.09139290277,"[16, 49, 65, 100, 121, 145, 166, 181, 194, 208, 222, 239, 253, 283, 300, 315, 330, 363, 380]","[27499.13021044984, 982.3818587233329, 69733.11334720522, 5395.4730735926605, 3847.1951453517704, 6034.842455253483, 2387.1896480881837, 615.2292081628202, 10656.350367575855, 1140.6454531745912, 53041.70740304529, 968.8313310231188, 313.9144927617199, 26636.341565662868, 9341.711735586247, 150.21506512483757, 2097.7387348764387, 72048.09139290277, 1423.686105729088]","[0, 46, 0, 95, 112, 134, 134, 134, 134, 134, 134, 238, 252, 268, 293, 314, 324, 268, 379]","[46, 50, 268, 134, 134, 152, 169, 185, 201, 209, 268, 268, 268, 324, 324, 324, 333, 399, 399]",0.05,30,188201782731.31305,56915.65285306846,-56915.65285306846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.b4952552,,,55738.986186401795,,0.0,0.0,0.0,146.54839845817088,,,15198.706646076293,,,,,,,,,0.0,,,,,,0.0,4.5,15198.706646076293,287609.45526095683,15198.706646076294,,,,,,70871.4247262361,55738.986186401795,,0.0,9.0,,,,,,4.0,,0.03245657356757359,0.0,0.8760684476026707,0.5049663745248452,0.6656722091524595,0.3779661016949149,1.0,0.010971981286003962,,1.0,0.36280952708250863,0.36280952708250863,0.3627561368814985,0.8845621581518062,0.2667393945892116,0.09090909090909094,,1.0,0.8846153846153848,0.07236656773374253,0.07236656773374253,1.0,1.6559351356031355,0.6373230761576316,7,1.676272565662894,0.7540397160083555,3,0,0,0.5299945295649577,0.7681920469607254,4,1,0.11111111111111112,0.4279571554230029,0.7420253861027377,4,1.7320508075688772,0.8762820851736516,4.5,4.097560975609756,0.7774267568725401,2,morl,2.0,2.0,,1,0.14285714285714285,,,6,3.0
smoothed,gaus6,20.468171458144667,0.6452165354330709,368.83145351462395,-30.230428271710267,400,127,29988.519029260784,,False,14.301319742663061,199184.01089759028,0.02736705101493873,2.4770987952860256e-06,0.37340835064406674,13,22375.13394297607,5.866157258977182,116668.56845820973,"[30, 65, 114, 144, 173, 195, 224, 259, 286, 302, 318, 332, 363]","[8283.479524310591, 116668.56845820973, 217.2690503613867, 7686.696590384003, 598.5046742224768, 7166.020546797539, 39482.083470084806, 8.240897655159642, 1993.0526661061833, 6075.590261201487, 197.11539049155544, 5.866157258977182, 102494.25357160499]","[0, 0, 113, 135, 135, 135, 135, 258, 268, 135, 311, 135, 135]","[45, 135, 135, 153, 176, 200, 268, 268, 292, 311, 319, 333, 399]",0.05,30,588668785166.2915,92175.57540151507,-92175.57540151507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.b4952552,,,90998.9087348484,,0.0,-7.5,0.0,2.1994905923104966,,,22083.641189352882,,,,,,,,,0.0,,,,,,0.0,-7.5,22083.641189352882,284172.4079253556,22087.704496697417,,,,,,115491.90179154306,90998.9087348484,,0.0,-12.0,,,,,,10.0,,0.18318226115439343,0.010671814447171094,0.5906991669718057,0.38226358500938723,0.7703526375495432,0.4305084745762715,0.9029657892028756,0.09572977966883556,,0.01000742700280971,0.6192592047061045,0.6192592047061045,0.6193639633857124,0.8720282983413451,0.5896617640181883,0.6363636363636364,,0.23636363636363628,0.42307692307692313,0.21282917674887983,0.21282917674887983,0.5945945945945946,1.8157520712279678,0.6988321406400432,5,1.5605654515222112,0.7019910448829146,6,0,0,0.4704697505047345,0.6819148132906118,6,1,0.11111111111111112,0.4152411330169798,0.7199773578925446,6,0.5,0.9642857142857143,5.75,5.714285714285714,0.7767857142857143,3,gaus,7.5,7.5,3.4641016151377544,8,0.5357142857142857,1.0,0.325,1,2.5
smoothed,gaus8,20.059296279967004,0.6493110236220473,323.12720858685225,-28.06646381924063,400,127,22784.63729731514,,False,14.369443309971679,136512.14609626695,0.020584068440772166,2.058663870770393e-06,0.38785199319674646,13,22545.199875753835,76.25414273092042,97004.18222410986,"[29, 65, 98, 114, 145, 173, 195, 222, 284, 302, 316, 331, 364]","[15669.657943592538, 97004.18222410986, 514.8179953664171, 917.3193019517839, 4907.718777635546, 386.4021780568937, 8137.666308355614, 57302.49739815113, 6138.1924005290575, 11526.019212578256, 335.9345763748006, 76.25414273092042, 90170.93592536707]","[0, 0, 96, 113, 135, 135, 135, 135, 268, 268, 315, 322, 135]","[45, 135, 135, 135, 152, 176, 200, 268, 293, 322, 322, 333, 399]",0.05,30,358213296354.4044,75123.94568909757,-75123.94568909757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.b4952552,,,73947.2790224309,,0.0,-12.0,0.0,72.58747606425374,,,22253.707122130647,,,,,,,,,0.0,,,,,,0.0,-7.5,22253.707122130647,286383.26505146653,22253.707122130643,,,,,,95827.51555744318,73947.2790224309,,0.0,-12.0,,,,,,10.0,,0.09922522186519517,0.008675649765688593,0.7150063001388394,0.4559492752314161,0.7194180407015156,0.4657627118644072,0.9394827203875036,0.046164849088840776,,0.4927515216807761,0.6255938115729489,0.6255938115729489,0.6255473842300916,0.8800906177026774,0.4473488482062829,0.6363636363636364,,0.23636363636363628,0.42307692307692313,0.1449017332306661,0.1449017332306661,0.35135135135135137,1.8232861657235568,0.7017318026960948,4,1.629621812075335,0.7330547510883886,4,0,0,0.4694904173818838,0.6804953346463385,7,1,0.11111111111111112,0.4256550405748702,0.7380338004091884,5,1.4142135623730951,0.8989847455447789,5.0,4.7457627118644075,0.7709209442009608,4,gaus,7.5,7.5,3.4641016151377544,8,0.5357142857142857,1.0,0.325,1,3.25
smoothed,gaus4,20.946351183081713,0.6256299212598425,445.8473045463387,-33.21495513428219,400,127,45862.625730295294,,False,14.344136416245371,302644.2167550015,0.020392903398724856,3.1980703312301833e-06,0.33594657020578667,11,26347.351158060937,50.90120726204623,140354.45579414215,"[37, 65, 144, 166, 194, 225, 260, 289, 304, 332, 358]","[2909.458894249183, 140354.45579414215, 4188.175686711882, 2500.476342161681, 5565.314526079601, 11311.950620889771, 1842.9180948696194, 63.74936781669385, 2049.705949844043, 50.90120726204623, 118983.7562546437]","[0, 0, 136, 154, 154, 200, 256, 200, 200, 200, 200]","[44, 200, 200, 177, 200, 256, 267, 290, 311, 333, 399]",0.05,30,1168284227437.2422,118201.22253306933,-118201.22253306933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.b4952552,,,117024.55586640266,,0.0,-17.5,0.0,47.23454059537954,,,26055.85840443775,,,,,,,,,0.0,,,,,,0.0,0.5,26055.85840443775,283116.529405337,26056.36829585567,,,,,,139177.7891274755,117024.55586640266,,0.0,0.5,,,,,,12.0,,0.36818571478823436,0.014111245125840822,0.41925551052776644,0.4285761354316362,0.8299206739833572,0.26186440677966105,0.8082535825466319,0.17755274659938522,,0.31887270133537704,0.7672161413852177,0.7672161413852177,0.7671924594471731,0.8681778325040816,0.7610786417300152,0.8181818181818181,,0.6909090909090909,0.7307692307692308,0.3165058167750357,0.3165058167750357,0.05405405405405411,2.2076311671443287,0.8496554340900732,2,1.4945590933686503,0.6722993249464411,7,0,0,0.5980566454376122,0.8668435861673849,3,1,0.11111111111111112,0.4079094464172585,0.7072651096896488,7,2.6299556396765835,0.8121460257373869,4.75,3.5744680851063837,0.7364301557258364,5,gaus,7.5,7.5,3.4641016151377544,8,0.5357142857142857,1.0,0.325,1,4.0
smoothed,cgau8,14.613157544135845,0.7113582677165354,404.15246755703504,-27.181499097384226,400,127,23264.06209155742,-505964.9401903406,True,14.872426671549729,121696.91978916225,0.017665714471068256,0.0002098595199367828,0.26918609312130964,14,15411.172215087334,18.18782585228837,60593.782062551916,"[28, 48, 65, 100, 114, 145, 173, 195, 208, 222, 284, 300, 331, 364]","[16246.392982654117, 18.18782585228837, 60593.782062551916, 1914.8861355715035, 951.9034199429516, 3697.634400159377, 670.5951648456194, 6823.802937197295, 23.098564975309273, 43780.9305522996, 6492.367603964471, 14472.845972611933, 325.2466320640233, 59744.73675653228]","[0, 45, 0, 95, 113, 134, 134, 134, 134, 134, 268, 268, 322, 268]","[45, 49, 268, 134, 134, 152, 176, 200, 209, 268, 293, 322, 333, 399]",0.05,30,295400758446.1322,58919.496164589975,-58919.496164589975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.b4952552,,,57742.82949792331,,0.0,-2.5,0.0,14.521159185621684,,,15119.679461464146,,,,,,,,,0.0,,,,,,0.0,-2.5,15119.679461464146,209052.07767788932,15120.807158133575,,,,,,59417.11539588525,57742.82949792331,,0.0,-2.5,,,,,,9.0,,0.10481263817547712,1.0,0.7658423605012841,0.9999999999999999,0.04097900675396282,1.0,0.6394673682204901,0.034448017847797954,0.6051280043734646,0.09451350726804059,0.3598659266909731,0.3598659266909731,0.35985446399376925,0.5980874426293368,0.1838435370725907,0.5454545454545454,,0.5818181818181818,0.6153846153846154,0.08034914509780552,0.08034914509780552,0.8648648648648648,1.2862101661582837,0.49502628578663976,9,2.2230560673070956,1.0,1,0,0,0.3936876085052917,0.5706241724589088,8,0,0.0,0.5767419328747194,1.0,1,4.349329450233296,0.6893336106976218,4.75,1.7888198757763976,0.6750239482059537,6,cgau,6.0,6.0,,1,0.42857142857142855,,,2,5.0
smoothed,gaus2,21.52874624800162,0.5952165354330708,534.7424025849451,-36.70343827953143,400,127,64624.19430703802,,False,14.374906346151965,272576.4256263704,0.013646081265143882,3.940841847728534e-06,0.3342195551510543,10,32596.926685492468,4.406993627042539,173367.91660191864,"[39, 65, 139, 160, 180, 194, 235, 305, 331, 355]","[201.97519277292304, 173367.91660191864, 825.9655587821071, 742.6400877635506, 4.406993627042539, 2446.1989622927813, 2201.5879145172366, 742.7320384353079, 642.8284167307429, 144793.01508808436]","[0, 0, 136, 159, 179, 188, 200, 200, 200, 200]","[40, 200, 200, 200, 188, 200, 244, 310, 333, 399]",0.05,30,2609411444392.659,157895.9359778575,-157895.9359778575,0.4975,24615235.344115976,0.015376637080722401,0.04762488497148496,65046891.08238692,4018408378728.918,28.0,1045872.0911573909,0.02,"[0.0, 0.0025, 0.005, 0.0075, 0.01, 0.0125, 0.015, 0.0175, 0.02, 0.0225, 0.025, 0.0275, 0.03, 0.0325, 0.035, 0.0375, 0.04, 0.0425, 0.045, 0.0475, 0.05, 0.0525, 0.055, 0.0575, 0.06, 0.0625, 0.065, 0.0675, 0.07, 0.0725, 0.075, 0.0775, 0.08, 0.0825, 0.085, 0.08750000000000001, 0.09, 0.0925, 0.095, 0.0975, 0.1, 0.10250000000000001, 0.105, 0.1075, 0.11, 0.1125, 0.115, 0.11750000000000001, 0.12, 0.1225, 0.125, 0.1275, 0.13, 0.1325, 0.135, 0.1375, 0.14, 0.14250000000000002, 0.145, 0.1475, 0.15, 0.1525, 0.155, 0.1575, 0.16, 0.1625, 0.165, 0.1675, 0.17, 0.17250000000000001, 0.17500000000000002, 0.1775, 0.18, 0.1825, 0.185, 0.1875, 0.19, 0.1925, 0.195, 0.1975, 0.2, 0.2025, 0.20500000000000002, 0.20750000000000002, 0.21, 0.2125, 0.215, 0.2175, 0.22, 0.2225, 0.225, 0.2275, 0.23, 0.2325, 0.23500000000000001, 0.23750000000000002, 0.24, 0.2425, 0.245, 0.2475]","[24615235.344115976, 11092605.066527432, 6804186.54853647, 5590614.040669242, 2530533.046619949, 2024783.0721535457, 1745538.523118279, 878592.0035629604, 1045872.0911573909, 902696.3224866048, 818411.619625751, 463064.5437235146, 370711.54179072496, 243970.7780727579, 296597.1249822498, 569581.4248317952, 311843.6304322815, 107566.51419741198, 444589.6691727336, 141697.02901519605, 100081.67408558792, 203356.34381339172, 206148.12835159566, 95303.10364733325, 152622.30080496223, 29205.441494030914, 134637.52561162403, 77625.73333320415, 94070.09853095213, 62950.57169275414, 162221.18912126424, 77806.47898879249, 66177.8423022865, 37578.63877111647, 74468.74893092061, 35135.16565392997, 101133.71824396057, 40709.86161464301, 74870.61840213157, 52918.250011631106, 56218.59296230669, 41464.59294486327, 58870.52078141277, 5928.9562995769475, 24750.55296305609, 41171.91619231507, 33913.07011239336, 25627.35900676069, 51040.385208912165, 32179.360458220348, 39381.75205333399, 29284.70138922928, 48102.463756977515, 32780.94987568377, 45804.31221085769, 13683.835825109743, 13559.711744382703, 25691.993154668762, 29890.712676862302, 36243.21776091632, 36595.67680945969, 19555.16727960285, 15458.259862934232, 26726.718492232158, 26613.795544890036, 27813.494825645565, 30930.71687699618, 14724.485132438358, 7356.589988701496, 30402.059874937157, 33668.96575873266, 43771.044292038154, 35865.72949372539, 17949.800279131512, 9228.181110238153, 2486.9607240581076, 23761.14475821165, 8348.746190726803, 11373.324545102996, 17443.086484578438, 8438.047869343149, 14415.535332584439, 18868.276118961297, 13765.324608060595, 11989.891902882404, 6306.362720530263, 6343.444591034335, 4027.9122687776685, 14903.211259063157, 16234.865146673195, 14019.909758920854, 12314.824473692985, 11547.99962185811, 11656.648880254452, 11692.64512025464, 12795.860051668476, 13413.064610815787, 10929.914543041596, 9700.339236410182, 10763.638901204644]",3.0,0.3,0.0,5.0,0.5,167862664472.37048,0.016544574476415417,0.00892232647882585,193685714709.57062,1.0817643387644994e+19,"[0.015625, 0.015625, 0.015625, 0.015625, 0.015625, 0.015625, 0.015625, 0.015625, 0.015625, 0.015625, 0.015625]",1.0,167862664472.37048,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[10058053906.88765, 167862664472.37048, 12726901449.302834, 2118339990.647254, 407486815.08502734, 175011726.8594372, 147542145.23410493, 42049609.939072736, 39651306.76208562, 24401323.766237684, 17590752.35897934, 17475580.602752525, 17435656.745467663, 6093359.88012693, 3152581.056037321, 2418077.687612253]",3.0,0.7,cosine,64.0,32.0,0.0,5.0,CWT,uc1.b4952552,0.0,0.0,156719.26931119084,10.0,0.0,-18.0,0.0,0.7403269603758531,,1036409.4477653443,32305.43393186928,0.10840166741410524,2.0,1.0817643384089137e+19,0.0,0.10924784832425345,0.0,0.0,4018331563188.5312,0.0,0.0,199.18333333333334,0.0,24491540.010782644,64550392.73215256,0.0,4.5,32305.43393186928,319264.93352159136,32306.41401085056,,0.09869753821128538,167860892274.9837,199.18333333333334,5.0,172191.24993525198,156719.26931119084,167860892274.9837,0.0,-4.5,0.0,0.024999999999999998,10.0,0.0,193674842015.68347,13.0,0.09726197263654296,0.5868408522177534,0.017654673699260034,0.2188625057385462,0.4618583549751214,0.9024710742551166,0.0,0.8038872816167617,0.15377320876835335,,0.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,,0.509090909090909,0.8846153846153848,0.47463500741356796,0.47463500741356796,0.027027027027027084,2.598266401377826,1.0,1,1.377895071987397,0.6198202070793984,9,0,0,0.6899245203876138,1.0,1,1,0.11111111111111112,0.3876129383533085,0.6720734461274316,8,4.349329450233296,0.6893336106976218,4.75,1.7888198757763976,0.6750239482059537,7,gaus,7.5,7.5,3.4641016151377544,8,0.5357142857142857,1.0,0.325,1,5.5
smoothed,gaus3,21.163773302332697,0.6222834645669292,555.6209823920066,-34.90384171225398,400,127,53760.80923725327,,False,14.391491808414642,439908.06365735544,0.016589717529662554,2.660455268708914e-06,0.02710834115638992,10,16131.911124710188,45.68705635603328,147678.32905964222,"[92, 107, 124, 146, 208, 236, 292, 310, 332, 396]","[115.70975861409534, 56.508179330296116, 147678.32905964222, 890.2095600191969, 45.68705635603328, 6416.98637951311, 1574.082212546302, 92.47889201355065, 2861.6319829593886, 1587.4881661076797]","[3, 3, 3, 144, 207, 217, 275, 275, 275, 3]","[93, 108, 275, 275, 275, 275, 296, 311, 337, 399]",0.05,30,1712769249237.7173,161726.34676197628,-161726.34676197628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.b4952552,,,160549.68009530962,,0.0,-18.0,0.0,42.020389689366596,,,15840.418371087,,,,,,,,,0.0,,,,,,0.0,-18.0,15840.418371087,154614.77791376854,15860.528040300756,,,,,,146501.66239297556,160549.68009530962,,0.0,-18.0,,,,,,13.0,,0.460234436252721,0.011546525650571807,0.3222388296334205,0.479797979729948,0.8570054875913886,0.2330508474576276,0.027437779590691935,0.2861098010994541,,0.28311232913889134,0.3867119714662368,0.3867119714662368,0.3874082783378376,0.39957126956529,0.814082165310261,0.9090909090909091,,0.018181818181818077,0.019230769230769162,0.4898939601692865,0.4898939601692865,0.027027027027027084,1.6087506944112786,0.6191631056608282,8,1.221918691270818,0.5496571630561672,11,0,0,0.38424303576282076,0.5569348883946683,9,1,0.11111111111111112,0.32912215532017236,0.5706575793434889,11,1.5,0.8928571428571429,9.75,9.570996978851964,0.5982142857142858,8,gaus,7.5,7.5,3.4641016151377544,8,0.5357142857142857,1.0,0.325,1,6.25
