signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
raw,gaus2,21.68601694382762,0.661871921182266,1505.766533620268,-39.682933818821255,203,100,91654.01605754321,-452980.6821695026,False,13.495249662995338,477455.72213211335,0.01902062378364528,5.647418527771125e-07,0.38803120373384536,7,43666.75488799265,236.68052486190572,147820.55209095354,"[27, 38, 55, 72, 92, 118, 166]","[139931.9900579893, 6027.70734557035, 236.68052486190572, 5238.921165822627, 5855.730587785976, 555.7024429648245, 147820.55209095354]","[0, 33, 54, 66, 87, 117, 0]","[120, 120, 120, 120, 120, 120, 202]",0.05,20,2114886561761.0618,161998.1277896802,-161998.1277896802,0.49261083743842365,18694911.259681273,0.016024819445623232,0.04793099052194623,34679639.03402997,3737653897120.4116,17.0,4302424.732304667,0.009852216748768473,"[0.0, 0.0049261083743842365, 0.009852216748768473, 0.014778325123152709, 0.019704433497536946, 0.024630541871921183, 0.029556650246305417, 0.034482758620689655, 0.03940886699507389, 0.04433497536945813, 0.04926108374384237, 0.054187192118226604, 0.059113300492610835, 0.06403940886699508, 0.06896551724137931, 0.07389162561576355, 0.07881773399014778, 0.08374384236453201, 0.08866995073891626, 0.09359605911330049, 0.09852216748768473, 0.10344827586206896, 0.10837438423645321, 0.11330049261083744, 0.11822660098522167, 0.12315270935960591, 0.12807881773399016, 0.1330049261083744, 0.13793103448275862, 0.14285714285714285, 0.1477832512315271, 0.15270935960591134, 0.15763546798029557, 0.1625615763546798, 0.16748768472906403, 0.1724137931034483, 0.17733990147783252, 0.18226600985221675, 0.18719211822660098, 0.19211822660098524, 0.19704433497536947, 0.2019704433497537, 0.20689655172413793, 0.21182266009852216, 0.21674876847290642, 0.22167487684729065, 0.22660098522167488, 0.2315270935960591, 0.23645320197044334, 0.2413793103448276]","[18694911.259681273, 2881983.0371200237, 4302424.732304667, 3289097.3558272766, 595862.4115490278, 961726.8417014347, 121715.54371769847, 774554.744130551, 323300.5483462149, 211790.9581985874, 204731.72912285503, 99754.94709364665, 199497.5471118705, 211774.156589896, 114953.64499586466, 102514.9277239206, 133521.33986541242, 65462.97620942635, 103201.18333391024, 65712.64425860545, 60877.609411017205, 88813.39674702758, 45366.63196252991, 42938.182227103636, 49045.640628614594, 33783.33038053541, 36108.213341105555, 18337.612689265155, 31208.198115038136, 13512.681617865077, 27182.228918877845, 31589.69999014309, 18790.691698250805, 23374.280330513855, 2287.9113338591346, 30069.462627870398, 15446.384490291095, 13716.74365404527, 22853.130498069062, 43985.89210187931, 14732.946402144826, 12405.377612984079, 20383.12460131928, 13007.345385070319, 15750.666443620596, 18912.177258862772, 9737.501185482475, 10303.529383348776, 8661.530400799304, 8429.753185558951]",3.0,0.7,39733.06863045915,15.0,0.5,318798565519.48914,0.026956313167143742,0.04379475927786779,395843231992.6405,1.4883852913495812e+20,"[0.015625, 0.015625, 0.015625, 0.015625, 0.015625]",1.0,318798565519.48914,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[1.459229318604796e-20, 318798565519.48914, 39188586056.62739, 12510946306.008434, 6071034377.802705, 3650015897.166578, 2173691864.2157025, 1857996291.9316826, 1529062836.1589344, 1235459596.9992595, 1022306568.730524, 876500031.6188223, 757901799.3725239, 547252313.3913246, 513783305.30144525, 473656394.3161833]",3.0,0.5,boxcar,64.0,32.0,39733.06863045915,15.0,CWT,uc1.b3747699,0.0,0.0,160944.1277896802,0.0,-17.0,0.0,0.0,235.68052486190572,,4288898.025247314,43073.954887992644,0.10608130703983361,1.0,1.4883852908037725e+20,0.0,0.16925058698893014,0.0,0.0,3737578264600.08,0.0,39674.06863045915,10.0,0.0,18605765.259681273,34205780.46660715,0.0,-12.5,43073.954887992644,290847.28421594854,43073.954887992644,,0.1822475197053074,318796015251.6286,39674.06863045915,1.0,318796015251.6286,146767.55209095354,160944.1277896802,0.0,-17.0,0.0,0.004926108374384236,0.0,0.0,395806193386.29974,18.0,0.1136199172006337,0.5355291087584892,0.25033803890913137,0.6322587649850678,0.9051642755424135,0.34558610709117216,0.846534162463597,0.06932217148322181,0.2711963145949913,0.5172144122401325,0.9786221054947201,0.9786221054947201,0.97862210549472,0.756159701141538,0.7856926303468267,0.9473684210526316,,0.0,0.0,0.46153846153846145,0.0,0.486902954613774,0.486902954613774,0.19999999999999998,2.4667127807818785,1.0,1,1.692628578489959,0.8252392158309156,4,0,0,0.5412604180022357,0.9417302072118595,2,0,0.0,0.4819911179785105,0.8760054549323273,4,1.5,0.8928571428571429,2.75,2.0,0.8482142857142858,1,gaus,7.875,8.0,4.4860896112315904,8,0.65625,1.0,0.24062499999999998,1,1.0
raw,mexh,22.443958819289612,0.7424630541871922,2162.4684995679795,-43.00470381406895,203,100,144313.2624480356,-491945.8176908556,False,13.401147954531064,613352.4581514789,0.01812289607433346,1.1161117428322122e-07,0.26187962110852225,15,17355.218301992725,81.79752144229133,158182.84816945595,"[30, 36, 45, 55, 65, 72, 81, 91, 99, 124, 133, 141, 149, 163, 169]","[3711.7268417829764, 438.52700558534707, 70235.72897278731, 4512.709652996389, 640.2315512310597, 8948.72530444144, 454.0600780019595, 6528.093592117017, 2738.3830435406126, 288.510375527374, 1831.2731342433253, 81.79752144229133, 735.8350327419466, 158182.84816945595, 999.8242539958737]","[0, 0, 0, 53, 64, 64, 80, 85, 98, 122, 122, 122, 122, 0, 168]","[31, 37, 122, 122, 67, 122, 85, 122, 122, 125, 134, 142, 150, 202, 202]",0.05,30,4531476316154.133,188461.813639084,-188461.813639084,0.49261083743842365,29384738.276951227,0.01380105041295982,0.05074025852879803,43132868.39863803,8646093547324.041,16.0,3865799.677845422,0.009852216748768473,"[0.0, 0.0049261083743842365, 0.009852216748768473, 0.014778325123152709, 0.019704433497536946, 0.024630541871921183, 0.029556650246305417, 0.034482758620689655, 0.03940886699507389, 0.04433497536945813, 0.04926108374384237, 0.054187192118226604, 0.059113300492610835, 0.06403940886699508, 0.06896551724137931, 0.07389162561576355, 0.07881773399014778, 0.08374384236453201, 0.08866995073891626, 0.09359605911330049, 0.09852216748768473, 0.10344827586206896, 0.10837438423645321, 0.11330049261083744, 0.11822660098522167, 0.12315270935960591, 0.12807881773399016, 0.1330049261083744, 0.13793103448275862, 0.14285714285714285, 0.1477832512315271, 0.15270935960591134, 0.15763546798029557, 0.1625615763546798, 0.16748768472906403, 0.1724137931034483, 0.17733990147783252, 0.18226600985221675, 0.18719211822660098, 0.19211822660098524, 0.19704433497536947, 0.2019704433497537, 0.20689655172413793, 0.21182266009852216, 0.21674876847290642, 0.22167487684729065, 0.22660098522167488, 0.2315270935960591, 0.23645320197044334, 0.2413793103448276]","[29384738.276951227, 2125034.6358806025, 3865799.677845422, 2658534.5216358216, 612994.0017613005, 806797.672327072, 171608.19934834813, 599858.7031484431, 261692.387361063, 187463.57718363867, 170700.39414103838, 84762.49557650863, 160916.09515009826, 158569.7616230293, 88856.07090971412, 81567.24047687506, 107957.05397301758, 57129.315198355886, 78121.81103605193, 55231.29218101296, 45186.410862776, 70889.92585308109, 39131.1186638282, 40619.216651657975, 41472.195879852276, 32350.292730128178, 26882.9851470366, 16404.53708169156, 22090.75874501822, 6898.6512594716405, 22151.634323217397, 27992.94818641406, 11828.350961342285, 26619.391086619355, 2493.7207120277485, 24500.6110027708, 9883.320073275136, 14431.637303504405, 29290.838430146003, 34413.65193544404, 11246.848851769675, 8535.780675712116, 19040.785393287897, 10521.62511072715, 17383.994773044004, 22543.98345520376, 11653.819981034098, 15942.84217969951, 23052.472002034203, 18698.79273784797]",3.0,0.7,111785.26527255044,15.0,0.5,102468267270.62405,0.01629145134615474,0.01925708187446625,131498579072.84685,1.7843277259926237e+19,"[0.015625, 0.015625, 0.015625, 0.015625, 0.015625]",2.0,102468267270.62405,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[17031749887.538012, 102468267270.62405, 9259971772.384829, 1713751990.6105993, 347164289.37336355, 102511911.92705755, 98623619.35794058, 42920610.91771315, 25961210.284311675, 22355942.80858076, 17166861.646284524, 10017670.1111369, 19592212.908817533, 10373437.504194483, 17113242.691548772, 22712438.169562187]",3.0,0.7,cosine,64.0,32.0,111785.26527255044,15.0,CWT,uc1.b3747699,0.0,0.0,187407.813639084,0.0,0.5,0.0,0.0,80.79752144229133,,3852272.970788069,16762.418301992726,0.13061898444323514,0.0,1.7843277205345374e+19,0.0,0.17147435602159355,0.0,0.0,8646017914803.71,0.0,111726.26527255044,0.0,0.0,29295592.276951227,42659009.83121522,0.0,-4.0,16762.418301992726,245508.27452989088,16762.418301992722,,0.19291238152629642,102465717002.76353,111726.26527255044,2.0,102465717002.76353,157129.84816945595,187407.813639084,0.0,0.5,0.19999999999999996,0.004926108374384236,0.0,0.0,131461540466.50609,10.0,0.1108106491937819,1.0,0.0,0.4627086322503986,1.0,0.8191027496382056,0.5622171988659627,0.1254337398646101,0.0,0.1772710185320057,0.26143124634301534,0.26143124634301534,0.2614312463430152,0.6197450455796663,0.8668139426471336,0.5263157894736843,,0.5555555555555555,0.0,0.8974358974358974,0.0,0.6019255377270771,0.6019255377270771,0.9777777777777777,1.8239001531167207,0.7394051578792225,5,1.6340557914727105,0.7966821174565825,5,0,0,0.4720757029632087,0.8213568455866479,6,0,0.0,0.4961827900773972,0.9017984243658219,3,1.2583057392117916,0.9101210186277292,4.75,4.444444444444445,0.7854176521710075,2,mexh,2.0,2.0,,1,0.16666666666666666,,,5,2.75
raw,fbsp,18.747374106033508,0.688768472906404,1448.3771259527637,-39.79027553250036,203,100,94084.03955334659,-448670.72434011765,True,13.574904844410177,1147192.2114320374,0.01583160277309825,6.67085455263668e-09,0.2149223412785997,25,15468.418623311318,52.80980296334019,137536.02219327545,"[10, 17, 25, 36, 43, 50, 56, 64, 73, 81, 93, 100, 107, 115, 124, 131, 137, 144, 151, 158, 165, 171, 180, 186, 196]","[1582.7636438670306, 3313.643162938868, 124964.52507708718, 11690.809227930731, 2167.1012146648864, 3473.1943084588565, 4471.675203109815, 1033.0965863782767, 16270.99426368533, 1288.451066518919, 17800.46141918289, 12283.297174956102, 10086.193729005048, 2164.187315771851, 413.0963425837763, 1514.728149033781, 3231.87211304059, 1530.9487125956439, 52.80980296334019, 1593.2139173183386, 137536.02219327545, 7597.242296515615, 10824.725754575324, 9590.201072480719, 235.21183484452922]","[0, 0, 0, 35, 42, 49, 55, 63, 66, 80, 87, 99, 106, 114, 118, 118, 118, 118, 118, 118, 118, 169, 179, 185, 195]","[11, 19, 118, 118, 118, 118, 118, 66, 118, 87, 118, 118, 118, 118, 125, 132, 138, 145, 152, 159, 202, 202, 202, 202, 202]",0.05,30,2166577085217.0935,160615.26863946102,-160615.26863946102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.b3747699,,,159561.26863946102,0.0,-2.0,,0.0,51.80980296334019,,,14875.618623311319,,,,,,,,,,,0.0,,,,0.04,-6.5,14875.618623311319,371890.4655827829,14875.618623311311,,,,,,,136483.02219327545,159561.26863946102,0.24,14.5,,,,,,0.0,,0.5569626699314685,0.24224846192637312,0.7757795023053429,0.5374733859548279,0.503617945007236,0.45638617445701446,0.3458554122191022,0.3011935073097066,0.11364761778419646,0.21000150645770965,0.21000150645770965,0.2100015064577094,1.0,0.705180111174342,0.0,,0.9999999999999999,1.0,0.7692307692307692,1.0,0.48089245280970794,0.48089245280970794,0.8666666666666667,1.8182990881146623,0.737134498301141,6,1.6118855378625736,0.7858730345092036,6,0,0,0.5747510421320373,1.0,1,0,0.0,0.46493963238888397,0.8450148539978951,5,2.3804761428476167,0.8299659897965987,4.5,2.608695652173913,0.7542687091840137,3,fbsp,3.0,3.0,,1,0.25,,,4,3.25
raw,gaus4,20.965817363002238,0.6497044334975369,968.3678398992107,-36.494489947152715,203,100,59622.66082721899,,False,13.429143752777858,645995.0720536112,0.020601890302442326,5.686115117966927e-07,0.36144218757883656,6,44451.04437834202,253.65517125032784,127803.79567245884,"[24, 35, 71, 95, 169, 179]","[127803.79567245884, 1320.5148072244483, 4540.817000808554, 6595.7016822774585, 126191.78193603245, 253.65517125032784]","[0, 33, 66, 86, 120, 178]","[120, 120, 120, 120, 202, 202]",0.05,20,1015191070284.4237,129111.89924470353,-129111.89924470353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.b3747699,,,128057.89924470353,0.0,-17.5,,0.0,252.65517125032784,,,43858.24437834202,,,,,,,,,,,10.0,,,,0.0,-13.0,43858.24437834202,251886.26627005212,43858.24437834202,,,,,,,126750.79567245884,128057.89924470353,0.0,-13.0,,,,,,19.0,,0.2530026175668441,0.4906282417670273,0.5131507696591896,0.8150509684237195,0.27409551374819086,0.7866085699270905,0.13891182856466347,,0.5544710431994522,1.0,1.0,1.0,0.6389349562644183,0.6289913031156368,1.0,,0.12698412698412698,0.0,0.4358974358974358,0.0,0.34396523317831174,0.34396523317831174,0.17777777777777778,2.329734247764899,0.9444692004338011,2,1.514224964267702,0.7382587284557581,7,0,0,0.5179276506853909,0.9011339044539003,4,1,0.125,0.4610997870938179,0.8380360419428479,7,2.449489742783178,0.8250364469440588,5.0,3.862068965517242,0.7339467949006008,4,gaus,7.875,8.0,4.4860896112315904,8,0.65625,1.0,0.24062499999999998,1,3.25
raw,gaus6,20.97891639822095,0.6431527093596059,937.0064526856969,-36.055852509924144,203,100,56722.70120760184,,False,13.38305729263124,771242.0157491463,0.020833867642405482,4.329731645106139e-07,0.36319435358051205,7,37414.19739043464,408.0771855292187,121867.34351322745,"[24, 35, 73, 95, 105, 169, 179]","[121867.34351322745, 977.5365456256841, 7837.476362857795, 10122.235674557018, 408.0771855292187, 120202.11350193791, 484.59894930741575]","[0, 33, 66, 86, 104, 120, 178]","[120, 120, 120, 120, 120, 202, 202]",0.05,20,916282347469.5265,120353.25136906243,-120353.25136906243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.b3747699,,,119299.25136906243,0.0,-12.5,,0.0,407.0771855292187,,,36821.397390434635,,,,,,,,,,,10.0,,,,0.0,-8.0,36821.397390434635,247079.38173304248,36821.397390434635,,,,,,,120814.34351322745,119299.25136906243,0.0,-12.5,,,,,,18.0,,0.22742407397927084,0.5236852071755368,0.43011332472165387,0.8166899549144775,0.23560057887120095,0.7905575534193942,0.19062611289251102,,0.8934026395540917,0.8081920331607806,0.8081920331607806,0.8081920331607806,0.6244721459167212,0.5825177430169333,0.9473684210526316,,0.14285714285714285,0.0,0.6923076923076922,0.0,0.30589637500907907,0.30589637500907907,0.39999999999999997,2.2637109681189247,0.9177035063650143,3,1.4925536843904115,0.727692919607167,8,0,0,0.5228067595861225,0.9096229867574879,3,1,0.125,0.452992400853435,0.823301092880705,8,2.886751345948129,0.7938034752894194,5.5,4.363636363636364,0.7004731662161383,5,gaus,7.875,8.0,4.4860896112315904,8,0.65625,1.0,0.24062499999999998,1,4.0
raw,morl,20.378343695916413,0.651871921182266,634.3199060485321,-31.529176403522822,203,100,31503.322484419223,,False,13.215883443913942,439795.69035264326,0.033163621602804345,6.899310696495672e-08,0.4561240745888401,16,17031.407759232603,97.49550152069423,99428.55470314402,"[19, 35, 41, 49, 55, 66, 75, 82, 95, 122, 152, 163, 169, 179, 185, 195]","[96039.96985021871, 2491.2115303748033, 282.2747726808593, 158.28567432458294, 5582.781635548406, 581.7011251915756, 12059.05304525789, 3657.3288542630717, 44867.63917726214, 371.65471654078283, 97.49550152069423, 2853.700491569165, 99428.55470314402, 1696.5404061016743, 123.87609714097925, 2210.456566582263]","[0, 34, 40, 48, 53, 65, 65, 81, 65, 121, 121, 121, 121, 178, 183, 194]","[121, 121, 121, 65, 65, 67, 85, 85, 121, 124, 153, 164, 202, 202, 202, 202]",0.05,30,324742312266.1573,84171.26323460019,-84171.26323460019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.b3747699,,,83117.26323460019,0.0,1.0,,0.0,96.49550152069423,,,16438.607759232604,,,,,,,,,,,0.0,,,,0.0,-3.5,16438.607759232604,257682.52414772165,16452.302730309064,,,,,,,98375.55470314402,83117.26323460019,0.0,5.5,,,,,,9.0,,0.004981329066978929,0.8648283991709328,0.12890361554252394,0.7415446843384393,0.28683068017366126,1.0,0.05377239810133673,,0.21172557135183462,0.25260492939244694,0.25260492939244694,0.2529782222269524,0.6563745635122411,0.4068555171054651,0.4736842105263158,,0.7142857142857143,0.0,0.9230769230769229,0.0,0.14863386210426788,0.14863386210426788,0.9999999999999999,1.4352526288064544,0.5818482962380078,10,1.4918568194731343,0.7273531638774209,9,0,0,0.3886755932199198,0.6762503496785822,7,1,0.125,0.43387301519912475,0.7885521410776607,9,1.2583057392117916,0.9101210186277292,8.75,8.600682593856655,0.6425605093138647,6,morl,6.0,6.0,,1,0.5,,,6,6.0
raw,gaus8,20.91698799745623,0.6426108374384236,843.358996686111,-35.003322998618664,203,100,49185.445322402455,,False,13.27510415188782,741364.0241599854,0.023887267759648067,3.267538405535465e-07,0.38614493159540314,8,32907.31554330416,280.2969724808936,116281.57552021793,"[24, 35, 54, 73, 95, 105, 169, 179]","[115830.23379233324, 1129.5297836836107, 280.2969724808936, 13945.061918166833, 14979.694734001307, 413.40152113628574, 116281.57552021793, 398.7301044131891]","[0, 33, 53, 66, 86, 104, 120, 178]","[120, 120, 120, 120, 120, 120, 202, 202]",0.05,20,719526450604.3398,109670.51919269715,-109670.51919269715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.b3747699,,,108616.51919269715,0.0,-12.0,,0.0,279.2969724808936,,,32314.515543304162,,,,,,,,,,,10.0,,,,0.0,-3.0,32314.515543304162,248438.5243464333,32318.531375979168,,,,,,,115228.57552021793,108616.51919269715,0.0,-12.0,,,,,,17.0,,0.1609431385599983,0.6030068261109721,0.23560602362286415,0.8089413069756863,0.2324167872648334,0.8422829342525839,0.17828953280044135,,0.6129455311991402,0.6853449902496267,0.6853449902496267,0.6854544524422654,0.6285614935391988,0.5387895165345771,0.8947368421052633,,0.15873015873015872,0.0,0.9487179487179486,0.0,0.25946461729303066,0.25946461729303066,0.4222222222222222,2.041272333227658,0.8275273672440422,4,1.4335564042610016,0.6989288600793608,10,0,0,0.48426981289829213,0.8425731793402143,5,1,0.125,0.43110522136962565,0.7835217527523776,10,3.2015621187164243,0.7713169915202553,7.25,6.153846153846153,0.6267299243315563,7,gaus,7.875,8.0,4.4860896112315904,8,0.65625,1.0,0.24062499999999998,1,5.5
raw,cgau8,14.451803122720158,0.7732512315270936,1043.646639682589,-33.75951306739972,203,100,47427.301339224716,-378021.7373264403,True,13.699349051946104,643331.9109901087,0.028692328968790908,1.1851444539691506e-06,0.29143021324331825,10,19322.95469138653,14.62308868648688,79542.36566293162,"[22, 35, 55, 74, 95, 105, 121, 169, 179, 195]","[78629.94868851718, 867.306036553382, 1050.6638156469928, 14226.223547352423, 18143.867210624674, 14.62308868648688, 267.4912395566789, 79542.36566293162, 305.4994302412524, 181.55819375464125]","[0, 33, 53, 64, 64, 104, 120, 120, 178, 194]","[120, 120, 64, 86, 120, 120, 122, 202, 202, 202]",0.05,20,544347031443.122,74434.492963806,-74434.492963806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.b3747699,,,73380.492963806,0.0,-6.5,,0.0,13.62308868648688,,,18730.15469138653,,,,,,,,,,,10.0,,,,0.0,-2.0,18730.15469138653,178409.5469138653,18787.601786784566,,,,,,,78489.36566293162,73380.492963806,0.0,-6.5,,,,,,15.0,,0.14543576314596462,0.696743881777836,1.0,0.0,1.0,0.6288175098048348,0.13781221316180295,0.7929085918749615,0.029833894139732753,0.3150671313883731,0.3150671313883731,0.31663300465349464,0.41786040187526885,0.25117633757104335,0.7894736842105263,,0.3333333333333333,0.0,0.9999999999999999,0.0,0.10631366248805321,0.10631366248805321,0.6666666666666666,1.2524803235402466,0.5077528009334129,11,1.9854923839471308,0.9680246445020693,2,0,0,0.33198135072878,0.5776089583018347,9,0,0.0,0.5502147449706749,1.0,1,4.9916597106239795,0.6434528778125729,5.75,2.350148367952522,0.6163692960491436,8,cgau,8.0,8.0,,1,0.6666666666666666,,,2,6.5
raw,gaus5,20.945125768201507,0.6829556650246306,990.6810034032181,-36.40072725743802,203,100,60894.245314215805,,False,13.448264706868816,826748.5148913539,0.01960879039164794,1.607042818903987e-07,0.012423561509877369,9,23384.18706214767,0.9696541453740792,175195.80469942052,"[50, 60, 72, 78, 96, 102, 134, 144, 201]","[4091.4803669544926, 175195.80469942052, 365.7450122027658, 14115.61007713258, 354.4568300920582, 13459.772551058526, 1251.1383434003365, 0.9696541453740792, 1622.7060249223287]","[5, 5, 69, 69, 89, 89, 132, 137, 5]","[53, 137, 73, 137, 98, 137, 137, 145, 202]",0.05,30,984239649609.5846,129692.95473617542,-129692.95473617542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.b3747699,,,128638.95473617542,0.0,-20.5,,0.0,0.030345854625920765,,,22791.38706214767,,,,,,,,,,,0.0,,,,0.0,-20.5,22791.38706214767,195637.68355932902,22806.861277177326,,,,,,,174142.80469942052,128638.95473617542,0.0,-16.0,,,,,,16.0,,0.2642183872644318,0.49769446486483443,0.5476024321958619,0.812461980472745,0.46946454413892913,0.0,0.21354466718203877,,0.0,0.42576681339594924,0.42576681339594924,0.4261886042531856,0.46969590385771504,1.0,0.8421052631578948,,0.031746031746031744,0.0,0.05128205128205121,0.0,0.3464907507476179,0.3464907507476179,0.04444444444444445,1.610794723996285,0.6530126800922921,7,1.3311180859609208,0.6489851698101032,11,0,0,0.3149983876448898,0.5480605767610341,10,1,0.125,0.39446235373126304,0.7169243596921179,11,1.8929694486000912,0.8647878965285649,9.75,9.418960244648318,0.5841796625499968,9,gaus,7.875,8.0,4.4860896112315904,8,0.65625,1.0,0.24062499999999998,1,7.0
