wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_mse_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
rbio2.8,1,periodic,3.0924514955159633e-27,322.9277201881275,9600696.40903357,0.7175675675675676,409.12112950544514,723,raw,3.867077243947475e-14,-7.531137935501609e-10,8.757509497312903,35478.92742711443,0.6399856935222741,4.989266226886029e-06,1.0,283.0,,,,[],[],15,585.0666666666667,85.0,778.0,"[33, 69, 137, 190, 226, 280, 336, 407, 459, 528, 564, 606, 643, 680, 721]","[676.0, 585.0, 525.0000000000001, 601.0000000000001, 640.0000000000001, 601.0000000000001, 746.0, 608.0000000000001, 600.0000000000001, 756.0, 85.0, 778.0, 538.0, 693.0000000000001, 344.00000000000006]","[14, 50, 101, 150, 150, 269, 150, 394, 445, 150, 563, 150, 641, 645, 718]","[150, 150, 150, 200, 269, 298, 445, 445, 496, 587, 567, 701, 645, 701, 722]",80207614.0,779.0,-779.0,0.0,,,,DWT,txu.059172014718830,0.0,,0.0,-39.0,90.0,0.0,-39.0,,0.0,196.05714285714294,32070.0,196.0571428571429,,0.0,196.05714285714294,,,81.0,0.0,-52.5,0.0,0.0,,0.0,4.448275218064308e-14,2.3210280894408433e-27,0.9816884726612632,0.9828094914965766,0.00027939493860536685,0.7141963299739784,0.000631000385947843,0.9999999959163418,5.650146940364983e-09,5.650146940364983e-09,5.5380805924299406e-09,,0.0,0.9999999943498851,0.0,,,,,,0.0,0.6000000000000001,0.0,0.0,0.0,0.8600000010013575,0.301482584390809,752,1.3664884589583326,0.8045181296748,61,0,0.21666666725871678,0.3028489178041596,725,0,0.38280066992234524,0.771552185437916,63,390.7338181763471,0.5904257671107473,400.25,114.36558696711616,0.585438250431684,640,rbio,0.6277815312426058,0.8864727089333458,0.29461111545017216,4,481.0,4.448275218064308e-14,0.00014478964139724715,2.459640403203107e-27,0.981688472661263,0.9828094914965765,0.0022155785440244533,0.8074077022083035,0.004615124328785317,0.9999999999801392,0.9771501155675815,0.9771501155675815,0.977150115567538,,0.0,0.9999999999950109,0.0,,,,,1.0,,0.0,0.2872340425531915,0.0,0.0,0.0,0.0,2.1081585082576764,0.5244968326399342,729,1.406378186124326,0.787541165219534,61,472.34732983261375,0.7524385063770368,395.0,112.57974683544305,0.7727077227901955,83,820.5407407407407,865.0,605.2427177625962,270,0.5418892476274337,1.0,0.32067752666079635,5,63.5,83
rbio2.8,1,constant,3.088810515100026e-27,322.9328364827726,9481429.13863492,0.7013513513513514,397.4457498884597,723,raw,3.86056639246143e-14,-7.530742696104842e-10,8.72618196389855,36505.64534740373,0.6134323532311752,4.989266226886029e-06,1.0,283.0,,,,[],[],15,585.0666666666667,85.0,778.0,"[33, 69, 137, 190, 226, 280, 336, 407, 459, 528, 564, 606, 643, 680, 721]","[676.0, 585.0, 525.0000000000001, 601.0000000000001, 640.0000000000001, 601.0000000000001, 746.0, 608.0000000000001, 600.0000000000001, 756.0, 85.0, 778.0, 538.0, 693.0000000000001, 344.0]","[14, 50, 101, 150, 150, 269, 150, 394, 445, 150, 563, 150, 641, 645, 718]","[150, 150, 150, 200, 269, 298, 445, 445, 496, 587, 567, 701, 645, 701, 722]",80207614.0,779.0,-779.0,0.0,,,,DWT,txu.059172014718830,0.0,,0.0,-39.0,90.0,0.0,-39.0,,0.0,196.05714285714294,32070.0,196.0571428571429,,0.0,196.05714285714294,,,81.0,0.0,-52.5,0.0,0.0,,0.0,4.435500436890782e-14,2.3170042596761608e-27,0.9817074500478238,0.9761119572611011,0.00015710128539092157,0.6181863980981901,0.0008087079483164063,0.9999999959163418,5.650146940364983e-09,5.650146940364983e-09,5.5380805924299406e-09,,0.0,0.9999999943498851,0.0,,,,,,0.0,0.6000000000000001,0.0,0.0,0.0,0.8600000010013575,0.301482584390809,755,1.3247570417205563,0.7799488173438289,80,0,0.21666666725871678,0.3028489178041596,731,0,0.3681388020915524,0.7420005230290051,87,380.89926489821426,0.6007345231674903,413.25,149.88714299517724,0.5837792112692798,649,rbio,0.6277815312426058,0.8864727089333458,0.29461111545017216,4,487.75,4.4355004368907827e-14,0.00014478964139724715,2.455616573438424e-27,0.9817074500478237,0.9761119572611011,0.00209352173995086,0.7427102356253907,0.004792123435163821,0.9999999999801392,0.9771501155675815,0.9771501155675815,0.977150115567538,,0.0,0.9999999999950109,0.0,,,,,1.0,,0.0,0.2872340425531915,0.0,0.0,0.0,0.0,2.1081585082576764,0.5244968326399342,735,1.3771715900458743,0.7711861072879921,89,456.7909806465097,0.7605917292209069,412.0,158.7742718446602,0.7723294075873927,84,820.5407407407407,865.0,605.2427177625962,270,0.5418892476274337,1.0,0.32067752666079635,5,64.25,84
rbio2.4,1,zero,2.2802259050606463e-27,324.25097040072217,9450718.070924403,0.7144808743169399,405.7139708356369,723,raw,3.080861215443904e-14,-7.472795715557557e-10,8.728003884276104,35826.61866506511,0.6224222598662452,4.98926622688603e-06,0.9999999999999999,283.0,,,,[],[],15,585.0666666666667,85.0,778.0,"[33, 69, 137, 190, 226, 280, 336, 407, 459, 528, 564, 606, 643, 680, 721]","[676.0, 585.0, 525.0000000000001, 601.0, 640.0000000000001, 601.0000000000001, 746.0, 608.0, 600.0, 756.0, 85.0, 778.0, 538.0, 693.0000000000001, 344.0]","[14, 50, 101, 150, 150, 269, 150, 394, 447, 150, 563, 150, 641, 645, 718]","[150, 150, 150, 200, 269, 298, 394, 447, 496, 587, 567, 701, 645, 701, 722]",80207614.0,779.0,-779.0,0.0,,,,DWT,txu.059172014718830,0.0,,0.0,-39.0,90.0,0.0,-39.0,,0.0,196.05714285714294,32070.0,196.0571428571429,,0.0,196.05714285714294,,,81.0,0.0,-52.5,0.0,0.0,,0.0,2.905660132959369e-14,1.4233969205926576e-27,0.9865966791941011,0.9765014668321733,0.00012561093056112063,0.6959212154366012,0.0006911798774441175,0.9999999959163418,5.650146940364983e-09,5.650146940364983e-09,5.5380805924299406e-09,,0.0,0.9999999943498851,0.0,,,,,,0.0,0.6000000000000001,0.0,0.0,0.0,0.8600000010013575,0.301482584390809,748,1.3589165045234546,0.8000601523095359,73,0,0.21666666725871678,0.3028489178041596,732,0,0.37997659318155863,0.7658601301402064,76,384.284074611478,0.5971865046001279,407.25,135.32008711860885,0.5851498560736489,643,rbio,0.6277815312426058,0.8864727089333458,0.29461111545017216,4,483.25,2.90566013295937e-14,0.00014478964139724715,1.5620092343549207e-27,0.986596679194101,0.9765014668321732,0.002062092373269589,0.795092792813195,0.0046750639063428655,0.9999999999801392,0.9771501155675815,0.9771501155675815,0.977150115567538,,0.0,0.9999999999950109,0.0,,,,,1.0,,0.0,0.2872340425531915,0.0,0.0,0.0,0.0,2.1081585082576764,0.5244968326399342,733,1.401190366699425,0.7846360992883749,74,465.98336880193483,0.7557739157222564,403.5,134.42874845105328,0.7721479641504363,85,820.5407407407407,865.0,605.2427177625962,270,0.5418892476274337,1.0,0.32067752666079635,5,65.0,85
rbio3.9,1,zero,1.813144963689226e-27,325.24642387359114,9858047.217437882,0.738544474393531,430.3077338316214,723,raw,2.5227706814608268e-14,-7.324056916502484e-10,8.798838306024308,42098.081366937295,0.6913425830432447,4.98926622688603e-06,0.9999999999999999,283.0,,,,[],[],15,585.0666666666667,85.0,778.0,"[33, 69, 137, 190, 226, 280, 336, 407, 459, 528, 564, 606, 643, 680, 721]","[676.0000000000001, 585.0, 525.0, 601.0, 640.0, 601.0, 745.9999999999998, 608.0000000000001, 600.0, 756.0, 85.0, 778.0, 537.9999999999999, 693.0, 343.9999999999999]","[14, 50, 101, 101, 101, 269, 101, 394, 445, 101, 563, 101, 641, 645, 718]","[101, 101, 150, 200, 298, 298, 445, 445, 499, 587, 567, 701, 645, 701, 722]",80207614.0,779.0,-779.0,0.0,,,,DWT,txu.059172014718830,0.0,,0.0,-39.0,90.0,0.0,-39.0,,0.0,196.05714285714294,32070.0,196.05714285714285,,0.0,196.05714285714294,,,81.0,0.0,-52.5,0.0,0.0,,0.0,1.81064445614192e-14,9.072023851374178e-28,0.9902890203644769,0.9916452050395154,0.0005432759716185126,0.8383924660190518,0.0017766643393506924,0.9999999959163418,5.650146940364983e-09,5.650146940364983e-09,5.538040532966645e-09,,0.0,0.9999999943498851,0.0,,,,,,0.0,0.6000000000000001,0.0,0.0,0.0,0.8600000010013455,0.3014825843908048,765,1.4263353048676195,0.8397528747780102,37,0,0.21666666725871345,0.30284891780415496,744,0,0.4032352331048617,0.8127389782539738,38,414.0491114187623,0.565986256374463,396.0,71.4361078554156,0.5754459583759107,664,rbio,0.6277815312426058,0.8864727089333458,0.29461111545017216,4,499.0,1.81064445614192e-14,0.00014478964139724715,1.0458146988996816e-27,0.9902890203644767,0.9916452050395153,0.002478948512118746,0.8910987871254181,0.005756220933001869,0.9999999999801392,0.9771501155675815,0.9771501155675815,0.9771501155675372,,0.0,0.9999999999950109,0.0,,,,,1.0,,0.0,0.2872340425531915,0.0,0.0,0.0,0.0,2.1081585082576764,0.5244968326399342,727,1.4500209291102957,0.8119801511222269,38,487.19657223753126,0.7446558845715245,382.5,72.22483660130719,0.7720920932291585,86,820.5407407407407,865.0,605.2427177625962,270,0.5418892476274337,1.0,0.32067752666079635,5,65.75,86
rbio3.9,1,antisymmetric,1.817614084391557e-27,325.235732360249,10009311.771685708,0.7371967654986523,436.50944342813506,723,raw,2.5306328417458628e-14,-7.323973649775637e-10,8.834192302009402,47713.13541636676,0.6205002472620236,4.98926622688603e-06,0.9999999999999999,283.0,,,,[],[],15,585.0666666666667,85.0,778.0,"[33, 69, 137, 190, 226, 280, 336, 407, 459, 528, 564, 606, 643, 680, 721]","[676.0000000000001, 585.0, 525.0, 601.0, 640.0, 601.0, 745.9999999999998, 608.0000000000001, 600.0, 756.0, 85.0, 778.0, 537.9999999999999, 693.0, 343.9999999999999]","[14, 50, 101, 101, 101, 269, 101, 394, 445, 101, 563, 101, 641, 645, 718]","[101, 101, 150, 200, 298, 298, 445, 445, 499, 587, 567, 701, 645, 701, 722]",80207614.0,779.0,-779.0,0.0,,,,DWT,txu.059172014718830,0.0,,0.0,-39.0,90.0,0.0,-39.0,,0.0,196.05714285714294,32070.0,196.05714285714285,,0.0,196.05714285714294,,,81.0,0.0,-52.5,0.0,0.0,,0.0,1.8260706069929694e-14,9.121414341982922e-28,0.9902493633478883,0.9992035593899588,0.0006983788332752733,0.8304132039359339,0.002748535530038273,0.9999999959163418,5.650146940364983e-09,5.650146940364983e-09,5.538040532966645e-09,,0.0,0.9999999943498851,0.0,,,,,,0.0,0.6000000000000001,0.0,0.0,0.0,0.8600000010013455,0.3014825843908048,763,1.4273652829067442,0.8403592728783458,35,0,0.21666666725871345,0.30284891780415496,742,0,0.40333043443387334,0.8129308608686788,36,414.0491114187623,0.565986256374463,394.0,67.78795717049616,0.5764941764052609,661,rbio,0.6277815312426058,0.8864727089333458,0.29461111545017216,4,496.75,1.8260706069929694e-14,0.00014478964139724715,1.050753747960556e-27,0.9902493633478882,0.9992035593899586,0.0026337509822297357,0.8857218638020405,0.006724217623598224,0.9999999999801392,0.9771501155675815,0.9771501155675815,0.9771501155675372,,0.0,0.9999999999950109,0.0,,,,,1.0,,0.0,0.2872340425531915,0.0,0.0,0.0,0.0,2.1081585082576764,0.5244968326399342,728,1.4520901426575072,0.8131388656587129,33,491.4392129246505,0.7424322783413781,380.5,63.137976346911955,0.7715043991287603,87,820.5407407407407,865.0,605.2427177625962,270,0.5418892476274337,1.0,0.32067752666079635,5,66.5,87
db6,1,antisymmetric,2.3807486608189284e-27,324.0636136663536,9404546.694739474,0.6716621253405994,369.02703945467323,723,raw,3.1682663254877005e-14,-7.176276239917637e-10,8.611695975123148,35387.24319940548,0.5318044476447569,4.98926622688603e-06,1.0,282.99999999999994,,,,[],[],15,585.0666666666667,85.0,778.0,"[33, 69, 137, 190, 226, 280, 336, 407, 459, 528, 564, 606, 643, 680, 721]","[676.0, 584.9999999999999, 525.0, 601.0, 640.0, 601.0, 746.0, 608.0, 600.0, 756.0, 85.0, 778.0, 538.0, 693.0, 344.0]","[14, 50, 101, 150, 150, 246, 150, 394, 445, 150, 563, 150, 641, 645, 718]","[150, 150, 150, 200, 246, 298, 445, 445, 496, 587, 567, 701, 645, 701, 722]",80207614.0,779.0,-779.0,0.0,,,,DWT,txu.059172014718830,0.0,,0.0,-39.0,90.0,0.0,-39.0,,0.0,196.05714285714294,32070.0,196.05714285714288,,0.0,196.05714285714294,,,81.0,0.0,-52.5,0.0,0.0,,5.684341886080802e-14,3.0771555443737726e-14,1.5344896512422349e-27,0.9859017346259111,0.951635921463331,7.826796506253805e-05,0.44240799648273016,0.0006151313918533292,0.9999999959163418,5.650146940364983e-09,5.650146940364983e-09,5.538060562698293e-09,,3.3572196694766405e-13,0.9999999943498851,0.0,,,,,,0.0,0.6000000000000001,0.0,0.0,0.0,0.8600000010015194,0.3014825843908657,709,1.244607386639586,0.7327608223211877,148,0,0.2166666672587431,0.30284891780419637,697,0,0.3400912931327027,0.6854694912581362,169,314.5222567641279,0.6703120998279581,430.75,257.74733749080315,0.6093960918427003,574,db,0.5772776642235886,0.93245272194329,0.31616981846050096,3,431.25,3.077155544373771e-14,0.00014478964139724715,1.6731019650044987e-27,0.9859017346259109,0.9516359214633309,0.0020148410980624404,0.6242598103170285,0.004599318598649706,0.9999999999801392,0.9771501155675815,0.9771501155675815,0.9771501155675375,,3.3572196694766405e-13,0.9999999999950109,0.0,,,,,1.0,,0.0,0.2872340425531915,0.0,0.0,0.0,0.0,2.1081585082578442,0.5244968326399759,695,1.319953510514943,0.7391452284760178,842,103.94469683442249,0.9455216473614138,768.5,761.4703968770332,0.771371934791818,88,892.3333333333334,822.5,497.7244529250409,684,0.5893014382154389,0.8223551284763597,0.3407824547062848,4,67.0,88
rbio3.9,1,symmetric,1.8143320738757825e-27,325.2435813722245,10046972.804479426,0.7358490566037735,437.1793831680859,723,raw,2.5198223713539384e-14,-7.324021389365696e-10,8.837917631204654,41435.75945467294,0.7256123564794933,4.98926622688603e-06,0.9999999999999999,283.0,,,,[],[],15,585.0666666666667,85.0,778.0,"[33, 69, 137, 190, 226, 280, 336, 407, 459, 528, 564, 606, 643, 680, 721]","[676.0000000000001, 585.0, 525.0, 601.0, 640.0, 601.0, 745.9999999999998, 608.0000000000001, 600.0, 756.0, 85.0, 778.0, 537.9999999999999, 693.0, 343.9999999999999]","[14, 50, 101, 101, 101, 269, 101, 394, 445, 101, 563, 101, 641, 645, 718]","[101, 101, 150, 200, 298, 298, 445, 445, 499, 587, 567, 701, 645, 701, 722]",80207614.0,779.0,-779.0,0.0,,,,DWT,txu.059172014718830,0.0,,0.0,-39.0,90.0,0.0,-39.0,,0.0,196.05714285714294,32070.0,196.05714285714285,,0.0,196.05714285714294,,,81.0,0.0,-52.5,0.0,0.0,,0.0,1.8048596495727763e-14,9.085143200442133e-28,0.9902784769437055,1.0,0.0007369955071437888,0.8224339418528153,0.0016620275825493503,0.9999999959163418,5.650146940364983e-09,5.650146940364983e-09,5.538040532966645e-09,,0.0,0.9999999943498851,0.0,,,,,,0.0,0.6000000000000001,0.0,0.0,0.0,0.8600000010013455,0.3014825843908048,759,1.4241739716939463,0.838480392957115,40,0,0.21666666725871345,0.30284891780415496,745,0,0.4021587774123189,0.8105693327769246,40,411.11312311819967,0.5690638122450737,396.0,75.95926351935654,0.5769847363112162,658,rbio,0.6277815312426058,0.8864727089333458,0.29461111545017216,4,494.5,1.8048596495727775e-14,0.00014478964139724715,1.047126633806477e-27,0.9902784769437053,1.0,0.002672292866231501,0.8803449404786625,0.005642041191624937,0.9999999999801392,0.9771501155675815,0.9771501155675815,0.9771501155675372,,0.0,0.9999999999950109,0.0,,,,,1.0,,0.0,0.2872340425531915,0.0,0.0,0.0,0.0,2.1081585082576764,0.5244968326399342,731,1.4499414621598787,0.8119356513601107,39,489.31789258109086,0.7435440814564513,385.0,74.04935064935066,0.7708810554032781,89,820.5407407407407,865.0,605.2427177625962,270,0.5418892476274337,1.0,0.32067752666079635,5,68.0,89
rbio3.9,1,reflect,1.8072792427674167e-27,325.2604965474683,10040603.939860303,0.7398921832884097,437.1793831680859,723,raw,2.5168740612470504e-14,-7.324860717972312e-10,8.830259197195641,40867.744849535506,0.7223506764692879,4.98926622688603e-06,0.9999999999999999,283.0,,,,[],[],15,585.0666666666667,85.0,778.0,"[33, 69, 137, 190, 226, 280, 336, 407, 459, 528, 564, 606, 643, 680, 721]","[676.0000000000001, 585.0, 525.0, 601.0, 640.0, 601.0, 745.9999999999998, 608.0000000000001, 600.0, 756.0, 85.0, 778.0, 537.9999999999999, 693.0, 343.99999999999994]","[14, 50, 101, 101, 101, 269, 101, 394, 445, 101, 563, 101, 641, 645, 718]","[101, 101, 150, 200, 298, 298, 445, 445, 499, 587, 567, 701, 645, 701, 722]",80207614.0,779.0,-779.0,0.0,,,,DWT,txu.059172014718830,0.0,,0.0,-39.0,90.0,0.0,-39.0,,0.0,196.05714285714294,32070.0,196.05714285714285,,0.0,196.05714285714294,,,81.0,0.0,-52.5,0.0,0.0,,0.0,1.7990748430036326e-14,9.007198832450199e-28,0.9903412187992104,0.99836269829204,0.0007304650338756627,0.8463717281021697,0.0015637138306667762,0.9999999959163418,5.650146940364983e-09,5.650146940364983e-09,5.538040532966645e-09,,0.0,0.9999999943498851,0.0,,,,,,0.0,0.6000000000000001,0.0,0.0,0.0,0.8600000010013455,0.3014825843908048,762,1.4329254897156243,0.8436328367003887,27,0,0.21666666725871345,0.30284891780415496,741,0,0.4053385462939973,0.8169783017851139,27,418.37811845267436,0.561448513152333,389.25,52.1268146324576,0.5767148226139024,659,rbio,0.6277815312426058,0.8864727089333458,0.29461111545017216,4,495.25,1.7990748430036326e-14,0.00014478964139724715,1.0393321970072836e-27,0.9903412187992103,0.9983626982920399,0.002665775040692364,0.8964757104487957,0.005544119381230379,0.9999999999801392,0.9771501155675815,0.9771501155675815,0.9771501155675372,,0.0,0.9999999999950109,0.0,,,,,1.0,,0.0,0.2872340425531915,0.0,0.0,0.0,0.0,2.1081585082576764,0.5244968326399342,730,1.4555703367703274,0.8150876985927287,27,497.0960671741429,0.7394674700345163,378.5,52.07397622192867,0.7705461039900044,90,820.5407407407407,865.0,605.2427177625962,270,0.5418892476274337,1.0,0.32067752666079635,5,68.75,90
coif16,1,antisymmetric,2.0782889698102427e-26,314.6536898267793,10409257.64853211,0.6723716381418093,366.92613759269676,723,raw,1.0513796687418425e-13,-7.777033461664665e-10,8.770659687090415,65574.69390313323,0.7482484864045718,4.9892662268860286e-06,1.0,283.00000000000006,,,,[],[],15,585.0666666666668,85.00000000000017,778.0000000000002,"[33, 69, 137, 190, 226, 280, 336, 407, 459, 528, 564, 606, 643, 680, 721]","[676.0000000000002, 585.0000000000002, 525.0000000000001, 601.0, 640.0000000000002, 601.0000000000002, 746.0000000000002, 608.0000000000002, 600.0, 755.9999999999998, 85.00000000000017, 778.0000000000002, 538.0000000000005, 693.0000000000005, 344.0000000000002]","[14, 50, 101, 150, 150, 246, 150, 394, 447, 150, 563, 150, 641, 645, 718]","[150, 150, 150, 200, 246, 298, 447, 447, 496, 587, 567, 701, 645, 701, 722]",80207614.0,779.0000000000001,-779.0000000000001,0.0,,,,DWT,txu.059172014718830,0.0,,0.0,-43.5,90.0,0.0,-39.0,,1.1368683772161603e-13,196.05714285714305,32070.0,196.05714285714305,,0.0,196.05714285714305,,,81.00000000000017,0.0,-52.5,2.2737367544323206e-13,1.1368683772161603e-13,,5.684341886080802e-14,1.7489639560984233e-13,2.1871617122621372e-26,0.9509983964489657,0.9856208793282639,0.0011084732556940705,0.44660874681812845,0.005840070172671577,0.9999999959170034,5.650227059291564e-09,5.650227059291564e-09,5.538180741088178e-09,,3.3572196694766405e-13,0.9999999943498851,1.2840917282091827e-13,,,,,,0.0,0.4000000000000001,0.0,8.701704832327762e-14,8.701704832327762e-14,0.840000001001901,0.29447136150635367,869,1.244943240957731,0.7329585560715943,146,0,0.20000000059218012,0.27955284726767876,799,0,0.3414537951462713,0.6882156761236058,143,399.1093208633444,0.5816464141893665,489.25,246.23514916245844,0.5344028716649138,781,coif,0.7436005660549162,1.0,0.17947960376155864,6,587.25,1.7489639560984236e-13,0.00014478964139724715,2.2010229436383636e-26,0.9509983964489654,0.9856208793282639,0.0030430511646445347,0.6270905372963915,0.009803427432066584,0.9999999999801423,0.9771501155675832,0.9771501155675832,0.9771501155675404,,3.3572196694766405e-13,0.9999999999950109,1.2840917282091825e-13,,,,,1.0,,0.0,0.19148936170212771,0.0,8.701704832327762e-14,8.701704832327762e-14,0.0,2.09858404017284,0.5221147640407096,871,1.3197320258996883,0.739021201913535,846,17.67766952966369,0.9907349740410568,858.5,858.3179965055328,0.7703936924712622,91,756.781045751634,725.0,590.3752414120577,306,0.4997820231702896,0.9754355138621095,0.3575219296221644,2,68.75,91
rbio2.8,1,reflect,3.096072836241314e-27,322.922637462782,9622909.634934573,0.7162162162162162,410.43157514767915,723,raw,3.856635312318912e-14,-7.530643886255651e-10,8.761030539549182,35485.2051506217,0.6422062750034385,4.989266226886029e-06,1.0,283.0,,,,[],[],15,585.0666666666667,85.0,778.0,"[33, 69, 137, 190, 226, 280, 336, 407, 459, 528, 564, 606, 643, 680, 721]","[676.0, 585.0, 525.0000000000001, 601.0000000000001, 640.0000000000001, 601.0000000000001, 746.0, 608.0000000000001, 600.0000000000001, 756.0, 85.0, 778.0, 538.0, 693.0000000000001, 344.0]","[14, 50, 101, 150, 150, 269, 150, 394, 445, 150, 563, 150, 641, 645, 718]","[150, 150, 150, 200, 269, 298, 445, 445, 496, 587, 567, 701, 645, 701, 722]",80207614.0,779.0,-779.0,0.0,,,,DWT,txu.059172014718830,0.0,,0.0,-39.0,90.0,0.0,-39.0,,0.0,196.05714285714294,32070.0,196.0571428571429,,0.0,196.05714285714294,,,81.0,0.0,-52.5,0.0,0.0,,0.0,4.4277873614652573e-14,2.3250302144000825e-27,0.9816696197901221,0.9835622574615865,0.0003021718206118995,0.7061955023176627,0.000632086954049612,0.9999999959163418,5.650146940364983e-09,5.650146940364983e-09,5.5380805924299406e-09,,0.0,0.9999999943498851,0.0,,,,,,0.0,0.6000000000000001,0.0,0.0,0.0,0.8600000010013575,0.301482584390809,754,1.3636650222238706,0.8028558353275824,63,0,0.21666666725871678,0.3028489178041596,726,0,0.38176594833486827,0.7694666569504669,66,390.1695144421204,0.5910172804589933,402.25,118.59511711999836,0.5846857890764567,646,rbio,0.6277815312426058,0.8864727089333458,0.29461111545017216,4,485.5,4.427787361465258e-14,0.00014478964139724715,2.4636425281623462e-27,0.9816696197901219,0.9835622574615865,0.0022383113134806392,0.8020162466597274,0.004616206565131757,0.9999999999801392,0.9771501155675815,0.9771501155675815,0.977150115567538,,0.0,0.9999999999950109,0.0,,,,,1.0,,0.0,0.2872340425531915,0.0,0.0,0.0,0.0,2.1081585082576764,0.5244968326399342,737,1.4045984744439828,0.7865445654255946,64,475.88286373854646,0.7505855011852482,400.5,117.77278401997502,0.7703399204039449,92,820.5407407407407,865.0,605.2427177625962,270,0.5418892476274337,1.0,0.32067752666079635,5,70.25,92
