wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_mse_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
coif11,1,symmetric,3.0465597796727414e-26,312.99265211063766,7331130.483593103,0.6576923076923077,369.2605068422313,195,raw,1.3227026311841866e-13,-2.164247669966818e-10,6.863640506136089,53560.56715190064,0.7208624269959366,4.89178484804874e-06,0.9999999999999999,0.49230769230769234,71867.00000000003,0.16102969236565004,0.15922195685055227,331829.81242450065,51970999.3936369,17,8460.047637370386,0.041025641025641026,"[0.0, 0.005128205128205128, 0.010256410256410256, 0.015384615384615385, 0.020512820512820513, 0.02564102564102564, 0.03076923076923077, 0.035897435897435895, 0.041025641025641026, 0.046153846153846156, 0.05128205128205128, 0.05641025641025641, 0.06153846153846154, 0.06666666666666667, 0.07179487179487179, 0.07692307692307693, 0.08205128205128205, 0.08717948717948718, 0.09230769230769231, 0.09743589743589744, 0.10256410256410256, 0.1076923076923077, 0.11282051282051282, 0.11794871794871795, 0.12307692307692308, 0.1282051282051282, 0.13333333333333333, 0.13846153846153847, 0.14358974358974358, 0.14871794871794872, 0.15384615384615385, 0.15897435897435896, 0.1641025641025641, 0.16923076923076924, 0.17435897435897435, 0.1794871794871795, 0.18461538461538463, 0.18974358974358974, 0.19487179487179487, 0.2, 0.20512820512820512, 0.21025641025641026, 0.2153846153846154, 0.2205128205128205, 0.22564102564102564, 0.23076923076923078, 0.2358974358974359, 0.24102564102564103]","[71867.00000000003, 6874.402934083897, 5008.056520763019, 5041.1458434273645, 6980.086912235226, 6562.7633771022, 5560.41405647504, 4639.315233230315, 8460.047637370386, 2602.479613112286, 5338.508041748307, 1217.8205694903204, 4882.171748207713, 2370.0420582949205, 1819.6414572427796, 3248.810534901616, 3738.4472552629218, 3147.1556215309593, 1528.1703015102103, 6499.187026573997, 6171.939525133051, 2256.910192701095, 7925.079289217707, 1307.925420186742, 2719.895281796421, 1496.3813822961797, 3200.051181373551, 1956.4916531455212, 4672.678783517307, 2212.7361366660966, 2717.5607299747858, 4562.912768628171, 567.1203881375843, 3824.2184692400006, 700.0333462346094, 1095.8568772240362, 2011.6894462573482, 3456.0240549792775, 3377.567594713882, 1418.943842373583, 3070.780141718324, 2596.229950174126, 4299.194043632932, 1538.562284120055, 3055.352840565055, 871.7617960274317, 1946.094770267277, 151.69663407608724]",3.0,0.5,89.09999999999991,15,0.5,3945795.8061913676,0.18874009439026646,0.15198852882659514,17156841.000000007,22911528525.970604,"[0.09375, 0.125, 0.15625, 0.15625, 0.125, 0.09375, 0.03125, 0.03125, 0.03125, 0.09375, 0.03125]",2,3945795.8061913676,0.03125,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[2.0639125635478376e-25, 3945795.8061913676, 1057404.9284035836, 2191503.906231127, 1566891.2880282558, 1385822.1790631043, 651345.4345195424, 911790.7213558377]",3.0,0.3,boxcar,32,16,89.09999999999991,15,24,479.0833333333335,2.9999999999999574,765.0000000000002,"[1, 11, 17, 28, 34, 42, 50, 56, 64, 71, 80, 89, 96, 102, 108, 116, 125, 132, 143, 150, 160, 170, 179, 186]","[244.99999999999991, 322.00000000000034, 680.0000000000002, 588.0000000000002, 319.0000000000004, 729.9999999999999, 430.0000000000001, 664.9999999999998, 300.0000000000001, 606.0000000000001, 764.0000000000007, 584.0000000000003, 3.0000000000001705, 490.0000000000001, 744.0000000000002, 74.0, 2.9999999999999574, 291.00000000000006, 711.0, 543.0000000000003, 641.0000000000002, 584.0, 415.99999999999994, 765.0000000000002]","[0, 10, 10, 10, 31, 10, 45, 45, 63, 60, 10, 83, 94, 94, 94, 115, 122, 129, 129, 147, 147, 167, 129, 129]","[2, 12, 21, 31, 35, 60, 53, 60, 65, 77, 194, 94, 97, 104, 129, 129, 126, 137, 147, 157, 177, 177, 184, 194]",0.05,30,37166895.00000001,779.0000000000005,-779.0000000000005,DWT,mdp.39015067403801,0.0,0.0,4.547473508864641e-13,1.0,96,0.0,0.0,4.263256414560601e-14,,3.637978807091713e-12,1.7053025658242404e-13,2.7755575615628914e-17,0.0,1.9073486328125e-05,0.0,0.0,0.0,0.0,5.960464477539063e-08,0.0,8.526512829121202e-14,0.0,0.0,2.9103830456733704e-11,1.1641532182693481e-10,1.0,96,1.7053025658242404e-13,3.637978807091713e-12,1.8533323024409282e-13,7.450580596923828e-09,2.7755575615628914e-17,1.862645149230957e-09,8.526512829121202e-14,0.0,1.862645149230957e-09,2.2737367544323206e-13,4.547473508864641e-13,1.0,96.0,0.0,0.0,0.0,0.0,7.450580596923828e-09,0.0,0.0,1.320479371088332e-13,1.6566442725548035e-26,0.9478527803585195,0.9427313642406744,0.0012805640070784646,0.7732003554853359,0.00019309136715881285,0.9999999997281597,4.9544292581577005e-14,1.5225622328800128e-13,1.5225622328800128e-13,1.327558095855406e-13,1.3533886514489005e-13,6.744891978049506e-14,6.68026673859805e-14,1.0,1.0,7.21716104671898e-13,7.21716104671898e-13,0.20000000000056956,0.06559468495013614,236,1.7500750109712895,0.8428066049832844,134,0,0,0.1818181818183818,0.1926741624766235,236,0,0.0,0.4581572693983823,0.8309014958411167,144,56.15158056546583,0.9405803380259621,187.5,174.81213051823417,0.8710838198066319,3,coif,0.5030898133109477,0.8390644603115576,0.3961177925888693,2,2.75,1.320479371088332e-13,0.0004601063342261069,1.6566442725548035e-26,0.9478527803585196,0.9427313642406745,0.001660604424571983,0.8102084831056791,0.0012999916629502573,0.9999999997281597,4.954429258157702e-14,1.5225622328800128e-13,1.5225622328800128e-13,1.3275580958554057e-13,1.3533886514489005e-13,6.744891978049506e-14,6.68026673859805e-14,1.0,1.0,1.0,2.095897033844584e-13,2.095897033844584e-13,1.0,0.5000000000003646,0.15936139607217997,248,1.7656490742467583,0.8305195771445832,251,2.1213203435596424,0.9988776082838309,249.5,249.49098196392785,0.9334335131366245,1,768.1875,711.0,609.3918424814422,288,0.43652528728374795,1.0,0.39443229890137643,3,1.5,1
coif11,1,antisymmetric,3.1674957973396087e-26,312.8235886801489,7331680.383055706,0.6576923076923077,365.0496704244457,195,raw,1.2990178733255172e-13,-2.160001066897627e-10,6.863125711160229,160957.98169844347,0.903910617510503,4.891784848048741e-06,1.0,0.49230769230769234,71867.00000000003,0.16102969236565,0.15922195685055227,331829.81242450065,51970999.3936369,17,8460.047637370384,0.041025641025641026,"[0.0, 0.005128205128205128, 0.010256410256410256, 0.015384615384615385, 0.020512820512820513, 0.02564102564102564, 0.03076923076923077, 0.035897435897435895, 0.041025641025641026, 0.046153846153846156, 0.05128205128205128, 0.05641025641025641, 0.06153846153846154, 0.06666666666666667, 0.07179487179487179, 0.07692307692307693, 0.08205128205128205, 0.08717948717948718, 0.09230769230769231, 0.09743589743589744, 0.10256410256410256, 0.1076923076923077, 0.11282051282051282, 0.11794871794871795, 0.12307692307692308, 0.1282051282051282, 0.13333333333333333, 0.13846153846153847, 0.14358974358974358, 0.14871794871794872, 0.15384615384615385, 0.15897435897435896, 0.1641025641025641, 0.16923076923076924, 0.17435897435897435, 0.1794871794871795, 0.18461538461538463, 0.18974358974358974, 0.19487179487179487, 0.2, 0.20512820512820512, 0.21025641025641026, 0.2153846153846154, 0.2205128205128205, 0.22564102564102564, 0.23076923076923078, 0.2358974358974359, 0.24102564102564103]","[71867.00000000003, 6874.402934083897, 5008.056520763019, 5041.145843427364, 6980.086912235227, 6562.763377102201, 5560.4140564750405, 4639.315233230313, 8460.047637370384, 2602.4796131122853, 5338.508041748305, 1217.8205694903183, 4882.171748207714, 2370.0420582949214, 1819.6414572427802, 3248.8105349016155, 3738.4472552629204, 3147.155621530961, 1528.1703015102116, 6499.187026573998, 6171.939525133053, 2256.9101927010965, 7925.079289217706, 1307.9254201867411, 2719.8952817964196, 1496.38138229618, 3200.051181373553, 1956.4916531455212, 4672.678783517307, 2212.736136666096, 2717.5607299747853, 4562.912768628172, 567.1203881375853, 3824.2184692399983, 700.0333462346123, 1095.8568772240344, 2011.6894462573457, 3456.024054979275, 3377.567594713885, 1418.9438423735846, 3070.780141718324, 2596.229950174125, 4299.194043632931, 1538.5622841200554, 3055.352840565056, 871.7617960274316, 1946.0947702672775, 151.69663407608633]",3.0,0.5,89.09999999999991,15,0.5,3945795.8061913666,0.18874009439026646,0.1519885288265951,17156841.000000007,22911528525.970604,"[0.09375, 0.125, 0.15625, 0.15625, 0.125, 0.09375, 0.03125, 0.03125, 0.03125, 0.09375, 0.03125]",2,3945795.8061913666,0.03125,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[2.406215087541339e-25, 3945795.8061913666, 1057404.9284035838, 2191503.9062311277, 1566891.2880282556, 1385822.1790631046, 651345.4345195425, 911790.7213558377]",3.0,0.3,boxcar,32,16,89.09999999999991,15,24,479.0833333333335,2.9999999999999574,765.0000000000002,"[1, 11, 17, 28, 34, 42, 50, 56, 64, 71, 80, 89, 96, 102, 108, 116, 125, 132, 143, 150, 160, 170, 179, 186]","[245.0000000000001, 322.00000000000034, 680.0, 588.0000000000001, 319.0000000000001, 730.0, 430.00000000000006, 664.9999999999999, 300.0000000000001, 606.0000000000001, 764.0000000000005, 584.0000000000003, 3.0000000000001705, 490.0000000000001, 744.0000000000002, 74.0, 2.9999999999999574, 291.00000000000006, 711.0, 543.0000000000003, 641.0000000000003, 584.0, 416.00000000000006, 765.0000000000002]","[0, 10, 10, 10, 31, 10, 45, 45, 63, 60, 10, 83, 94, 94, 94, 115, 122, 129, 129, 147, 147, 167, 129, 129]","[2, 12, 21, 31, 35, 60, 53, 60, 65, 77, 194, 94, 97, 104, 129, 129, 126, 137, 147, 157, 177, 177, 184, 194]",0.05,30,37166895.00000001,779.0000000000005,-779.0000000000005,DWT,mdp.39015067403801,0.0,0.0,4.547473508864641e-13,1.0,96,0.0,0.0,4.263256414560601e-14,,1.8189894035458565e-12,1.7053025658242404e-13,0.0,0.0,1.9073486328125e-05,0.0,2.7755575615628914e-17,0.0,0.0,5.960464477539063e-08,0.0,8.526512829121202e-14,0.0,0.0,2.9103830456733704e-11,1.1641532182693481e-10,1.0,96,1.7053025658242404e-13,3.637978807091713e-12,1.4388490399142034e-13,7.450580596923828e-09,2.7755575615628914e-17,9.313225746154785e-10,8.526512829121202e-14,0.0,9.313225746154785e-10,2.2737367544323206e-13,4.547473508864641e-13,1.0,96.0,0.0,0.0,0.0,0.0,7.450580596923828e-09,0.0,0.0,1.293992360095973e-13,1.725021374966488e-26,0.9472307951572114,0.9425705381294602,0.0012809656143112158,0.7732003554853359,0.005656205082717896,0.9999999997281652,4.9544292581577005e-14,1.5225622328800128e-13,1.5225622328800128e-13,9.920741005128849e-14,1.3533886514489005e-13,6.744891978049506e-14,6.68026673859805e-14,1.0,1.0,7.21716104671898e-13,7.21716104671898e-13,0.2000000000005595,0.06559468495013283,240,1.751806853084739,0.8436406309323742,129,0,0,0.18181818181837875,0.19267416247662025,240,0,0.0,0.4587423573996664,0.8319625954414877,137,61.862751312886175,0.9345367710974749,186.5,171.05317282681025,0.8685911368714887,4,coif,0.5030898133109477,0.8390644603115576,0.3961177925888693,2,3.5,1.293992360095973e-13,0.0004601063342261069,1.725021374966488e-26,0.9472307951572115,0.9425705381294602,0.0016610058789820546,0.8102084831056791,0.006757057088449049,0.9999999997281653,4.954429258157702e-14,1.5225622328800128e-13,1.5225622328800128e-13,9.920741005128849e-14,1.3533886514489005e-13,6.744891978049506e-14,6.68026673859805e-14,1.0,1.0,1.0,2.095897033844584e-13,2.095897033844584e-13,1.0,0.5000000000003546,0.15936139607217678,253,1.7673784969677724,0.8313330567017108,234,13.435028842544403,0.9928915191309289,243.5,243.129363449692,0.9320277701474751,2,768.1875,711.0,609.3918424814422,288,0.43652528728374795,1.0,0.39443229890137643,3,2.25,2
coif8,1,periodic,2.396637102519794e-26,314.0347263696635,6799292.9318935275,0.6694214876033058,366.9461787508533,195,raw,1.0751969115610851e-13,-2.117656050515399e-10,6.785488512689487,55082.63327478847,0.7001887086815107,4.891784848048741e-06,1.0,0.49230769230769234,71867.0,0.16102969236565004,0.15922195685055224,331829.8124245006,51970999.39363684,17,8460.047637370384,0.041025641025641026,"[0.0, 0.005128205128205128, 0.010256410256410256, 0.015384615384615385, 0.020512820512820513, 0.02564102564102564, 0.03076923076923077, 0.035897435897435895, 0.041025641025641026, 0.046153846153846156, 0.05128205128205128, 0.05641025641025641, 0.06153846153846154, 0.06666666666666667, 0.07179487179487179, 0.07692307692307693, 0.08205128205128205, 0.08717948717948718, 0.09230769230769231, 0.09743589743589744, 0.10256410256410256, 0.1076923076923077, 0.11282051282051282, 0.11794871794871795, 0.12307692307692308, 0.1282051282051282, 0.13333333333333333, 0.13846153846153847, 0.14358974358974358, 0.14871794871794872, 0.15384615384615385, 0.15897435897435896, 0.1641025641025641, 0.16923076923076924, 0.17435897435897435, 0.1794871794871795, 0.18461538461538463, 0.18974358974358974, 0.19487179487179487, 0.2, 0.20512820512820512, 0.21025641025641026, 0.2153846153846154, 0.2205128205128205, 0.22564102564102564, 0.23076923076923078, 0.2358974358974359, 0.24102564102564103]","[71867.0, 6874.402934083896, 5008.056520763018, 5041.145843427367, 6980.086912235222, 6562.763377102201, 5560.4140564750405, 4639.315233230314, 8460.047637370384, 2602.4796131122844, 5338.508041748305, 1217.8205694903206, 4882.171748207711, 2370.042058294927, 1819.6414572427757, 3248.8105349016137, 3738.4472552629154, 3147.155621530959, 1528.1703015102103, 6499.187026573997, 6171.9395251330525, 2256.910192701095, 7925.079289217706, 1307.9254201867407, 2719.89528179642, 1496.3813822961788, 3200.0511813735548, 1956.491653145523, 4672.678783517308, 2212.736136666098, 2717.5607299747844, 4562.912768628175, 567.1203881375842, 3824.218469240001, 700.0333462346106, 1095.8568772240403, 2011.6894462573484, 3456.024054979274, 3377.5675947138875, 1418.9438423735858, 3070.780141718325, 2596.229950174125, 4299.19404363293, 1538.5622841200525, 3055.352840565059, 871.7617960274347, 1946.0947702672802, 151.69663407608758]",3.0,0.5,89.09999999999998,15,0.5,3945795.806191368,0.18874009439026646,0.1519885288265951,17156841.000000007,22911528525.970604,"[0.09375, 0.125, 0.15625, 0.15625, 0.125, 0.09375, 0.03125, 0.03125, 0.03125, 0.09375, 0.03125]",2,3945795.806191368,0.03125,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[2.3244259888880245e-25, 3945795.806191368, 1057404.9284035836, 2191503.9062311263, 1566891.2880282558, 1385822.1790631053, 651345.4345195427, 911790.7213558377]",3.0,0.3,boxcar,32,16,89.09999999999998,15,24,479.0833333333335,2.9999999999998295,765.0000000000003,"[1, 11, 17, 28, 34, 42, 50, 56, 64, 71, 80, 89, 96, 102, 108, 116, 125, 132, 143, 150, 160, 170, 179, 186]","[245.00000000000003, 322.0000000000001, 680.0000000000002, 587.9999999999998, 319.0000000000003, 729.9999999999998, 430.0000000000001, 665.0000000000002, 300.00000000000034, 606.0000000000002, 764.0000000000002, 584.0, 2.9999999999998295, 489.99999999999994, 744.0000000000003, 73.99999999999997, 3.0, 291.0, 711.0, 543.0000000000002, 641.0, 584.0000000000005, 415.9999999999999, 765.0000000000003]","[0, 10, 10, 10, 31, 10, 45, 45, 63, 60, 10, 83, 94, 94, 94, 115, 122, 129, 129, 147, 147, 167, 129, 129]","[2, 12, 21, 31, 35, 60, 53, 60, 65, 77, 194, 94, 97, 104, 129, 129, 126, 137, 147, 157, 177, 177, 184, 194]",0.05,30,37166895.00000001,779.0000000000002,-779.0000000000002,DWT,mdp.39015067403801,0.0,0.0,2.2737367544323206e-13,1.0,96,0.0,0.0,1.7053025658242404e-13,,1.8189894035458565e-12,1.7053025658242404e-13,0.0,0.0,1.9073486328125e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,5.820766091346741e-11,1.0,96,1.7053025658242404e-13,3.637978807091713e-12,1.6579330501069e-13,7.450580596923828e-09,2.7755575615628914e-17,2.3283064365386963e-09,1.4210854715202004e-14,0.0,2.3283064365386963e-09,3.410605131648481e-13,2.2737367544323206e-13,1.0,96.0,0.0,0.0,0.0,0.0,7.450580596923828e-09,0.0,2.7755575615628914e-17,1.0436901062181734e-13,1.2891786464104232e-26,0.9516865767383998,0.9183160498358386,0.0008921479020685268,0.8587827157088443,0.00027051613894726943,0.9999999997282216,1.9817717032630802e-13,1.5225622328800128e-13,1.5225622328800128e-13,1.1694013551939313e-13,1.3533886514489005e-13,1.011733796707426e-13,6.68026673859805e-14,1.0,1.0,3.60858052335949e-13,3.60858052335949e-13,0.2000000000004819,0.06559468495010738,249,1.77423733754243,0.8544427738893351,92,0,0,0.18181818181833134,0.19267416247657002,267,0,0.0,0.4662435007565531,0.8455664639208421,91,96.41014815187593,0.8979786792043641,174.75,135.04407703322406,0.8565290221418647,13,coif,0.5030898133109477,0.8390644603115576,0.3961177925888693,2,10.25,1.0436901062181734e-13,0.0004601063342261069,1.2891786464104232e-26,0.9516865767384,0.9183160498358386,0.0012723361226520714,0.8818259056152001,0.0013773307166845034,0.9999999997282216,1.9817717032630805e-13,1.5225622328800128e-13,1.5225622328800128e-13,1.169401355193931e-13,1.3533886514489005e-13,1.011733796707426e-13,6.68026673859805e-14,1.0,1.0,1.0,1.047948516922292e-13,1.047948516922292e-13,1.0,0.5000000000003795,0.15936139607218472,247,1.784225465346627,0.8392574722938314,152,67.17514421272202,0.9644575956546444,199.5,188.1904761904762,0.9294510200495445,3,768.1875,711.0,609.3918424814422,288,0.43652528728374795,1.0,0.39443229890137643,3,3.0,3
