signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,bior1.5,425321.834743924,0.6838790931989924,70.76406468063433,12.920225290193104,794,1,False,False,201.72522820453557,,9.163789659890707,185805.9561464039,1.0,5.0078845731993705e-05,0.999179890996102,732.7719952077553,,,,[],[],13,1293.6953704442467,850.6660305826008,1488.3249821675192,"[43, 91, 142, 215, 285, 335, 396, 437, 484, 538, 649, 704, 774]","[1455.6212935376411, 1263.2175383767815, 1118.392125900666, 1384.5194969806425, 1400.6912500372478, 1236.2977622461406, 1315.8550091100465, 1348.0747715365499, 850.6660305826008, 1310.6412014531413, 1280.3858700531214, 1365.3524837931047, 1488.3249821675192]","[0, 50, 106, 106, 106, 296, 352, 352, 458, 458, 570, 678, 0]","[106, 106, 161, 240, 678, 352, 403, 678, 489, 678, 678, 737, 793]",483124729.6148975,1480.268384279375,-1480.268384279375,0.0,,,,SWT,mdp.39015056038410,244001106.17489752,,0.0,-56.5,77.0,0.0,-25.0,,454.8683842793748,977.2064815553579,11665.960184224794,977.2064815553576,,0.0,977.2064815553579,,,849.4660305826009,0.0,-52.0,462.92498216751915,454.8683842793748,,212.17199520775523,0.06147222401853303,0.7116382143146718,0.9598923361412308,0.2523600567166403,0.13018681464714585,0.5454545454545455,0.9993818939514265,0.5680142086550164,,0.7279542166806036,0.822674997757751,0.822674997757751,0.8226749977577503,,0.0,0.06516499974029745,0.5646172975641218,0.538287297386712,,,,,1.0,,0.6574802380589612,0.45299145299145294,0.4920634920634922,0.6136411542826664,0.6136411542826664,0.9206349206349205,2.795657619706748,0.9652227730334616,3,1.8442822280909885,0.7626584246388105,3,0,0.6076334144639434,1.0,1,0,0.5285500367374013,0.7699338287032398,2,0.9574271077563381,0.9909676687947515,2.25,1.8461538461538463,0.9848706268502059,1,bior,24.866666666666667,23.0,24.34533298386444,15,0.36317296678121425,0.6951001453126702,0.537248879659349,1,1.0,1
smoothed,bior1.3,425321.834743924,0.6838790931989924,70.76406468063433,12.951432527847302,794,1,False,False,201.70191772594922,,9.167371307842622,185297.25514481548,1.0,4.983790772105153e-05,0.9995598915708058,732.7659185088544,,,,[],[],13,1286.7126909800293,845.6113219514629,1478.295114418126,"[43, 91, 142, 215, 285, 341, 396, 437, 484, 538, 649, 704, 774]","[1439.757794843459, 1259.2334336065333, 1115.1073939311855, 1383.7902931125436, 1395.086323941999, 1230.630964307538, 1307.26366171863, 1338.2172610650712, 845.6113219514629, 1304.9302093407143, 1273.2695032130862, 1356.0717072900316, 1478.295114418126]","[0, 50, 106, 106, 240, 295, 352, 352, 458, 458, 570, 678, 0]","[240, 106, 161, 240, 678, 352, 403, 678, 489, 678, 678, 737, 793]",482316912.4243748,1469.9335767305952,-1469.9335767305952,0.0,,,,SWT,mdp.39015056038410,243193288.98437485,,0.0,-56.5,77.0,0.0,-25.0,,444.5335767305951,970.2238020911404,11756.73501725962,970.2238020911403,,0.0,970.2238020911404,,,844.4113219514629,0.0,-47.5,452.895114418126,444.5335767305951,,212.16591850885436,0.050914884787369594,0.7022400811799304,0.9639572981444725,0.26400556197001507,0.13018681464714585,0.5454545454545455,0.9996682957011567,0.533313992859062,,0.7234269597524513,0.8030986922076107,0.8030986922076107,0.8030986922076104,,0.0,0.06513200176593162,0.5864018371753396,0.5054204839665916,,,,,1.0,,0.629966579295484,0.45299145299145294,0.5634920634920636,0.5681412148660794,0.5681412148660794,0.9206349206349205,2.7463091837360256,0.9481848375306438,4,1.8327917905913595,0.7579068314019399,4,0,0.5995363203619485,0.9866743765085102,2,0,0.5237176843429622,0.7628945867732609,3,0.9574271077563381,0.9909676687947515,3.25,3.0,0.9801536457181305,2,bior,24.866666666666667,23.0,24.34533298386444,15,0.36317296678121425,0.6951001453126702,0.537248879659349,1,1.75,2
smoothed,rbio3.1,2745232.723498678,0.6385390428211587,164.38230136182898,10.315762221032275,794,1,False,False,203.797486293973,,9.393730998919736,192138.81603469266,1.0,3.251680309032898e-05,0.7938836802449134,720.7716197329776,,,,[],[],14,1356.9454892410688,866.5240050050545,1567.160759143745,"[42, 90, 141, 214, 284, 334, 393, 436, 482, 536, 608, 648, 702, 773]","[1405.798991676975, 1363.4079401448414, 1218.0974966110061, 1458.3370255191355, 1495.4954868704888, 1352.553851053628, 1408.5213527845435, 1567.160759143745, 866.5240050050545, 1339.8259289922703, 1289.0203067640168, 1335.8661310176255, 1462.0493361203646, 1434.5782376712677]","[0, 48, 105, 159, 159, 292, 377, 159, 456, 456, 569, 620, 677, 731]","[159, 159, 159, 239, 401, 377, 401, 790, 488, 677, 677, 677, 790, 790]",493181311.11750007,1525.1232610022048,-1525.1232610022048,0.0,,,,SWT,mdp.39015056038410,254057687.6775001,,0.0,-83.0,76.0,0.0,-83.0,,499.7232610022047,1040.45660035218,9486.763150625036,1040.45660035218,,0.0,1040.45660035218,,,865.3240050050546,0.0,-83.0,541.760759143745,499.7232610022047,,200.17161973297755,1.0,0.026605519726746296,0.6206427193600942,1.0,1.0,0.0,0.8446526701392022,1.0,,0.7421574338805538,1.0,1.0,1.0,,0.0,0.0,0.04164410651579542,0.7966237817201784,,,,,0.5,,0.9999999999999999,0.0,0.0,0.8111188686759273,0.8111188686759273,0.0,2.5662287217525233,0.8860106422144464,8,2.4182283555897612,1.0,1,0,0.5135108706312256,0.8450997894581669,5,0,0.6864876136532553,1.0,1,3.4034296427770228,0.9678921731813488,3.75,1.7204301075268815,0.9662574073453913,3,rbio,45.86666666666667,48.0,35.02420931434767,15,0.6698739977090493,1.0,0.23108820160366547,3,3.0,3
smoothed,sym17,142878.8734874095,0.6851385390428212,39.005538408550635,12.661580743385716,794,1,False,False,202.09490990117678,,9.141658561395186,182734.49346701676,1.0,4.979543963741156e-05,0.9708371836394863,731.8519101726708,,,,[],[],14,1272.335132531812,845.5186709703928,1435.238530788363,"[43, 91, 142, 213, 285, 335, 394, 437, 503, 553, 609, 649, 704, 774]","[1349.087970563188, 1317.1547081187603, 1170.097068841697, 1334.2006730971248, 1321.3489065088709, 1389.6013661148345, 1306.2263601608363, 1403.4649386808935, 1204.2686958980685, 845.5186709703928, 1250.817768138285, 1219.1129594417891, 1266.5532381222656, 1435.238530788363]","[1, 50, 106, 161, 161, 161, 347, 161, 458, 542, 458, 622, 678, 161]","[789, 161, 161, 240, 293, 403, 403, 678, 512, 570, 678, 678, 733, 789]",478226946.19630617,1462.0234436115043,-1462.0234436115043,0.0,,,,SWT,mdp.39015056038410,239103322.7563062,,0.0,-60.5,76.0,0.0,-33.5,,436.6234436115042,955.8462436429231,10671.308144554634,955.8462436429232,,0.0,955.8462436429231,,,844.3186709703929,0.0,-38.0,409.83853078836296,436.6234436115042,,211.25191017267082,0.22890143678802827,0.7005835525879284,0.926202066378562,0.1804021682662261,0.02428937996469132,0.5606060606060612,0.9780203447344215,0.3584993513003912,,0.7233439767703332,0.7627904582854272,0.7627904582854272,0.7627904582854275,,0.0,0.06016871098263772,0.32591637096192083,0.3643286235327531,,,,,0.5,,0.49066534075608376,0.3846153846153846,0.7142857142857145,0.5333161273163579,0.5333161273163579,0.7857142857142856,2.2044135465641923,0.7610911083419468,23,1.6957628134117324,0.7012418035261054,16,0,0.5136028024738742,0.845251084367993,4,0,0.49468804507828873,0.7206073864111342,12,7.932002689527196,0.9251697859478566,13.75,9.10515463917526,0.8977264024078906,5,sym,44.89473684210526,39.0,27.57997408918714,19,0.6556791463194067,0.7874545815339505,0.3047882231162301,2,4.25,4
smoothed,dmey,146062.41970036918,0.6788413098236776,37.94571721996141,12.982037847787398,794,1,False,False,202.288417910125,,9.136200663152938,182742.07594944694,1.0,4.881342577385444e-05,0.9949081736725436,731.4407795209233,,,,[],[],13,1227.5441621029233,278.72596744635973,1448.8269735621686,"[43, 91, 142, 213, 285, 335, 396, 450, 492, 538, 649, 704, 774]","[1448.8269735621686, 1242.0560332197851, 1104.6169582972357, 1318.931588039745, 1373.866732910126, 1248.3082972227637, 1319.8009411073153, 1347.2619749200157, 278.72596744635973, 1266.097211227459, 1242.4512590716583, 1345.4962053319534, 1421.633964981414]","[1, 50, 106, 106, 241, 294, 352, 352, 490, 458, 626, 679, 241]","[793, 106, 161, 241, 737, 352, 407, 737, 497, 679, 679, 737, 793]",479104685.2858846,1458.3086646946892,-1458.3086646946892,0.0,,,,SWT,mdp.39015056038410,239981061.84588465,,0.0,-61.0,77.0,0.0,-29.5,,432.90866469468915,911.0552732140345,12525.925892661997,911.0552732140343,,0.0,911.0552732140345,,,277.5259674463598,0.0,-56.5,423.42697356216854,432.90866469468915,,210.84077952092332,0.31654140895098987,0.6622786915417952,0.9679438561356698,0.16265615204525508,0.025482999291034855,0.4848484848484857,0.9961623532526432,0.359016578071667,,0.21569529093942325,0.6372166398828245,0.6372166398828245,0.637216639882824,,0.0,0.05793617010334074,0.7709956120530264,0.4088565100887522,,,,,1.0,,0.5205604879222406,0.37606837606837606,0.4206349206349207,0.516961471957434,0.516961471957434,0.8492063492063491,2.373674141554622,0.8195296595115616,15,1.7044928859665007,0.7048519144300607,13,0,0.5043684387053181,0.8300538230773138,6,0,0.4968663155171926,0.7237804523129527,11,3.8622100754188224,0.9635640558922752,11.25,9.970947123765251,0.9287159902102886,4,dmey,4.0,4.0,,1,0.058419243986254296,,,6,4.5,5
smoothed,rbio5.5,124034.65518269247,0.6561712846347607,32.39355065277124,12.436129987460106,794,1,False,False,202.38909356275025,,9.091114132315724,189618.98111572847,1.0,5.087340175634081e-05,0.9841813587871817,731.0504903591534,,,,[],[],15,1211.3612474871975,193.15968332653688,1629.2244751068379,"[4, 44, 92, 141, 214, 284, 336, 397, 450, 493, 538, 591, 648, 703, 773]","[193.15968332653688, 1629.2244751068379, 1282.7174806145063, 1142.976114311763, 1363.619786125876, 1388.3816159602784, 1299.2563940213415, 1514.821389295455, 1403.090687193245, 223.3045627847282, 1365.829739308332, 1178.089370439559, 1314.5285941777315, 1419.2054401161326, 1452.213379525636]","[0, 0, 51, 107, 107, 107, 295, 107, 409, 489, 458, 570, 598, 684, 684]","[9, 107, 107, 169, 241, 351, 351, 793, 684, 496, 684, 598, 684, 738, 793]",491557104.38034976,1568.0255190460575,-1568.0255190460575,0.0,,,,SWT,mdp.39015056038410,252433480.9403498,,0.0,-69.0,75.0,0.0,-69.0,,542.6255190460574,894.8723585983087,10313.581287692039,894.8723585983084,,0.0,894.8723585983087,,,191.95968332653695,0.0,-60.0,603.8244751068378,542.6255190460574,,210.45049035915338,0.3621375134301934,0.7426310131288746,0.8968355211368879,0.016060104982476342,0.017224044124180413,0.2121212121212122,0.988077685079196,0.8281135378440199,,0.1390577276560764,0.5918469959183946,0.5918469959183946,0.5918469959183941,,0.0,0.055816803656946246,0.24006752252251,1.0,,,,,0.0,,0.9446807143354048,0.23931623931623933,0.3650793650793652,1.0,1.0,0.22222222222222215,2.1995461397648133,0.7594105978762656,24,1.6974989192209526,0.7019597282023285,14,0,0.46545210550292987,0.7660080805686987,16,0,0.5079000789808802,0.7398532309680105,4,8.225975119502044,0.9223964611367732,14.5,9.398601398601398,0.8928020041532923,6,rbio,45.86666666666667,48.0,35.02420931434767,15,0.6698739977090493,1.0,0.23108820160366547,3,5.25,6
smoothed,bior2.8,119827.16076564012,0.6826196473551638,33.18048366136417,12.997909068613762,794,1,False,False,201.6544839596692,,9.107962571332614,186533.94059476984,1.0,5.009112109718574e-05,0.9970933615185762,732.5750851315124,,,,[],[],14,1222.172321514134,285.64595237295543,1478.9646388882131,"[43, 91, 142, 215, 285, 335, 396, 450, 492, 538, 591, 649, 704, 774]","[1425.8350677557507, 1248.9972774664723, 1133.4218566209472, 1334.9265732401332, 1376.9181595046093, 1235.2925778468546, 1305.5232917007647, 1341.1834842427331, 285.64595237295543, 1279.0288413348082, 1080.774105563264, 1248.1432682156928, 1335.7574064446785, 1478.9646388882131]","[1, 50, 108, 108, 241, 296, 352, 352, 489, 459, 571, 622, 679, 1]","[241, 108, 161, 241, 679, 352, 403, 679, 497, 679, 598, 679, 737, 793]",479642101.2417275,1470.8452196725118,-1470.8452196725118,0.0,,,,SWT,mdp.39015056038410,240518477.8017275,,0.0,-65.0,76.0,0.0,-20.0,,445.4452196725117,905.6834326252451,11373.587498802124,905.683432625245,,0.0,905.6834326252451,,,284.4459523729555,0.0,-60.5,453.56463888821304,445.4452196725117,,211.9750851315124,0.029432084261639957,0.7121170325629887,0.9700111941781815,0.07084175513808612,0.015646511927150608,0.5303030303030313,0.9978093024002352,0.6176724899941878,,0.2218931852173743,0.6221564050157251,0.6221564050157251,0.6221564050157249,,0.0,0.0640957294416976,0.4944524276999749,0.5076144446835598,,,,,0.5,,0.5388644797121914,0.3076923076923077,0.3571428571428572,0.5721548066461859,0.5721548066461859,1.0,2.1243676999900676,0.7334546504812048,26,1.7060295141658977,0.705487349952866,12,0,0.466835617328634,0.7682849662579505,15,0,0.4929791750956876,0.7181180917048436,14,6.2915286960589585,0.940645955697557,16.75,15.39112050739958,0.8913135438865144,7,bior,24.866666666666667,23.0,24.34533298386444,15,0.36317296678121425,0.6951001453126702,0.537248879659349,1,5.5,7
smoothed,db1,425321.834743924,0.6838790931989924,70.76406468063433,13.085360163666973,794,1,False,False,201.58949827010193,-133924.353050348,9.183709434412844,182734.4934669975,1.0,4.923179453740119e-05,1.0,736.2395805714334,,,,[],[],14,1171.5143120189807,37.90092347159862,1450.1345868573717,"[43, 91, 142, 215, 285, 341, 396, 437, 484, 538, 609, 649, 704, 774]","[1398.9400558994655, 1235.4569680891357, 1091.4900274395548, 1357.6450198781713, 1372.635683639326, 1216.7893490658112, 1276.186318685481, 1303.0563763705702, 814.8698546393773, 1281.2774875100245, 37.90092347159862, 1244.5079348883235, 1320.3097818315218, 1450.1345868573717]","[1, 50, 106, 106, 1, 295, 351, 351, 458, 458, 570, 570, 351, 1]","[240, 106, 161, 240, 351, 351, 407, 682, 489, 682, 610, 682, 737, 791]",478247246.88,1450.1345868573717,-1450.1345868573717,0.0,,,,SWT,mdp.39015056038410,239123623.44000003,,0.0,-24.5,76.0,0.0,-24.5,,424.7345868573716,855.0254231300919,12082.79963173427,855.0254231300921,,0.0,855.0254231300919,,,36.700923471598685,0.0,-20.0,424.7345868573716,424.7345868573716,,215.63958057143338,0.0,0.678597765995237,0.9814023138431847,0.3171279629871504,0.13018681464714585,0.5454545454545455,1.0,0.35849935129907695,0.0,0.0,0.4801340370234731,0.4801340370234731,0.48013403702347385,,0.0,0.08399484383963238,0.6646522428479589,0.4131414202463869,,,,,0.5,,0.4913567670965604,0.9999999999999999,1.0,0.4809743435441594,0.4809743435441594,0.9285714285714284,2.0367972934683447,0.7032202791394698,30,1.777659665623079,0.7351082711084747,6,0,0.4989378333840471,0.8211165178008061,9,0,0.5014085942782925,0.7303971467306821,8,11.236102527122116,0.893999032762999,13.25,9.171974522292993,0.8844995163814995,8,db,67.84210526315789,69.5,23.695736092419526,38,0.9908211249773919,0.6765530630469526,0.10345929360173986,4,7.0,8
smoothed,bior2.6,119827.16076564012,0.6826196473551638,33.18048366136417,13.002663585353844,794,1,False,False,201.64850013601514,,9.108441275127873,186471.5064172474,1.0,4.857214950853466e-05,0.997290113423012,731.6041641644518,,,,[],[],14,1223.057069391171,290.1225977578034,1478.4492415993382,"[43, 91, 142, 215, 285, 335, 396, 450, 492, 538, 591, 649, 704, 774]","[1424.2227141035075, 1250.6434672830492, 1135.6085187410401, 1341.366924590801, 1377.919649547177, 1238.4607908412463, 1304.2659156654195, 1337.2041096301518, 290.1225977578034, 1277.6364400140865, 1080.5864961163754, 1249.4538153664196, 1336.858290219978, 1478.4492415993382]","[1, 50, 108, 108, 241, 296, 352, 352, 490, 458, 571, 622, 679, 1]","[241, 108, 161, 241, 679, 352, 403, 679, 497, 679, 598, 679, 737, 793]",479584681.02405936,1467.3214248440013,-1467.3214248440013,0.0,,,,SWT,mdp.39015056038410,240461057.5840594,,0.0,-65.0,76.0,0.0,-20.0,,441.9214248440012,906.5681805022821,11361.201028523607,906.568180502282,,0.0,906.5681805022821,,,288.9225977578035,0.0,-60.5,453.0492415993381,441.9214248440012,,211.00416416445182,0.026722004501534363,0.6528673643092783,0.9706305033944078,0.072398230715069,0.015646511927150608,0.5303030303030313,0.9979575918856842,0.613413643586757,,0.22590269898214127,0.6246368417684744,0.6246368417684744,0.6246368417684742,,0.0,0.058823389030405245,0.4914798686392271,0.5059255424015019,,,,,0.5,,0.5369087893733625,0.3076923076923077,0.3571428571428572,0.5566409762766361,0.5566409762766361,1.0,2.115652669002689,0.7304457175140869,27,1.6869471903111875,0.6975963152577342,20,0,0.4647378620746999,0.7648326293653445,17,0,0.48499236007786406,0.7064837739706599,19,4.349329450233296,0.9589685900921388,20.75,20.151930908985875,0.8816069365555033,9,bior,24.866666666666667,23.0,24.34533298386444,15,0.36317296678121425,0.6951001453126702,0.537248879659349,1,7.0,9
smoothed,bior1.1,425321.834743924,0.6838790931989924,70.76406468063433,13.085360163666973,794,1,False,False,201.58949827010193,-133924.353050348,9.183709434412844,182734.4934669975,1.0,4.923179453740119e-05,1.0,736.2395805714334,,,,[],[],14,1171.5143120189807,37.90092347159862,1450.1345868573717,"[43, 91, 142, 215, 285, 341, 396, 437, 484, 538, 609, 649, 704, 774]","[1398.9400558994655, 1235.4569680891357, 1091.4900274395548, 1357.6450198781713, 1372.635683639326, 1216.7893490658112, 1276.186318685481, 1303.0563763705702, 814.8698546393773, 1281.2774875100245, 37.90092347159862, 1244.5079348883235, 1320.3097818315218, 1450.1345868573717]","[1, 50, 106, 106, 1, 295, 351, 351, 458, 458, 570, 570, 351, 1]","[240, 106, 161, 240, 351, 351, 407, 682, 489, 682, 610, 682, 737, 791]",478247246.88,1450.1345868573717,-1450.1345868573717,0.0,,,,SWT,mdp.39015056038410,239123623.44000003,,0.0,-24.5,76.0,0.0,-24.5,,424.7345868573716,855.0254231300919,12082.79963173427,855.0254231300921,,0.0,855.0254231300919,,,36.700923471598685,0.0,-20.0,424.7345868573716,424.7345868573716,,215.63958057143338,0.0,0.678597765995237,0.9814023138431847,0.3171279629871504,0.13018681464714585,0.5454545454545455,1.0,0.35849935129907695,0.0,0.0,0.4801340370234731,0.4801340370234731,0.48013403702347385,,0.0,0.08399484383963238,0.6646522428479589,0.4131414202463869,,,,,0.5,,0.4913567670965604,0.9999999999999999,1.0,0.4809743435441594,0.4809743435441594,0.9285714285714284,2.0367972934683447,0.7032202791394698,31,1.777659665623079,0.7351082711084747,7,0,0.4989378333840471,0.8211165178008061,10,0,0.5014085942782925,0.7303971467306821,9,11.236102527122116,0.893999032762999,14.25,10.356622033673604,0.879782535249424,10,bior,24.866666666666667,23.0,24.34533298386444,15,0.36317296678121425,0.6951001453126702,0.537248879659349,1,7.75,10
