htid,lowercase_periodical_name,avg_tokens,avg_digits,total_pages,total_tokens,total_digits,table_row_index,volume_classification,title_classification,best_smoothed_window_size,wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,stft_amplitude_max_diff,stft_frequency_max_diff,avg_prominence_diff,fft_variance_magnitude_diff,stft_noverlap_diff,prominence_max_diff,stft_spectral_magnitude_diff,upper_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_num_peaks_diff,fft_peak_amplitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,stft_window_diff,stft_nperseg_diff,prominence_threshold_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_dominant_frequency_diff,relative_num_peaks_diff,max_autocorrelation_diff,stft_variance_magnitude_diff,fft_amplitude_max_diff,fft_dominant_frequency_diff,fft_snr_threshold_diff,stft_stationarity_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,stft_dynamic_cutoff_percentile_diff,lower_envelope_diff,fft_stationarity_threshold_diff,stft_dynamic_cutoff_diff,fft_frequency_max_diff,fft_num_peaks_diff,fft_dynamic_cutoff_percentile_diff,fft_dynamic_cutoff_diff,prominence_min_diff,fft_spectral_centroid_diff,stft_peak_amplitude_diff,fft_spectral_bandwidth_diff,stft_spectral_bandwidth_diff,fft_spectral_magnitude_diff,distance_factor_diff,stft_snr_threshold_diff,stft_spectral_centroid_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,correlation_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_mse_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,scales_used,is_complex,smoothness_normalized,kl_divergence_normalized,relative_num_peaks_diff_normalized,relative_peaks_global_alignment_score_normalized,across_kl_divergence_normalized,across_relative_num_peaks_diff_normalized,across_relative_peaks_global_alignment_score_normalized,decomposition_levels,original_level,padded,relative_peaks_array_alignment_score_normalized,across_relative_peaks_array_alignment_score_normalized,all_emd_value_normalized,all_smoothness_normalized,all_wavelet_mse_normalized,all_wavelet_psnr_normalized,all_wavelet_entropy_normalized,all_wavelet_energy_entropy_normalized,all_wavelet_sparsity_normalized,all_correlation_normalized,all_avg_variance_across_levels_normalized,all_kl_divergence_normalized,all_prominence_min_diff_normalized,all_avg_prominence_diff_normalized,all_relative_prominences_avg_diff_normalized,all_relative_prominences_wasserstein_normalized,all_relative_prominences_total_diff_normalized,all_prominence_max_diff_normalized,all_relative_num_peaks_diff_normalized,all_max_autocorrelation_diff_normalized,all_relative_right_bases_global_alignment_score_normalized,all_relative_right_bases_array_alignment_score_normalized,all_relative_left_bases_global_alignment_score_normalized,all_relative_left_bases_array_alignment_score_normalized,all_upper_envelope_diff_normalized,all_lower_envelope_diff_normalized,all_relative_peaks_array_alignment_score_normalized,all_relative_peaks_global_alignment_score_normalized,all_reconstruction_signal_weighted_score,all_reconstruction_signal_normalized_weighted_score,all_reconstruction_signal_normalized_weighted_rank,all_wavelet_signal_weighted_score,all_wavelet_signal_normalized_weighted_score,all_wavelet_signal_normalized_weighted_rank,all_rank_variability,all_normalized_rank_stability,all_average_rank,all_harmonic_average_rank,all_stability_score_weighted,all_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,all_normalized_family_mean_rank,all_normalized_family_std_dev,all_final_family_stability_score,all_final_family_stability_rank,all_family_informed_rank,all_top_wavelet_rank
mdp.39015050659344,liberator,688.4914893617022,5.5574468085106385,470,323591.0,2612,2,Very likely candidate: Potential multi-issues volume,Very likely candidate: high variance in page counts across multiple volumes,3,rbio3.1,1.0,symmetric,3.9434720260859325e-26,317.7633799521994,40358306.55599121,0.7669491525423728,1056.481276769026,470,raw,1.502117579257945e-13,-3.975640927578193e-10,"[5, 24, 47, 71, 95, 117, 139, 163, 184, 211, 237, 260, 284, 308, 332, 356, 379, 403, 424, 447, 467]","[456.0000000000003, 1488.9999999999995, 1499.0, 1497.9999999999995, 1276.0, 1263.0, 1386.9999999999995, 1304.0, 1240.9999999999995, 1309.9999999999995, 1242.0, 1254.9999999999998, 1517.9999999999995, 1474.9999999999995, 1534.9999999999995, 1528.9999999999995, 1492.9999999999993, 1519.9999999999995, 1497.9999999999995, 1377.9999999999998, 778.9999999999998]",21,8.150200148695793,222517.58951018695,0.7834309184493697,1.379873709889213e-06,1.0,0.4978723404255319,323591.0,0.20794874706731947,0.15742566125901444,1933812.7490286105,441285824.0275129,38.0,27941.54627560627,0.0851063829787234,"[0.0, 0.002127659574468085, 0.00425531914893617, 0.006382978723404256, 0.00851063829787234, 0.010638297872340425, 0.012765957446808512, 0.014893617021276596, 0.01702127659574468, 0.019148936170212766, 0.02127659574468085, 0.023404255319148935, 0.025531914893617023, 0.027659574468085108, 0.029787234042553193, 0.031914893617021274, 0.03404255319148936, 0.03617021276595745, 0.03829787234042553, 0.04042553191489362, 0.0425531914893617, 0.04468085106382979, 0.04680851063829787, 0.04893617021276596, 0.05106382978723405, 0.05319148936170213, 0.055319148936170216, 0.0574468085106383, 0.059574468085106386, 0.06170212765957447, 0.06382978723404255, 0.06595744680851064, 0.06808510638297872, 0.07021276595744681, 0.0723404255319149, 0.07446808510638298, 0.07659574468085106, 0.07872340425531915, 0.08085106382978724, 0.08297872340425531, 0.0851063829787234, 0.08723404255319149, 0.08936170212765958, 0.09148936170212767, 0.09361702127659574, 0.09574468085106383, 0.09787234042553192, 0.1, 0.1021276595744681, 0.10425531914893617, 0.10638297872340426, 0.10851063829787234, 0.11063829787234043, 0.1127659574468085, 0.1148936170212766, 0.11702127659574468, 0.11914893617021277, 0.12127659574468086, 0.12340425531914893, 0.12553191489361704, 0.1276595744680851, 0.12978723404255318, 0.13191489361702127, 0.13404255319148936, 0.13617021276595745, 0.13829787234042554, 0.14042553191489363, 0.1425531914893617, 0.1446808510638298, 0.14680851063829786, 0.14893617021276595, 0.15106382978723404, 0.15319148936170213, 0.15531914893617021, 0.1574468085106383, 0.1595744680851064, 0.16170212765957448, 0.16382978723404257, 0.16595744680851063, 0.16808510638297872, 0.1702127659574468, 0.1723404255319149, 0.17446808510638298, 0.17659574468085107, 0.17872340425531916, 0.18085106382978725, 0.18297872340425533, 0.1851063829787234, 0.18723404255319148, 0.18936170212765957, 0.19148936170212766, 0.19361702127659575, 0.19574468085106383, 0.19787234042553192, 0.2, 0.2021276595744681, 0.2042553191489362, 0.20638297872340425, 0.20851063829787234, 0.21063829787234042, 0.2127659574468085, 0.2148936170212766, 0.2170212765957447, 0.21914893617021278, 0.22127659574468087, 0.22340425531914895, 0.225531914893617, 0.2276595744680851, 0.2297872340425532, 0.23191489361702128, 0.23404255319148937, 0.23617021276595745, 0.23829787234042554, 0.24042553191489363, 0.24255319148936172, 0.24468085106382978, 0.24680851063829787]","[323591.0, 1016.3950121316507, 7614.098674655549, 5447.751023845371, 5668.044090342051, 592.042292991962, 5640.795872775399, 4289.813163985473, 4206.341714054482, 3381.38531519231, 9914.596087614456, 2136.4295052460325, 2668.580145749234, 4643.613462490749, 905.017652403651, 4183.645607529857, 1374.967532554548, 10343.331555272522, 10175.822113174307, 13524.020716269522, 17847.04902204795, 5973.606836786995, 5748.717137329453, 10518.285071109063, 3905.103794787561, 1055.7050850926603, 3359.834817234188, 2959.286047342321, 6504.908900880888, 6367.267222910301, 1123.5201910498026, 2988.1772461542755, 3763.325580885683, 5031.037394483086, 2094.140753332065, 5907.846873831669, 8007.647754895061, 4195.87033624249, 7648.622151045082, 15159.138803059368, 27941.54627560627, 13469.408136918366, 7146.678613436354, 7834.051128481105, 5018.529535624737, 2633.896996289991, 4899.9093014555565, 4110.471563466655, 3727.6230015098135, 2215.629210248304, 1828.9567840867549, 10172.917271801867, 12766.107614831417, 5064.549596786961, 7550.580572802217, 5049.1499724298765, 4572.849603337761, 12152.11996133204, 6997.884612224289, 16958.3981155958, 20497.62125198522, 19839.83472299234, 10593.542425517124, 14148.340335197061, 3912.607930487339, 5192.908496441337, 9302.914394576022, 7464.889337313381, 6364.281486596471, 6587.280395008265, 6312.035964275149, 8439.794730751504, 2313.66404110801, 10746.326511837815, 3282.1896184892275, 8521.020432552647, 7290.704479218186, 11575.009754226403, 14112.050190781089, 13389.946940636284, 5966.791873456549, 13757.422107996292, 8800.412291853449, 9796.071763594133, 3978.842322227523, 1617.2264468892652, 1359.4458732089772, 5140.5269262984775, 3876.744990114326, 5539.1445640521215, 2401.670621255403, 5299.991877965473, 12007.122835230595, 2064.945689866291, 739.799987602478, 2650.1883290717938, 9365.060155802903, 9636.690378998901, 11526.23456670165, 9861.6381767769, 1851.7225635196314, 10849.345099690128, 6832.100436457557, 4421.070496419211, 4904.129923870141, 3536.935783631617, 4865.453350429339, 6640.600810394551, 5660.688283546316, 8445.35265427074, 6221.755095636343, 10225.891061881535, 8092.0142942238635, 2639.453806429069, 5107.465707763365, 6965.681928676908, 7682.516868803654]",3.0,0.5,292.0499999999999,15.0,0.5,16983861.823685225,0.2375832094196184,0.14458252588001058,122313776.23094344,68627994130.89963,"[0.0625, 0.375, 0.4375, 0.0625, 0.25, 0.25, 0.3125, 0.3125, 0.1875, 0.0625, 0.4375, 0.1875, 0.3125, 0.0625, 0.0625, 0.0625, 0.375, 0.0625, 0.4375, 0.0625, 0.4375, 0.25, 0.0625, 0.1875, 0.25, 0.125, 0.0625, 0.1875, 0.0625, 0.0625, 0.3125, 0.3125, 0.0625, 0.0625, 0.1875, 0.125, 0.125, 0.4375, 0.4375, 0.375, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.4375, 0.0625, 0.125, 0.0625, 0.4375, 0.25, 0.3125, 0.1875, 0.0625, 0.3125, 0.3125, 0.125]",1.0,16983861.823685225,0.125,"[0.0, 0.0625, 0.125, 0.1875]","[8230208.964427504, 16338230.165389277, 16983861.823685225, 16922575.147908673]",3.0,0.7,flattop,16.0,8.0,292.0499999999999,15.0,21,1330.7142857142853,456.0000000000003,1534.9999999999995,"[5, 24, 47, 71, 95, 117, 139, 163, 184, 211, 237, 260, 284, 308, 332, 356, 379, 403, 424, 447, 467]","[456.0000000000003, 1488.9999999999995, 1499.0, 1497.9999999999995, 1276.0, 1263.0, 1386.9999999999995, 1304.0, 1240.9999999999995, 1309.9999999999995, 1242.0, 1254.9999999999998, 1517.9999999999995, 1474.9999999999995, 1534.9999999999995, 1528.9999999999995, 1492.9999999999993, 1519.9999999999995, 1497.9999999999995, 1377.9999999999998, 778.9999999999998]","[0, 0, 0, 48, 84, 96, 118, 152, 164, 188, 214, 238, 238, 285, 238, 344, 357, 380, 404, 436, 448]","[7, 36, 48, 188, 118, 118, 188, 188, 188, 238, 238, 272, 314, 314, 380, 380, 380, 436, 436, 448, 468]",0.05,30,286796709.0,1534.9999999999995,-1534.9999999999995,DWT,1.1175870895385742e-08,0.0,4.547473508864641e-13,0.0,0.0,4.547473508864641e-13,4.470348358154297e-08,4.547473508864641e-13,1.0,84.0,0.0,3.637978807091713e-12,1.0,84.0,,0.0,0.0,1.0,84.0,0.0,0.0,0.0,7.62939453125e-05,0.0,0.0,0.0,0.0,4.547473508864641e-13,7.275957614183426e-12,3.166990479387875e-13,0.0,4.547473508864641e-13,0.0,5.684341886080802e-14,0.0,0.0,0.0,5.684341886080802e-14,2.8421709430404007e-13,2.7755575615628914e-17,1.1175870895385742e-08,2.7755575615628914e-17,0.0,4.656612873077393e-10,0.0,0.0,0.0,1.1181328924877574e-13,8.228941197686811e-27,0.9636697099523851,0.9812062909200197,0.0015684710523651887,0.9897942111427138,0.005196829977094705,2.7156909096672516e-13,1.456649026098535e-13,1.456649026098535e-13,1.0144520003186253e-13,1.109827829408396e-13,1.3812651931774117e-13,0.0,1.0,1.0,1.0,1.0,2.877325304868747e-13,2.877325304868747e-13,0.400000000000439,0.12441791236170527,10,1.4675856234055806,0.877207050129794,6,0,0,0.3076923076924222,0.37197460150737593,10,0,0.0,0.4202050732920987,0.7840321732603848,6,2.309401076758503,0.9975792441543412,8.0,7.5,0.9945967499597701,2,rbio,0.6432438092246479,1.0,0.24972933354274648,5,2.75,,1.1181328924877574e-13,0.0005946458533908072,6.222638118954532e-27,0.963997929802932,0.9824026986608733,0.002374209922845007,0.9920679532821186,0.9999999999999999,0.006440571843055845,2.7156909096672516e-13,9.484003540344721e-14,9.484003540344721e-14,4.898744029726125e-14,7.225907459310337e-14,1.3812651931774117e-13,0.0,1.0,1.0,1.0,1.0,2.877325304868747e-13,2.877325304868747e-13,0.4000000000003734,0.14263203261338409,21,1.8703690159797388,0.8263122552674298,19,1.4142135623730951,0.9992587979232845,20.0,19.950000000000003,0.9943883088148917,2,0.4088997781677317,1.0,0.41377015528258776,2,2.0,,,,,,,,,,,,,,,6.440582685182019e-19,0.10968233945910874,6.222638118954532e-27,0.9736811748077027,0.4086840163825832,0.009368806416259503,0.9920679532821184,1.0,0.006440571843055845,0.9999999999998982,1.4857174241387623e-16,1.3391348478625006e-17,1.3391348478625006e-17,9.326117690470986e-18,1.1308755474420777e-17,1.571678108319224e-18,0.0,0.0,1.0,1.0,1.0,1.0,7.354707154308701e-19,7.354707154308701e-19,1.0,1.0,0.8,0.34272597846889313,78,2.025543228171805,0.7621484825681437,22,39.59797974644666,0.9815566000249434,50.0,34.32,0.9791341453780982,1,778.08,630.5,656.3453748627157,300,0.3647178766039726,1.0,0.4446974863772192,2,1.25,1
