signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
raw,sym16,979373.8436894953,0.6456310679611651,140.56369567584812,9.836709075608747,206,1,False,False,155.97966159897467,,7.298084025714049,123196.58906344674,1.0,2.8621472966303015e-06,0.6617727996124438,420.8548931229525,,,,[],[],12,1088.4727386328273,124.31807207254244,1715.7964780918903,"[7, 28, 47, 64, 81, 101, 116, 132, 145, 158, 175, 194]","[1407.6740251397407, 1045.4340492608992, 1541.7880002629743, 1394.2489791650582, 1715.7964780918903, 1175.8342910577703, 124.31807207254244, 1309.9274642858404, 172.06992398391645, 1295.044738143179, 950.0775221744507, 929.459319955667]","[1, 8, 41, 60, 76, 98, 114, 125, 143, 150, 171, 187]","[76, 41, 76, 76, 150, 150, 122, 150, 147, 187, 187, 205]",75553187.48860136,1505.4863630103482,-1505.4863630103482,0.0,,,,SWT,mdp.39015067403892,37798574.48860136,,0.0,5.5,20.0,0.0,-8.0,,564.4863630103482,683.6602386328273,107.6728635939271,683.6602386328274,,0.0,683.6602386328273,,,121.31807207254244,0.0,-17.0,775.7964780918903,564.4863630103482,,93.85489312295249,0.4118100090734177,0.4765170179873543,0.4785488558907883,0.14434974700936892,0.40000000000000036,0.7175493628347809,0.10371463085933334,0.13577373979645746,0.5485625951900961,0.5485625951900961,0.5485625951900963,,0.0,0.10377588207858976,0.026051536436835887,0.5412577292207759,,,,,1.0,,0.21064890125240382,0.5338983050847458,0.18,0.41874453215914526,0.41874453215914526,0.3214285714285715,1.6784788397621735,0.5642907145836026,27,1.2094081124421623,0.6872727921446723,45,0,0.36906743434579736,0.6140248233255403,27,0,0.3903556605221493,0.6763336347940928,49,11.661903789690601,0.8899820397199,37.0,34.274611398963735,0.7704627179731576,26,sym,44.05263157894737,57.0,29.17471067020303,19,0.5948329919317754,0.9644551827563462,0.29428035082085335,3,20.25,26
raw,bior3.7,587108.1077318155,0.6407766990291263,114.13981543857871,8.814653033211759,206,1,False,False,164.5566494983395,,7.025593850101085,139271.64518454036,1.0,2.7809561863669214e-06,0.6290148185324841,416.8337937626232,,,,[],[],14,1053.3164786919854,67.79161841087057,1756.8119768627223,"[7, 22, 32, 47, 64, 81, 101, 115, 132, 148, 158, 174, 191, 201]","[1187.5689209206394, 776.0340690212553, 1230.403347048994, 1491.1065910893706, 1548.0655442253228, 1756.8119768627223, 1418.066396636406, 262.77415540441746, 1178.487277150012, 222.89754520268872, 1317.789643595897, 1373.0463441889078, 915.5872719302907, 67.79161841087057]","[3, 19, 19, 38, 60, 76, 95, 113, 125, 141, 150, 150, 187, 200]","[38, 24, 38, 76, 76, 150, 150, 125, 150, 150, 171, 187, 204, 204]",82132149.12185585,1493.3586813027414,-1493.3586813027414,0.0,,,,SWT,mdp.39015067403892,44377536.121855855,,0.0,-11.5,18.0,0.0,-11.5,,552.3586813027414,648.5039786919854,1792.4307016877956,648.5039786919851,,0.0,648.5039786919854,,,64.79161841087057,0.0,-11.5,816.8119768627223,552.3586813027414,,89.8337937626232,0.6966935804520908,0.3616933215563828,0.09950733710098558,0.0,0.3714285714285718,0.6901934535002303,0.6672132165764832,0.047553593234613986,0.4777231793973631,0.4777231793973631,0.47772317939736264,,0.0,0.08831852903542262,0.43616680419318726,0.5987057187183105,,,,,0.6000000000000001,,0.7056892192730426,0.2457627118644068,0.29,0.3992512786421041,0.3992512786421041,0.25892857142857145,1.8637195719669886,0.6265671178778234,19,1.167311832222064,0.6633506539118224,52,0,0.3668531495482568,0.6103408737134258,28,0,0.4123899258021064,0.714510395717392,40,14.361406616345072,0.8645150319212729,34.75,30.17122914167303,0.7683424216210137,27,bior,24.6,24.0,14.836249044630037,15,0.3321683876092137,0.4904554991310134,0.6203454789342464,1,20.5,27
raw,sym5,981045.4993947251,0.6456310679611651,137.27400934087908,13.333319724656608,206,1,False,False,149.2437462147792,,7.295266334978872,123196.58906380861,1.0,2.7536287156309975e-06,0.9451392143442913,417.2294207654844,,,,[],[],16,932.884296430409,60.45469588844321,1637.747325847543,"[8, 21, 32, 51, 63, 79, 90, 100, 111, 127, 137, 152, 162, 175, 190, 204]","[1201.368449576337, 60.45469588844321, 1005.5164909464003, 1077.4034546722285, 1218.7431902955952, 1637.747325847543, 1017.9672851089051, 1338.2452827920285, 841.5199953056396, 1244.8221298763742, 461.4198941984496, 1282.8657046656385, 317.08588854129664, 1186.8102217712378, 847.1667238364545, 187.01200956397315]","[0, 19, 9, 37, 37, 37, 83, 92, 107, 113, 134, 113, 161, 164, 187, 203]","[37, 22, 37, 59, 72, 113, 92, 113, 113, 142, 142, 164, 164, 203, 203, 205]",75423044.64420238,1567.0418398153502,-1567.0418398153502,0.0,,,,SWT,mdp.39015067403892,37668431.64420238,,0.0,-1.5,16.0,0.0,25.5,,626.0418398153502,528.071796430409,1972.148742886544,528.071796430409,,0.0,528.071796430409,,,57.45469588844321,0.0,3.0,697.7473258475429,626.0418398153502,,90.2294207654844,0.18807742909668035,0.869346513679162,0.47462936861628785,0.14496489907598406,0.40000000000000036,0.9541862279376583,0.10371463087201865,0.036102947770182275,0.23505386677964235,0.23505386677964235,0.23505386677964227,,0.0,0.0898393435462421,0.47991499809995164,0.43193888603232333,,,,,0.20000000000000007,,0.2008561773134577,0.4152542372881356,0.5800000000000001,0.5176848361390584,0.5176848361390584,0.9196428571428573,1.3941819965417284,0.4687124653889577,55,1.4709886143065083,0.8359216725659299,24,0,0.3396053813206796,0.5650082203417998,37,0,0.4478455813253989,0.7759411748740197,29,13.59840676942217,0.8717131436846965,36.25,32.9602587746601,0.7648660058046124,28,sym,44.05263157894737,57.0,29.17471067020303,19,0.5948329919317754,0.9644551827563462,0.29428035082085335,3,21.75,28
raw,rbio1.1,1082078.4793712017,0.6456310679611651,140.47977284748154,14.496278149660126,206,1,False,False,143.58130023483304,-24747.780361122022,7.326931721003346,123196.58906353099,1.0,2.8094798349998003e-06,1.0,462.4478348960022,,,,[],[],13,935.012736045904,123.0365799264593,1329.3607486307094,"[8, 32, 51, 63, 81, 100, 111, 133, 152, 162, 175, 192, 204]","[1241.6795077635775, 902.2682527940345, 1112.986073587626, 1120.0571413994915, 1329.3607486307094, 1114.400287149999, 900.8540392316617, 954.5941546018391, 1090.3586565896562, 277.1858582251266, 1179.4541110191612, 808.9301576774104, 123.0365799264593]","[0, 13, 39, 39, 76, 99, 107, 107, 107, 161, 164, 187, 203]","[76, 39, 61, 76, 205, 164, 119, 142, 164, 164, 205, 205, 205]",75509226.0,1330.7749621930825,-1330.7749621930825,0.0,,,,SWT,mdp.39015067403892,37754613.0,,0.0,33.0,19.0,0.0,28.5,,389.7749621930825,530.200236045904,798.8344314032474,530.200236045904,,0.0,530.200236045904,,,120.0365799264593,0.0,24.0,389.3607486307094,389.7749621930825,,135.44783489600218,0.0,1.0000000000000002,0.5186768135738263,0.18214399416977645,0.40000000000000036,1.0,0.10371463086228686,0.13377373063929424,0.23934264548265266,0.23934264548265266,0.2393426454826526,,0.0,0.2636617061974137,0.1942988091521363,0.0,,,,,0.8,,0.2073409766115497,0.9999999999999999,1.0,0.1379246928396315,0.1379246928396315,0.9732142857142858,1.3580039803854353,0.45654971534085803,63,1.5518962562167162,0.8818992217401166,20,0,0.37107778869612673,0.6173694898008439,25,0,0.4577907769436987,0.7931723078676228,25,19.972898304118676,0.8115764310932201,33.25,27.421109902067464,0.7489485929051006,30,rbio,34.4,36.0,18.821719976058056,15,0.4644956314535345,0.6222068689729192,0.48819099729065013,2,23.0,29
raw,haar,1082078.4793712017,0.6456310679611651,140.47977284748154,14.496278149660126,206,1,False,False,143.58130023483304,-24747.780361122022,7.326931721003346,123196.58906353099,1.0,2.8094798349998003e-06,1.0,462.4478348960022,,,,[],[],13,935.012736045904,123.0365799264593,1329.3607486307094,"[8, 32, 51, 63, 81, 100, 111, 133, 152, 162, 175, 192, 204]","[1241.6795077635775, 902.2682527940345, 1112.986073587626, 1120.0571413994915, 1329.3607486307094, 1114.400287149999, 900.8540392316617, 954.5941546018391, 1090.3586565896562, 277.1858582251266, 1179.4541110191612, 808.9301576774104, 123.0365799264593]","[0, 13, 39, 39, 76, 99, 107, 107, 107, 161, 164, 187, 203]","[76, 39, 61, 76, 205, 164, 119, 142, 164, 164, 205, 205, 205]",75509226.0,1330.7749621930825,-1330.7749621930825,0.0,,,,SWT,mdp.39015067403892,37754613.0,,0.0,33.0,19.0,0.0,28.5,,389.7749621930825,530.200236045904,798.8344314032474,530.200236045904,,0.0,530.200236045904,,,120.0365799264593,0.0,24.0,389.3607486307094,389.7749621930825,,135.44783489600218,0.0,1.0000000000000002,0.5186768135738263,0.18214399416977645,0.40000000000000036,1.0,0.10371463086228686,0.13377373063929424,0.23934264548265266,0.23934264548265266,0.2393426454826526,,0.0,0.2636617061974137,0.1942988091521363,0.0,,,,,0.8,,0.2073409766115497,0.9999999999999999,1.0,0.1379246928396315,0.1379246928396315,0.9732142857142858,1.3580039803854353,0.45654971534085803,62,1.5518962562167162,0.8818992217401166,17,0,0.37107778869612673,0.6173694898008439,23,0,0.4577907769436987,0.7931723078676228,23,20.694202086574876,0.8047716784285389,31.25,24.705222929936305,0.754980178836911,29,haar,29.0,29.0,,1,0.3915806195393169,,,7,23.5,30
raw,bior2.6,717059.2588658945,0.7475728155339806,149.91498147156608,13.320189043387495,206,1,False,False,148.82730295903056,,7.15413473191848,129453.36349635216,1.0,2.924398610905356e-06,0.9549437024635413,442.79661929150336,,,,[],[],13,962.701660778677,125.0446526995945,1520.202239746885,"[8, 27, 41, 52, 64, 82, 102, 116, 133, 153, 175, 186, 199]","[1334.5356101719321, 1161.868973040942, 592.8109802017478, 1248.9867381918154, 1137.069136185929, 1520.202239746885, 1076.2814311587294, 125.0446526995945, 1055.4590699478908, 1296.6902056311997, 1086.6794916187953, 133.01893893899123, 746.4741225883495]","[0, 13, 37, 13, 61, 0, 92, 114, 126, 126, 164, 182, 188]","[13, 42, 42, 76, 76, 126, 126, 119, 151, 164, 188, 188, 205]",76587810.91495514,1470.3249713825253,-1470.3249713825253,0.0,,,,SWT,mdp.39015067403892,38833197.91495514,,0.0,1.5,19.0,0.0,1.5,,529.3249713825253,557.889160778677,438.8784098771994,557.889160778677,,0.0,557.889160778677,,,122.0446526995945,0.0,-3.0,580.202239746885,529.3249713825253,,115.79661929150336,0.1742453188773081,0.867871336881185,0.27831132869828024,0.047820683965637906,0.9999999999999999,0.9623738719627037,0.3230409907509819,0.13690770531623306,0.2951354759856468,0.2951354759856468,0.29513547598564677,,0.0,0.18812122581961496,0.10667585420230977,0.26730041827828555,,,,,0.8,,0.28850013957318615,0.4661016949152542,0.46,0.36222837865692953,0.36222837865692953,0.49107142857142866,1.3877088655872334,0.46653625225753526,57,1.6502283492093368,0.9377785989438971,6,0,0.3209694434631408,0.5340032402606812,43,0,0.5219519330194425,0.9043384885840843,5,26.323310328806798,0.7516668836905019,27.75,9.816761790327424,0.7449372154301566,31,bior,24.6,24.0,14.836249044630037,15,0.3321683876092137,0.4904554991310134,0.6203454789342464,1,23.5,31
raw,bior1.1,1082078.4793712017,0.6456310679611651,140.47977284748154,14.496278149660126,206,1,False,False,143.58130023483304,-24747.780361122022,7.326931721003346,123196.58906353099,1.0,2.8094798349998003e-06,1.0,462.4478348960022,,,,[],[],13,935.012736045904,123.0365799264593,1329.3607486307094,"[8, 32, 51, 63, 81, 100, 111, 133, 152, 162, 175, 192, 204]","[1241.6795077635775, 902.2682527940345, 1112.986073587626, 1120.0571413994915, 1329.3607486307094, 1114.400287149999, 900.8540392316617, 954.5941546018391, 1090.3586565896562, 277.1858582251266, 1179.4541110191612, 808.9301576774104, 123.0365799264593]","[0, 13, 39, 39, 76, 99, 107, 107, 107, 161, 164, 187, 203]","[76, 39, 61, 76, 205, 164, 119, 142, 164, 164, 205, 205, 205]",75509226.0,1330.7749621930825,-1330.7749621930825,0.0,,,,SWT,mdp.39015067403892,37754613.0,,0.0,33.0,19.0,0.0,28.5,,389.7749621930825,530.200236045904,798.8344314032474,530.200236045904,,0.0,530.200236045904,,,120.0365799264593,0.0,24.0,389.3607486307094,389.7749621930825,,135.44783489600218,0.0,1.0000000000000002,0.5186768135738263,0.18214399416977645,0.40000000000000036,1.0,0.10371463086228686,0.13377373063929424,0.23934264548265266,0.23934264548265266,0.2393426454826526,,0.0,0.2636617061974137,0.1942988091521363,0.0,,,,,0.8,,0.2073409766115497,0.9999999999999999,1.0,0.1379246928396315,0.1379246928396315,0.9732142857142858,1.3580039803854353,0.45654971534085803,64,1.5518962562167162,0.8818992217401166,19,0,0.37107778869612673,0.6173694898008439,26,0,0.4577907769436987,0.7931723078676228,26,20.434855843223687,0.8072183411016634,33.75,27.5520697167756,0.7444110573432845,32,bior,24.6,24.0,14.836249044630037,15,0.3321683876092137,0.4904554991310134,0.6203454789342464,1,24.25,32
raw,db1,1082078.4793712017,0.6456310679611651,140.47977284748154,14.496278149660126,206,1,False,False,143.58130023483304,-24747.780361122022,7.326931721003346,123196.58906353099,1.0,2.8094798349998003e-06,1.0,462.4478348960022,,,,[],[],13,935.012736045904,123.0365799264593,1329.3607486307094,"[8, 32, 51, 63, 81, 100, 111, 133, 152, 162, 175, 192, 204]","[1241.6795077635775, 902.2682527940345, 1112.986073587626, 1120.0571413994915, 1329.3607486307094, 1114.400287149999, 900.8540392316617, 954.5941546018391, 1090.3586565896562, 277.1858582251266, 1179.4541110191612, 808.9301576774104, 123.0365799264593]","[0, 13, 39, 39, 76, 99, 107, 107, 107, 161, 164, 187, 203]","[76, 39, 61, 76, 205, 164, 119, 142, 164, 164, 205, 205, 205]",75509226.0,1330.7749621930825,-1330.7749621930825,0.0,,,,SWT,mdp.39015067403892,37754613.0,,0.0,33.0,19.0,0.0,28.5,,389.7749621930825,530.200236045904,798.8344314032474,530.200236045904,,0.0,530.200236045904,,,120.0365799264593,0.0,24.0,389.3607486307094,389.7749621930825,,135.44783489600218,0.0,1.0000000000000002,0.5186768135738263,0.18214399416977645,0.40000000000000036,1.0,0.10371463086228686,0.13377373063929424,0.23934264548265266,0.23934264548265266,0.2393426454826526,,0.0,0.2636617061974137,0.1942988091521363,0.0,,,,,0.8,,0.2073409766115497,0.9999999999999999,1.0,0.1379246928396315,0.1379246928396315,0.9732142857142858,1.3580039803854353,0.45654971534085803,65,1.5518962562167162,0.8818992217401166,18,0,0.37107778869612673,0.6173694898008439,24,0,0.4577907769436987,0.7931723078676228,24,21.68524844220144,0.7954221845075335,32.75,25.927977839335185,0.743229960178295,33,db,69.47368421052632,71.5,24.935307478206813,38,0.9380878725805777,0.8243093411562624,0.09604568684671688,4,25.75,33
raw,rbio3.9,2023498.4412249536,0.6601941747572816,213.05617809253107,7.3420725351032505,206,1,False,False,151.5088180922676,,7.591682168384107,129551.82731995451,1.0,1.827320901460251e-06,0.317069759741516,422.81650991171267,,,,[],[],15,993.2746585522754,128.17023601117936,1714.206926696606,"[9, 31, 42, 53, 64, 80, 99, 110, 123, 134, 151, 161, 174, 193, 203]","[1520.203286337427, 1101.7787073194054, 884.0332144578747, 1374.3910404021722, 1118.5313310744564, 1714.206926696606, 1240.6871457168725, 937.7821557153053, 128.17023601117936, 1056.3763795841655, 1188.6263010560808, 448.0491443247148, 1120.6917421142475, 838.7748522649532, 226.81741520866802]","[8, 11, 41, 41, 60, 8, 98, 108, 120, 124, 124, 159, 162, 186, 202]","[75, 41, 43, 75, 75, 124, 124, 124, 124, 150, 186, 162, 186, 204, 204]",78127584.1616465,1619.9090864735772,-1619.9090864735772,0.0,,,,SWT,mdp.39015067403892,40372971.1616465,,0.0,-24.5,17.0,0.0,-24.5,,678.9090864735772,588.4621585522754,1945.1198782841311,588.4621585522754,,0.0,588.4621585522754,,,125.17023601117936,0.0,-24.5,774.2069266966059,678.9090864735772,,95.81650991171267,0.26331150584477464,0.19625509794544785,0.8869521521240844,0.5285768351401637,0.485714285714286,0.42969080760099093,0.3264925634811959,0.14178576505600823,0.35673967691483044,0.35673967691483044,0.3567396769148304,,0.0,0.1113164575586214,0.4733354471443614,0.5390313383539402,,,,,0.4000000000000001,,0.40436186368916816,0.025423728813559338,0.030000000000000027,0.6026602392460161,0.6026602392460161,0.0267857142857143,1.5395876035501004,0.5175966287989907,42,1.4012700668714144,0.7963025727211045,31,0,0.29517198827585983,0.49108350150969404,61,0,0.4452847496929921,0.7715042555688797,31,14.150971698084906,0.866500266999199,41.25,38.1974269568354,0.7386746618014863,34,rbio,34.4,36.0,18.821719976058056,15,0.4644956314535345,0.6222068689729192,0.48819099729065013,2,26.0,34
raw,bior2.4,717059.2588658945,0.7475728155339806,149.91498147156608,13.360923094508664,206,1,False,False,149.22892044677076,,7.153025383993417,129124.64485973753,1.0,2.7357054510345796e-06,0.9589129524770027,423.57905901765406,,,,[],[],13,967.7036763564095,113.40225003279257,1553.7345691359658,"[8, 27, 41, 52, 64, 82, 102, 116, 133, 153, 175, 186, 199]","[1391.7076793531419, 1169.2342083223245, 613.7686860699234, 1237.3153330984417, 1112.2789668064393, 1553.7345691359658, 1074.1062491658217, 113.40225003279257, 1075.2221520548817, 1285.1444777196382, 1080.4370645661327, 136.80306507268486, 736.9930912351352]","[0, 13, 37, 42, 61, 0, 92, 114, 126, 126, 164, 182, 188]","[42, 42, 42, 77, 77, 126, 126, 119, 151, 164, 188, 188, 205]",76794700.04272461,1500.5910751124143,-1500.5910751124143,0.0,,,,SWT,mdp.39015067403892,39040087.04272461,,0.0,-7.5,19.0,0.0,1.5,,559.5910751124143,562.8911763564095,373.85220736667725,562.8911763564096,,0.0,562.8911763564095,,,110.40225003279257,0.0,-3.0,613.7345691359658,559.5910751124143,,96.57905901765406,0.18758499308205195,0.8724476361508133,0.2767681944497292,0.047820683965637906,0.9999999999999999,0.965688558641024,0.31151801469193385,0.11873754952077596,0.3052144736352537,0.3052144736352537,0.3052144736352539,,0.0,0.11424774318154676,0.09084673155287672,0.31426717387804215,,,,,0.8,,0.3040677116788387,0.3135593220338983,0.46,0.41087616206715344,0.41087616206715344,0.49107142857142866,1.3819496540181504,0.4646000529234903,59,1.6529211481559702,0.9393088412431653,4,0,0.3162795603638317,0.5262005885675692,47,0,0.5231182972830273,0.9063593415181215,4,28.711205710198474,0.7291395687717125,28.5,7.431825795644891,0.7301358221217054,35,bior,24.6,24.0,14.836249044630037,15,0.3321683876092137,0.4904554991310134,0.6203454789342464,1,26.5,35
raw,rbio3.7,2031028.8723299787,0.6699029126213593,221.01286426331052,7.3075338768140154,206,1,False,False,151.3620697671068,,7.596101201275566,129755.88496545186,1.0,1.8463053361717985e-06,0.3118298368493412,433.1846454349858,,,,[],[],15,986.8358472362127,107.58683192135683,1706.5686391796357,"[9, 31, 42, 53, 64, 80, 99, 110, 123, 134, 151, 161, 174, 185, 197]","[1543.7285593350982, 1114.699288357278, 874.9015285538986, 1359.1300994888052, 1100.6085111972684, 1706.5686391796357, 1241.3464977584727, 933.4752953693478, 107.58683192135683, 1037.1165025257121, 1237.181801092766, 466.06916764721063, 1128.36469659423, 113.87958163679176, 837.880707885319]","[8, 11, 41, 41, 60, 8, 98, 108, 116, 124, 124, 159, 162, 180, 186]","[75, 41, 43, 75, 75, 124, 124, 124, 124, 150, 186, 162, 186, 186, 204]",78211655.91159141,1608.5682313580542,-1608.5682313580542,0.0,,,,SWT,mdp.39015067403892,40457042.91159141,,0.0,-24.5,17.0,0.0,-24.5,,667.5682313580542,582.0233472362127,1848.53770854319,582.0233472362128,,0.0,582.0233472362127,,,104.58683192135683,0.0,-24.5,766.5686391796357,667.5682313580542,,106.18464543498578,0.25843727873192684,0.19237482499560526,0.8930991514975215,0.5313479561564514,0.542857142857143,0.425314992888586,0.3336456454845391,0.10966149742700862,0.34376555416124277,0.34376555416124277,0.34376555416124294,,0.0,0.1511722076462072,0.4498247552762589,0.5283328396350582,,,,,0.4000000000000001,,0.41068792365870954,0.025423728813559338,0.030000000000000027,0.5844316800541747,0.5844316800541747,0.0267857142857143,1.5169684988415069,0.5099922727255701,45,1.425906744936035,0.8103029075530332,30,0,0.28880324595563966,0.480487698374392,65,0,0.453868141801682,0.7863759158798073,28,17.107503227141788,0.8386084601213039,42.0,37.50429307384087,0.7211910225134821,36,rbio,34.4,36.0,18.821719976058056,15,0.4644956314535345,0.6222068689729192,0.48819099729065013,2,27.5,36
raw,rbio2.4,1402098.9410579011,0.6359223300970874,182.86449908848644,12.127863571752153,206,1,False,False,148.20848555456394,,7.472713387587932,123274.41105360893,1.0,2.1331140531815696e-06,0.8670550803251087,418.1818455393786,,,,[],[],15,932.9809938931342,37.32197979450246,1661.0822173548486,"[8, 27, 41, 52, 65, 79, 90, 100, 111, 122, 133, 146, 159, 176, 195]","[1661.0822173548486, 1135.1384032169856, 795.3183521395694, 1410.3134265331132, 1014.9192018718165, 1609.684393197351, 737.2472077346242, 1027.7465608242785, 646.9474620684109, 37.32197979450246, 1099.3521709628728, 98.56405617133115, 1110.0361124848632, 914.5542331171509, 696.4891309252934]","[0, 13, 39, 42, 59, 42, 84, 99, 107, 119, 126, 143, 126, 164, 188]","[126, 42, 42, 73, 73, 126, 92, 126, 126, 123, 151, 148, 164, 188, 205]",75010268.79272461,1606.1599078348747,-1606.1599078348747,0.0,,,,SWT,mdp.39015067403892,37255655.79272461,,0.0,-6.5,17.0,0.0,11.5,,665.1599078348747,528.1684938931342,1040.7149083970126,528.1684938931342,,0.0,528.1684938931342,,,34.32197979450246,0.0,16.0,721.0822173548486,665.1599078348747,,91.18184553937863,0.15369137683096473,0.7339185864225228,0.7214632229907144,0.29990822501577696,0.34285714285714325,0.8889788366310427,0.10644262017792404,0.0,0.2352487109348402,0.2352487109348402,0.23524871093484012,,0.0,0.09350052290489791,0.2531790080414707,0.46462269196938843,,,,,0.4000000000000001,,0.1697964599632423,0.3305084745762712,0.8400000000000001,0.5805606961249918,0.5805606961249918,0.6696428571428572,1.345476878617051,0.4523382072532465,68,1.532455728772493,0.8708517139221174,22,0,0.33920783597684223,0.5643468162546408,38,0,0.46389428727515564,0.8037473033011612,20,22.181073012818835,0.7907445942186903,37.0,29.309135904310164,0.7208439952225527,37,rbio,34.4,36.0,18.821719976058056,15,0.4644956314535345,0.6222068689729192,0.48819099729065013,2,28.25,37
raw,rbio2.6,1405709.5075645675,0.6650485436893204,185.2724429560914,12.110065192616554,206,1,False,False,148.48273743581007,,7.468019470425005,123214.09331015937,1.0,2.0795652383000697e-06,0.8731283740515445,410.3194258024743,,,,[],[],16,909.0661281056005,44.51458158438437,1666.8481759709691,"[8, 27, 41, 52, 65, 79, 90, 100, 111, 121, 133, 146, 159, 176, 192, 202]","[1666.8481759709691, 1200.3109989283005, 816.4694075182255, 1406.66740719262, 1038.3904513762411, 1665.8538070599257, 773.5002409497548, 1046.8329196445873, 699.4625701829, 44.51458158438437, 1068.4783973429014, 138.5252567838951, 1128.7633936428506, 917.6961626624624, 707.242125843884, 225.50215300570449]","[0, 13, 39, 42, 59, 42, 84, 99, 107, 119, 126, 143, 126, 164, 188, 201]","[42, 42, 42, 73, 73, 126, 92, 126, 126, 123, 151, 148, 164, 188, 205, 205]",75711626.27597809,1619.646036190903,-1619.646036190903,0.0,,,,SWT,mdp.39015067403892,37957013.27597809,,0.0,-1.5,16.0,0.0,12.0,,678.646036190903,504.25362810560046,1591.0580496896073,504.25362810560034,,0.0,504.25362810560046,,,41.51458158438437,0.0,16.5,726.8481759709691,678.646036190903,,83.31942580247431,0.16280061847889837,0.731919013406902,0.7149338518436363,0.3012368762693089,0.5142857142857146,0.8940505921869464,0.10432822860930759,0.01122540585797635,0.18706056111454575,0.18706056111454575,0.18706056111454544,,0.0,0.06327689827977967,0.3871472969229429,0.4726987300513067,,,,,0.20000000000000007,,0.2225707807315796,0.4152542372881356,0.8499999999999999,0.6022374291845778,0.6022374291845778,0.6785714285714287,1.3277036608702186,0.4463629983288188,70,1.601142771677071,0.9098846386028238,9,0,0.3377600879610628,0.5619381691162537,39,0,0.4890792707258164,0.8473830261100226,9,29.159046623646667,0.7249146544938994,31.75,15.258500232883096,0.7126931763035534,38,rbio,34.4,36.0,18.821719976058056,15,0.4644956314535345,0.6222068689729192,0.48819099729065013,2,29.0,38
