amplitude_max,amplitude_max_diff,avg_prominence,avg_prominence_diff,avg_variance_across_levels,correlation,dominant_frequency,dominant_frequency_diff,dynamic_cutoff,dynamic_cutoff_diff,emd_value,frequency_max,frequency_max_diff,htid,is_complex,kl_divergence,lower_envelope,lower_envelope_diff,max_autocorrelation,max_autocorrelation_diff,num_fft_peaks,num_fft_peaks_diff,positive_amplitudes,positive_frequencies,prominence_max,prominence_max_diff,prominence_min,prominence_min_diff,relative_left_bases,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_num_peaks,relative_num_peaks_diff,relative_peaks,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,relative_right_bases,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,scales_used,signal_length,signal_type,smoothness,spectral_bandwidth,spectral_bandwidth_diff,spectral_centroid,spectral_centroid_diff,spectral_magnitude,spectral_magnitude_diff,upper_envelope,upper_envelope_diff,variance_ratio_across_levels,wavelet,wavelet_adaptive_threshold,wavelet_energy_entropy,wavelet_entropy,wavelet_psnr,wavelet_sparsity,wavelet_type,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,smoothness_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
,,37817.67525682783,37342.72788840678,291179.84103360574,0.11059942695324672,,,140028.6820903844,139757.6820903844,127857.48190541725,,,uc1.b4952553,False,-410141.27591319685,-182482.4367825052,181721.4367825052,4707186933035.949,4707157922018.949,,,[],[],169145.6418559827,168385.6418559827,4302.705142920371,4192.705142920371,"[0, 92, 114, 149, 167]",0.0,-31.0,5,33.0,"[80, 93, 118, 152, 171]",0.0,-35.5,"[169145.6418559827, 4589.157288575749, 6628.912117519067, 4302.705142920371, 4421.959879141272]",37342.72788840678,171040.37628413917,37342.72788840678,"[260, 260, 260, 260, 260]",0.0,-31.0,127,261,raw,4.414646516429802e-08,,,,,0.0,0.0,182482.4367825052,181721.4367825052,0.019090301870069822,mexh,1266.2023454275109,4355174877.132157,13.889847026446635,-44.92780970812028,0.6658822819561347,CWT,1.0,0.0,0.6153299588698424,1.0,0.960880999342538,0.5065470919213724,0.14426800236645748,0.0,0.0324844560819458,0.5294076285971638,0.5294076285971638,0.529407628597164,,1.0000000000000002,0.8268111587490113,1.0000000000000002,,,,,0.6428571428571429,,0.9999999999999999,0.26530612244897955,0.32500000000000007,0.6879618530056308,0.6879618530056308,0.09999999999999999,3.010975992526545,1.0,1,1.7523434168870686,1.0,1,0.0,0.5826146765671312,0.7443109158691181,2,0.0,0.5283782565625262,1.0,1,0.5,0.95,1.25,1.1428571428571428,0.9125,1,mexh,0.1111111111111111,,,2,1.25,,1.0,0.0017940066983093417,0.15392093261317014,0.629416436366881,1.0,0.9608809993425378,0.28537288933378346,0.14919581793753758,1.0,0.009358232028332542,0.14467328393688256,0.14467328393688256,0.14467328393688256,,0.9992900142794976,0.8268111587490115,1.0,,,,,0.6428571428571428,,0.997917016913982,0.2653061224489796,0.325,0.690154587914233,0.690154587914233,0.09523809523809526,2.6563054437240075,0.7212878879413254,2,2.1657788624063787,1.0,1,0.7071067811865476,0.9646446609406726,1.5,1.3333333333333333,0.9448223304703363,1,1.5,1.5,0.7071067811865476,2,0.08571428571428572,0.13642001992460012,0.8990739940226198,1,1.0
,,168493.1562906606,168325.91386641818,287336.7293827004,0.22905532155899685,,,140122.789557684,139856.789557684,127743.85876693783,,,uc1.b4952553,False,-425758.56502249313,-180694.52341294946,180147.92341294946,4716746403771.998,4716725188167.998,,,[],[],168493.1562906606,167946.5562906606,168493.1562906606,168487.9562906606,[0],0.0,-32.5,1,32.0,[81],0.0,-32.5,[168493.1562906606],168325.91386641818,162974.1562906606,168325.91386641818,[260],0.0,-32.5,127,261,smoothed,1.599152557921993e-06,,,,,0.0,0.0,180694.52341294946,180147.92341294946,0.018146603798905873,mexh,1266.0738273856812,4339524762.096547,13.890866511813178,-47.79961169106164,0.6660029565269858,CWT,1.0,0.0,0.6565704628283076,1.0,1.0,0.5893329276407001,0.14642595531243235,0.0,1.0,1.0,1.0,0.9999999999999999,,1.0,1.0000000000000002,1.0,,,,,0.8333333333333334,,1.0,0.0,0.0,0.6818336323114358,0.6818336323114358,0.0,3.806066786257907,1.0,1,1.8467952526115834,1.0,1,0.0,0.7283571855683005,0.9295470045360843,2,0.0,0.49700195250022533,0.9072579935951018,4,1.4142135623730951,0.8585786437626906,2.0,1.4545454545454546,0.8292893218813453,2,mexh,0.25,,,2,2.0,0.08068822672058895,0.9989718171895021,0.1503868673962632,0.0,0.6320894895750695,0.9962204150858246,0.9621959237343854,0.5893329276407002,0.14642595531243233,0.0,0.9999999999999999,1.0,1.0,1.0,,1.0,0.7805367228880051,0.9965287269291667,,,,,0.5714285714285714,,0.9999999999999999,0.20408163265306123,0.25,0.681485844994379,0.681485844994379,0.2380952380952381,3.6827257023621196,1.0,1,1.838144480381184,0.8487221443923583,2,0.7071067811865476,0.9646446609406726,1.5,1.3333333333333333,0.9448223304703363,2,1.5,1.5,0.7071067811865476,2,0.08571428571428572,0.13642001992460012,0.8990739940226198,1,1.75
,,32411.291190738128,32244.048766495704,150792.94178145836,0.38909588383950966,,,78917.62558085598,78651.62558085598,79276.16993575514,,,uc1.b4952553,False,,-125216.78391640549,124670.18391640548,1814461446292.1829,1814440230688.1829,,,[],[],124029.80003692607,123483.20003692606,2686.016342445495,2680.816342445495,"[0, 0, 113, 148, 164]",0.0,-30.5,5,28.0,"[61, 80, 118, 153, 222]",0.0,-21.5,"[3025.080289993348, 124029.80003692607, 2686.016342445495, 2788.9647941854637, 29526.59449014027]",32244.048766495704,156537.45595369063,32244.0487664957,"[67, 260, 164, 164, 260]",0.0,-30.5,127,261,smoothed,1.0490249959776877e-05,,,,,0.0,0.0,125216.78391640549,124670.18391640548,0.024411475999456377,gaus2,808.724804706536,1799858058.9592676,13.87200223932622,-43.63977303107766,0.627839623495339,CWT,0.5607900796890599,0.26253202153592214,0.6051933801182755,0.3843301864757851,0.5660377358490567,0.9999999999999999,0.048014155624568206,,0.00024208178165150904,0.04268594345710773,0.04268594345710773,0.04268594345710773,,0.5615386647588535,0.9489362050778133,0.6472621706105961,,,,,0.16666666666666669,,0.36811515609028383,0.17391304347826086,0.17391304347826086,0.37604169999234227,0.37604169999234227,0.6875,1.6907820272739211,0.44423341003332306,2,1.7661387767147514,0.9563262490615706,3,0.0,0.32915916159274256,0.42008085968893216,3,0.11111111111111112,0.5478066393560278,1.0,1,0.9574271077563381,0.9042572892243662,2.25,1.8461538461538463,0.8396286446121831,1,gaus,0.703125,1.0,0.20781249999999998,1,1.0,1.0000000000000002,0.5603847020324738,1.0,0.2229562657412958,0.5826280595769119,0.3828775779009189,0.5463510848126236,1.0,0.0480141556245682,,0.00024208178165150557,0.1113786557978489,0.1113786557978489,0.11137865579784889,,0.5615386647588534,0.7436105446855202,0.6450153468679863,,,,,0.2857142857142857,,0.3681151560902838,0.28571428571428575,0.35000000000000003,0.3758498899557817,0.3758498899557817,0.7619047619047619,1.7400313221742891,0.472484638499746,3,1.7223880849683115,0.7952742151405895,4,0.7071067811865476,0.9646446609406726,3.5,3.428571428571429,0.8948223304703362,3,10.75,10.5,5.183306537980044,16,0.6142857142857143,1.0,0.26999999999999996,2,2.75
,,55545.96284453918,55378.720420296755,119074.23564938642,0.3116746072567377,,,32199.217264887608,31933.217264887608,33387.45606804218,,,uc1.b4952553,False,,-72646.52233583518,72099.92233583517,433586001660.717,433564786056.717,,,[],[],77611.42295977734,77064.82295977733,14295.607115026345,14290.407115026344,"[0, 69, 0]",0.0,-31.5,3,30.0,"[43, 78, 239]",0.0,-27.0,"[77611.42295977734, 14295.607115026345, 74730.85845881388]",55378.720420296755,161118.88853361754,55378.72042029677,"[135, 135, 260]",0.0,-31.5,127,261,smoothed,8.272812236955693e-06,,,,,0.0,0.0,72646.52233583518,72099.92233583517,0.016256350635041623,gaus4,432.2045209338186,463440075.2209728,14.016964531154624,-37.40699828952271,0.644613388843636,CWT,0.14495060297683948,0.6558893333035752,1.0,0.06035373325766844,0.756775300171527,0.8013355580640946,0.02515339418631368,,0.07024377354104985,0.20543464146639717,0.20543464146639717,0.20543464146639728,,0.22685749801423363,0.9852817426147279,0.27901472027114765,,,,,0.5,,0.06747125737835587,0.08695652173913043,0.08695652173913043,0.08627571426316086,0.08627571426316086,0.34375,1.3059285085743955,0.34311760195316315,4,1.8317185026788276,0.9918362634344898,2,0.0,0.2453848134445207,0.3131660163660329,5,0.11111111111111112,0.5213421656086228,0.9516901186547954,2,1.5,0.85,3.25,2.7586206896551726,0.7625,4,gaus,0.703125,1.0,0.20781249999999998,1,3.25,0.7707238473534077,0.14513489089318246,0.7881066729010565,0.5570163808490081,0.9627138675294935,0.060125621197933576,0.7291255752794221,0.8013355580640946,0.025153394186313672,,0.07024377354104985,0.2624492118016246,0.2624492118016246,0.2624492118016247,,0.22685749801423366,0.7698933894681762,0.2780461839863043,,,,,0.42857142857142855,,0.06747125737835587,0.2448979591836735,0.3,0.08623170704824976,0.08623170704824976,0.5,1.288822637273551,0.34996433116017667,7,1.7478478530233224,0.807029694195696,3,2.8284271247461903,0.8585786437626906,5.0,4.2,0.8042893218813453,4,10.75,10.5,5.183306537980044,16,0.6142857142857143,1.0,0.26999999999999996,2,3.5
,,,,1471648.3000420975,-0.0006128925692561508,,,18190.009067424773,17924.009067424773,108830.48283604953,,,uc1.b4952553,False,,-238417.27211113562,237870.67211113562,4496385547103.744,4496364331499.744,,,[],[],,,,,[],,,0,33.0,[],,,[],,,,[],,,127,261,smoothed,1.0235602792316834e-05,,,,,0.0,0.0,238417.27211113562,237870.67211113562,0.019017990645081927,gaus1,905.7932069463789,3526938947.046404,13.832628247406864,-47.60899832044863,0.5780613630192778,CWT,0.8286086558748421,0.012029820771703448,0.49795781930545396,0.8030117272450212,0.0,0.0,1.0,,,,,,,0.12649838233150645,,,,,,,1.0,,0.9520230826539714,,,1.0,1.0,,1.3392607324927388,0.3518752580296912,3,1.598386345353676,0.8654919071799495,5,0.6428571428571429,0.7835614358542384,1.0,1,0.11111111111111112,0.5088542318661402,0.9288938747882319,3,1.632993161855452,0.8367006838144548,3.0,2.1428571428571432,0.7683503419072274,3,gaus,0.703125,1.0,0.20781249999999998,1,2.5,0.9736702761765459,0.827823508131452,0.975666493361184,0.010216368658971797,0.47939089809010627,0.79997667623482,0.003944773175542982,0.0,1.0,,,,,,,0.12649838233150648,,,,,,,0.6428571428571428,,0.9520230826539715,,,0.999489923493686,0.999489923493686,,1.1961995590330705,0.324813645030859,8,1.5884385180758542,0.7334259954457925,5,2.1213203435596424,0.8939339828220179,6.5,6.153846153846153,0.784466991411009,5,10.75,10.5,5.183306537980044,16,0.6142857142857143,1.0,0.26999999999999996,2,4.25
,,56379.327415611326,55904.38004719027,123168.43623168061,0.1562205512776818,,,31611.711291795014,31340.711291795014,33524.35883575015,,,uc1.b4952553,False,,-74287.21917553479,73526.21917553479,437683376315.05035,437654365298.05035,,,[],[],80587.41564558033,79827.41564558033,15678.942060573543,15568.942060573543,"[0, 69, 0]",0.0,-29.0,3,35.0,"[43, 78, 240]",0.0,-32.0,"[80587.41564558033, 15678.942060573543, 72871.62454068007]",55904.38004719027,151089.98224683397,55904.38004719027,"[148, 148, 260]",0.0,-27.5,127,261,raw,6.86598461784217e-07,,,,,0.0,0.0,74287.21917553479,73526.21917553479,0.016342933974613887,gaus4,439.8353709623648,472804353.23159426,14.031185223175349,-34.58496551920182,0.649470540320391,CWT,0.14637373250898938,0.6551974928362119,1.0,0.05707356522369235,0.7820512820512825,0.7157626425523779,0.021415743004238465,,0.3031716067512281,0.9729498557388566,0.9729498557388566,0.9729498557388568,,0.22274878201547577,0.7123593795975037,0.28686123598338126,,,,,0.7857142857142857,,0.06819504181614017,0.40816326530612235,0.42500000000000004,0.08767840082956443,0.08767840082956443,0.275,2.0993619730447426,0.6972363706172042,2,1.5732592651094297,0.8978030504455736,3,0.0,0.47010142614713124,0.6005712473785112,3,0.125,0.47630349402525607,0.9014441607115833,3,0.5,0.95,2.75,2.666666666666667,0.8374999999999999,2,gaus,0.625,1.0,0.26249999999999996,1,1.75,,0.14637373250898944,0.06318526457406955,0.7082698163062217,1.0,0.06238714348199069,0.7820512820512824,0.4024375465499788,0.02810422523227337,,0.07795288326894752,0.2658817952975954,0.2658817952975954,0.2658817952975954,,0.22261290583899027,0.7123593795975038,0.29988637722716754,,,,,0.7857142857142857,,0.06836163967314277,0.40816326530612246,0.42500000000000004,0.09408940998867474,0.09408940998867474,0.2619047619047619,1.4019083891096713,0.3806714109091752,5,1.50406038218306,0.6944662764470382,8,2.1213203435596424,0.8939339828220179,6.5,6.153846153846153,0.784466991411009,6,10.75,10.5,5.183306537980044,16,0.6142857142857143,1.0,0.26999999999999996,2,5.0
,,32890.11545526822,32415.168086847167,150674.86629847254,0.13498164044768454,,,22646.154440074653,22375.154440074653,32834.65099001426,,,uc1.b4952553,False,,-76075.49971387423,75314.49971387423,370400996343.95605,370371985326.95605,,,[],[],71222.6799062045,70462.6799062045,3435.188483978134,3325.188483978134,"[0, 0, 69, 114, 135]",0.0,-22.0,5,33.0,"[25, 43, 80, 121, 240]",0.0,-31.0,"[3435.188483978134, 66807.8540273421, 17174.396509985472, 5810.458348830871, 71222.6799062045]",32415.168086847167,146402.5772763411,32415.168086847167,"[33, 135, 135, 135, 260]",0.0,-26.5,127,261,raw,5.413359260536048e-07,,,,,0.0,0.0,76075.49971387423,75314.49971387423,0.017028400434912955,gaus6,400.8856083040701,412809082.74464524,14.002193139430297,-33.87233670431083,0.647026880260657,CWT,0.14013252353746003,0.7003410340431536,0.9210943233691864,0.04250228044923891,0.7554240631163708,0.6183623594620131,0.04152882452199708,,0.011842690771765148,0.4116605212781962,0.4116605212781962,0.41166052127819625,,0.15847388177080102,0.6854685904996362,0.21144920080266452,,,,,0.6428571428571429,,0.05351088605363111,0.44897959183673464,0.7750000000000001,0.09760005207031686,0.09760005207031686,0.32499999999999996,1.4120793930999298,0.4689773005845316,7,1.5101687782364952,0.8617995557738437,4,0.0,0.33876883232625715,0.43278920013202676,8,0.125,0.45366220121420286,0.858593622238727,5,1.8257418583505538,0.8174258141649446,6.0,5.5721393034825875,0.6087129070824724,4,gaus,0.625,1.0,0.26249999999999996,1,3.25,,0.14013252353746006,0.04930430562671844,0.7464648215491299,0.9239838206510202,0.04789797079933726,0.7554240631163707,0.34793810461870506,0.047929054566630776,,0.00412741597762022,0.11249607346667656,0.11249607346667656,0.11249607346667656,,0.1583854816648798,0.6854685904996363,0.22585170709694652,,,,,0.6428571428571428,,0.05371293467388364,0.44897959183673475,0.775,0.10394134042369835,0.10394134042369835,0.30952380952380953,1.14721616228174,0.3115127910682866,10,1.4511673263245928,0.6700440896870759,10,0.0,1.0,10.0,10.0,0.75,7,10.75,10.5,5.183306537980044,16,0.6142857142857143,1.0,0.26999999999999996,2,5.75
,,55036.5406505572,54869.29822631478,169840.26470708562,0.12565354448264926,,,0.0,266.0,30416.031260262276,,,uc1.b4952553,False,,-84814.32113963866,84267.72113963866,352133707349.3932,352112491745.3932,,,[],[],99514.52765568031,98967.92765568031,10558.553645434085,10553.353645434085,"[3, 3]",0.0,-32.0,2,31.0,"[65, 99]",0.0,-32.0,"[10558.553645434085, 99514.52765568031]",54869.29822631478,104554.0813011144,54869.29822631477,"[73, 202]",0.0,-32.0,127,261,smoothed,5.320385899424929e-06,,,,,0.0,0.0,84814.32113963866,84267.72113963866,0.01793913635651203,gaus7,375.3931516483923,404071449.4050137,13.980064723183355,-36.54837083582136,0.6317313784052856,CWT,0.11802381351137375,0.7100782621519179,0.8995029102004948,0.04596150189118717,0.6102915951972562,0.3240020361241863,0.061742215767597676,,0.04771067395199062,0.20185093818120353,0.20185093818120353,0.2018509381812035,,0.0,0.5365403743481932,0.4527769878613896,,,,,0.6666666666666667,,0.04973748173914659,0.043478260869565216,0.043478260869565216,0.15334432127655248,0.15334432127655248,0.03125,1.0584565158742458,0.2780971998956727,6,1.4722362947137717,0.7971843617379123,8,0.0,0.19884858310023096,0.25377535698071496,7,0.11111111111111112,0.3988262565031761,0.7280420276979755,8,0.9574271077563381,0.9042572892243662,7.25,7.148936170212766,0.5896286446121831,7,gaus,0.703125,1.0,0.20781249999999998,1,5.5,0.46545216162583924,0.11824628395156662,0.5059794982636517,0.6030365240295006,0.865963925533153,0.045787786492006384,0.588757396449705,0.32400203612418643,0.06174221576759766,,0.047710673951990606,0.2591226595497851,0.2591226595497851,0.25912265954978503,,0.0,0.44539138649939086,0.45120527529633325,,,,,0.5,,0.04973748173914659,0.22448979591836737,0.275,0.15326610394089263,0.15326610394089263,0.2619047619047619,1.0843270410969852,0.2944360043979089,12,1.3947661644314413,0.6440021133467562,12,0.0,1.0,12.0,12.0,0.7,8,10.75,10.5,5.183306537980044,16,0.6142857142857143,1.0,0.26999999999999996,2,6.5
,,40071.73885049416,39904.49642625174,145481.6464537301,0.2599726456711038,,,22988.32377934411,22722.32377934411,32732.59734937558,,,uc1.b4952553,False,,-74244.48056977714,73697.88056977713,366664771003.4208,366643555399.4208,,,[],[],72779.51773870285,72232.91773870285,4191.614870008834,4186.414870008834,"[0, 69, 113, 135]",0.0,-31.0,4,29.0,"[42, 78, 119, 239]",0.0,-22.0,"[67723.46159488079, 15592.361198384184, 4191.614870008834, 72779.51773870285]",39904.49642625174,154767.95540197665,39904.49642625174,"[135, 135, 135, 260]",0.0,-31.0,127,261,smoothed,6.5434072470607065e-06,,,,,0.0,0.0,74244.48056977714,73697.88056977713,0.01740639052517005,gaus6,385.0075879715274,400905998.7630961,13.97855645915473,-36.691466493751385,0.6371013968081576,CWT,0.13901633104069894,0.7010473368156148,0.8953951342021967,0.04519412859609217,0.6713550600343052,0.6686673588460106,0.044186122573354324,,0.009320303926122792,0.09657596193025793,0.09657596193025793,0.09657596193025794,,0.16087253213840685,0.9348983582685653,0.24068212680315035,,,,,0.33333333333333337,,0.05290118172842693,0.13043478260869565,0.13043478260869565,0.09508362065150167,0.09508362065150167,0.65625,1.1130952945000168,0.29245290663814194,5,1.6638839770650777,0.9009574692766575,4,0.0,0.2235016091792267,0.2852381433697861,6,0.11111111111111112,0.46404072332584795,0.8470885345079961,5,0.816496580927726,0.9183503419072274,5.0,4.8979591836734695,0.7091751709536137,5,gaus,0.703125,1.0,0.20781249999999998,1,4.0,0.5919087589429556,0.13920903382878233,0.6228486485430422,0.5953669781303346,0.8620093126148867,0.04502331354944107,0.6472715318869167,0.6686673588460107,0.04418612257335432,,0.009320303926122785,0.1614017598433747,0.1614017598433747,0.1614017598433747,,0.16087253213840688,0.7334592421110175,0.23984665341774764,,,,,0.3571428571428571,,0.05290118172842693,0.2653061224489796,0.325,0.09503512073047207,0.09503512073047207,0.7380952380952381,1.1291183307479509,0.3065985419505255,11,1.5834038099944245,0.7311013314790218,6,3.5355339059327378,0.8232233047033631,8.5,7.764705882352941,0.6991116523516816,9,10.75,10.5,5.183306537980044,16,0.6142857142857143,1.0,0.26999999999999996,2,7.25
,,,,1461469.551640132,0.00014278170375538882,,,18941.354067451655,18670.354067451655,107970.75561680086,,,uc1.b4952553,False,,-238724.25903055424,237963.25903055424,4444118135899.82,4444089124882.82,,,[],[],,,,,[],,,0,38.0,[],,,[],,,,[],,,127,261,raw,6.147392901733049e-07,,,,,0.0,0.0,238724.25903055424,237963.25903055424,0.019093148449978045,gaus1,891.7582962505513,3503713901.3978834,13.828215775458563,-44.695368513814444,0.5776993393067246,CWT,0.8200437833291077,0.014724662284307688,0.44759259981757415,0.7932023599350718,0.0,0.0,1.0,,,,,,,0.13191382774235724,,,,,,,1.0,,0.9425861095421654,,,0.9999999999999999,0.9999999999999999,,1.3372499686422612,0.44412508500944875,8,1.2752454122456398,0.7277371546902808,9,0.6428571428571429,0.7827571303140473,1.0,1,0.125,0.43311620076658025,0.8197085996390295,6,3.559026084010437,0.6440973915989563,6.0,2.8514851485148514,0.5220486957994781,7,gaus,0.625,1.0,0.26249999999999996,1,5.5,,0.8200437833291077,0.05631856486994532,0.16637916114626328,0.46782155861302754,0.7943677058237754,0.0,0.0019390743004949473,0.9926638262611204,,,,,,,0.131845045978813,,,,,,,1.0,,0.9406417361434047,,,1.0,1.0,,1.336243391061109,0.3628408681656729,6,1.3916719935905213,0.642573449093619,13,4.949747468305833,0.7525126265847084,9.5,8.210526315789474,0.6387563132923542,10,10.75,10.5,5.183306537980044,16,0.6142857142857143,1.0,0.26999999999999996,2,8.0
