wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,positive_frequencies_dtw,positive_frequencies_euclidean,positive_frequencies_wasserstein,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,positive_amplitudes_dtw,positive_amplitudes_euclidean,positive_amplitudes_wasserstein,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,relative_left_bases_global_alignment_score_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
coif3,1,antireflect,1.5351834889172667e-26,315.5815225463335,4054823.0089588044,0.5657894736842105,306.559782820838,59,raw,8.702643125909191e-14,-6.27513596640488e-11,5.112877332755945,170840.34367850964,0.9509914066498837,1.0369060324828095e-05,0.9999999999999999,195.80000000000004,0.05084745762711865,2993.835955477632,3,"[0.0, 0.01694915254237288, 0.03389830508474576, 0.05084745762711865, 0.06779661016949153, 0.0847457627118644, 0.1016949152542373, 0.11864406779661017, 0.13559322033898305, 0.15254237288135594, 0.1694915254237288, 0.1864406779661017, 0.2033898305084746, 0.22033898305084745, 0.23728813559322035, 0.2542372881355932, 0.2711864406779661, 0.288135593220339, 0.3050847457627119, 0.3220338983050847, 0.3389830508474576, 0.3559322033898305, 0.3728813559322034, 0.3898305084745763, 0.4067796610169492, 0.423728813559322, 0.4406779661016949, 0.4576271186440678, 0.4745762711864407]","[30072.000000000004, 4461.956743542108, 1631.5164666187522, 2578.948005685256, 2993.835955477632, 2643.075899446663, 893.3985151674735, 998.5535729581836, 983.2843232961875, 694.8534930071488, 691.006642278354, 1242.0187657897045, 985.1252049075907, 1483.0954398222434, 1126.5955117292579, 500.79095205677675, 493.78947035345334, 1831.5054310794378, 878.8902211728007, 1303.0703552121242, 1643.624122052005, 603.0506772751482, 166.08223469756868, 582.4066522188251, 479.82994130415847, 918.8683793434843, 876.6316201389179, 550.5603577196028, 1157.828885983432]",14,265.6428571428571,50.99999999999966,741.0000000000002,"[2, 5, 8, 11, 15, 17, 22, 28, 32, 35, 38, 45, 50, 54]","[158.99999999999997, 158.9999999999999, 440.00000000000006, 365.00000000000006, 229.99999999999994, 276.0000000000001, 741.0000000000002, 50.99999999999966, 135.00000000000023, 119.00000000000011, 328.9999999999997, 145.99999999999994, 500.9999999999999, 68.00000000000011]","[0, 3, 3, 10, 12, 3, 3, 23, 23, 34, 34, 44, 48, 52]","[3, 6, 16, 16, 16, 19, 57, 29, 57, 36, 57, 48, 57, 57]",17672058.000000004,747.0000000000002,-747.0000000000002,65466.193840334294,0.10067187867245335,0.13988685781142182,0.4745762711864407,DWT,mdp.39015061285097,0.0,0.0,0.0,3.725290298461914e-09,0.0,0.0,26.0,6.0,1.8530954548623413e-11,4.959405057704143e-12,6.38998432711152e-13,0.0,26,2.7755575615628914e-17,2.2737367544323206e-13,75.23214285714289,991.9999999999995,75.23214285714289,0.0,7.275957614183426e-12,75.23214285714289,0.0,0.0,84.00000000000034,0.0,26.0,2.2737367544323206e-13,2.2737367544323206e-13,0.0,2.842170943040401e-14,0.90873163016329,0.6294857861073461,0.37125927487591553,0.4671052631578948,0.6234188899689508,0.000192492781520693,1.0,0.10009624639076035,0.1742335399564416,102,1.481821169840343,0.6988001336773788,48,0,0.5000962463907603,0.5131851851851852,162,0,0.6000001688546794,0.6850426809081112,45,55.12032293083922,0.9057772257592492,89.25,67.75949561740734,0.8766065615975733,14,coif,0.7499213655140599,0.723858555382036,0.25789747752554726,3,11.25,,5.478395515012835e-13,0.9087316301632898,0.6294857861073462,0.4321670389212878,0.47894736842105257,0.6416275079786686,0.9999999999993754,0.9999999999946173,0.9999999999946173,0.9999999999942223,0.9999999999831495,1.0,0.000192492781520693,1.0,1.0,1.0,2.500096246377185,0.8405112441367778,89,1.5242953411723437,0.7161598268168454,100,7.7781745930520225,0.9933519875273059,94.5,94.17989417989418,0.9562913783790375,1,528.7333333333333,524.0,324.02315772421736,90,0.7266226754649071,0.9236287197565648,0.21427551124759558,4,1.75
sym11,1,antisymmetric,1.753533204057853e-23,285.00398551610647,4327310.391603069,0.5625,300.46081509884164,59,raw,3.1359773535028993e-12,-7.346412367327956e-11,5.19328429049704,208348.75881724455,0.9613916259512042,1.0369060324827602e-05,1.0,195.7999999999953,0.05084745762711865,2993.8359554776675,3,"[0.0, 0.01694915254237288, 0.03389830508474576, 0.05084745762711865, 0.06779661016949153, 0.0847457627118644, 0.1016949152542373, 0.11864406779661017, 0.13559322033898305, 0.15254237288135594, 0.1694915254237288, 0.1864406779661017, 0.2033898305084746, 0.22033898305084745, 0.23728813559322035, 0.2542372881355932, 0.2711864406779661, 0.288135593220339, 0.3050847457627119, 0.3220338983050847, 0.3389830508474576, 0.3559322033898305, 0.3728813559322034, 0.3898305084745763, 0.4067796610169492, 0.423728813559322, 0.4406779661016949, 0.4576271186440678, 0.4745762711864407]","[30072.000000000015, 4461.956743542098, 1631.5164666187488, 2578.9480056852663, 2993.8359554776675, 2643.075899446705, 893.3985151674879, 998.5535729582065, 983.2843232962168, 694.853493007176, 691.0066422783784, 1242.0187657897493, 985.1252049076298, 1483.0954398223066, 1126.5955117293063, 500.79095205679874, 493.78947035347375, 1831.5054310795128, 878.8902211728343, 1303.0703552121722, 1643.6241220520608, 603.0506772751661, 166.08223469757564, 582.4066522188392, 479.82994130416836, 918.8683793434977, 876.631620138927, 550.5603577196072, 1157.8288859834356]",14,265.6428571428644,51.00000000000114,741.0000000000106,"[2, 5, 8, 11, 15, 17, 22, 28, 32, 35, 38, 45, 50, 54]","[159.00000000000176, 159.00000000000614, 440.00000000001745, 365.0000000000074, 230.00000000000176, 276.0000000000105, 741.0000000000106, 51.00000000000114, 135.00000000000693, 119.00000000000125, 329.0000000000108, 146.00000000000375, 501.0000000000174, 68.00000000000455]","[0, 3, 3, 10, 12, 3, 3, 23, 23, 34, 34, 44, 48, 52]","[3, 6, 16, 16, 16, 19, 57, 29, 57, 36, 57, 48, 57, 57]",17672058.00000008,747.0000000000044,-747.0000000000044,65466.19384033503,0.10067187867245486,0.13988685781142218,0.4745762711864407,DWT,mdp.39015061285097,0.0,0.0,0.0,7.82310962677002e-08,0.0,0.0,26.0,6.0,7.683240710321115e-10,1.7534181820872358e-10,2.649393348386591e-11,0.0,26,1.5404344466674047e-15,4.433786671143025e-12,75.23214285713561,992.0000000001014,75.23214285713782,3.608224830031759e-16,7.421476766467094e-10,75.23214285713561,0.0,3.54702933691442e-11,83.99999999999886,0.0,26.0,1.057287590811029e-11,4.433786671143025e-12,0.0,4.774847184307873e-12,0.5555767894937982,0.7356995391301262,0.5992156489945639,0.4375000000000002,0.8018626277064889,0.004042348411934553,1.0,0.10202117420596728,0.17758418495560396,70,1.4965487188412194,0.7057453801214294,42,0,0.5020211742059673,0.5151604938271604,62,0,0.6259709210649955,0.7146944620956331,29,18.679311193581704,0.9680695535152449,50.75,45.092255329312714,0.9406587083815541,2,sym,0.9907046548620078,1.0,0.006506741596594567,6,3.0,,5.444533712761768e-13,0.5555767894937982,0.7356995391301262,0.6380406808537602,0.45000000000000007,0.8114430544178668,0.9999999999993563,0.9999999999944744,0.9999999999944744,0.9999999999941154,0.9999999999832647,1.0,0.004042348411934553,1.0,1.0,1.0,2.502021174192326,0.8411583886117644,67,1.5247934054555323,0.7163938324069417,99,22.627416997969522,0.9806603273521628,83.0,79.91566265060241,0.9548600782059959,2,727.6587301587301,844.0,350.8153772108972,252,1.0,1.0,0.0,6,3.0
bior2.8,1,antireflect,6.2195398230482644e-27,319.5055429259099,4292528.909982492,0.5657894736842105,234.77999794608945,59,raw,5.4254152959309355e-14,-6.300748811582981e-11,5.036962136784713,188187.38688206358,0.9721002671839211,1.0369060324828097e-05,1.0,195.8000000000001,0.05084745762711865,2993.835955477634,3,"[0.0, 0.01694915254237288, 0.03389830508474576, 0.05084745762711865, 0.06779661016949153, 0.0847457627118644, 0.1016949152542373, 0.11864406779661017, 0.13559322033898305, 0.15254237288135594, 0.1694915254237288, 0.1864406779661017, 0.2033898305084746, 0.22033898305084745, 0.23728813559322035, 0.2542372881355932, 0.2711864406779661, 0.288135593220339, 0.3050847457627119, 0.3220338983050847, 0.3389830508474576, 0.3559322033898305, 0.3728813559322034, 0.3898305084745763, 0.4067796610169492, 0.423728813559322, 0.4406779661016949, 0.4576271186440678, 0.4745762711864407]","[30072.0, 4461.956743542108, 1631.5164666187532, 2578.948005685255, 2993.835955477634, 2643.075899446661, 893.3985151674731, 998.5535729581838, 983.2843232961881, 694.8534930071494, 691.0066422783559, 1242.0187657897038, 985.1252049075908, 1483.0954398222427, 1126.5955117292574, 500.7909520567757, 493.78947035345135, 1831.505431079437, 878.8902211728008, 1303.0703552121242, 1643.6241220520053, 603.050677275148, 166.08223469756953, 582.4066522188256, 479.82994130415824, 918.8683793434848, 876.6316201389188, 550.5603577196026, 1157.8288859834317]",14,265.64285714285717,51.0,741.0000000000001,"[2, 5, 8, 11, 15, 17, 22, 28, 32, 35, 38, 45, 50, 54]","[159.00000000000003, 158.9999999999999, 440.00000000000017, 365.00000000000006, 229.99999999999994, 276.0, 741.0000000000001, 51.0, 134.9999999999999, 119.0, 329.0000000000001, 145.99999999999994, 501.00000000000006, 67.99999999999989]","[0, 3, 3, 10, 12, 3, 3, 23, 23, 34, 34, 44, 48, 52]","[3, 6, 16, 16, 16, 19, 57, 29, 57, 36, 57, 48, 57, 57]",17672058.000000004,747.0000000000001,-747.0000000000001,65466.19384033429,0.10067187867245335,0.13988685781142182,0.4745762711864407,DWT,mdp.39015061285097,0.0,0.0,0.0,3.725290298461914e-09,0.0,0.0,26.0,6.0,1.318767317570746e-11,3.5923961398395843e-12,4.5474735088646407e-13,0.0,26,2.7755575615628914e-17,1.1368683772161603e-13,75.23214285714283,992.0,75.23214285714288,0.0,0.0,75.23214285714283,0.0,1.8189894035458565e-12,84.0,0.0,26.0,1.1368683772161603e-13,1.1368683772161603e-13,0.0,2.842170943040401e-14,0.9540520492200388,0.5292054359723816,0.5701183001200578,0.4671052631578948,0.705946269931215,0.000192492781520693,1.0,0.10009624639076035,0.1742335399564416,90,1.5913137108138868,0.7504348409053988,26,0,0.5000962463907603,0.5131851851851852,161,0,0.6452854636803177,0.7367465993124793,25,64.60392144960448,0.8895659462399923,75.5,41.76070233001529,0.8802530585900816,13,bior,0.7535909748579337,0.8554846596089113,0.21584091971677302,4,10.75,,5.478395515012835e-13,0.9540520492200387,0.5292054359723817,0.6117620685248224,0.47894736842105257,0.7201644872090646,0.999999999999371,0.9999999999946162,0.9999999999946162,0.999999999994222,0.9999999999831499,1.0,0.000192492781520693,1.0,1.0,1.0,2.500096246377183,0.8405112441367772,112,1.6225597240328364,0.7623273912715858,61,36.062445840513924,0.9691773967175095,86.5,78.98265895953757,0.9476228863929428,3,581.5370370370371,535.5,350.5693464250665,270,0.7991892530584793,0.9992986887069012,0.1407779162469941,5,3.5
sym11,1,antireflect,1.747535848914339e-23,285.0188645187945,4168706.572554813,0.575,360.97793284020497,59,raw,3.078336079451513e-12,-7.790001976817023e-11,5.215084371794175,193731.92828669213,0.9550823153031446,1.0369060324827583e-05,1.0,195.79999999999538,0.05084745762711865,2993.8359554776653,3,"[0.0, 0.01694915254237288, 0.03389830508474576, 0.05084745762711865, 0.06779661016949153, 0.0847457627118644, 0.1016949152542373, 0.11864406779661017, 0.13559322033898305, 0.15254237288135594, 0.1694915254237288, 0.1864406779661017, 0.2033898305084746, 0.22033898305084745, 0.23728813559322035, 0.2542372881355932, 0.2711864406779661, 0.288135593220339, 0.3050847457627119, 0.3220338983050847, 0.3389830508474576, 0.3559322033898305, 0.3728813559322034, 0.3898305084745763, 0.4067796610169492, 0.423728813559322, 0.4406779661016949, 0.4576271186440678, 0.4745762711864407]","[30072.000000000022, 4461.956743542094, 1631.5164666187475, 2578.948005685264, 2993.8359554776653, 2643.0758994467033, 893.3985151674877, 998.5535729582073, 983.2843232962134, 694.8534930071776, 691.0066422783738, 1242.0187657897443, 985.1252049076248, 1483.0954398223053, 1126.5955117293033, 500.79095205680005, 493.7894703534782, 1831.5054310795078, 878.8902211728339, 1303.0703552121768, 1643.6241220520637, 603.0506772751708, 166.08223469757166, 582.406652218844, 479.82994130416586, 918.8683793435002, 876.6316201389313, 550.5603577196043, 1157.828885983434]",14,265.6428571428644,51.00000000000114,741.0000000000105,"[2, 5, 8, 11, 15, 17, 22, 28, 32, 35, 38, 45, 50, 54]","[159.00000000000176, 159.00000000000614, 440.0000000000173, 365.0000000000075, 230.00000000000165, 276.0000000000105, 741.0000000000105, 51.00000000000114, 135.00000000000693, 119.00000000000125, 329.0000000000108, 146.00000000000375, 501.0000000000175, 68.000000000005]","[0, 3, 3, 10, 12, 3, 3, 23, 23, 34, 34, 44, 48, 52]","[3, 6, 16, 16, 16, 19, 57, 29, 57, 36, 57, 48, 57, 57]",17672058.00000008,747.0000000000044,-747.0000000000044,65466.19384033502,0.10067187867245488,0.1398868578114222,0.4745762711864407,DWT,mdp.39015061285097,0.0,0.0,0.0,7.82310962677002e-08,0.0,0.0,26.0,6.0,7.672440460737562e-10,1.730645030484734e-10,2.6456691243922626e-11,0.0,26,1.5543122344752192e-15,4.433786671143025e-12,75.23214285713561,992.0000000001014,75.23214285713779,3.885780586188048e-16,7.34871719032526e-10,75.23214285713561,0.0,3.319655661471188e-11,83.99999999999886,0.0,26.0,1.0459189070388675e-11,4.433786671143025e-12,0.0,4.689582056016661e-12,0.5557486343293849,0.7644964059165313,0.46653151822579697,0.5499999999999998,0.7323240491208431,0.004042348411934553,1.0,0.10202117420596728,0.17758418495560396,71,1.4618927623171323,0.6894022561705422,56,0,0.5020211742059673,0.5151604938271604,60,0,0.6138201215185114,0.700821438839007,35,15.066519173319364,0.9742452663703942,55.5,51.82706930262872,0.9396867357492997,3,sym,0.9907046548620078,1.0,0.006506741596594567,6,3.75,,5.44286837822483e-13,0.5557486343293849,0.7644964059165313,0.5182100100351729,0.5599999999999996,0.7452668362392538,0.9999999999993563,0.9999999999944744,0.9999999999944744,0.9999999999941147,0.9999999999832647,1.0,0.004042348411934553,1.0,1.0,1.0,2.502021174192326,0.8411583886117644,66,1.4969091230693479,0.7032929573303026,119,37.476659402887016,0.9679686671770197,92.5,84.90810810810811,0.9444544190585953,4,727.6587301587301,844.0,350.8153772108972,252,1.0,1.0,0.0,6,4.5
sym9,1,antisymmetric,2.2088704345655346e-25,304.001423032347,4137287.7346233777,0.5657894736842105,311.6228127618747,59,raw,3.697230845395775e-13,-4.979139323069158e-11,5.1160446738962735,180949.38161815837,0.9500096935984609,1.036906032482807e-05,0.9999999999999997,195.79999999999978,0.05084745762711865,2993.835955477629,3,"[0.0, 0.01694915254237288, 0.03389830508474576, 0.05084745762711865, 0.06779661016949153, 0.0847457627118644, 0.1016949152542373, 0.11864406779661017, 0.13559322033898305, 0.15254237288135594, 0.1694915254237288, 0.1864406779661017, 0.2033898305084746, 0.22033898305084745, 0.23728813559322035, 0.2542372881355932, 0.2711864406779661, 0.288135593220339, 0.3050847457627119, 0.3220338983050847, 0.3389830508474576, 0.3559322033898305, 0.3728813559322034, 0.3898305084745763, 0.4067796610169492, 0.423728813559322, 0.4406779661016949, 0.4576271186440678, 0.4745762711864407]","[30071.999999999993, 4461.956743542108, 1631.5164666187538, 2578.9480056852544, 2993.835955477629, 2643.075899446658, 893.3985151674739, 998.5535729581838, 983.2843232961867, 694.8534930071485, 691.0066422783565, 1242.0187657897077, 985.1252049075964, 1483.0954398222514, 1126.5955117292633, 500.7909520567794, 493.7894703534557, 1831.5054310794465, 878.8902211728033, 1303.0703552121267, 1643.6241220520074, 603.0506772751484, 166.08223469756823, 582.4066522188253, 479.82994130415716, 918.8683793434838, 876.6316201389179, 550.5603577196023, 1157.828885983431]",14,265.6428571428576,51.0,741.0000000000011,"[2, 5, 8, 11, 15, 17, 22, 28, 32, 35, 38, 45, 50, 54]","[159.00000000000009, 159.00000000000063, 440.00000000000097, 365.00000000000034, 229.99999999999966, 276.00000000000114, 741.0000000000011, 51.0, 135.00000000000057, 118.99999999999977, 329.0, 146.00000000000068, 501.0000000000017, 68.00000000000057]","[0, 3, 3, 10, 12, 3, 3, 23, 23, 34, 34, 44, 48, 52]","[3, 6, 16, 16, 16, 19, 57, 29, 57, 36, 57, 48, 57, 57]",17672057.999999993,747.0000000000003,-747.0000000000003,65466.193840334316,0.10067187867245345,0.13988685781142185,0.4745762711864407,DWT,mdp.39015061285097,0.0,0.0,0.0,7.450580596923828e-09,0.0,0.0,26.0,6.0,7.79891706770286e-11,1.9841366143449422e-11,2.6892817474837435e-12,0.0,26,1.249000902703301e-16,3.410605131648481e-13,75.23214285714238,992.0000000000068,75.23214285714256,2.7755575615628914e-17,2.9103830456733704e-11,75.23214285714238,0.0,3.183231456205249e-12,84.0,0.0,26.0,1.1368683772161603e-12,3.410605131648481e-13,0.0,2.8421709430404007e-13,0.7749874311208341,0.6336696925635635,0.4402472759817378,0.4671052631578948,0.6715119514382053,0.000384985563041386,1.0,0.1001924927815207,0.17440107220639975,82,1.4573978287835914,0.6872825265985535,58,0,0.5001924927815207,0.5132839506172839,78,0,0.5975043228524471,0.6821930799825536,48,16.19670748434179,0.9723133205395866,66.5,63.40114080625521,0.9293190534321865,6,sym,0.9907046548620078,1.0,0.006506741596594567,6,6.0,,5.476175068963585e-13,0.774987431120834,0.6336696925635635,0.49447199131496233,0.47894736842105257,0.6873951522618639,0.999999999999371,0.9999999999946072,0.9999999999946072,0.9999999999942154,0.9999999999831577,1.0,0.000384985563041386,1.0,1.0,1.0,2.50019249276794,0.8405436013605264,82,1.4956003088850942,0.7026780370361753,122,28.284271247461902,0.9758254091902036,102.0,98.07843137254902,0.9443229610053582,5,727.6587301587301,844.0,350.8153772108972,252,1.0,1.0,0.0,6,5.25
sym12,1,antisymmetric,4.6866958228171975e-23,280.7344577775807,4339360.505996753,0.5487804878048781,306.6030503291225,59,raw,5.231160137832455e-12,-8.61418714138108e-11,5.235707141169984,211980.60107933992,0.9583302390940014,1.0369060324827287e-05,0.9999999999999997,195.79999999999117,0.05084745762711865,2993.835955477704,3,"[0.0, 0.01694915254237288, 0.03389830508474576, 0.05084745762711865, 0.06779661016949153, 0.0847457627118644, 0.1016949152542373, 0.11864406779661017, 0.13559322033898305, 0.15254237288135594, 0.1694915254237288, 0.1864406779661017, 0.2033898305084746, 0.22033898305084745, 0.23728813559322035, 0.2542372881355932, 0.2711864406779661, 0.288135593220339, 0.3050847457627119, 0.3220338983050847, 0.3389830508474576, 0.3559322033898305, 0.3728813559322034, 0.3898305084745763, 0.4067796610169492, 0.423728813559322, 0.4406779661016949, 0.4576271186440678, 0.4745762711864407]","[30072.000000000022, 4461.956743542084, 1631.5164666187416, 2578.9480056852767, 2993.835955477704, 2643.0758994467533, 893.3985151675043, 998.5535729582363, 983.284323296255, 694.8534930072058, 691.0066422783921, 1242.0187657897789, 985.1252049076417, 1483.0954398223198, 1126.5955117293074, 500.7909520567992, 493.7894703534748, 1831.5054310795374, 878.8902211728563, 1303.070355212205, 1643.624122052109, 603.0506772751835, 166.0822346975879, 582.4066522188541, 479.8299413041816, 918.8683793435134, 876.6316201389358, 550.5603577196098, 1157.8288859834397]",14,265.6428571428685,51.000000000001705,741.0000000000141,"[2, 5, 8, 11, 15, 17, 22, 28, 32, 35, 38, 45, 50, 54]","[159.00000000000392, 159.00000000000801, 440.0000000000284, 365.00000000001404, 230.00000000000404, 276.0000000000164, 741.0000000000141, 51.000000000001705, 135.00000000000932, 119.0000000000029, 329.0000000000215, 146.000000000003, 501.00000000002575, 68.00000000000534]","[0, 3, 3, 10, 12, 3, 3, 23, 23, 34, 34, 44, 48, 52]","[3, 6, 16, 16, 16, 19, 57, 29, 57, 36, 57, 48, 57, 57]",17672058.000000134,747.0000000000056,-747.0000000000056,65466.19384033551,0.10067187867245582,0.1398868578114225,0.4745762711864407,DWT,mdp.39015061285097,0.0,0.0,0.0,1.341104507446289e-07,0.0,0.0,26.0,6.0,1.2930740922456607e-09,2.836072035385542e-10,4.4588761801574507e-11,0.0,26,2.4980018054066022e-15,5.5706550483591855e-12,75.23214285713152,992.0000000001587,75.23214285713462,6.661338147750939e-16,1.2223608791828156e-09,75.23214285713152,0.0,7.185008144006133e-11,83.9999999999983,0.0,26.0,1.4097167877480388e-11,5.5706550483591855e-12,0.0,8.895995051716454e-12,0.5062659379774539,0.7917380998527814,0.6092964841445908,0.31402439024390316,0.8191408706214282,0.006929740134744947,1.0,0.10346487006737248,0.18009716870497572,63,1.457542959131291,0.6873509674525764,57,0,0.5034648700673725,0.516641975308642,57,0,0.6080931565680315,0.6942827483072487,40,9.912113800799505,0.983056215725129,54.25,52.658784712675285,0.9451605864950432,1,sym,0.9907046548620078,1.0,0.006506741596594567,6,2.25,,5.422329252269265e-13,0.5062659379774539,0.7917380998527814,0.6471449590476953,0.3292682926829273,0.8278858520150861,0.9999999999993487,0.999999999994394,0.999999999994394,0.999999999994048,0.9999999999833297,1.0,0.006929740134744947,1.0,1.0,1.0,2.5034648700536932,0.8416437469680081,63,1.4860627501160786,0.6981970048819863,123,42.42640687119285,0.9637381137853053,93.0,83.32258064516128,0.9421254671490629,6,727.6587301587301,844.0,350.8153772108972,252,1.0,1.0,0.0,6,6.0
sym10,1,antisymmetric,1.3420808966847694e-23,286.16533850882,4234186.440223157,0.5769230769230769,280.13971997851877,59,raw,2.726798071708508e-12,-6.421130294144438e-11,5.1263944573235545,193354.68800628438,0.9631755541555075,1.0369060324827665e-05,0.9999999999999994,195.79999999999578,0.05084745762711865,2993.835955477657,3,"[0.0, 0.01694915254237288, 0.03389830508474576, 0.05084745762711865, 0.06779661016949153, 0.0847457627118644, 0.1016949152542373, 0.11864406779661017, 0.13559322033898305, 0.15254237288135594, 0.1694915254237288, 0.1864406779661017, 0.2033898305084746, 0.22033898305084745, 0.23728813559322035, 0.2542372881355932, 0.2711864406779661, 0.288135593220339, 0.3050847457627119, 0.3220338983050847, 0.3389830508474576, 0.3559322033898305, 0.3728813559322034, 0.3898305084745763, 0.4067796610169492, 0.423728813559322, 0.4406779661016949, 0.4576271186440678, 0.4745762711864407]","[30072.000000000004, 4461.956743542103, 1631.5164666187502, 2578.948005685265, 2993.835955477657, 2643.0758994466933, 893.3985151674854, 998.5535729582052, 983.2843232962142, 694.8534930071726, 691.0066422783752, 1242.018765789745, 985.1252049076252, 1483.0954398222982, 1126.5955117292995, 500.7909520567964, 493.7894703534701, 1831.5054310795065, 878.8902211728324, 1303.0703552121668, 1643.6241220520535, 603.0506772751652, 166.08223469757436, 582.406652218836, 479.82994130416546, 918.8683793434944, 876.6316201389243, 550.5603577196051, 1157.8288859834336]",14,265.6428571428634,51.000000000000796,741.0000000000093,"[2, 5, 8, 11, 15, 17, 22, 28, 32, 35, 38, 45, 50, 54]","[159.00000000000176, 159.0000000000058, 440.0000000000151, 365.00000000000693, 230.0000000000013, 276.0000000000091, 741.0000000000093, 51.000000000000796, 135.00000000000637, 119.0000000000008, 329.0000000000091, 146.00000000000335, 501.0000000000151, 68.00000000000375]","[0, 3, 3, 10, 12, 3, 3, 23, 23, 34, 34, 44, 48, 52]","[3, 6, 16, 16, 16, 19, 57, 29, 57, 36, 57, 48, 57, 57]",17672058.000000056,747.0000000000038,-747.0000000000038,65466.19384033493,0.10067187867245465,0.1398868578114221,0.4745762711864407,DWT,mdp.39015061285097,0.0,0.0,0.0,5.587935447692871e-08,0.0,0.0,26.0,6.0,6.443769962061197e-10,1.520734949867998e-10,2.2219896420900673e-11,0.0,26,1.3322676295501878e-15,3.751665644813329e-12,75.23214285713658,992.0000000000882,75.23214285713847,2.7755575615628914e-16,6.402842700481415e-10,75.23214285713658,0.0,2.5011104298755527e-11,83.9999999999992,0.0,26.0,9.322320693172514e-12,3.751665644813329e-12,0.0,4.291678123991005e-12,0.5689898198074351,0.647341262433476,0.5213103966699832,0.5673076923076921,0.7305293541060811,0.0028873917228103953,1.0,0.1014436958614052,0.17657899145585526,80,1.4448545400017,0.681367337872721,63,0,0.5014436958614052,0.514567901234568,73,0,0.6070957050649335,0.6931439205414791,41,16.99754884289693,0.970944360952313,64.25,60.18486692553755,0.9305576505616265,5,sym,0.9907046548620078,1.0,0.006506741596594567,6,5.25,,5.448419493347956e-13,0.568989819807435,0.647341262433476,0.5676823147684067,0.5769230769230765,0.7435589191193389,0.9999999999993607,0.9999999999944934,0.9999999999944934,0.9999999999941291,0.9999999999832498,1.0,0.002887391722810395,1.0,1.0,1.0,2.5014436958477733,0.8409642452692649,76,1.477098478902532,0.6939853204751475,127,36.062445840513924,0.9691773967175095,101.5,95.09359605911331,0.9412126299826864,7,727.6587301587301,844.0,350.8153772108972,252,1.0,1.0,0.0,6,6.75
