signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,sym9,201875.1663131905,0.6774941995359629,42.791632441007486,21.590900604035333,862,1,False,False,48.89521310928241,,8.6854793659001,25152.921885200674,1.0,3.3145196564999156e-05,0.9345726363044647,21,869.9369985189458,95.98137610833828,1486.3417763695334,"[31, 70, 112, 146, 189, 245, 297, 325, 366, 396, 452, 486, 533, 561, 596, 628, 658, 692, 733, 776, 832]","[877.426928260886, 1247.2627344608038, 617.3263490637332, 1024.8502114055495, 1082.261875392702, 1486.3417763695334, 730.8130028199121, 1031.68496453064, 467.38181907896114, 922.273551624375, 1122.712869055792, 762.5346357369008, 919.6370972091204, 95.98137610833828, 723.6336830648833, 934.3363716332037, 505.48149768207077, 477.54191153722377, 1251.0919111459943, 1083.0693766069674, 905.033026110267]","[0, 0, 99, 124, 176, 176, 267, 267, 331, 331, 331, 469, 469, 554, 564, 469, 633, 683, 331, 743, 801]","[37, 176, 176, 176, 228, 860, 310, 331, 369, 417, 683, 521, 615, 564, 615, 683, 683, 695, 860, 860, 860]",0.05,30,43073906.43513888,796.2921368755462,-796.2921368755462,SWT,uc1.c2693407,347.53585346161606,460.71232754812877,304.041196457787,0.0,41.5,0.0,46.0,345.58917243198925,6208.67696889786,345.5891724319891,304.041196457787,0.0,32.5,212773423.12041634,0.0,2.0,52.526375210653214,0.0,0.3893157882816017,0.8194810867740386,0.745492166561353,0.10802503453651172,0.02894929949403924,0.4827586206896563,0.9379917914089064,0.31043674770287993,,0.1702838148044191,0.7994847919503905,0.7994847919503905,0.7839871530747704,0.6377720132057341,0.4682572892245433,1.0,0.5976935990231786,0.612565445026178,0.0,0.5934065934065935,0.0,0.7534141503611415,0.7534141503611415,0.0,0.4306220095693779,2.525920882162329,0.9999007830383924,2,1.5708963933893565,0.7280156069942338,36,0,0,0.5250241126223661,0.8342738695642009,5,0,0,0.47780631693112335,0.7580385019902892,32,17.727097901235837,0.8327632273468317,18.75,5.269899359560842,0.8279382174470008,25,sym,42.473684210526315,33.0,26.173286680745974,19,0.5685100387460372,1.0,0.30204297287777393,3,19.5,25
smoothed,sym12,194571.22276845327,0.6740139211136891,42.08456566482314,21.870395011327325,862,1,False,False,51.19695270720045,,8.681649294453017,25152.921885201344,1.0,3.213087513031547e-05,0.9470623375362778,21,815.2924013838111,23.091493949399645,1495.921173550375,"[22, 50, 89, 147, 189, 245, 275, 325, 367, 395, 452, 492, 532, 568, 596, 629, 661, 693, 733, 776, 832]","[475.7048494075165, 578.0029066054834, 1229.9150238985312, 1050.4956735304875, 1024.5238660260047, 1495.921173550375, 1033.0961402414111, 745.1986846323514, 532.6972796886816, 852.1929425398354, 1014.3192773711553, 418.63063276840614, 942.5091157193897, 23.091493949399645, 756.1275211462382, 793.5755013873905, 473.8081920646339, 560.0402232147959, 1242.6142517606495, 987.9015324528679, 890.7741471044267]","[0, 0, 81, 125, 177, 229, 268, 310, 332, 332, 332, 480, 470, 565, 565, 616, 634, 332, 332, 744, 801]","[25, 64, 229, 229, 229, 861, 332, 332, 370, 418, 470, 521, 684, 569, 684, 684, 684, 713, 861, 861, 861]",0.05,30,43941452.67396287,899.6905891212707,-899.6905891212707,SWT,uc1.c2693407,292.8912563264814,470.2917247289704,200.64274421206255,0.0,19.0,0.0,19.0,290.9445752968546,5061.140429060033,293.0738878123707,200.64274421206255,0.0,14.5,211905876.88159236,0.0,2.0,20.363506948285423,0.0,0.4484068790886531,0.7438787449210684,0.7673741858228931,0.10340327430550778,0.025787151474052174,0.4310344827586211,0.9498287959201481,0.3104367477029432,,0.06529417795334323,0.6346053338827107,0.6346053338827107,0.6132856638789728,0.4425754859285409,0.4828790589048479,1.0,0.5573865217033717,0.3298429319371728,0.0,0.34615384615384615,0.0,0.4542998707562619,0.4542998707562619,0.0,0.25837320574162675,2.0267519534076333,0.8023017979494446,25,1.5592254221391175,0.7226068166661699,37,0,0,0.39210008134247915,0.6230549116766274,30,0,0,0.47251878274923587,0.7496498425095938,35,5.377421934967226,0.9492696043871016,31.75,31.024156518267116,0.8248706512501546,26,sym,42.473684210526315,33.0,26.173286680745974,19,0.5685100387460372,1.0,0.30204297287777393,3,20.25,26
smoothed,bior3.1,135007.94573158803,0.6925754060324826,35.73148451157957,19.078711387653936,862,1,False,False,66.06754438022773,,8.605461334721591,30097.995204319064,1.0,2.219505587038924e-05,0.8937595121499806,21,905.1937897744656,80.24719411329417,1686.501735828206,"[12, 50, 88, 117, 146, 189, 245, 275, 325, 367, 395, 452, 492, 532, 571, 627, 659, 704, 732, 776, 832]","[506.43458311390344, 709.3530059548604, 1287.639044545921, 80.24719411329417, 1082.3093863115998, 1097.3778203930206, 1686.501735828206, 1187.7908288763251, 843.4487727551083, 584.433180202061, 914.3880363636874, 1191.4371923558579, 482.66167598174115, 1129.666530858551, 773.4829036231569, 941.2204235812171, 474.6148096984666, 569.9115550524647, 1345.0779669494166, 1100.8686622747962, 1020.2042764301209]","[0, 0, 81, 115, 125, 125, 81, 266, 310, 331, 331, 266, 480, 469, 564, 615, 640, 683, 266, 743, 800]","[18, 64, 125, 125, 176, 228, 861, 331, 331, 369, 416, 469, 521, 683, 615, 683, 683, 713, 861, 861, 861]",0.05,30,51888943.73224607,970.4462365913844,-970.4462365913844,SWT,uc1.c2693407,382.7926447171359,660.8722870068013,129.88709674194888,0.0,28.0,0.0,28.0,380.8459636875091,6949.069585263776,380.845963687509,129.88709674194888,0.0,10.0,203958385.82330915,0.0,2.0,36.7921932156091,0.0,0.8301700827543725,0.003313497463275472,0.5488092584698808,0.011467004386533308,0.0,0.7068965517241383,0.8993115118915742,0.7779426938576808,,0.11892253569420815,0.9058653115292927,0.9058653115292927,0.8985897266907252,0.7637131597566982,0.7737768089994486,1.0,0.1881380341311824,0.4240837696335079,0.0,0.4450549450549451,0.0,0.24961571870818322,0.24961571870818322,0.0,0.21531100478468898,2.341409226985776,0.9268607484935222,5,1.538724434329847,0.7131058469352857,38,0,0,0.44615950282627226,0.7089564191758182,16,0,0,0.47223882506843196,0.7492056903637194,36,15.96610994158147,0.8493763213058352,23.75,12.634495497575616,0.8126598587661251,27,bior,18.266666666666666,17.0,12.864495252252926,15,0.24449923682047667,0.49151241145868463,0.6813968107880609,1,20.5,27
smoothed,rbio6.8,238966.09089925833,0.6809744779582366,46.81552761805283,24.03557638896976,862,1,False,False,47.300706424642094,,8.723234586157721,24933.593240051203,1.0,3.3657744060979056e-05,0.9835639345741076,22,752.3241546954101,7.154108102663699,1394.3589988953627,"[6, 51, 89, 118, 146, 190, 246, 276, 326, 366, 396, 453, 487, 533, 569, 597, 628, 660, 703, 733, 777, 833]","[399.5739050719627, 540.2745089581255, 1234.3415082651236, 32.417110580604515, 908.539065430449, 979.8974817272464, 1394.3589988953627, 1044.459224678625, 754.4927254162519, 419.0450666320719, 862.7815403278228, 1061.81239205637, 353.5923027565924, 968.3535648302255, 7.154108102663699, 673.4830043009732, 848.6949816312554, 490.5421657620475, 455.3886563721044, 1195.7707724538698, 1005.2403675657227, 920.9179514835512]","[0, 0, 0, 116, 125, 177, 0, 267, 311, 343, 332, 267, 481, 469, 564, 564, 615, 633, 684, 267, 744, 801]","[26, 65, 177, 125, 177, 229, 267, 332, 332, 370, 417, 684, 521, 684, 570, 615, 684, 684, 718, 860, 860, 860]",0.05,30,42095015.98153202,773.9543132344484,-773.9543132344484,SWT,uc1.c2693407,229.92300963808043,368.7295500739581,326.3790200988849,0.0,46.5,0.0,28.5,227.97632860845363,4491.131403299023,234.99027579008006,326.3790200988849,0.0,46.5,213752313.5740232,0.0,1.0,36.30089279502137,0.0,0.34838103641837803,0.8576837606818816,0.9368893509718073,0.1535843871257006,0.04500733622733706,0.5344827586206898,0.9844228635271279,0.28970147460328216,,0.11731877783525375,0.44461088001601456,0.44461088001601456,0.4244842674494851,0.345616671561785,0.32785691105963377,0.5,0.6431738413842517,0.42931937172774876,0.0,0.6483516483516483,0.0,0.8180337058886191,0.8180337058886191,0.0,0.5645933014354068,1.8355303982483342,0.7266056096452717,45,1.746691750090121,0.8094861379941442,15,0,0,0.40787524766340505,0.6481219680901752,27,0,0,0.5187691210220257,0.8230258861040606,10,15.56438241627338,0.8531662036200625,24.25,17.704918032786885,0.8121963093572011,28,rbio,40.13333333333333,39.0,24.097618929994685,15,0.5371844546201714,0.920695181462318,0.3477623273271846,2,21.5,28
smoothed,sym16,189422.76795802065,0.6774941995359629,41.90785441809205,21.995448189117603,862,1,False,False,51.01421840253167,,8.67479922796967,25152.92188517704,1.0,3.2333083692084117e-05,0.9494061452763013,22,795.2585288315015,141.3298589633172,1501.2298765266191,"[22, 50, 89, 147, 189, 218, 246, 275, 325, 367, 395, 452, 492, 532, 561, 596, 629, 661, 693, 733, 777, 832]","[483.59367897753236, 590.655226717406, 1220.8075456823049, 1056.3935360937553, 1007.4768845129881, 199.14439352828828, 1501.2298765266191, 1047.5689750055049, 742.4958347127651, 526.6976672991307, 853.8259211083943, 1034.107319311043, 416.1953283725769, 932.02587081161, 141.3298589633172, 765.2260433468242, 810.6402222178925, 478.52104969964546, 559.9078419756349, 1244.4468976677558, 991.2132971193099, 892.1843646427327]","[0, 0, 81, 125, 177, 217, 229, 268, 310, 332, 332, 332, 480, 470, 559, 565, 616, 634, 332, 332, 744, 801]","[25, 64, 229, 229, 229, 223, 861, 332, 332, 370, 418, 470, 522, 684, 565, 684, 684, 684, 713, 861, 861, 861]",0.05,30,43765476.512523696,903.5991555246317,-903.5991555246317,SWT,uc1.c2693407,272.8573837741718,475.60042770521454,196.7341778087016,0.0,18.0,0.0,13.5,270.910702744545,5435.687634293034,270.9107027445449,196.7341778087016,0.0,28.5,212081853.0430315,0.0,1.0,97.87485806563214,0.0,0.44371565797897006,0.7589503388849662,0.7771647790288061,0.0951372758013356,0.02355819446129803,0.4827586206896563,0.9520501190949151,0.3104367477006454,,0.3183154116089315,0.5741570146965866,0.5741570146965866,0.5412439959378532,0.5062861489224983,0.490982140002167,0.5,0.5655625524763088,0.27225130890052357,0.0,0.3351648351648352,0.0,0.44299304750468377,0.44299304750468377,0.0,0.39234449760765544,1.9001851847124147,0.7521995908618454,40,1.584544596601868,0.7343407249255949,35,0,0,0.37227818843895716,0.5915575253716236,39,0,0,0.4804714667050741,0.7622667553026384,29,4.9916597106239795,0.9529088706544908,35.75,35.18178030829052,0.8078223598555473,29,sym,42.473684210526315,33.0,26.173286680745974,19,0.5685100387460372,1.0,0.30204297287777393,3,22.5,29
smoothed,bior4.4,206588.84678775605,0.6740139211136891,43.10654356573708,24.84167537065515,862,1,False,False,44.439691398954764,,8.711143985976273,24289.079650836644,1.0,3.2553318387756736e-05,0.9884771499888922,22,732.6087415432862,2.2436260970979163,1386.5908087070184,"[13, 51, 89, 118, 147, 190, 246, 276, 326, 366, 396, 453, 487, 533, 569, 597, 628, 660, 705, 733, 777, 833]","[394.964273100308, 560.3884863626292, 1187.6655687666546, 33.363601502854436, 878.5250771441067, 931.502857918515, 1386.5908087070184, 1017.332681650978, 708.5481418050274, 406.319594192941, 853.0449593911048, 1020.7297311602231, 338.3513665886096, 957.8019255138538, 2.2436260970979163, 658.46819695374, 836.9733645722501, 458.30128575319463, 447.03241866952584, 1181.3629271761183, 950.404256580944, 907.4771643446045]","[0, 0, 0, 116, 125, 177, 0, 267, 311, 343, 332, 267, 481, 469, 564, 564, 615, 633, 684, 267, 744, 801]","[19, 65, 177, 125, 177, 229, 860, 332, 332, 370, 417, 469, 521, 684, 570, 615, 684, 684, 718, 860, 860, 860]",0.05,30,40546323.63668297,764.917447089924,-764.917447089924,SWT,uc1.c2693407,210.20759648595651,360.9613598856138,335.4158862434092,0.0,46.5,0.0,42.0,208.2609154563297,4057.392313952296,215.63522546371226,335.4158862434092,0.0,51.0,215301005.91887224,0.0,1.0,41.21137480058715,0.0,0.274932024707346,0.7753655088506078,1.0,0.1389946187990193,0.030990026573623392,0.4310344827586211,0.9890793202309418,0.22876932741540237,,0.13334812317605205,0.3851234502146056,0.3851234502146056,0.3615704712451639,0.27183744009886496,0.3159997257250558,0.5,0.7151276569791911,0.5706806282722513,0.0,0.6483516483516483,0.0,0.8441758351758288,0.8441758351758288,0.0,0.6076555023923444,1.8121367220678744,0.7173450839905788,47,1.6596348349156935,0.7691405154499288,23,0,0,0.41144811043884,0.6537993188659251,24,0,0,0.4836456636669452,0.7673026106790456,27,11.29527924990495,0.8934407617933495,30.25,27.88261635370332,0.8040317016513917,30,bior,18.266666666666666,17.0,12.864495252252926,15,0.24449923682047667,0.49151241145868463,0.6813968107880609,1,22.75,30
smoothed,sym13,193355.23488622383,0.6577726218097448,40.66253492078309,22.87140790067424,862,1,False,False,49.766078514568726,,8.67973476422126,25152.92188519932,1.0,3.294379246944044e-05,0.9672348639630859,22,815.7331689841423,59.297135455626744,1501.6340447447242,"[13, 51, 89, 117, 146, 189, 245, 275, 325, 366, 396, 452, 486, 533, 561, 596, 628, 658, 692, 733, 776, 832]","[466.0868162818689, 528.624695005042, 1271.71595829439, 59.297135455626744, 1019.3046356341079, 1041.579832256323, 1501.6340447447242, 712.9944141495384, 1057.3864448069771, 462.3830524939734, 925.3711718303045, 1162.6523128387676, 768.5953312029253, 945.3868551974155, 144.1828646910939, 712.5222387047062, 935.0896180306356, 498.4429357611833, 489.59693886945826, 1267.3013557678923, 1069.3199687660235, 906.6610968681535]","[0, 0, 0, 116, 124, 176, 176, 267, 267, 331, 331, 331, 469, 469, 554, 564, 469, 633, 469, 331, 743, 801]","[24, 61, 176, 124, 176, 228, 860, 310, 331, 369, 417, 469, 521, 615, 564, 615, 683, 683, 718, 860, 860, 860]",0.05,30,43222885.58649758,799.8024724259484,-799.8024724259484,SWT,uc1.c2693407,293.33202392681255,476.0045959233196,300.53086090738486,0.0,51.0,0.0,51.0,291.38534289718575,5886.129717651129,291.4184240482176,300.53086090738486,0.0,55.5,212624443.96905765,0.0,1.0,15.842134557941677,0.0,0.41167295969709977,0.8044694536148056,0.8457449251087621,0.10109300416866097,0.025260705226135778,0.1896551724137946,0.9689471304491646,0.310436747702752,,0.05053500779916607,0.6359352645050679,0.6359352645050679,0.6079045613695323,0.5829065678447838,0.49159905299634266,0.5,0.5907718766940102,0.6649214659685865,0.0,0.6978021978021978,0.0,0.7432593417878501,0.7432593417878501,0.0,0.6507177033492823,2.175451421983293,0.861165365734241,7,1.523082153982512,0.705856594680483,39,0,0,0.47472172790060857,0.7543423690079347,12,0,0,0.45716001229764697,0.7252831923984915,42,18.05547008526779,0.8296653765540775,25.0,14.511627906976743,0.796908159975152,31,sym,42.473684210526315,33.0,26.173286680745974,19,0.5685100387460372,1.0,0.30204297287777393,3,24.0,31
smoothed,sym20,186454.18974181192,0.6902552204176334,41.75098348764932,22.004615805351236,862,1,False,False,50.85690910953112,,8.671584027202405,25152.921884992273,1.0,3.2467386189591414e-05,0.9491501954994431,22,794.6419447969183,140.237527331432,1497.3582170127522,"[22, 50, 89, 147, 189, 218, 246, 275, 325, 367, 395, 453, 492, 532, 561, 596, 629, 661, 693, 733, 777, 832]","[483.86839387702884, 589.632206273361, 1222.5230839579901, 1055.8277229297996, 1005.1231909251792, 198.72869597804325, 1497.3582170127522, 1047.7605901301408, 738.9695085392264, 522.9404099297842, 852.8330717884344, 1034.434087694708, 414.5366861284043, 929.4483298509507, 140.237527331432, 767.4849176811449, 812.9968145124342, 478.78427881829964, 560.2934202695157, 1245.9513048586969, 990.6196363649683, 891.7706906799058]","[0, 0, 81, 125, 177, 217, 229, 268, 310, 332, 332, 332, 480, 470, 559, 565, 616, 634, 332, 332, 744, 801]","[25, 64, 229, 229, 229, 222, 861, 332, 332, 370, 418, 470, 522, 684, 565, 684, 684, 684, 713, 861, 861, 861]",0.05,30,43673688.840930104,905.4327915878357,-905.4327915878357,SWT,uc1.c2693407,272.2407997395886,471.7287681913476,194.90054174549755,0.0,18.0,0.0,13.5,270.2941187099618,5422.122785532203,270.29411870996165,194.90054174549755,0.0,24.0,212173640.71462512,0.0,1.0,96.78252643374694,0.0,0.4396771569574398,0.7689605614643803,0.777882524893385,0.09125748210919604,0.02227298686473536,0.6724137931034493,0.951807544944654,0.3104367476831777,,0.31474970035404454,0.5722965921332388,0.5722965921332388,0.5392397829990854,0.5039787615067315,0.48507252871623546,0.5,0.5698271007048202,0.27225130890052357,0.0,0.3351648351648352,0.0,0.4376886476980079,0.4376886476980079,0.0,0.34928229665071764,1.8846875285656586,0.7460647516331774,42,1.659949299242055,0.7692862506737141,22,0,0,0.3680960496662179,0.5849120227878266,42,0,0,0.5043385997525522,0.8001319009506004,23,11.265729744080792,0.8937195307162189,32.25,29.292901447277742,0.7947371238486755,32,sym,42.473684210526315,33.0,26.173286680745974,19,0.5685100387460372,1.0,0.30204297287777393,3,24.75,32
smoothed,sym11,196894.2207366017,0.6624129930394431,41.032225696997926,21.426415952637118,862,1,False,False,48.35500031738654,,8.687007760684246,25152.921885201013,1.0,3.4104859257036275e-05,0.9261329764548788,21,797.5464146491888,45.72460637474008,1321.5050514331,"[33, 90, 130, 158, 190, 246, 276, 326, 366, 394, 423, 453, 487, 534, 597, 628, 660, 700, 734, 777, 833]","[903.2662110235426, 1240.7187947071563, 952.674166800025, 515.3090581667274, 1028.6279527328727, 1321.5050514331, 971.9356867238755, 753.7584656530345, 45.72460637474008, 833.2651166271429, 372.93848214705866, 1056.5118894518596, 316.75397677481817, 885.4598228935187, 699.734612346443, 491.7848030715936, 822.4957805369145, 494.58633621158293, 1127.2248551271887, 1044.220637128055, 869.9784017017148]","[0, 0, 125, 139, 177, 0, 267, 311, 343, 333, 418, 333, 481, 470, 565, 616, 616, 684, 333, 745, 801]","[39, 177, 177, 177, 230, 333, 333, 333, 367, 418, 427, 684, 522, 684, 616, 633, 684, 719, 860, 860, 860]",0.05,30,42424309.862749875,744.8446826749383,-744.8446826749383,SWT,uc1.c2693407,275.1452695918591,295.8756026116955,355.48865065839493,0.0,17.5,0.0,1.0,273.1985885622323,4688.474707632966,273.3803033472586,355.48865065839493,0.0,17.5,213423019.69280535,0.0,2.0,2.269605477055009,0.0,0.3754472502550051,0.8910094449710212,0.7326144265557604,0.10986935371651438,0.02679286344052916,0.25862068965517265,0.9299931780026518,0.3104367477029119,,0.006230038238343311,0.5810602657683833,0.5810602657683833,0.5492714588689896,0.37918486425117487,0.21665433536680465,1.0,0.6278745139971847,0.14136125654450266,0.0,0.3296703296703297,0.0,0.9022429564650181,0.9022429564650181,0.0,0.28708133971291866,1.9925600745508862,0.7887667396331492,29,1.4874570192240804,0.6893464962331549,42,0,0,0.4064959113198157,0.6459301749112883,28,0,0,0.4543479942874458,0.7208219330042799,43,8.103497187428813,0.9235519133261433,35.5,34.11153626964097,0.7943231264743924,33,sym,42.473684210526315,33.0,26.173286680745974,19,0.5685100387460372,1.0,0.30204297287777393,3,25.5,33
smoothed,rbio4.4,290184.98500283697,0.6740139211136891,50.87066900844983,23.598486415345693,862,1,False,False,47.85388678639918,,8.74536723350682,26209.240328304764,1.0,3.470265743294814e-05,0.97794522508258,22,749.9838152388671,4.419777656050286,1395.3664662225208,"[6, 51, 89, 118, 147, 190, 246, 276, 326, 368, 396, 453, 487, 533, 569, 597, 628, 660, 703, 733, 777, 833]","[414.32537479389725, 555.8990824585776, 1230.1214643808107, 29.64231574373079, 909.1893975338149, 984.7872176183321, 1395.3664662225208, 1052.1194853599943, 767.8008446300357, 401.94061603028075, 844.3238329888909, 1054.377975572132, 355.1907340470117, 967.1238919247634, 4.419777656050286, 690.724898175947, 827.0956154508051, 486.0893002379122, 465.6226647422187, 1150.5609026659192, 991.355692391182, 921.5663846302502]","[0, 0, 0, 116, 125, 177, 0, 267, 311, 343, 332, 332, 481, 470, 565, 565, 616, 633, 684, 332, 744, 801]","[26, 65, 177, 125, 177, 229, 332, 332, 332, 370, 417, 684, 522, 684, 570, 616, 684, 684, 714, 860, 860, 860]",0.05,30,42498279.24763358,787.5974769000918,-787.5974769000918,SWT,uc1.c2693407,227.58267018153742,369.7370174011162,312.73585643324145,0.0,33.0,0.0,19.5,225.63598915191062,4439.643935255077,233.15076590476326,312.73585643324145,0.0,37.5,213349050.30792165,0.0,1.0,39.03522324163478,0.0,0.362582482584935,0.9355662693749784,0.9026689480859784,0.18029192789567605,0.06718189488644088,0.4310344827586211,0.9790977810160137,0.41030081873189855,,0.1262444855264635,0.4375493602772019,0.4375493602772019,0.41850492107274156,0.3368586280384876,0.3293946858214527,0.5,0.6244378214240631,0.33507853403141363,0.0,0.5,0.0,0.7785663349295036,0.7785663349295036,0.0,0.47846889952153104,1.7619281730673335,0.6974697316723838,49,1.7829561388332331,0.8262924920568262,7,0,0,0.38007621036559774,0.6039487389773962,34,0,0,0.5335905756668178,0.8465400860594262,5,21.406774628607646,0.7980492959565316,23.75,10.186487312748394,0.7869963460914733,34,rbio,40.13333333333333,39.0,24.097618929994685,15,0.5371844546201714,0.920695181462318,0.3477623273271846,2,26.0,34
smoothed,rbio3.1,2444812.3883354813,0.6612529002320185,140.91658806155948,14.671765008540698,862,1,False,False,72.68282665199716,,9.424662637203852,32446.820217030425,1.0,2.2150600217053705e-05,0.575192264067045,24,844.2221747642758,6.9579294573571815,1796.0795960818414,"[1, 30, 69, 111, 145, 188, 244, 274, 324, 359, 388, 421, 451, 485, 531, 560, 595, 627, 657, 691, 732, 775, 826, 856]","[6.9579294573571815, 655.6317734253989, 1376.5813813724512, 754.5984461373783, 1182.2377826438349, 1278.3971563767766, 1796.0795960818414, 941.9722541245185, 1219.957261077589, 90.5544552299082, 269.29454527756656, 486.9207955147951, 1298.5049441405208, 895.0085787407118, 1169.67698956069, 201.49244320833887, 854.8002151975678, 1057.2990740503192, 156.43794978614466, 633.4639631400175, 1462.9950125309133, 1254.9000894432663, 1077.5671279254675, 140.0024298992468]","[0, 23, 36, 98, 123, 175, 175, 266, 266, 356, 330, 330, 330, 468, 468, 553, 563, 614, 655, 468, 330, 742, 800, 855]","[2, 36, 175, 123, 175, 227, 859, 309, 330, 362, 389, 425, 468, 520, 682, 563, 614, 682, 682, 694, 859, 859, 859, 859]",0.05,30,55938318.05416047,953.1492268470186,-953.1492268470186,SWT,uc1.c2693407,321.8210297069461,770.4501472604368,147.1841064863147,0.0,-8.0,0.0,-12.5,319.8743486773193,8201.33219434262,338.63440142459734,147.1841064863147,0.0,-12.5,199909011.50139475,0.0,1.0,36.497071440327886,0.0,1.0,0.0,0.20378308608001305,1.0,1.0,0.24137931034482812,0.5973922039191312,1.0,,0.1179591661414412,0.7218953059397084,0.7218953059397084,0.7613805962108661,0.976723642687213,0.9410339134332886,0.5,0.0,0.0,0.0,0.04945054945054944,0.0,0.29965304998959513,0.29965304998959513,0.0,0.0,1.980624165270661,0.7840418390553625,33,2.1577784573535914,1.0,1,0,0,0.3368527862363728,0.53526584911165,50,0,0,0.6303193250429966,1.0,1,24.390913608691797,0.7698970414274359,21.25,1.950931126219332,0.7847126716571142,35,rbio,40.13333333333333,39.0,24.097618929994685,15,0.5371844546201714,0.920695181462318,0.3477623273271846,2,26.75,35
smoothed,sym19,187137.3508974031,0.6647331786542924,41.035069294991345,21.10570342979292,862,1,False,False,49.47195465441942,,8.672597433368129,25152.921885247823,1.0,3.347315141766193e-05,0.9186036208618802,21,811.8535373389386,22.66409475413565,1382.4093880850644,"[33, 90, 130, 158, 190, 246, 276, 326, 366, 394, 423, 453, 487, 534, 597, 628, 660, 705, 734, 777, 833]","[952.7216231228647, 1245.7746830884141, 472.0014569808304, 987.3984271860311, 1006.2189421101134, 1382.4093880850644, 984.1032768513091, 777.5376121091297, 22.66409475413565, 845.0878143793663, 325.7176038733618, 1114.8610196323823, 341.482773004717, 910.3158048912462, 711.9680909384375, 469.3778002619963, 860.5659031166895, 517.5510155136797, 1172.1360248521814, 1056.5124326966993, 892.5184966690603]","[0, 0, 126, 126, 178, 0, 267, 311, 344, 333, 418, 333, 481, 470, 565, 616, 616, 470, 333, 745, 802]","[39, 178, 139, 178, 230, 333, 333, 333, 367, 418, 427, 470, 522, 684, 616, 633, 684, 719, 861, 861, 861]",0.05,30,42861983.62315353,781.5780973736395,-781.5780973736395,SWT,uc1.c2693407,289.4523922816089,356.7799392636598,318.7552359596938,0.0,5.5,0.0,-12.5,287.5057112519821,4988.924284117711,289.67572845276135,318.7552359596938,0.0,22.0,212985345.9324017,0.0,2.0,20.790906143549417,0.0,0.40412210566290596,0.8439251673539618,0.7075053817262436,0.09248036277325315,0.02256875266334169,0.2931034482758633,0.9228572974505972,0.3104367477073373,,0.06668934227560339,0.6242292295684115,0.6242292295684115,0.6022399108679864,0.4302914843157645,0.3096173022680805,1.0,0.607539747604381,0.0,0.0,0.19780219780219782,0.0,0.795979384463788,0.795979384463788,0.0,0.3301435406698564,2.053141262477943,0.812748162675111,24,1.4670009660326229,0.679866350983885,44,0,0,0.3990462971167668,0.634092588182375,29,0,0,0.44962490795168797,0.7133287685904557,45,10.598742063723098,0.900011867323367,35.5,33.03084777450204,0.7825531034730042,36,sym,42.473684210526315,33.0,26.173286680745974,19,0.5685100387460372,1.0,0.30204297287777393,3,27.75,36
