signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,wavelet_type,htid,fft_frequency_max_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,prominence_threshold_diff,prominence_min_diff,fft_peak_amplitude_diff,fft_dynamic_cutoff_diff,avg_prominence_diff,fft_num_peaks_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,fft_spectral_centroid_diff,relative_num_peaks_diff,fft_variance_magnitude_diff,fft_spectral_bandwidth_diff,distance_factor_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
smoothed,mexh,23.958728284874546,0.639174820128616,2603.4980251066713,-46.04648730142243,371,127,257645.50384192058,,False,14.342599423486378,1319499.9217516496,0.028982141456780335,1.7508974237324002e-07,0.11527603336393774,19,24235.66610724769,172.72663710813504,325331.9706714307,"[43, 56, 70, 82, 96, 113, 130, 155, 170, 186, 201, 215, 232, 246, 259, 279, 298, 310, 330]","[2538.5568005615496, 172.72663710813504, 325331.9706714307, 5169.107857758412, 836.4979104397353, 1543.9745624556672, 237.49216511458508, 8562.809562375827, 1113.583280670311, 5245.731193081912, 2772.2718467165832, 9882.739587504126, 878.1875514059793, 7180.9739445319865, 1158.1505937290494, 77492.13067121501, 5911.63875526865, 328.1946065822267, 4120.917839755595]","[0, 0, 0, 77, 95, 112, 129, 146, 146, 146, 146, 146, 221, 146, 258, 146, 295, 309, 328]","[44, 57, 370, 370, 146, 146, 146, 158, 171, 189, 204, 221, 234, 251, 264, 370, 370, 370, 370]",0.05,30,26275530820485.875,331469.27958239266,-331469.27958239266,0.4959568733153639,95849536.10915461,0.011451811932187387,0.044201484703346054,147406354.86086342,50541759127903.1,27.0,12103534.02328063,0.005390835579514825,"[0.0, 0.0026954177897574125, 0.005390835579514825, 0.008086253369272238, 0.01078167115902965, 0.013477088948787063, 0.016172506738544475, 0.01886792452830189, 0.0215633423180593, 0.02425876010781671, 0.026954177897574125, 0.02964959568733154, 0.03234501347708895, 0.03504043126684636, 0.03773584905660378, 0.04043126684636119, 0.0431266846361186, 0.04582210242587601, 0.04851752021563342, 0.05121293800539084, 0.05390835579514825, 0.05660377358490566, 0.05929919137466308, 0.06199460916442049, 0.0646900269541779, 0.06738544474393532, 0.07008086253369272, 0.07277628032345014, 0.07547169811320756, 0.07816711590296496, 0.08086253369272238, 0.08355795148247978, 0.0862533692722372, 0.08894878706199462, 0.09164420485175202, 0.09433962264150944, 0.09703504043126684, 0.09973045822102426, 0.10242587601078168, 0.10512129380053908, 0.1078167115902965, 0.11051212938005392, 0.11320754716981132, 0.11590296495956874, 0.11859838274932616, 0.12129380053908356, 0.12398921832884098, 0.1266846361185984, 0.1293800539083558, 0.1320754716981132, 0.13477088948787064, 0.13746630727762804, 0.14016172506738545, 0.14285714285714288, 0.14555256064690028, 0.14824797843665768, 0.15094339622641512, 0.15363881401617252, 0.15633423180592992, 0.15902964959568733, 0.16172506738544476, 0.16442048517520216, 0.16711590296495957, 0.169811320754717, 0.1725067385444744, 0.1752021563342318, 0.17789757412398924, 0.18059299191374664, 0.18328840970350405, 0.18598382749326148, 0.18867924528301888, 0.19137466307277629, 0.1940700808625337, 0.19676549865229112, 0.19946091644204852, 0.20215633423180593, 0.20485175202156336, 0.20754716981132076, 0.21024258760107817, 0.2129380053908356, 0.215633423180593, 0.2183288409703504, 0.22102425876010784, 0.22371967654986524, 0.22641509433962265, 0.22911051212938008, 0.23180592991913748, 0.23450134770889489, 0.23719676549865232, 0.23989218328840972, 0.24258760107816713, 0.24528301886792453]","[95849536.10915461, 6502099.558332584, 12103534.02328063, 7075871.137071752, 3747575.1065611206, 3332797.4566742997, 2224634.9466550658, 2027383.4591818815, 1604717.3041919263, 830466.3390412299, 1084647.2039133776, 704963.6275054545, 95474.20036752528, 660868.2020538562, 523251.8373717104, 554306.5222602575, 497778.9853536884, 145008.651272862, 460970.2260810519, 262984.6478443157, 319001.2183030944, 197543.5462369537, 306736.6245264208, 402882.93680253025, 316251.93251010956, 293822.6007406447, 146370.00234307608, 123239.73274100547, 173878.0295051029, 154152.89902689686, 108268.3800903588, 60368.75805900152, 107749.13994825073, 96167.0042307057, 204798.74934804955, 141452.05523282633, 126149.74438169447, 56874.89205228423, 66573.7002584027, 31323.935281479153, 7365.693530096124, 47640.91119883747, 83302.34152440372, 106068.75572822498, 109478.28439872357, 68833.2751633164, 86414.53731950541, 157453.62147234273, 21491.218104090698, 53978.25285031048, 56571.01547472803, 47516.21286038471, 86361.62102604675, 77887.64558991723, 41833.48047107831, 42709.86281595292, 27431.05226737488, 26102.019890482385, 65382.52902032373, 63127.14507392201, 57903.43962611322, 20867.541639371833, 26478.821562405312, 38487.30758338622, 45124.92535402591, 40833.327278626195, 25808.51376402061, 31840.282632080674, 16800.792642496905, 12475.12814236461, 76218.50374900602, 73898.61140100677, 30178.835578448434, 24109.590916895893, 32360.66351592327, 26228.953038718526, 48018.22099152996, 42575.412317724804, 27461.342585601935, 28226.619832190052, 45823.25453893866, 36022.636849053095, 48881.46924509585, 26976.49564995702, 54807.56186030782, 8141.90842580013, 32940.40824156165, 7781.01036003918, 2861.7720539163433, 30235.92939068294, 47660.019529122714, 22727.584404416535]",3.0,0.7,228952.08726985313,15.0,CWT,mdp.39015065389044,0.0,0.0,95570331.10915461,146554401.97868907,0.0,2.5,0.0,330146.27958239266,0.0,8.5,23517.711561793145,444682.65603770607,23517.711561793152,,0.0,136.39330377480178,12084621.44874148,228449.58726985313,23517.711561793145,1.0,324008.9706714307,330146.27958239266,0.0,-3.5,0.12129380053908358,0.0,0.0956160856266348,3.0,50541337310892.266,0.08373469113928714,0.0,1.0,0.06740215670775579,0.49098778083475914,0.9888966094521829,0.5577600835400082,0.5456958038280417,0.12408679661749114,,0.07999920658847977,0.5566330925630273,0.5566330925630273,0.5562440021132733,0.9007398157069197,1.0,0.08333333333333331,,0.6744186046511629,0.9761904761904762,0.4169151226892987,0.4169151226892987,0.8412698412698412,2.0086369847489873,0.8502092017326259,4,1.571400562762341,0.7099609514291106,5,0,0,0.5882743091965114,0.9452480895379259,3,1,0.125,0.5330113187114628,0.891434164473626,2,1.2909944487358056,0.9077861108045853,3.5,3.116883116883117,0.8288930554022926,1,mexh,1.0,1.0,,1,0.08333333333333333,,,5,2.0
smoothed,cgau8,16.360448951621116,0.6856973067045865,786.2731330337562,-32.917474056241176,371,127,49227.01425908051,-1100445.0522908608,True,14.655191794861182,518135.7420365025,0.017278292541922317,5.983331972945208e-06,0.12222412235091203,15,23928.10031032835,1511.1834726549423,110631.7423969387,"[24, 66, 82, 102, 123, 155, 178, 196, 213, 241, 257, 279, 310, 342, 358]","[110631.7423969387, 1741.1302501767623, 5141.866993332833, 1669.5971690764745, 21799.901395177476, 5130.489873462801, 61515.592711641235, 6934.408904648804, 10112.039931944402, 10809.626509558499, 2210.9264926375945, 17378.129158398915, 5683.536301994919, 96651.33309328085, 1511.1834726549423]","[0, 63, 78, 99, 110, 141, 141, 190, 204, 235, 254, 266, 293, 141, 356]","[141, 141, 141, 110, 141, 158, 293, 204, 293, 293, 266, 293, 314, 370, 370]",0.05,30,1298788486827.4893,133323.26758702137,-133323.26758702137,,,,,,,,,,,,,,,,CWT,mdp.39015065389044,,,,,0.0,-1.0,,132000.26758702137,0.0,12.5,23210.145764873807,343126.50465492526,23210.1457648738,,0.0,1474.850139321609,,,23210.145764873807,,109308.7423969387,132000.26758702137,0.0,-5.5,,,,7.0,,,0.0,0.09550350025614482,0.7714036061347829,0.8682241077006526,0.2245856415604066,0.8438846103641826,0.5831803953517829,0.024985720199528848,0.5745717993746041,1.0,0.5486088011158539,0.5486088011158539,0.548212668699016,0.6915451587186447,0.3077244261000079,0.4166666666666667,,0.5813953488372094,0.8095238095238095,0.06783001810635964,0.06783001810635964,0.9682539682539681,1.8198052570846495,0.7702811342628575,6,1.8485470985042822,0.8351761402634226,2,0,0,0.5463499737703125,0.8778834309981226,5,0,0.0,0.4982924226177607,0.8333685867940458,4,1.707825127659933,0.8780124908814334,4.25,3.582089552238806,0.7872205311550025,2,cgau,2.0,2.0,,1,0.16666666666666666,,,2,2.0
smoothed,gaus8,21.481612284419747,0.6239573826856548,608.6747147669571,-33.8846004338554,371,127,49821.28298802748,,False,14.177791728270508,591474.3387067612,0.020249686793552664,5.013316195091348e-07,0.15326373325976553,15,30985.07933133572,181.84369132695429,165712.54085329754,"[24, 66, 81, 102, 123, 155, 179, 197, 213, 241, 257, 279, 310, 342, 358]","[165712.54085329754, 1000.6216029490315, 3137.7979972646135, 181.84369132695429, 20283.146396957585, 5664.875542228663, 3863.7774731832596, 11378.73002916981, 65314.597092162, 14564.94748356567, 3861.8063517080664, 19461.64787185094, 6359.881790558986, 143554.82566675037, 435.1501270623703]","[0, 64, 78, 101, 110, 141, 141, 141, 141, 234, 254, 265, 141, 141, 357]","[141, 141, 141, 110, 141, 158, 183, 204, 265, 265, 265, 292, 314, 370, 370]",0.05,30,1602759991719.7637,151566.21990846092,-151566.21990846092,,,,,,,,,,,,,,,,CWT,mdp.39015065389044,,,,,0.0,-1.0,,150243.21990846092,0.0,12.5,30267.124785881177,448981.1899700358,30267.124785881173,,0.0,145.51035799362103,,,30267.124785881177,,164389.54085329754,150243.21990846092,0.0,3.5,,,,7.0,,,0.0,0.09808251321375536,0.7195445395846432,0.29209793170301546,0.7397234947442316,0.4641691685158594,0.750637539057841,0.03405517208791857,,0.08626589886583132,0.7327230848507343,0.7327230848507343,0.7324885276625905,0.9095943293851395,0.4853259669493051,0.4166666666666667,,1.0,0.8095238095238095,0.09996966530339765,0.09996966530339765,0.9682539682539681,1.9639780344273898,0.8313061093414006,5,1.4766069428031836,0.6671330625951474,6,0,0,0.5894587223012977,0.947151222493115,2,1,0.125,0.4363657655581807,0.729799420705783,7,2.160246899469287,0.8456966500379081,5.0,3.9622641509433962,0.7442768964475255,3,gaus,8.375,7.5,3.925648263117098,8,0.6979166666666666,1.0,0.21145833333333336,1,2.5
smoothed,morl,21.05891539490633,0.6338688795975975,525.2656554726769,-31.373138484928088,371,127,36814.9554101931,,False,14.271358974735664,403886.1012733453,0.020438423928846417,1.1413358593394623e-07,0.19948519381749016,17,27631.258726797696,78.69531500875019,133148.91842388216,"[12, 24, 70, 83, 103, 123, 145, 166, 178, 197, 214, 241, 257, 278, 294, 310, 351]","[801.0112936517398, 133148.91842388216, 4565.3259535746065, 10424.527490156655, 5813.761081158918, 33605.0095709752, 78.69531500875019, 516.0926201807451, 81278.71379592964, 10087.95181568473, 16219.86512462364, 17389.140460989973, 3322.7258452611823, 21959.616055305694, 200.54074649447284, 11599.483676424828, 118720.01908625787]","[0, 0, 63, 78, 97, 110, 141, 110, 110, 189, 204, 234, 253, 266, 293, 293, 293]","[13, 293, 110, 110, 110, 141, 146, 167, 293, 204, 293, 293, 266, 293, 295, 313, 370]",0.05,30,900362911827.014,117016.09163799226,-117016.09163799226,,,,,,,,,,,,,,,,CWT,mdp.39015065389044,,,,,0.0,3.0,,115693.09163799226,0.0,-4.5,26913.304181343152,453936.39835556084,26913.606445647736,,0.0,42.36198167541693,,,26913.304181343152,,131825.91842388216,115693.09163799226,0.0,-4.5,,,,5.0,,,0.0,0.04163753181013921,0.8542136742109325,0.4050148407633123,0.6972044118599082,0.5251272679806818,1.0,0.010856984892169595,,0.015365900052579179,0.6452229978387628,0.6452229978387628,0.6449195451196322,0.9198015212135124,0.3803284055272222,0.25,,0.627906976744186,1.0,0.039100738297527554,0.039100738297527554,0.4285714285714285,1.5994296743330034,0.6770012884195064,8,1.6905227915303522,0.7637805394301646,3,0,0,0.4696284374584284,0.7546061018822635,8,1,0.125,0.4986149587881634,0.8339080120397808,3,2.886751345948129,0.7938034752894194,5.5,4.363636363636364,0.7004731662161383,4,morl,4.0,4.0,,1,0.3333333333333333,,,6,4.5
smoothed,gaus2,23.004462104712026,0.5730628011121252,1307.1068699578457,-42.04820873694886,371,127,153406.1195487461,,False,14.366820332042028,700532.2494660448,0.011740389406406879,9.598726730946386e-07,0.11664878424955324,13,39128.05758554181,198.13480730052106,269243.9720219328,"[41, 54, 66, 80, 155, 186, 201, 216, 247, 261, 279, 310, 333]","[269243.9720219328, 3942.0080979541526, 1911.9880401914124, 198.13480730052106, 8221.631740830431, 4157.411834170052, 3371.7070865653222, 11638.029947450283, 5532.693965196551, 1130.7818365352578, 8869.845675110177, 14876.94754508711, 175569.59601371945]","[0, 48, 63, 79, 147, 147, 147, 147, 147, 147, 147, 147, 147]","[370, 370, 370, 147, 159, 189, 204, 222, 250, 264, 293, 327, 370]",0.05,30,10493973092885.834,269013.54684524576,-269013.54684524576,0.4959568733153639,57178972.851842105,0.012525045899963234,0.036115206636100156,112369665.09904455,18989706627664.613,26.0,3722159.8969054963,0.013477088948787063,"[0.0, 0.0026954177897574125, 0.005390835579514825, 0.008086253369272238, 0.01078167115902965, 0.013477088948787063, 0.016172506738544475, 0.01886792452830189, 0.0215633423180593, 0.02425876010781671, 0.026954177897574125, 0.02964959568733154, 0.03234501347708895, 0.03504043126684636, 0.03773584905660378, 0.04043126684636119, 0.0431266846361186, 0.04582210242587601, 0.04851752021563342, 0.05121293800539084, 0.05390835579514825, 0.05660377358490566, 0.05929919137466308, 0.06199460916442049, 0.0646900269541779, 0.06738544474393532, 0.07008086253369272, 0.07277628032345014, 0.07547169811320756, 0.07816711590296496, 0.08086253369272238, 0.08355795148247978, 0.0862533692722372, 0.08894878706199462, 0.09164420485175202, 0.09433962264150944, 0.09703504043126684, 0.09973045822102426, 0.10242587601078168, 0.10512129380053908, 0.1078167115902965, 0.11051212938005392, 0.11320754716981132, 0.11590296495956874, 0.11859838274932616, 0.12129380053908356, 0.12398921832884098, 0.1266846361185984, 0.1293800539083558, 0.1320754716981132, 0.13477088948787064, 0.13746630727762804, 0.14016172506738545, 0.14285714285714288, 0.14555256064690028, 0.14824797843665768, 0.15094339622641512, 0.15363881401617252, 0.15633423180592992, 0.15902964959568733, 0.16172506738544476, 0.16442048517520216, 0.16711590296495957, 0.169811320754717, 0.1725067385444744, 0.1752021563342318, 0.17789757412398924, 0.18059299191374664, 0.18328840970350405, 0.18598382749326148, 0.18867924528301888, 0.19137466307277629, 0.1940700808625337, 0.19676549865229112, 0.19946091644204852, 0.20215633423180593, 0.20485175202156336, 0.20754716981132076, 0.21024258760107817, 0.2129380053908356, 0.215633423180593, 0.2183288409703504, 0.22102425876010784, 0.22371967654986524, 0.22641509433962265, 0.22911051212938008, 0.23180592991913748, 0.23450134770889489, 0.23719676549865232, 0.23989218328840972, 0.24258760107816713, 0.24528301886792453]","[57178972.851842105, 11244187.117625661, 9290954.938268373, 7048590.930860786, 3718593.2324664146, 3722159.8969054963, 2459326.7969978326, 2359083.024159215, 1906438.1340868569, 876127.9437315534, 1277248.934594461, 788105.4897737339, 182007.45817179393, 802091.3853658137, 624090.4028705903, 665621.0113491453, 590379.9071414609, 111652.0322066896, 567102.5081556995, 290858.08940875874, 379194.9749019272, 217471.45540343347, 366116.7794495364, 486022.84034806903, 409964.571438582, 351836.6506806996, 167890.10582870373, 139619.1124428992, 204696.94067888372, 174569.02426859245, 119735.93871678563, 64912.03620059826, 115131.46657233553, 113563.00303762172, 205732.56906309703, 141160.48111042002, 133379.62216498508, 62645.96628368848, 78397.15107427425, 40177.802515708674, 25474.186216406306, 52998.258902133566, 99972.79508077697, 109701.2198088903, 101548.7928173019, 70325.09415997575, 88458.53836421178, 156297.21884586793, 38873.16129665703, 60124.016136303944, 47976.76245700786, 62385.64466681599, 65013.83388625695, 75850.78556514214, 42598.560749311786, 49559.346494999925, 24008.98183930735, 26611.747198867288, 80083.42305728803, 70981.93846141132, 49349.35924644604, 12968.884016796177, 21212.394428241154, 28893.530388331914, 37036.123147120335, 34526.4303322181, 10300.507055416287, 44389.02429014192, 19621.00436760785, 7807.885253253992, 47689.4274338787, 89172.62304729407, 18210.67710420523, 25400.915649925068, 22643.74877997885, 18603.569723966863, 27820.849981084695, 20795.454425222797, 19596.540124819552, 16611.135772883124, 20431.316961902965, 19792.071167917722, 28104.555665197848, 15339.817570593686, 17827.46240700594, 12906.951346940825, 12045.075845963462, 13888.58669629387, 15896.472712417939, 15566.751580607579, 11824.33481000125, 12648.671720741211]",3.0,0.7,78346.72856127456,15.0,CWT,mdp.39015065389044,0.0,0.0,56899767.851842105,111517712.2168702,0.0,-11.0,0.0,267690.54684524576,0.0,2.5,38410.10304008726,492869.74861204345,38410.103040087255,,0.0,161.8014739671878,3703247.322366346,77844.22856127456,38410.10304008726,2.0,267920.9720219328,267690.54684524576,0.0,-6.5,0.11320754716981134,0.0,0.09454285165885895,9.0,18989284810653.773,0.09182096920653304,0.0,0.547620950438009,0.2817970889114782,0.520217561896603,0.8929069681403113,0.15115520167080043,0.5531017259898935,0.04754186967400334,,0.09746374942267609,0.9451707347982393,0.9451707347982393,0.9451226176674853,0.9999999999999999,0.8191508608722041,0.5833333333333334,,0.5348837209302326,0.33333333333333326,0.30688330436100286,0.30688330436100286,0.6507936507936507,2.3625208721049153,1.0,1,1.3406463224306258,0.6057058659375933,8,0,0,0.62234911205595,1.0,1,1,0.125,0.4215130523887283,0.7049590177169965,8,4.041451884327381,0.7113248654051871,4.5,1.7777777777777777,0.6949481469883079,5,gaus,8.375,7.5,3.925648263117098,8,0.6979166666666666,1.0,0.21145833333333336,1,4.0
smoothed,gaus6,21.81148698730376,0.6190122461107456,676.38344483284,-35.613625732657866,371,127,61038.716496406305,,False,14.15023547771413,796235.5386503243,0.02345671315908544,5.714929940121705e-07,0.12143969518585492,13,34160.52504006556,347.05281344780815,183305.26675743368,"[24, 65, 80, 122, 155, 186, 199, 214, 243, 259, 279, 310, 342]","[183305.26675743368, 347.05281344780815, 668.7328788031009, 6255.509886072417, 5812.815834036461, 6626.112226119652, 8453.40460283386, 32218.058844058905, 16195.008850214072, 6394.736469303056, 10996.935373033755, 6016.441060329002, 160796.74992516648]","[0, 64, 79, 116, 142, 142, 142, 142, 228, 252, 142, 142, 142]","[142, 142, 142, 142, 158, 190, 204, 228, 252, 265, 292, 314, 370]",0.05,30,2384246660222.684,173632.3337919888,-173632.3337919888,,,,,,,,,,,,,,,,CWT,mdp.39015065389044,,,,,0.0,-11.0,,172309.3337919888,0.0,7.0,33442.57049461101,428291.82552085223,33442.57049461101,,0.0,310.7194801144749,,,33442.57049461101,,181982.26675743368,172309.3337919888,0.0,-11.0,,,,9.0,,,0.0,0.146764035494941,0.6268310740925049,0.2588430614822056,0.7729055932676266,0.43375538441456724,0.5789484501482289,0.0593770617314683,,0.1998239303192042,0.8155694289395305,0.8155694289395305,0.8154075761430348,0.8669764826046025,0.5420516375255858,0.5833333333333334,,0.32558139534883723,0.33333333333333326,0.138844793776588,0.138844793776588,0.7936507936507936,2.0119180518098285,0.8515980009172519,3,1.3648345409966072,0.6166341365984437,7,0,0,0.5307489106409135,0.8528154059504762,6,1,0.125,0.40481066580450614,0.6770251305616254,9,2.5,0.8214285714285714,6.25,5.305263157894737,0.6875,6,gaus,8.375,7.5,3.925648263117098,8,0.6979166666666666,1.0,0.21145833333333336,1,4.75
smoothed,gaus4,22.126213222261953,0.6100982660186345,758.952391712261,-37.71091337015406,371,127,81942.12457253935,,False,14.173287093366008,962461.7489673832,0.01594837872081011,6.983968624511959e-07,0.09323964965498219,11,41229.62714558334,129.29857067472767,212873.81866395212,"[36, 65, 155, 186, 200, 216, 246, 261, 287, 310, 341]","[212873.81866395212, 129.29857067472767, 7615.01097257006, 5318.093059423751, 5303.611508501574, 18535.50351893634, 8166.137905194748, 1620.2934601718116, 3316.0237124348496, 6515.678237984437, 184132.4289915724]","[0, 64, 142, 142, 142, 142, 142, 142, 142, 142, 142]","[142, 142, 159, 189, 204, 226, 250, 264, 292, 314, 370]",0.05,30,3863860283326.7183,207011.8351052011,-207011.8351052011,,,,,,,,,,,,,,,,CWT,mdp.39015065389044,,,,,0.0,-12.0,,205688.8351052011,0.0,-3.0,40511.6726001288,437730.8986014168,40511.6726001288,,0.0,92.96523734139441,,,40511.6726001288,,211550.81866395212,205688.8351052011,0.0,-12.0,,,,11.0,,,0.0,0.237480840301574,0.5143707155652086,0.28666174041731135,0.8045639073031589,0.37893225427489907,0.42681061920545177,0.07993350384391046,,0.05014851995147633,1.0,1.0,1.0,0.8864199493812567,0.6373919471516502,0.75,,0.2790697674418605,0.28571428571428564,0.19765136065879843,0.19765136065879843,0.47619047619047616,2.207727549069126,0.9344795955610439,2,1.2797500562195367,0.5781928484917394,10,0,0,0.5633531389290501,0.9052043748692679,4,1,0.125,0.3835719401302164,0.6415044483334978,10,4.123105625617661,0.7054924553130242,6.5,4.2105263157894735,0.6206033705136549,7,gaus,8.375,7.5,3.925648263117098,8,0.6979166666666666,1.0,0.21145833333333336,1,5.5
smoothed,gaus7,21.635685365592565,0.6393870577498567,649.7580492175076,-34.784912428180185,371,127,54228.04031613441,,False,14.168313306377334,748747.0051357464,0.02341604765114836,5.384477948643244e-07,0.014126658362364179,15,22393.653971393265,825.9279672858247,174557.88897399232,"[61, 75, 92, 125, 157, 171, 188, 202, 219, 248, 281, 299, 312, 325, 369]","[4358.203789719846, 11532.263240528555, 174557.88897399232, 9046.33732652646, 8862.820092095302, 825.9279672858247, 6043.562801022263, 6634.373341764063, 62717.21102965638, 19988.829234969922, 12925.455276637626, 828.2442171527218, 10557.963673121187, 4741.936763328842, 2283.7918430977443]","[1, 1, 1, 120, 152, 165, 165, 165, 165, 237, 273, 298, 302, 322, 1]","[64, 79, 302, 302, 165, 173, 191, 207, 302, 302, 302, 302, 329, 329, 370]",0.05,30,1953517100306.878,229101.9027645712,-229101.9027645712,,,,,,,,,,,,,,,,CWT,mdp.39015065389044,,,,,0.0,-14.5,,227778.9027645712,0.0,-14.5,21675.69942593872,320109.809570899,21675.69942593872,,0.0,789.5946339524914,,,21675.69942593872,,173234.88897399232,227778.9027645712,0.0,-14.5,,,,7.0,,,0.0,0.11720699965673491,0.6712681811786662,0.2806593766169122,0.7552217069884032,0.5590653961623808,0.0,0.05350437000412156,,0.5289832351062371,0.5085755960033475,0.5085755960033475,0.5081443311994933,0.6441332632544475,0.5138467491385558,0.4166666666666667,,0.16279069767441864,0.16666666666666663,0.2365686898619496,0.2365686898619496,0.11111111111111105,1.5117357349580065,0.6398824885771731,10,1.2008914568734788,0.5425644240487211,11,0,0,0.37855260771234917,0.6082640761899517,11,1,0.125,0.34188229008674553,0.5717806412602428,11,0.5,0.9642857142857143,10.75,10.73170731707317,0.5982142857142857,8,gaus,8.375,7.5,3.925648263117098,8,0.6979166666666666,1.0,0.21145833333333336,1,6.25
smoothed,cmor,20.63059949996172,0.6689942059129401,878.57975138913,-37.60352117293937,371,127,92269.75794795124,-1306893.2588037867,True,14.5701016502817,399748.66875928664,0.019844927368820566,5.220150627279288e-07,0.09324699790389941,20,13711.555087911407,139.71496682688303,105093.90828846308,"[25, 37, 52, 66, 81, 96, 122, 155, 170, 186, 201, 215, 233, 247, 259, 279, 310, 325, 341, 358]","[290.83276858854515, 105093.90828846308, 1408.3269641694933, 2209.057641494379, 2454.8502571503486, 293.791534584132, 5180.571817000884, 6870.249660806287, 562.9771817001674, 5590.257235399527, 4142.365582731109, 13673.107872031062, 1185.1906368046402, 7127.203417245168, 315.38442886991834, 8730.503446477334, 5931.123569249074, 670.5981445553189, 102361.08634408077, 139.71496682688303]","[0, 0, 48, 63, 78, 95, 110, 142, 142, 142, 142, 142, 228, 142, 258, 142, 142, 142, 142, 357]","[26, 142, 142, 142, 142, 142, 142, 158, 171, 189, 204, 228, 234, 253, 266, 293, 313, 326, 370, 370]",0.05,30,3792007462558.039,177491.18237494162,-177491.18237494162,,,,,,,,,,,,,,,,CWT,mdp.39015065389044,,,,,0.0,1.5,,176168.18237494162,0.0,13.5,12993.600542456861,258436.10175822815,12998.604745043405,,0.0,103.38163349354977,,,12993.600542456861,,103770.90828846308,176168.18237494162,0.0,-3.0,,,,2.0,,,0.0,0.2823007996890302,0.5201292795246171,0.7655373612119989,0.6541201131824633,0.7411565069834225,0.4268502626397246,0.010345327363509356,0.15499518736877035,0.057308327029271716,0.28206246446516053,0.28206246446516053,0.2815630885926537,0.517092114339323,0.2898683329024424,0.0,,0.6976744186046513,0.9285714285714286,0.14564314690812252,0.14564314690812252,0.9999999999999999,1.0952609704674137,0.4635984314041544,13,1.6399354585608812,0.7409251123058848,4,0,0,0.3856240777321946,0.6196266215569477,10,0,0.0,0.444429354745442,0.7432853611304291,6,4.031128874149275,0.7120622232750518,8.25,6.7386609071274295,0.5613882544946687,9,cmor,9.0,9.0,,1,0.75,,,3,7.5
