signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
smoothed,gaus8,21.754218970159606,0.6530511811023622,524.8970855537191,-30.21694371891348,896,127,34920.63292408599,,False,15.50951296025789,376301.2697141156,0.01620765304438755,6.080707363614345e-07,0.4439045667574169,18,66933.82445790916,224.8735820163356,147966.20907183213,"[44, 73, 143, 206, 256, 306, 337, 378, 408, 455, 512, 543, 616, 653, 720, 752, 834, 876]","[52909.61742746261, 139393.59952379818, 33849.982763334454, 115080.96026769903, 377.20251731620374, 64955.43363836307, 8242.561636641578, 55900.26680418747, 4946.192602664626, 96716.32353553848, 224.8735820163356, 101098.45166803931, 147966.20907183213, 67973.32664189147, 37761.426281004286, 93576.20119214428, 39081.681050417435, 144754.53003801405]","[0, 0, 108, 108, 255, 265, 332, 367, 405, 265, 478, 478, 108, 634, 685, 685, 108, 108]","[56, 108, 162, 582, 265, 422, 367, 422, 422, 478, 513, 582, 788, 788, 736, 788, 842, 895]",0.05,30,1782022549953.4702,127149.18824248406,-127149.18824248406,CWT,mdp.39015056038378,66069.57808109756,146597.54240516547,125780.52157581739,0.0,-0.5,0.0,-9.5,66069.57808109756,1184931.1735756982,66069.57808109757,125780.52157581739,0.0,4.0,,0.0,5.0,202.8735820163356,0.0,0.09432673301370298,0.019716873632398327,0.8068347300670424,0.5794370135640319,0.8133093418849077,0.2936105476673425,0.8265647177021336,0.04442593857637492,,0.026372376321023138,1.0,1.0,1.0,0.9104941288464243,0.26017290062887505,0.6000000000000001,,0.15384615384615385,,0.725,0.11012266603590973,0.11012266603590973,0.8837209302325579,2.0419230954794476,0.8473733903734483,3,1.680527579336866,0.7343213970303473,4,0,0,0.5649876518289044,0.9786977836726319,2,1,0.11111111111111112,0.4292226814579362,0.7296433849623661,4,0.9574271077563381,0.9263517609418201,3.25,3.0,0.8381758804709101,1,gaus,0.6875,1.0,0.21875,1,1.0,0.094198119046663,0.026563500557749316,0.7929075960087275,0.5506926908162603,0.8152333075532641,0.2474755569802851,0.8265647177021336,0.04396318562709191,,0.026495223509874575,1.0,1.0,1.0,0.8003808493176401,0.25950736305713273,0.7142857142857142,,0.45454545454545453,0.0,0.7250000000000001,0.10911411295720369,0.10911411295720369,0.8837209302325579,2.061951335638573,0.8507567840397022,3,1.6421374267951263,0.7519042356956072,7,2.8284271247461903,0.8912143413559157,5.0,4.2,0.8494533245241117,1,13.4375,12.5,8.294325369391613,16,0.625,1.0,0.26249999999999996,4,1.75,1
raw,gaus8,21.77183520501915,0.6577966816647919,543.3613153399808,-29.971069014647146,896,127,35019.34684852619,,False,15.541165626864101,383851.0917492236,0.01555743843273808,1.957437583900973e-07,0.36748244414499365,19,64628.1834692758,84.95305060945975,148914.61299123598,"[44, 74, 143, 206, 256, 306, 336, 377, 413, 455, 512, 543, 615, 652, 685, 720, 752, 834, 875]","[54116.35890843521, 139215.00981930463, 35547.14306999283, 114600.003592406, 2070.4577801690502, 66348.97749690984, 10794.416989382944, 58249.23606004653, 12851.657089003842, 98761.4274228005, 2059.411398985199, 103401.13036219924, 148914.61299123598, 67247.66097515124, 84.95305060945975, 34015.94342807938, 96308.1657765897, 37530.59896479438, 145818.3207401443]","[0, 0, 108, 108, 254, 266, 332, 368, 395, 266, 478, 478, 108, 635, 684, 686, 686, 108, 108]","[57, 108, 161, 582, 266, 422, 368, 422, 422, 478, 514, 582, 789, 789, 686, 736, 789, 842, 895]",0.05,30,1794968191122.0942,126782.39391949051,-126782.39391949051,CWT,mdp.39015056038378,63443.70520840623,147501.61299123598,125369.39391949051,0.0,-9.0,0.0,-13.5,63443.70520840623,1200692.4859162401,63515.04195822767,125369.39391949051,0.0,-4.5,,0.0,4.0,638.0469493905402,0.0,0.09378535360960906,0.02558612695704649,0.807799747755751,0.5715798345324221,0.8170954656117205,0.23083475298126052,0.8047741178884694,0.03950302339880579,,0.47320046152775685,1.0,1.0,1.0,0.817670303871052,0.25072793464409127,0.6666666666666666,,0.09090909090909091,0.0,0.8461538461538461,0.10708844275824003,0.10708844275824003,0.7142857142857143,2.122224738049298,0.8962722616707363,3,1.6448737006029328,0.7347612268389511,4,0,0,0.5441377618134382,1.0,1,1,0.11111111111111112,0.41831424728633,0.7278571614251066,4,1.4142135623730951,0.8912143413559157,3.0,2.181818181818182,0.8302225552933424,1,gaus,0.6704545454545454,1.0,0.23068181818181818,1,1.0,0.09559684786190387,0.0080289762145518,0.8112894416946883,0.5715798345324221,0.8170954656117206,0.2763263343484533,0.6819255484713871,0.04821384212662419,,0.08816799573785261,0.9201173507339382,0.9201173507339382,0.9220735725647489,0.8201389893024276,0.2644930627199247,0.5714285714285714,,0.09090909090909088,0.0,0.30000000000000004,0.10816510283706854,0.10816510283706854,0.4883720930232557,1.806061704344136,0.745177260397967,9,1.614785352290407,0.7393802286669761,8,0.7071067811865476,0.9728035853389789,8.5,8.470588235294118,0.822940254207951,2,13.4375,12.5,8.294325369391613,16,0.625,1.0,0.26249999999999996,4,2.5,2
smoothed,gaus6,21.911296974527655,0.6593609392575928,542.0845860786521,-31.58123714964566,896,127,39912.413596100334,,False,15.415282458317364,433244.1828891264,0.015314495595314026,6.706868692429787e-07,0.37916672409297913,18,64066.37169574028,147.16757520508872,162460.4535845354,"[44, 73, 128, 206, 256, 306, 337, 378, 408, 455, 496, 543, 616, 653, 720, 752, 834, 875]","[162460.4535845354, 45746.60354206209, 37766.79016726955, 89005.28921867048, 147.16757520508872, 51051.98531361797, 8080.609766826656, 99570.41687751308, 4765.39205320672, 57383.110525733326, 6335.08844660399, 87930.44757810663, 137281.4379256242, 57696.18835153532, 34271.65378769129, 83788.98567415305, 35912.824766413316, 154000.2453685567]","[0, 56, 109, 162, 255, 265, 332, 162, 405, 422, 478, 478, 162, 635, 685, 685, 162, 162]","[162, 162, 162, 265, 265, 367, 367, 478, 422, 478, 501, 582, 788, 788, 736, 788, 842, 895]",0.05,30,2436223867523.6064,138756.0343378044,-138756.0343378044,CWT,mdp.39015056038378,63202.12531892869,161091.78691786874,137387.36767113773,0.0,-5.0,0.0,-9.5,63202.12531892869,1133317.0238566583,63202.12531892867,137387.36767113773,0.0,4.0,,0.0,5.0,125.16757520508872,0.0,0.1651544366218187,0.022551330400739575,0.7030472281416231,0.5136495558914372,0.830176750316663,0.3391227180527381,0.7040396233879789,0.07682306085735635,,0.015358490896942047,0.9090790826991515,0.9090790826991515,0.9090790826991506,0.8368898739350672,0.3403096516867037,0.6000000000000001,,0.15384615384615385,,0.5,0.13716250915622458,0.13716250915622458,0.8837209302325579,1.9483722896028208,0.8085509373029361,4,1.5980473810150206,0.6982809444940449,5,0,0,0.5276406139172772,0.9140035144925399,4,1,0.11111111111111112,0.4137650324032388,0.7033666482775295,5,0.5773502691896257,0.9555884408315672,4.5,4.444444444444445,0.8047172973388605,2,gaus,0.6875,1.0,0.21875,1,1.75,0.16492924948144463,0.029378160527077223,0.6909116164348222,0.48851132515237644,0.8318375407490851,0.28583640540684924,0.7040396233879789,0.07602285045946969,,0.01548272775965829,0.9127681596205506,0.9127681596205506,0.9125280133662275,0.7356781409827894,0.33943911959563433,0.7142857142857142,,0.45454545454545453,0.0,0.5000000000000001,0.13590631298996536,0.13590631298996536,0.8837209302325579,1.9758982908106368,0.8152514787450132,6,1.5593731775158997,0.7140080227588675,9,2.1213203435596424,0.9184107560169368,7.5,7.199999999999999,0.8149746087776992,3,13.4375,12.5,8.294325369391613,16,0.625,1.0,0.26249999999999996,4,3.25,3
smoothed,morl,21.50799496816687,0.6539651293588301,486.79985434408513,-28.35708662853606,896,127,28272.69237645391,,False,15.586721232487239,298215.86629055435,0.020856253696903703,1.7919829592000465e-07,0.5355415173813719,20,63378.69090820273,0.9883367386792088,140091.92328254235,"[16, 75, 141, 196, 232, 265, 306, 337, 378, 413, 456, 513, 543, 583, 616, 653, 720, 752, 834, 877]","[70316.6349104542, 108299.1637824738, 43382.86511352645, 115074.86092085775, 50505.29105621969, 0.9883367386792088, 79229.88723527564, 8968.978343116365, 57139.85985012634, 6852.63113862872, 98286.86215236654, 28.500839712825837, 123172.74841058164, 376.0180717026815, 116441.63436484011, 75185.85165084648, 1606.975858910544, 140091.92328254235, 46166.32759150529, 126445.81525362836]","[0, 0, 108, 108, 216, 264, 266, 332, 367, 405, 266, 478, 108, 582, 108, 635, 684, 108, 788, 788]","[55, 788, 161, 266, 266, 266, 422, 367, 422, 422, 478, 514, 582, 584, 684, 684, 722, 788, 842, 895]",0.05,30,1164022002376.8408,108637.59914209436,-108637.59914209436,CWT,mdp.39015056038378,62514.444531391135,138723.2566158757,107268.93247542769,0.0,0.5,0.0,-8.5,62514.444531391135,1247696.1514973878,62523.12099354892,107268.93247542769,0.0,-4.0,,0.0,3.0,21.01166326132079,0.0,0.0,0.00030302075419644595,0.9483218302760917,0.6333403233911228,0.7868692249250462,0.30020283975659207,1.0,0.0,,0.0005956517360536095,0.8872741662109049,0.8872741662109049,0.8875492786412535,1.0,0.21663702130094845,0.20000000000000007,,0.3076923076923077,,0.7749999999999999,0.06699721567053613,0.06699721567053613,0.5116279069767441,1.7245201879230032,0.7156550222890017,7,1.7992699144526352,0.7862069111278097,3,0,0,0.48397041084251574,0.8383559656948791,7,1,0.11111111111111112,0.45307409933232556,0.770188840796407,3,2.309401076758503,0.822353763326269,5.0,4.2,0.7188691893554422,4,morl,0.4,,,5,4.25,0.0,0.0072852405549784635,0.9319524242893362,0.6016413296211343,0.7892057248630977,0.25303200299193235,1.0,0.0,,0.0007217512958074823,0.8918479681942351,0.8918479681942351,0.8918149058802065,0.879062065267466,0.21608285106739372,0.42857142857142855,,0.5454545454545454,0.0,0.7750000000000001,0.06638362493066774,0.06638362493066774,0.5116279069767441,1.7827952935784168,0.7355775882538812,10,1.7579933551789844,0.8049525140314117,6,2.8284271247461903,0.8912143413559157,8.0,7.5,0.791761016831804,4,5.0,5.0,1.4142135623730951,2,0.23255813953488372,0.17050374797110562,0.7860581779342497,1,3.25,4
smoothed,gaus4,22.149078718563928,0.6704161979752531,581.8833353982052,-33.505309490977695,896,127,46849.551296727586,,False,15.286976390552319,531797.8794763802,0.015081591567636932,7.923482984944457e-07,0.2998196492460679,18,58281.11266215769,141.4311172104501,190357.70387780236,"[44, 73, 128, 202, 233, 306, 337, 378, 408, 454, 514, 543, 616, 653, 720, 753, 834, 873]","[190357.70387780236, 38500.52498329854, 15150.488704585354, 141.4311172104501, 66218.31224660244, 41059.38935259904, 7925.07652085886, 116089.88852515521, 3828.8659955122275, 42222.28470747644, 21746.69591945725, 71739.25542629299, 140560.55752208238, 47238.968057699516, 1711.3606576296952, 43771.61246752679, 34040.28693758986, 166757.32489945908]","[0, 56, 109, 162, 162, 162, 332, 162, 405, 423, 478, 478, 162, 635, 686, 686, 162, 162]","[162, 162, 162, 203, 265, 315, 368, 478, 478, 478, 528, 582, 686, 686, 723, 787, 842, 895]",0.05,30,3788828592659.028,163419.2120284333,-163419.2120284333,CWT,mdp.39015056038378,57416.8662853461,188989.0372111357,162050.54536176665,0.0,-5.0,0.0,-5.0,57416.8662853461,1029182.3612521718,57416.8662853461,162050.54536176665,0.0,-0.5,,0.0,5.0,119.43111721045011,0.0,0.2635845490871648,0.028058602180685784,0.5566750054714062,0.4240720854503107,0.8557103176064367,0.41886409736308317,0.553864587751355,0.1328942377879595,,0.014545417446308124,0.7256406438533463,0.7256406438533463,0.7256406438533459,0.6883888467328046,0.4945498399207379,0.6000000000000001,,0.8461538461538461,,0.5,0.19461898356161295,0.19461898356161295,0.6744186046511627,1.8362562469989376,0.7620241355116085,6,1.5036383193525316,0.657028069560758,6,0,0,0.5320180377990104,0.9215862909255818,3,1,0.11111111111111112,0.3986598797817446,0.6776891266431089,7,1.7320508075688772,0.8667653224947017,5.5,4.9411764705882355,0.7218441997088894,3,gaus,0.6875,1.0,0.21875,1,2.5,0.2632251530450733,0.03484696766936969,0.5470659899702153,0.4038439790988783,0.8569727182907881,0.3530480312015815,0.5538645877513549,0.13150997439477596,,0.014669756898336044,0.7367726561446597,0.7367726561446597,0.7360480003264729,0.6051365213160282,0.493284752362538,0.7142857142857142,,0.8636363636363635,0.0,0.5000000000000001,0.19283657507014312,0.19283657507014312,0.6744186046511627,1.8505858307297336,0.7635478212939918,8,1.4634386162303803,0.6700813685074258,12,2.8284271247461903,0.8912143413559157,10.0,9.600000000000001,0.7532994783702656,5,13.4375,12.5,8.294325369391613,16,0.625,1.0,0.26249999999999996,4,4.75,5
raw,fbsp,17.769489574183442,0.7452720753655793,985.366860400395,-36.10347391531673,896,127,69360.6619327388,-2188892.9197517503,True,15.674939503782628,845051.5309641848,0.01694113122777214,1.7127709904077075e-08,0.16826668326469316,23,49321.58112384073,142.46430678493925,188640.8374003311,"[41, 73, 129, 173, 202, 232, 274, 303, 337, 378, 414, 457, 512, 542, 574, 614, 654, 696, 726, 755, 791, 835, 875]","[3754.4653052556096, 188640.8374003311, 33540.63889380848, 142.46430678493925, 932.2203268813028, 83178.513947758, 2433.459252463068, 49489.82971021958, 13651.086108352189, 128395.72472167556, 8522.433859175282, 45339.1785167557, 27222.304285780447, 80719.47260840739, 12006.054516282915, 119884.55604771315, 59873.68828032333, 3404.412202490036, 6095.593920704432, 63894.29054351567, 907.1067101603294, 42744.51473984322, 159623.51964365516]","[0, 0, 110, 160, 160, 160, 265, 160, 335, 160, 413, 421, 477, 477, 572, 477, 637, 683, 683, 683, 785, 160, 160]","[43, 160, 160, 174, 203, 265, 275, 355, 355, 683, 477, 477, 529, 580, 580, 683, 683, 698, 728, 785, 792, 843, 895]",0.05,30,7367075630902.568,272556.33184566273,-272556.33184566273,CWT,mdp.39015056038378,48137.102862971165,187227.8374003311,271143.33184566273,0.0,-11.5,0.043478260869565216,-4.0,48137.102862971165,1107153.3658483368,48193.46883307322,271143.33184566273,0.0,-8.5,,0.0,0.0,580.5356932150607,0.0,0.5813599118019874,0.0,0.34085677790603963,0.6598553099426709,0.39401980678835585,0.7960817717206131,0.3558107033239277,0.3015418378971084,0.0,0.4294564903419537,0.4939256309155798,0.4939256309155798,0.49311376069914753,0.6988016508825274,0.47390719454397184,0.0,,0.9545454545454546,1.0,0.4615384615384616,0.4439861219486275,0.4439861219486275,0.4285714285714286,1.6643980026770562,0.7029197876332403,7,1.487233323826393,0.6643436400070698,6,0,0,0.5242890728347199,0.9635226768446121,4,0,0.0,0.38105845770896696,0.6630329451227883,8,1.707825127659933,0.8686288363338512,6.25,5.843478260869565,0.6939298027823102,5,fbsp,0.45454545454545453,,,3,4.5,0.582196760021746,0.0,0.3528245463151566,0.6598553099426709,0.39401980678835585,0.8081423305016828,0.30488286545758636,0.3078762070697973,0.09655269539926326,0.08001750016856542,0.4544695429776323,0.4544695429776323,0.4546871670087016,0.7028797796361386,0.48357222168392916,0.0,,0.9545454545454545,1.0,0.17500000000000002,0.4446565555889107,0.4446565555889107,0.3023255813953488,1.4776014105689728,0.6096552340595747,15,1.520272953532463,0.6961047562294818,11,2.8284271247461903,0.8912143413559157,13.0,12.692307692307692,0.6956071706779579,8,8.5,8.5,0.7071067811865476,2,0.3953488372093023,0.08525187398555281,0.6976802517578224,2,6.5,6
smoothed,gaus2,22.553527871422293,0.6592115438695163,608.9410187215943,-36.277030321541545,896,127,62910.22074286734,,False,15.150648758122825,621850.0590137189,0.011641492260118437,1.0382316469550554e-06,0.22235190083959033,17,55270.480502282095,245.38387591539686,236592.39336144517,"[73, 116, 202, 233, 307, 337, 378, 408, 439, 514, 543, 616, 653, 706, 755, 833, 871]","[236592.39336144517, 5964.811344389545, 245.38387591539686, 44075.30348602972, 32001.076425018604, 7162.236479390536, 143578.50708494708, 1610.556971182741, 547.5612716078867, 20072.258849726026, 56964.88107449392, 99892.59213898098, 44177.52052395806, 2518.8457179809993, 20841.170187320124, 222244.6986169285, 1108.3711294803943]","[0, 110, 163, 163, 163, 332, 163, 405, 437, 478, 478, 478, 635, 685, 478, 478, 869]","[478, 163, 203, 265, 315, 368, 478, 478, 478, 528, 582, 685, 685, 709, 763, 895, 895]",0.05,30,7178260694448.084,224882.70218152815,-224882.70218152815,CWT,mdp.39015056038378,54406.2341254705,235223.7266947785,223514.0355148615,0.0,-5.5,0.0,-10.0,54406.2341254705,919720.501872129,54406.23412547052,223514.0355148615,0.0,-1.0,,0.0,6.0,223.38387591539686,0.0,0.491467224633499,0.039189051941693066,0.3458186203574752,0.3288943228005804,0.8991410263080502,0.3380451318458418,0.40724643074837313,0.1841285584342091,,0.029279462095836036,0.6301798079355884,0.6301798079355884,0.6301798079355885,0.5322909812300873,0.7501752916743227,0.8,,0.07692307692307693,,0.475,0.33780716041154746,0.33780716041154746,0.6511627906976742,1.8577265322194472,0.7709340442245595,5,1.3524737781527274,0.5909753856059409,8,0,0,0.49008211227090476,0.848942938035019,5,1,0.11111111111111112,0.37368574032815965,0.6352351361281139,9,2.0615528128088303,0.8414190143993208,6.75,6.2882096069869,0.6610941225842757,5,gaus,0.6875,1.0,0.21875,1,4.0,0.49079711185199254,0.04589967862719329,0.3398492909445236,0.31388331681205117,0.8997257955082536,0.2849281401934071,0.4072464307483731,0.18221062408789973,,0.029401942483965618,0.6451851023839261,0.6451851023839261,0.6442083091823886,0.46791680928336654,0.7482562991858845,0.8571428571428571,,0.40909090909090906,0.0,0.4750000000000001,0.3347133699694335,0.3347133699694335,0.6511627906976742,1.8926648310584302,0.780909528321942,7,1.3214772458824942,0.6050798930352725,15,5.656854249492381,0.7824286827118315,11.0,9.545454545454547,0.6796758798174543,10,13.4375,12.5,8.294325369391613,16,0.625,1.0,0.26249999999999996,4,8.5,7
raw,gaus7,21.8641715705356,0.6574012232845894,555.1262070979981,-30.929187293864896,896,127,33989.82079132897,,False,15.506613096750568,426449.3114749776,0.014611318419614678,1.656509365247476e-07,0.025717377695255342,18,63456.385122236825,1978.425440035874,241952.32012950105,"[52, 88, 133, 210, 248, 310, 341, 388, 417, 470, 523, 569, 629, 671, 723, 759, 838, 892]","[30943.675943688184, 241952.32012950105, 17820.240104417873, 51185.95028622547, 86168.44719804352, 83125.95448866187, 11508.727382091127, 2495.610839524131, 58402.35650065982, 133549.8774003046, 28783.55657228303, 70562.16116696683, 55074.660531669244, 159313.87403164903, 1978.425440035874, 68596.45874114259, 31179.191688632425, 9573.443754766253]","[6, 6, 126, 175, 175, 278, 335, 373, 373, 175, 506, 537, 593, 175, 697, 743, 800, 6]","[60, 800, 175, 223, 278, 373, 373, 389, 429, 593, 537, 593, 644, 800, 724, 800, 849, 895]",0.05,30,2213999672095.922,188065.55264872723,-188065.55264872723,CWT,mdp.39015056038378,62271.90686136726,240539.32012950105,186652.55264872723,0.0,-14.0,0.0,-14.0,62271.90686136726,1114971.9322002628,62271.90686136726,186652.55264872723,0.0,-14.0,,0.0,5.0,1255.425440035874,0.0,0.07916824557939736,0.021275435016042742,0.734845237736952,0.5487791122041253,0.8268560590930161,0.22827938671209513,0.03455387761166234,0.06370592098423525,,0.9427883074812702,0.9612574302389992,0.9612574302389992,0.9588731477477366,0.708737413052197,0.7734075230206297,0.8333333333333333,,0.04545454545454547,0.0,0.07692307692307698,0.24871975383520575,0.24871975383520575,0.0357142857142857,2.3405272169965494,0.9884672366073806,2,1.2894735065925709,0.5760047931540211,10,0,0,0.5227066154519602,0.9606144842988753,5,1,0.11111111111111112,0.3116273538116352,0.5422244225224753,12,4.573474244670748,0.6481942888714809,7.25,4.528301886792453,0.5452509905895866,9,gaus,0.6704545454545454,1.0,0.23068181818181818,1,7.0,0.08100895896568804,0.006676272731110067,0.7396595340552204,0.5487791122041253,0.8268560590930162,0.2739221029011058,0.03508908811710204,0.07219724182846773,,0.17566287912597492,0.8844696400848213,0.8844696400848213,0.8841515889801618,0.7126810147822972,0.777570329310705,0.7142857142857142,,0.04545454545454547,0.0,0.04999999999999999,0.24962563688991354,0.24962563688991354,0.046511627906976716,1.9981641171263356,0.8244383118496189,5,1.3104022487294125,0.6000088574849952,17,8.48528137423857,0.6736430240677473,11.0,7.727272727272727,0.6252830504954121,12,13.4375,12.5,8.294325369391613,16,0.625,1.0,0.26249999999999996,4,10.0,8
smoothed,cgau8,15.79492397841481,0.7129499437570304,669.0321683027511,-29.61965957331476,896,127,35478.882320882316,-1920517.5484849717,True,16.014899701659445,353979.98176184384,0.018088716915217677,2.226355660855926e-05,0.3503479559999692,18,51561.34983445029,211.53588698044314,106616.2848904965,"[18, 74, 143, 206, 256, 306, 337, 378, 413, 455, 512, 543, 616, 653, 720, 752, 834, 876]","[44389.10257919327, 91290.8646523937, 29300.54236330281, 91390.16938604851, 576.8470500488929, 53952.56313100344, 6001.519412163049, 43179.11978508986, 3538.0748562399654, 73844.00561821701, 211.53588698044314, 84169.93616288397, 106616.2848904965, 55356.026101709234, 27401.399478443826, 83242.15565759828, 32048.916589100467, 101595.23341919195]","[0, 0, 107, 107, 254, 265, 332, 367, 405, 265, 478, 265, 107, 634, 685, 685, 788, 788]","[56, 788, 162, 582, 265, 422, 367, 422, 422, 478, 513, 582, 788, 788, 736, 788, 842, 895]",0.05,30,1572999097518.6226,112837.24662002656,-112837.24662002656,CWT,mdp.39015056038378,50697.103457638696,105247.61822382984,111468.57995335989,0.0,4.0,0.0,-9.5,50697.103457638696,908226.6303534386,50697.103457638696,111468.57995335989,0.0,4.0,,0.0,5.0,189.53588698044314,0.0,0.10224765851376985,1.0,0.8522726307524405,0.9322750880044082,0.17338612032709622,0.7256592292089249,0.6494962198192733,0.03172645667533133,0.8273094543663051,0.024481919572891885,0.5125710482875658,0.5125710482875658,0.5125710482875656,0.5159001687535621,0.031554666855077296,0.6000000000000001,,0.15384615384615385,,0.95,0.07678090781492466,0.07678090781492466,0.8837209302325579,1.3002271016920932,0.5395785227443013,10,2.288545024199281,1.0,1,0,0,0.40423156664606574,0.7002286458586645,10,0,0.0,0.5882636508519499,1.0,1,5.196152422706632,0.6002959674841053,5.5,1.8181818181818181,0.5886095222035911,7,cgau,0.7,,,2,5.75,0.10210824440960392,1.0,0.837561172828789,0.8841902008751923,0.1852945448110862,0.611636480205161,0.6494962198192733,0.03139598506646325,0.7476212078948632,0.02460500528958652,0.5323482673254485,0.5323482673254485,0.5310608382004792,0.45350826781634046,0.031473948162603516,0.7142857142857142,,0.45454545454545453,0.0,0.9500000000000002,0.07607771360659218,0.07607771360659218,0.8837209302325579,1.3619439240897404,0.5619351984086294,19,2.183971507057598,1.0,1,12.727922061357855,0.5104645361016209,10.0,1.9000000000000001,0.5629245757431182,14,17.5,17.5,4.949747468305833,2,0.813953488372093,0.5967631178988696,0.251203622769874,5,11.75,9
