signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,gaus6,17.529311781641834,0.7452380952380953,507.5651413898667,-17.272915070336904,72,35,8286.76723008244,,False,"[1, 11, 21, 37, 43, 51, 64]","[319.5481826838659, 2427.1171746649834, 16574.29596338575, 4706.584851135977, 213.5048869659222, 14768.194959773604, 20170.79148998401]",7,10.510265592218037,170049.78835404976,0.051896198407038505,1.0964591422429973e-06,0.6995795509828607,5,11035.96103601425,213.5048869659222,25454.391636274646,"[7, 21, 40, 44, 64]","[2427.1171746649834, 25454.391636274646, 4706.584851135977, 213.5048869659222, 22378.206631029716]","[1, 1, 37, 43, 51]","[11, 51, 51, 51, 71]",0.05,20,7421792894.898462,21274.499060506863,-21274.499060506863,CWT,mdp.39015038717792,0.0,-11.5,,199.5048869659222,24475.455970529798,10714.446419854583,20073.499060506863,0.0,10676.437226490441,50146.47184673791,10676.437226490441,10.0,20073.499060506863,0.0,-2.5,0.0,2.0,10.0,0.3737205201132987,0.0050493831647255225,0.7136380450006773,0.562387220924827,0.9993869463772531,0.39235127478753556,0.8769504345535237,0.6565578379101054,,0.2884889957311067,0.8929327914014344,0.8929327914014344,0.8929327914014347,0.8644900804467377,0.7635627272417305,1.0,,0.23684210526315788,0.0,0.9666399262169807,0.9666399262169807,0.7222222222222222,2.6589972402824094,0.9227246281489363,2,2.09304470053532,0.9156562592540873,3,0,0,0.7073070297952684,0.8730438899760549,2,1,0.11111111111111112,0.5669496522984376,0.9590351056068169,3,0.5773502691896257,0.9587606950578839,2.5,2.4000000000000004,0.8900946332432276,1,gaus,7.0,8.0,4.503966505838413,8,0.5,1.0,0.35,1,1.0,1
smoothed,gaus8,17.536036317376208,0.7317460317460317,494.68253268324827,-16.860088637732485,72,35,7787.657412121387,,False,"[1, 11, 21, 36, 43, 51, 64]","[545.8241391701586, 3442.0503906312674, 15822.105181624189, 5989.56809809131, 291.1817563513905, 14114.83432443479, 20300.046712150302]",7,10.48591866281213,170860.05133599712,0.05497462916381353,9.71708292107863e-07,0.730301369838273,5,11819.919032676004,291.1817563513905,24691.684572354257,"[7, 21, 41, 44, 64]","[3442.0503906312674, 24691.684572354257, 291.1817563513905, 5989.56809809131, 24685.110345951794]","[1, 1, 36, 36, 51]","[11, 51, 43, 51, 71]",0.05,20,6771352521.52803,21622.193127540268,-21622.193127540268,CWT,mdp.39015038717792,0.0,-2.5,,277.1817563513905,23712.74890660941,11498.404416516336,20421.193127540268,0.0,11460.395223152194,54066.26183004668,11460.395223152194,10.0,20421.193127540268,0.0,2.0,0.0,-2.5,10.0,0.2895235995645309,0.0025367031437751337,0.7559054012759391,0.5351425708439298,0.9999246366565302,0.34419263456090643,0.9209201998154763,0.6617103230710029,,0.4074257610053482,1.0,1.0,1.0000000000000002,0.9822786894804827,0.7196670796822661,1.0,,0.47368421052631576,0.6666666666666667,1.0,1.0,0.4722222222222222,2.881680145046722,1.0,1,2.0794241983072395,0.909697620092613,4,0,0,0.8101620524652751,1.0,1,1,0.11111111111111112,0.5581764530609558,0.9441946236996173,4,1.7320508075688772,0.8762820851736516,2.5,1.6,0.8488553283011115,2,gaus,7.0,8.0,4.503966505838413,8,0.5,1.0,0.35,1,1.75,2
smoothed,gaus4,17.465014988014584,0.7392857142857143,474.87891838072335,-17.384766849152022,72,35,8397.86759755881,,False,"[1, 10, 21, 37, 43, 51, 64]","[79.2003637842945, 1761.6492306083255, 17412.411002936355, 3815.93906949371, 92.17580638367599, 14671.597452219397, 19395.23466311289]",7,10.486314984130152,159162.1237825489,0.05114466526181113,1.3196344822015288e-06,0.6676941530623393,5,9914.487558424944,92.17580638367599,24507.43902252612,"[7, 21, 40, 44, 64]","[1761.6492306083255, 24507.43902252612, 3815.93906949371, 92.17580638367599, 19395.23466311289]","[1, 1, 37, 43, 51]","[10, 51, 51, 51, 71]",0.05,20,7599944391.666138,19795.324001727146,-19795.324001727146,CWT,mdp.39015038717792,0.0,-11.5,,78.17580638367599,23528.50335678127,9592.972942265276,18594.324001727146,0.0,9554.963748901135,44539.104458791386,9554.963748901135,10.0,18594.324001727146,0.0,-7.0,0.0,2.0,10.0,0.3924625052971623,0.009544488546974783,0.702186067579138,0.5355860614972715,0.9942458091615889,0.3711048158640229,0.8313153284926631,0.5873228717431185,,0.10271312072075528,0.7397702045356744,0.7397702045356744,0.7397702045356747,0.6959902353581295,0.7090632999321681,1.0,,0.0,0.0,0.8247180650822246,0.8247180650822246,0.7222222222222222,2.273465558420817,0.7889375100594158,4,2.022726880470076,0.8848939195566239,5,0,0,0.591561301833729,0.7301765122590512,4,1,0.11111111111111112,0.5474154379671868,0.9259916118359522,5,0.5773502691896257,0.9587606950578839,4.5,4.444444444444445,0.8186660618146562,3,gaus,7.0,8.0,4.503966505838413,8,0.5,1.0,0.35,1,2.5,3
smoothed,cgau8,12.723918884836053,0.9027777777777778,569.2463132424417,-21.26678760828909,72,35,8117.847311960069,-50352.231894069235,True,"[1, 14, 22, 31, 35, 53, 63]","[38.64851027268651, 9100.055698818036, 1800.2208610210782, 914.9163695890093, 329.53640525919036, 542.9570391231646, 5101.727758739613]",7,10.856335788244229,165598.7347198796,0.0599140661765073,1.0565432298305415e-05,0.5549929801196162,5,9096.20165128407,102.7052315993497,19462.755728060394,"[6, 21, 41, 44, 64]","[2764.813842163229, 17440.071206644257, 102.7052315993497, 5710.662247953122, 19462.755728060394]","[1, 11, 36, 36, 51]","[11, 51, 43, 51, 71]",0.05,20,6230157497.5725765,15761.695106670675,-15761.695106670675,CWT,mdp.39015038717792,0.0,-2.5,,88.7052315993497,18483.820062315546,8774.687035124402,14560.695106670675,0.0,8736.67784176026,40447.67492308701,8736.677841760262,10.0,14560.695106670675,0.0,2.0,0.0,2.0,10.0,0.34522471335206323,0.19576952368786227,0.30472422517904935,0.9496459687106472,0.6151503015317684,0.9546742209631729,0.6700148487795206,0.6282534622797369,0.6428328363951091,0.11883549775856558,0.6280147427811089,0.6280147427811089,0.6280147427811092,0.5730439050643319,0.41872950020994704,1.0,,0.47368421052631576,0.6666666666666667,0.4377049684811979,0.4377049684811979,0.7222222222222222,1.9303121400239291,0.6698564874876605,5,2.285841088707631,1.0,1,0,0,0.561053013979481,0.6925194931955033,5,0,0.0,0.5895877889865477,0.9973291017692749,2,2.0615528128088303,0.8527462276565121,3.25,2.1052631578947367,0.8103016852568274,4,cgau,4.0,4.0,,1,0.2857142857142857,,,2,3.5,4
smoothed,morl,17.34967587837691,0.7238095238095238,427.23553893398577,-15.24979734889454,72,35,6325.4943883072265,,False,"[1, 11, 21, 28, 36, 41, 44, 51, 64]","[673.437137962107, 5975.626465625363, 11175.474233977246, 100.75934303463288, 5993.168700819579, 325.0534897668947, 1017.515323380165, 11021.912368090381, 17382.1705607409]",9,10.374111001790865,140576.28143873013,0.06461498018916383,8.68589038597504e-07,0.7855546849723742,6,9948.221340321155,100.75934303463288,25930.267587805713,"[6, 21, 29, 41, 44, 64]","[2865.049715712732, 22222.362970006994, 100.75934303463288, 325.0534897668947, 8245.834935599974, 25930.267587805713]","[1, 11, 28, 36, 36, 51]","[11, 51, 36, 42, 51, 71]",0.05,20,4726681798.210133,19345.878152138856,-19345.878152138856,CWT,mdp.39015038717792,0.0,-2.0,,86.75934303463288,24951.331922060865,9626.706724161488,18144.878152138856,0.0,9588.697530797346,54655.9947085936,9588.697530797348,10.0,18144.878152138856,0.0,2.5,0.0,7.0,9.0,0.04286520993727305,0.00045971779425546706,0.9207755506577817,0.41002779558405855,0.9850233556685345,0.31586402266288954,1.0,0.46913497594519893,,0.11585600472154506,0.7443773159861347,0.7443773159861347,0.7443773159861351,1.0,0.7909505462859932,0.5,,0.5,0.7037037037037037,0.7815952507309037,0.7815952507309037,1.0,2.4331801296097137,0.8443616248639085,3,1.9769879837836597,0.8648842623182564,6,0,0,0.7005693920109545,0.8647274824575693,3,1,0.11111111111111112,0.5124632729756934,0.8668675730294888,7,2.0615528128088303,0.8527462276565121,4.75,4.097560975609757,0.7567302566853988,5,morl,5.0,5.0,,1,0.35714285714285715,,,6,5.25,5
smoothed,fbsp,5.03064202250705,0.9075396825396825,654.1245083267573,-24.243037506427143,72,35,11999.281122059556,-55958.689704697106,True,"[1, 4, 15, 22, 31, 35, 43, 53, 61]","[630.656664633204, 237.03962054016483, 2344.9183601247405, 11798.883508372352, 787.528526920134, 132.2204351523742, 449.5715512321003, 479.41534780797883, 10334.988677536625]",9,10.890940058505048,224058.38065302014,0.04779297156273857,7.383903456190395e-06,0.49627717447694564,6,8002.03494663523,88.013314186348,22370.74053928257,"[7, 17, 21, 40, 44, 65]","[2097.4976163518695, 88.013314186348, 22370.74053928257, 3964.638842249812, 381.2424999921168, 19110.076867748663]","[1, 1, 1, 37, 43, 51]","[11, 18, 51, 51, 51, 71]",0.05,20,12191851615.151772,20091.09435647797,-20091.09435647797,CWT,mdp.39015038717792,0.0,-11.0,,74.013314186348,21391.804873537723,7680.520330475562,18890.09435647797,0.0,7642.511137111421,42978.87634647804,7642.511137111422,10.0,18890.09435647797,0.0,-2.0,0.0,2.5,9.0,1.0,0.13168848577108425,0.0,0.9883687669265124,0.0,0.9716713881019832,0.5859794534982337,1.0,0.0,0.09633962290414427,0.47858151382357894,0.47858151382357894,0.47858151382357905,0.6491058104508531,0.5860911026127907,0.5,,0.2631578947368421,0.03703703703703701,0.8530962336874696,0.8530962336874696,0.75,1.798481692496662,0.6241087150452995,6,1.8567512658346685,0.8122836163052956,8,0,0,0.5019723730489453,0.6195950199364104,6,0,0.0,0.5197453438108681,0.8791857066488246,6,1.0,0.9285714285714286,6.5,6.4,0.7321428571428572,6,fbsp,6.0,6.0,,1,0.42857142857142855,,,4,5.5,6
smoothed,gaus2,17.278095639861746,0.7126984126984127,384.8590219016604,-16.801051665586446,72,35,7852.48466340223,,False,"[7, 17, 21, 37, 51, 64]","[898.5785908805975, 25.094499405102397, 16527.761858562484, 2916.112211603564, 13917.244502322043, 15530.77824481903]",6,10.332481702525195,130194.91175841982,0.05708152100704906,1.8155124731616686e-06,0.634767815136485,5,8189.84215849005,25.094499405102397,21147.642764462384,"[7, 17, 21, 40, 64]","[1329.5830721601642, 25.094499405102397, 21147.642764462384, 2916.112211603564, 15530.77824481903]","[0, 0, 0, 37, 51]","[10, 18, 51, 51, 71]",0.05,20,6647656720.826976,16551.268827573014,-16551.268827573014,CWT,mdp.39015038717792,0.0,2.0,,11.094499405102397,20168.707098717536,7868.327542330382,15350.268827573014,0.0,7830.318348966241,35915.87745911691,7831.351191976355,10.0,15350.268827573014,0.0,-7.0,0.0,-2.5,10.0,0.3004595794412362,0.019532257923815667,0.7619499191120835,0.3634438640870955,0.9792998380967272,0.2762039660056659,0.7841904054420706,0.40311955327460613,,0.0,0.5042308394425518,0.5042308394425518,0.5043718975330164,0.4368646398545399,0.5156988492903852,1.0,,0.0,0.9999999999999999,0.5134619056391292,0.5134619056391292,0.4722222222222222,1.7299610241979946,0.6003306880437786,7,1.8099449236576142,0.791806977571184,9,0,0,0.49704525825529366,0.6135133788885995,7,1,0.11111111111111112,0.480469367367357,0.8127476374770564,9,1.1547005383792515,0.9175213901157677,8.0,7.875,0.6730464093435982,7,gaus,7.0,8.0,4.503966505838413,8,0.5,1.0,0.35,1,5.5,7
smoothed,gaus5,17.51229248900211,0.7456349206349207,499.64263201461563,-17.509918381414202,72,35,8484.434924416168,,False,"[5, 14, 25, 31, 41, 43, 47, 59, 69]","[1454.327357310366, 15067.994004105829, 12520.984395120753, 1026.029305989683, 413.7877762792659, 191.64021945511695, 2712.346350986991, 20556.67044967592, 1947.56712276721]",9,10.50263446542826,165454.87404832145,0.05443622330522042,9.541844058741943e-07,0.10567179579175481,7,5329.756588651268,191.64021945511695,29562.59798777024,"[8, 25, 31, 41, 43, 47, 69]","[1454.327357310366, 29562.59798777024, 1026.029305989683, 413.7877762792659, 191.64021945511695, 2712.346350986991, 1947.56712276721]","[5, 14, 29, 39, 42, 39, 59]","[14, 59, 59, 44, 44, 59, 71]",0.05,30,7523124705.640278,20735.376114162515,-20735.376114162515,CWT,mdp.39015038717792,0.0,-10.5,,177.64021945511695,28583.662322025393,5008.241972491601,19534.376114162515,0.0,4970.232779127459,32274.962787225548,4970.232779127459,0.0,19534.376114162515,0.0,-6.0,0.0,-10.5,8.0,0.4070659093562203,0.0021837442759113073,0.6893723909713969,0.5538478533666332,0.9980260928441576,0.39376770538243644,0.02693615949032402,0.6273386482107803,,0.25501039588400115,0.11362141952512445,0.11362141952512445,0.11362141952512445,0.3274561570942899,1.0,0.0,,0.05263157894736839,0.07407407407407404,0.9149128967004305,0.9149128967004305,0.027777777777777735,1.2266817544228292,0.42568282830811555,11,1.7315523090112892,0.7575121112160401,10,0,0,0.32563666964614546,0.4019401657424615,11,1,0.11111111111111112,0.4567617574316769,0.7726445522980184,10,0.5773502691896257,0.9587606950578839,10.5,10.476190476190476,0.604380347528942,9,gaus,7.0,8.0,4.503966505838413,8,0.5,1.0,0.35,1,7.0,8
smoothed,gaus7,17.536978836733088,0.709920634920635,485.5550436092782,-17.227963096158064,72,35,8047.65142180997,,False,"[5, 14, 25, 31, 41, 47, 59, 69]","[1260.865027359171, 15925.005843786244, 11678.771104406658, 1043.1184673651333, 56.32687511034533, 3924.8840669683113, 18110.896238749843, 2461.895366912384]",8,10.4788656733372,169034.90449862572,0.05721157163970968,8.457647294226626e-07,0.11537766787213792,6,6584.158481107287,56.32687511034533,29492.4089227931,"[8, 25, 31, 41, 47, 69]","[1260.865027359171, 29492.4089227931, 1043.1184673651333, 56.32687511034533, 5190.336227103588, 2461.895366912384]","[5, 14, 29, 39, 39, 59]","[14, 59, 59, 42, 59, 71]",0.05,20,7045160506.631422,20124.548253765355,-20124.548253765355,CWT,mdp.39015038717792,0.0,-11.0,,42.32687511034533,28513.473257048252,6262.6438649476195,18923.548253765355,0.0,6224.634671583478,34471.61755331039,6224.634671583477,10.0,18923.548253765355,0.0,-6.5,0.0,-11.0,9.0,0.33338307535351125,0.0,0.7182404661584185,0.5272501492960154,1.0,0.26628895184136,0.04082742416594409,0.650104162842118,,0.04782218654793442,0.28493839015100264,0.28493839015100264,0.28493839015100253,0.3934650276017021,0.9959604485070215,0.5,,0.02631578947368421,0.03703703703703701,0.8563060223714091,0.8563060223714091,0.0,1.5143616367542803,0.5255134367904413,9,1.677472492488881,0.7338535039797061,11,0,0,0.38066897536360034,0.46986769400670797,10,1,0.11111111111111112,0.4364562231516153,0.73829631672942,11,0.9574271077563381,0.9316123494459758,10.25,10.179948586118252,0.5997347461515594,10,gaus,7.0,8.0,4.503966505838413,8,0.5,1.0,0.35,1,7.75,9
smoothed,shan,9.993353558590199,0.7857142857142857,443.8437407519036,-19.366013328188764,72,35,6631.33090822015,-47750.55915437101,True,"[14, 22, 32, 39, 49, 62, 67]","[6803.454354711086, 2444.223948315017, 221.40088794594612, 947.7440978519498, 1913.906788559747, 348.0688456420503, 1464.5432986793676]",7,10.60246704884254,132271.1210098417,0.07187149818701942,8.522654243276009e-06,0.5687730439733913,7,6677.5261282919255,368.31998819461296,19216.937062227138,"[5, 16, 21, 30, 34, 44, 64]","[1890.405450361017, 468.05542703321225, 14195.858593016808, 1358.8891896572632, 368.31998819461296, 9244.21718755343, 19216.937062227138]","[1, 11, 11, 27, 32, 36, 52]","[11, 18, 52, 36, 36, 52, 71]",0.05,20,4067014311.8919363,12431.532235128872,-12431.532235128872,CWT,mdp.39015038717792,0.0,-6.0,,354.31998819461296,18238.00139648229,6356.011512132258,11230.532235128872,0.0,6318.002318768116,41709.349564710144,6318.002318768116,10.0,11230.532235128872,0.0,12.0,0.0,3.0,8.0,0.09445805031299476,0.15462473308685065,0.4993355614469456,0.6655623022997375,0.39681575906687827,0.5368271954674222,0.6897371893022879,0.4163222264772729,0.9411389546471158,0.525537778739726,0.29768985566323986,0.29768985566323986,0.2976898556632399,0.6109568804336124,0.4045820377969325,0.0,,1.0,0.40740740740740744,0.11818706571113735,0.11818706571113735,0.7777777777777777,1.2769227854148575,0.4431174596562153,10,1.9391254289290685,0.8483203134761268,7,0,0,0.40464213171395413,0.4994582632976355,9,0,0.0,0.48831355245638947,0.826016626786357,8,1.2909944487358056,0.9077861108045853,8.5,8.351284175642089,0.650321626830864,8,shan,8.0,8.0,,1,0.5714285714285714,,,7,7.75,10
