amplitude_max,amplitude_max_diff,avg_prominence,avg_prominence_diff,avg_variance_across_levels,correlation,dominant_frequency,dominant_frequency_diff,dynamic_cutoff,dynamic_cutoff_diff,emd_value,frequency_max,frequency_max_diff,htid,is_complex,kl_divergence,lower_envelope,lower_envelope_diff,max_autocorrelation,max_autocorrelation_diff,num_fft_peaks,num_fft_peaks_diff,positive_amplitudes,positive_frequencies,prominence_max,prominence_max_diff,prominence_min,prominence_min_diff,relative_left_bases,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_num_peaks,relative_num_peaks_diff,relative_peaks,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,relative_right_bases,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,scales_used,signal_length,signal_type,smoothness,spectral_bandwidth,spectral_bandwidth_diff,spectral_centroid,spectral_centroid_diff,spectral_magnitude,spectral_magnitude_diff,upper_envelope,upper_envelope_diff,variance_ratio_across_levels,wavelet,wavelet_adaptive_threshold,wavelet_energy_entropy,wavelet_entropy,wavelet_psnr,wavelet_sparsity,wavelet_type,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
,,31509.993459412744,31384.079173698457,146370.65498851458,0.7724608937431935,,,22376.038184088535,22086.038184088535,18688.270727245526,,,inu.32000013032828,False,,-29996.89821708169,29559.498217081687,30463226780.257236,30457368447.857235,,,[],[],31509.993459412744,31072.593459412743,31509.993459412744,31503.593459412743,[0],0.0,-6.5,1,6.0,[23],0.0,-6.5,[31509.993459412744],31384.079173698457,30628.593459412743,31384.079173698457,[68],0.0,-6.5,33,69,smoothed,4.187650434316372e-05,,,,,0.0,0.0,29996.89821708169,29559.498217081687,0.058560103798909725,mexh,630.2207730806584,144102774.55362704,9.957096300307404,-33.51616328920916,0.6095740008783487,CWT,0.9780525097423269,0.9999999999999999,0.03867807305962501,0.49775435151917746,1.0,0.0,0.9017124790583502,0.2087747578003939,,1.0,1.0,1.0,1.0,,0.9999999999999999,1.0,1.0,,,,,0.6666666666666666,,0.8838024340319974,0.0,0.0,0.8116842035873431,0.8116842035873431,0.0,3.733241565117603,1.0,1,1.8096946672615595,0.9745149833260813,2,0.0,0.726702679133811,0.9251668148982419,2,0,0.5781215213974842,1.0,1,0.5773502691896257,0.9422649730810374,1.5,1.3333333333333333,0.8961324865405187,1,mexh,0.16666666666666666,,,2,1.25,0.9785397393700714,1.0,0.03626767170834344,0.4977543515191774,0.9999999999999999,0.0981595092024542,0.9017124790583501,0.20953065717105993,,1.0,1.0,1.0,1.0,,0.9999999999999999,1.0,1.0,,,,,0.3333333333333333,,0.8841685055908655,0.4615384615384616,0.4615384615384615,0.8116842035873431,0.8116842035873431,0.3529411764705882,3.7629871951655134,1.0,1,1.8479607587683617,0.9702019301916266,2,0.7071067811865476,0.9646446609406726,1.5,1.3333333333333333,0.9448223304703363,1,2.0,2.0,1.4142135623730951,2,0.1111111111111111,0.2746347783343783,0.8398317887219087,1,1.0
,,,,553361.1602728787,0.05756135091324625,,,2105.6083716505073,1782.6083716505073,17965.454635452123,,,inu.32000013032828,False,,-35061.459642933296,34601.459642933296,31267478218.761475,31260713518.761475,,,[],[],,,,,[],,,0,10.0,[],,,[],,,,[],,,33,69,raw,7.696761364094941e-06,,,,,0.0,0.0,35061.459642933296,34601.459642933296,0.0679312499081878,gaus1,658.6023372059055,124914534.63929962,10.109306090586497,-33.31145892393606,0.6025472112428634,CWT,0.9554035497448256,0.6033215699482336,0.0,0.8617439561091607,0.8767774431368971,0.0,0.0,1.0,,,,,,,0.06853917494560607,,,,,,,1.0,,1.0,,,1.0,1.0,,1.334269587472803,0.33184698436296145,3,1.7368782355309467,0.9665423074764012,2,0.6428571428571429,0.7815649778462641,0.9324176713913168,2,0,0.5371558148673896,0.92989718118976,2,0.5,0.95,2.25,2.181818181818182,0.8625,2,gaus,0.71875,1.0,0.196875,1,1.75,0.9350491599327319,0.13253601480480706,0.04782455811559383,0.8677942486708197,0.860668520106234,0.0,0.04981664125865648,0.9260312199847001,,,,,,,0.06848071925016794,,,,,,,1.0,,0.9080202230542769,,,0.9833966161788669,0.9833966161788669,,1.2816091176237692,0.34058290691775744,5,1.6035408161764875,0.8418784801644674,3,1.4142135623730951,0.9292893218813453,4.0,3.75,0.8646446609406726,2,10.625,10.5,5.149433625814266,16,0.5902777777777778,1.0,0.28680555555555554,2,2.0
,,26711.47447479717,26418.97447479717,126188.60663391283,0.4383267049246232,,,21941.97230793745,21618.97230793745,18690.85956739995,,,inu.32000013032828,False,,-29467.20704371062,29007.20704371062,29531462400.347847,29524697700.347847,,,[],[],26711.47447479717,26261.47447479717,26711.47447479717,26669.47447479717,[0],0.0,-5.0,1,9.0,[22],0.0,-5.0,[26711.47447479717],26418.97447479717,23786.47447479717,26418.97447479717,[68],0.0,-9.5,33,69,raw,1.1130292425288601e-05,,,,,0.0,0.0,29467.20704371062,29007.20704371062,0.06134051420610389,mexh,639.403697834173,141572526.91511634,9.980221113773892,-32.939412517258305,0.6135265700483091,CWT,1.0,0.9999999999999999,0.022059409299482913,0.44107449368982954,1.0,0.15337423312883425,0.8167988164962253,0.1878991396989638,,1.0,1.0,1.0,1.0,,1.0,1.0,0.9999999999999999,,,,,0.8,,0.9432356485882701,0.0,0.6923076923076923,0.8035682180035061,0.8035682180035061,0.6923076923076923,4.020737419187846,1.0,1,1.7970017681542136,1.0,1,0.0,0.8382133906579052,1.0,1,0,0.5776507615391671,1.0,1,0.0,1.0,1.0,1.0,0.95,1,mexh,0.125,,,2,1.25,0.978695505352131,0.2196772358332538,0.06882898591303799,0.5539734920954821,0.9816271242414387,0.1533742331288342,0.5035481109649914,0.17400046956950704,,0.8449187453318693,0.8250088887386121,0.8250088887386121,0.8250088887386122,,0.9785710654291268,0.7421270694550959,0.8168691706250965,,,,,0.8333333333333333,,0.8564770440238666,0.0,0.6923076923076923,0.7928750057727184,0.7928750057727184,0.5294117647058824,3.518602256045271,0.9350556017213625,2,1.5009786475372315,0.7880320911076109,6,2.8284271247461903,0.8585786437626906,4.0,3.0,0.8292893218813453,3,2.0,2.0,1.4142135623730951,2,0.1111111111111111,0.2746347783343783,0.8398317887219087,1,2.5
,,6931.202913755398,6638.702913755398,41440.9337248505,0.3426044420169577,,,2005.2899805976963,1682.2899805976963,4220.598891936295,,,inu.32000013032828,False,,-9268.671978678465,8808.671978678465,1799763583.9591966,1792998883.9591966,,,[],[],15729.879270469464,15279.879270469464,602.1968547585188,560.1968547585188,"[0, 33, 33]",0.0,-4.0,3,7.0,"[19, 50, 65]",0.0,-4.0,"[15729.879270469464, 602.1968547585188, 4461.53261603821]",6638.702913755398,17868.608741266195,6638.702913755398,"[33, 54, 68]",0.0,-4.0,33,69,raw,5.073983740322354e-06,,,,,0.0,0.0,9268.671978678465,8808.671978678465,0.06620438825602169,gaus6,215.48810536178507,10420314.734647328,10.146005295682158,-20.67955173191265,0.65788317962231,CWT,0.11039719752121277,0.3003100952795527,0.7489721872875924,0.9813414124515887,0.029840412005039844,0.7730061349693248,0.6114601998609902,0.026784720030212948,,0.008661710047092593,0.15499126141558045,0.15499126141558045,0.15499126141558045,,0.06382850057008482,0.699460217365544,0.44229788503177114,,,,,0.4,,0.03646286451524283,0.8461538461538461,0.8461538461538461,0.09433420216835471,0.09433420216835471,0.8461538461538461,1.2993106013583517,0.3231523140898868,4,1.6426868343853105,0.9141264429987693,4,0.0,0.3459153503267662,0.4126817278059239,4,0,0.4477640449256893,0.7751466365812608,4,0.0,1.0,4.0,4.0,0.8,3,gaus,0.71875,1.0,0.196875,1,2.5,0.10804524101748234,0.06597129162383325,0.7609774815052873,0.9570143313885281,0.029292157822686963,0.7730061349693247,0.3894825780189095,0.02480348696652673,,0.007318441185417919,0.12786916834466375,0.12786916834466375,0.12786916834466375,,0.06387812174113783,0.5190883613139154,0.398864826093449,,,,,0.5,,0.03310901837032867,0.8461538461538463,0.846153846153846,0.10498017796860758,0.10498017796860758,0.6470588235294118,1.1653825527493327,0.30969612499520444,7,1.4768615732830788,0.7753703330692266,7,0.0,1.0,7.0,7.0,0.825,4,10.625,10.5,5.149433625814266,16,0.5902777777777778,1.0,0.28680555555555554,2,3.5
,,7706.707595837291,7580.793310123005,45640.75387438244,0.7684143515312886,,,4165.049496096144,3875.049496096144,4741.554946525205,,,inu.32000013032828,False,,-12334.265246237344,11896.865246237345,2542337543.8433847,2536479211.4433846,,,[],[],15629.20493291598,15191.80493291598,596.2700871238035,589.8700871238034,"[0, 34, 34]",0.0,-5.5,3,4.0,"[20, 49, 59]",0.0,-5.5,"[15629.20493291598, 596.2700871238035, 6894.647767472088]",7580.793310123005,22238.72278751187,7580.793310123006,"[68, 54, 68]",0.0,-5.5,33,69,smoothed,1.7427920716146602e-05,,,,,0.0,0.0,12334.265246237344,11896.865246237345,0.06921461056520141,gaus4,232.18998527400933,15199529.572892781,9.979170246045932,-22.528948237410283,0.6429512516469038,CWT,0.11985113719914722,0.2286892589304917,0.7002034655954887,0.5514187090867069,0.0620596585674826,0.7378640776699024,0.8968904974213825,0.031271728722899836,,0.0015302203660149394,0.09394976595183854,0.09394976595183854,0.09394976595183857,,0.16448170377648214,0.6806472715793466,0.39551235725316664,,,,,0.0,,0.052197341720077034,1.0,1.0,0.21015375462520994,0.21015375462520994,0.18181818181818182,1.0518583308447156,0.28175469293843575,6,1.4978339035489536,0.8065789262400913,3,0.0,0.298453134544229,0.3799613567020272,4,0,0.4160310666491877,0.7196256344920741,4,1.2583057392117916,0.8741694260788209,4.25,4.0,0.7245847130394104,4,gaus,1.0,1.0,0.0,1,3.25,0.1393902552371406,0.37950774531985587,0.6565670782025177,0.5514187090867068,0.06399544895913852,0.5644171779141105,0.8968904974213825,0.03219720613634665,,0.008270375161373474,0.16107238466465987,0.16107238466465987,0.16107238466465995,,0.16448170377648214,0.6837937864102518,0.3955123572531666,,,,,0.0,,0.05518332162185301,0.6153846153846155,0.6153846153846153,0.21015375462520994,0.21015375462520994,0.47058823529411764,1.0981879152633134,0.2918393973474603,10,1.4547186787002682,0.7637450434290989,8,1.4142135623730951,0.9292893218813453,9.0,8.88888888888889,0.7396446609406726,5,10.625,10.5,5.149433625814266,16,0.5902777777777778,1.0,0.28680555555555554,2,4.25
,,,,595377.304734059,0.01575589479889097,,,2500.854418716884,2210.854418716884,19044.941572244083,,,inu.32000013032828,False,,-35526.381887256444,35088.98188725644,34364524883.079094,34358666550.679092,,,[],[],,,,,[],,,0,7.0,[],,,[],,,,[],,,33,69,smoothed,2.3458816816543607e-05,,,,,0.0,0.0,35526.381887256444,35088.98188725644,0.06499504380610663,gaus1,749.9077694702218,133501764.44679618,10.163686739371668,-34.15856388530155,0.6174791392182697,CWT,1.0,0.41895365262608497,0.0,1.0,0.9228637336428839,0.1747572815533993,0.0,0.9999999999999998,,,,,,,0.08812860403773466,,,,,,,1.0,,1.0,,,1.0,1.0,,1.3440643020188674,0.3600260734739053,3,1.857020875230627,1.0,1,0.6428571428571429,0.7854828636646898,1.0,1,0,0.5645718334777959,0.9765625609526959,2,0.9574271077563381,0.9042572892243662,1.75,1.411764705882353,0.8646286446121831,2,gaus,1.0,1.0,0.0,1,1.75,1.0,0.5325687314352954,0.0,0.9999999999999998,0.9230229331534138,0.20858895705521574,0.0,1.0,,,,,,,0.08812860403773468,,,,,,,0.5,,1.0,,,0.9999999999999999,0.9999999999999999,,1.1440643020188672,0.3040308783109069,9,1.9047176688293819,1.0,1,5.656854249492381,0.717157287525381,5.0,1.7999999999999998,0.7335786437626906,6,10.625,10.5,5.149433625814266,16,0.5902777777777778,1.0,0.28680555555555554,2,5.0
,,5392.619298112297,5100.119298112297,41483.827967074365,0.46596840931672784,,,3773.717244873269,3450.717244873269,4606.5182742504885,,,inu.32000013032828,False,,-12120.64986349599,11660.64986349599,2375018184.159905,2368253484.159905,,,[],[],14929.76821049287,14479.76821049287,760.0792058783027,718.0792058783027,"[0, 33, 33, 33]",0.0,-3.5,4,6.0,"[19, 50, 59, 64]",0.0,-8.0,"[14929.76821049287, 984.0150522984877, 760.0792058783027, 4896.614723779525]",5100.119298112297,18645.477192449187,5100.119298112297,"[33, 54, 61, 68]",0.0,-3.5,33,69,raw,5.790547342190202e-06,,,,,0.0,0.0,12120.64986349599,11660.64986349599,0.05457626436787318,gaus4,247.77110673776752,14213272.062810976,10.08570332376593,-21.781579506763677,0.6671058410188845,CWT,0.13412275241876392,0.38309522800596507,0.6836306564771812,0.7848259175024636,0.057897688795081635,0.9018404907975458,0.8760944199316549,0.026866266587254627,,0.014656315575845605,0.08926331646552844,0.08926331646552844,0.08926331646552846,,0.14686895717400533,0.7389136091738765,0.40166411352081915,,,,,0.2,,0.05527257461733534,0.923076923076923,0.9230769230769231,0.19447610462859405,0.19447610462859405,0.23076923076923084,1.1446531793554156,0.28468737448331694,5,1.7086260620890825,0.950820467942051,3,0.0,0.306502914688481,0.36566215489340964,6,0,0.4810466775644888,0.8327638593996243,3,1.5,0.85,4.25,3.8709677419354844,0.7124999999999999,4,gaus,0.71875,1.0,0.196875,1,3.25,0.1312653349577009,0.08415730074926056,0.6987608805324805,0.8104131472925051,0.05683394175214175,0.9018404907975457,0.5364867988652644,0.024879001624229586,,0.012383395767531401,0.07364302952234869,0.07364302952234869,0.07364302952234869,,0.14501338354144763,0.548367791356697,0.36840933279259996,,,,,0.3333333333333333,,0.050188615532817,0.9230769230769232,0.9230769230769231,0.2021090454662347,0.2021090454662347,0.17647058823529407,1.0600697606944247,0.28170963803872257,11,1.502789380068716,0.7889827477645616,5,4.242640687119285,0.7878679656440357,8.0,6.875,0.6939339828220179,7,10.625,10.5,5.149433625814266,16,0.5902777777777778,1.0,0.28680555555555554,2,5.75
,,13613.499513413373,13487.585227699088,92542.05950098962,0.8549424609363836,,,12990.81350347858,12700.81350347858,11944.157342391558,,,inu.32000013032828,False,,-22010.395624377976,21572.995624377974,12452382939.724674,12446524607.324675,,,[],[],25590.020051638236,25152.620051638234,1636.978975188511,1630.5789751885109,"[0, 34]",0.0,-6.0,2,5.0,"[21, 46]",0.0,-1.5,"[25590.020051638236, 1636.978975188511]",13487.585227699088,26345.599026826745,13487.585227699088,"[68, 68]",0.0,-6.0,33,69,smoothed,2.3223396568381918e-05,,,,,0.0,0.0,22010.395624377976,21572.995624377974,0.08337975292553883,gaus2,407.1336028324964,64860886.77565828,9.82547483212768,-29.56673132266646,0.629336846728151,CWT,0.5630582233118641,0.41152654891968865,0.27646804255085594,0.17776708618711934,0.4234112315067502,0.4368932038834945,1.0,0.11391971829036003,,0.035143653520448945,0.31878638010951543,0.31878638010951543,0.3187863801095154,,0.5694068526884246,0.8369717470809463,0.7746616445135068,,,,,0.3333333333333333,,0.34736144435578825,0.5,0.5,0.5396905264183468,0.5396905264183468,0.9090909090909092,2.1926794081928853,0.5873392787331758,2,1.3791705849164562,0.7426790960253338,5,0.0,0.4886935555534713,0.6221568644711858,3,0,0.42538050683126666,0.7357977364395655,3,1.2583057392117916,0.8741694260788209,3.25,2.9268292682926833,0.7745847130394105,3,gaus,1.0,1.0,0.0,1,2.5,0.5727582380608142,0.5265938887692447,0.25923866966241177,0.17776708618711934,0.42460123789487636,0.3742331288343558,1.0,0.11476623770301408,,0.04165690135549127,0.36925250257338227,0.36925250257338227,0.3692525025733823,,0.5694068526884246,0.838578029946301,0.7746616445135068,,,,,0.16666666666666666,,0.3494175322906061,0.5384615384615385,0.5384615384615384,0.5396905264183468,0.5396905264183468,0.9411764705882353,2.1893268314860705,0.5818055491389399,3,1.3821327485024104,0.725636545048618,11,5.656854249492381,0.717157287525381,7.0,4.714285714285714,0.6835786437626905,8,10.625,10.5,5.149433625814266,16,0.5902777777777778,1.0,0.28680555555555554,2,6.5
,,11532.164751595254,11406.250465880968,39710.4222552257,0.5397121087117094,,,2747.6827733384625,2457.6827733384625,4336.740191568052,,,inu.32000013032828,False,,-9373.612678050335,8936.212678050335,1819237754.9299471,1813379422.529947,,,[],[],15739.624706672272,15302.224706672272,7324.704796518237,7318.304796518238,"[0, 34]",0.0,-6.0,2,5.0,"[19, 63]",0.0,-6.0,"[15739.624706672272, 7324.704796518237]",11406.250465880968,22182.929503190506,11406.25046588097,"[34, 68]",0.0,-6.0,33,69,smoothed,1.4778800765806402e-05,,,,,0.0,0.0,9373.612678050335,8936.212678050335,0.07094973953234913,gaus6,188.4401424680497,10082102.501249144,9.995402908259885,-21.166312529092494,0.6447079490557751,CWT,0.0949411452130614,0.14511408323724795,0.7822459229041518,0.5908822195818906,0.02482365806531666,0.7766990291262125,0.624362013234341,0.020821486896079683,,0.2188491968175173,0.23956228227335982,0.23956228227335982,0.23956228227335982,,0.09945306367286996,0.6785235514086351,0.3997153846179107,,,,,0.3333333333333333,,0.030660296047267922,0.5,0.5,0.10932378938151223,0.10932378938151223,0.09090909090909091,1.1806816282323773,0.31626178152101014,4,1.4179700728038411,0.7635725002971443,4,0.0,0.2706270244564093,0.3445358733783092,6,0,0.38248619478228774,0.6616017232116006,5,0.9574271077563381,0.9042572892243662,4.75,4.615384615384615,0.7146286446121831,5,gaus,1.0,1.0,0.0,1,4.0,0.11503325978870041,0.31227446767966194,0.733496683853488,0.5908822195818905,0.026836298858657716,0.5889570552147236,0.624362013234341,0.021756947978902666,,0.22412234322551233,0.2958975372776647,0.2958975372776647,0.29589753727766477,,0.09945306367286998,0.6816909908048223,0.3997153846179107,,,,,0.16666666666666666,,0.03371412676689173,0.5384615384615385,0.5384615384615384,0.10932378938151223,0.10932378938151223,0.4117647058823529,1.2412727007368491,0.32986365256080874,6,1.3711799943440628,0.7198862155706124,12,4.242640687119285,0.7878679656440357,9.0,8.0,0.6689339828220179,9,10.625,10.5,5.149433625814266,16,0.5902777777777778,1.0,0.28680555555555554,2,7.25
,,6227.202773462683,5934.702773462683,42822.819832673486,0.3160284530341728,,,1596.0771590456588,1273.0771590456588,3841.4128453009316,,,inu.32000013032828,False,,-8124.4905520986895,7664.4905520986895,1523585771.8833137,1516821071.8833137,,,[],[],13391.91920673396,12941.91920673396,935.7449572376834,893.7449572376834,"[0, 33, 33]",0.0,-4.0,3,7.0,"[19, 50, 65]",0.0,-4.0,"[13391.91920673396, 935.7449572376834, 4353.944156416406]",5934.702773462683,15756.608320388048,5934.7027734626845,"[33, 54, 68]",0.0,-4.0,33,69,raw,4.589841427743645e-06,,,,,0.0,0.0,8124.4905520986895,7664.4905520986895,0.07172433761384991,gaus8,206.51102856234812,10164659.88423123,10.120507701036482,-19.992456781991724,0.6587615283267457,CWT,0.08708559468881508,0.2443767691926209,0.789711483396536,0.8982484011854217,0.02794928107994874,0.7852760736196321,0.5544507158843918,0.02941183379827018,,0.0213261357099058,0.12491653424734175,0.12491653424734175,0.12491653424734184,,0.04461299748645641,0.5922019293279964,0.3235641994427503,,,,,0.4,,0.02743238552391438,0.8461538461538461,0.8461538461538461,0.05415839806154957,0.05415839806154957,0.8461538461538461,1.1328533751122964,0.28175263813699203,6,1.5840198896559552,0.8814793161183017,6,0.0,0.31647611320126345,0.3775603166550042,5,0,0.42706376910570454,0.7393113582466002,6,0.5,0.95,5.75,5.714285714285714,0.6875,5,gaus,0.71875,1.0,0.196875,1,4.0,0.08523028010286071,0.05368401315809604,0.7997684387798802,0.8950266807715734,0.027435772411125735,0.785276073619632,0.3578138287143232,0.02723627633419937,,0.01801885182679078,0.10305725110447822,0.10305725110447822,0.10305725110447828,,0.04510347939119143,0.43948908233783973,0.30987252162407686,,,,,0.5,,0.024909160822335647,0.8461538461538463,0.846153846153846,0.06601316957519449,0.06601316957519449,0.6470588235294118,1.032892105396519,0.27448727615218144,13,1.4508970493048265,0.761738641400083,9,2.8284271247461903,0.8585786437626906,11.0,10.636363636363637,0.6542893218813453,10,10.625,10.5,5.149433625814266,16,0.5902777777777778,1.0,0.28680555555555554,2,8.0
