signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,wavelet_type,htid,stft_amplitude_max_diff,stft_frequency_max_diff,avg_prominence_diff,fft_variance_magnitude_diff,stft_noverlap_diff,prominence_max_diff,stft_spectral_magnitude_diff,upper_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_num_peaks_diff,fft_peak_amplitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,stft_window_diff,stft_nperseg_diff,prominence_threshold_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_dominant_frequency_diff,relative_num_peaks_diff,max_autocorrelation_diff,stft_variance_magnitude_diff,fft_amplitude_max_diff,fft_dominant_frequency_diff,fft_snr_threshold_diff,stft_stationarity_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,stft_dynamic_cutoff_percentile_diff,lower_envelope_diff,fft_stationarity_threshold_diff,stft_dynamic_cutoff_diff,fft_frequency_max_diff,fft_num_peaks_diff,fft_dynamic_cutoff_percentile_diff,fft_dynamic_cutoff_diff,prominence_min_diff,fft_spectral_centroid_diff,stft_peak_amplitude_diff,fft_spectral_bandwidth_diff,stft_spectral_bandwidth_diff,fft_spectral_magnitude_diff,distance_factor_diff,stft_snr_threshold_diff,stft_spectral_centroid_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
smoothed,fbsp,18.09576954270582,0.7623109529541054,1259.5874506302694,-39.63142202837628,197,97,73981.34334392214,-380623.8314971197,True,"[3, 20, 26, 35, 45, 53, 64, 72, 82, 91, 98, 136, 173, 193]","[2868.3777223382494, 24.477661458891816, 109.67792576980719, 599.0898883391201, 1861.5262412762168, 715.7034834235237, 2638.8319157454025, 1663.7398510475032, 14370.95306272863, 206.49753862382204, 4010.221016907497, 159.34908203664236, 7157.097919735883, 3705.390952818969]",14,13.562470719177096,645910.1376771515,0.0146721251021567,7.554700215578808e-07,0.328950387060981,11,17744.07805121788,150.64589681260986,98404.8823918687,"[17, 28, 37, 45, 53, 64, 72, 82, 91, 169, 181]","[150.64589681260986, 11919.154958795887, 1710.5729350842303, 3267.0482606988226, 745.368461643222, 2179.726440321523, 1572.3200970459802, 73427.07437043833, 1008.2043718809146, 98404.8823918687, 799.8603788064356]","[0, 0, 34, 42, 51, 58, 58, 0, 88, 122, 180]","[18, 58, 58, 58, 58, 68, 74, 122, 122, 196, 196]",0.05,30,1219366907321.2139,129917.07895761334,-129917.07895761334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403991,,,17422.173289313116,,,97587.8823918687,,129100.07895761334,0.0,-6.5,,,0.0,-2.0,,,0.0,0.0,-11.0,,10.0,,,,,,,17422.173289313116,188424.85856339667,17422.173289313112,,129100.07895761334,,,,,,,140.64589681260986,,,,,,0.0,,,0.5081389000017247,0.0,0.32034465770655923,0.9055921253835518,0.4776781195360874,0.9978292329956587,0.49827228244084615,0.23457637437094997,0.0,0.11398676705190658,0.2847227561581401,0.2847227561581401,0.2847227561581399,0.9256295165764636,0.5793152385548873,0.0,,0.7083333333333333,0.945945945945946,0.4538978683882252,0.4538978683882252,0.8125,1.5524059635067915,0.6330810922053208,5,1.7285547430072545,0.7753670215439333,4,0,0,0.48730623389278394,0.7019320699813922,4,0,0.0,0.438047965826153,0.7588863243390225,6,0.9574271077563381,0.9316123494459758,4.75,4.615384615384616,0.7961633175801308,1,fbsp,0.07142857142857142,,,4,1.75,0.5077234279309171,0.0211461103732117,0.3066217886412556,0.9000213537826791,0.47763802240741093,0.9857040743388138,0.5131982783914482,0.2345763743709499,0.26799544900038685,0.1139867670519066,0.42781370795122625,0.42781370795122625,0.42781370795122586,0.7240445063270846,0.5793152385548874,0.4444444444444444,,0.25000000000000006,0.9512195121951221,0.45341006869533884,0.45341006869533884,0.6249999999999999,1.675171996188087,0.7063194638418491,6,1.8320532932116766,0.8117607325886761,6,0.0,1.0,6.0,6.0,0.8928571428571428,1,4.5,4.5,4.949747468305833,2,0.16981132075471697,0.6485374764569113,0.6865708325346247,1,1.0
smoothed,gaus4,20.33167426439448,0.6803600397718352,734.0730474124701,-35.5308275786321,197,97,42537.07754272984,,False,"[28, 45, 64, 72, 80, 121, 170]","[49257.25179160682, 1235.2817868283964, 2103.8018765701127, 1550.1479938888479, 4841.594594661681, 67789.41494311046, 98629.13729551561]",7,13.273768254808296,345681.4251966693,0.0196069075237186,3.087853728313836e-06,0.5274388459650627,6,30041.644275594706,1235.2817868283964,98629.13729551561,"[28, 45, 64, 72, 80, 170]","[71889.9021061036, 1235.2817868283964, 2103.8018765701127, 1550.1479938888479, 4841.594594661681, 98629.13729551561]","[0, 42, 58, 68, 68, 121]","[121, 121, 68, 75, 121, 196]",0.05,30,475393306570.2504,100498.05693750575,-100498.05693750575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403991,,,29719.739513689943,,,97812.13729551561,,99681.05693750575,0.0,-9.0,,,0.0,-13.5,,,0.0,0.0,-18.0,,15.0,,,,,,,29719.739513689943,173489.86565356824,29719.73951368995,,99681.05693750575,,,,,,,1225.2817868283964,,,,,,0.0,,,0.16769542832756273,0.06877194153632553,0.6431167077954896,0.43561941209109734,0.769309504938047,0.4312590448625178,0.8544280656884506,0.08158860805031548,,0.9999999999999999,1.0,1.0,0.9999999999999999,0.83642501490568,0.5815284936190047,0.625,,0.125,0.3243243243243244,0.29246188218473534,0.29246188218473534,0.65625,2.4521439395686695,1.0,1,1.6061849815915459,0.7204763807818886,5,0,0,0.6444542997682065,0.9282933588414422,3,1,0.11111111111111112,0.42591803360567015,0.7378720966849281,7,2.581988897471611,0.8155722216091706,4.0,2.3863636363636367,0.7649289679474425,4,gaus,0.5357142857142857,1.0,0.325,1,3.25,0.16755831470199306,0.08846379284323001,0.6155669854496563,0.4329396888673136,0.7692449277657839,0.42601858470335935,0.8587587136196153,0.08158860805031548,,1.0,1.0,1.0,1.0,0.6551533854642273,0.5815284936190048,0.7222222222222222,,0.04411764705882354,0.39024390243902446,0.29214757620040177,0.29214757620040177,0.5208333333333333,2.3716916805271167,1.0,1,1.5937854943992253,0.706187142763012,9,5.656854249492381,0.7979694910895578,5.0,1.7999999999999998,0.8096990312590646,2,13.375,14.5,7.632168761236874,16,0.5047169811320755,1.0,0.3466981132075471,4,2.5
raw,gaus4,20.340676565031348,0.681929980637396,737.2811304082795,-34.986051641086455,197,97,42662.81780145067,,False,"[15, 28, 36, 45, 53, 65, 71, 81, 91, 122, 170, 181]","[226.47347541089403, 50987.32084174496, 385.48744835380785, 2120.7870616310465, 115.41061980638187, 2717.944292488366, 2359.4826837696346, 6306.2564958856965, 247.79053607316746, 68037.01954813385, 96452.0522261546, 91.2666675504297]",12,13.281175317175194,350166.7744404423,0.019440316878834418,1.0068649710018261e-06,0.39668676305439576,12,15121.015503068564,91.2666675504297,96452.0522261546,"[15, 28, 36, 45, 53, 65, 71, 81, 91, 121, 170, 181]","[226.47347541089403, 70302.1855067881, 385.48744835380785, 2120.7870616310465, 115.41061980638187, 2717.944292488366, 2359.4826837696346, 6306.2564958856965, 247.79053607316746, 127.04902291063627, 96452.0522261546, 91.2666675504297]","[0, 0, 35, 42, 52, 58, 68, 68, 90, 120, 122, 180]","[16, 122, 122, 122, 122, 68, 74, 122, 122, 122, 196, 196]",0.05,30,478788884120.78284,100931.59638184235,-100931.59638184235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403991,,,14645.754633503346,,,95580.0522261546,,100058.59638184235,0.0,1.0,,,0.0,-17.0,,,0.0,0.0,1.0,,11.0,,,,,,,14645.754633503346,170521.18603682276,14731.520480913528,,100058.59638184235,,,,,,,70.2666675504297,,,,,,0.0,,,0.1687455945187428,0.14836747975286022,0.6408842595503665,0.4270041805784607,0.7666895247464633,0.4337046352856627,0.8388289742463143,0.08395976207387174,,0.07930872248967574,0.4383538964157946,0.4383538964157946,0.44421152926408086,0.641459661770142,0.567241056522791,0.5,,0.5,0.3214285714285714,0.291543610718122,0.291543610718122,0.9375000000000001,1.6106790739521761,0.6773348505919542,4,1.6191086793165024,0.6809610772438196,5,0,0,0.4542453796452578,0.7344335668640937,5,1,0.11111111111111112,0.43296749578853716,0.705590321116669,6,0.816496580927726,0.9416788156480196,5.0,4.8979591836734695,0.7922679792525812,3,gaus,0.49107142857142855,1.0,0.35624999999999996,1,2.5,0.1689185770027774,0.028401917096699744,0.6566112562997083,0.4449233171679128,0.7704190086666196,0.4367405289492492,0.6311245885572925,0.0838742107706662,,0.056495650424674485,0.29863134236300304,0.29863134236300304,0.30262189149432417,0.641459661770142,0.5594992157616862,0.5,,0.6029411764705883,0.21951219512195125,0.294217085913106,0.294217085913106,0.9375,1.4748256782839118,0.621845449133644,10,1.5215297962378176,0.6741715138014839,11,0.7071067811865476,0.9747461863861947,10.5,10.476190476190476,0.7998730931930973,3,13.375,14.5,7.632168761236874,16,0.5047169811320755,1.0,0.3466981132075471,4,3.25
smoothed,gaus2,21.290457179822933,0.6617824061960332,1181.2337464556736,-39.936363623387344,197,97,74882.24606446788,,False,"[46, 54, 65, 72, 81, 91, 168]","[1204.821779879494, 779.5388447848818, 672.794219035437, 371.33475490732235, 90357.45989277324, 100.06273835373577, 114150.26550901134]",7,13.311089781861927,319349.4805932251,0.019404040276786005,3.9858341684227316e-06,0.5776496589415681,7,29662.32539124935,100.06273835373577,114150.26550901134,"[46, 54, 65, 72, 81, 91, 168]","[1204.821779879494, 779.5388447848818, 672.794219035437, 371.33475490732235, 90357.45989277324, 100.06273835373577, 114150.26550901134]","[0, 50, 0, 0, 0, 90, 0]","[50, 58, 68, 74, 121, 121, 196]",0.05,30,1308151752081.372,125604.91112542845,-125604.91112542845,0.49238578680203043,14767840.838245463,0.02421965579758854,0.06692613968303283,26426376.943796918,2354809437876.0903,14.0,3593204.3934149384,0.01015228426395939,"[0.0, 0.005076142131979695, 0.01015228426395939, 0.015228426395939085, 0.02030456852791878, 0.025380710659898477, 0.03045685279187817, 0.035532994923857864, 0.04060913705583756, 0.04568527918781726, 0.050761421319796954, 0.055837563451776644, 0.06091370558375634, 0.06598984771573603, 0.07106598984771573, 0.07614213197969542, 0.08121827411167512, 0.08629441624365482, 0.09137055837563451, 0.09644670050761421, 0.10152284263959391, 0.10659898477157359, 0.11167512690355329, 0.11675126903553298, 0.12182741116751268, 0.12690355329949238, 0.13197969543147206, 0.13705583756345177, 0.14213197969543145, 0.14720812182741116, 0.15228426395939085, 0.15736040609137056, 0.16243654822335024, 0.16751269035532992, 0.17258883248730963, 0.17766497461928932, 0.18274111675126903, 0.1878172588832487, 0.19289340101522842, 0.1979695431472081, 0.20304568527918782, 0.2081218274111675, 0.21319796954314718, 0.2182741116751269, 0.22335025380710657, 0.22842639593908629, 0.23350253807106597, 0.23857868020304568, 0.24365482233502536]","[14767840.838245463, 408262.15115812304, 3593204.3934149384, 2279821.7243888057, 472245.3004061681, 812788.0882991491, 271746.7858465914, 370725.3549622176, 350611.00855852047, 244980.8323702972, 216297.90726338618, 313890.8306492597, 127467.91816579833, 111666.2767033729, 99222.51114093878, 63637.646826352735, 74402.0192901771, 79934.06994171542, 72714.90580365817, 70412.46025888772, 76171.26632753512, 63619.35539762973, 16760.214036266043, 53817.256553110456, 58993.17126139959, 39589.87521849072, 21078.006090488107, 31001.300483022194, 31255.531946589414, 41861.67164522654, 22801.589687754713, 24822.20874553094, 37217.04645909289, 29406.16102371956, 32636.511453139166, 22567.45079403349, 26768.856671789188, 17518.49928749214, 33736.62706497478, 16920.58132253495, 25159.978942699054, 21884.73293347685, 21747.600460757905, 19312.207879624173, 23026.677251975976, 20465.039451496225, 19210.886776287563, 20376.489816920934, 21729.821802700357]",3.0,0.7,34339.50369472775,15.0,0.5,188498123337.71826,0.028889835890789688,0.047524999633957135,235442805267.90274,5.611280457662125e+19,"[0.015625, 0.015625, 0.015625, 0.015625, 0.015625]",1.0,188498123337.71826,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[7.676442879645235e-21, 188498123337.71826, 19222575336.57082, 7748136242.648464, 5589767584.9175005, 2801282913.9593315, 1811245262.7843602, 1377290622.1257303, 1235020008.1293871, 889354421.3092933, 718693913.0588884, 616133643.6601596, 526224781.41632605, 417866595.6730298, 379176326.3276267, 338730776.4232199]",3.0,0.7,boxcar,64.0,32.0,34339.50369472775,15.0,CWT,mdp.39015067403991,188495354988.04813,0.0,29340.420629344586,2354752919545.3135,0.0,113333.26550901134,235433495779.493,124787.91112542845,0.0,-8.5,4.0,3583735.8512233263,0.0,-1.0,,0.0,0.0,0.0,-13.0,0.0,14.0,,5.611280455088135e+19,14693869.504912129,0.0,0.0,0.19999999999999996,29340.420629344586,200876.27773874544,29340.42062934459,0.0,124787.91112542845,0.0,34159.43702806108,0.0,2.0,0.0,34159.43702806108,90.06273835373577,0.062471341564228844,188495354988.04813,0.04971344808570932,0.04286652005609025,26200704.960096274,0.0,0.0,0.056275106496474235,0.5178928707817216,0.09524951387961172,0.29634164424463294,0.49637434666348274,0.8943645608238606,0.3028219971056436,0.9445233363247552,0.06817061962916639,,0.07266658931168776,0.9779372469981988,0.9779372469981988,0.9779372469981987,1.0,0.7347122816240237,0.5,,0.5416666666666666,1.0000000000000002,0.43023497890848894,0.43023497890848894,0.6875,2.433060298133959,0.9922175688275187,2,1.5833235369126775,0.710221565109689,6,0,0,0.694235603034496,1.0,1,1,0.11111111111111112,0.44641180562605376,0.7733760700707173,5,2.3804761428476167,0.8299659897965987,3.5,2.142857142857143,0.7899829948982994,2,gaus,0.5357142857142857,1.0,0.325,1,1.75,0.5174694235245259,0.11438146751933037,0.2836470121203444,0.4933208880077733,0.8942894863136154,0.29914224446032844,0.9461737224373621,0.06817061962916639,,0.07266658931168778,0.9823508926906677,0.9823508926906677,0.9823508926906674,0.781479566959658,0.7347122816240238,0.6666666666666667,,0.19117647058823534,1.0,0.429772609496344,0.429772609496344,0.5416666666666666,2.3300383953643093,0.9824373102520857,2,1.5789432963568009,0.6996107437025766,10,5.656854249492381,0.7979694910895578,6.0,3.3333333333333335,0.7918418884019218,4,13.375,14.5,7.632168761236874,16,0.5047169811320755,1.0,0.3466981132075471,4,4.0
smoothed,mexh,22.100352098732433,0.6961117797896279,1693.9444006966294,-43.70117814584305,197,97,119410.9445918359,,False,"[66, 73, 81, 91, 122, 154, 160]","[46.2969932256965, 11.106063846469624, 141030.1641197205, 463.36911577382125, 111.72927702400193, 94.11184212137596, 45810.4215875918]",7,13.22706605158219,470962.3393383495,0.01987418662646213,2.6318466375940725e-06,0.3514479713605754,7,26795.31414275766,11.106063846469624,141030.1641197205,"[66, 73, 81, 91, 122, 154, 160]","[46.2969932256965, 11.106063846469624, 141030.1641197205, 463.36911577382125, 111.72927702400193, 94.11184212137596, 45810.4215875918]","[0, 0, 0, 89, 121, 123, 123]","[67, 74, 196, 196, 123, 155, 196]",0.05,30,3101978100196.1367,167246.30066608955,-167246.30066608955,0.49238578680203043,23595442.56068953,0.01706855258256905,0.05773167891746106,37171323.948987395,5814467460740.947,14.0,690648.9660063641,0.025380710659898477,"[0.0, 0.005076142131979695, 0.01015228426395939, 0.015228426395939085, 0.02030456852791878, 0.025380710659898477, 0.03045685279187817, 0.035532994923857864, 0.04060913705583756, 0.04568527918781726, 0.050761421319796954, 0.055837563451776644, 0.06091370558375634, 0.06598984771573603, 0.07106598984771573, 0.07614213197969542, 0.08121827411167512, 0.08629441624365482, 0.09137055837563451, 0.09644670050761421, 0.10152284263959391, 0.10659898477157359, 0.11167512690355329, 0.11675126903553298, 0.12182741116751268, 0.12690355329949238, 0.13197969543147206, 0.13705583756345177, 0.14213197969543145, 0.14720812182741116, 0.15228426395939085, 0.15736040609137056, 0.16243654822335024, 0.16751269035532992, 0.17258883248730963, 0.17766497461928932, 0.18274111675126903, 0.1878172588832487, 0.19289340101522842, 0.1979695431472081, 0.20304568527918782, 0.2081218274111675, 0.21319796954314718, 0.2182741116751269, 0.22335025380710657, 0.22842639593908629, 0.23350253807106597, 0.23857868020304568, 0.24365482233502536]","[23595442.56068953, 3584342.250794201, 3089743.5131526203, 1882829.3782045436, 502393.64457183884, 690648.9660063641, 250347.6539095975, 321266.31317130226, 299882.31516090664, 212918.42225627147, 189828.12674082958, 255552.62816917303, 117263.0064757313, 95965.27726286418, 93790.42595461958, 60157.09662306724, 71637.37985174607, 76117.94799616424, 69694.07968025803, 68014.47690772226, 70553.27287232687, 63386.77520484281, 13080.994706326279, 53185.485573277314, 58270.14136483942, 39997.28020415768, 20865.076781681615, 31679.978933445203, 30965.72614351601, 38681.03508205333, 25970.726930688896, 27853.437782534213, 39453.85291899473, 30099.86155893571, 33366.40550761406, 26833.656252579316, 30081.028615394735, 18900.018053510248, 34211.33828648927, 15325.69568376459, 22542.132484662096, 22845.03021266728, 22654.151778302497, 19732.102701610096, 25641.594870779387, 22753.00279340834, 22102.81951910335, 16367.149222377911, 25779.308522368996]",3.0,0.7,81050.54653221858,15.0,0.5,99517264664.82149,0.016446407287703094,0.009297150269978103,117699829393.08379,1.6222986321277567e+19,"[0.015625, 0.015625, 0.015625, 0.015625, 0.015625]",3.0,99517264664.82149,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[8409128977.927399, 99517264664.82149, 6692393225.576441, 1995166808.400054, 855544341.1729112, 103039812.42709324, 29856587.430150732, 64903812.37146963, 6911283.044813983, 6362309.16426603, 4247840.123696381, 1769301.7594867346, 2764232.611367462, 2158234.845748903, 418673.5773363731, 1811211.3212204077]",3.0,0.7,tukey,64.0,32.0,81050.54653221858,15.0,CWT,mdp.39015067403991,99514496315.15135,0.0,26473.409380852896,5814410942410.17,0.0,140213.1641197205,117690519904.67406,166429.30066608955,0.0,-17.5,2.0,681180.4238147521,0.0,-4.0,,0.0,0.0,0.0,-8.5,0.0,14.0,,1.6222986295537672e+19,23521471.2273562,0.015228426395939087,0.0,0.19999999999999996,26473.409380852896,180807.19899930363,26606.556066744386,0.0,166429.30066608955,0.0,80870.47986555191,0.0,2.0,0.0,80870.47986555191,1.106063846469624,0.06962244477924834,99514496315.15135,0.058907908851281096,0.08109436942006928,36945651.965286754,0.0,0.0,0.06871853509956083,1.0,0.05532625809569309,0.0,0.35959387065730336,0.9999999999999999,0.5401591895803182,0.5386405980680691,0.14542809581546004,,0.0,0.8111800312639397,0.8111800312639397,0.8189243924467529,0.8801303637201262,1.0,0.5,,0.9166666666666666,0.8378378378378379,0.658740834160428,0.658740834160428,0.125,2.336397302467074,0.952797780246964,3,1.4860859661428987,0.666604314377576,7,0,0,0.6682000826266765,0.9624975724465605,2,1,0.11111111111111112,0.44933794597154986,0.7784453959540268,4,2.160246899469287,0.8456966500379081,4.0,3.2621359223300974,0.7799911821618112,3,mexh,0.21428571428571427,,,5,3.5,0.9991823651548697,0.07530243330867645,0.0,0.35738182036848576,0.9999160582680331,0.5335954253037882,0.552365669105621,0.14542809581546004,,0.0,0.8489533971533167,0.8489533971533167,0.8551485017056153,0.6889062837051856,1.0,0.6666666666666667,,0.32352941176470595,0.853658536585366,0.6580328916936871,0.6580328916936871,0.16666666666666657,2.2913016821687493,0.9661043638098438,3,1.493550054947271,0.6617740276738621,12,6.363961030678928,0.7727156774757526,7.5,4.800000000000001,0.7524292673093049,5,7.5,7.5,3.5355339059327378,2,0.2830188679245283,0.4632410546120795,0.6629144760692063,2,4.25
