signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,positive_frequencies_dtw,positive_frequencies_euclidean,positive_frequencies_wasserstein,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,positive_amplitudes_dtw,positive_amplitudes_euclidean,positive_amplitudes_wasserstein,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,positive_amplitudes_dtw_normalized,positive_amplitudes_euclidean_normalized,positive_amplitudes_wasserstein_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
smoothed,rbio3.3,710644.2590548102,0.6607142857142857,136.1553022281093,5.866198059165873,28,2,False,False,289.97916344855287,,5.683392913419967,367826.61687341024,0.654371514314922,5.630224198537628e-06,0.29989329289817857,334.5853139293648,0.03571428571428571,5046.588645033053,1,"[0.0, 0.03571428571428571, 0.07142857142857142, 0.10714285714285714, 0.14285714285714285, 0.17857142857142855, 0.21428571428571427, 0.25, 0.2857142857142857, 0.3214285714285714, 0.3571428571428571, 0.39285714285714285, 0.42857142857142855, 0.46428571428571425]","[24002.598266021116, 4341.559481822296, 5046.588645033053, 2737.880142757421, 2489.8206300035226, 1533.6171991151098, 624.912891375756, 112.60177617210988, 426.3634965188188, 2093.7768064398574, 523.8944168473885, 605.3879729057891, 566.7314716917168, 606.0557939231346]",6,335.4880872346799,65.97857616922897,821.2330091258962,"[1, 7, 11, 14, 17, 20]","[644.8847264581369, 92.42246382439362, 305.522665973308, 65.97857616922897, 821.2330091258962, 82.88708185711562]","[0, 6, 6, 12, 12, 19]","[12, 9, 12, 15, 25, 25]",25342377.82983903,1540.0134081381325,-1540.0134081381325,45711.78899062709,0.07316497219932487,0.11452769091186027,0.46428571428571425,SWT,inu.32000013032851,0.0,0.0,0.0,13024600.789839027,0.0,0.0,-4.0,2.0,14432.901419758988,7664.282766616738,1115.46915072436,0.0,-4.0,0.009252380679726419,579.2134081381325,13.911912765320096,615.3285234080793,105.94096153204123,0.0034520735753874737,15616.568110141034,13.911912765320096,0.0,1485.7120992685864,53.17857616922902,0.0,-4.0,139.5669908741038,579.2134081381325,0.0,289.5853139293648,0.2476915787811783,0.06602769761416562,0.4999770811034785,0.5695672245283948,0.3089810105144578,0.3846153846153845,0.5321187296346976,0.17516750422130073,,0.07674471521121955,0.33274988456902643,0.11898670142777625,0.37105651935445394,0.035180028934915064,0.035180028934915064,0.14724737128865642,0.6348348772085665,0.4428321408941499,0.310573886374771,0.3340999345691166,0.13855485909915125,0.22503140343809033,0.20473517256043983,0.0,0.5,0.0,0.1956130556700944,0.12121212121212119,0.0,0.09523809523809523,0.0,0.3526974927034837,0.3526974927034837,0.0,0.09090909090909088,2.1080934338095467,0.47824033429763113,68,1.2701367964906698,0.6717933543254435,61,0.0,0.19677595662698533,0.4396721677457946,85,0.11111111111111112,0.3424627208210767,0.6165632864785068,57,12.365947867699695,0.8833401144556633,67.75,66.21651520031367,0.6220945855297184,55,rbio,27.266666666666666,27.0,16.32030578611752,15,0.3985128205128205,0.4247498921604212,0.5936160579928993,1,41.5
smoothed,db7,175866.16589479122,0.7678571428571429,136.52292406624326,4.6652765906697375,28,2,False,False,264.0004107614324,,5.5171320875184975,379408.569059153,0.6623595398907339,8.1756474927658e-06,-0.07497019288418219,314.61782282277954,0.10714285714285714,3461.8204577414085,1,"[0.0, 0.03571428571428571, 0.07142857142857142, 0.10714285714285714, 0.14285714285714285, 0.17857142857142855, 0.21428571428571427, 0.25, 0.2857142857142857, 0.3214285714285714, 0.3571428571428571, 0.39285714285714285, 0.42857142857142855, 0.46428571428571425]","[24002.59826602112, 4509.2700273518485, 4546.44414909821, 1985.9933987400718, 3461.8204577414085, 1837.4838456565863, 486.14601488135014, 146.3387850555829, 250.7784120532699, 1513.9855898876476, 411.2742994295049, 529.7916595589851, 530.0451648572447, 594.8268246533256]",3,544.4996394858086,364.16181704778523,761.6604812358844,"[9, 15, 21]","[507.6766201737562, 364.16181704778523, 761.6604812358844]","[4, 13, 4]","[20, 20, 25]",25152597.362223517,1514.4642592472765,-1514.4642592472765,44806.79689498615,0.06870922389724951,0.10953821502320925,0.46428571428571425,SWT,inu.32000013032851,0.0,0.0,0.0,12834820.322223516,0.0,0.0,-2.5,1.0,13586.466972406226,7724.412848306064,1050.826858178579,0.0,-2.5,0.004796632377651058,553.6642592472765,195.09963948580867,235.8989184574259,294.66939886786645,0.0015374023132635473,14711.5760145001,195.09963948580867,0.0,99.05608802305778,351.3618170477853,0.0,-2.5,199.13951876411556,553.6642592472765,0.07142857142857142,269.61782282277954,0.08227743750546929,0.20342873961551963,0.3522077615786532,0.1566732016300568,0.008929123918020546,0.8461538461538461,0.26916658997149134,0.2967096707009153,,0.8951487227764741,0.24497980648246914,0.1355292691853869,0.311466585391719,0.5150932169041136,0.5150932169041136,0.7303998093774331,0.32317485959333075,0.3900426662402462,0.28863921207695414,0.11813947915472128,0.19815743356786086,0.013101465630300846,0.08997383059850428,0.0,0.25,0.6666666666666666,0.17698471061201393,0.2121212121212121,0.0,0.16666666666666666,0.0,0.32423807667113713,0.32423807667113713,0.0,0.15909090909090906,2.542066086178573,0.5766910115856583,44,0.9446497155880285,0.49963862384811997,78,0.0,0.2711133035532066,0.605770013375786,38,0.11111111111111112,0.271387740828691,0.4886012614574102,78,21.501937897160182,0.7971515292720738,59.5,53.55893223819302,0.6179153872775462,56,db,68.42105263157895,71.5,25.934044804910418,38,1.0,0.674955658216851,0.0975133025349447,5,43.25
smoothed,db31,167107.2338947359,0.7678571428571429,126.23890860619113,4.527988512019608,28,2,False,False,283.172369960312,,5.477462393325586,379354.2964637929,0.6623112351153841,7.404531723712155e-06,-0.05645852587086612,253.96371852680062,0.03571428571428571,5035.898018877084,2,"[0.0, 0.03571428571428571, 0.07142857142857142, 0.10714285714285714, 0.14285714285714285, 0.17857142857142855, 0.21428571428571427, 0.25, 0.2857142857142857, 0.3214285714285714, 0.3571428571428571, 0.39285714285714285, 0.42857142857142855, 0.46428571428571425]","[24002.59826602112, 4514.025458653136, 5035.898018877084, 2359.4540939026406, 3665.452691569187, 443.89400569403995, 736.9471365817118, 146.3387850555825, 398.56195976469195, 1607.204008347014, 438.43246488052847, 537.0958298330461, 529.9098688618894, 594.8216362135846]",6,298.1399379129894,111.6662917918519,607.0796585155979,"[1, 4, 6, 10, 13, 19]","[112.99236726566005, 202.81118414054595, 492.0931809504125, 111.6662917918519, 607.0796585155979, 262.1969448138682]","[0, 2, 2, 9, 2, 17]","[24, 5, 9, 11, 24, 24]",25534904.68061512,1430.9840731515947,-1430.9840731515947,45010.63422425526,0.06826071739787658,0.10990688522275632,0.46428571428571425,SWT,inu.32000013032851,0.0,0.0,0.0,13217127.640615119,0.0,0.0,-4.0,2.0,13901.330763610853,7851.7946704018395,1065.3866674120861,0.0,0.5,0.004348125878278125,470.1840731515947,51.26006208701057,391.23962747793644,158.10014543382198,0.0011687321137164725,14915.413343769203,51.26006208701057,1.0,1475.0214731126175,98.86629179185195,0.0,-4.0,353.72034148440207,470.1840731515947,0.0,208.96371852680062,0.20435077973439944,0.16180418529801335,0.3353149284557639,0.05815703263084365,0.00401468537836985,0.8461538461538461,0.2821518036145997,0.2961401286483541,,0.2021407953258792,0.27762925692377677,0.17057366566558202,0.3248884186306971,0.13410433098420677,0.13410433098420677,0.30841415511000736,0.2918038004538345,0.40193278724660697,0.2220095080517281,0.20655495814410463,0.35281622217308717,0.2233974987652755,0.06787651933763342,1.0,0.5,0.0,0.21451097838187017,0.12121212121212119,0.0,0.09523809523809523,0.0,0.2312487815402525,0.2312487815402525,0.0,0.2954545454545454,2.337271291547456,0.5302314337149515,53,0.9118996169545089,0.4823166324875911,80,0.0,0.23104459812168326,0.5162413185198332,60,0.11111111111111112,0.2679553681837182,0.4824216838574616,79,13.589211407093005,0.871799892385915,68.0,65.90565511813605,0.6151452292118255,57,db,68.42105263157895,71.5,25.934044804910418,38,1.0,0.674955658216851,0.0975133025349447,5,44.0
smoothed,bior3.5,171128.88977919798,0.6428571428571429,81.36485202775057,9.258065543264719,28,2,False,False,253.2735860473398,,5.464596673945422,442847.7392099468,0.6973729066384992,2.1287902765216993e-05,0.8272161988668072,86.4300949013845,0.03571428571428571,5198.3227278016875,1,"[0.0, 0.03571428571428571, 0.07142857142857142, 0.10714285714285714, 0.14285714285714285, 0.17857142857142855, 0.21428571428571427, 0.25, 0.2857142857142857, 0.3214285714285714, 0.3571428571428571, 0.39285714285714285, 0.42857142857142855, 0.46428571428571425]","[24002.59826602112, 4584.936344669526, 5198.3227278016875, 1881.930763483199, 1383.0990710374638, 849.1788072288356, 358.34038732514125, 54.18819016929826, 105.49304977498976, 479.9989782574811, 268.2860888320244, 438.81673623532936, 490.18393013649836, 583.6664069530176]",3,534.4562134686818,53.02341439153736,1198.4308187844467,"[5, 11, 17]","[351.91440723006133, 53.02341439153736, 1198.4308187844467]","[0, 10, 0]","[12, 12, 27]",24540633.932985615,1317.0438548237837,-1317.0438548237837,40679.03974792559,0.05186830075644482,0.09862482347897204,0.46428571428571425,SWT,inu.32000013032851,0.0,0.0,0.0,12222856.892985614,0.0,0.0,-2.5,1.0,12208.081408141934,7412.119971726525,833.8258681580658,0.0,-2.5,0.01204429076315363,356.24385482378375,185.0562134686818,205.7686404060455,197.98564440342562,0.012450793857500753,10583.818867439539,185.0562134686818,0.0,1637.4461820372212,40.2234143915374,0.0,-2.5,237.63081878444677,356.24385482378375,0.0,41.43009490138451,0.013976679571992057,0.9112236048184161,0.9173348877478358,0.026206159034767737,0.006271145489224535,0.3076923076923079,0.9020152164276917,0.9624466773937914,,0.04118753135916925,0.10204964929518731,0.049613435946909895,0.11142611411647069,0.48849112477980683,0.48849112477980683,0.43165645127295327,0.8301167214222082,0.14926472758001866,0.03797058956463842,0.1009901885225769,0.23666814743407386,0.24822172206339566,0.7440994153651482,0.0,0.25,0.0,0.11691601088752174,0.2121212121212121,0.0,0.16666666666666666,0.0,0.10432979531256957,0.10432979531256957,0.0,0.15909090909090906,2.0685198835750307,0.4692627113944098,70,1.7130613508333363,0.9060624290401433,2,0.0,0.19898851280360827,0.44461585795627706,82,0.11111111111111112,0.5003402792164479,0.9008030017738529,3,42.71904337256005,0.596990156862641,39.25,4.652168039983791,0.6133535689973583,58,bior,43.266666666666666,23.0,38.423331205823125,15,0.6323589743589744,1.0,0.25734871794871794,2,44.0
smoothed,bior3.1,224721.49003501385,0.5714285714285714,82.3004537074381,9.45761343788086,28,2,False,False,255.9924254364876,,5.479987935244653,446426.25685068534,0.6969569994553256,2.2031939622955024e-05,0.8465492078609679,89.8481045947689,0.03571428571428571,5162.35752476556,1,"[0.0, 0.03571428571428571, 0.07142857142857142, 0.10714285714285714, 0.14285714285714285, 0.17857142857142855, 0.21428571428571427, 0.25, 0.2857142857142857, 0.3214285714285714, 0.3571428571428571, 0.39285714285714285, 0.42857142857142855, 0.46428571428571425]","[24002.598266021116, 4582.7967012861345, 5162.35752476556, 1827.2376549505475, 1295.4895723445811, 779.476556925455, 333.72932439811063, 54.18819016929671, 120.04300246483459, 148.33828373122608, 259.87378986803026, 502.56864585549147, 559.4681357646072, 613.3112735125044]",4,414.797507165073,64.76536636227354,1184.4594875118369,"[5, 9, 17, 22]","[306.9148786080374, 64.76536636227354, 1184.4594875118369, 103.05029617814421]","[0, 8, 0, 21]","[12, 12, 26, 26]",24469086.68112362,1282.8348774601366,-1282.8348774601366,40241.476922057496,0.05055134757283889,0.09858832835454094,0.46428571428571425,SWT,inu.32000013032851,0.0,0.0,0.0,12151309.64112362,0.0,0.5,7.0,0.0,12295.090653691701,7435.89457621398,836.7993709990491,0.0,-2.0,0.013361243946759561,322.0348774601366,65.39750716507302,261.5900286602921,79.17235907600093,0.012487288981931854,10146.256041571443,65.39750716507302,0.0,1601.4809790010936,51.965366362273585,0.0,-2.0,223.65948751183691,322.0348774601366,0.0,44.8481045947689,0.03128830681749191,0.9513864491565001,0.9418885803693562,0.06442899210961885,0.03634074074759753,0.0,0.915576569490748,1.0,,0.07341489773018217,0.11107197618658421,0.056154138946053304,0.11416721179345532,0.17155027977972856,0.17155027977972856,0.06453500421335329,0.9222318106452447,0.12374106630505982,0.041725339170934295,0.13276212268891247,0.22268976944514246,0.24272497075602223,0.7462868558608787,0.0,0.0,0.0,0.10989312327222288,0.7878787878787877,1.0,0.19047619047619047,0.0,0.0662241220867347,0.0662241220867347,0.0,0.18181818181818177,1.8791164026760974,0.42629479423783834,83,1.6765510692387187,0.8867516236154185,4,0.0,0.21527385580462047,0.48100349485295324,70,0.11111111111111112,0.4870581492808585,0.8768901108615597,4,42.19300889957956,0.6019527462303815,40.25,7.599738391105298,0.611117882549153,59,bior,43.266666666666666,23.0,38.423331205823125,15,0.6323589743589744,1.0,0.25734871794871794,2,44.75
smoothed,coif12,170786.90667406083,0.7678571428571429,127.02610109627379,4.061958574072776,28,2,False,False,291.11420172135274,,5.512497349813358,379353.39503864315,0.6623104326943451,7.194630356385933e-06,-0.18347596937035948,205.4783648242112,0.03571428571428571,5036.082898459538,2,"[0.0, 0.03571428571428571, 0.07142857142857142, 0.10714285714285714, 0.14285714285714285, 0.17857142857142855, 0.21428571428571427, 0.25, 0.2857142857142857, 0.3214285714285714, 0.3571428571428571, 0.39285714285714285, 0.42857142857142855, 0.46428571428571425]","[24002.598266021123, 4514.025457052468, 5036.082898459538, 2410.206409538448, 3566.0079302734234, 1979.2424443980447, 452.27407217612546, 60.61550947122352, 334.6821519017906, 1605.906868085637, 437.92866223649315, 537.0941725423816, 529.90986875279, 594.8216362135843]",6,285.165529204164,67.6564049467022,582.7708959771961,"[2, 8, 14, 17, 21, 23]","[462.557676617228, 231.34669595032324, 582.7708959771961, 67.6564049467022, 101.53994164562857, 265.12156008790566]","[0, 6, 11, 16, 18, 18]","[11, 11, 18, 18, 22, 25]",25737578.29539632,1419.7593493109878,-1419.7593493109878,46061.396347123075,0.07026688899109876,0.10924121669010342,0.46428571428571425,SWT,inu.32000013032851,0.0,0.0,0.0,13419801.25539632,0.0,0.0,-4.0,2.0,13887.331240029325,7907.808329176634,1140.441104759787,0.0,-4.0,0.006354297471500306,458.9593493109878,64.23447079583599,313.3931752249839,159.08510747198727,0.0018344006463693746,15966.175466637022,64.23447079583599,1.0,1475.206352695072,54.85640494670224,0.0,0.5,378.02910402280384,458.9593493109878,0.0,160.4783648242112,0.2549186917789219,0.15047378431774067,0.27797152289999794,0.14516324138669853,0.0060792665076563656,0.8461538461538461,0.19305401252663712,0.2961306690025307,,0.08134974194393137,0.27617759190498153,0.1859837519252554,0.3940766975270903,0.16846973728500586,0.16846973728500586,0.31145759160579584,0.43212668938173693,0.4632252346829886,0.16874741137649776,0.16224698886182085,0.37713724531503434,0.22342575488510175,0.10777528191912092,1.0,0.5,0.0,0.2344048804137783,0.12121212121212119,0.0,0.30952380952380953,0.0,0.21874546540268985,0.21874546540268985,0.0,0.09090909090909088,2.441440890151986,0.5538632627702008,49,0.8981573215893806,0.47504813768846543,82,0.0,0.23900808802936727,0.5340347772865991,53,0.11111111111111112,0.2656875737661981,0.4783387904675726,80,17.416467303484175,0.8356937046841115,66.0,62.528128136945625,0.6065260976250746,60,coif,60.11764705882353,60.0,18.459016607545667,17,0.8786425339366516,0.48041166729313073,0.24082672605640465,3,45.75
smoothed,db20,164511.65850637967,0.7142857142857143,135.64009712795453,5.251410679974101,28,2,False,False,271.6067920574896,,5.489348230397417,379352.75922870025,0.6623098667135282,7.990584265871766e-06,0.059550216868264456,273.62960616290786,0.03571428571428571,5043.492768969906,2,"[0.0, 0.03571428571428571, 0.07142857142857142, 0.10714285714285714, 0.14285714285714285, 0.17857142857142855, 0.21428571428571427, 0.25, 0.2857142857142857, 0.3214285714285714, 0.3571428571428571, 0.39285714285714285, 0.42857142857142855, 0.46428571428571425]","[24002.59826602112, 4514.0254973332285, 5043.492768969906, 1448.0338131905435, 2214.9207774559804, 1721.7361198159026, 382.73269347848725, 60.6155094712236, 365.3799095198615, 1590.5094220392898, 437.08048423254905, 537.1018610460261, 529.9098630507561, 594.8216362135805]",5,316.2398652340736,54.87709303410395,565.0233864659202,"[4, 10, 19, 22, 25]","[419.8203607805084, 565.0233864659202, 54.87709303410395, 469.3194993832784, 72.15898650655674]","[1, 1, 14, 14, 24]","[8, 14, 20, 27, 27]",24845600.014091354,1410.5212094576295,-1410.5212094576295,43442.95862183846,0.066377952416616,0.11113021086439756,0.46428571428571425,SWT,inu.32000013032851,0.0,0.0,0.0,12527822.974091353,0.0,0.0,-3.0,1.0,13096.935950094468,7479.998958996735,953.4098386680289,0.0,-3.0,0.0024653608970175434,449.7212094576296,33.16013476592639,183.59932617036793,191.8308647574106,5.459352792476502e-05,13347.737741352405,33.16013476592639,1.0,1482.6162232054398,42.077093034103996,0.0,4.5,395.77661353407973,449.7212094576296,0.0,228.62960616290786,0.13070944059107914,0.19343909260119718,0.42432957620094525,0.0876744553760598,0.002558366763152139,0.6153846153846153,0.36352741975183894,0.29612399674929646,,0.04627520169686099,0.1942184318852128,0.06828782844211857,0.22166355504020607,0.08616292799904501,0.08616292799904501,0.41263878330971876,0.16011266185165737,0.3104880421732096,0.2436128651171138,0.08837205030643946,0.39489370613256014,0.22455824440210567,0.0010974112127245667,1.0,0.25,0.0,0.14685066887012194,0.1818181818181818,0.0,0.5,0.0,0.20845502220339332,0.20845502220339332,0.0,0.13636363636363633,1.869720837451395,0.42416332407531476,84,0.9069731295021564,0.47971094344700715,81,0.0,0.19886489111641328,0.44433964019003624,83,0.11111111111111112,0.25866281487171744,0.4656915498560521,81,1.5,0.9858490566037735,82.25,82.22955116304468,0.6049528301886793,61,db,68.42105263157895,71.5,25.934044804910418,38,1.0,0.674955658216851,0.0975133025349447,5,47.0
smoothed,sym6,193731.6298395849,0.7321428571428571,106.66166779018258,9.139362427210585,28,2,False,False,259.1119501204532,-3981.4481624805007,5.516644310884396,379421.7732387767,0.6623712900464372,1.0697536964334463e-05,0.7509044674783973,956.8952153230248,,,0,"[0.0, 0.03571428571428571, 0.07142857142857142, 0.10714285714285714, 0.14285714285714285, 0.17857142857142855, 0.21428571428571427, 0.25, 0.2857142857142857, 0.3214285714285714, 0.3571428571428571, 0.39285714285714285, 0.42857142857142855, 0.46428571428571425]","[24002.59826590638, 4499.000456993855, 4382.646103683296, 716.3232557456992, 548.5330527872532, 552.8371520903906, 305.6616268305674, 60.61550947129233, 255.60519483314582, 1521.6157467345295, 438.0181373247138, 541.6733277023018, 530.9519432231501, 594.8458233144169]",7,327.00863852610394,87.25929132410738,1051.0907345605874,"[1, 5, 7, 13, 17, 20, 26]","[105.28576963949877, 110.31776158653452, 413.33707563575626, 87.25929132410738, 170.48981478255223, 1051.0907345605874, 351.28002215369094]","[0, 0, 0, 12, 0, 0, 25]","[2, 6, 12, 15, 18, 25, 27]",23735542.05581423,1248.0579991139143,-1248.0579991139143,38950.92559664099,0.05759284466594046,0.11296567933982198,0.46428571428571425,SWT,inu.32000013032851,0.0,0.0,0.0,11417765.015814228,0.0,0.0,-5.0,3.0,11552.456791725834,7263.631880494114,790.2544695102874,0.0,-5.0,0.006319746853657993,287.25799911391437,22.39136147389604,891.4604696827278,120.0838047791032,0.00189006200334918,8855.704716154938,22.39136147389604,1.0,,74.45929132410743,0.0,-5.0,90.29073456058745,287.25799911391437,,911.8952153230248,0.051151211823026274,0.3395594342593148,0.9027288713304916,0.1554618515983339,0.018953031460456016,0.692307692307692,0.8484855081177273,0.2968482366846388,0.04454610441678293,0.13515250001928794,0.03406538429004624,0.008762430237292312,0.0712602000402291,0.057639603518748195,0.057639603518748195,0.19094737557765512,0.42971002546013765,0.0484613740173751,0.9941933219118989,0.491266323522061,0.08925374933446031,,0.11111150581759785,1.0,0.75,,0.03789033727715416,0.06060606060606058,0.0,0.0476190476190476,0.0,0.02748585908668358,0.02748585908668358,0.0,0.045454545454545414,2.052012752055168,0.46551791717905655,71,1.4989329747631284,0.7928068959244065,33,0.0769230769230769,0.19265405892033427,0.4304622839216996,88,0.0,0.37222688244427377,0.6701501097849296,47,24.513601666557825,0.7687396069192658,59.75,51.9293240395526,0.6025301808181235,62,sym,51.10526315789474,39.0,32.92566499259626,19,0.746923076923077,0.8569185429608539,0.2200782832655899,4,47.5
smoothed,db27,166989.852725565,0.6785714285714286,124.7600399618208,3.7242833063671936,28,2,False,False,251.07850950075417,5472.218121111427,5.481115737861552,379353.33801421546,0.662310381932819,8.180194368300908e-06,-0.4586929733951151,207.48617792389342,0.03571428571428571,5037.742499066116,2,"[0.0, 0.03571428571428571, 0.07142857142857142, 0.10714285714285714, 0.14285714285714285, 0.17857142857142855, 0.21428571428571427, 0.25, 0.2857142857142857, 0.3214285714285714, 0.3571428571428571, 0.39285714285714285, 0.42857142857142855, 0.46428571428571425]","[24002.598266021116, 4514.025458523298, 5037.742499066116, 1872.0123221102815, 1625.4358733622032, 2511.626829828209, 129.32251514175474, 146.3387850555813, 334.7971892505942, 1534.9580469800221, 438.31934547449777, 537.0954768841335, 529.9098688474148, 594.821636213585]",3,526.957888179282,189.8912779877553,781.4725427189688,"[5, 8, 11]","[609.5098438311219, 189.8912779877553, 781.4725427189688]","[3, 7, 3]","[9, 9, 19]",24997295.795480065,1499.9894361720833,-1499.9894361720833,43809.004112758805,0.06680098943582922,0.1106192614345722,0.46428571428571425,SWT,inu.32000013032851,0.0,0.0,0.0,12679518.755480064,0.0,0.0,-2.5,1.0,14066.812217639745,7576.001484215945,989.6055508210728,0.0,-2.5,0.0028883979162307727,539.1894361720833,177.55788817928203,183.27366453784612,267.22161681979765,0.0004563559019006014,13713.783232272752,177.55788817928203,1.0,1476.8659533016494,177.09127798775535,0.0,-2.5,179.32745728103112,539.1894361720833,0.0,162.48617792389342,0.0,0.20367417833598353,0.2364217248172787,0.06722978993437442,0.003948825460562625,0.46153846153846156,0.0,0.29613007058247404,1.0,0.4168397905002522,0.2947886721477411,0.09469937211082466,0.25503025680757446,0.4686302585986375,0.4686302585986375,0.6455888436988533,0.18970224275291311,0.3318399956965497,0.17095303281172627,0.0881866930397614,0.17833537948104441,0.22367940038224404,0.02517819735046299,1.0,0.25,0.0,0.1617407225994083,0.2121212121212121,0.0,0.16666666666666666,0.0,0.3081144471267116,0.3081144471267116,0.0,0.15909090909090906,2.2553929552417182,0.5116565820036457,58,0.9416120089370051,0.49803193774455534,79,0.0,0.24684349225803243,0.5515420440352103,49,0.0,0.2521047834076816,0.4538845963207856,85,17.03672503740082,0.8392761788924451,67.75,64.44079949822428,0.6000626177481093,63,db,68.42105263157895,71.5,25.934044804910418,38,1.0,0.674955658216851,0.0975133025349447,5,48.5
smoothed,db16,161907.0863485546,0.7678571428571429,147.25231025267252,4.424392710573393,28,2,False,False,270.92483632851474,,5.497274187556794,379355.5426813397,0.6623123444537669,7.071515082895416e-06,-0.1153575615453345,106.25153769150609,0.03571428571428571,5078.755278912506,2,"[0.0, 0.03571428571428571, 0.07142857142857142, 0.10714285714285714, 0.14285714285714285, 0.17857142857142855, 0.21428571428571427, 0.25, 0.2857142857142857, 0.3214285714285714, 0.3571428571428571, 0.39285714285714285, 0.42857142857142855, 0.46428571428571425]","[24002.598266021116, 4514.025682062343, 5078.755278912506, 1203.9982155267494, 3570.3936723131897, 1579.395049995986, 477.72177370776325, 60.61550947122342, 213.51318717280955, 1760.2286463371584, 439.8247212387605, 537.0510716524673, 529.9100609502343, 594.8216362081007]",6,329.8100907563448,140.61370267127847,556.254731266431,"[2, 8, 15, 17, 21, 23]","[556.254731266431, 304.06361110754096, 140.61370267127847, 513.7467734405586, 306.74943542426, 157.43229062799958]","[0, 6, 11, 11, 18, 22]","[11, 11, 16, 25, 25, 25]",25391782.41683975,1484.3264619966278,-1484.3264619966278,44562.852771570404,0.06868332272063629,0.11089810004648344,0.46428571428571425,SWT,inu.32000013032851,0.0,0.0,0.0,13074005.376839748,0.0,0.0,-4.0,2.0,14391.453878703182,7801.995296041372,1033.8555404337258,0.0,-4.0,0.004770731201037839,523.5264619966279,19.5899092436552,581.2605445380686,189.7673847607747,0.000177517289989354,14467.631891084351,19.5899092436552,1.0,1517.8787331480394,127.81370267127852,0.0,0.5,404.54526873356895,523.5264619966279,0.0,61.25153769150609,0.12636723360928084,0.1438280657442379,0.3225678159368196,0.10735786738313359,0.0010970002641730679,0.8461538461538461,0.2408364233705691,0.2961532065801324,,0.2815908576518483,0.32845202792302,0.1568732098953567,0.29582172405020396,0.050219377573575086,0.050219377573575086,0.40626283166209054,0.3213631860848044,0.3758130589519038,0.059744826968492204,0.3147094174987041,0.4036667839761415,0.22994759942489107,0.008465201272879988,1.0,0.5,0.0,0.20046247829859126,0.12121212121212119,0.0,0.30952380952380953,0.0,0.29066732588336075,0.29066732588336075,0.0,0.09090909090909088,2.31421541234296,0.5250009960116482,55,0.8820841036336198,0.4665467848931299,84,0.0,0.23409967816222396,0.5230675267979498,56,0.11111111111111112,0.2549896268247185,0.4590784128445802,82,15.903353943953666,0.849968359019305,69.25,66.5127507351973,0.5983332361134261,64,db,68.42105263157895,71.5,25.934044804910418,38,1.0,0.674955658216851,0.0975133025349447,5,49.25
