signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_spectral_magnitude_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
smoothed,gaus3,5009763438.279511,0.6359859272910036,837.9925779521853,-39.08982479884526,470,127,77952.86751181431,,False,14.429278535308843,1210818.4303932618,0.022029775047589857,7.512079760525317e-07,-0.05497298196274946,0.0,,,,[],[],3,85280.06515844814,14739.902366771814,205461.21989961376,"[118, 164, 358]","[14739.902366771814, 205461.21989961376, 35639.07320895883]","[3, 3, 275]","[131, 275, 385]",5013459850917.882,317072.8580727785,-317072.8580727785,0.0,,,,CWT,mdp.39015050659344,5013235347570.202,,0.0,-56.5,55.0,0.0,-56.5,,315925.8580727785,84904.52033086194,234058.59547534442,84904.52033086192,,0.0,84904.52033086194,,,14714.302366771813,0.0,-56.5,204314.21989961376,315925.8580727785,,679.7,0.2994592697168378,0.5168599862718595,0.5089362106710942,0.1713265474937728,0.6512794781736088,0.019306168765888976,0.1772121791696603,,0.08841670187982621,0.47614119754202505,0.47614119754202505,0.4761411975420249,,0.0019384923992792416,0.3450952137303732,0.5389545963745125,,,,,0.7777777777777778,,0.14799073637595622,0.08000000000000002,0.0740740740740741,0.40674384317801776,0.40674384317801776,0.04444444444444445,1.4701465524704456,0.49628309284842675,4,1.0792042822042638,0.6334480659689926,10,0,0.3100430940027397,0.5519484423846079,5,0,0.33491140575181755,0.6302852413754694,10,3.2015621187164243,0.6798437881283576,7.25,6.153846153846153,0.4774218940641788,10,gaus,0.8392857142857143,1.0,0.11249999999999998,1,7.75,0.3011557259213691,0.42152209190499657,0.5596789057505582,0.16292431916687655,0.7098726779378007,0.01930616876588892,0.17006254111993468,,0.0497747597186627,0.2722546415265827,0.2722546415265827,0.2722546415265826,,0.0,0.00244403232443045,0.4467822317190825,0.6514399751095727,,,,,0.4117647058823529,,0.1457530026653536,0.43902439024390244,0.41860465116279066,0.38764317281168903,0.38764317281168903,0.29508196721311475,1.347713675259652,0.3737003209251714,15,1.064258140507576,0.6542659682458476,17,1.4142135623730951,0.9292893218813453,16.0,15.9375,0.5646446609406726,11,11.5625,11.5,5.0723925978444,16,1.0,0.512389028968032,0.14628329130959042,2,8.75
smoothed,gaus6,2141708814.979349,0.6423353995644161,543.3883054105783,-34.41956339775342,470,127,43554.373102443096,,False,14.505371697599738,477567.54057880334,0.020428593269937005,9.627041304654144e-07,0.2278319721790528,8884.631798530252,,,,[],[],10,50572.178912282245,6371.532114355687,177367.80932997167,"[22, 64, 93, 148, 210, 233, 283, 328, 352, 435]","[177367.80932997167, 6371.532114355687, 6921.938597182048, 25758.931407648983, 17835.26317027626, 12072.462206321448, 94487.11028535277, 7163.990778673751, 9376.775267790144, 148365.9759652498]","[0, 50, 85, 122, 189, 226, 238, 312, 342, 238]","[238, 238, 238, 238, 238, 238, 380, 380, 380, 469]",1726379506650.3186,154256.59212943117,-154256.59212943117,0.0,,,,CWT,mdp.39015050659344,1726155003302.6387,,0.0,-53.0,48.0,0.0,-35.0,,153109.59212943117,50196.63408469604,483940.1891228225,50196.634084696045,,0.0,50196.63408469604,,,6345.932114355686,0.0,-44.0,176220.80932997167,153109.59212943117,,8204.931798530251,0.06045421823066233,0.839655627462867,0.6126414384079115,0.035546009794128475,0.746362267937782,0.8336447824376961,0.029685788801462408,,0.007454062400769998,0.06415221287218406,0.06415221287218406,0.06415221287218412,,0.03869684315643731,0.9322001868132853,0.38205108324319387,,,,,0.0,,0.026437600115489394,0.36,1.0000000000000002,0.0511722468116331,0.0511722468116331,0.9999999999999998,1.106134965694053,0.373402284935446,6,1.4899005017187152,0.8745096798284584,4,0,0.28868863628349967,0.5139325668366805,6,0,0.4511414475817872,0.8490239248354481,5,0.9574271077563381,0.9042572892243662,5.25,5.106382978723405,0.6896286446121831,3,gaus,0.8392857142857143,1.0,0.11249999999999998,1,2.5,0.07986246229841376,0.6847761598279098,0.6526680455502316,0.035851552476984544,0.7889793362554786,0.833644782437696,0.031219823845351213,,0.004477671418894397,0.1011766906777287,0.1011766906777287,0.10117669067772872,,0.0,0.03918376417508933,0.9427274588193723,0.5328176181521362,,,,,0.0,,0.030569409467312937,0.6097560975609756,0.9999999999999999,0.05792235805980536,0.05792235805980536,1.0,1.2491960013225993,0.3463828817369218,16,1.4406218106152884,0.8856402294924125,6,7.0710678118654755,0.6464466094067263,11.0,8.727272727272728,0.5482233047033631,12,11.5625,11.5,5.0723925978444,16,1.0,0.512389028968032,0.14628329130959042,2,9.5
raw,gaus4,3673310925.4943533,0.6294856759926286,568.6672105740724,-34.64664221836573,470,127,61722.24239113984,,False,14.286415433330104,741681.6840022162,0.02312673912296068,1.856354967585119e-07,0.07389358678745696,17446.409533894875,,,,[],[],5,79581.2555220428,8010.522728867487,221512.1689546199,"[34, 185, 302, 352, 434]","[221512.1689546199, 8010.522728867487, 16725.985435356753, 15552.857570839224, 136104.74292053064]","[0, 176, 216, 216, 216]","[216, 216, 313, 360, 469]",3254414423775.158,197408.32899156827,-197408.32899156827,0.0,,,,CWT,mdp.39015050659344,3254127627066.158,,0.0,-63.5,61.0,0.0,-63.5,,195873.32899156827,78664.34643113372,337390.277610214,78664.34643113372,,1933812.749028611,78664.34643113372,,,7999.522728867487,0.0,-59.0,219977.1689546199,195873.32899156827,,17267.309533894877,0.19674045818173572,0.6224164119502422,0.41491215893031336,0.10371110998683133,0.7021673269634118,0.5471075710472093,0.08123043529218457,,0.013428379599568302,0.24149632463760948,0.24149632463760948,0.24149632463760948,,0.08539904127129051,0.7358472234181258,0.7232404231409284,,,,,0.6666666666666667,,0.08411156806415016,0.1333333333333333,0.3513513513513513,0.1445236203988225,0.1445236203988225,0.10810810810810814,1.4302405389172521,0.4667047299082926,4,1.2239857524043607,0.7086706118001875,6,0,0.2796444506902855,0.46055329213314417,5,0,0.38118363890741847,0.7253298103361463,6,0.9574271077563381,0.9042572892243662,5.25,5.1063829787234045,0.6896286446121831,3,gaus,1.0,1.0,0.0,1,2.5,0.1967404581817357,0.6719761432696608,0.38509400794686416,0.10371110998683132,0.6288874973909419,0.3903782500989014,0.08123043529218457,,0.0134283795995683,0.24149632463760945,0.24149632463760945,0.2414963246376094,,1.0,0.08342815914398662,0.6518667832260241,0.7175756238661826,,,,,0.7647058823529411,,0.08411156806415013,0.09756097560975613,0.3023255813953488,0.1445236203988225,0.1445236203988225,0.0655737704918033,2.006661484103467,0.5564164364906157,6,1.1468088554959759,0.705015050085629,16,7.0710678118654755,0.6464466094067263,11.0,8.727272727272728,0.5482233047033631,13,11.5625,11.5,5.0723925978444,16,1.0,0.512389028968032,0.14628329130959042,2,10.25
smoothed,gaus8,1718308744.355448,0.6592729100351817,527.6149368601039,-33.50443075012506,470,127,39475.77811035874,,False,14.559916575439994,397203.5060415149,0.01382577635842037,8.012805689783188e-07,0.24057343068837642,6564.797759911764,,,,[],[],8,61986.07108340488,7203.518779846876,167513.37115563406,"[20, 112, 157, 196, 233, 283, 352, 435]","[167513.37115563406, 14696.433069269802, 51323.61655215666, 19660.781366732404, 11042.509283150033, 91226.36361490337, 7203.518779846876, 133221.97484554583]","[0, 85, 121, 189, 226, 238, 343, 380]","[380, 121, 238, 238, 238, 380, 380, 469]",1397591454917.3958,146027.97544357774,-146027.97544357774,0.0,,,,CWT,mdp.39015050659344,1397366951569.7158,,0.0,-54.0,50.0,0.0,-49.5,,144880.97544357774,61610.52625581867,474106.96866723907,61610.526255818666,,0.0,61610.52625581867,,,7177.918779846876,0.0,-54.0,166366.37115563406,144880.97544357774,,5885.097759911764,0.03211562891703204,0.9029070826591353,0.686979116170285,0.015501241893149775,1.0,0.8703338909793975,0.013516949328643849,,0.015503399896335167,0.19963720937586266,0.19963720937586266,0.19963720937586255,,0.02736519576365034,0.9090967138978767,0.327013409349666,,,,,0.22222222222222224,,0.014279327524799025,0.28,0.2592592592592593,0.033201914707996466,0.033201914707996466,0.3555555555555555,1.0504085234842975,0.35459049297713885,7,1.656159453425525,0.9720967753814922,2,0,0.21968646721521043,0.39109274077667777,8,0,0.5030505585639492,0.9467140780612925,3,2.943920288775949,0.7056079711224051,5.0,3.632432432432433,0.6028039855612026,6,gaus,0.8392857142857143,1.0,0.11249999999999998,1,4.75,0.05362394191280345,0.736360508430091,0.7193242485274931,0.017092279918581837,0.9999999999999999,0.8703338909793974,0.016002711829123044,,0.00898112577311627,0.1574366792577346,0.1574366792577346,0.15743667925773452,,0.0,0.02785785650889352,0.9232112604440272,0.4912079787730555,,,,,0.11764705882352938,,0.019048246236476295,0.5609756097560975,0.5348837209302325,0.041258505819854185,0.041258505819854185,0.5245901639344261,1.153116211757994,0.31974143047480674,17,1.5806463929783412,0.971722088273676,3,9.899494936611665,0.5050252531694167,10.0,5.1,0.5025126265847084,14,11.5625,11.5,5.0723925978444,16,1.0,0.512389028968032,0.14628329130959042,2,11.0
raw,gaus5,2837322498.994892,0.6242754230189311,497.12406869090256,-33.31961193051693,470,127,51084.30235017551,,False,14.27483400460379,678400.8624628044,0.024642791823826487,1.0092545015206914e-07,-0.004026667343697267,0.0,,,,[],[],10,30587.057714549905,9989.032890897204,156163.52672201314,"[72, 96, 164, 188, 238, 261, 309, 333, 357, 380]","[156163.52672201314, 10873.011424378841, 11686.009399683782, 17111.971534523902, 9989.032890897204, 17813.23085541358, 34624.05672413183, 15825.007320567565, 21258.11700927848, 10526.613264610773]","[4, 89, 153, 183, 231, 231, 231, 325, 350, 375]","[375, 375, 183, 375, 251, 275, 375, 375, 375, 397]",2377410992189.1704,261872.84586827038,-261872.84586827038,0.0,,,,CWT,mdp.39015050659344,2377124195480.1704,,0.0,-61.0,56.0,0.0,-61.0,,260337.84586827038,29670.148623640813,245354.57714549906,29670.148623640813,,1933812.749028611,29670.148623640813,,,9978.032890897204,0.0,-61.0,154628.52672201314,260337.84586827038,,179.10000000000005,0.12830419344658553,0.7085202311469425,0.39966327225126086,0.06667159148778004,0.6296900489396405,0.14037147547933354,0.06924806836164712,,0.024137842351359615,0.0,0.0,0.0,,0.0,0.5296491638909397,0.44513230545067406,,,,,0.25,,0.05338022111875175,0.3,0.24324324324324326,0.2750713448784433,0.2750713448784433,0.24324324324324328,0.8343237088599409,0.27224988427075464,10,1.03249466570391,0.5977999539516643,9,0,0.18849490778964992,0.310436878395286,10,0,0.30606698301617,0.5823951609717283,9,0.5773502691896257,0.9422649730810374,9.5,9.473684210526315,0.4961324865405187,9,gaus,1.0,1.0,0.0,1,7.0,0.12830419344658553,0.7467784062546491,0.37094100046908096,0.06667159148778004,0.5639741181381757,0.16600639664720201,0.06924806836164712,,0.024137842351359618,0.0,0.0,0.0,,1.0,0.0,0.4692016028818456,0.4416457951832694,,,,,0.47058823529411764,,0.05338022111875173,0.2195121951219512,0.20930232558139533,0.2750713448784433,0.2750713448784433,0.14754098360655737,1.460008643158012,0.4048379923106116,13,1.0250560310240056,0.6301659824037705,19,4.242640687119285,0.7878679656440357,16.0,15.4375,0.49393398282201784,15,11.5625,11.5,5.0723925978444,16,1.0,0.512389028968032,0.14628329130959042,2,11.75
smoothed,gaus7,1874728471.12675,0.6525046071368739,550.3413759218845,-34.05348324357582,470,127,41258.29403033554,,False,14.552178879325025,456976.89970317105,0.016700665935590563,7.9495576739776e-07,-0.0126330087815303,10900.309777665283,,,,[],[],8,46733.90595728597,6717.164770829364,163269.12764045416,"[46, 73, 96, 186, 213, 308, 334, 357]","[163269.12764045416, 22327.798608097393, 6717.164770829364, 51647.195005563735, 7913.931276831359, 12632.477457265475, 17575.340484765795, 91788.21241448048]","[3, 60, 90, 131, 207, 244, 244, 244]","[399, 399, 131, 399, 244, 325, 347, 399]",1571742249859.5137,204390.8261538546,-204390.8261538546,0.0,,,,CWT,mdp.39015050659344,1571517746511.8337,,0.0,-49.5,50.0,0.0,-54.0,,203243.8261538546,46358.36112969976,352089.6476582878,46358.36112969977,,0.0,46358.36112969976,,,6691.564770829364,0.0,-54.0,162122.12764045416,203243.8261538546,,10220.609777665282,0.04450077299220176,0.8649580822820846,0.6764336280659334,0.02290652435719162,0.8986452584044162,0.14122438327498577,0.02554305543973604,,0.010798002895060083,0.018591207906365648,0.018591207906365648,0.018591207906365675,,0.048542785468140726,0.6224130293537815,0.3033090350991377,,,,,0.22222222222222224,,0.020719259954313375,0.6399999999999999,0.2592592592592593,0.16065952390514476,0.16065952390514476,0.15555555555555553,0.7916532784099175,0.267241477941546,9,1.3081602363261293,0.7678356964872438,7,0,0.18999370152406125,0.338232747793973,9,0,0.3820302435452215,0.7189603582628137,8,0.9574271077563381,0.9042572892243662,8.25,8.161943319838057,0.5396286446121832,8,gaus,0.8392857142857143,1.0,0.11249999999999998,1,6.25,0.06509126838055952,0.7054114265713455,0.7098684487670418,0.024022652612402766,0.9156752243790445,0.1412243832749856,0.02732093934441144,,0.006348543821445108,0.08225753589883818,0.08225753589883818,0.08225753589883819,,0.0,0.049024719302234086,0.6810409305103882,0.47328697313282186,,,,,0.11764705882352938,,0.02515071779751079,0.7804878048780488,0.5348837209302325,0.15944968638734663,0.15944968638734663,0.3770491803278688,1.0079737025576176,0.27949563994543825,19,1.243408005946074,0.7644005828764019,12,4.949747468305833,0.7525126265847084,15.5,14.709677419354842,0.4887563132923542,16,11.5625,11.5,5.0723925978444,16,1.0,0.512389028968032,0.14628329130959042,2,12.5
smoothed,gaus5,2762075661.3369107,0.6440107220639973,651.9225776318948,-35.76439406491447,470,127,51746.01737365269,,False,14.51950485563456,671823.5008356192,0.025563503293972542,7.747850937487621e-07,-0.028404167399846577,396.85144582893656,,,,[],[],7,45167.695322528205,10717.605645110536,145593.28734396835,"[46, 73, 117, 164, 308, 334, 357]","[22215.425780637623, 12962.156410124815, 27862.62549743533, 145593.28734396835, 10717.605645110536, 13340.309585222649, 83482.45699519815]","[3, 3, 3, 3, 253, 253, 253]","[53, 87, 131, 395, 315, 347, 395]",2330927880348.326,242489.3660025704,-242489.3660025704,0.0,,,,CWT,mdp.39015050659344,2330703377000.646,,0.0,-54.5,51.0,0.0,-54.5,,241342.3660025704,44792.150494942,294392.2672576975,44792.150494942,,0.0,44792.150494942,,,10692.005645110536,0.0,-54.5,144446.28734396835,241342.3660025704,,282.8485541710635,0.11737078956360725,0.746704625320226,0.631903121435862,0.06491565404188614,0.7714500752634229,0.09581123454068818,0.06876911078890346,,0.04950162647913777,0.0,0.0,0.0,,0.0,0.48685114793392936,0.2045883250169056,,,,,0.33333333333333337,,0.04879322977702466,0.24000000000000002,0.22222222222222227,0.24386225893132363,0.24386225893132363,0.13333333333333328,0.6887339651024229,0.23249860483393012,10,1.2060555680372975,0.7079044992890065,9,0,0.15759626685418102,0.2805578182464712,10,0,0.35670351585065657,0.6712968197745218,9,0.5773502691896257,0.9422649730810374,9.5,9.473684210526315,0.4961324865405187,9,gaus,0.8392857142857143,1.0,0.11249999999999998,1,7.0,0.13256115525982448,0.6089705221145981,0.669939376754562,0.06333768572176557,0.8098518054685875,0.09581123454068813,0.06800263003555515,,0.028002500094232854,0.07453755825192399,0.07453755825192399,0.07453755825192397,,0.0,0.0005065218138374031,0.5665277324465444,0.398652039365181,,,,,0.1764705882352941,,0.0517535749429166,0.5365853658536586,0.5116279069767441,0.23660341256447592,0.23660341256447592,0.360655737704918,0.926386561883173,0.2568727778248673,20,1.1612554591028024,0.7138962798708918,15,3.5355339059327378,0.8232233047033631,17.5,17.142857142857142,0.47411165235168157,17,11.5625,11.5,5.0723925978444,16,1.0,0.512389028968032,0.14628329130959042,2,13.25
smoothed,morl,1390880312.9193656,0.6500753895124811,472.7592585700546,-32.099674160155736,470,127,34853.577554819996,,False,14.582371205865586,330020.1695681674,0.01651842172421052,1.305377324242672e-07,0.2856041063798722,3864.8571163687366,,,,[],[],10,49980.72983820313,5601.073610833288,151071.24626396887,"[17, 65, 113, 155, 209, 233, 259, 283, 330, 435]","[151071.24626396887, 11861.488917755074, 17107.908972716716, 83726.08469974138, 5601.073610833288, 10985.048588553575, 8937.70141318649, 81836.15206594055, 16523.542001887166, 112157.05184744821]","[0, 51, 83, 83, 205, 226, 239, 239, 312, 381]","[381, 83, 121, 381, 239, 239, 264, 381, 381, 469]",1011445130107.2535,130824.81571381327,-130824.81571381327,0.0,,,,CWT,mdp.39015050659344,1011220626759.5735,,0.0,-48.5,48.0,0.0,-39.5,,129677.81571381327,49605.18501061692,478025.69838203135,49605.18501061693,,0.0,49605.18501061692,,,5575.473610833287,0.0,-48.5,149924.24626396887,129677.81571381327,,3185.1571163687368,0.0,1.0,0.7175818995469294,0.0,0.8622679377822379,1.0,0.0,,0.0,0.05713160372919167,0.05713160372919167,0.05713160372919174,,0.014176849164380768,0.9183038974688607,0.23518307951303358,,,,,0.0,,0.0,0.72,0.6666666666666669,0.0,0.0,0.7999999999999998,0.9339170230960767,0.31526600386000225,8,1.7036981248863596,1.0,1,0,0.2518375217143227,0.44832905661492334,7,0,0.5114071196184525,0.9624406762327788,2,3.5118845842842465,0.6488115415715754,4.5,2.2626262626262625,0.5994057707857877,7,morl,1.0,,,3,6.0,0.023888284477274924,0.8155440604823357,0.7467647793837753,0.002585151519598039,0.8854101440200374,1.0,0.003281394854120767,,0.0003072623890973229,0.09826139082606791,0.09826139082606791,0.09826139082606793,,0.0,0.014676190094864927,0.9309888452992331,0.42178231743503786,,,,,0.0,,0.005517174119722003,0.8292682926829268,0.7906976744186045,0.010470438154396244,0.010470438154396244,0.8524590163934425,1.1116862691852194,0.308253543158998,18,1.6266445026339338,1.0,1,12.020815280171307,0.3989592359914347,9.5,1.894736842105263,0.46197961799571735,18,11.0,11.0,9.899494936611665,2,0.9513513513513514,1.0,0.03405405405405401,3,14.25
raw,gaus2,8143627054.140777,0.579008209080248,724.8885449188525,-39.055928296907595,470,127,114974.93865050736,,False,14.419803287721065,767972.9510835916,0.013210752519652065,2.0206478034877545e-07,0.069124377358959,114713.1111737641,,,,[],[],2,233464.6703697894,190273.81844889675,276655.52229068207,"[45, 423]","[276655.52229068207, 190273.81844889675]","[0, 216]","[216, 469]",8984473490122.256,261491.34921260082,-261491.34921260082,0.0,,,,CWT,mdp.39015050659344,8984186693413.256,,0.0,-65.0,64.0,0.0,-65.0,,259956.34921260082,232547.76127888032,406413.3407395788,232547.76127888032,,1933812.749028611,232547.76127888032,,,190262.81844889675,0.0,-60.5,275120.52229068207,259956.34921260082,,114534.0111737641,0.5393270496677554,0.33632168241038846,0.5905395641526213,0.3017740875293958,0.0,0.5222127648954262,0.08620874628079264,,0.9999999999999999,1.0,1.0,1.0,,0.5714934475453581,0.8904874511562084,0.9579172836766596,,,,,0.9166666666666667,,0.28490032993602765,0.033333333333333326,0.2702702702702703,0.27429877226474475,0.27429877226474475,0.02702702702702703,3.0645511974954576,1.0,1,1.0531165546580556,0.6097397388984273,8,0,0.6071923824386459,1.0,1,0,0.3394834135623401,0.6459811356993881,8,4.041451884327381,0.5958548115672619,4.5,1.7777777777777777,0.572927405783631,7,gaus,1.0,1.0,0.0,1,5.5,0.5393270496677552,0.42343277553854225,0.5480997428395982,0.3017740875293957,0.0,0.3766452820676336,0.08620874628079264,,0.9999999999999999,1.0000000000000002,1.0000000000000002,1.0,,1.0,0.5583042336517228,0.7888583007650989,0.9504143718368154,,,,,0.9411764705882353,,0.2849003299360276,0.024390243902439046,0.2325581395348837,0.27429877226474475,0.27429877226474475,0.016393442622950838,3.6064022421043465,1.0,1,1.0259363067473193,0.6307071428859092,18,12.020815280171307,0.3989592359914347,9.5,1.894736842105263,0.46197961799571735,19,11.5625,11.5,5.0723925978444,16,1.0,0.512389028968032,0.14628329130959042,2,14.75
raw,gaus3,5018033588.455057,0.6090634947227341,702.1099950770863,-36.52903248709662,470,127,76714.73256333891,,False,14.250361476999998,1197727.423410028,0.021902154380740436,1.0191854139126456e-07,-0.02289025608267616,0.0,,,,[],[],6,39077.15773159501,10756.788749166088,167352.79114859225,"[118, 188, 261, 308, 333, 357]","[167352.79114859225, 11872.213354730724, 10756.788749166088, 19277.943371806745, 12526.533699440792, 12676.676065833439]","[4, 183, 255, 275, 325, 325]","[325, 325, 325, 325, 347, 375]",4978872276183.9375,337654.57224947953,-337654.57224947953,0.0,,,,CWT,mdp.39015050659344,4978585479474.9375,,0.0,-63.0,60.0,0.0,-58.5,,336119.57224947953,38160.248640685924,173946.94638957008,38160.24864068591,,1933812.749028611,38160.248640685924,,,10745.788749166088,0.0,-63.0,165817.79114859225,336119.57224947953,,179.10000000000005,0.293190524878177,0.500278286814322,0.36744109923626095,0.1632907385701926,0.41808436261943577,0.04190538963756796,0.16758372928804904,,0.02829362225302316,0.04184838290399631,0.04184838290399631,0.04184838290399624,,0.0,0.3696665177768772,0.49275112600608795,,,,,0.5833333333333334,,0.14453882598177759,0.16666666666666663,0.13513513513513514,0.4285376611641323,0.4285376611641323,0.37837837837837845,1.0602341198267171,0.34596717479975747,8,0.9045194410732942,0.52370409086168,10,0,0.2343845768979667,0.3860136979265385,8,0,0.27882487586342936,0.5305579087987579,10,1.1547005383792515,0.8845299461620748,9.0,8.88888888888889,0.4922649730810374,10,gaus,1.0,1.0,0.0,1,7.75,0.293190524878177,0.5658692569300519,0.3410345118689537,0.1632907385701926,0.3744520976831559,0.11168857626392542,0.16758372928804907,,0.028293622253023162,0.04184838290399632,0.04184838290399632,0.04184838290399623,,1.0,0.0,0.3274773840828262,0.4888916400980587,,,,,0.7058823529411764,,0.14453882598177759,0.12195121951219512,0.11627906976744184,0.4285376611641323,0.4285376611641323,0.22950819672131145,1.6500982302851845,0.45754691781756085,11,0.9411310981351096,0.5785720829666157,20,6.363961030678928,0.6818019484660536,15.5,14.193548387096772,0.4534009742330268,20,11.5625,11.5,5.0723925978444,16,1.0,0.512389028968032,0.14628329130959042,2,15.5
