signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,gaus1,4342914172.475725,0.5967206441682673,186.37985220626612,-44.16556467615677,619,127,57296.0846780022,,False,14.024787639028666,773261.6641593305,0.023029973213307752,7.459591572819357e-06,0.12301519749357073,0.0,,,,[],[],2,18535.36815599469,13619.943228632139,23450.79308335724,"[205, 263]","[13619.943228632139, 23450.79308335724]","[3, 3]","[220, 382]",5303162804545.121,273642.2892372457,-273642.2892372457,0.0,,,,CWT,txu.059172014718840,5303102286596.961,,0.0,-75.0,74.0,0.0,-75.0,,273069.2892372457,18365.991840205214,24198.13631198938,18365.991840205214,,675693.7714042913,18365.991840205214,,,13617.943228632139,0.0,-75.0,22877.79308335724,273069.2892372457,,167.72,0.9238076237725328,0.8713583984272975,0.0,0.0,1.0000000000000002,0.3470814400559247,0.2233436210211664,0.9999999999999999,,1.0,0.0,0.0,0.0,,0.00219002829522681,0.0,0.0,,,,,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,1.6010950141476132,0.49970959142892396,3,1.6667198310907856,0.9084959237576461,3,0,0.3572992877353735,0.5697420594934542,4,0,0.5456988854096152,1.0,1,1.2583057392117916,0.8741694260788209,2.75,2.0869565217391304,0.7995847130394105,1,gaus,5.5,5.5,3.3380918415851206,8,0.7857142857142857,1.0,0.15,1,1.0,1
smoothed,gaus4,766537916.9947641,0.6292216300103036,226.21190862778008,-35.41810071010871,619,127,23213.99404555617,,False,14.519770914722148,126374.94324488912,0.016631477135544567,6.580408964360778e-06,0.23103195763904982,0.0,,,,[],[],10,30469.352101859527,4995.353674213518,85790.57233534272,"[28, 81, 168, 237, 292, 354, 387, 465, 551, 591]","[83009.13793367853, 12374.624524985338, 15507.880806815381, 45315.73428922007, 6149.9442180697715, 23402.14033434736, 19821.040696217777, 8327.092205704794, 4995.353674213518, 85790.57233534272]","[0, 64, 140, 140, 285, 313, 375, 429, 140, 140]","[140, 140, 211, 490, 313, 490, 490, 490, 557, 618]",713149180433.5896,94273.36854824897,-94273.36854824897,0.0,,,,CWT,txu.059172014718840,713088662485.4296,,0.0,-57.5,66.0,0.0,-53.0,,93700.36854824897,30299.975786070052,291820.9210185953,30299.975786070052,,675693.7714042913,30299.975786070052,,,4993.353674213518,0.0,-62.0,85217.57233534272,93700.36854824897,,167.72,0.21332268480197436,0.7596386502133534,0.6220093479994168,0.5463507067399314,0.10745402460690397,0.7936036350926253,0.49699465037243795,0.09024305216340953,,0.26290806783022674,0.27130738478568867,0.27130738478568867,0.27130738478568867,,0.00219002829522681,0.8324485712853107,0.6482018327224172,,,,,0.2727272727272727,,0.0987325305549777,0.7446808510638296,0.7027027027027029,0.14001226252384819,0.14001226252384819,0.7857142857142858,1.5808125747051132,0.4933793427944359,4,1.5443329100290553,0.8417852403951858,5,0,0.3888752015929296,0.6200923591137432,2,0,0.4537020939987566,0.8314147346263984,5,1.4142135623730951,0.8585786437626906,4.0,3.4782608695652177,0.7292893218813452,2,gaus,5.5,5.5,3.3380918415851206,8,0.7857142857142857,1.0,0.15,1,1.75,2
smoothed,gaus6,578635133.3806586,0.6224034192817982,213.63082548339054,-33.68281972254783,619,127,18932.45325124802,,False,14.675202945675785,102155.0518346694,0.015137852440405565,5.185957018660307e-06,0.2915039523269068,58.65712574262926,,,,[],[],12,26912.9278656891,2961.701041194624,80304.71886501454,"[24, 81, 168, 237, 292, 354, 387, 420, 464, 507, 551, 598]","[75705.71824799351, 14830.171494459672, 14519.252869455937, 62472.755368779435, 6927.133052525542, 22184.508214604713, 27998.294276394463, 2961.701041194624, 3682.985481786072, 5478.614799133376, 5889.280676927308, 80304.71886501454]","[0, 64, 139, 139, 285, 313, 313, 412, 458, 490, 490, 139]","[139, 139, 211, 490, 313, 375, 490, 490, 490, 514, 557, 618]",478355195844.6656,85465.32336967938,-85465.32336967938,0.0,,,,CWT,txu.059172014718840,478294677896.5056,,0.0,-65.5,64.0,0.0,-61.0,,84892.32336967938,26743.551549899625,310082.53438826924,26743.55154989962,,675693.7714042913,26743.551549899625,,,2959.701041194624,0.0,-56.5,79731.71886501454,84892.32336967938,,109.06287425737074,0.12406846965567583,0.582442446863477,0.7454006531660227,0.7179128667797173,0.06055966526121055,0.699930094372598,0.6501951682454903,0.05618111554621092,,0.08910397672816733,0.1904555784584165,0.1904555784584165,0.19045557845841643,,0.0012399276330386688,0.8892518587020213,0.5911605612232066,,,,,0.09090909090909088,,0.05262979586596381,0.40425531914893614,1.0,0.09778192063625013,0.09778192063625013,0.5,1.2811842218761704,0.3998638671670361,6,1.6109524841415432,0.8780982489732718,4,0,0.31324865048986966,0.4994998237886901,6,0,0.4545863099863003,0.8330350714296887,4,1.1547005383792515,0.8845299461620748,5.0,4.800000000000001,0.6922649730810374,3,gaus,5.5,5.5,3.3380918415851206,8,0.7857142857142857,1.0,0.15,1,2.5,3
smoothed,morl,335976318.2034568,0.6370702046735273,193.70343128583752,-30.102329140898764,619,127,12980.866390644844,,False,14.85064067417794,62207.21994459453,0.015640964497289498,6.024050692788493e-07,0.42958048249355996,200.2324686241331,,,,[],[],13,27581.492856129764,1919.1102958520098,67359.77351929677,"[22, 86, 135, 168, 236, 293, 355, 387, 435, 465, 504, 546, 599]","[59765.41659457471, 30881.849425236753, 2041.1372860284391, 36889.33693017473, 46039.022664298696, 12395.23777168266, 27848.938749165216, 11934.139539363967, 1919.1102958520098, 33720.147906006256, 14436.797033746241, 13328.499414260412, 67359.77351929677]","[0, 62, 117, 117, 117, 271, 312, 375, 411, 375, 496, 516, 117]","[117, 117, 140, 212, 496, 312, 375, 411, 438, 496, 558, 558, 618]",210319914145.509,65070.8028397774,-65070.8028397774,0.0,,,,CWT,txu.059172014718840,210259396197.349,,0.0,-51.5,63.0,0.0,-47.0,,64497.8028397774,27412.11654034029,345686.80712968693,27412.116540340285,,675693.7714042913,27412.11654034029,,,1917.1102958520098,0.0,-65.0,66786.77351929677,64497.8028397774,,32.512468624133106,0.0,0.0,1.0,0.9115568375213794,0.0,0.9014330653617619,1.0,0.0,,0.0,0.20565474580592885,0.20565474580592885,0.20565474580592877,,0.0,0.9999999999999999,0.4565605129351219,,,,,0.0,,0.0,1.0,0.5405405405405406,0.0,0.0,1.0,1.2674235817469508,0.3955691040230552,7,1.8163516449053945,0.9900572578098541,2,0,0.32957609220667505,0.5255352248916493,5,0,0.4766237378603927,0.8734189323158082,3,2.217355782608345,0.7782644217391654,4.25,3.40080971659919,0.6766322108695827,4,morl,4.0,4.0,,1,0.5714285714285714,,,3,3.75,4
smoothed,gaus2,1507722203.9722612,0.5948634449772938,224.1864711460705,-39.1026001232072,619,127,37971.674197268905,,False,14.548255539867045,151408.17543359118,0.013557649603281683,8.471941319709152e-06,0.17244610297941093,24461.36741286086,,,,[],[],10,29580.519974415896,3990.489469673521,109982.14608096359,"[36, 81, 167, 237, 292, 355, 388, 467, 550, 583]","[9028.964191978026, 109982.14608096359, 11013.201121417937, 28059.63940015809, 4618.09361469611, 15022.825650383696, 3990.489469673521, 5711.750171486754, 6275.150684152206, 102102.93935924904]","[0, 0, 140, 211, 285, 314, 314, 314, 314, 314]","[52, 314, 211, 314, 314, 375, 395, 488, 557, 618]",1667108704264.3696,115644.16462022514,-115644.16462022514,0.0,,,,CWT,txu.059172014718840,1667048186316.2097,,0.0,-71.0,66.0,0.0,-62.0,,115071.16462022514,29411.14365862642,282932.599744159,29411.143658626417,,675693.7714042913,29411.14365862642,,,3988.489469673521,0.0,-62.0,109409.14608096359,115071.16462022514,,24293.64741286086,0.520965475703858,1.0,0.36001420443084986,0.5777913550271542,0.2924292635383572,0.32156588605382763,0.34857250355520464,0.12544884040139445,,0.17702835223110477,0.2511006607692893,0.2511006607692893,0.2511006607692892,,0.39297050586989685,0.804801185603479,0.8997430256253666,,,,,0.2727272727272727,,0.28604628524178827,0.17021276595744678,0.7027027027027029,0.24247495500929417,0.24247495500929417,0.4642857142857143,1.8571091823497419,0.5796128665386838,2,1.4256433666565935,0.7770899242807977,7,0,0.3863406930408021,0.6160508841602237,3,0,0.4433484410888307,0.8124415367937619,6,2.3804761428476167,0.7619523857152384,4.5,3.5,0.6559761928576192,5,gaus,5.5,5.5,3.3380918415851206,8,0.7857142857142857,1.0,0.15,1,4.0,5
smoothed,gaus8,489360435.31353706,0.6442445905893427,221.7845795462448,-32.4482401917349,619,127,16395.03982373728,,False,14.790429144349394,88899.1718375504,0.01575445313726697,4.414383966517929e-06,0.3420552110620788,2578.140161544715,,,,[],[],12,28370.565859267983,3144.647637629132,76195.97691969293,"[23, 83, 123, 168, 236, 292, 354, 387, 443, 507, 549, 599]","[70555.17316939871, 19471.912612437594, 3144.647637629132, 20994.82462009151, 62236.570923789215, 8136.994281639934, 23481.335117026247, 31337.78805329142, 8472.24464117256, 8601.66318768643, 7817.659147360046, 76195.97691969293]","[0, 64, 118, 139, 139, 277, 313, 313, 430, 496, 496, 496]","[496, 139, 139, 211, 496, 313, 375, 496, 496, 515, 557, 618]",360188961130.9393,78700.3747484182,-78700.3747484182,0.0,,,,CWT,txu.059172014718840,360128443182.7793,,0.0,-70.0,64.0,0.0,-56.5,,78127.3747484182,28201.189543478507,327574.1903112158,28201.189543478507,,675693.7714042913,28201.189543478507,,,3142.647637629132,0.0,-70.0,75622.97691969293,78127.3747484182,,2410.420161544715,0.07117282884449304,0.48439689149797654,0.8331883836436724,0.8450967903013398,0.038279634645827953,1.0,0.7782623679027583,0.03753854871469588,,0.10473932486838214,0.2235935442706779,0.2235935442706779,0.2235935442706779,,0.038516235582000256,0.9436601707537556,0.5484383364880892,,,,,0.09090909090909088,,0.029427384706475955,0.21276595744680848,0.2702702702702703,0.06534724445827331,0.06534724445827331,0.6607142857142858,1.255626065130796,0.3918870413371794,8,1.83459252540951,1.0,1,0,0.26435115560483863,0.421528889067708,7,0,0.5109919306938454,0.9363990734748929,2,3.5118845842842465,0.6488115415715754,4.5,2.2626262626262625,0.5994057707857877,6,gaus,5.5,5.5,3.3380918415851206,8,0.7857142857142857,1.0,0.15,1,4.75,6
smoothed,mexh,2820292969.5411315,0.5714576469540661,439.5431655587975,-41.92946987623833,619,127,60951.04670414808,,False,14.930768485373758,177407.0710282205,0.011644770523192264,1.1131510325476286e-06,0.12542636920883768,61938.033605967015,,,,[],[],4,62522.31659564641,7070.1138436232595,119624.20097108463,"[86, 232, 355, 546]","[119624.20097108463, 13439.580673205317, 7070.1138436232595, 109955.37089467241]","[0, 214, 313, 0]","[313, 313, 375, 618]",3192145570940.723,125165.53927461992,-125165.53927461992,0.0,,,,CWT,txu.059172014718840,3192085052992.563,,0.0,-74.0,72.0,0.0,-65.0,,124592.53927461992,62352.940279856935,237216.66638258562,62352.940279856935,,675693.7714042913,62352.940279856935,,,7068.1138436232595,0.0,-69.5,119051.20097108463,124592.53927461992,,61770.313605967014,1.0,0.0649016596423776,0.15900286916992307,1.0,0.6200037888505938,0.0,0.22945211400815113,0.16201270102579657,,0.4402253734723966,1.0,1.0,1.0,,0.9999999999999999,0.6626004254793473,0.9999999999999999,,,,,0.8181818181818181,,0.5854933523310092,0.04255319148936168,0.29729729729729737,0.2881253687779825,0.2881253687779825,0.3571428571428572,3.2040509960380548,1.0,1,1.381460039833543,0.7530064691205364,8,0,0.6271246466392895,1.0,1,0,0.40442164158710525,0.7411076921726463,7,3.774917217635375,0.6225082782364625,4.25,1.763779527559055,0.5987541391182312,7,mexh,7.0,7.0,,1,1.0,,,2,5.75,7
smoothed,gaus7,522584757.54668236,0.6348695508376477,224.08503112287096,-33.10802118595477,619,127,18058.252286192692,,False,14.772687393031227,98155.60748246346,0.015508489027795325,4.332305183387698e-06,0.034856002919892375,2842.339027763038,,,,[],[],10,26250.92206990965,7439.994410003806,89508.79019657167,"[46, 92, 198, 244, 309, 361, 423, 472, 510, 554]","[19351.28372616567, 89508.79019657167, 22264.19345083815, 31305.42133656784, 11080.388038884044, 17564.027601691603, 7439.994410003806, 46966.87838113388, 7527.057297230072, 9501.186260009756]","[3, 3, 159, 220, 288, 330, 382, 220, 501, 543]","[68, 563, 220, 382, 382, 382, 440, 563, 563, 563]",415532995906.30975,104049.75424380516,-104049.75424380516,0.0,,,,CWT,txu.059172014718840,415472477958.1498,,0.0,-71.0,66.0,0.0,-71.0,,103476.75424380516,26081.545754120176,249636.6206990965,26081.545754120172,,675693.7714042913,26081.545754120176,,,7437.994410003806,0.0,-71.0,88935.79019657167,103476.75424380516,,2674.619027763038,0.10584462810782062,0.4739669524878165,0.7862730779470757,0.8255138693270814,0.04657133355443992,0.8711988815099624,0.0,0.05055644870846576,,0.47183684664746584,0.17540552794882744,0.17540552794882744,0.17540552794882736,,0.042795605131145394,0.7012330599822089,0.6868634330846461,,,,,0.2727272727272727,,0.04029440651853658,0.17021276595744678,0.21621621621621626,0.18688533163035892,0.18688533163035892,0.1428571428571429,1.2860686500383003,0.40138832110618056,5,1.4504520544750683,0.7906126479782232,6,0,0.26035885687352023,0.41516285202433423,8,0,0.39499064895533276,0.7238252807843705,8,1.5,0.85,6.75,6.486486486486486,0.5874999999999999,8,gaus,5.5,5.5,3.3380918415851206,8,0.7857142857142857,1.0,0.15,1,6.25,8
smoothed,gaus5,636061460.8555969,0.6369811608766998,214.4289843018535,-34.4425842122116,619,127,19287.61734271828,,False,14.62728125775337,118272.74016167926,0.01621942627596263,4.439102638332381e-06,0.052109727608105255,694.6745611998308,,,,[],[],10,22996.713689485307,7154.685201414595,92387.31769668219,"[48, 92, 178, 245, 309, 361, 405, 470, 510, 554]","[7764.333941450505, 92387.31769668219, 13425.760506859971, 41437.31179779312, 10704.849282502042, 16078.76203122876, 9778.615922754989, 18571.481655094598, 7154.685201414595, 12664.018859072305]","[3, 3, 160, 220, 288, 330, 382, 382, 501, 531]","[68, 531, 220, 531, 531, 531, 441, 531, 531, 563]",565080915707.9839,120321.972029239,-120321.972029239,0.0,,,,CWT,txu.059172014718840,565020397759.8239,,0.0,-71.0,66.0,0.0,-71.0,,119748.972029239,22827.33737369583,217094.53689485305,22827.33737369583,,675693.7714042913,22827.33737369583,,,7152.685201414595,0.0,-71.0,91814.31769668219,119748.972029239,,526.9545611998308,0.13147232115569377,0.4875379497545034,0.6913757818795426,0.6650180532571793,0.07489138927677254,0.9002097168822093,0.04371080482986059,0.07884842106429918,,0.4474531800975478,0.10142430179286928,0.10142430179286928,0.10142430179286928,,0.008008741540304521,0.6000099477603269,0.7167940299443405,,,,,0.2727272727272727,,0.06965873662257004,0.17021276595744678,0.21621621621621626,0.26490279253306526,0.26490279253306526,0.1428571428571429,1.2050199064695475,0.37609261149700984,9,1.3795908487783084,0.7519876101481238,9,0,0.24842975172627915,0.39614094750954887,10,0,0.3841330547625076,0.7039286042781042,9,0.5,0.95,9.25,9.230769230769232,0.5125,9,gaus,5.5,5.5,3.3380918415851206,8,0.7857142857142857,1.0,0.15,1,7.0,9
smoothed,gaus3,958174303.6583667,0.606871637006602,236.2599750872165,-36.75660976832657,619,127,26050.533788409524,,False,14.486914459598873,176379.0187255273,0.019596808380965537,4.953535073796652e-06,0.08177610355057374,0.0,,,,[],[],9,20940.652214973386,5714.035937973469,93587.7032064738,"[113, 178, 244, 309, 360, 393, 470, 510, 555]","[93587.7032064738, 10770.450825641106, 34098.80833656786, 7470.268409771136, 10409.377891974633, 12438.892866719732, 7589.556784828752, 6386.775674809978, 5714.035937973469]","[3, 160, 221, 288, 345, 382, 461, 501, 501]","[501, 221, 501, 501, 501, 501, 501, 521, 561]",962873739118.4961,152133.7704651562,-152133.7704651562,0.0,,,,CWT,txu.059172014718840,962813221170.336,,0.0,-71.5,67.0,0.0,-71.5,,151560.7704651562,20771.27589918391,175593.26993476046,20771.275899183915,,675693.7714042913,20771.27589918391,,,5712.035937973469,0.0,-71.5,93014.7032064738,151560.7704651562,,167.72,0.27245399772003087,0.5529080578642592,0.5268314598909458,0.5100845370346618,0.1552801685685021,0.48654316672492187,0.11886797768752178,0.16056688726138285,,0.32432952969441137,0.05468176684906084,0.05468176684906084,0.054681766849060925,,0.00219002829522681,0.4709190318828396,0.7292754999905402,,,,,0.36363636363636365,,0.14776694297631038,0.14893617021276592,0.1891891891891892,0.41742507151464403,0.41742507151464403,0.12500000000000006,1.1928253106455353,0.37228661844662103,10,1.2027810580809672,0.6556120999198378,10,0,0.25000987138958,0.3986605736664358,9,0,0.3479420315940283,0.6376081038407369,10,0.5,0.95,9.75,9.72972972972973,0.4875,10,gaus,5.5,5.5,3.3380918415851206,8,0.7857142857142857,1.0,0.15,1,7.75,10
