amplitude_max,amplitude_max_diff,avg_prominence,avg_prominence_diff,avg_variance_across_levels,correlation,dominant_frequency,dominant_frequency_diff,dynamic_cutoff,dynamic_cutoff_diff,emd_value,frequency_max,frequency_max_diff,htid,is_complex,kl_divergence,lower_envelope,lower_envelope_diff,max_autocorrelation,max_autocorrelation_diff,num_fft_peaks,num_fft_peaks_diff,positive_amplitudes,positive_frequencies,prominence_max,prominence_max_diff,prominence_min,prominence_min_diff,relative_left_bases,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_num_peaks,relative_num_peaks_diff,relative_peaks,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,relative_right_bases,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,scales_used,signal_length,signal_type,smoothness,spectral_bandwidth,spectral_bandwidth_diff,spectral_centroid,spectral_centroid_diff,spectral_magnitude,spectral_magnitude_diff,upper_envelope,upper_envelope_diff,variance_ratio_across_levels,wavelet,wavelet_adaptive_threshold,wavelet_energy_entropy,wavelet_entropy,wavelet_psnr,wavelet_sparsity,wavelet_type,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
,,52727.23334145086,52518.8855153639,592611.2719542246,0.24056928869199765,,,167850.75291892208,167370.15291892207,152918.62788934098,,,inu.32000013032901,False,-530081.8873737651,-198177.6594769433,197479.0594769433,5221691521031.16,5221644884269.28,,,[],[],177589.89512237272,176891.2951223727,4416.492066588922,4409.692066588922,"[0, 0, 121, 151]",0.0,-21.0,4,19.0,"[50, 99, 133, 161]",0.0,-21.0,"[20955.18633835987, 177589.89512237272, 4416.492066588922, 7947.359838481934]",52518.8855153639,206116.93336580344,52518.8855153639,"[74, 206, 206, 206]",0.0,-16.5,102,207,smoothed,5.4634838455147885e-06,,,,,0.0,0.0,198177.6594769433,197479.0594769433,0.02175334676825444,mexh,2027.0601369186134,6268620690.386467,13.321218871333969,-47.1096873836586,0.7017618641659562,CWT,0.9999999999999999,0.7331845357905794,0.0,0.4797506773339587,1.0,1.0,0.4424984713179344,0.10761461246057064,0.0,0.0,0.41031561504961905,0.41031561504961905,0.41031561504961883,,0.9999999999999999,0.7231147411878711,1.0,,,,,0.2,,1.0000000000000002,0.55,0.16666666666666666,0.586930342698902,0.586930342698902,0.18181818181818182,2.653643864248456,1.0,1,1.8798759329155552,1.0,1,0.0,0.5161719371585274,0.6800568165757715,3,0.0,0.5292275885447825,1.0,1,1.0,0.9,1.5,1.2000000000000002,0.875,1,mexh,1.0,1.0,,1,0.16666666666666666,,,2,1.25,1
,,85860.77237116704,85652.42454508008,347897.53437080584,0.45737247954949256,,,24657.3476361634,24176.7476361634,42142.098532760145,,,inu.32000013032901,False,,-105731.22053226647,105032.62053226646,616762694708.588,616716057946.708,,,[],[],124422.43382933894,123723.83382933894,33609.78470114685,33602.984701146845,"[0, 75, 75]",0.0,-21.5,3,20.0,"[27, 98, 182]",0.0,-21.5,"[124422.43382933894, 33609.78470114685, 99550.09858301537]",85652.42454508008,252790.31711350114,85652.4245450801,"[75, 120, 206]",0.0,-21.5,102,207,smoothed,4.490210806537201e-06,,,,,0.0,0.0,105731.22053226647,105032.62053226646,0.017031750533276185,gaus4,799.6215219157302,833055899.3577907,13.516036110232578,-37.80174282631283,0.6866534053234821,CWT,0.10264330801670098,0.5232926275231599,0.7073175212319206,0.9900910879181939,0.05893778323480213,0.8858676207513421,0.8085315523156459,0.0190881992859208,,0.7588194934480459,1.0,1.0,1.0,,0.14198700410969048,1.0,0.5622225294842506,,,,,0.4,,0.07301662812520335,0.05,0.08333333333333333,0.1688912022809635,0.1688912022809635,0.09090909090909091,2.2753305613215224,0.8574362942880895,3,1.8220806779187724,0.9692558141817654,2,0.0,0.4641478917122531,0.6115151075352803,4,0.11111111111111112,0.5064156569791552,0.9568958004847155,3,0.816496580927726,0.9183503419072274,3.0,2.823529411764706,0.8091751709536137,2,gaus,6.0,6.0,2.9277002188455996,8,1.0,1.0,0.0,1,1.75,2
,,82279.81241622439,82071.46459013743,438479.67053046403,0.4298154757873172,,,11845.931011420083,11365.331011420083,43297.79007637298,,,inu.32000013032901,False,,-99262.06494948454,98563.46494948454,558436324069.3524,558389687307.4724,,,[],[],116904.17542227307,116205.57542227306,37668.47316118738,37661.67316118738,"[0, 75, 75]",0.0,-21.5,3,20.0,"[26, 98, 182]",0.0,-21.5,"[116904.17542227307, 37668.47316118738, 92266.78866521273]",82071.46459013743,242047.43724867317,82071.46459013745,"[75, 120, 206]",0.0,-21.5,102,207,smoothed,3.694956789993118e-06,,,,,0.0,0.0,99262.06494948454,98563.46494948454,0.01782353201238385,gaus6,782.0140741415377,784147367.8642474,13.517148338990529,-37.38465917520982,0.6852325471251303,CWT,0.1120051064640169,0.3517915415944747,0.7390120132249699,0.9930046662247388,0.05047022322300546,0.8751341681574244,0.7620065221708422,0.05185673811459519,,0.8643167376220593,0.9362689217512065,0.9362689217512065,0.9362689217512064,,0.065221164662764,0.9362689217512064,0.5003176713608044,,,,,0.4,,0.061275387866435806,0.05,0.08333333333333333,0.13963793660704776,0.13963793660704776,0.09090909090909091,2.1308489498412797,0.802989797745434,4,1.7798826184535463,0.9468085565056805,3,0.0,0.43855178185524357,0.5777922184493213,5,0.11111111111111112,0.48635456684120293,0.9189894430457273,4,0.816496580927726,0.9183503419072274,4.0,3.8709677419354844,0.7591751709536136,3,gaus,6.0,6.0,2.9277002188455996,8,1.0,1.0,0.0,1,2.5,3
,,80824.11104940675,80615.7632233198,448698.6499618625,0.46248075522111864,,,3649.082127752376,3168.482127752376,39923.832501370394,,,inu.32000013032901,False,,-91386.14501434263,90687.54501434263,468555135885.5077,468508499123.6277,,,[],[],112151.73497764513,111453.13497764512,42888.47767927364,42881.677679273635,"[0, 74, 74]",0.0,-17.0,3,20.0,"[25, 98, 182]",0.0,-17.0,"[112151.73497764513, 42888.47767927364, 87432.12049130148]",80615.7632233198,237680.33314822026,80615.76322331978,"[74, 120, 206]",0.0,-17.0,102,207,smoothed,3.236736943360057e-06,,,,,0.0,0.0,91386.14501434263,90687.54501434263,0.020273494833460033,gaus8,737.8010828647799,764706810.0822232,13.4679870829864,-36.62293595995757,0.6689400397840296,CWT,0.08467401542892436,0.2529738058059132,0.7968959180073447,0.864222553739095,0.04710446913767123,0.7520572450805015,0.8171559543610012,0.055553504811474426,,1.0,0.9103615061746989,0.9103615061746989,0.9103615061746984,,0.016105754259274678,0.9103615061746989,0.46118638116887345,,,,,0.4,,0.04318208609497057,0.5,0.8333333333333334,0.10402333817283937,0.10402333817283937,0.9090909090909092,2.351504069826788,0.8861415435234986,2,1.6850020903144323,0.8963368596889864,5,0.0,0.5723136546422741,0.7540235608340271,2,0.11111111111111112,0.45327412774093506,0.8564824237287086,5,1.7320508075688772,0.8267949192431123,3.5,2.857142857142857,0.7383974596215561,4,gaus,6.0,6.0,2.9277002188455996,8,1.0,1.0,0.0,1,3.25,4
,,47200.19645046179,46991.848624374834,339172.7023033363,0.5423049320992193,,,95875.17418051908,95394.57418051908,95809.63770470177,,,inu.32000013032901,False,,-137989.8833328638,137291.2833328638,2081614613984.0413,2081567977222.1614,,,[],[],134390.1094368237,133691.5094368237,5601.653948134815,5594.853948134815,"[0, 39, 74, 120, 74]",0.0,-16.0,5,18.0,"[29, 46, 98, 140, 168]",0.0,-20.5,"[134390.1094368237, 6171.637887360659, 30952.270123468523, 5601.653948134815, 58885.310856521275]",46991.848624374834,231208.98225230895,46991.848624374834,"[206, 206, 120, 149, 206]",0.0,-16.0,102,207,smoothed,6.192909166568026e-06,,,,,0.0,0.0,137989.8833328638,137291.2833328638,0.025135354220316986,gaus2,1321.4033674812683,2662349558.517819,13.373343090528607,-43.10042420427582,0.6332764990053993,CWT,0.5373827397170561,0.8904892863005387,0.30466684417124373,0.6162945251759799,0.37564436519753275,0.4826475849731667,0.9519246784062237,0.01593194783836587,,0.030805841254918975,0.3119498067145089,0.3119498067145089,0.31194980671450867,,0.5687232814784396,0.8719708534342728,0.6442957319325674,,,,,0.0,,0.3678948819790465,0.6000000000000001,1.0,0.3147635995537666,0.3147635995537666,0.2727272727272727,1.8568898471986581,0.6997509621452356,6,1.6873328439818835,0.8975767040992695,4,0.0,0.42298532014696993,0.5572833964220091,6,0.11111111111111112,0.5163171909169579,0.9756052067063922,2,1.9148542155126762,0.8085145784487324,4.5,3.6923076923076925,0.6792572892243662,5,gaus,6.0,6.0,2.9277002188455996,8,1.0,1.0,0.0,1,4.0,5
,,58698.57741046568,58490.22958437872,295131.9876431944,0.570780181097536,,,11596.40329489409,11115.803294894089,29471.028572120384,,,inu.32000013032901,False,,-68382.10962281782,67683.50962281782,254041651531.08618,253995014769.20618,,,[],[],94403.7850753982,93705.1850753982,11726.652016634695,11719.852016634695,"[0, 73, 121, 73]",0.0,-21.0,4,19.0,"[25, 99, 137, 184]",0.0,-16.5,"[94403.7850753982, 57049.47781227996, 11726.652016634695, 71614.39473754985]",58490.22958437872,230002.30964186272,58490.22958437873,"[73, 149, 149, 206]",0.0,-12.0,102,207,smoothed,2.06369227102923e-06,,,,,0.0,0.0,68382.10962281782,67683.50962281782,0.024604038027967116,morl,574.6010539126202,492631925.5704094,13.406162698653851,-33.950187897297354,0.6687032300843042,CWT,0.0,0.0,1.0,0.7022682941326778,0.0,0.7502683363148478,0.9999999999999998,0.0,,0.19001254636660914,0.5165888492944148,0.5165888492944148,0.5165888492944146,,0.06372599787633716,0.8648123868475988,0.3150508985618844,,,,,0.2,,0.0,1.0,0.16666666666666666,0.0,0.0,1.0,1.540395036584533,0.5804829567892267,8,1.6512414815922778,0.8783779039243927,6,0.0,0.3821453603001673,0.5034767264286942,8,0.11111111111111112,0.4260115232503851,0.804968471922995,7,0.9574271077563381,0.9042572892243662,7.25,7.148936170212766,0.5896286446121831,6,morl,6.0,6.0,,1,1.0,,,3,5.25,6
,,84483.68619636328,84275.33837027632,501120.19680808217,-0.0031784770308479733,,,0.0,480.6,41594.62395306128,,,inu.32000013032901,False,,-110825.80229493782,110127.20229493782,541195454464.56604,541148817702.68604,,,[],[],144852.07372886114,144153.47372886114,24115.29866386542,24108.49866386542,"[4, 91]",0.0,-22.0,2,21.0,"[56, 105]",0.0,-22.0,"[144852.07372886114, 24115.29866386542]",84275.33837027632,164175.37239272657,84275.33837027631,"[156, 156]",0.0,-22.0,102,207,smoothed,2.7916332126247773e-06,,,,,0.0,0.0,110825.80229493782,110127.20229493782,0.018160900848677528,gaus7,783.668680173355,782743179.2914186,13.519818736205812,-37.29101622695697,0.6718764800606233,CWT,0.09820843376457372,0.15698463557356393,0.7461280094184347,1.0,0.05022711531023001,0.7742397137745977,0.03097433589833254,0.07451726042728155,,0.5120298909339773,0.9754917151082312,0.9754917151082312,0.9754917151082305,,0.0,0.4743005556171083,0.7304388757466269,,,,,0.6000000000000001,,0.05780475888538779,0.0,0.0,0.1919286995082017,0.1919286995082017,0.0,1.979595085805443,0.7459912433901857,5,1.4012408081477017,0.7453900460199391,7,0.0,0.4060647589660142,0.5349905475803209,7,0.11111111111111112,0.36085438246532114,0.6818510415482358,9,1.632993161855452,0.8367006838144548,7.0,6.702127659574468,0.5683503419072274,7,gaus,6.0,6.0,2.9277002188455996,8,1.0,1.0,0.0,1,5.5,7
,,75519.6341898102,75311.28636372324,502689.3441590988,-0.007045324101558245,,,0.0,480.6,42444.94382599782,,,inu.32000013032901,False,,-125335.21584364737,124636.61584364736,609041347999.1183,608994711237.2383,,,[],[],132142.0040596575,131443.4040596575,18897.26431996289,18890.46431996289,"[4, 91]",0.0,-22.0,2,21.0,"[57, 104]",0.0,-22.0,"[132142.0040596575, 18897.26431996289]",75311.28636372324,146247.2683796204,75311.28636372324,"[155, 155]",0.0,-22.0,102,207,smoothed,3.2325735225689496e-06,,,,,0.0,0.0,125335.21584364737,124636.61584364736,0.01603459670145452,gaus5,766.3768587954645,787770591.0968207,13.475485585151894,-37.80380620492697,0.6798332859713934,CWT,0.10509653752389829,0.2520759402535254,0.7071607235804386,0.8838655211455685,0.0510975137839989,0.8343470483005367,0.024445862117845607,0.07508490729541314,,0.3763978391746817,0.8159566443327637,0.8159566443327637,0.8159566443327634,,0.0,0.3679438417667967,0.6257849762648406,,,,,0.6000000000000001,,0.07146230225435715,0.0,0.0,0.2575396936915551,0.2575396936915551,0.0,1.7228917692715109,0.6492550837297282,7,1.372480822031792,0.7300911714440489,8,0.0,0.35746701998871994,0.47096299923352103,9,0.11111111111111112,0.3610912011945976,0.6822985214876842,8,0.816496580927726,0.9183503419072274,8.0,7.937007874015748,0.5591751709536137,8,gaus,6.0,6.0,2.9277002188455996,8,1.0,1.0,0.0,1,6.25,8
,,29672.17407124054,29463.826245153585,787326.899809383,-0.01749562484826053,,,0.0,480.6,44093.25221823811,,,inu.32000013032901,False,,-165022.70578092444,164324.10578092444,920460758070.3942,920414121308.5142,,,[],[],56141.29423755166,55442.69423755166,8204.136136909881,8197.336136909882,"[4, 90, 130]",0.0,-21.5,3,20.0,"[58, 106, 145]",0.0,-21.5,"[56141.29423755166, 24671.09183926008, 8204.136136909881]",29463.826245153585,84224.52221372162,29463.826245153585,"[154, 154, 154]",0.0,-21.5,102,207,smoothed,4.063844282713771e-06,,,,,0.0,0.0,165022.70578092444,164324.10578092444,0.029728057490015832,gaus3,759.3381283291121,1265421688.5200872,13.138078950646632,-39.596973649101514,0.6613621293928199,CWT,0.11844882951950579,0.43134424333627724,0.5708966167249299,0.0,0.1337935017562812,0.6948121645796065,0.006802414322917172,0.17805396046485317,,0.09845200371129598,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.4,,0.13415178687027193,0.05,0.08333333333333333,0.43700495344756884,0.43700495344756884,0.09090909090909091,0.4629286274427039,0.17445017158465267,10,0.9262400585167843,0.4927133978891102,10,0.0,0.12363258012279503,0.16288599362102693,10,0.11111111111111112,0.2612134107824908,0.4935748181623515,10,0.0,1.0,10.0,10.0,0.5,9,gaus,6.0,6.0,2.9277002188455996,8,1.0,1.0,0.0,1,7.0,9
,,,,3059433.9491451685,-0.021524728247120737,,,9723.68022127746,9243.08022127746,123889.58414490701,,,inu.32000013032901,False,,-289525.1319059769,288826.53190597694,4741192699351.99,4741146062590.11,,,[],[],,,,,[],,,0,23.0,[],,,[],,,,[],,,102,207,smoothed,6.700712568817734e-06,,,,,0.0,0.0,289525.1319059769,288826.53190597694,0.023584438257986663,gaus1,1208.23766020128,4907680203.992768,13.162642437036046,-46.71492303907205,0.5693852420195131,CWT,0.7648472395980851,1.0,0.029998431550964044,0.06434615232319452,0.7643796513795609,0.0,0.0,1.0,,,,,,,0.05250466591838992,,,,,,,1.0,,0.903274418628154,,,1.0,1.0,,1.277889542273272,0.48156030260495625,9,1.3618161326613816,0.7244180899477236,9,0.6428571428571429,0.7590129597664518,1.0,1,0.11111111111111112,0.44739087880091993,0.8453657528155534,6,3.774917217635375,0.6225082782364625,6.25,2.8799999999999994,0.49875413911823124,10,gaus,6.0,6.0,2.9277002188455996,8,1.0,1.0,0.0,1,7.75,10
