amplitude_max,amplitude_max_diff,avg_prominence,avg_prominence_diff,avg_variance_across_levels,correlation,dominant_frequency,dominant_frequency_diff,dynamic_cutoff,dynamic_cutoff_diff,emd_value,frequency_max,frequency_max_diff,htid,is_complex,kl_divergence,lower_envelope,lower_envelope_diff,max_autocorrelation,max_autocorrelation_diff,num_fft_peaks,num_fft_peaks_diff,positive_amplitudes,positive_amplitudes_dtw,positive_amplitudes_euclidean,positive_amplitudes_wasserstein,positive_frequencies,positive_frequencies_dtw,positive_frequencies_euclidean,positive_frequencies_wasserstein,prominence_max,prominence_max_diff,prominence_min,prominence_min_diff,relative_left_bases,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_num_peaks,relative_num_peaks_diff,relative_peaks,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,relative_right_bases,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,scales_used,signal_length,signal_type,smoothness,spectral_bandwidth,spectral_bandwidth_diff,spectral_centroid,spectral_centroid_diff,spectral_magnitude,spectral_magnitude_diff,upper_envelope,upper_envelope_diff,variance_ratio_across_levels,wavelet,wavelet_adaptive_threshold,wavelet_energy_entropy,wavelet_entropy,wavelet_psnr,wavelet_sparsity,wavelet_type,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,positive_amplitudes_dtw_normalized,positive_amplitudes_euclidean_normalized,positive_amplitudes_wasserstein_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,positive_frequencies_dtw_normalized,positive_frequencies_euclidean_normalized,positive_frequencies_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_positive_amplitudes_dtw_normalized,across_positive_amplitudes_euclidean_normalized,across_positive_amplitudes_wasserstein_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_positive_frequencies_dtw_normalized,across_positive_frequencies_euclidean_normalized,across_positive_frequencies_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_spectral_magnitude_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
,,18759.291032734698,18558.633889877554,231044.38328579284,0.644457968611997,,,30167.719160100532,29743.919160100533,25068.4342166618,,,inu.32000013032927,False,,-36858.36386751384,36259.763867513844,49846121132.85572,49834707458.81572,,,[],,,,[],,,,36310.60312238076,35712.00312238076,1207.978943088634,1184.178943088634,"[0, 0]",0.0,-6.0,2,5.0,"[21, 35]",0.0,-6.0,"[1207.978943088634, 36310.60312238076]",18558.633889877554,36113.9820654694,18558.63388987755,"[27, 65]",0.0,-6.0,32,66,smoothed,1.4509443446018734e-05,,,,,0.0,0.0,36858.36386751384,36259.763867513844,0.0630849510557673,mexh,954.2933355054757,247094343.35830063,9.916149964407978,-33.11259806758619,0.6538825757575758,CWT,1.0,0.9999999999999999,0.028836349479139267,0.3964703310384326,1.0,0.8308823529411768,0.7873728848186338,0.1638520450952534,,0.05527409468017498,,,,1.0000000000000002,1.0000000000000002,1.0,,,,,,1.0,0.9411923123581384,1.0,,,,,0.5,,0.9349482322851931,0.09090909090909091,0.09090909090909091,0.7063104892026992,0.7063104892026992,0.05,3.3653585145886167,1.0,1,2.0283798883487254,1.0,1,0.0,0.6482752713962207,0.8425433519962604,2,0,0.6509267454215795,1.0,1,0.5,0.95,1.25,1.1428571428571428,0.9125,1,mexh,0.14285714285714285,,,2,1.25,0.9914543066265906,0.9999999999999999,0.028284589631374035,0.31095532144642274,1.0000000000000002,0.6820512820512825,0.7873728848186337,0.16385204509525336,,0.06695167083366396,,,,1.0,1.0,1.0,,,,,0.0,0.9999999999999999,0.9411923123581383,1.0,,,,,0.4,,0.9349482322851932,0.16666666666666669,0.05263157894736842,0.7062524597045459,0.7062524597045459,0.052631578947368425,3.3331128978044604,1.0,1,1.9231951912760807,1.0,1,0.0,1.0,1.0,1.0,0.975,1,1.5,1.5,0.7071067811865476,2,0.1111111111111111,0.12618861628126718,0.8843656373378419,1,1.0,1
38952.59806800024,35269.957173487106,15988.17391519778,15601.17391519778,210641.779473825,0.3926999181784983,0.09090909090909091,0.06060606060606061,10471.398863037,10343.898863037,25246.51281474889,0.48484848484848486,0.0,inu.32000013032927,False,,-36044.076561304966,35402.076561304966,49068995046.280785,49055900257.280785,2.0,3.0,"[1677954.3079748764, 387007.1894558471, 173148.81348448, 143845.18288819524, 61768.80422942219, 55773.180085628024, 17432.083462394487, 38952.59806800024, 21656.465411186822, 10046.223488208816, 14598.440747666931, 15667.2410389646, 12440.22302941228, 7879.985336454356, 9559.593575640716, 13290.63020985999, 10399.185202851924, 8103.1557547937655, 7695.084026395905, 7645.270826078921, 6714.696715169303, 5256.189462332094, 6687.948901103496, 7003.545399014134, 6511.386930179734, 6631.609560220965, 6012.2636736474615, 5739.0544826275745, 5378.284940332086, 6371.622163944968, 5950.151650597704, 6190.4818602199, 5688.893550711414]",2567785.27419083,1712944.8541708277,82023.6607370817,"[0.0, 0.015151515151515152, 0.030303030303030304, 0.045454545454545456, 0.06060606060606061, 0.07575757575757576, 0.09090909090909091, 0.10606060606060606, 0.12121212121212122, 0.13636363636363635, 0.15151515151515152, 0.16666666666666669, 0.18181818181818182, 0.19696969696969696, 0.21212121212121213, 0.2272727272727273, 0.24242424242424243, 0.25757575757575757, 0.2727272727272727, 0.2878787878787879, 0.30303030303030304, 0.3181818181818182, 0.33333333333333337, 0.3484848484848485, 0.36363636363636365, 0.3787878787878788, 0.3939393939393939, 0.4090909090909091, 0.42424242424242425, 0.4393939393939394, 0.4545454545454546, 0.4696969696969697, 0.48484848484848486]",0.0,0.0,0.0,29492.86969790561,28857.86969790561,2483.4781324899486,2471.4781324899486,"[0, 0]",0.0,2.0,2,6.0,"[20, 34]",0.0,-7.0,"[2483.4781324899486, 29492.86969790561]",15601.17391519778,28880.34783039556,15601.17391519778,"[27, 65]",0.0,-7.0,32,66,raw,4.31787000175874e-06,0.07790063698335523,0.06902277487258707,0.032197178376293815,0.094761827350834,2774999.7875864594,2706780.8043236975,36044.076561304966,35402.076561304966,0.064770930405558,mexh,980.6682706562613,245598238.8438208,9.952644608808896,-32.432260968075006,0.6595643939393939,CWT,0.9999999999999999,0.9999999999999999,0.011328561974723428,0.3783115570885583,1.0,0.7435897435897434,0.6313344062077034,0.14335776554656404,,0.5720284628333714,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.617449072197275,0.7636250660674255,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.995503894191587,0.0,0.47368421052631576,0.6832740392885677,0.6832740392885677,0.0,3.8805755918462137,1.0,1,1.9032656818667175,1.0,1,0.0,0.38106810312567096,0.6070111377223077,3,0,0.6134902543009116,1.0,1,1.0,0.9,1.5,1.2000000000000002,0.875,1,mexh,0.14285714285714285,,,2,1.25,0.9999999999999999,0.24421265053821722,0.07521354141457481,0.39911512868498566,0.9935193720626531,0.7435897435897434,0.45713353397177514,0.14261835530325612,,0.25056501230949546,0.0,0.0,0.0,0.7754907167979115,0.7754907167979115,0.7754907167979118,0.0,0.0,0.0,0.0,1.0,0.3449572619771876,0.7124904940693617,0.7600185198904832,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.9196894819188418,0.0,0.4736842105263158,0.6832740392885676,0.6832740392885676,0.0,3.302367064506965,0.9907756399977486,2,1.6520458235299393,0.8590109995199041,4,1.4142135623730951,0.9292893218813453,3.0,2.6666666666666665,0.8896446609406726,2,1.5,1.5,0.7071067811865476,2,0.1111111111111111,0.12618861628126718,0.8843656373378419,1,1.75,2
,,9322.523671318691,8935.523671318691,86141.48279700654,0.5090751604669801,,,4684.36462277582,4556.86462277582,6397.676091908152,,,inu.32000013032927,False,,-16869.612003980976,16227.612003980976,4453250194.8257885,4440155405.8257885,,,[],,,,[],,,,22465.027446197328,21830.027446197328,800.4935443183231,788.4935443183231,"[0, 28, 28, 28]",0.0,12.0,4,4.0,"[13, 35, 44, 60]",0.0,12.0,"[22465.027446197328, 800.4935443183231, 4085.075267375468, 9939.498427383644]",8935.523671318691,34194.094685274766,8935.523671318691,"[28, 41, 49, 65]",0.0,-1.5,32,66,raw,1.9091631138374884e-06,,,,,0.0,68218.9832627621,16869.612003980976,16227.612003980976,0.059514968211698396,gaus4,407.1589573533763,27447877.498205315,10.201386982362322,-21.78366992902907,0.6832386363636364,CWT,0.08678598371454531,0.26856762876865137,0.7965992267709251,1.0,0.041883396988277984,1.0,0.8860382983942281,0.004160997909786045,,0.0240012957637038,,,,0.29106413589500635,0.29106413589500635,0.29106413589500646,,,,,0.0,0.26769775861544276,0.9794071914185299,0.6506855906082,,,,,0.0,,0.04582868724204098,1.0,0.9999999999999999,0.1695682811877674,0.1695682811877674,0.9999999999999999,1.7087950374518308,0.4403457675305478,3,1.861587036823259,0.9781015097153539,2,0.44444444444444436,0.38977441069167595,0.6208795922522272,2,0,0.5105044415683018,0.8321312979128496,2,0.5,0.95,2.25,2.181818181818182,0.8625,2,gaus,0.8392857142857143,1.0,0.11249999999999998,1,1.75,0.09547592574780052,0.0655876124703563,0.8097423739440075,1.0,0.04856444906364257,1.0,0.6097867833984334,0.01304662499810267,,0.010513261767934268,,,,0.2694820569542029,0.2694820569542029,0.269482056954203,,,,,0.025202995068456222,0.1495577368361633,0.8804922934615226,0.5139550307382714,,,,,0.2,,0.04555720405155817,0.9166666666666666,1.0,0.16956828118776737,0.16956828118776737,1.0,1.5950847385157683,0.47855706884890076,7,1.707580073722287,0.8878870337593094,2,3.5355339059327378,0.8232233047033631,4.5,3.1111111111111116,0.7991116523516816,3,11.25,10.5,5.6035702904487605,16,0.8333333333333334,1.0,0.11666666666666663,3,3.0,3
,,9449.300821713874,9062.300821713874,100790.10429084707,0.41848928043109207,,,1502.4965244266768,1374.9965244266768,5952.952687143185,,,inu.32000013032927,False,,-15200.706559607708,14558.706559607708,3939080668.5268273,3925985879.5268273,,,[],,,,[],,,,23969.460092263762,23334.460092263762,726.7858646745374,714.7858646745374,"[0, 28, 28, 28]",0.0,12.0,4,4.0,"[13, 35, 44, 60]",0.0,12.0,"[23969.460092263762, 726.7858646745374, 4116.508595759819, 8984.448734157379]",9062.300821713874,34701.203286855496,9062.300821713874,"[28, 41, 49, 65]",0.0,-1.5,32,66,raw,1.6840603389991387e-06,,,,,0.0,68218.9832627621,15200.706559607708,14558.706559607708,0.054733968942320826,gaus6,371.0396982528422,23636388.20163566,10.167783143078005,-21.364637884458055,0.6775568181818182,CWT,0.06523942078478012,0.20021250544650085,0.8275003639265007,0.9160130289742259,0.025143332224143892,0.9384615384615391,0.6877781206402017,0.02053879633038125,,0.0,,,,0.3045477219482514,0.3045477219482514,0.30454772194825147,,,,,0.0,0.07539501755000999,1.0,0.7254624541757764,,,,,0.0,,0.03488425377083351,1.0,0.9999999999999999,0.12485640232735598,0.12485640232735598,0.9999999999999999,1.6419063734326786,0.4231089781842206,4,1.7054253589973185,0.8960521777099676,3,0.44444444444444436,0.3777176241775168,0.6016740916102038,4,0,0.46011088834853425,0.7499889120045481,5,0.816496580927726,0.9183503419072274,4.0,3.8709677419354844,0.7591751709536136,3,gaus,0.8392857142857143,1.0,0.11249999999999998,1,2.5,0.07413439513196887,0.048894426625987225,0.838646772409736,0.9188234865029508,0.032054343132415695,0.9384615384615391,0.49096229231489985,0.02829194797487586,,0.0,,,,0.2791060746603792,0.2791060746603792,0.2791060746603793,,,,,0.025202995068456222,0.04212178783947364,0.896525266028625,0.5666292275723878,,,,,0.2,,0.03548335723514677,0.9166666666666666,1.0,0.12485640232735597,0.12485640232735597,1.0,1.5583063111708408,0.46752281094267933,8,1.5986219362914376,0.8312322865318305,5,2.1213203435596424,0.8939339828220179,6.5,6.153846153846153,0.784466991411009,4,11.25,10.5,5.6035702904487605,16,0.8333333333333334,1.0,0.11666666666666663,3,3.75,4
,,9348.04787621696,8961.04787621696,109508.9140099142,0.42502419516493667,,,412.89945640561564,285.39945640561564,5745.935202435849,,,inu.32000013032927,False,,-13963.254617556344,13321.254617556344,3633600953.3610992,3620506164.3610992,,,[],,,,[],,,,22426.667010548532,21791.667010548532,1285.0449497847335,1273.0449497847335,"[0, 28, 28, 28]",0.0,12.0,4,4.0,"[13, 35, 44, 60]",0.0,12.0,"[22426.667010548532, 1285.0449497847335, 5184.167562387301, 8496.311982147277]",8961.04787621696,34296.19150486784,8961.04787621696,"[28, 41, 49, 65]",0.0,-1.5,32,66,raw,1.5283078892657288e-06,,,,,0.0,68218.9832627621,13963.254617556344,13321.254617556344,0.05375161252959099,gaus8,365.20477665943764,24228264.740143467,10.163662002253123,-21.04625007628305,0.6571969696969697,CWT,0.055209556797375,0.15291642961225269,0.8509795833717609,0.9057129518870809,0.02774285456726302,0.7179487179487182,0.7020807178686677,0.030286806278378764,,0.18178487613853672,,,,0.29377880342076856,0.29377880342076856,0.2937788034207686,,,,,0.0,0.00954297831996738,0.9835531677559524,0.6487789096607991,,,,,0.0,,0.028381918940723866,1.0,0.9999999999999999,0.09170365450984297,0.09170365450984297,0.9999999999999999,1.5907463350629114,0.4099253570540811,5,1.6198799460114228,0.8511055295352403,4,0.44444444444444436,0.37223014911764263,0.59293298089536,5,0,0.43035970229143716,0.7014939508400886,6,0.816496580927726,0.9183503419072274,5.0,4.8979591836734695,0.7091751709536137,4,gaus,0.8392857142857143,1.0,0.11249999999999998,1,3.25,0.06419997310570065,0.03734412658644895,0.8606088352002836,0.9088680810814519,0.03461815574964292,0.7179487179487183,0.49953435583314065,0.037365912388257566,,0.07962703376982258,,,,0.2714196726768414,0.2714196726768414,0.27141967267684153,,,,,0.025202995068456222,0.005331483713545589,0.8837202322159072,0.5126119296407977,,,,,0.2,,0.029498257576962793,0.9166666666666666,1.0,0.09170365450984296,0.09170365450984296,1.0,1.5072166926253885,0.4521949117349731,10,1.520511243911409,0.7906172242987555,7,2.1213203435596424,0.8939339828220179,8.5,8.23529411764706,0.7344669914110089,7,11.25,10.5,5.6035702904487605,16,0.8333333333333334,1.0,0.11666666666666663,3,6.0,5
,,16939.507776665287,16738.850633808142,137968.88859585323,0.8065543022260472,,,16823.2546859063,16399.4546859063,15948.936471318571,,,inu.32000013032927,False,,-24273.389783002767,23674.78978300277,19814089918.344303,19802676244.304302,,,[],,,,[],,,,27132.30167968956,26533.701679689562,6746.713873641014,6722.913873641014,"[0, 27]",0.0,-6.0,2,5.0,"[15, 36]",0.0,-6.0,"[27132.30167968956, 6746.713873641014]",16738.850633808142,32474.415553330575,16738.850633808142,"[65, 65]",0.0,-6.0,32,66,smoothed,7.940259733814057e-06,,,,,0.0,0.0,24273.389783002767,23674.78978300277,0.08855588794828363,gaus2,627.8748208229812,108196085.78943445,9.873514516907942,-29.028431215362424,0.6387310606060606,CWT,0.5585985102540595,0.40224690887273995,0.316053635401567,0.2651521007444029,0.3983388728944563,0.5955882352941168,1.0,0.06698518438977913,,0.8551765034792538,,,,0.8618550249534507,0.8618550249534507,0.8618550249534507,,,,,,0.5484415938793057,0.8261221481696953,0.6786432027653428,,,,,0.5,,0.3465468071397356,0.09090909090909091,0.09090909090909091,0.36770811363701394,0.36770811363701394,0.05,2.6073644131155453,0.774765720149216,2,1.4746606616719677,0.7270140421637031,6,0.0,0.5219806956704213,0.67840219180395,3,0,0.45037043098139024,0.6918911139374111,4,1.707825127659933,0.8292174872340067,3.75,3.2,0.7271087436170034,3,gaus,0.8392857142857143,1.0,0.11249999999999998,1,2.5,0.553824898666585,0.5128420578894048,0.3100062088408307,0.2079612275229179,0.39833887289445635,0.5179487179487172,0.9999999999999998,0.0669851843897791,,0.8569666390094772,,,,0.8618550249534505,0.8618550249534505,0.8618550249534509,,,,,0.0,0.5494234329256118,0.8261221481696952,0.6786432027653428,,,,,0.4,,0.3465468071397356,0.16666666666666669,0.05263157894736842,0.36908666123152994,0.36908666123152994,0.052631578947368425,2.5732181145046304,0.7720164883102589,3,1.4431274234153808,0.75038011220163,10,4.949747468305833,0.7525126265847084,6.5,4.615384615384615,0.7137563132923542,8,11.25,10.5,5.6035702904487605,16,0.8333333333333334,1.0,0.11666666666666663,3,6.75,6
,,,,976839.2576627241,0.10424066513468737,,,0.0,127.5,23019.22501150897,,,inu.32000013032927,False,,-47866.11789971271,47224.11789971271,49280222114.34086,49267127325.34086,,,[],,,,[],,,,,,,,[],,,0,8.0,[],,,[],,,,[],,,32,66,raw,3.275686024610061e-06,,,,,0.0,68218.9832627621,47866.11789971271,47224.11789971271,0.07072797873671044,gaus1,825.952184982054,208138434.19501454,9.96223344835537,-32.58588089676625,0.5909090909090909,CWT,0.8920893384494345,0.683528493446938,0.0,0.4022771992982669,0.8354765008950176,0.0,0.0,1.0000000000000002,,,,,,,,,,,,,0.0,0.0,,,,,,,1.0,,1.0,,,1.0,1.0,,1.3,0.3350018493987164,6,1.4915621996655541,0.7836857533219609,7,0.7777777777777772,0.6277777777777778,1.0,1,0,0.4766714415112071,0.7769829075025598,3,2.753785273643051,0.7246214726356949,4.25,2.4347826086956523,0.6498107363178474,6,gaus,0.8392857142857143,1.0,0.11249999999999998,1,4.75,0.8931161923707737,0.1669263051030712,0.06461699709607482,0.42227880817647295,0.8312559378004931,0.0,0.07875200334373794,0.9400263587724227,,,,,,,,,,,,,0.025202995068456222,0.0,,,,,,,1.0,,0.9238279401865526,,,1.0,1.0,,1.27703576713435,0.3831360671807848,12,1.3910616653347456,0.7233075829457263,13,0.7071067811865476,0.9646446609406726,12.5,12.48,0.6698223304703363,9,11.25,10.5,5.6035702904487605,16,0.8333333333333334,1.0,0.11666666666666663,3,7.5,7
,,9002.49137186152,8615.49137186152,82419.80532535879,0.5150712496888955,,,1239.2076508356731,1111.7076508356731,4606.403939165313,,,inu.32000013032927,False,,-10540.344818614518,9898.344818614518,2300218293.0709186,2287123504.0709186,,,[],,,,[],,,,18153.032317450215,17518.032317450215,1072.9259172191144,1060.9259172191144,"[0, 28, 41, 28]",0.0,7.5,4,4.0,"[13, 35, 44, 61]",0.0,7.5,"[18153.032317450215, 9809.509620924879, 1072.9259172191144, 6974.497631851875]",8615.49137186152,32913.96548744608,8615.49137186152,"[28, 49, 49, 65]",0.0,-6.0,32,66,raw,1.449716817844064e-06,,,,,0.0,68218.9832627621,10540.344818614518,9898.344818614518,0.071467714297257,morl,284.2920678964551,17911587.07316305,10.055388679470646,-19.02547234411832,0.6515151515151515,CWT,0.0,0.12905132007326262,1.0,0.6351025509011461,0.0,0.6564102564102561,0.8991615987860218,0.0,,0.11271294683181374,,,,0.25702659020086827,0.25702659020086827,0.2570265902008683,,,,,0.0,0.05948261310123685,0.9274233452596115,0.43636062744721155,,,,,0.0,,0.0,0.18181818181818182,0.763157894736842,0.0,0.0,0.763157894736842,1.2239002947372264,0.31539143247431145,7,1.5784954135510632,0.8293615697430531,5,0.44444444444444436,0.2454573294134008,0.39099397605674463,7,0,0.4149657157713358,0.6764014796684915,7,1.0,0.9,6.5,6.363636363636364,0.625,7,morl,1.0,,,3,6.0,0.009515778205641215,0.031515964930547286,1.0,0.6473131208324951,0.007256405709016568,0.6564102564102562,0.6176520516941467,0.009173347564146991,,0.049371530868350555,,,,0.2451874856775704,0.2451874856775704,0.2451874856775705,,,,,0.025202995068456222,0.033231824735976356,0.840019155661933,0.36298058814475026,,,,,0.2,,0.0033740087049822717,0.16666666666666669,0.7631578947368421,0.0,0.0,0.7631578947368423,1.1960188171229327,0.3588293747597799,14,1.4528885484790324,0.7554555850958685,9,3.5355339059327378,0.8232233047033631,11.5,10.956521739130435,0.6241116523516816,12,13.5,13.5,2.1213203435596424,2,1.0,0.3785658488438015,0.18643024534685954,2,9.5,8
,,8560.422825354175,8173.422825354175,121820.05123956778,0.1228665469825687,,,0.0,127.5,6654.014010471197,,,inu.32000013032927,False,,-16070.503589789418,15428.503589789418,4185986939.5443096,4172892150.5443096,,,[],,,,[],,,,19429.8141495382,18794.8141495382,1968.6143518487606,1956.6143518487606,"[4, 31, 31]",0.0,-6.5,3,5.0,"[22, 40, 47]",0.0,-6.5,"[19429.8141495382, 1968.6143518487606, 4282.839974675569]",8173.422825354175,22585.268476062527,8173.422825354177,"[51, 42, 51]",0.0,-6.5,32,66,raw,1.0247331614159315e-06,,,,,0.0,68218.9832627621,16070.503589789418,15428.503589789418,0.05086660676190752,gaus7,377.7289166096222,25503592.622578193,10.180753093924261,-21.911520810210373,0.6747159090909091,CWT,0.09920539100101962,0.0,0.7871709797763803,0.9484291727580894,0.03334409588956647,0.9076923076923075,0.040765411171403976,0.044051195231996874,,0.4043743196435614,,,,0.21000968479098572,0.21000968479098572,0.21000968479098597,,,,,0.0,0.0,0.5079927148415562,0.49982225274046344,,,,,0.25,,0.04013981466769528,0.09090909090909091,0.026315789473684292,0.14815925604968586,0.14815925604968586,0.026315789473684292,1.0105477516827017,0.26041181978416916,8,1.3899544051282453,0.7302997255564352,8,0.44444444444444436,0.16259226699258209,0.25899653149260865,9,0,0.35758231919009553,0.5828655250564168,8,0.5,0.95,8.25,8.22857142857143,0.5625,8,gaus,0.8392857142857143,1.0,0.11249999999999998,1,6.25,0.1077771527090912,0.0,0.8009233519581302,0.9501548882817522,0.04014245263144049,0.9076923076923075,0.10318418781531019,0.050178535293174904,,0.17712764829439503,,,,0.21162879228788228,0.21162879228788228,0.2116287922878825,,,,,0.025202995068456222,0.0,0.5134624470570557,0.4076841232039438,,,,,0.4,,0.040320858924803984,0.08333333333333334,0.02631578947368421,0.14815925604968586,0.14815925604968586,0.026315789473684223,0.9749514917767012,0.2925047910675054,15,1.432457839764519,0.7448322698925078,11,2.8284271247461903,0.8585786437626906,13.0,12.692307692307692,0.6042893218813452,14,11.25,10.5,5.6035702904487605,16,0.8333333333333334,1.0,0.11666666666666663,3,11.25,9
,,7470.833797504605,7083.833797504605,128413.35298971184,0.13723564940400904,,,0.0,127.5,6603.7137260995205,,,inu.32000013032927,False,,-18787.919142467388,18145.919142467388,4737806588.470481,4724711799.470481,,,[],,,,[],,,,16405.515081815858,15770.515081815858,1777.7119407997588,1765.7119407997588,"[4, 32, 32]",0.0,-6.5,3,5.0,"[22, 36, 47]",0.0,-6.5,"[16405.515081815858, 1777.7119407997588, 4229.274369898197]",7083.833797504605,19316.501392513816,7083.833797504605,"[50, 42, 50]",0.0,-6.5,32,66,raw,1.2368851769623793e-06,,,,,0.0,68218.9832627621,18787.919142467388,18145.919142467388,0.04455966512142548,gaus5,367.7871696442038,27181412.826012522,10.07695855786648,-22.445672407991175,0.6789772727272727,CWT,0.0967683745746586,0.06442247189593348,0.7477804558325792,0.6890127227875409,0.040713083884191426,0.9538461538461537,0.07221425064960896,0.0514227944664656,,0.3422111196658295,,,,0.09412470572428833,0.09412470572428833,0.09412470572428835,,,,,0.0,0.0,0.37525370264751257,0.3495013996494865,,,,,0.25,,0.05188565553704697,0.09090909090909091,0.026315789473684292,0.22096191566972392,0.22096191566972392,0.026315789473684292,0.7810663621695353,0.20127590448455535,10,1.2928817103614827,0.6792964968997014,9,0.44444444444444436,0.12689047750235433,0.20212642434003344,10,0,0.3395225384921415,0.5534277620742915,9,0.5773502691896257,0.9422649730810374,9.5,9.473684210526315,0.4961324865405187,9,gaus,0.8392857142857143,1.0,0.11249999999999998,1,7.0,0.10536332639052697,0.015732782615929697,0.7640781253856187,0.6994192956631268,0.04741021259004363,0.9538461538461538,0.12203261410292121,0.05704041063800074,,0.14989836866997325,,,,0.1289149588897297,0.1289149588897297,0.12891495888972973,,,,,0.025202995068456222,0.0,0.4101156436003199,0.3017953519153378,,,,,0.4,,0.05113236433155566,0.08333333333333334,0.02631578947368421,0.2209619156697239,0.2209619156697239,0.026315789473684223,0.8222492870097574,0.2466910999478528,18,1.3213581334947235,0.6870639753513393,15,2.1213203435596424,0.8939339828220179,16.5,16.363636363636363,0.534466991411009,16,11.25,10.5,5.6035702904487605,16,0.8333333333333334,1.0,0.11666666666666663,3,12.75,10
