signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
raw,mexh,2662741623.621958,0.6357361963190185,1429.6748576569257,-41.67396655894662,163,80,91256.50949555595,-326758.3566597374,False,12.627346018088527,614720.8603033915,0.018403072605016422,6.516094528185744e-07,0.37200386342900515,75942.17519803985,,,,[],[],3,57653.482049547914,7911.164159796077,146512.73964430552,"[55, 121, 148]","[146512.73964430552, 18536.542344542126, 7911.164159796077]","[0, 108, 133]","[162, 162, 162]",1663826925204.1204,165189.3131884399,-165189.3131884399,0.0,,,,CWT,mdp.39015067403918,1663791330315.1204,,0.0,-11.5,19.0,0.0,-20.5,,164359.3131884399,57155.02750409337,161994.44614864374,57155.02750409336,,0.0,57155.02750409337,,,7906.164159796077,0.0,-11.5,145683.73964430552,164359.3131884399,,75573.17519803985,1.0,0.0,0.5811061085456247,1.0,0.0,0.7720930622350111,0.1914507493435842,0.0,0.10535956116749924,0.7740400315601553,0.7740400315601553,0.7740400315601551,,0.0,1.0,0.8967677153265445,1.0,,,,,0.6000000000000001,,1.0000000000000002,0.625,0.625,0.8243317964200664,0.8243317964200664,0.08695652173913043,3.388751777333514,1.0,1,1.4759705789042503,0.746939389551946,2,0,0.6606578323835849,1.0,1,0.0,0.4430812400155275,0.6633696516169735,2,0.5773502691896257,0.9422649730810374,1.5,1.3333333333333333,0.8961324865405187,1,mexh,1.0,1.0,,1,0.1,,,2,1.25
raw,gaus1,2125443097.452324,0.6911042944785276,1523.2798669945284,-41.44675550095074,163,80,85960.40115791796,,False,12.723254792162948,2065443.4731055852,0.026867885269426343,9.903746785835175e-07,-0.07120295507024324,50584.00405201765,,,,[],[],1,39497.458363946425,39497.458363946425,39497.458363946425,[98],[39497.458363946425],[4],[115],1566577696097.555,187620.99174044598,-187620.99174044598,0.0,,,,CWT,mdp.39015067403918,1566542101208.555,,0.0,-21.5,21.0,0.0,-21.5,,186790.99174044598,38999.00381849188,28531.458363946425,38999.00381849188,,0.0,38999.00381849188,,,39492.458363946425,0.0,-21.5,38668.458363946425,186790.99174044598,,50215.00405201765,0.9272291221791946,0.01857539492692495,1.0,0.7734211736321777,1.0,0.0,1.0,,1.0,0.367401163899284,0.367401163899284,0.3674011638992839,,0.0,0.6628089985796007,0.0,0.0,,,,,1.0,,0.9377937459865849,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,2.2309624197924487,0.6583434156242368,4,1.9760245604260018,1.0,1,0,0.4468537490842692,0.6763769793995589,4,0.125,0.6679250986768996,1.0,1,1.7320508075688772,0.8267949192431123,2.5,1.6,0.7883974596215562,2,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,1.75
raw,gaus6,538814284.3585263,0.6562883435582823,690.0327920203399,-33.963003397811114,163,80,35795.51007645243,,False,12.661087866103678,491628.23854956904,0.02523059624201868,6.600704815459328e-07,0.4677949725295436,0.0,0.024539877300613498,1110041.5155564817,9.0,"[0.0, 0.006134969325153374, 0.012269938650306749, 0.018404907975460124, 0.024539877300613498, 0.03067484662576687, 0.03680981595092025, 0.04294478527607362, 0.049079754601226995, 0.05521472392638037, 0.06134969325153374, 0.06748466257668712, 0.0736196319018405, 0.07975460122699386, 0.08588957055214724, 0.09202453987730061, 0.09815950920245399, 0.10429447852760737, 0.11042944785276074, 0.11656441717791412, 0.12269938650306748, 0.12883435582822086, 0.13496932515337423, 0.1411042944785276, 0.147239263803681, 0.15337423312883436, 0.15950920245398773, 0.16564417177914112, 0.17177914110429449, 0.17791411042944785, 0.18404907975460122, 0.1901840490797546, 0.19631901840490798, 0.20245398773006135, 0.20858895705521474, 0.2147239263803681, 0.22085889570552147, 0.22699386503067484, 0.23312883435582823, 0.2392638036809816, 0.24539877300613497, 0.25153374233128833, 0.25766871165644173, 0.2638036809815951, 0.26993865030674846, 0.27607361963190186, 0.2822085889570552, 0.2883435582822086, 0.294478527607362, 0.3006134969325153, 0.3067484662576687, 0.3128834355828221, 0.31901840490797545, 0.32515337423312884, 0.33128834355828224, 0.3374233128834356, 0.34355828220858897, 0.34969325153374237, 0.3558282208588957, 0.3619631901840491, 0.36809815950920244, 0.37423312883435583, 0.3803680981595092, 0.38650306748466257, 0.39263803680981596, 0.39877300613496935, 0.4049079754601227, 0.4110429447852761, 0.4171779141104295, 0.4233128834355828, 0.4294478527607362, 0.43558282208588955, 0.44171779141104295, 0.44785276073619634, 0.4539877300613497, 0.4601226993865031, 0.46625766871165647, 0.4723926380368098, 0.4785276073619632, 0.4846625766871166, 0.49079754601226994]","[1922927.4751883578, 3288257.744703636, 2715100.4983831984, 615324.0505724188, 747588.4065214958, 1110041.5155564817, 518182.79920732626, 123283.32015481222, 347758.0764679489, 270503.7360985762, 259111.3953161023, 233116.86048061846, 165796.01180524376, 184932.11196926396, 116396.95375281852, 90903.34022544895, 136435.80762291682, 107508.2533441566, 91352.6279650761, 55064.33867497191, 71612.86970979322, 107383.56981941196, 63951.32150645882, 65931.28991606037, 69793.94625565724, 60729.27634285696, 43534.077998312176, 42925.692698237515, 54757.45756422352, 58272.31054551755, 42798.131122570354, 53584.36905523959, 54405.905169364916, 55412.50539925735, 48674.670866480315, 32259.52418461893, 61367.91350014255, 56064.04391235598, 48921.70947480162, 43897.17478914671, 44433.46417462516, 31251.685602640777, 34503.65072797456, 42627.21116156316, 38638.505134283696, 39568.01592561058, 39223.28771485713, 35239.597597839354, 38747.67339958389, 36972.99701043458, 34412.975916191725, 36268.701322774934, 36526.14394688945, 37052.68863508159, 32628.527446232863, 25203.37385833329, 36495.38440336713, 29758.897497133374, 34262.16737122737, 32367.253203372744, 30885.174937758078, 36861.14446549663, 31132.934958652644, 31418.619405298516, 29717.758259103284, 32167.345218291488, 28410.296755964166, 25057.601510336994, 31798.797697224018, 25478.483819316472, 31429.52394334793, 28432.256212206903, 29039.8287242071, 26088.999713500783, 31564.96931576632, 29930.100099795272, 29275.073957917055, 25166.79535501065, 31171.3560671475, 26980.3983110553, 30086.70609982563]",3,46768.40642108184,11099.949311946679,81903.98484628579,"[27, 56, 152]","[11099.949311946679, 81903.98484628579, 47301.28510501306]","[0, 0, 102]","[41, 102, 162]",282722809409.0524,76775.94108824109,-76775.94108824109,15574139.450718617,0.06247017923315152,0.10488857300602684,0.49079754601226994,CWT,mdp.39015067403918,282687214520.0524,,0.0,-11.5,19.0,0.0,-20.5,,75945.94108824109,46269.951875627296,129339.21926324553,46269.951875627296,,15574139.450718617,46269.951875627296,,,11094.949311946679,0.0,-11.5,81074.98484628579,75945.94108824109,,369.0,0.23794126644559246,0.630401474507715,0.7284779643151611,0.10433969128568657,0.3711911357340722,0.9389669632520554,0.12284600974547247,,0.19567772668017674,0.5302479488546984,0.5302479488546984,0.5302479488546984,,0.7239400793492959,0.0,0.6773499299647351,0.3962660843851129,,,,,0.6000000000000001,,0.11656560946125749,0.625,0.625,0.13194409956190312,0.13194409956190312,0.08695652173913043,2.000550275660999,0.5903501959164326,5,1.4392337359313707,0.7283481009067484,3,0,0.39342586648450745,0.5955062472582331,5,0.125,0.44148778646939363,0.6609839746162283,3,1.1547005383792515,0.8845299461620748,4.0,3.75,0.7422649730810373,3,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,2.5
raw,gaus2,1334117639.3783157,0.6694785276073619,1015.4381056607243,-38.50103909312958,163,80,58399.66164130633,,False,12.532943687052665,506477.29002088297,0.01892762727953843,9.349483711376929e-07,0.48448174955726164,54384.5451760562,,,,[],[],3,62774.72244543008,4224.163045536334,139164.68355660464,"[56, 122, 150]","[139164.68355660464, 4224.163045536334, 44935.32073414925]","[0, 105, 105]","[105, 126, 162]",803990297906.5486,126722.74776063704,-126722.74776063704,0.0,,,,CWT,mdp.39015067403918,803954703017.5486,,0.0,-16.0,19.0,0.0,-20.5,,125892.74776063704,62276.26789997554,177358.16733629024,62276.26789997553,,0.0,62276.26789997554,,,4219.163045536334,0.0,-16.0,138335.68355660464,125892.74776063704,,54015.5451760562,0.5485323357556608,0.2593992619545262,0.1687918005836438,0.43971917217018036,0.6094182825484755,0.9680363372697873,0.13112201601582243,,0.000930080661874208,0.8887400028568521,0.8887400028568521,0.888740002856852,,0.0,0.7133453034327601,1.0,0.931336384862173,,,,,0.6000000000000001,,0.44999856411098327,0.34375,0.34375,0.5230902985568672,0.5230902985568672,0.08695652173913043,2.8828625767432605,0.8507151795613902,2,1.3078853986099601,0.6618770964709059,6,0,0.5454978306994143,0.8256888875915006,2,0.125,0.44018131518544235,0.65902795995749,4,1.9148542155126762,0.8085145784487324,3.5,2.8235294117647056,0.7292572892243663,4,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,3.25
raw,gaus4,606113217.886565,0.6566717791411043,716.5275084811085,-34.821458961019445,163,80,39899.32381419449,,False,12.599497282475989,485158.0569999063,0.022672607562836813,7.647491870386317e-07,0.48869267220420337,28834.62415749105,,,,[],[],3,50701.46245992154,5532.494975789516,102512.39742364088,"[27, 56, 152]","[5532.494975789516, 102512.39742364088, 44059.49498033422]","[0, 0, 105]","[31, 105, 162]",345057437003.68567,72283.5201606725,-72283.5201606725,0.0,,,,CWT,mdp.39015067403918,345021842114.68567,,0.0,-16.0,19.0,0.0,-20.5,,71453.5201606725,50203.007914466994,141138.3873797646,50203.007914467,,0.0,50203.007914466994,,,5527.494975789516,0.0,-11.5,101683.39742364088,71453.5201606725,,28465.62415749105,0.29432948758265476,0.5602193660554953,0.45947317823866063,0.13271965629935362,0.3781163434903043,0.975372019000319,0.11923990310770127,,0.03798687006094467,0.6183362594768568,0.6183362594768568,0.6183362594768569,,0.0,0.3736045782498439,0.7566311839680854,0.588840568428799,,,,,0.6000000000000001,,0.15643845692346542,0.34375,0.625,0.09676280395617165,0.09676280395617165,0.08695652173913043,1.898627514262846,0.5602734100981592,7,1.3096181894164305,0.662754003995829,5,0,0.37451617104754553,0.5668837220870144,6,0.125,0.4108171362534984,0.6150646787600746,6,0.816496580927726,0.9183503419072274,6.0,5.91549295774648,0.6591751709536138,5,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,4.0
raw,gaus3,787483644.8932978,0.6811349693251534,916.3974549476256,-36.158207023592766,163,80,44074.58666350116,,False,12.65458469253305,759294.0500542345,0.028421362881489894,6.916044057039929e-07,0.05556379454899221,0.0,,,,[],[],2,55111.82995096872,6852.5187500335815,103371.14115190387,"[76, 124]","[103371.14115190387, 6852.5187500335815]","[5, 115]","[115, 134]",463420413247.17896,108985.90905487408,-108985.90905487408,0.0,,,,CWT,mdp.39015067403918,463384818358.17896,,0.0,-21.0,20.0,0.0,-21.0,,108155.90905487408,54613.375405514176,99257.65990193744,54613.37540551418,,0.0,54613.375405514176,,,6847.5187500335815,0.0,-21.0,102542.14115190387,108155.90905487408,,369.0,0.3516994512061996,0.45093497030856244,0.7000745183312722,0.2092035781555659,0.8199445983379501,0.22083533875790418,0.27202752067567243,,0.07537481563715828,0.7171148727670569,0.7171148727670569,0.7171148727670571,,0.0,0.0,0.47522519328929014,0.5968650647249236,,,,,0.8,,0.23215028964059994,0.03125,0.03125,0.3841885848306884,0.3841885848306884,0.043478260869565216,1.8087571901150938,0.5337532250704828,8,1.355832848899027,0.6861416988697394,4,0,0.347021027474939,0.5252658947869022,7,0.125,0.42585285368187525,0.6375757619012251,5,1.8257418583505538,0.8174258141649446,6.0,5.5721393034825875,0.6087129070824724,6,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,4.75
raw,gaus7,517501741.73459405,0.664340490797546,675.8982080073257,-33.4487038566515,163,80,33819.37885618296,,False,12.642640522323727,492475.42387922184,0.02725815345840598,5.140161616387839e-07,0.16934318233707765,0.0,0.024539877300613498,1151434.052096933,11.0,"[0.0, 0.006134969325153374, 0.012269938650306749, 0.018404907975460124, 0.024539877300613498, 0.03067484662576687, 0.03680981595092025, 0.04294478527607362, 0.049079754601226995, 0.05521472392638037, 0.06134969325153374, 0.06748466257668712, 0.0736196319018405, 0.07975460122699386, 0.08588957055214724, 0.09202453987730061, 0.09815950920245399, 0.10429447852760737, 0.11042944785276074, 0.11656441717791412, 0.12269938650306748, 0.12883435582822086, 0.13496932515337423, 0.1411042944785276, 0.147239263803681, 0.15337423312883436, 0.15950920245398773, 0.16564417177914112, 0.17177914110429449, 0.17791411042944785, 0.18404907975460122, 0.1901840490797546, 0.19631901840490798, 0.20245398773006135, 0.20858895705521474, 0.2147239263803681, 0.22085889570552147, 0.22699386503067484, 0.23312883435582823, 0.2392638036809816, 0.24539877300613497, 0.25153374233128833, 0.25766871165644173, 0.2638036809815951, 0.26993865030674846, 0.27607361963190186, 0.2822085889570552, 0.2883435582822086, 0.294478527607362, 0.3006134969325153, 0.3067484662576687, 0.3128834355828221, 0.31901840490797545, 0.32515337423312884, 0.33128834355828224, 0.3374233128834356, 0.34355828220858897, 0.34969325153374237, 0.3558282208588957, 0.3619631901840491, 0.36809815950920244, 0.37423312883435583, 0.3803680981595092, 0.38650306748466257, 0.39263803680981596, 0.39877300613496935, 0.4049079754601227, 0.4110429447852761, 0.4171779141104295, 0.4233128834355828, 0.4294478527607362, 0.43558282208588955, 0.44171779141104295, 0.44785276073619634, 0.4539877300613497, 0.4601226993865031, 0.46625766871165647, 0.4723926380368098, 0.4785276073619632, 0.4846625766871166, 0.49079754601226994]","[922767.4683239049, 2787396.1188301463, 2456790.9418127947, 1129081.9001922412, 877848.5013062025, 1151434.052096933, 876634.4469928099, 440652.03436631535, 477557.492611123, 471277.18295576447, 487203.3968120252, 335610.5857049416, 213449.8008110837, 337306.90903462836, 228437.62821918848, 200682.7441972127, 234154.62827966223, 182738.22979757187, 149641.05862374877, 162203.80225397623, 191939.74325807943, 182297.5220324435, 134722.4506334092, 147189.4198761051, 108726.80214940802, 89836.98352550213, 135971.8695509938, 127297.20830925323, 118112.86694787367, 113465.95975020358, 117989.04575693616, 114279.28344319866, 88839.3176361182, 99637.30696314035, 92839.23831173101, 86783.59685062972, 103202.8624103736, 89416.9938070896, 92478.02317074557, 97003.51628220931, 87859.65231449583, 78212.7618476224, 70739.33602461859, 84215.86504022176, 95529.46427585185, 62627.8668573307, 76549.99056345936, 72654.9867986687, 74523.69362109539, 68242.90961976392, 71509.34122558699, 71992.06667419591, 69993.25085564323, 69026.65248575776, 64605.06795845943, 69368.632520034, 66431.2258474708, 64761.47528159194, 63214.37312238714, 68621.43115052176, 62351.330642016015, 66549.45326191655, 63537.83902230377, 59391.226117101454, 65533.621812229714, 64429.20146300197, 68028.95670957629, 58468.74864194161, 60414.176743412936, 57971.546116699756, 65686.27504827808, 60488.998215019674, 59285.3882316526, 61268.69993991149, 59542.364783895195, 62125.905325586005, 55396.63540689231, 56890.17458653295, 57183.87624250207, 59224.792977644094, 58568.83107477205]",3,42869.28558522225,5509.869737976025,114873.15996475771,"[46, 73, 124]","[5509.869737976025, 114873.15996475771, 8224.827052933004]","[5, 5, 115]","[50, 115, 134]",248249937580.46158,68654.74942423518,-68654.74942423518,19187917.02033538,0.0952611537750435,0.12400006029843431,0.49079754601226994,CWT,mdp.39015067403918,248214342691.46158,,0.0,-20.5,19.0,0.0,-20.5,,67824.74942423518,42370.831039767705,117641.85675566674,42370.831039767705,,19187917.02033538,42370.831039767705,,,5504.869737976025,0.0,-20.5,114044.15996475771,67824.74942423518,,369.0,0.21078834690160808,0.6724474786592793,0.6479068205636628,0.09535219055853925,0.5166204986149574,0.4190459083380213,0.12331818206664058,,0.03734603981491058,0.4429196819928166,0.4429196819928166,0.4429196819928166,,0.8919210088110744,0.0,0.5987527306558901,0.7043452177950333,,,,,0.6000000000000001,,0.09451475886591375,0.0625,0.0625,0.06834497356530381,0.06834497356530381,0.08695652173913043,1.9410197784570191,0.5727831089429445,6,1.2619283324349988,0.6386197609623565,8,0,0.3069523513860674,0.46461622997583363,8,0.125,0.3773899179575299,0.5650183212236011,8,1.0,0.9,7.5,7.384615384615385,0.575,7,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,5.5
raw,gaus8,488767748.36842984,0.6604294478527607,613.5227235293594,-32.860981975886446,163,80,30573.80576369359,,False,12.575656273169448,452933.9136100523,0.029167983512854656,6.246189693804674e-07,0.46840678810121955,16797.859520200334,,,,[],[],4,34901.72090778049,4385.113469487597,69393.6807816355,"[26, 56, 122, 152]","[15463.280888881261, 69393.6807816355, 4385.113469487597, 50364.80849111758]","[0, 0, 104, 104]","[41, 104, 126, 162]",219513689289.26773,75867.10934129932,-75867.10934129932,0.0,,,,CWT,mdp.39015067403918,219478094400.26773,,0.0,-11.0,18.0,0.0,-20.0,,75037.10934129932,34403.26636232594,128640.88363112195,34403.26636232594,,0.0,34403.26636232594,,,4380.113469487597,0.0,-11.0,68564.6807816355,75037.10934129932,,16428.859520200334,0.1661927329309594,0.7204960469758964,0.35534450741582824,0.08323506353014534,0.44598337950138384,0.940032782951892,0.1012800210730618,,0.005488790746171313,0.26447083578322106,0.26447083578322106,0.26447083578322106,,0.0,0.21355010513590372,0.6726576564007651,0.27936405025527916,,,,,0.4000000000000001,,0.07613338579985321,0.65625,0.65625,0.12482680604454416,0.12482680604454416,0.13043478260869565,1.227790667164208,0.3623135442898423,9,1.2963637069483476,0.6560463533251178,7,0,0.2755463260256947,0.4170787244458332,9,0.125,0.39554493348273817,0.5921995359453891,7,1.1547005383792515,0.8845299461620748,8.0,7.875,0.5422649730810374,8,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,6.25
raw,gaus5,574821846.4305936,0.6511503067484663,717.5214611252196,-34.54523640262628,163,80,38931.467740340115,,False,12.669821116294083,550677.66697035,0.0234038944828322,5.76724768437495e-07,0.1465927560418731,0.0,0.024539877300613498,1173001.718608414,10.0,"[0.0, 0.006134969325153374, 0.012269938650306749, 0.018404907975460124, 0.024539877300613498, 0.03067484662576687, 0.03680981595092025, 0.04294478527607362, 0.049079754601226995, 0.05521472392638037, 0.06134969325153374, 0.06748466257668712, 0.0736196319018405, 0.07975460122699386, 0.08588957055214724, 0.09202453987730061, 0.09815950920245399, 0.10429447852760737, 0.11042944785276074, 0.11656441717791412, 0.12269938650306748, 0.12883435582822086, 0.13496932515337423, 0.1411042944785276, 0.147239263803681, 0.15337423312883436, 0.15950920245398773, 0.16564417177914112, 0.17177914110429449, 0.17791411042944785, 0.18404907975460122, 0.1901840490797546, 0.19631901840490798, 0.20245398773006135, 0.20858895705521474, 0.2147239263803681, 0.22085889570552147, 0.22699386503067484, 0.23312883435582823, 0.2392638036809816, 0.24539877300613497, 0.25153374233128833, 0.25766871165644173, 0.2638036809815951, 0.26993865030674846, 0.27607361963190186, 0.2822085889570552, 0.2883435582822086, 0.294478527607362, 0.3006134969325153, 0.3067484662576687, 0.3128834355828221, 0.31901840490797545, 0.32515337423312884, 0.33128834355828224, 0.3374233128834356, 0.34355828220858897, 0.34969325153374237, 0.3558282208588957, 0.3619631901840491, 0.36809815950920244, 0.37423312883435583, 0.3803680981595092, 0.38650306748466257, 0.39263803680981596, 0.39877300613496935, 0.4049079754601227, 0.4110429447852761, 0.4171779141104295, 0.4233128834355828, 0.4294478527607362, 0.43558282208588955, 0.44171779141104295, 0.44785276073619634, 0.4539877300613497, 0.4601226993865031, 0.46625766871165647, 0.4723926380368098, 0.4785276073619632, 0.4846625766871166, 0.49079754601226994]","[917243.0432490223, 3344424.389064903, 2687696.7849273924, 1301479.025513817, 985726.5487789405, 1173001.718608414, 925721.2784815285, 503638.35247379186, 525375.2468292287, 511783.7251980252, 518747.5887845164, 371521.36609730095, 254202.53500370198, 365632.611066453, 261158.26836939403, 232107.21402682722, 258942.70520407797, 209583.43866146248, 177837.1595850606, 186438.77266513076, 211968.0716976645, 202510.82498296883, 156358.71333663457, 165950.95120194354, 130892.40726851097, 110797.27649094985, 152696.18379160177, 143929.85005960127, 135141.02003076155, 129618.85452047117, 133343.67990018916, 129121.34750515889, 106047.54010288946, 114495.69622856421, 107772.9193341468, 100846.65111554193, 115139.55122682072, 102933.13214950447, 105357.96720005313, 108119.44246653671, 100396.5575994837, 91146.69136073819, 84668.86124212967, 95447.718569641, 106489.54638972587, 74091.13124278725, 87096.19815590017, 82499.3189370267, 83991.15068495717, 79431.4313063358, 82464.88381175748, 82229.03243880247, 80672.86072154217, 79354.5788765814, 76545.47190505205, 79448.24202006203, 74986.45574086544, 74724.94237488296, 71786.02851105343, 78453.97653311708, 72675.62725886883, 75734.95610918268, 72760.10199412722, 69334.5317678195, 74265.05592423548, 72708.67803056474, 77424.46439139955, 67028.0689873929, 69106.40489109297, 67132.48508704107, 74163.1378953136, 69827.24509978064, 67587.67177662806, 68843.38399425715, 68347.85479017813, 70253.8909528797, 66833.66145620066, 65089.59889962764, 65900.88088819302, 69554.17918523733, 67222.01364566569]",2,67742.37139401908,7907.363263779684,127577.37952425847,"[73, 124]","[127577.37952425847, 7907.363263779684]","[5, 115]","[115, 134]",319601663369.5901,75488.94088904824,-75488.94088904824,21513022.824647628,0.09668649913240848,0.12505481803429902,0.49079754601226994,CWT,mdp.39015067403918,319566068480.5901,,0.0,-21.0,20.0,0.0,-21.0,,74658.94088904824,67243.91684856454,124518.74278803816,67243.91684856454,,21513022.824647628,67243.91684856454,,,7902.363263779684,0.0,-21.0,126748.37952425847,74658.94088904824,,369.0,0.28103071580375394,0.5828016433228792,0.766621556417221,0.11952408275018078,0.27839335180055413,0.3794132908505578,0.15575676103588615,,0.10525190576297204,1.0,1.0,1.0,,1.0,0.0,0.6449600685716222,0.8230592874821296,,,,,0.8,,0.1401554659389781,0.03125,0.03125,0.12186527231430935,0.12186527231430935,0.043478260869565216,2.719354743824893,0.8024650144085367,3,1.2024883817933538,0.6085391881637924,9,0,0.45754236888359245,0.6925557322658645,3,0.125,0.3599702002830047,0.5389379752251767,9,3.4641016151377544,0.6535898384862245,6.0,4.5,0.5267949192431123,9,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,7.0
raw,morl,291387976.9339082,0.6602760736196319,471.7199857505469,-29.442137362866376,163,80,18478.655273714856,,False,12.494297588367422,271214.35023591045,0.03990879223442351,3.9412181186557586e-07,0.5028299435239735,7257.4250894388215,,,,[],[],6,23093.35938480985,4191.325494108536,48389.9086099437,"[12, 25, 57, 66, 121, 152]","[4191.325494108536, 23585.994212507412, 45741.92415504694, 5103.683016228828, 11547.320821023684, 48389.9086099437]","[0, 0, 0, 63, 104, 104]","[16, 41, 104, 104, 129, 162]",100491684255.62982,59927.54412231126,-59927.54412231126,0.0,,,,CWT,mdp.39015067403918,100456089366.62982,,0.0,-5.5,16.0,0.0,-10.0,,59097.54412231126,22594.904839355306,127594.15630885909,22594.904839355306,,0.0,22594.904839355306,,,4186.325494108536,0.0,-5.5,47560.9086099437,59097.54412231126,,6888.4250894388215,0.0,1.0,0.0,0.0,0.4432132963988918,0.9999999999999999,0.0,,0.0,0.0,0.0,0.0,,0.0,0.08668966945346868,0.6656244610187632,0.08309514435327037,,,,,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.817704637412751,0.2412996557854034,10,1.1772853185595566,0.5957847600364599,10,0,0.2556939516550335,0.3870293200528877,10,0.125,0.3427804709141274,0.513201961706702,10,0.0,1.0,10.0,10.0,0.5,10,morl,10.0,10.0,,1,1.0,,,3,8.25
