signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
smoothed,gaus4,19.493233137487593,0.6690323697420807,834.8445015295873,-29.3515594980315,109,53,23052.454178550277,,False,11.629291696424032,413250.7479334819,0.044099546036283264,1.920390508037953e-06,0.6500393353458035,3,52027.96449505276,26874.144118988916,65398.240666453275,"[19, 58, 91]","[63811.50869971608, 26874.144118988916, 65398.240666453275]","[0, 37, 37]","[37, 72, 108]",0.05,10,91544448755.00961,52889.0185352157,-52889.0185352157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.l0063472831,,,51918.0185352157,0.0,-13.0,,0.0,26873.477452322248,,,51793.80660031592,,,,,,,,,,,20.0,,,,0.0,-13.0,51793.80660031592,151634.89348515827,51793.80660031592,,,,,,,64427.240666453275,51918.0185352157,0.0,-17.5,,,,,,16.0,,0.06568677843519168,0.016430689658280734,0.7824427757262279,0.4282413280901045,0.8068560890343148,0.2401668653158523,0.863161382455769,0.05433421137523927,,0.6018606507278611,0.9982440286865286,0.9982440286865286,0.9982440286865286,0.9982440286865286,0.6026112729462391,1.0,,0.0,0.47368421052631576,0.17891629786626287,0.17891629786626287,0.8999999999999999,2.578340412051755,0.9365219619383853,4,1.5747145980847324,0.7148839597623997,4,0,0,0.6607470703899213,0.8829334122063835,4,1,0.11111111111111112,0.40160945945581694,0.7204600412202772,6,1.0,0.9285714285714286,4.5,4.363636363636364,0.8035714285714286,1,gaus,7.375,7.0,5.3967582862307255,8,0.6704545454545454,1.0,0.23068181818181818,1,1.0
smoothed,gaus2,20.583931431351722,0.6747446771680803,1400.9415077488666,-34.581816477589776,109,53,48660.50064916557,,False,11.527065252876394,444991.71801697876,0.04288724700998086,2.6535589532020487e-06,0.7528831832102,3,51036.75590791899,26038.271178739968,85036.10149933411,"[21, 58, 87]","[42035.895045682904, 26038.271178739968, 85036.10149933411]","[0, 37, 0]","[37, 72, 108]",0.05,10,302197081723.5584,79142.7281585026,-79142.7281585026,0.48623853211009177,5312868.041490242,0.020291199887524657,0.05016478851174682,8947747.800993737,538895891417.42303,10.0,1204508.5739050205,0.027522935779816515,"[0.0, 0.009174311926605505, 0.01834862385321101, 0.027522935779816515, 0.03669724770642202, 0.045871559633027525, 0.05504587155963303, 0.06422018348623854, 0.07339449541284404, 0.08256880733944955, 0.09174311926605505, 0.10091743119266056, 0.11009174311926606, 0.11926605504587157, 0.12844036697247707, 0.13761467889908258, 0.14678899082568808, 0.1559633027522936, 0.1651376146788991, 0.1743119266055046, 0.1834862385321101, 0.1926605504587156, 0.2018348623853211, 0.21100917431192662, 0.22018348623853212, 0.22935779816513763, 0.23853211009174313]","[5312868.041490242, 517595.8881211062, 707162.5681129721, 1204508.5739050205, 85389.6682571513, 112012.93907197608, 271484.6144889094, 126168.42474583919, 77452.97452525557, 114772.38272633424, 34910.580446392036, 33427.08216031613, 58542.53585711201, 10944.379683358877, 27400.233943078507, 20198.501861808658, 21212.017369378354, 9399.38545961111, 18692.871347646545, 7584.504129312714, 8218.711693285833, 6298.627101803548, 9228.721382008733, 9202.257898525615, 5300.160633109074, 7828.94626652582, 7059.055207818257]",3.0,0.7,29167.526660791053,15.0,0.5,32668433076.47303,0.045186292766124236,0.051031779127413045,38209298814.79356,3.100550783667686e+18,"[0.03125, 0.03125, 0.03125, 0.03125, 0.03125]",1.0,32668433076.47303,0.03125,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[1.6378176128549948e-21, 32668433076.47303, 2542149381.193573, 1091893300.6158857, 478458952.4380934, 305129005.5445847, 213189896.34326494, 159905855.56183276]",3.0,0.7,boxcar,32.0,16.0,29167.526660791053,15.0,CWT,uc1.l0063472831,0.0,0.0,78171.7281585026,0.0,-17.5,0.0,0.0,26037.6045120733,,1190921.231181995,50802.59801318215,0.013176007653422382,0.0,3.1005506845952937e+18,0.0,0.045884546137604634,0.0,0.0,538818327194.0323,0.0,28803.659994124388,20.0,0.0,5248271.374823575,8813842.228667693,0.0,-8.5,50802.59801318215,148661.26772375696,50802.598013182156,,0.014105606659660673,32662459958.16413,28803.659994124388,1.0,32662459958.16413,84065.10149933411,78171.7281585026,0.0,-17.5,0.19999999999999996,0.0,0.0,0.0,38199731405.703255,16.0,0.0614046783289938,0.504961957798675,0.03429890401036019,0.3362346747310002,0.2491493342296779,0.9169012560345369,0.2598331346841477,1.0,0.0649334593188347,,0.583119797745581,0.9769200771450808,0.9769200771450808,0.9769200771450809,0.9769200771450808,0.8097863831727284,1.0,,0.0,0.9473684210526315,0.3990627621589372,0.3990627621589372,0.0,2.6018791858819896,0.9450718720069217,3,1.476450996114611,0.6702745600893697,8,0,0,0.6705067029057614,0.8959748709206931,3,1,0.11111111111111112,0.41523353454534845,0.7449007048288789,4,2.3804761428476167,0.8299659897965987,4.5,3.8400000000000007,0.7542687091840137,2,gaus,7.375,7.0,5.3967582862307255,8,0.6704545454545454,1.0,0.23068181818181818,1,1.75
smoothed,gaus6,19.448821902938246,0.6705902717673533,807.7013746196745,-29.11779227156224,109,53,23329.86374303419,,False,11.602485655033309,503412.9950396808,0.04010569369943063,1.5993729761599773e-06,0.5833889361171928,3,49946.73942973892,32379.16082559459,58850.58160877664,"[19, 58, 92]","[58610.47585484553, 32379.16082559459, 58850.58160877664]","[0, 38, 38]","[38, 72, 108]",0.05,10,85964688237.13226,47201.33099743477,-47201.33099743477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.l0063472831,,,46230.33099743477,0.0,-17.5,,0.0,32378.494158927922,,,49712.58153500208,,,,,,,,,,,20.0,,,,0.0,-13.0,49712.58153500208,145391.21828921675,49712.58153500208,,,,,,,57879.58160877664,46230.33099743477,0.0,-17.5,,,,,,16.0,,0.0704454052338289,0.008607098629226885,0.8023861227941531,0.3812794341459758,0.8023752516201895,0.24553039332538742,0.7744798650037995,0.0844420502256717,,0.7252869560856661,0.9534704633485503,0.9534704633485503,0.9534704633485503,0.9534704633485505,0.5335349107831903,1.0,,0.0,0.47368421052631576,0.13122306443713444,0.13122306443713444,0.0,2.31906983773275,0.8423479786275841,7,1.5387556911404348,0.698559448758099,5,0,0,0.5674028383053036,0.7582007496830065,7,1,0.11111111111111112,0.39063764706672355,0.7007773564129562,7,1.0,0.9285714285714286,6.5,6.363636363636364,0.7321428571428572,3,gaus,7.375,7.0,5.3967582862307255,8,0.6704545454545454,1.0,0.23068181818181818,1,2.5
smoothed,gaus8,19.470614125551194,0.655011251514627,782.9217732025808,-28.731149838762228,109,53,22645.834174287083,,False,11.564454886950497,536724.4405191782,0.04073467896464405,1.4173093834699743e-06,0.6092552564822757,3,50718.228618041896,40729.46509050914,56463.69791738858,"[19, 58, 93]","[56463.69791738858, 40729.46509050914, 54961.52284622797]","[0, 37, 37]","[37, 72, 108]",0.05,10,78518441703.28142,42609.346335982045,-42609.346335982045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.l0063472831,,,41638.346335982045,0.0,-17.5,,0.0,40728.798423842476,,,50484.070723305056,,,,,,,,,,,20.0,,,,0.0,-13.0,50484.070723305056,147705.68585412568,50484.070723305056,,,,,,,55492.69791738858,41638.346335982045,0.0,-17.5,,,,,,16.0,,0.058711702241447054,0.0041699855464801885,0.8353716885853084,0.31465277818860193,0.8045739611902318,0.19189511323003597,0.8088962311084704,0.09556572631584667,,0.9125065884612069,0.9700675734620683,0.9700675734620683,0.9700675734620682,0.9700675734620682,0.5083538131030826,1.0,,0.0,0.47368421052631576,0.09271767979585922,0.09271767979585922,0.0,2.3704789789077743,0.8610211489854456,6,1.518243717438721,0.689247487720678,6,0,0,0.580020855460883,0.7750617687350925,6,1,0.11111111111111112,0.3836740927452472,0.6882852138217721,8,1.0,0.9285714285714286,6.5,6.4,0.7321428571428572,4,gaus,7.375,7.0,5.3967582862307255,8,0.6704545454545454,1.0,0.23068181818181818,1,3.25
smoothed,cgau8,11.49618443745849,0.8897351566557037,1059.7514878941427,-28.387669978158755,109,53,24468.4091735767,-227664.0739967267,True,11.955653887926688,534020.3463378703,0.04424612992576075,1.8008657967900393e-05,0.46400600200175285,3,38232.91285495931,37454.88089026704,39421.02637136863,"[19, 57, 93]","[39421.02637136863, 37822.831303242245, 37454.88089026704]","[0, 37, 37]","[37, 72, 108]",0.05,10,73972484440.98053,33613.70634741004,-33613.70634741004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.l0063472831,,,32642.706347410043,0.0,-13.0,,0.0,37454.21422360038,,,37998.75496022247,,,,,,,,,,,20.0,,,,0.0,-13.0,37998.75496022247,110249.73856487792,37998.75496022247,,,,,,,38450.02637136863,32642.706347410043,0.0,-17.5,,,,,,16.0,,0.08997578014114285,0.40852150238013313,0.864674932561463,1.0,0.0,1.0,0.6156352087413197,0.09466274935530894,0.8369015934571443,0.8390881319951354,0.7014699525702733,0.7014699525702733,0.7014699525702732,0.7014699525702732,0.32855737874865026,1.0,,0.0,0.47368421052631576,0.017286117325260725,0.017286117325260725,0.8999999999999999,2.032345930553984,0.7382022130682506,8,2.18723396491477,0.9929535673745936,2,0,0,0.5318151471834763,0.7106461513157384,8,0,0.0,0.5455968629596123,0.9787636449354624,2,3.4641016151377544,0.7525641703473033,5.0,3.2,0.6977106566022231,5,cgau,5.0,5.0,,1,0.45454545454545453,,,2,4.25
smoothed,mexh,21.407553774213902,0.6906698978708672,1966.0487225728568,-38.523012861875344,109,53,77519.30666634838,,False,11.459573859856702,706191.5440157192,0.037799926346245634,4.428422316967506e-06,0.48852801587540573,3,44048.85453587295,14129.984843804908,103066.20430313739,"[24, 58, 85]","[14129.984843804908, 103066.20430313739, 14950.374460676569]","[0, 0, 73]","[36, 108, 108]",0.05,10,742147351023.8271,109949.23523105004,-109949.23523105004,0.48623853211009177,8504591.009332096,0.015991759127650676,0.04925604903884321,13114968.310510142,1359737327327.9807,10.0,964350.7735260851,0.027522935779816515,"[0.0, 0.009174311926605505, 0.01834862385321101, 0.027522935779816515, 0.03669724770642202, 0.045871559633027525, 0.05504587155963303, 0.06422018348623854, 0.07339449541284404, 0.08256880733944955, 0.09174311926605505, 0.10091743119266056, 0.11009174311926606, 0.11926605504587157, 0.12844036697247707, 0.13761467889908258, 0.14678899082568808, 0.1559633027522936, 0.1651376146788991, 0.1743119266055046, 0.1834862385321101, 0.1926605504587156, 0.2018348623853211, 0.21100917431192662, 0.22018348623853212, 0.22935779816513763, 0.23853211009174313]","[8504591.009332096, 1629565.8233094737, 763227.6007446441, 964350.7735260851, 118928.34249714536, 122780.82464721396, 221017.15128982885, 109054.67656084882, 73518.89762105985, 96005.23408801321, 38927.95306992564, 35360.644067842804, 55623.94404421332, 15737.296908646273, 27314.02877141459, 21300.886923476868, 21616.602223499798, 13984.984613928247, 18269.20785606165, 11730.620941078987, 12299.978831483806, 10226.777777853851, 11447.163051391875, 11268.307258850045, 6700.872906805948, 9313.562213284453, 9306.871467385237]",3.0,0.7,49485.48306933001,15.0,0.5,8308962217.939899,0.023823800174412057,0.013841954616371882,18426396336.13537,1.0563860454327951e+18,"[0.015625, 0.03125]",3.0,8308962217.939899,0.03125,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[1837299925.771031, 7012714209.445687, 8308962217.939899, 827608941.9818937, 327849263.5924719, 63001204.897469684, 19464712.14813336, 10880499.5981508, 15238801.832771203, 993856.8918833714, 952620.609377962, 431878.1208262779, 131810.0161158352, 208041.40841952, 292882.56501396495, 89197.00117524067]",3.0,0.5,tukey,64.0,32.0,49485.48306933001,15.0,CWT,uc1.l0063472831,0.0,0.0,108978.23523105004,0.0,-13.0,0.0,0.0,14129.318177138242,,950763.4308030596,43814.69664113611,0.050365832164463546,2.0,1.0563859463604027e+18,16.0,0.05018398689747862,0.0,32.0,1359659763104.5898,0.0,49121.61640266334,20.0,0.0,8439994.34266543,12981062.738184098,0.0,-8.5,43814.69664113611,127697.56360761885,43814.69664113612,,0.035468099251372856,8302989099.6310005,49121.61640266334,1.0,8302989099.6310005,102095.20430313739,108978.23523105004,0.0,-17.5,0.0,0.0,0.0,0.0,18416828927.045067,16.0,0.06231341780189741,1.0,0.07755450132717588,0.0,0.1309101807890942,0.9999999999999999,0.3146603098927293,0.6482629112976802,0.1521558003910148,,0.3161277314544455,0.8265887824326221,0.8265887824326221,0.8265887824326222,0.826588782432622,1.0,1.0,,0.0,0.9473684210526315,0.6573860127220894,0.6573860127220894,0.8999999999999999,2.6897538620361034,0.9769902966384707,2,1.3347530494252695,0.6059469737809159,10,0,0,0.7320519423068119,0.9782156415038464,2,1,0.11111111111111112,0.40988740740665613,0.7353101165396236,5,3.774917217635375,0.7303630558831875,4.75,3.0769230769230766,0.6955386707987365,6,mexh,6.0,6.0,,1,0.5454545454545454,,,5,5.75
smoothed,fbsp,16.511184454869017,0.7181928336506838,1413.7140934438505,-34.14842005501579,109,53,44120.81330563939,-267734.453773889,True,11.873066954652918,875116.7572226159,0.02956852607014185,2.296056808870921e-06,0.3680271824633751,3,52109.58791467507,31647.919330678582,65434.800877785514,"[20, 58, 89]","[59246.04353556111, 31647.919330678582, 65434.800877785514]","[0, 37, 0]","[37, 72, 108]",0.05,10,273164180010.69852,80506.38137468365,-80506.38137468365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.l0063472831,,,79535.38137468365,0.0,-13.0,,0.0,31647.252664011914,,,51875.43001993823,,,,,,,,,,,20.0,,,,0.0,-8.5,51875.43001993823,151879.7637440252,51875.43001993823,,,,,,,64463.800877785514,79535.38137468365,0.0,-17.5,,,,,,16.0,,0.42708909176924675,0.02558613822185587,0.37320895638688845,0.8553147499460345,0.505984576602635,0.4094159713945173,0.48793083699828654,0.20856492128412651,0.0,0.7088920129180093,1.0,1.0,0.9999999999999999,1.0,0.6029969751302559,1.0,,0.0,0.9473684210526315,0.4104974675156733,0.4104974675156733,0.8999999999999999,2.753101920552063,1.0,1,1.4827422979745708,0.6731306654377159,7,0,0,0.7483543620110202,1.0,1,0,0.0,0.36589947140039897,0.6563987526708414,10,4.5,0.6785714285714286,4.75,1.78343949044586,0.6696428571428572,7,fbsp,7.0,7.0,,1,0.6363636363636364,,,4,6.25
smoothed,morl,19.20183860548145,0.6477410420633547,604.8650255664411,-26.997215347194672,109,53,19223.168678944305,,False,11.384849792533643,414340.8631546346,0.05221769192214704,1.278042915592467e-06,0.7119782757244489,3,49263.97810733842,44631.81549176844,55433.08199198761,"[19, 57, 96]","[47727.03683825923, 55433.08199198761, 44631.81549176844]","[0, 37, 72]","[72, 72, 108]",0.05,10,52872152482.918884,37490.08780066032,-37490.08780066032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.l0063472831,,,36519.08780066032,0.0,-13.0,,0.0,44631.14882510177,,,49029.82021260158,,,,,,,,,,,20.0,,,,0.0,-13.0,49029.82021260158,143342.93432201527,49029.82021260158,,,,,,,54462.08199198761,36519.08780066032,0.0,-17.5,,,,,,16.0,,0.0,0.0007758908926447615,0.9832985724375485,0.0,0.7774560614391838,0.1668653158522051,0.9455740804398414,0.0546982330634766,,1.0000000000000002,0.938782163083373,0.938782163083373,0.938782163083373,0.938782163083373,0.4974810418902112,1.0,,0.0,0.47368421052631576,0.049790920776953185,0.049790920776953185,0.8999999999999999,2.510320338625241,0.9118152582312904,5,1.4457949931921237,0.6563574447045435,9,0,0,0.6438229788586604,0.8603183351915565,5,1,0.11111111111111112,0.36052796371005696,0.6467626333990427,11,3.0,0.7857142857142857,7.5,6.644295302013423,0.625,8,morl,8.0,8.0,,1,0.7272727272727273,,,6,7.5
smoothed,cmor,17.288576182722608,0.7268478449021983,846.3206880976119,-29.48821812275487,109,53,26521.522269232104,-237905.80660350024,True,11.932314834458351,250539.14924746702,0.028546817705314337,4.227819950703496e-05,0.3885181660351974,3,28800.247612468793,17532.4550826038,36465.94865116552,"[20, 58, 88]","[32402.339103637067, 17532.4550826038, 36465.94865116552]","[0, 37, 0]","[37, 72, 108]",0.05,10,95023513695.65088,43807.66875588089,-43807.66875588089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.l0063472831,,,42836.66875588089,0.0,-13.0,,0.0,17531.78841593713,,,28566.08971773195,,,,,,,,,,,20.0,,,,0.0,-8.5,28566.08971773195,81951.74283740637,28566.089717731953,,,,,,,35494.94865116552,42836.66875588089,0.0,-17.5,,,,,,16.0,,0.12519446128429193,1.0,0.7707840397098602,0.9591119726422662,0.5844189181593262,0.439213349225268,0.5151950625432782,0.0,0.622994902628726,0.3924134818974762,0.49854425242152967,0.49854425242152967,0.4985442524215297,0.49854425242152967,0.29738195910284804,1.0,,0.0,0.9473684210526315,0.10276602906187601,0.10276602906187601,0.8999999999999999,1.6802202312408219,0.6103007733560032,11,2.202755533370909,1.0,1,0,0,0.47807274415523554,0.63883204057304,10,0,0.0,0.5574347451325573,1.0,1,5.5,0.6071428571428572,5.75,1.8257261410788381,0.5982142857142858,9,cmor,9.0,9.0,,1,0.8181818181818182,,,3,7.5
smoothed,gaus7,19.50901321142225,0.6546650510645664,855.6043871992453,-29.538798777796718,109,53,23522.58962026466,,False,11.64081161440453,598302.3051323795,0.038473154260013034,1.2462065659624247e-06,0.07820953071891924,3,40133.37986626323,4171.655248913012,92284.6635611275,"[29, 66, 106]","[92284.6635611275, 23943.82078874919, 4171.655248913012]","[3, 49, 3]","[79, 79, 108]",0.05,10,92239655324.17749,55417.057860781875,-55417.057860781875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.l0063472831,,,54446.057860781875,0.0,-17.5,,0.0,4170.988582246345,,,39899.22197152639,,,,,,,,,,,20.0,,,,0.0,-17.5,39899.22197152639,115951.1395987897,39899.22197152639,,,,,,,91313.6635611275,54446.057860781875,0.0,-17.5,,,,,,16.0,,0.07375138542195238,0.0,0.7664688601457341,0.44842324001658806,0.8084482074791535,0.19070321811680582,0.10231470508422547,0.11612839510497167,,0.09285505219846307,0.7423548550834271,0.7423548550834271,0.742354855083427,0.7423548550834271,0.8862571177866112,1.0,,0.0,0.0,0.2001147847506681,0.2001147847506681,0.0,1.9903277855699097,0.7229401028389102,9,1.2741009827842982,0.5784123401267879,11,0,0,0.4457300966516766,0.5956136815370268,11,1,0.11111111111111112,0.30772419586562333,0.5520362671193861,12,1.2583057392117916,0.9101210186277292,10.75,10.630872483221477,0.5711319378852932,10,gaus,7.375,7.0,5.3967582862307255,8,0.6704545454545454,1.0,0.23068181818181818,1,7.75
