wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
db33,1,zero,1.9612427377031794e-27,328.13828099180773,2799132.468186627,0.6101511879049676,67.69612277387078,862,smoothed,2.999302275991995e-14,,7.7459066019441405,23411.52699444023,0.9569820336292771,6.57881299395124e-05,1.0,23,522.4011450573297,43.455000897685096,1025.6294488214048,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.93666128055656, 415.7516549967616, 828.959921003719, 43.455000897685096, 678.8883521847183, 672.9216316569514, 1025.6294488214048, 536.0749685810247, 725.6033279472235, 312.51332974259327, 625.1116478152813, 763.2649847393548, 238.85167295046168, 672.356593056496, 122.18500628379509, 495.5600287259202, 597.6416172939911, 353.3750224421253, 344.0266594851864, 875.6970849878808, 681.3483629569384, 649.1633566731434, 67.91000179537014]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.70193904427,-572.70193904427,DWT,uc1.c2693407,0.0,2.2737367544323206e-13,527.6313942890632,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383791,527.6313942890632,1.0,92,234165510.89051226,0.0,0.0,2.842170943040401e-14,0.0,6.21468844487093e-14,3.886949995374825e-27,0.9661006675914044,0.8593779755641018,0.00017193297373767314,0.2844333548547048,0.00017003850484538505,,2.528984740762264e-13,0.0,0.9999999954498471,0.6268200299577595,0.9999999954498836,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.234713664566578,0.234713664566578,1.7819314692408672,0.9483057617597184,353,1.123276712167601,0.676895991282995,543,0,0,0.554204304193161,0.7916534578079426,377,0,0,0.3014648527841224,0.6236287722396158,601,122.22792915969193,0.8718784809646836,468.5,444.8945184908022,0.6903941671070797,273,db,405.6666666666667,375.5,257.38716458415064,342,0.4744022869022869,0.8792882039463042,0.40413193798450786,1,205.0
bior2.2,1,reflect,2.378976731726865e-28,337.2996925331257,3157939.420927437,0.6166281755196305,79.59947990347625,862,smoothed,7.636840373796294e-15,,7.6381861313735175,27848.665895110113,0.9658341078381424,6.57881299395124e-05,1.0,23,522.4011450573297,43.455000897685096,1025.6294488214046,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805566, 415.75165499676154, 828.9599210037192, 43.455000897685096, 678.8883521847184, 672.9216316569514, 1025.6294488214046, 536.0749685810249, 725.6033279472234, 312.5133297425933, 625.1116478152815, 763.264984739355, 238.85167295046165, 672.356593056496, 122.18500628379508, 495.56002872592035, 597.6416172939912, 353.37502244212527, 344.0266594851865, 875.6970849878808, 681.3483629569384, 649.1633566731435, 67.91000179537002]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442701,-572.7019390442701,DWT,uc1.c2693407,0.0,0.0,527.6313942890631,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383774,527.6313942890631,1.0,92,234165510.89051226,0.0,0.0,2.842170943040401e-14,0.0,2.73759118400247e-16,1.053951540712023e-29,0.9996833188354082,0.8377153106046661,0.00032779812598026357,0.3583491623615298,0.0005926169169069699,,2.528984740762264e-13,0.0,0.9999999954498471,0.6268200299576167,0.9999999954498836,0.0,0.9999999961337901,1.0,1.0,0.23471366456655957,0.23471366456655957,1.7819314692407757,0.9483057617596696,568,1.1624082573779428,0.700476989445483,397,0,0,0.5542043041931373,0.7916534578079087,586,0,0,0.3138097438349274,0.649166174621174,439,93.67496997597597,0.9018082075723522,497.5,484.0362404956316,0.6901598689853375,274,bior,609.5481481481481,655.0,224.39283645543412,135,0.7128291753291753,0.7665727017277424,0.2710477667512545,5,206.75
bior6.8,1,zero,4.837665043223474e-22,274.2172365282746,2855966.6492996775,0.6332574031890661,77.5202035209991,862,smoothed,1.68169005403308e-11,,7.685184163153648,24995.142306724698,0.9593065751353433,6.578812993953246e-05,0.9999999999999998,23,522.401145057257,43.45500089766716,1025.6294488212466,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805039, 415.7516549966947, 828.9599210036406, 43.45500089766716, 678.8883521846315, 672.9216316568561, 1025.6294488212466, 536.0749685809401, 725.603327947131, 312.5133297425266, 625.111647815213, 763.2649847392768, 238.851672950406, 672.3565930564107, 122.18500628375283, 495.56002872586123, 597.6416172939032, 353.3750224420966, 344.026659485145, 875.6970849877523, 681.3483629568395, 649.1633566730701, 67.91000179534504]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665038746,572.701939044172,-572.701939044172,DWT,uc1.c2693407,7.264588930411264e-11,1.5802470443304628e-10,527.6313942891612,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296994481,44.77366368308867,6.6138145613892405,527.6313942891612,1.0,92,234165510.8905165,0.0,0.0,1.7905676941154525e-11,0.0,4.652170848597057e-11,1.0881608574992944e-21,0.7684442668539759,0.8471666489697209,0.0001966216488709212,0.5481229992943882,0.0003208567818843459,,1.5932603866802264e-10,5.374196452667328e-11,0.9999999955035891,0.6268200300039034,0.9999999955036512,5.7072542029956634e-11,0.9999999961771963,1.0,1.0,0.23471366458246132,0.23471366458246132,1.7819314694181128,0.9483057618540447,86,1.1041257378661469,0.6653554531472025,596,0,0,0.5542043042384912,0.7916534578726946,93,0,0,0.3091787705136232,0.6395862578250112,512,270.377976174096,0.7165849306351195,321.75,153.7777079929063,0.6896603898458616,275,bior,609.5481481481481,655.0,224.39283645543412,135,0.7128291753291753,0.7665727017277424,0.2710477667512545,5,207.5
bior2.2,1,constant,2.407090196933814e-28,337.24867083444155,3265976.2564708455,0.6166281755196305,79.59947990347625,862,smoothed,7.669812194481217e-15,,7.6021357236271285,28660.516078928362,0.9670377893370937,6.57881299395124e-05,1.0,23,522.4011450573297,43.455000897685096,1025.6294488214046,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805566, 415.75165499676154, 828.9599210037192, 43.455000897685096, 678.8883521847184, 672.9216316569514, 1025.6294488214046, 536.0749685810249, 725.6033279472234, 312.5133297425933, 625.1116478152815, 763.264984739355, 238.85167295046165, 672.356593056496, 122.18500628379508, 495.56002872592035, 597.6416172939912, 353.37502244212527, 344.0266594851865, 875.6970849878808, 681.3483629569384, 649.1633566731435, 67.91000179537002]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442701,-572.7019390442701,DWT,uc1.c2693407,0.0,0.0,527.6313942890631,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383774,527.6313942890631,1.0,92,234165510.89051226,0.0,0.0,2.842170943040401e-14,0.0,3.6501215786699387e-16,1.6863224651392655e-29,0.9994962904604618,0.8304655473932339,0.0003747291502849825,0.3583491623615298,0.000669934839376791,,2.528984740762264e-13,0.0,0.9999999954498471,0.6268200299576167,0.9999999954498836,0.0,0.9999999961337901,1.0,1.0,0.23471366456655957,0.23471366456655957,1.7819314692407757,0.9483057617596696,570,1.1587255514283994,0.6982577598760302,411,0,0,0.5542043041931373,0.7916534578079087,588,0,0,0.3127650948864125,0.6470051494297888,452,87.09908151065659,0.9087011724206954,505.25,493.7938969590432,0.6895445065457775,276,bior,609.5481481481481,655.0,224.39283645543412,135,0.7128291753291753,0.7665727017277424,0.2710477667512545,5,208.25
sym13,1,symmetric,1.2187824748504054e-22,280.20433246850564,2948460.1167233097,0.6297968397291196,81.82364793649397,862,smoothed,8.499409477333492e-12,,7.7358703297985105,25730.41927821355,0.9619052566542625,6.578812993952244e-05,1.0,23,522.4011450572918,43.45500089767771,1025.6294488213416,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805303, 415.75165499672653, 828.9599210036718, 43.45500089767771, 678.8883521846702, 672.9216316569028, 1025.6294488213416, 536.0749685809795, 725.603327947169, 312.513329742561, 625.1116478152451, 763.264984739308, 238.85167295043522, 672.3565930564522, 122.185006283776, 495.56002872588675, 597.6416172939441, 353.37502244210714, 344.02665948516375, 875.6970849878157, 681.3483629568896, 649.1633566731041, 67.91000179535516]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665040627,572.7019390442273,-572.7019390442273,DWT,uc1.c2693407,3.785771696129814e-11,6.298250809777528e-11,527.631394289106,0.8695652173913043,78.5,0.9130434782608695,83.0,1.94668102966466,44.7736636822865,6.613814561385286,527.631394289106,1.0,92,234165510.8905146,0.0,0.0,7.361222742474638e-12,0.0,2.350216256859673e-11,2.7414661261354004e-22,0.7903909454873259,0.8573596739378575,0.00023680065953753871,0.5086308220990066,0.00039088212524024174,,6.550070478574264e-11,2.8006375880097344e-11,0.9999999954778535,0.6268200299704235,0.9999999954778498,2.2746898046471926e-11,0.9999999961579387,1.0,1.0,0.23471366457350623,0.23471366457350623,1.7819314693212056,0.9483057618024727,144,1.1066414862878424,0.6668714642985741,591,0,0,0.5542043042133937,0.791653457836844,148,0,0,0.3081441606189243,0.6374460000390064,527,239.8784414378805,0.7485550928324104,352.5,231.33713961892886,0.6895291187432493,277,sym,591.953216374269,585.0,242.67234779977088,171,0.6922529817266659,0.8290193226575248,0.2667171159940764,6,209.25
bior2.2,1,zero,2.3696055766578824e-28,337.3168338437513,3107840.1307440116,0.6154734411085451,80.1131996073928,862,smoothed,7.60386855311137e-15,,7.652630910647692,27459.83674356027,0.9627137903079446,6.57881299395124e-05,1.0,23,522.4011450573297,43.455000897685096,1025.6294488214046,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805566, 415.75165499676154, 828.9599210037192, 43.455000897685096, 678.8883521847184, 672.9216316569514, 1025.6294488214046, 536.0749685810249, 725.6033279472234, 312.5133297425933, 625.1116478152815, 763.264984739355, 238.85167295046165, 672.356593056496, 122.18500628379508, 495.56002872592035, 597.6416172939912, 353.37502244212527, 344.0266594851865, 875.6970849878808, 681.3483629569384, 649.1633566731435, 67.91000179537002]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442701,-572.7019390442701,DWT,uc1.c2693407,0.0,0.0,527.6313942890631,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383774,527.6313942890631,1.0,92,234165510.89051226,0.0,0.0,2.842170943040401e-14,0.0,1.8250607893349378e-16,8.43161232569561e-30,0.9997461531108914,0.8406201662200553,0.0003060350764294203,0.3451712575191509,0.0005555861164061383,,2.528984740762264e-13,0.0,0.9999999954498471,0.6268200299576167,0.9999999954498836,0.0,0.9999999961337901,1.0,1.0,0.23471366456655957,0.23471366456655957,1.7819314692407757,0.9483057617596696,569,1.158601529969,0.6981830235018215,412,0,0,0.5542043041931373,0.7916534578079087,589,0,0,0.31234274257756195,0.6461314454162411,458,85.6232055773044,0.910248212183119,507.0,495.9178095844148,0.6894008356513079,278,bior,609.5481481481481,655.0,224.39283645543412,135,0.7128291753291753,0.7665727017277424,0.2710477667512545,5,209.75
bior6.8,1,periodization,4.690976835890247e-22,274.3509615922707,2862895.771936128,0.6334106728538283,78.93154351232788,862,smoothed,1.670791578580302e-11,,7.660170928501957,25437.729135563797,0.9633624916224527,6.578812993953232e-05,1.0,23,522.4011450572581,43.45500089766719,1025.6294488212882,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805039, 415.7516549966947, 828.9599210036407, 43.45500089766719, 678.8883521846313, 672.9216316568561, 1025.6294488212882, 536.0749685809402, 725.603327947131, 312.5133297425266, 625.111647815213, 763.2649847392767, 238.85167295040594, 672.3565930564107, 122.18500628375283, 495.56002872586123, 597.6416172939032, 353.37502244209657, 344.02665948514493, 875.6970849877523, 681.3483629568397, 649.1633566730701, 67.91000179532759]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.66503888,572.701939044207,-572.701939044207,DWT,uc1.c2693407,7.16227077646181e-11,1.1641532182693481e-10,527.6313942891262,0.8695652173913043,78.5,0.9130434782608695,83.0,1.946681029698425,44.773663683063205,6.613814561386667,527.6313942891262,1.0,92,234165510.89051634,0.0,0.0,1.787725523172412e-11,0.0,4.6220081523928256e-11,1.0551655093303475e-21,0.7689344579305922,0.8421364692931841,0.00019963164838845588,0.5498721227621489,0.00036300728551224974,,1.5907314019394643e-10,5.298503544883281e-11,0.9999999955028321,0.6268200299821098,0.999999995502832,4.204480794149323e-11,0.9999999961756679,1.0,1.0,0.23471366457678608,0.23471366457678608,1.781931469400087,0.9483057618444517,94,1.102622777262072,0.6644497564502672,597,0,0,0.554204304233738,0.7916534578659049,105,0,0,0.30878652699514947,0.6387748387106912,518,266.4238477814377,0.7207297193066691,328.5,168.29597362762567,0.6881950483325798,279,bior,609.5481481481481,655.0,224.39283645543412,135,0.7128291753291753,0.7665727017277424,0.2710477667512545,5,210.5
rbio2.8,1,constant,7.459293010612345e-28,332.3366178049507,3190083.060666916,0.6400911161731208,89.8341517023669,862,smoothed,1.613970622527002e-14,,7.601955910073162,27526.021650312592,0.9459324051775848,6.57881299395124e-05,1.0,23,522.4011450573298,43.45500089768507,1025.6294488214044,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805567, 415.7516549967615, 828.9599210037193, 43.45500089768507, 678.8883521847184, 672.9216316569514, 1025.6294488214044, 536.0749685810248, 725.6033279472235, 312.5133297425934, 625.1116478152816, 763.2649847393549, 238.85167295046165, 672.356593056496, 122.18500628379506, 495.56002872592046, 597.6416172939912, 353.37502244212527, 344.02665948518654, 875.6970849878809, 681.3483629569384, 649.1633566731437, 67.91000179537]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442703,-572.7019390442703,DWT,uc1.c2693407,1.1368683772161603e-13,2.2737367544323206e-13,527.631394289063,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296266885,44.7736636814152,6.613814561383806,527.631394289063,1.0,92,234165510.89051226,0.0,0.0,0.0,0.0,2.3806349585258533e-14,1.1532817131449518e-27,0.9814903573094977,0.8304293867567819,0.00034176127040473625,0.6261097801155783,0.0005618893477053924,,0.0,8.41032308711632e-14,0.9999999954497629,0.6268200299578874,0.9999999954498251,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.23471366456654114,0.23471366456654114,1.7819314692407857,0.948305761759675,552,1.2549484561846127,0.7562424913260382,157,0,0,0.5542043041931377,0.7916534578079093,578,0,0,0.34841902497142746,0.7207610663769535,164,233.79674220712886,0.7549300396151689,362.75,249.86435900372936,0.6873444747342092,280,rbio,424.10370370370373,465.0,282.8034567246906,135,0.49596327096327103,0.9661155556650158,0.36299104362620543,3,210.75
rbio2.2,1,constant,2.712025089089689e-28,336.73065744732077,2795550.151794919,0.6720554272517321,109.71067722626552,862,smoothed,7.901902901021183e-15,,7.90863698274935,25520.327332716868,0.8892997711205987,6.57881299395124e-05,1.0,23,522.4011450573297,43.45500089768504,1025.6294488214046,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805566, 415.7516549967615, 828.9599210037193, 43.45500089768504, 678.8883521847183, 672.9216316569514, 1025.6294488214046, 536.0749685810248, 725.6033279472235, 312.5133297425933, 625.1116478152815, 763.2649847393549, 238.85167295046165, 672.356593056496, 122.18500628379508, 495.56002872592035, 597.6416172939912, 353.3750224421252, 344.02665948518654, 875.6970849878808, 681.3483629569384, 649.1633566731435, 67.91000179536996]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442703,-572.7019390442703,DWT,uc1.c2693407,0.0,0.0,527.631394289063,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383781,527.631394289063,1.0,92,234165510.89051226,0.0,0.0,2.842170943040401e-14,0.0,1.0073480059883864e-15,8.545382997992497e-29,0.9975974277316186,0.8921031734715273,0.00017037682136796672,0.9908885947957555,0.00037087366422462785,,2.528984740762264e-13,0.0,0.9999999954498471,0.6268200299576768,0.9999999954498836,0.0,0.9999999961337901,1.0,1.0,0.23471366456654114,0.23471366456654114,1.7819314692407866,0.9483057617596755,550,1.4411990191694113,0.8684786465787612,18,0,0,0.5542043041931394,0.7916534578079117,560,0,0,0.4115900637834994,0.8514405701786265,17,310.352890540215,0.674682504674827,286.25,33.9031948818579,0.6873150468866798,281,rbio,424.10370370370373,465.0,282.8034567246906,135,0.49596327096327103,0.9661155556650158,0.36299104362620543,3,211.5
rbio2.2,1,symmetric,2.7869943296415514e-28,336.6122336251922,2726878.1771132965,0.6697459584295612,110.38320459750805,862,smoothed,8.033790183760878e-15,,7.962793736444885,25064.05114156226,0.883854756546712,6.57881299395124e-05,1.0,23,522.4011450573297,43.45500089768504,1025.6294488214046,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805566, 415.7516549967615, 828.9599210037193, 43.45500089768504, 678.8883521847183, 672.9216316569514, 1025.6294488214046, 536.0749685810248, 725.6033279472235, 312.5133297425933, 625.1116478152815, 763.2649847393549, 238.85167295046165, 672.356593056496, 122.18500628379508, 495.56002872592035, 597.6416172939912, 353.3750224421252, 344.02665948518654, 875.6970849878808, 681.3483629569384, 649.1633566731435, 67.91000179536996]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442703,-572.7019390442703,DWT,uc1.c2693407,0.0,0.0,527.631394289063,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383781,527.631394289063,1.0,92,234165510.89051226,0.0,0.0,2.842170943040401e-14,0.0,1.3723601638553802e-15,1.0231705463131763e-28,0.9971633258577327,0.902994136019151,0.00014054582810880798,0.9645327851109965,0.00032741943107215363,,2.528984740762264e-13,0.0,0.9999999954498471,0.6268200299576768,0.9999999954498836,0.0,0.9999999961337901,1.0,1.0,0.23471366456654114,0.23471366456654114,1.7819314692407866,0.9483057617596755,551,1.4358094182550973,0.8652308277519342,20,0,0,0.5542043041931394,0.7916534578079117,561,0,0,0.4093083160352947,0.8467204061739942,20,309.4866717647143,0.6755904908126684,288.0,38.61100268243862,0.6868518491799191,282,rbio,424.10370370370373,465.0,282.8034567246906,135,0.49596327096327103,0.9661155556650158,0.36299104362620543,3,212.25
sym13,1,periodic,1.2167201511369146e-22,280.21168746794746,2953808.276324059,0.6297968397291196,81.82364793649397,862,smoothed,8.500155464776488e-12,,7.7202264284884015,25728.84749204757,0.9620951451598768,6.57881299395224e-05,1.0,23,522.4011450572918,43.45500089767771,1025.629448821341,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805304, 415.75165499672653, 828.9599210036718, 43.45500089767771, 678.8883521846702, 672.9216316569028, 1025.629448821341, 536.0749685809795, 725.603327947169, 312.513329742561, 625.1116478152451, 763.264984739308, 238.85167295043522, 672.3565930564522, 122.185006283776, 495.56002872588675, 597.6416172939441, 353.37502244210714, 344.02665948516375, 875.6970849878157, 681.3483629568896, 649.1633566731041, 67.91000179535487]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.66504063,572.7019390442352,-572.7019390442352,DWT,uc1.c2693407,3.785771696129814e-11,6.366462912410498e-11,527.631394289098,0.8695652173913043,78.5,0.9130434782608695,83.0,1.94668102966466,44.773663682288316,6.613814561385299,527.631394289098,1.0,92,234165510.89051458,0.0,0.0,7.361222742474638e-12,0.0,2.3504227168614664e-11,2.736827233193644e-22,0.7904179064397993,0.8542136740091142,0.00023912389130331386,0.5086308220990066,0.00039073243353191596,,6.550070478574264e-11,2.8006375880097344e-11,0.9999999954778535,0.6268200299705288,0.9999999954779083,2.2993254343004113e-11,0.9999999961576329,1.0,1.0,0.2347136645722164,0.2347136645722164,1.781931469320721,0.9483057618022149,145,1.105085764634155,0.6659339733495264,592,0,0,0.5542043042131688,0.7916534578365227,149,0,0,0.3076988941280371,0.6365248943364114,537,242.09278524290363,0.7462339777328054,355.75,233.10909420418017,0.6866652068957528,283,sym,591.953216374269,585.0,242.67234779977088,171,0.6922529817266659,0.8290193226575248,0.2667171159940764,6,213.75
rbio6.8,1,periodic,4.691491988445534e-22,274.3504846859969,2921078.8141278527,0.6321184510250569,85.42944873264548,862,smoothed,1.6708533499802817e-11,,7.717439209565154,25665.17476477953,0.953498665692564,6.578812993953232e-05,1.0,23,522.4011450572581,43.45500089766716,1025.6294488212882,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805039, 415.7516549966948, 828.9599210036407, 43.45500089766716, 678.8883521846313, 672.921631656856, 1025.6294488212882, 536.0749685809403, 725.6033279471311, 312.5133297425266, 625.1116478152131, 763.2649847392768, 238.85167295040605, 672.3565930564107, 122.18500628375284, 495.560028725861, 597.641617293903, 353.37502244209657, 344.02665948514505, 875.6970849877523, 681.3483629568395, 649.16335667307, 67.91000179532762]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665038884,572.7019390442072,-572.7019390442072,DWT,uc1.c2693407,7.16227077646181e-11,1.1641532182693481e-10,527.6313942891261,0.8695652173913043,78.5,0.9130434782608695,83.0,1.946681029698425,44.773663683063205,6.613814561386657,527.6313942891261,1.0,92,234165510.89051634,0.0,0.0,1.7905676941154525e-11,0.0,4.6221791113475696e-11,1.0552813852976854e-21,0.7689327097527052,0.8536531622569554,0.0002249062665637095,0.5351252024908558,0.0003846684538858209,,1.5932603866802264e-10,5.298503544883281e-11,0.9999999955028321,0.6268200299820271,0.999999995502832,4.204480794149323e-11,0.9999999961756679,1.0,1.0,0.23471366457676765,0.23471366457676765,1.7819314694001307,0.948305761844475,93,1.102502608505146,0.6643773417469624,598,0,0,0.5542043042337501,0.7916534578659221,104,0,0,0.30833152132388403,0.6378335859393888,523,268.52498331936766,0.7185272711537027,329.5,166.9981616413532,0.6865697152414216,284,rbio,424.10370370370373,465.0,282.8034567246906,135,0.49596327096327103,0.9661155556650158,0.36299104362620543,3,213.75
