signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
smoothed,gaus4,687862621.2260175,0.7073630226594798,731.3418145893612,-36.00226786403806,197,97,36728.77202317385,,False,13.266362357480649,332444.36727462045,0.015073119500142862,3.643786697759349e-06,0.5242617499000056,26604.901100900162,,,,[],[],5,45223.7771136336,7570.178546706433,129947.70112305303,"[27, 76, 97, 149, 179]","[129947.70112305303, 15246.56527373222, 8971.663307671466, 7570.178546706433, 64382.777317004875]","[0, 63, 86, 117, 117]","[117, 117, 117, 163, 196]",453219711198.152,110767.98765901981,-110767.98765901981,0.0,,,,CWT,mdp.39015014188836,453180491626.39197,,0.0,-11.5,18.0,0.0,-20.5,,110013.18765901981,44985.49885276404,220638.48556816802,44985.49885276404,,0.0,44985.49885276404,,,7564.378546706433,0.0,-11.5,129192.90112305303,110013.18765901981,,26186.101100900163,0.11671267802660706,0.569643361716526,0.7184335456907401,0.7259340570080441,0.06034369819963499,1.0,0.8769111578615596,0.021095343727851594,,0.14966661173691434,0.5927898382912815,0.5927898382912815,0.5927898382912814,,0.15862727048827469,0.918371150344294,0.8173384735971867,,,,,0.0,,0.07329713112436304,1.0,1.0000000000000002,0.20600642095365487,0.20600642095365487,0.18181818181818182,1.8809940555053855,0.543255720140616,3,1.7893084175769882,0.9840715970116369,2,0,0.46353579827788355,0.6906773508782118,3,0.11111111111111112,0.5055786747233149,0.9582314557342143,2,0.5773502691896257,0.9422649730810374,2.5,2.4000000000000004,0.8461324865405186,1,gaus,5.75,6.0,3.2841611235921855,8,0.9583333333333334,1.0,0.02916666666666664,1,1.0
smoothed,gaus2,2050705538.100973,0.6730336490658851,1152.9698529482137,-41.213378638119416,197,97,80876.51278875153,,False,13.180353745054328,350214.1252439361,0.02363433441329004,5.018342314764315e-06,0.5754159786938382,81957.09381460823,,,,[],[],5,46261.27000253814,5401.698380420043,149771.45065264686,"[30, 76, 96, 148, 175]","[149771.45065264686, 16099.122166022076, 5401.698380420043, 48572.42336569843, 11461.655447903308]","[0, 62, 86, 118, 166]","[196, 196, 196, 196, 196]",1498406929882.9219,146926.62501676715,-146926.62501676715,0.0,,,,CWT,mdp.39015014188836,1498367710311.1619,,0.0,-20.5,18.0,0.0,-11.5,,146171.82501676716,46022.99174166858,225825.9500126907,46022.99174166857,,0.0,46022.99174166858,,,5395.8983804200425,0.0,-16.0,149016.65065264687,146171.82501676716,,81538.29381460823,0.5380757018545587,0.9560377753410167,0.3075173659683616,0.40302362793743707,0.3819582458730772,0.7092198581560281,0.9404277368353515,0.029115697167700266,,0.0,0.6170667476261477,0.6170667476261477,0.6170667476261474,,0.5840384382308264,0.941471831572239,0.9645592232992074,,,,,0.0,,0.37489636712374774,0.18181818181818182,0.5909090909090909,0.39644585943867894,0.39644585943867894,0.9999999999999999,2.423694074024742,0.6999945936730181,2,1.6967407165085786,0.9331618463352048,4,0,0.5201275067649355,0.7750000967043651,2,0.11111111111111112,0.5276164455861359,1.0,1,1.2583057392117916,0.8741694260788209,2.25,1.7777777777777777,0.8245847130394104,2,gaus,5.75,6.0,3.2841611235921855,8,0.9583333333333334,1.0,0.02916666666666664,1,1.75
smoothed,mexh,4669659913.884028,0.6353550682924276,1644.1409758007148,-45.1132179194481,197,97,129274.00619617749,-450136.25240426045,False,13.165610059863074,556453.5162925572,0.020843708678033746,4.314881046220178e-06,0.3372091378097649,136079.75507599776,,,,[],[],3,62626.22489786233,16562.995532865258,154543.6657233675,"[34, 77, 133]","[16562.995532865258, 154543.6657233675, 16772.01343735424]","[0, 0, 119]","[59, 196, 196]",3664693343940.7095,176528.01043756367,-176528.01043756367,0.0,,,,CWT,mdp.39015014188836,3664654124368.9497,,0.0,-21.5,20.0,0.0,-21.5,,175773.21043756368,62387.94663699277,182398.274693587,62387.946636992776,,0.0,62387.94663699277,,,16557.19553286526,0.0,-21.5,153788.86572336752,175773.21043756368,,135660.95507599777,1.0,0.7582913175011297,0.0,0.3476699886112797,0.9999999999999999,0.3900709219858152,0.6446538784884757,0.12220153504379208,0.0,0.7703430049148658,1.0,1.0,1.0,,1.0,0.7480808416683806,0.9999999999999999,,,,,0.5,,1.0,0.09090909090909091,0.09090909090909093,0.5523497216926978,0.5523497216926978,0.09090909090909091,3.462446847349366,1.0,1,1.664092923763212,0.9152064367310049,5,0,0.6711321830497081,1.0,1,0.0,0.47365418240338797,0.8977244480641605,4,2.0615528128088303,0.793844718719117,2.75,1.6326530612244896,0.7594223593595585,3,mexh,3.0,3.0,,1,0.5,,,2,2.75
smoothed,gaus8,621322249.4184285,0.6754408917264116,704.5994435026048,-34.76951379632197,197,97,33337.376837324766,,False,13.313801551430457,403057.137931606,0.01859926705439626,2.4136607246777412e-06,0.5141090544680634,11244.827498237039,,,,[],[],5,47129.88011582222,9422.990482013356,116229.78488071196,"[25, 77, 98, 149, 181]","[116229.78488071196, 16518.38489183734, 32228.279787289917, 9422.990482013356, 61249.960537258536]","[0, 62, 62, 117, 117]","[117, 86, 117, 163, 196]",340169145327.6456,92563.66237579506,-92563.66237579506,0.0,,,,CWT,mdp.39015014188836,340129925755.8856,,0.0,-13.0,18.0,0.0,-20.5,,91808.86237579506,46891.601854952656,230169.0005791111,46891.601854952656,,0.0,46891.601854952656,,,9417.190482013357,0.0,-11.5,115474.98488071196,91808.86237579506,,10826.02749823704,0.08434389752449954,0.22384883861909738,0.8156409577002112,0.9040395983132118,0.04464097023595147,0.7296099290780143,0.8643048788421102,0.05296631118919463,,0.27754607720511676,0.6373918690733036,0.6373918690733036,0.6373918690733035,,0.04057690016749389,0.9608121909645153,0.7154625943377115,,,,,0.0,,0.040675258519808896,0.8636363636363638,1.0000000000000002,0.11012831994459552,0.11012831994459552,0.18181818181818182,1.802458578027384,0.5205736456018767,4,1.7149351273815152,0.9431682838998715,3,0,0.4437828438398783,0.6612450647550142,4,0.11111111111111112,0.45936886713223074,0.8706492585194383,5,0.816496580927726,0.9183503419072274,4.0,3.8709677419354844,0.7591751709536136,4,gaus,5.75,6.0,3.2841611235921855,8,0.9583333333333334,1.0,0.02916666666666664,1,3.25
smoothed,gaus6,634777414.6739929,0.6919776021769847,733.2567549868376,-35.477054355424116,197,97,36034.972323944705,,False,13.339361026300029,394171.0601551117,0.016524617849321403,2.8811615957021176e-06,0.4852563265500235,16434.684033906058,,,,[],[],5,44877.239842948235,6041.89371488797,121608.1794200096,"[25, 76, 98, 149, 180]","[121608.1794200096, 20889.979960576795, 13480.90823940841, 6041.89371488797, 62365.23787985841]","[0, 62, 86, 117, 117]","[117, 117, 117, 163, 196]",400377246307.52155,100869.47344919952,-100869.47344919952,0.0,,,,CWT,mdp.39015014188836,400338026735.76154,,0.0,-11.5,18.0,0.0,-20.5,,100114.67344919952,44638.96158207867,218905.7992147412,44638.96158207867,,0.0,44638.96158207867,,,6036.09371488797,0.0,-11.5,120853.3794200096,100114.67344919952,,16015.884033906059,0.11009078675587511,0.35526565631178586,0.7598486561834306,1.0,0.04781622751172215,0.86968085106383,0.8284793642243145,0.04895559339638423,,0.04418572419949032,0.5846810078679101,0.5846810078679101,0.58468100786791,,0.08046371984010461,0.9106551967128842,0.7554051528878285,,,,,0.0,,0.05804890883994458,1.0,1.0000000000000002,0.15387316523099936,0.15387316523099936,0.18181818181818182,1.7396680159373832,0.5024389088511683,6,1.818270563860029,1.0,1,0,0.43516901702601174,0.6484102953438317,5,0.11111111111111112,0.49696158637536225,0.9418993485377077,3,2.217355782608345,0.7782644217391654,3.75,2.3529411764705883,0.7016322108695827,5,gaus,5.75,6.0,3.2841611235921855,8,0.9583333333333334,1.0,0.02916666666666664,1,4.0
smoothed,morl,432155961.61024797,0.6555549740959757,546.3011994648953,-32.431529946971416,197,97,24500.35908184547,,False,13.222538605190142,285705.88434680126,0.020817296063516528,1.6173431081840849e-06,0.6233935812178695,6640.118834623459,,,,[],[],5,48889.87467203822,10510.906095961338,98891.11361075215,"[24, 78, 98, 148, 181]","[98891.11361075215, 10510.906095961338, 65262.35240751141, 16919.924900183843, 52865.07634578237]","[0, 60, 60, 118, 118]","[118, 85, 118, 164, 196]",199209702308.0692,71653.65541834569,-71653.65541834569,0.0,,,,CWT,mdp.39015014188836,199170482736.3092,,0.0,-20.5,18.0,0.0,-11.5,,70898.85541834569,48651.596411168655,238968.9733601911,48651.596411168655,,0.0,48651.596411168655,,,10505.106095961339,0.0,-20.5,98136.31361075214,70898.85541834569,,6221.318834623459,0.0,0.0,0.9999999999999999,0.5614023170298628,0.0,0.5611702127659577,0.9999999999999999,0.0,,0.3526330650073263,0.6785750219681906,0.6785750219681906,0.6785750219681905,,0.005187254452212714,1.0000000000000002,0.5866972374414439,,,,,0.0,,0.0,0.18181818181818182,0.18181818181818185,0.0,0.0,0.9999999999999999,1.7488133215840338,0.5050801929054352,5,1.5051692436213142,0.8278026788411357,6,0,0.38170564188870854,0.5687488270256846,6,0.11111111111111112,0.3847660106689219,0.7292532556324707,7,0.816496580927726,0.9183503419072274,6.0,5.915492957746478,0.6591751709536138,6,morl,6.0,6.0,,1,1.0,,,3,5.25
smoothed,gaus7,638152861.6515921,0.670678737767544,725.7743504879413,-35.445231999386735,197,97,36207.97411484908,,False,13.337529029673359,445017.8022450517,0.01708378479027011,2.173760782203262e-06,0.022686044663559383,5965.181433197082,,,,[],[],4,42653.3309315594,9755.767320472578,123244.37145599864,"[49, 82, 105, 160]","[123244.37145599864, 15993.36752983392, 21619.817419932475, 9755.767320472578]","[4, 73, 91, 129]","[129, 91, 129, 170]",393033511628.43164,103526.3050647899,-103526.3050647899,0.0,,,,CWT,mdp.39015014188836,392994292056.67163,,0.0,-21.0,19.0,0.0,-21.0,,102771.5050647899,42415.05267068984,165132.9237262376,42415.05267068984,,0.0,42415.05267068984,,,9749.967320472579,0.0,-21.0,122489.57145599864,102771.5050647899,,5546.381433197082,0.11174198241116799,0.15641177281091154,0.7623579716709623,0.9931219583703812,0.04861279242720454,0.6892730496453898,0.2541205568853389,0.07190519369653141,,0.3005140446557983,0.5326424487720557,0.5326424487720557,0.5326424487720556,,0.0,0.6711952315112917,0.7675563061212358,,,,,0.25,,0.055929800675396976,0.13636363636363635,0.13636363636363638,0.16786610185680073,0.16786610185680073,0.13636363636363635,1.5385649817337268,0.4443577185629742,8,1.4648478050588982,0.8056269700308819,7,0,0.3134247030060287,0.4670089006636336,8,0.11111111111111112,0.3803876041841804,0.7209547908644185,8,0.5,0.95,7.75,7.724137931034484,0.5874999999999999,7,gaus,5.75,6.0,3.2841611235921855,8,0.9583333333333334,1.0,0.02916666666666664,1,5.5
smoothed,gaus1,3670179761.631576,0.5893034695693129,1224.50751410159,-44.75221230246369,197,97,107983.75648796107,,False,13.097274370800243,2501288.7888392117,0.024243330547906162,5.174733092452333e-06,-0.1819745544769036,36817.83128141114,,,,[],[],1,19890.43532128277,19890.43532128277,19890.43532128277,[112],[19890.43532128277],[3],[124],3352067487445.6045,261523.13647434465,-261523.13647434465,0.0,,,,CWT,mdp.39015014188836,3352028267873.8447,,0.0,-22.5,22.0,0.0,-22.5,,260768.33647434466,19652.157060413207,14410.035321282772,19652.157060413207,,0.0,19652.157060413207,,,19884.63532128277,0.0,-22.5,19135.63532128277,260768.33647434466,,36399.03128141114,0.7967976653042926,1.0,0.028466685016056648,0.09111072025873612,0.7641346973337578,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,0.23711909422931232,0.0,0.0,,,,,1.0,,0.9097886792078977,0.0,0.0,1.0,1.0,0.0,1.673453886718605,0.4833154010724229,7,1.3837420193971686,0.7610209651415165,9,0,0.3676362695312294,0.5477851886950861,7,0.11111111111111112,0.4545081654335498,0.861436691816213,6,1.2583057392117916,0.8741694260788209,7.25,7.098591549295775,0.5745847130394104,8,gaus,5.75,6.0,3.2841611235921855,8,0.9583333333333334,1.0,0.02916666666666664,1,6.25
smoothed,gaus5,648128661.34635,0.6794180752524989,721.1109935655516,-35.98786864702706,197,97,37752.99386621714,,False,13.284729225330764,450177.77254282683,0.015176572275027684,2.5384527404173497e-06,-0.01234468160794144,12523.504241828075,,,,[],[],4,37579.00335242552,5892.673167452765,111949.46526312758,"[50, 82, 104, 160]","[111949.46526312758, 15328.078825658105, 17145.796153463638, 5892.673167452765]","[4, 73, 91, 129]","[129, 91, 129, 169]",445364035330.74225,119336.01049592535,-119336.01049592535,0.0,,,,CWT,mdp.39015014188836,445324815758.98224,,0.0,-16.5,19.0,0.0,-21.0,,118581.21049592535,37340.725091555956,144835.61340970208,37340.725091555956,,0.0,37340.725091555956,,,5886.873167452764,0.0,-21.0,111194.66526312758,118581.21049592535,,12104.704241828076,0.12648824536870437,0.2589284942912258,0.7195689794785968,0.7948905604424489,0.050966961250906745,0.763297872340426,0.21062401819836862,0.07423413850257435,,0.03388665202748081,0.4139052584823797,0.4139052584823797,0.4139052584823796,,0.05040421395558151,0.5808077791400184,0.6836748711259995,,,,,0.25,,0.0710302972045501,0.5454545454545454,0.13636363636363638,0.25113227682713535,0.25113227682713535,0.13636363636363635,1.3715467651408602,0.3961206700373844,9,1.3895575820483623,0.7642193684852123,8,0,0.30228328290977574,0.45040796812360107,9,0.11111111111111112,0.3693193531786009,0.6999769553587726,9,0.5,0.95,8.75,8.727272727272728,0.5375,9,gaus,5.75,6.0,3.2841611235921855,8,0.9583333333333334,1.0,0.02916666666666664,1,7.0
smoothed,gaus3,1011145376.9754096,0.6792087498037573,768.5532757500154,-37.85186195283221,197,97,41437.95900184116,,False,13.07300662990017,689502.8865875568,0.02974537499301981,3.1838622064700826e-06,-0.11265540036967339,17292.293531067608,,,,[],[],3,31948.958509813572,9462.983967345666,62159.601530444575,"[54, 82, 105]","[24224.29003165047, 9462.983967345666, 62159.601530444575]","[4, 72, 4]","[72, 89, 127]",684184070011.2935,156924.51760780567,-156924.51760780567,0.0,,,,CWT,mdp.39015014188836,684144850439.5334,,0.0,-21.5,20.0,0.0,-21.5,,156169.71760780568,31710.68024894401,90366.47552944072,31710.680248944012,,0.0,31710.68024894401,,,9457.183967345667,0.0,-21.5,61404.80153044457,156169.71760780568,,16873.49353106761,0.16165897042328686,0.44035630201174847,0.5725859193488558,0.0,0.13663454285499477,0.7615248226950351,0.08607138901445366,0.18225316751722512,,0.2803063927174729,0.28216451147866983,0.28216451147866983,0.2821645114786699,,0.08705490692354323,0.3382472364337479,0.3139112673564746,,,,,0.5,,0.13994420919405803,0.09090909090909091,0.09090909090909093,0.4491025188208668,0.4491025188208668,0.09090909090909091,1.1936234319919392,0.34473408101721564,10,1.004413156458007,0.5524002733266088,10,0,0.262634989816451,0.39133124062536373,10,0.11111111111111112,0.2870800836776444,0.5441075350839822,10,0.0,1.0,10.0,10.0,0.5,10,gaus,5.75,6.0,3.2841611235921855,8,0.9583333333333334,1.0,0.02916666666666664,1,7.75
