htid,lowercase_periodical_name,avg_tokens,avg_digits,raw_likely_covers,smoothed_likely_covers,total_pages,total_tokens,total_digits,table_row_index,missing_issues,volume_classification,title_classification,wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,positive_frequencies_dtw,positive_frequencies_euclidean,positive_frequencies_wasserstein,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,positive_amplitudes_dtw,positive_amplitudes_euclidean,positive_amplitudes_wasserstein,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,max_autocorrelation_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,spectral_centroid_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,is_complex,scales_used,emd_value_normalized,smoothness_normalized,correlation_normalized,kl_divergence_normalized,prominence_min_diff_normalized,positive_amplitudes_dtw_normalized,positive_amplitudes_euclidean_normalized,positive_amplitudes_wasserstein_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,across_emd_value_normalized,across_correlation_normalized,across_kl_divergence_normalized,across_positive_amplitudes_dtw_normalized,across_positive_amplitudes_euclidean_normalized,across_positive_amplitudes_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_spectral_magnitude_diff_normalized,across_dynamic_cutoff_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,decomposition_levels,original_level,padded,relative_peaks_array_alignment_score_normalized,combined_emd_value_normalized,combined_smoothness_normalized,combined_wavelet_psnr_normalized,combined_wavelet_entropy_normalized,combined_wavelet_energy_entropy_normalized,combined_wavelet_sparsity_normalized,combined_correlation_normalized,combined_avg_variance_across_levels_normalized,combined_kl_divergence_normalized,combined_prominence_min_diff_normalized,combined_positive_amplitudes_dtw_normalized,combined_positive_amplitudes_euclidean_normalized,combined_positive_amplitudes_wasserstein_normalized,combined_avg_prominence_diff_normalized,combined_relative_prominences_avg_diff_normalized,combined_relative_prominences_wasserstein_normalized,combined_spectral_centroid_diff_normalized,combined_spectral_magnitude_diff_normalized,combined_dynamic_cutoff_diff_normalized,combined_relative_prominences_total_diff_normalized,combined_prominence_max_diff_normalized,combined_amplitude_max_diff_normalized,combined_spectral_bandwidth_diff_normalized,combined_num_fft_peaks_diff_normalized,combined_relative_num_peaks_diff_normalized,combined_dominant_frequency_diff_normalized,combined_max_autocorrelation_diff_normalized,combined_relative_right_bases_global_alignment_score_normalized,combined_relative_right_bases_array_alignment_score_normalized,combined_relative_left_bases_global_alignment_score_normalized,combined_relative_left_bases_array_alignment_score_normalized,combined_upper_envelope_diff_normalized,combined_lower_envelope_diff_normalized,combined_relative_peaks_array_alignment_score_normalized,combined_relative_peaks_global_alignment_score_normalized,combined_reconstruction_weighted_score,combined_reconstruction_normalized_weighted_score,combined_reconstruction_normalized_weighted_rank,combined_signal_weighted_score,combined_signal_normalized_weighted_score,combined_signal_normalized_weighted_rank,combined_rank_variability,combined_normalized_rank_stability,combined_average_rank,combined_harmonic_average_rank,combined_stability_score_weighted,combined_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,combined_normalized_family_mean_rank,combined_normalized_family_std_dev,combined_final_family_stability_score,combined_final_family_stability_rank,combined_family_informed_rank,combined_top_wavelet_rank,raw_raw_stationarity,raw_raw_adf_pvalue,raw_raw_kpss_pvalue,raw_smoothed_stationarity,raw_smoothed_adf_pvalue,raw_smoothed_kpss_pvalue,raw_dynamic_cutoff,raw_dominant_frequency,raw_amplitude_max,raw_num_fft_peaks,raw_positive_frequencies,raw_positive_amplitudes,raw_relative_num_peaks,raw_avg_prominence,raw_prominence_min,raw_prominence_max,raw_relative_peaks,raw_relative_prominences,raw_relative_left_bases,raw_relative_right_bases,raw_max_autocorrelation,raw_upper_envelope,raw_lower_envelope,raw_spectral_magnitude,raw_spectral_centroid,raw_spectral_bandwidth,raw_frequency_max,smoothed_raw_stationarity,smoothed_raw_adf_pvalue,smoothed_raw_kpss_pvalue,smoothed_smoothed_stationarity,smoothed_smoothed_adf_pvalue,smoothed_smoothed_kpss_pvalue,smoothed_dynamic_cutoff,smoothed_dominant_frequency,smoothed_amplitude_max,smoothed_num_fft_peaks,smoothed_positive_frequencies,smoothed_positive_amplitudes,smoothed_relative_num_peaks,smoothed_avg_prominence,smoothed_prominence_min,smoothed_prominence_max,smoothed_relative_peaks,smoothed_relative_prominences,smoothed_relative_left_bases,smoothed_relative_right_bases,smoothed_max_autocorrelation,smoothed_upper_envelope,smoothed_lower_envelope,smoothed_spectral_magnitude,smoothed_spectral_centroid,smoothed_spectral_bandwidth,smoothed_frequency_max,raw_stationarity,raw_adf_pvalue,raw_kpss_pvalue,smoothed_stationarity,smoothed_adf_pvalue,smoothed_kpss_pvalue
inu.32000013032836,afro-asian_bulletin,321.47435897435895,2.217948717948718,"[1, 2, 3, 13, 31, 37, 45, 57]","[1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 19, 20, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 43, 44, 45, 46, 47, 48, 49, 50, 51, 54, 55, 56, 57, 58, 59, 77, 78]",78,25075.0,173,12,[],Very likely candidate: Potential multi-issues volume,Very likely candidate: high variance in page counts across multiple volumes,mexh,,,,-36.587253284400475,227278262.48878217,0.6751012145748988,860.7941479115713,78,smoothed,25113.811496632683,,10.421703935940318,140108.44811673346,0.05596989232694157,3.065310679862554e-05,0.5912895819263302,29114.70605818258,,,0.0,"[0.0, 0.01282051282051282, 0.02564102564102564, 0.038461538461538464, 0.05128205128205128, 0.0641025641025641, 0.07692307692307693, 0.08974358974358974, 0.10256410256410256, 0.11538461538461538, 0.1282051282051282, 0.14102564102564102, 0.15384615384615385, 0.16666666666666666, 0.1794871794871795, 0.1923076923076923, 0.20512820512820512, 0.21794871794871795, 0.23076923076923075, 0.24358974358974358, 0.2564102564102564, 0.2692307692307692, 0.28205128205128205, 0.2948717948717949, 0.3076923076923077, 0.3205128205128205, 0.3333333333333333, 0.34615384615384615, 0.358974358974359, 0.3717948717948718, 0.3846153846153846, 0.3974358974358974, 0.41025641025641024, 0.4230769230769231, 0.4358974358974359, 0.4487179487179487, 0.4615384615384615, 0.47435897435897434, 0.48717948717948717]","[1970313.7351120496, 422127.00935260195, 255445.3975798524, 126549.98322761267, 78820.57784954915, 49902.315576825626, 34686.30488343196, 32879.229640756595, 24080.960473657196, 16611.417836943536, 13929.555188683373, 12027.487347554486, 8866.226444002872, 9118.36131658842, 7635.84276434114, 6745.056985429738, 6279.7794509013665, 5744.236671399987, 4603.329630490664, 4836.047689943562, 4627.458319675123, 4131.420466941742, 4172.50679325147, 4195.650841147578, 4082.0747414124003, 3448.304693959487, 3778.357425950731, 3825.002652045067, 3824.8597101421137, 3648.2575809840564, 3609.7918770541496, 3488.621813284487, 3473.443011712291, 3455.158123801307, 3531.725420415597, 3427.1835330789995, 3463.191230669266, 3391.2675530973556, 3364.534125751855]",1,30885.965782719875,30885.965782719875,30885.965782719875,[26],[30885.965782719875],[0],[77],56752905741.56532,33768.44277701378,-33768.44277701378,3162141.6649369914,0.02335808139806926,0.06266427395927177,0.48717948717948717,CWT,,,,56744822659.40532,,0.0,-8.5,8.0,,,,0.0,-8.5,,33373.44277701378,30781.788004942096,29948.365782719877,30781.788004942096,,3162141.6649369914,30781.788004942096,,,30882.565782719874,0.0,-8.5,30490.965782719875,33373.44277701378,,28777.60605818258,0.010774083281896774,0.8076550269040097,1.0,0.9999999999999999,0.15503951393928822,0.9853962962245633,4.2389720075224755,1.0,1,2.2606989616168995,1.0,1,0.0,0.7183513563189688,1.0,1,0.0,0.7118058257094122,1.0,1,0.0,1.0,1.0,1.0,0.95,1,mexh,0.125,,,2,1.25,,,,,,,0.0,,0.0,,1.0,0.009620021376639643,0.7590650979544245,1.0,0.8678160919540231,0.15608690151624643,1.0,1.0,1.0,1.0,0.8498857212162222,0.5,0.985431282324975,0.07999999999999999,,0.13333333333333336,,,0.125,4.220112345863705,0.7658279980070923,2,2.180964501155719,1.0,1,0.7071067811865476,0.9646446609406726,1.5,1.3333333333333333,0.9448223304703363,1,0.08333333333333333,0.1402228978616276,0.8995997973081784,1,1.0,False,38.0,1.0,0.9999999999999999,0.7209779815501043,,1.0,,,,1.0,1.0,1.0,1.0,1.0,0.8498857212162222,1.0,0.6666666666666666,0.6366608303385402,0.6366608303385402,0.0,0.9923584978145776,0.7209779815501041,,,,,,0.9999999999999999,1.0,1.0,,,,,0.6403012768994325,0.6403012768994325,,,,,0.9935190846303545,0.14283716769836377,0.00045654094597780137,0.9837621504742131,1.0,0.7587719298245615,0.6795885066816874,0.08215549853079977,,1.0,,,,1.0,1.0,0.9999999999999999,,1.0,1.0,0.8740694180600733,1.0,,,,0.7272727272727272,,0.9858506605410086,0.08080808080808077,0.0,0.1333333333333333,0.0,0.7124784879707095,0.7124784879707095,0.0,0.061855670103092786,4.339645800832676,0.7395895948542236,2,1.9412682495181284,0.9635755584779885,4,1.4142135623730951,0.9991161165235168,3.0,2.6666666666666665,0.9986205582617584,1,1.5,1.5,0.7071067811865476,2,0.0009490667510281556,0.0014037734180664008,0.9989145212488604,1,1.0,1,True,1.7906430032508365e-07,0.1,True,0.00040523655013642086,0.1,194.9,0.10256410256410256,1809.5816837948128,6.0,"[0.0, 0.01282051282051282, 0.02564102564102564, 0.038461538461538464, 0.05128205128205128, 0.0641025641025641, 0.07692307692307693, 0.08974358974358974, 0.10256410256410256, 0.11538461538461538, 0.1282051282051282, 0.14102564102564102, 0.15384615384615385, 0.16666666666666666, 0.1794871794871795, 0.1923076923076923, 0.20512820512820512, 0.21794871794871795, 0.23076923076923075, 0.24358974358974358, 0.2564102564102564, 0.2692307692307692, 0.28205128205128205, 0.2948717948717949, 0.3076923076923077, 0.3205128205128205, 0.3333333333333333, 0.34615384615384615, 0.358974358974359, 0.3717948717948718, 0.3846153846153846, 0.3974358974358974, 0.41025641025641024, 0.4230769230769231, 0.4358974358974359, 0.4487179487179487, 0.4615384615384615, 0.47435897435897434, 0.48717948717948717]","[25075.0, 270.3709553948134, 1437.2402378267382, 1158.8021662923388, 1059.5840207169492, 707.1587203367402, 665.735386118479, 1644.3090535491676, 1223.8585615149668, 1809.5816837948128, 774.4104587550537, 1265.8785581667953, 1111.9419814702421, 1458.6953074580035, 1140.7885717508584, 409.9128888414653, 1417.3067317947382, 665.6093505693179, 901.9278972969229, 466.9786619776364, 709.3309919200409, 324.6038269941221, 242.09992769506252, 235.41036742611774, 425.40703821344147, 896.6360032658241, 1147.5765769655634, 619.9530188989249, 765.9348130883748, 707.2020371388315, 885.569402137325, 93.3519567762009, 1090.1408906733966, 567.8368625679686, 71.26441091958452, 522.7801867031623, 340.7963899865573, 373.1177141222312, 181.33444347793494]",11,185.0,41.0,459.0,"[5, 14, 19, 25, 32, 40, 45, 52, 60, 69, 76]","[127.0, 459.0, 80.0, 225.0, 283.0, 217.0, 41.0, 357.0, 63.0, 138.0, 45.0]","[0, 0, 17, 17, 30, 36, 44, 36, 56, 56, 75]","[9, 56, 21, 56, 56, 44, 47, 56, 62, 77, 77]",8869557.0,468.0,-468.0,54865.4380525967,0.11235904142874002,0.14051776427824472,0.48717948717948717,,,,,,,337.1,,,,[],[],9,104.17777777777776,3.3999999999999773,395.0,"[6, 15, 25, 33, 41, 52, 61, 69, 74]","[91.59999999999997, 395.0, 61.19999999999999, 64.80000000000001, 76.0, 84.19999999999999, 20.600000000000023, 140.8, 3.3999999999999773]","[2, 2, 19, 29, 37, 37, 56, 56, 73]","[10, 76, 55, 55, 46, 55, 64, 76, 76]",8083082.16,395.0,-395.0,0.0,,,,True,1.7906430032508365e-07,0.1,True,0.00040523655013642086,0.1
