htid,lowercase_periodical_name,avg_tokens,avg_digits,total_pages,total_tokens,total_digits,table_row_index,volume_classification,title_classification,best_smoothed_window_size,wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,max_autocorrelation_diff_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,relative_num_peaks_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_mse_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,scales_used,is_complex,smoothness_normalized,correlation_normalized,across_correlation_normalized,decomposition_levels,original_level,padded,all_emd_value_normalized,all_smoothness_normalized,all_wavelet_mse_normalized,all_wavelet_psnr_normalized,all_wavelet_entropy_normalized,all_wavelet_energy_entropy_normalized,all_wavelet_sparsity_normalized,all_correlation_normalized,all_avg_variance_across_levels_normalized,all_kl_divergence_normalized,all_prominence_min_diff_normalized,all_avg_prominence_diff_normalized,all_relative_prominences_avg_diff_normalized,all_relative_prominences_wasserstein_normalized,all_relative_prominences_total_diff_normalized,all_prominence_max_diff_normalized,all_relative_num_peaks_diff_normalized,all_max_autocorrelation_diff_normalized,all_relative_right_bases_global_alignment_score_normalized,all_relative_right_bases_array_alignment_score_normalized,all_relative_left_bases_global_alignment_score_normalized,all_relative_left_bases_array_alignment_score_normalized,all_upper_envelope_diff_normalized,all_lower_envelope_diff_normalized,all_relative_peaks_array_alignment_score_normalized,all_relative_peaks_global_alignment_score_normalized,all_reconstruction_signal_weighted_score,all_reconstruction_signal_normalized_weighted_score,all_reconstruction_signal_normalized_weighted_rank,all_wavelet_signal_weighted_score,all_wavelet_signal_normalized_weighted_score,all_wavelet_signal_normalized_weighted_rank,all_rank_variability,all_normalized_rank_stability,all_average_rank,all_harmonic_average_rank,all_stability_score_weighted,all_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,all_normalized_family_mean_rank,all_normalized_family_std_dev,all_final_family_stability_score,all_final_family_stability_rank,all_family_informed_rank,all_top_wavelet_rank
mdp.39015067403983,lotus,404.0875,1.26875,160,64654.0,203,38,Very likely candidate: Potential multi-issues volume,Very likely candidate: high variance in page counts across multiple volumes,3,db27,1.0,smooth,1.8261227696206077e-26,316.13505812382715,551375848.9346231,0.5990566037735849,384.8607039629192,160,raw,1.002919969295135e-13,-1.6098244959295138e-10,4.109899889138775,9610005.220998388,0.9988102440400703,5.227131259386299e-06,0.9999999999999999,0.49375,64654.0,0.1545600323301411,0.1511001500030349,271849.2687236059,50331423.73350635,11.0,8780.01820119958,0.018750000000000003,"[0.0, 0.00625, 0.0125, 0.018750000000000003, 0.025, 0.03125, 0.037500000000000006, 0.043750000000000004, 0.05, 0.05625, 0.0625, 0.06875, 0.07500000000000001, 0.08125, 0.08750000000000001, 0.09375, 0.1, 0.10625000000000001, 0.1125, 0.11875000000000001, 0.125, 0.13125, 0.1375, 0.14375000000000002, 0.15000000000000002, 0.15625, 0.1625, 0.16875, 0.17500000000000002, 0.18125000000000002, 0.1875, 0.19375, 0.2, 0.20625000000000002, 0.21250000000000002, 0.21875, 0.225, 0.23125, 0.23750000000000002, 0.24375000000000002]","[64654.0, 7761.621318519847, 3056.3414501471884, 8780.01820119958, 3566.868428047143, 2288.4533728605934, 7190.2288685288395, 1600.9789435986877, 7123.918039995547, 3704.0844327934396, 2523.5709671204413, 1211.2338996863045, 3089.836338136599, 4221.67202872584, 3602.183710833352, 5651.313258112817, 2441.6894195268605, 2239.3658270202245, 1283.5591925098506, 1707.7316070952052, 3440.9852553014416, 4581.715015646056, 1741.0016539194698, 1633.6085866772107, 4592.035033113299, 1074.4337750394734, 3903.8252255859265, 3342.5871740660896, 793.3429389512976, 3696.026950924622, 4158.292078535842, 2192.1380933730975, 3056.632915765558, 3284.8473930604628, 3810.5549971951737, 1503.2867755917969, 582.2348166649768, 4792.240743063715, 5085.049221859203, 2519.967317317727]",3.0,0.3,71.04999999999998,15.0,0.5,1705104.1120593445,0.1743060770342581,0.13535020224955382,16443061.167709732,23974823981.192886,"[0.046875, 0.09375, 0.015625, 0.015625]",5.0,1705104.1120593445,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[189974.3757784244, 1705104.1120593445, 1203747.8110686357, 955694.9444997113, 642542.1983897907, 803219.492229719, 1063825.0755995153, 179482.75112344744, 812950.0105102572, 518049.6017346523, 824167.1873534509, 513082.1915938817, 613257.4676403658, 766743.65923585, 357236.054439132, 976450.8617275574]",3.0,0.3,tukey,64.0,32.0,71.04999999999998,15.0,23,462.4782608695652,31.999999999999908,863.0,"[1, 8, 13, 21, 27, 33, 39, 46, 53, 63, 75, 80, 85, 93, 100, 107, 112, 118, 126, 131, 139, 146, 151]","[249.00000000000006, 709.0, 376.00000000000034, 505.9999999999999, 332.0000000000001, 356.0, 673.0, 451.0000000000002, 863.0, 621.9999999999999, 565.0000000000001, 291.00000000000006, 687.0000000000002, 342.99999999999994, 36.000000000000014, 31.999999999999908, 57.00000000000023, 805.0000000000002, 359.9999999999997, 677.0, 754.9999999999998, 609.0000000000002, 283.0000000000001]","[0, 2, 10, 18, 23, 23, 23, 42, 23, 55, 70, 78, 78, 90, 99, 102, 111, 117, 120, 120, 120, 142, 150]","[2, 23, 23, 23, 30, 34, 48, 48, 159, 117, 117, 82, 111, 111, 111, 111, 114, 159, 127, 132, 159, 159, 159]",0.05,30,35934722.0,867.0,-867.0,DWT,0.0,0.0,0.0,1.0,92.0,0.0,0.0,9.237055564881302e-14,,1.8189894035458565e-12,0.0,2.7755575615628914e-17,0.0,1.9073486328125e-05,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,1.232637180731652e-13,0.0,5.551115123125783e-17,4.656612873077393e-10,1.4210854715202004e-14,0.0,4.656612873077393e-10,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,3.725290298461914e-09,0.0,2.7755575615628914e-17,9.318514854585304e-14,9.278918931289325e-27,0.9588146626153208,0.11048990400690095,0.3859471404462601,0.4088897930122571,0.42205428666382755,0.953036232772851,1.584661049148331e-13,0.0,0.0,9.244530831540326e-14,0.0,0.0,0.0,0.0,0.0,7.52734239690709e-14,2.565498165283588e-14,704,1.5370994447753752,0.7440911847006783,545,0,0,2.7879045914470702e-14,2.8946418945829275e-14,692,0,0.0,0.4049040024396888,0.740218696495035,404,141.3798076105637,0.8459914949775995,586.25,557.4406991647608,0.6036874686216973,507,db,0.6097286118262778,0.7365252146589669,0.3522324073239155,2,380.75,,,,,,,,9.318514854585304e-14,0.0003524318496191392,9.278918931289323e-27,0.9588146626153207,0.11048990400690095,0.38617889081796564,0.5641450696044331,0.422652643787899,0.953036232772851,1.584661049148331e-13,0.0,0.0,7.499036609987089e-15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9999999999999999,0.8000000000000498,0.27513183427647103,684,1.5996625030026126,0.7448358516757063,1217,376.8879143724298,0.7947233581849511,950.5,875.7790636507102,0.6385109165652425,573,0.4647811998615787,0.8804542458480237,0.4105168863424878,3,430.5,,,,,,,,,8.642321417075037e-19,0.05596109610378556,9.278918931289323e-27,0.969837419851464,0.03491473491919078,0.3883966060298462,0.32027295399876415,1.0,0.42265264378789896,0.9999891438194141,3.180020086490431e-18,0.0,0.0,1.6818443380899928e-18,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8,0.3237287007816326,310,1.9075123478589637,0.7844465941797631,13,210.0107140124046,0.8985945369326873,161.5,24.953560371517028,0.9103064427782703,2,948.8656126482214,950.0,617.7715038691333,759,0.45905448120378395,0.9771419167793196,0.3855192881235553,4,2.5,1
