htid,lowercase_periodical_name,avg_tokens,avg_digits,total_pages,total_tokens,total_digits,table_row_index,volume_classification,title_classification,best_smoothed_window_size,wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,stft_amplitude_max_diff,stft_frequency_max_diff,avg_prominence_diff,fft_variance_magnitude_diff,stft_noverlap_diff,prominence_max_diff,stft_spectral_magnitude_diff,upper_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_num_peaks_diff,fft_peak_amplitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,stft_window_diff,stft_nperseg_diff,prominence_threshold_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_dominant_frequency_diff,relative_num_peaks_diff,max_autocorrelation_diff,stft_variance_magnitude_diff,fft_amplitude_max_diff,fft_dominant_frequency_diff,fft_snr_threshold_diff,stft_stationarity_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,stft_dynamic_cutoff_percentile_diff,lower_envelope_diff,fft_stationarity_threshold_diff,stft_dynamic_cutoff_diff,fft_frequency_max_diff,fft_num_peaks_diff,fft_dynamic_cutoff_percentile_diff,fft_dynamic_cutoff_diff,prominence_min_diff,fft_spectral_centroid_diff,stft_peak_amplitude_diff,fft_spectral_bandwidth_diff,stft_spectral_bandwidth_diff,fft_spectral_magnitude_diff,distance_factor_diff,stft_snr_threshold_diff,stft_spectral_centroid_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_mse_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,scales_used,is_complex,smoothness_normalized,correlation_normalized,across_correlation_normalized,all_emd_value_normalized,all_smoothness_normalized,all_wavelet_mse_normalized,all_wavelet_psnr_normalized,all_wavelet_entropy_normalized,all_wavelet_energy_entropy_normalized,all_wavelet_sparsity_normalized,all_correlation_normalized,all_avg_variance_across_levels_normalized,all_kl_divergence_normalized,all_prominence_min_diff_normalized,all_avg_prominence_diff_normalized,all_relative_prominences_avg_diff_normalized,all_relative_prominences_wasserstein_normalized,all_relative_prominences_total_diff_normalized,all_prominence_max_diff_normalized,all_relative_num_peaks_diff_normalized,all_max_autocorrelation_diff_normalized,all_relative_right_bases_global_alignment_score_normalized,all_relative_right_bases_array_alignment_score_normalized,all_relative_left_bases_global_alignment_score_normalized,all_relative_left_bases_array_alignment_score_normalized,all_upper_envelope_diff_normalized,all_lower_envelope_diff_normalized,all_relative_peaks_array_alignment_score_normalized,all_relative_peaks_global_alignment_score_normalized,all_reconstruction_signal_weighted_score,all_reconstruction_signal_normalized_weighted_score,all_reconstruction_signal_normalized_weighted_rank,all_wavelet_signal_weighted_score,all_wavelet_signal_normalized_weighted_score,all_wavelet_signal_normalized_weighted_rank,all_rank_variability,all_normalized_rank_stability,all_average_rank,all_harmonic_average_rank,all_stability_score_weighted,all_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,all_normalized_family_mean_rank,all_normalized_family_std_dev,all_final_family_stability_score,all_final_family_stability_rank,all_family_informed_rank,all_top_wavelet_rank
mdp.39015067403868,lotus,421.54589371980677,2.5458937198067635,207,87260.0,527,19,Very likely candidate: Potential multi-issues volume,Very likely candidate: high variance in page counts across multiple volumes,3,db30,1.0,smooth,2.4463194040307662e-26,315.34329028011547,566211413.4976467,0.6052631578947368,391.3802198828756,207,raw,1.0524270665895984e-13,-2.0856782967371267e-10,"[1, 8, 18, 25, 35, 41, 47, 53, 59, 67, 75, 82, 89, 98, 105, 111, 117, 123, 130, 139, 150, 161, 168, 178, 184, 195, 202]","[125.00000000000014, 603.0, 32.0, 824.0, 572.0, 802.9999999999997, 365.0000000000002, 679.9999999999999, 392.00000000000017, 854.9999999999999, 905.9999999999998, 101.99999999999989, 883.9999999999995, 152.9999999999999, 890.9999999999998, 127.99999999999997, 37.000000000000036, 56.00000000000008, 869.9999999999998, 710.9999999999993, 617.9999999999995, 858.9999999999999, 871.0000000000002, 584.9999999999999, 871.0000000000002, 87.00000000000011, 558.0]",27,4.327273916179368,8483364.124773797,0.997927456989686,3.816332678916052e-06,0.9999999999999998,0.49275362318840576,87260.0,0.16833407313404097,0.15523064449025964,443964.9169788092,71434744.39050849,15.0,11534.73050426066,0.024154589371980676,"[0.0, 0.004830917874396135, 0.00966183574879227, 0.014492753623188404, 0.01932367149758454, 0.024154589371980676, 0.02898550724637681, 0.033816425120772944, 0.03864734299516908, 0.043478260869565216, 0.04830917874396135, 0.05314009661835749, 0.05797101449275362, 0.06280193236714976, 0.06763285024154589, 0.07246376811594203, 0.07729468599033816, 0.08212560386473429, 0.08695652173913043, 0.09178743961352656, 0.0966183574879227, 0.10144927536231883, 0.10628019323671498, 0.1111111111111111, 0.11594202898550723, 0.12077294685990338, 0.12560386473429952, 0.13043478260869565, 0.13526570048309178, 0.1400966183574879, 0.14492753623188406, 0.1497584541062802, 0.15458937198067632, 0.15942028985507245, 0.16425120772946858, 0.16908212560386474, 0.17391304347826086, 0.178743961352657, 0.18357487922705312, 0.18840579710144928, 0.1932367149758454, 0.19806763285024154, 0.20289855072463767, 0.2077294685990338, 0.21256038647342995, 0.21739130434782608, 0.2222222222222222, 0.22705314009661834, 0.23188405797101447, 0.23671497584541062, 0.24154589371980675]","[87260.0, 4742.640353701058, 7106.642671158242, 6361.513711388721, 2769.7549916998473, 11534.73050426066, 5932.76252796473, 6160.462881340465, 1871.5450862724267, 7269.855711004476, 4994.533199484458, 5549.659648992494, 4212.280322310647, 5948.198204667158, 6089.329564358214, 4207.543906485094, 5591.266261516803, 6033.898938209903, 775.4068626211007, 1347.7850523176128, 3030.3409333239874, 3399.8169794722385, 6047.460332871602, 7361.5379440093375, 3757.0444588478117, 5989.017328858693, 9768.892912985699, 4299.524610517663, 6988.834844675464, 6131.550791747344, 5379.640922575357, 4671.828734219381, 3246.440547135954, 2884.030847147994, 1374.556987957011, 2186.3453714653133, 2365.8569200460606, 2481.5557995927775, 1287.4916853676311, 2385.8939712596066, 2566.281123482124, 3669.547791506905, 1478.7010187304418, 3362.8771010910864, 2172.096968303769, 7273.656820792271, 2251.956932246913, 1909.543169143042, 3379.8272674415016, 1347.9410534784818, 2140.2024649388663]",3.0,0.7,87.3,15.0,0.5,4214787.206932881,0.17967210560638713,0.13955873870880767,27378802.070758898,26233942964.700893,"[0.03125, 0.15625, 0.09375, 0.15625, 0.0625, 0.09375, 0.0625, 0.0625, 0.09375, 0.3125, 0.125]",1.0,4214787.206932881,0.09375,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[997966.054380137, 2441525.9913815227, 3764440.0085241273, 4214787.206932881, 3355331.185611495, 2498104.0802585827, 1603567.3818667554, 768902.6617464346]",3.0,0.5,flattop,32.0,16.0,87.3,15.0,27,534.7407407407406,32.0,905.9999999999998,"[1, 8, 18, 25, 35, 41, 47, 53, 59, 67, 75, 82, 89, 98, 105, 111, 117, 123, 130, 139, 150, 161, 168, 178, 184, 195, 202]","[125.00000000000014, 603.0, 32.0, 824.0, 572.0, 802.9999999999997, 365.0000000000002, 679.9999999999999, 392.00000000000017, 854.9999999999999, 905.9999999999998, 101.99999999999989, 883.9999999999995, 152.9999999999999, 890.9999999999998, 127.99999999999997, 37.000000000000036, 56.00000000000008, 869.9999999999998, 710.9999999999993, 617.9999999999995, 858.9999999999999, 871.0000000000002, 584.9999999999999, 871.0000000000002, 87.00000000000011, 558.0]","[0, 0, 9, 9, 33, 33, 46, 46, 57, 33, 74, 81, 81, 97, 81, 110, 114, 119, 128, 135, 143, 143, 143, 174, 143, 190, 190]","[2, 9, 19, 33, 38, 46, 48, 64, 64, 74, 206, 83, 99, 99, 206, 119, 119, 125, 143, 143, 159, 166, 206, 180, 206, 201, 206]",0.05,30,52829890.0,915.0,-915.0,DWT,9.313225746154785e-10,0.0,1.1368683772161603e-13,0.0,0.0,2.2737367544323206e-13,7.450580596923828e-09,0.0,1.0,108.0,0.0,3.637978807091713e-12,1.0,108.0,,0.0,0.0,1.0,108.0,0.0,0.0,0.0,1.1444091796875e-05,0.0,0.0,0.0,0.0,1.1368683772161603e-13,3.637978807091713e-12,1.6842494477276453e-13,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,9.313225746154785e-10,2.7755575615628914e-17,0.0,0.0,0.0,0.0,2.7755575615628914e-17,9.9578725876632e-14,1.3632725694534375e-26,0.950734316275894,0.07249839206582309,0.4946567940095852,0.23347468196557764,0.5446630038870691,0.9609335242752581,0.0,5.9396931817445875e-15,5.9396931817445875e-15,6.356026815979021e-15,4.6074255521943996e-14,8.697413768643682e-14,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.800000000000072,0.23875076756550176,836,1.5496466668544324,0.7410131005008941,486,0,0,0.37500000000000944,0.5870423578874537,262,0,0.0,0.40712008905991337,0.7349207728989456,377,247.98168615175328,0.740061125627093,490.25,411.3914623153547,0.6130861183691021,494,db,0.5104125251915932,0.8166444890265034,0.3977178856579337,2,371.0,9.957872587663199e-14,0.0004554649245642195,1.3632725694534375e-26,0.950734316275894,0.07249839206582298,0.49504251671697097,0.42503031772980837,0.5457067952676187,0.9609335242752581,0.0,5.938549005177831e-15,5.938549005177831e-15,6.419334991640939e-15,4.6050364645696813e-14,8.697413768643683e-14,0.0,0.0,1.0,1.0,1.0000000000000002,1.0,0.0,0.0,1.0,1.0,0.800000000000072,0.23240288832872721,845,1.6270159385434066,0.7509076810306915,1069,158.39191898578665,0.9169853674078686,957.0,943.8923719958202,0.7077065201819217,361,0.514246948247216,0.8339962710380148,0.38982825491554435,3,271.5,,,,,,6.365432303480474e-19,0.08308497654336708,1.3632725694534375e-26,0.9641445181469771,0.022383154196582433,0.4981364225168588,0.3338518876983534,0.9999999999999998,0.5457067952676187,0.999993866430592,0.0,3.0185938447818887e-18,3.0185938447818887e-18,3.537255855359272e-18,9.713345727337745e-18,1.2726604513622214e-18,0.0,0.0,0.9999999999999998,1.0,0.9999999999999999,1.0,0.0,0.0,1.0,1.0,0.8,0.3507115294062633,44,2.0154930119665426,0.8139824050050638,25,13.435028842544403,0.993060418986289,34.5,31.884057971014492,0.9876200855262024,2,907.3245614035088,907.0,511.01771672256734,684,0.4705735164491456,0.8398601576227449,0.4186404911987746,4,2.5,1
