wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
dmey,1,antireflect,0.4260505662351473,62.97169875937969,10618322.892066853,0.7029411764705882,407.1507804920455,619,raw,0.5204840030922526,,8.486419304410077,58493.52224536352,0.5804601438732556,3.114203403663223e-06,0.9999979343579449,0.4975767366720517,184339.05548452784,0.22837763238242376,0.16273896728697565,1623477.3017784404,110752264.51493736,55,12125.527765534027,0.03231017770597738,"[0.0, 0.0016155088852988692, 0.0032310177705977385, 0.004846526655896608, 0.006462035541195477, 0.008077544426494346, 0.009693053311793216, 0.011308562197092085, 0.012924071082390954, 0.014539579967689823, 0.01615508885298869, 0.017770597738287562, 0.019386106623586433, 0.0210016155088853, 0.02261712439418417, 0.024232633279483037, 0.025848142164781908, 0.02746365105008078, 0.029079159935379646, 0.030694668820678516, 0.03231017770597738, 0.033925686591276254, 0.035541195476575124, 0.037156704361873995, 0.038772213247172865, 0.04038772213247173, 0.0420032310177706, 0.04361873990306947, 0.04523424878836834, 0.04684975767366721, 0.048465266558966075, 0.050080775444264945, 0.051696284329563816, 0.053311793214862686, 0.05492730210016156, 0.05654281098546042, 0.05815831987075929, 0.05977382875605816, 0.06138933764135703, 0.0630048465266559, 0.06462035541195477, 0.06623586429725364, 0.06785137318255251, 0.06946688206785137, 0.07108239095315025, 0.07269789983844911, 0.07431340872374799, 0.07592891760904685, 0.07754442649434573, 0.0791599353796446, 0.08077544426494346, 0.08239095315024234, 0.0840064620355412, 0.08562197092084008, 0.08723747980613894, 0.0888529886914378, 0.09046849757673668, 0.09208400646203554, 0.09369951534733442, 0.09531502423263329, 0.09693053311793215, 0.09854604200323103, 0.10016155088852989, 0.10177705977382877, 0.10339256865912763, 0.1050080775444265, 0.10662358642972537, 0.10823909531502424, 0.10985460420032311, 0.11147011308562198, 0.11308562197092084, 0.11470113085621972, 0.11631663974151858, 0.11793214862681746, 0.11954765751211632, 0.12116316639741519, 0.12277867528271406, 0.12439418416801293, 0.1260096930533118, 0.12762520193861068, 0.12924071082390953, 0.1308562197092084, 0.1324717285945073, 0.13408723747980614, 0.13570274636510501, 0.1373182552504039, 0.13893376413570274, 0.14054927302100162, 0.1421647819063005, 0.14378029079159937, 0.14539579967689822, 0.1470113085621971, 0.14862681744749598, 0.15024232633279483, 0.1518578352180937, 0.15347334410339258, 0.15508885298869146, 0.1567043618739903, 0.1583198707592892, 0.15993537964458807, 0.16155088852988692, 0.1631663974151858, 0.16478190630048467, 0.16639741518578352, 0.1680129240710824, 0.16962843295638128, 0.17124394184168015, 0.172859450726979, 0.17447495961227788, 0.17609046849757676, 0.1777059773828756, 0.17932148626817448, 0.18093699515347336, 0.1825525040387722, 0.1841680129240711, 0.18578352180936997, 0.18739903069466884, 0.1890145395799677, 0.19063004846526657, 0.19224555735056545, 0.1938610662358643, 0.19547657512116318, 0.19709208400646205, 0.1987075928917609, 0.20032310177705978, 0.20193861066235866, 0.20355411954765754, 0.20516962843295639, 0.20678513731825526, 0.20840064620355414, 0.210016155088853, 0.21163166397415187, 0.21324717285945075, 0.21486268174474962, 0.21647819063004847, 0.21809369951534735, 0.21970920840064623, 0.22132471728594508, 0.22294022617124395, 0.22455573505654283, 0.22617124394184168, 0.22778675282714056, 0.22940226171243944, 0.23101777059773831, 0.23263327948303716, 0.23424878836833604, 0.23586429725363492, 0.23747980613893377, 0.23909531502423265, 0.24071082390953152, 0.24232633279483037, 0.24394184168012925, 0.24555735056542813, 0.247172859450727]","[184339.05548452784, 1904.3080003400135, 2799.7233790351997, 3140.186356228473, 2149.9857981896243, 3957.448298392979, 2191.5358327861195, 5881.001115627364, 4447.6954004826575, 5125.893556123888, 6937.077248503929, 5983.924525482252, 9600.642945981825, 2449.9999679703988, 3575.58391541594, 1724.4803584433707, 7503.831201738141, 791.1604225897338, 6946.444201894309, 1481.9033125848787, 12125.527765534027, 1849.0044737376072, 3326.123000678279, 4106.942084276123, 1999.1166378188998, 2037.909671870046, 1651.6315662204775, 1265.7116641462833, 9130.67875648801, 4800.151219432784, 5563.895476107533, 9622.381075555428, 2102.6118493524436, 5007.805128258698, 6719.322469828847, 2034.8400409478038, 1617.9539071194715, 5231.357224617145, 10861.005700756901, 3961.566655590093, 9415.650377212789, 9783.087256786817, 2145.4509422276114, 5842.715187648277, 1903.381350522822, 6518.259798119252, 3179.0125319778017, 5399.60910180351, 7163.162741029015, 3115.4051450430734, 8089.032506096396, 4809.102300524428, 4451.266118372655, 1275.6443432933288, 6802.198401110109, 2462.9192951569657, 5232.286534278102, 6982.346850680609, 7535.313984939025, 2880.3428249910753, 4511.424090459287, 5353.291467988665, 2697.6391732642533, 4228.661825117805, 5334.905959623391, 8090.864178124762, 6142.268906903102, 7508.741553758839, 6623.949055374417, 8108.432622524361, 6530.951507476455, 1098.3898917328117, 3689.58930927212, 4774.4483618861, 4471.313532273087, 6059.585339797333, 9173.024348171051, 6748.5855913245605, 3898.2577252695373, 3151.234076775805, 1986.278378622837, 6548.011185454013, 4154.737322908227, 2950.537871687995, 7865.931470826038, 5408.8742195285595, 4487.299439020199, 2462.244957806305, 4135.490352591352, 3750.6146237451344, 5091.26591348273, 3018.5260622361857, 1333.0393653856072, 8455.109639112445, 1755.4043145958392, 4978.663027225575, 4136.996416646411, 5875.819151630922, 3161.115606348539, 2483.7734686296117, 5920.465642492522, 500.8318256147126, 2605.358602711965, 494.6148099740659, 9004.147995471929, 3382.7331565248724, 1428.0334585107225, 2604.6485426073855, 3589.601638727621, 1446.1023394405404, 4798.992336302147, 2163.4679200933633, 8894.536723253643, 3974.13890250888, 3459.9794383067456, 3691.5681302775147, 3712.542046377214, 4631.149871882379, 2027.8401670198782, 4979.503299548374, 10608.048659179514, 1906.371401357993, 3388.6357281377436, 3251.1310230228405, 4309.552846837164, 4473.3494066715375, 1330.8028574453224, 1891.2753988437382, 4283.847629556345, 3423.6335807625087, 3834.9612229381564, 3286.936759818175, 2039.3645885026854, 4053.902092482377, 8113.03199159389, 4649.374111882037, 7075.867530087141, 5307.020818836836, 5740.282416730659, 2455.8255156970918, 3516.173715828633, 3935.0506938134367, 3043.625867107198, 7738.647405570808, 843.1494561653572, 5237.93290562501, 3057.410477849799, 4750.994952680612, 5633.982777642584, 4267.842559258762, 3777.2327186149964, 6938.886034293323, 3366.749743863145, 4046.6277922773834]",3.0,0.5,7.95255110078431,15,0.5,3892497.290153821,0.28749818577165687,0.1480105828003589,55430932.55009432,12874323089.60393,"[0.46875, 0.453125, 0.0625, 0.421875, 0.046875, 0.40625, 0.03125, 0.453125, 0.09375, 0.234375, 0.34375, 0.046875, 0.421875, 0.453125, 0.15625, 0.25, 0.453125, 0.34375]",2,1856746.493361805,0.046875,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[376405.3107386953, 920433.8040993287, 1466817.511919592, 1856746.493361805, 1697150.9102592021, 1491894.9791218427, 1485754.6786050096, 1382510.7891471991, 1262798.7268318534, 1154711.9989887164, 1061329.988909328, 1294126.690174506, 1506718.3075513006, 1587092.8899435182, 1468654.6508561953, 1336131.9699285282]",3.0,0.5,flattop,64,32,7.95255110078431,15,22,670.9938885676693,290.6118790195442,922.328038162723,"[14, 35, 62, 87, 107, 130, 168, 195, 217, 238, 259, 294, 334, 356, 385, 419, 441, 467, 501, 531, 569, 603]","[588.7672506952513, 648.9971113554934, 596.1928213972129, 709.6848359525886, 474.64672267648376, 669.0150984159236, 702.7995764048815, 922.328038162723, 290.6118790195442, 733.1586203968707, 642.6007704152446, 664.5182559551284, 760.8432402160198, 706.2243404615874, 814.6422728942796, 697.4435163309565, 810.5916851993742, 612.7638954020333, 846.3752034817927, 737.4842469945404, 593.5443880994121, 538.6317785613826]","[2, 29, 44, 44, 97, 97, 97, 179, 209, 235, 244, 244, 244, 349, 244, 392, 438, 461, 446, 530, 560, 587]","[25, 44, 63, 179, 108, 131, 179, 610, 218, 244, 285, 310, 373, 373, 446, 438, 446, 470, 610, 610, 610, 610]",0.05,30,83358146.76745538,921.9452103365629,-921.9452103365629,DWT,txu.059172014718840,0.0,0.0,1.9452103365629227,1.0,88.0,0.0,0.0,0.6118790195441761,,52.209756493633904,1.6757067494874036,3.5508635699288416e-06,0.0,129404315.696949,0.0,6.927727568228903e-05,0.0,0.0,31415.635824650526,0.0,0.04744889921568962,0.0,0.0,10.055484527780209,3225.979956882773,0.6818181818181818,56.5,1.6757067494874036,36.865548488724016,1.6757067494874838,134875.76745538414,3.076913625144062e-05,21017.36710487213,0.04744889921568962,0.0,7006.967903849902,3.3280381627230327,1.9452103365629227,0.6818181818181818,56.5,0.0,0.0,0.0,0.0,253842.01110443473,0.0,1.6603223797678757e-05,0.9790004753467629,0.926525144209753,0.0012424261278565218,0.964885586183546,0.004211408951365801,0.39727826030583935,0.011402714725992894,1.0,0.32915668273163506,0.32915668273163506,0.3291566824584895,0.3291566827316432,0.9999999999999999,0.9293190053321249,0.375,0.37499999999999994,0.5,0.49999999999999983,1.0,1.0,1.0,1.0,2.7004788584084127,1.0,1,1.4983815723867833,0.9564216771644916,6,0,0,0.6663963823990352,1.0,1,0,0,0.46922085940730246,0.9707190428719846,4,2.449489742783178,0.9974324006889065,3.0,1.6551724137931036,0.9971438733004281,1,dmey,5.0,5.0,2.7386127875258306,9,0.008205846785803406,0.008599408489811233,0.9916760847029942,1,1.0
dmey,1,symmetric,0.42070359572018495,63.02654798858954,10793103.14487162,0.7102941176470589,413.7365287729577,619,raw,0.5211248450762898,,8.486993867688458,44303.05635559579,0.5485883153999457,3.114240143698978e-06,0.9999980459021365,0.4975767366720517,184329.10900652147,0.22837621645908054,0.1627386210551127,1623488.430444603,110741423.51623535,55,12128.02123593277,0.03231017770597738,"[0.0, 0.0016155088852988692, 0.0032310177705977385, 0.004846526655896608, 0.006462035541195477, 0.008077544426494346, 0.009693053311793216, 0.011308562197092085, 0.012924071082390954, 0.014539579967689823, 0.01615508885298869, 0.017770597738287562, 0.019386106623586433, 0.0210016155088853, 0.02261712439418417, 0.024232633279483037, 0.025848142164781908, 0.02746365105008078, 0.029079159935379646, 0.030694668820678516, 0.03231017770597738, 0.033925686591276254, 0.035541195476575124, 0.037156704361873995, 0.038772213247172865, 0.04038772213247173, 0.0420032310177706, 0.04361873990306947, 0.04523424878836834, 0.04684975767366721, 0.048465266558966075, 0.050080775444264945, 0.051696284329563816, 0.053311793214862686, 0.05492730210016156, 0.05654281098546042, 0.05815831987075929, 0.05977382875605816, 0.06138933764135703, 0.0630048465266559, 0.06462035541195477, 0.06623586429725364, 0.06785137318255251, 0.06946688206785137, 0.07108239095315025, 0.07269789983844911, 0.07431340872374799, 0.07592891760904685, 0.07754442649434573, 0.0791599353796446, 0.08077544426494346, 0.08239095315024234, 0.0840064620355412, 0.08562197092084008, 0.08723747980613894, 0.0888529886914378, 0.09046849757673668, 0.09208400646203554, 0.09369951534733442, 0.09531502423263329, 0.09693053311793215, 0.09854604200323103, 0.10016155088852989, 0.10177705977382877, 0.10339256865912763, 0.1050080775444265, 0.10662358642972537, 0.10823909531502424, 0.10985460420032311, 0.11147011308562198, 0.11308562197092084, 0.11470113085621972, 0.11631663974151858, 0.11793214862681746, 0.11954765751211632, 0.12116316639741519, 0.12277867528271406, 0.12439418416801293, 0.1260096930533118, 0.12762520193861068, 0.12924071082390953, 0.1308562197092084, 0.1324717285945073, 0.13408723747980614, 0.13570274636510501, 0.1373182552504039, 0.13893376413570274, 0.14054927302100162, 0.1421647819063005, 0.14378029079159937, 0.14539579967689822, 0.1470113085621971, 0.14862681744749598, 0.15024232633279483, 0.1518578352180937, 0.15347334410339258, 0.15508885298869146, 0.1567043618739903, 0.1583198707592892, 0.15993537964458807, 0.16155088852988692, 0.1631663974151858, 0.16478190630048467, 0.16639741518578352, 0.1680129240710824, 0.16962843295638128, 0.17124394184168015, 0.172859450726979, 0.17447495961227788, 0.17609046849757676, 0.1777059773828756, 0.17932148626817448, 0.18093699515347336, 0.1825525040387722, 0.1841680129240711, 0.18578352180936997, 0.18739903069466884, 0.1890145395799677, 0.19063004846526657, 0.19224555735056545, 0.1938610662358643, 0.19547657512116318, 0.19709208400646205, 0.1987075928917609, 0.20032310177705978, 0.20193861066235866, 0.20355411954765754, 0.20516962843295639, 0.20678513731825526, 0.20840064620355414, 0.210016155088853, 0.21163166397415187, 0.21324717285945075, 0.21486268174474962, 0.21647819063004847, 0.21809369951534735, 0.21970920840064623, 0.22132471728594508, 0.22294022617124395, 0.22455573505654283, 0.22617124394184168, 0.22778675282714056, 0.22940226171243944, 0.23101777059773831, 0.23263327948303716, 0.23424878836833604, 0.23586429725363492, 0.23747980613893377, 0.23909531502423265, 0.24071082390953152, 0.24232633279483037, 0.24394184168012925, 0.24555735056542813, 0.247172859450727]","[184329.10900652147, 1899.273818376333, 2795.5403284365952, 3130.978956228947, 2153.970024450475, 3957.6157108994184, 2192.249785577529, 5875.046265040642, 4438.5641999666705, 5132.930585721347, 6945.854124294025, 5982.201634385383, 9608.960246965216, 2457.9139214463294, 3583.3923126630243, 1732.0242855190666, 7497.3616842535575, 797.7640756208824, 6953.134182007481, 1476.2906784241948, 12128.02123593277, 1846.0907485413802, 3330.5752414035037, 4104.683289978223, 1994.6955116503473, 2035.8577726842398, 1648.3273278844786, 1269.6903755210358, 9134.496974828946, 4803.081258414754, 5563.686181750398, 9619.531493341241, 2101.6030635240872, 5010.275103645347, 6718.372680580562, 2035.8028441804352, 1617.462754029189, 5230.8296496633075, 10862.214583144061, 3960.935284091114, 9416.683999332377, 9783.625348427238, 2144.587678617109, 5841.901043490324, 1903.3149386969103, 6517.425793758311, 3180.0093611399398, 5399.466192938028, 7164.653689334487, 3114.943625618889, 8089.3862781405005, 4810.209500246075, 4450.419932472368, 1274.9258396860318, 6804.131929438658, 2461.2216761558816, 5229.590507568086, 6979.525883739878, 7536.564485645695, 2880.8027056175297, 4512.342473720565, 5355.4454000943215, 2694.573417269167, 4225.481448655122, 5333.7595471141085, 8091.812996509779, 6145.180412829825, 7505.739131736871, 6625.835949589789, 8111.215066374088, 6532.0786420991135, 1095.7915086003065, 3691.7576359742807, 4771.808131647277, 4472.802282645267, 6060.505481050263, 9174.984267286321, 6748.16909183457, 3900.008975512249, 3149.541558584451, 1988.308170916369, 6549.808948533946, 4153.671117546871, 2948.738320475735, 7865.171821745258, 5410.655953279691, 4488.348960125247, 2462.470054239094, 4137.330084236735, 3748.8555381225533, 5092.043900887487, 3019.4154059958255, 1334.8712058487297, 8453.027235813008, 1755.8763135830693, 4981.089885286759, 4136.480020688952, 5873.610169200008, 3163.3522973473646, 2485.587929879528, 5919.703280415483, 497.76274167326676, 2602.0388567990367, 497.3734191997632, 9007.935203703164, 3383.315465883202, 1424.019467732865, 2604.904587261477, 3592.372337268666, 1441.8863251952391, 4796.063893871045, 2160.017229044485, 8895.569893431732, 3977.6771255196177, 3458.596299113702, 3689.2369796152475, 3716.2124381858716, 4633.832542264951, 2031.1411947443523, 4979.847340507877, 10610.41108770664, 1905.4177055731723, 3387.0910960186056, 3252.942244474036, 4311.592311119589, 4471.596458406978, 1332.413052064266, 1891.2407300040743, 4282.367758667241, 3423.818749297946, 3834.499027673227, 3286.176000108913, 2040.7035614837184, 4051.9767361241657, 8113.727663364313, 4648.063803710233, 7075.666042529487, 5306.088212190706, 5738.7961705368, 2456.8036075836453, 3517.0068364843964, 3934.2610818516514, 3041.7842493579865, 7740.511682479537, 844.9616287538948, 5236.255580257705, 3058.7891228414505, 4752.345544326448, 5634.641536243317, 4266.770822123777, 3775.581070582972, 6937.842987960116, 3365.5376377792595, 4046.463152850335]",3.0,0.5,7.854028125462103,15,0.5,3892501.647793033,0.28749462255574226,0.1480129254679797,55431654.07927244,12874196850.678583,"[0.46875, 0.453125, 0.0625, 0.421875, 0.046875, 0.40625, 0.03125, 0.453125, 0.09375, 0.234375, 0.34375, 0.046875, 0.421875, 0.453125, 0.15625, 0.25, 0.453125, 0.34375]",2,1856752.9017232906,0.046875,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[376659.4243569503, 920773.990736694, 1466935.9899261715, 1856752.9017232906, 1697142.324543788, 1491902.8557198336, 1485756.9109977395, 1382508.1923728865, 1262802.8136509475, 1154709.5315277535, 1061323.9305773282, 1294135.2449332944, 1506719.8533970944, 1587083.8762165727, 1468663.342417382, 1336128.7718041032]",3.0,0.5,flattop,64,32,7.854028125462103,15,22,670.9894693367413,290.6118790195442,921.9569971116497,"[14, 35, 62, 87, 107, 130, 168, 195, 217, 238, 259, 294, 334, 356, 385, 419, 441, 467, 501, 531, 569, 603]","[589.2942517577603, 648.9971094341258, 596.1928213972129, 709.6848359526683, 474.64672267648376, 669.0150984159236, 702.7995764048815, 921.9569971116497, 290.6118790195442, 733.1586203968707, 642.6007704152446, 664.5182559551284, 760.8432402160198, 706.2243404615874, 814.6422728942796, 697.4435163309565, 810.5916851993742, 612.7638954020333, 846.2875292009286, 737.4842469945404, 593.5443880994159, 538.4662716716812]","[2, 29, 44, 44, 97, 97, 97, 179, 209, 235, 244, 244, 244, 349, 244, 392, 438, 461, 446, 530, 560, 587]","[25, 44, 63, 179, 108, 131, 179, 446, 218, 244, 285, 310, 373, 373, 446, 438, 446, 470, 610, 610, 610, 610]",0.05,30,83353620.70119484,921.9452103365629,-921.9452103365629,DWT,txu.059172014718840,0.0,0.0,1.9452103365629227,1.0,88.0,0.0,0.0,0.6118790195441761,,54.70322689237764,1.6712875185594385,5.8935311907371e-06,0.0,129278076.77160263,0.0,6.786135233907697e-05,0.0,0.0,20574.637122645974,0.0,0.14597187453789662,0.0,0.0,0.10900652140844613,3237.1086230454966,0.6818181818181818,56.5,1.6712875185594385,36.768325408307646,1.6712875185595755,130349.70119483769,2.7205920336836886e-05,21021.72474408429,0.14597187453789662,0.0,7013.376265335362,2.9569971116496845,1.9452103365629227,0.6818181818181818,56.5,0.0,0.0,0.0,0.0,254563.54028255492,0.0,1.6949455660636437e-05,0.9802058622621478,0.9148971755598381,0.0014480398224409052,0.9650564549370841,0.005246918794373035,0.4379532149636134,0.0005276225920344199,1.0,0.3282886195141783,0.3282886195141783,0.3282886192417643,0.3282886195141763,0.8885105780248147,0.8981335709529679,0.375,0.37499999999999994,0.5,0.49999999999999983,1.0,1.0,1.0,1.0,2.6279261417270168,0.9731333883783276,6,1.5044129097959993,0.9602714988299293,4,0,0,0.6566532417841388,0.9853793614847952,5,0,0,0.4721907555616475,0.97686313193916,2,1.707825127659933,0.9982098269102098,4.25,3.582089552238806,0.996877450142736,2,dmey,5.0,5.0,2.7386127875258306,9,0.008205846785803406,0.008599408489811233,0.9916760847029942,1,1.75
