signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
smoothed,morl,21.0128890888203,0.6514360771808073,343.7490354536403,-31.282070063428492,1121,127,22168.961067550328,,False,"[35, 97, 165, 234, 282, 326, 369, 409, 481, 523, 593, 642, 704, 776, 814, 867, 926, 967, 1033, 1098]","[77435.14604469482, 58471.59533914751, 38528.98906581603, 7537.36810547858, 41652.6196858744, 27029.13600663005, 47785.81301283688, 19489.83600572032, 37591.61714354875, 390.8649975136923, 37852.992378546325, 31305.377470507225, 72991.02471886939, 7045.007132695431, 55580.70915705491, 13837.811511331689, 46350.172829903015, 28150.38692495089, 63867.87524761007, 67078.78036991046]",20,15.906141656621598,148321.91428070006,0.012772889159401063,1.038690585546476e-06,0.5188688056210748,17,52745.839880494954,1819.7252166418584,107187.14631022813,"[35, 80, 165, 234, 326, 409, 464, 512, 574, 642, 748, 792, 867, 904, 967, 1017, 1098]","[107187.14631022813, 1819.7252166418584, 98464.62272425802, 9628.56791115266, 69950.23911048705, 26798.740403961787, 62124.53520098592, 17697.12114144289, 61646.00456570794, 81305.91090492229, 6234.3705020779635, 89362.51267516031, 13837.811511331689, 97928.27133829208, 75933.03093703325, 6586.952104638487, 70173.71541009187]","[0, 78, 97, 203, 282, 369, 369, 481, 481, 369, 704, 704, 814, 704, 926, 1011, 704]","[704, 97, 704, 282, 369, 440, 593, 551, 593, 704, 754, 814, 887, 1033, 1033, 1033, 1120]",0.05,30,960991557633.4838,78234.21570577804,-78234.21570577804,CWT,mdp.39015035518128,0.0,-5.5,,1809.3918833085252,106391.47964356146,52307.31814136452,77438.54903911137,0.0,52307.31814136452,886593.2779684142,52307.31814136452,0.0,77438.54903911137,0.0,-5.5,0.0,-10.0,6.0,0.004074638108009988,0.001627955007221793,0.9037218838848916,0.7264544726401438,0.7607554481602152,0.17378165567141934,1.0,0.0,,0.5925364463122167,0.8362312508961256,0.8362312508961256,0.8362282052960005,1.0,0.3204728596932964,0.6000000000000001,,0.6206896551724137,0.3829787234042553,0.053086513293406135,0.053086513293406135,0.2368421052631579,1.9995744400944497,0.7916963581139326,3,1.7570615309342519,0.7807978136195525,3,0,0,0.5306986269600337,0.8090565378790556,3,1,0.11111111111111112,0.44074645112843214,0.7612238871542708,3,0.0,1.0,3.0,3.0,0.8846153846153846,1,morl,1.0,1.0,,1,0.07692307692307693,,,5,2.0
smoothed,gaus8,21.160428201034776,0.6400851320881946,335.5796791148194,-32.47444056109363,1121,127,24578.830466637966,,False,"[35, 98, 166, 232, 282, 325, 369, 409, 481, 535, 592, 641, 704, 777, 814, 868, 926, 966, 1033, 1089]","[100389.10341769166, 63537.82834618297, 33637.21606415959, 5227.584219782217, 45636.9849925435, 24405.060718012614, 43408.705576565415, 20356.469977136574, 35984.60367701458, 7576.29356304702, 30620.915788961942, 35805.8400699868, 80147.79569709182, 6576.810168433563, 49871.75384837013, 10396.278381765002, 42661.43493241913, 16560.368018986996, 58508.86859521074, 87215.59639560046]",20,15.7584352338199,169349.82974660187,0.01177193346451993,3.6177227510893727e-06,0.43737677968374755,15,58545.18563103488,3058.481737086753,126562.11904283948,"[35, 166, 232, 325, 409, 465, 511, 575, 641, 749, 792, 904, 966, 1018, 1089]","[126562.11904283948, 80012.2817433562, 5227.584219782217, 68601.4228889705, 24971.14495350095, 59843.887303354444, 17088.29786226809, 54689.66358178906, 100685.29976858513, 3058.481737086753, 97958.73224271188, 83564.76678474902, 59756.878194401754, 8941.627746527252, 87215.59639560046]","[0, 98, 222, 282, 369, 369, 481, 481, 98, 704, 704, 814, 926, 1011, 704]","[704, 282, 282, 369, 441, 481, 535, 592, 704, 754, 1033, 1033, 1033, 1033, 1120]",0.05,30,1263702566827.9006,102191.92969104482,-102191.92969104482,CWT,mdp.39015035518128,0.0,-2.0,,3048.1484037534196,125766.4523761728,58106.66389190445,101396.26302437815,0.0,58106.66389190445,868091.7844655232,58106.663891904456,0.0,101396.26302437815,0.0,-11.0,0.0,-6.5,8.0,0.058385694584619785,0.03137651194763713,0.8136182701946918,0.6546386188436768,0.77682746384579,0.10500106405618241,0.8422086166984826,0.01969806100038312,,1.0,1.0,1.0,1.0,0.9632477863342986,0.4658818620249832,1.0,,0.24137931034482757,0.5319148936170213,0.12394685875697874,0.12394685875697874,0.42105263157894735,2.5256835143944065,1.0,1,1.617595762123245,0.7188224271887178,4,0,0,0.6559475167845029,1.0,1,1,0.11111111111111112,0.4071637320908774,0.7032223584714503,4,1.7320508075688772,0.8667653224947017,2.5,1.6,0.8372288150935048,2,gaus,7.25,7.5,3.7701837772561855,8,0.5576923076923077,1.0,0.30961538461538457,1,1.75
smoothed,gaus6,21.1813595940735,0.6451916525599332,318.052023500335,-32.817385049049136,1121,127,24257.385428452577,,False,"[36, 99, 166, 232, 282, 325, 369, 409, 481, 535, 592, 641, 704, 777, 814, 867, 926, 992, 1032, 1089]","[111664.0642426201, 51952.142358147394, 29088.916825236105, 4379.179409700816, 47535.9482818254, 18407.595519694485, 40282.73699712264, 21894.44592442015, 33092.38836305717, 7730.337172906299, 24867.386641824094, 33352.887922369235, 80544.4443211577, 5404.775076356782, 40943.35164217925, 10226.238649793562, 47100.58946368389, 60.43633999073063, 39857.85096717417, 98362.92314118637]",20,15.62424615888342,169935.09866750363,0.011347522708927707,4.170825372555841e-06,0.38782920825936423,16,52445.75915790815,2202.045035382347,135691.61167253202,"[36, 166, 232, 325, 409, 465, 511, 575, 641, 749, 792, 867, 904, 966, 1019, 1089]","[135691.61167253202, 77139.83116691107, 4379.179409700816, 59689.767063983265, 23280.325908927698, 56933.26033394466, 15634.161038349554, 49814.25434955358, 86650.17892066615, 2202.045035382347, 88780.99926217433, 11962.917083918906, 67673.2146575111, 48538.607370584185, 12398.870111204244, 98362.92314118637]","[0, 99, 222, 282, 282, 282, 481, 282, 99, 704, 704, 814, 814, 926, 1000, 704]","[704, 282, 282, 369, 441, 481, 535, 592, 704, 753, 926, 887, 926, 1032, 1032, 1120]",0.05,30,1368065883627.9868,112213.77733177695,-112213.77733177695,CWT,mdp.39015035518128,0.0,-6.0,,2191.7117020490136,134895.94500586536,52007.23741877772,111418.11066511027,0.0,52007.23741877772,829046.1465265304,52007.23741877772,0.0,111418.11066511027,0.0,-6.0,0.0,-6.0,7.0,0.05114131045757034,0.03775642649404008,0.7877030553177431,0.5893949902733776,0.77910760280142,0.1359438178335819,0.7462706430825501,0.02024631614836703,,0.7182927102900002,0.8277572183617397,0.8277572183617397,0.8277540151704095,0.8856857436795667,0.5343986250366626,0.8,,0.5862068965517242,0.36170212765957444,0.15358873470734233,0.15358873470734233,0.4473684210526315,2.236210613527874,0.8853882922318791,2,1.5445267616393272,0.6863522405636235,5,0,0,0.5936750371315609,0.905064844275643,2,1,0.11111111111111112,0.38788996474552573,0.6699341673557369,6,2.0615528128088303,0.8414190143993208,3.75,2.926829268292683,0.7764787379688911,3,gaus,7.25,7.5,3.7701837772561855,8,0.5576923076923077,1.0,0.30961538461538457,1,2.5
smoothed,mexh,22.727525994397237,0.6345782379343528,396.6811962982106,-40.65710567264158,1121,127,62649.37757636021,,False,"[51, 89, 127, 186, 283, 321, 369, 426, 464, 512, 574, 612, 657, 703, 752, 795, 871, 908, 976, 1019, 1058]","[322.50978978560306, 13126.46098931806, 161005.0754770601, 2581.4927433955745, 16318.598738630048, 1231.839924136848, 36644.50787107739, 7025.845325644026, 23688.656495824074, 12141.780316345787, 16527.38046895803, 1912.7255138117907, 1159.935877375272, 70164.68507556058, 682.7594464190604, 34710.646131211244, 182.49517137633666, 24661.331835144054, 442.079618010408, 20645.85563795641, 159647.36254132536]",21,15.209003394134237,516959.6329108345,0.019548083434424414,1.8365482012335526e-06,0.16710322392007798,19,31547.4010633689,101.42209339542023,197730.5074735192,"[51, 89, 127, 186, 266, 326, 426, 464, 512, 574, 641, 702, 752, 795, 871, 908, 976, 1019, 1058]","[322.50978978560306, 13126.46098931806, 197730.5074735192, 2581.4927433955745, 574.7451590353994, 16318.598738630048, 7025.845325644026, 60910.86744487012, 12141.780316345787, 22694.920534236906, 16277.51000247258, 101.42209339542023, 682.7594464190604, 34710.646131211244, 182.49517137633666, 24661.331835144054, 442.079618010408, 20645.85563795641, 168268.7917532429]","[0, 0, 0, 182, 265, 283, 369, 369, 481, 481, 592, 701, 703, 703, 703, 703, 703, 703, 703]","[52, 98, 703, 703, 369, 369, 440, 703, 551, 703, 703, 703, 753, 814, 872, 924, 979, 1033, 1120]",0.05,30,8315021001905.441,162770.09268492347,-162770.09268492347,CWT,mdp.39015035518128,0.0,9.0,,91.08876006208689,196934.84080685253,31108.879324238464,161974.4260182568,0.0,31108.879324238464,589314.6202040091,31108.87932423847,0.0,161974.4260182568,0.0,0.0,0.0,0.0,4.0,0.9163789264810698,0.010831063455314635,0.19528051560337556,0.3875011719977556,0.9475375890303463,0.07163226218344332,0.3188833251347718,0.3453242086878934,,0.027335871901229138,0.23760479243526617,0.23760479243526617,0.23759061420558583,0.4094720652306743,1.0,0.2,,1.0,1.0,0.30312044601720967,0.30312044601720967,0.763157894736842,1.480656611262794,0.5862399634887814,7,1.3571866052594348,0.6031025751823611,7,0,0,0.4765839102482736,0.7265579913840039,4,1,0.11111111111111112,0.3936155772661907,0.6798230116292662,5,1.5,0.8846153846153846,5.75,5.4368932038834945,0.7211538461538461,4,mexh,4.0,4.0,,1,0.3076923076923077,,,4,4.0
smoothed,gaus2,22.022427603610108,0.645149507961817,351.9013217425802,-37.39949079650279,1121,127,42709.5808448827,,False,"[42, 80, 121, 163, 225, 282, 320, 369, 425, 465, 511, 575, 641, 704, 751, 793, 867, 906, 973, 1019, 1082]","[147051.14989587144, 76.34849292517174, 72.51242416421883, 27772.1735814555, 110.22144325160843, 49559.43674312682, 93.66692190990943, 37565.91819039096, 11372.037065852532, 27107.286539355664, 13013.061375089072, 23010.331209788856, 14897.270626337053, 82198.54367582272, 441.91557381293023, 37670.40302424856, 6422.452005016126, 43670.830311195634, 3417.9209447937465, 22263.60260382887, 145587.91197250818]",21,15.247743128113735,298536.8832447911,0.01965597586013095,6.518846903314751e-06,0.23709744256071394,19,37241.04454909675,72.51242416421883,182848.860158706,"[42, 80, 121, 163, 225, 266, 352, 425, 465, 511, 575, 641, 751, 793, 867, 906, 973, 1019, 1082]","[182848.860158706, 76.34849292517174, 72.51242416421883, 27772.1735814555, 110.22144325160843, 1272.7904899679834, 37565.91819039096, 11372.037065852532, 77638.47960049738, 13013.061375089072, 38689.21671580003, 32994.05816671904, 441.91557381293023, 58887.15843104561, 6422.452005016126, 47133.2071970132, 3417.9209447937465, 22263.60260382887, 145587.91197250818]","[0, 79, 99, 99, 224, 264, 282, 282, 282, 481, 481, 593, 704, 704, 814, 704, 704, 704, 704]","[704, 704, 122, 704, 704, 282, 369, 440, 704, 536, 704, 704, 753, 814, 881, 925, 982, 1032, 1120]",0.05,30,3935603359082.74,148714.87143605578,-148714.87143605578,CWT,mdp.39015035518128,0.0,-9.0,,62.179090830885485,182053.19349203934,36802.522809966315,147919.20476938912,0.0,36802.522809966315,697493.8464328381,36815.08170635905,0.0,147919.20476938912,0.0,0.0,0.0,4.5,4.0,0.4669971355734823,0.06484032763274453,0.4414480222012196,0.40633669058126864,0.8707284485487992,0.13568844434986196,0.4544117336554871,0.14071502363719554,,0.017826629070641996,0.3983885966108083,0.3983885966108083,0.39873206795959215,0.6243642324998147,0.8883133659611939,0.2,,1.0,0.23404255319148934,0.2615489574405369,0.2615489574405369,0.9999999999999999,1.6283634046014233,0.6447218724440471,6,1.3552787025046515,0.6022547469911985,8,0,0,0.4735961630654517,0.7220031343163713,5,1,0.11111111111111112,0.36709017271695177,0.6340103419920752,8,1.5,0.8846153846153846,6.75,6.486486486486486,0.6826923076923077,5,gaus,7.25,7.5,3.7701837772561855,8,0.5576923076923077,1.0,0.30961538461538457,1,4.0
smoothed,gaus4,21.319293072359724,0.6441029171085996,302.5598159743023,-33.63695837763728,1121,127,24473.43089207226,,False,"[38, 99, 165, 206, 282, 326, 369, 410, 481, 536, 575, 641, 704, 750, 792, 888, 926, 968, 1019, 1086]","[121272.0342357222, 16322.598294473197, 35942.07324523256, 75.96253989054821, 55662.71685945363, 5501.756207609724, 40888.72539565818, 18685.494253044704, 26223.229053673043, 4191.2217537093475, 24678.732286591166, 28065.418166060215, 81370.28491198925, 1284.073786014198, 39218.76659735194, 6585.776644365213, 49564.75595872542, 9145.731900409242, 20070.22459204308, 114759.43925466087]",20,15.431436045438922,187020.81471312026,0.01332985987275846,5.070660818276397e-06,0.32413684760012157,18,43184.262639170825,75.96253989054821,150974.0666854275,"[38, 128, 165, 206, 267, 326, 410, 465, 511, 575, 641, 750, 792, 862, 904, 968, 1019, 1086]","[150974.0666854275, 125.12955466681615, 53599.3968484878, 75.96253989054821, 3744.045076529608, 47096.361938422764, 18685.494253044704, 51914.79415138494, 14211.059373152773, 45490.11773965099, 84246.92139047777, 1284.073786014198, 89145.37610316536, 13499.960406999433, 51772.02622788921, 10582.491644260499, 26110.010530949017, 114759.43925466087]","[0, 99, 99, 204, 263, 282, 282, 282, 481, 481, 282, 704, 704, 814, 814, 926, 926, 704]","[704, 132, 704, 282, 282, 369, 441, 481, 536, 592, 704, 753, 926, 888, 926, 983, 1032, 1120]",0.05,30,1653768509716.879,124469.89609966837,-124469.89609966837,CWT,mdp.39015035518128,0.0,-9.5,,65.62920655721487,150178.40001876085,42745.74090004039,123674.2294330017,0.0,42745.74090004039,767230.7275050748,42747.90855440431,0.0,123674.2294330017,0.0,-5.0,0.0,-0.5,5.0,0.056010311815322886,0.04813582631373448,0.7257705278571083,0.495649419464989,0.7941332390093938,0.12934666950414972,0.6229443963907542,0.03625149162320326,,0.018961473885811476,0.5662201821258351,0.5662201821258351,0.566273329054774,0.7628927655150526,0.6490933173736313,0.4,,0.6551724137931034,0.21276595744680848,0.18983897170697617,0.18983897170697617,0.7368421052631579,1.6913934384614318,0.6696775066320945,4,1.4270145103974166,0.6341324934302326,6,0,0,0.4595099724998301,0.7005285647735625,6,1,0.11111111111111112,0.35797467969177643,0.6182667528691541,9,2.0615528128088303,0.8414190143993208,6.25,5.76,0.680324891815045,6,gaus,7.25,7.5,3.7701837772561855,8,0.5576923076923077,1.0,0.30961538461538457,1,4.75
smoothed,cgau8,15.987643098667151,0.7326908623487185,465.47832575591195,-32.28321271790079,1121,127,27083.15648650277,-1958687.6067267156,True,"[6, 96, 162, 243, 283, 325, 362, 426, 476, 517, 589, 641, 704, 764, 806, 843, 916, 974, 1036, 1117]","[4329.099668030016, 13792.525939494968, 7396.354868703027, 5909.09229964263, 18281.33595000361, 2316.416660222134, 35162.94932518026, 868.7331989148515, 27647.336798674598, 11.380185034864553, 10607.036022341905, 5193.948921905296, 55971.65276407662, 445.00813871158607, 33399.817705680754, 21.84615455599487, 24743.446924059484, 3761.075957618452, 7757.873452823049, 2670.405577330268]",20,16.273091598835546,170470.15371928026,0.012072263409672853,8.759191810419417e-05,0.3440905516388029,17,39865.05262603047,271.5707186294567,87625.54244704328,"[35, 81, 166, 233, 325, 409, 465, 511, 575, 642, 748, 792, 868, 905, 966, 1018, 1096]","[87625.54244704328, 271.5707186294567, 76071.5147971361, 5069.805694615432, 53884.28461879197, 19627.615162772, 46004.1066205714, 13151.235520701259, 44626.86215015781, 61375.370899608424, 3267.596273788653, 75641.96317936649, 8713.8513886236, 67371.21588465368, 51745.05457685799, 5278.550136729338, 57979.75457247118]","[0, 78, 98, 222, 282, 369, 369, 481, 481, 369, 704, 704, 814, 814, 926, 1011, 704]","[704, 98, 704, 282, 369, 441, 481, 535, 593, 704, 754, 1033, 887, 1033, 1033, 1033, 1120]",0.05,30,1227935279793.4858,85919.59295908826,-85919.59295908826,CWT,mdp.39015035518128,0.0,-1.0,,261.2373852961233,86829.8757803766,39426.53088690004,85123.92629242159,0.0,39426.53088690004,667619.894642518,39426.530886900044,0.0,85123.92629242159,0.0,-10.0,0.0,-5.5,6.0,0.11482551325372037,1.0,0.8280687448949614,0.9048679965803912,0.21333564086053391,0.6661417322834648,0.6615803552595891,0.02074753306953784,0.8014067150255033,0.08330277286095279,0.4724884242263441,0.4724884242263441,0.4724786141170908,0.5650212470773056,0.17366319234518618,0.6000000000000001,,0.31034482758620685,0.574468085106383,0.07581775081975564,0.07581775081975564,0.47368421052631576,1.2731149240428898,0.5040674798671875,10,2.2503412538887932,1.0,1,0,0,0.3624646083093034,0.5525817219129486,8,0,0.0,0.578997136803078,1.0,1,4.69041575982343,0.63919878770589,5.0,1.797752808988764,0.6272917015452527,7,cgau,7.0,7.0,,1,0.5384615384615384,,,2,5.75
smoothed,fbsp,15.878415507796149,0.7263129798338098,522.4352461798488,-37.5713301752666,1121,127,45813.62034866991,-2260530.7781753303,True,"[5, 77, 163, 201, 240, 321, 359, 401, 466, 511, 579, 643, 710, 758, 797, 864, 909, 970, 1019, 1065, 1118]","[5489.840012382396, 396.8516361622824, 63565.8913004147, 342.948063304626, 1037.8967049267449, 550.8681709832417, 6124.187054769831, 19400.448723916135, 26188.307817884306, 14798.539040773774, 28660.80011097777, 5478.149171001431, 59393.938922550995, 1092.0834650634788, 17728.21286755843, 10008.626361750405, 42253.541301297264, 14271.057979784266, 34855.9193020248, 681.7330050264427, 1991.2146819985937]",21,15.591949069772348,300763.6571384541,0.014413422665734192,8.975560647664909e-07,0.23586774355153994,20,38121.07060736399,136.9943316271747,147371.3379979009,"[37, 77, 114, 163, 201, 268, 325, 369, 412, 465, 511, 574, 640, 750, 792, 865, 903, 968, 1019, 1088]","[147371.3379979009, 498.89946139224776, 136.9943316271747, 65552.92955901206, 358.2917683794876, 5303.339229190499, 51615.700332901266, 224.9898207057704, 18674.416677191522, 49912.31425092105, 15457.581217637697, 45106.573155368475, 68089.67187735437, 2156.728414226014, 71858.22572808401, 513.6175692850375, 60919.226553500026, 34239.96479585649, 13972.94129864391, 110457.66810810175]","[0, 76, 98, 98, 200, 262, 281, 367, 281, 281, 482, 482, 281, 703, 703, 814, 814, 927, 1002, 703]","[703, 98, 115, 703, 703, 281, 367, 371, 442, 482, 534, 593, 703, 752, 814, 866, 927, 1034, 1034, 1120]",0.05,30,4105484459210.304,201273.0139911172,-201273.0139911172,CWT,mdp.39015035518128,0.0,-8.5,,126.66099829384135,146575.67133123425,37682.548868233556,200477.34732445053,0.0,37682.548868233556,752335.4121472798,37682.548868233556,0.0,200477.34732445053,0.0,-13.0,0.0,-8.5,3.0,0.5369526546815467,0.0,0.42846267156463674,0.5736919288515586,0.20143704985353128,0.6274952117471805,0.4520306920079117,0.14280097115123044,0.0,0.039036630172381154,0.4232398079268126,0.4232398079268126,0.4232290819432378,0.733304029202379,0.6220548698178714,0.0,,0.10344827586206895,0.2553191489361702,0.41700152443694005,0.41700152443694005,0.3157894736842105,1.3361382948923402,0.529020475953303,9,1.2946586386583203,0.5753165820610687,9,0,0,0.3477220145288187,0.5301064576528538,9,0,0.0,0.3292079088730662,0.5685829651780001,10,0.5,0.9615384615384616,9.25,9.23076923076923,0.625,8,fbsp,8.0,8.0,,1,0.6153846153846154,,,3,6.75
smoothed,gaus7,21.16561960596641,0.643913266417077,322.6811687364135,-32.75881892270169,1121,127,24263.989778223855,,False,"[5, 63, 145, 185, 244, 292, 359, 429, 473, 525, 584, 623, 683, 756, 805, 845, 916, 978, 1049, 1119]","[7626.785815269512, 75526.16194418243, 29658.036557638712, 10411.156585089302, 9561.069706471124, 29491.68496009597, 41131.21772582569, 12240.392603289027, 40554.94758263942, 7813.898015235142, 28510.956936067516, 9.544212720807991, 73127.24624946373, 3217.076209554376, 64738.37202288422, 14410.13042853759, 51434.02030874955, 15516.484861937572, 70002.42724116643, 1424.549147338461]",20,15.709916532970507,171728.60998395746,0.01173892834498864,3.8782289695502385e-06,0.0024145846601795274,19,43550.967479589024,2.350140022477717,147201.7900567308,"[63, 128, 175, 221, 273, 359, 429, 473, 525, 584, 622, 683, 752, 805, 875, 916, 978, 1025, 1119]","[147201.7900567308, 2.350140022477717, 30666.31954325937, 1415.8748298469682, 59381.013019203994, 71492.95567037465, 17186.00448521869, 64517.20697128813, 22952.53021696833, 44124.44229991051, 9.544212720807991, 104213.32090132879, 3217.076209554376, 124881.33072102995, 14356.789624184206, 67274.55898958811, 36983.73601683228, 16166.98905679046, 1424.549147338461]","[5, 127, 145, 204, 145, 145, 391, 391, 495, 495, 620, 391, 719, 719, 845, 845, 945, 1016, 5]","[1049, 145, 185, 224, 292, 391, 450, 620, 569, 620, 623, 1049, 756, 1049, 895, 1049, 1049, 1049, 1120]",0.05,30,1338845497993.8518,137832.72588008535,-137832.72588008535,CWT,mdp.39015035518128,0.0,-13.5,,7.983193310855626,146406.12339006414,43112.44574045859,137037.0592134187,0.0,43112.44574045859,817382.3821121914,43123.9686842583,0.0,137037.0592134187,0.0,-13.5,0.0,-13.5,4.0,0.05129015222200577,0.0343813926841998,0.7921287096207259,0.6310485009564364,0.777392983999999,0.1281974888274104,0.0,0.02192640162206379,,0.0,0.5765756248928117,0.5765756248928117,0.5768931549854961,0.8625163080966929,0.6207824139897691,0.2,,0.06896551724137928,0.04255319148936168,0.22936255626907476,0.22936255626907476,0.052631578947368474,1.4540858916447446,0.5757197540220698,8,1.2652489879023048,0.5622476083197782,10,0,0,0.33635154392282,0.5127720363538184,10,1,0.11111111111111112,0.2989901481860495,0.5163931376878962,11,1.2583057392117916,0.9032072508298622,9.75,9.617486338797814,0.5766036254149312,9,gaus,7.25,7.5,3.7701837772561855,8,0.5576923076923077,1.0,0.30961538461538457,1,7.0
smoothed,gaus5,21.228917975118247,0.6456552431392106,309.866616895718,-33.26485717266591,1121,127,24799.37639109506,,False,"[4, 64, 174, 221, 273, 340, 390, 429, 473, 526, 584, 683, 720, 805, 845, 916, 988, 1047, 1119]","[6908.844346896338, 63572.38054355018, 25565.070162757987, 1228.9364395058492, 30075.38542426253, 16.583719004848263, 33923.192291147796, 9399.768962171409, 38168.76312846098, 6968.786143589205, 27382.902646333816, 69697.61153379046, 57793.06742891921, 59623.262990032046, 9075.343074694356, 45711.45420496786, 11.56206488132375, 67793.46263823491, 1219.2280409947853]",19,15.542026014146884,180985.52225872964,0.011154382011259968,4.440261489550899e-06,0.015740343417326635,17,43740.422816948936,1219.2280409947853,139757.10665425504,"[64, 174, 221, 273, 359, 429, 473, 526, 584, 683, 752, 805, 875, 916, 977, 1025, 1119]","[98142.06077749391, 28738.987226038244, 1228.9364395058492, 47346.32301788941, 58590.09703171142, 13951.01420880812, 56390.054367748715, 20118.69415961862, 41500.80297481125, 139757.10665425504, 2903.4178832776997, 118786.89961964179, 15214.776437418695, 56518.44019843559, 25920.971459757457, 17259.377390725378, 1219.2280409947853]","[4, 155, 204, 155, 292, 390, 390, 494, 569, 4, 720, 720, 845, 845, 946, 1015, 4]","[390, 185, 224, 292, 390, 450, 614, 569, 614, 1047, 756, 1047, 895, 1047, 1047, 1047, 1120]",0.05,30,1504387655248.1824,159488.27255887678,-159488.27255887678,CWT,mdp.39015035518128,0.0,-14.5,,1208.894707661452,138961.43998758838,43301.901077818504,158692.60589221012,0.0,43301.901077818504,733501.187888132,43301.901077818504,0.0,158692.60589221012,0.0,-14.5,0.0,-14.5,6.0,0.06335612251046924,0.04086431160509865,0.7538890223116846,0.5494190042497318,0.7842883242701828,0.13875292615450108,0.025802400709115547,0.030597885153531266,,0.3950152150368751,0.581925687631802,0.581925687631802,0.5819179127224563,0.6958908639305172,0.564910129617095,0.6000000000000001,,0.0,0.0,0.2934137224114439,0.2934137224114439,0.0,1.6300013366452644,0.6453703828510344,5,1.2285144926884974,0.545923641832328,12,0,0,0.3823677451161196,0.5829242970390542,7,1,0.11111111111111112,0.29281569406498376,0.5057290881985362,12,3.559026084010437,0.7262287627684278,9.0,7.850467289719627,0.5169605352303678,10,gaus,7.25,7.5,3.7701837772561855,8,0.5576923076923077,1.0,0.30961538461538457,1,7.75
