signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,gaus2,3654831267.264547,0.643920290516763,349.24643843801454,-37.520349114680975,1121,127,42687.48287188173,,False,15.239888907098461,297180.5591980176,0.01976509494348536,1.1282892406255761e-05,0.2507439733600649,17156.63763613587,,,,[],[],10,67080.80798282914,21735.734099247056,183957.28356111795,"[42, 164, 352, 464, 575, 640, 793, 905, 1020, 1081]","[183957.28356111795, 26848.589170990323, 36162.42455839303, 76575.20288330193, 37684.06138191263, 32314.0162501188, 58114.45737985259, 46464.32256884601, 21735.734099247056, 150951.9879745111]","[0, 98, 282, 282, 481, 593, 703, 703, 703, 703]","[703, 703, 368, 703, 703, 703, 814, 926, 1032, 1120]",3928792125195.687,148386.88253130193,-148386.88253130193,0.0,,,,CWT,mdp.39015035518128,3928530524715.967,,0.0,-116.0,120.0,0.0,-111.5,,147602.88253130193,66966.24490590606,655914.8798282915,66966.24490590606,,0.0,66966.24490590606,,,21733.734099247056,0.0,-116.0,183173.28356111795,147602.88253130193,,16677.23763613587,0.4623879525947121,0.7942650556241635,0.4891145359630718,0.5593142252885281,0.2173637255550772,0.7822679402400217,0.4630272800713776,0.14065796262969207,,0.7098872835599773,0.714275832456608,0.714275832456608,0.7142758324566075,,0.6794084400283897,0.6580274386886962,0.8366693373075316,,,,,0.4,,0.21023847619704422,0.5250000000000001,0.525,0.2189795295543936,0.2189795295543936,1.0,2.6005780922115287,0.9107942023518216,2,1.613184872641745,0.8490446698114448,4,0,0.5803583951614466,0.988377178396326,2,0,0.48854983474583047,0.9693940543348538,3,0.9574271077563381,0.9042572892243662,2.75,2.5263157894736845,0.8146286446121831,1,gaus,5.5,5.5,3.4226138716316967,8,0.9166666666666666,1.0,0.058333333333333355,1,1.0,1
smoothed,gaus6,1557831465.1584456,0.643611230130578,313.7291109366292,-32.90352650254706,1121,127,24108.61326376529,,False,15.61271170243814,167273.50521200153,0.011452050018720223,6.864025186916174e-06,0.4059733178858165,3931.770028428998,,,,[],[],11,70025.48576406097,3684.025250668462,136868.86992258194,"[36, 166, 232, 326, 464, 575, 642, 792, 904, 967, 1088]","[136868.86992258194, 75886.76653938639, 3684.025250668462, 58566.672811165925, 55363.8125566239, 48888.31782373521, 85351.21849835335, 88198.04369871455, 66727.19327447048, 46539.99808311849, 104205.42494585192]","[0, 98, 221, 282, 282, 282, 98, 703, 814, 926, 703]","[703, 282, 282, 369, 481, 592, 703, 926, 926, 1032, 1120]",1354772159097.4854,112116.8018833167,-112116.8018833167,0.0,,,,CWT,mdp.39015035518128,1354510558617.7654,,0.0,-106.5,119.0,0.0,-115.5,,111332.8018833167,69910.92268713789,755387.1434046708,69910.92268713789,,0.0,69910.92268713789,,,3682.025250668462,0.0,-106.5,136084.86992258194,111332.8018833167,,3452.370028428998,0.04586990385475265,0.40051118892652826,0.8724229773040979,0.8116163696081072,0.02286262423223509,0.7714915503306393,0.7481348498372575,0.020236889535178697,,0.0,0.8263684842662787,0.8263684842662787,0.8263684842662783,,0.1246994181964129,0.8548322911692761,0.3196555386043921,,,,,0.2,,0.028488640377796606,1.0,1.0,0.10562143634458597,0.10562143634458597,0.7333333333333334,1.876484821218091,0.6571967598608901,6,1.6905529270182444,0.889764698430655,2,0,0.49652553908351577,0.8456059486906531,4,0,0.4616432942035996,0.9160053546171923,4,1.632993161855452,0.8367006838144548,4.0,3.428571428571429,0.7183503419072275,2,gaus,5.5,5.5,3.4226138716316967,8,0.9166666666666666,1.0,0.058333333333333355,1,1.75,2
smoothed,gaus8,1523136997.715354,0.6380973118770502,330.6876226498022,-32.55930498079591,1121,127,24450.35958515544,,False,15.74553403171444,166435.91051688496,0.011908543036262022,5.877946974508724e-06,0.4582893595447679,5041.055750562978,,,,[],[],11,74586.79159676483,4637.953825261401,127666.46791311825,"[36, 166, 233, 326, 464, 575, 642, 792, 905, 967, 1089]","[127666.46791311825, 78610.7317130353, 4637.953825261401, 67323.82616259424, 58174.51662705655, 53764.82205677549, 99860.04125513235, 96179.00931900024, 82703.36947712238, 58569.67089670858, 92964.29831860845]","[0, 98, 221, 281, 369, 369, 98, 703, 814, 926, 703]","[703, 281, 281, 369, 481, 592, 703, 1033, 1033, 1033, 1120]",1251031057256.8694,102052.18933574478,-102052.18933574478,0.0,,,,CWT,mdp.39015035518128,1250769456777.1494,,0.0,-115.5,119.0,0.0,-120.0,,101268.18933574478,74472.22851984175,805561.5075644132,74472.22851984177,,0.0,74472.22851984175,,,4635.953825261401,0.0,-120.0,126882.46791311825,101268.18933574478,,4561.655750562978,0.0535314846695132,0.3126443013897369,0.9010017263839734,0.9015018565172415,0.019644640081395683,0.5792309576291974,0.8442229931114809,0.01946045708667543,,0.03751344375252008,1.0,1.0,1.0,,0.1712277325894077,0.9541017556585694,0.21861648350629076,,,,,0.2,,0.02116355025589641,0.55,0.325,0.07416561195971152,0.07416561195971152,0.4333333333333333,1.8776417055813892,0.6576019326853629,5,1.6881927830784191,0.8885225174096943,3,0,0.4328062516439602,0.7370890562772804,6,0,0.4539048021086518,0.9006504252060251,5,1.2583057392117916,0.8741694260788209,4.75,4.444444444444445,0.6995847130394104,3,gaus,5.5,5.5,3.4226138716316967,8,0.9166666666666666,1.0,0.058333333333333355,1,2.5,3
smoothed,gaus4,1795166676.5226054,0.6411598193401561,298.71289887700186,-33.73218525755976,1121,127,24391.957367907587,,False,15.421155723732765,184774.73130626333,0.013473805700559652,8.409315659900286e-06,0.3393513702570354,4381.323184832396,,,,[],[],10,71415.18971872964,25170.00793480075,152089.39104330522,"[38, 165, 327, 464, 575, 641, 792, 904, 1020, 1086]","[152089.39104330522, 52431.12802044058, 46122.28795122441, 50446.53861953474, 44652.707288977304, 83334.98171872417, 88537.63792172316, 50924.26412971341, 25170.00793480075, 120442.95255885273]","[0, 99, 282, 282, 481, 282, 703, 814, 926, 703]","[703, 703, 369, 481, 592, 703, 926, 926, 1032, 1120]",1641166503980.3806,124241.69012792455,-124241.69012792455,0.0,,,,CWT,mdp.39015035518128,1640904903500.6606,,0.0,-116.0,120.0,0.0,-116.0,,123457.69012792455,71300.62664180656,699258.6971872965,71300.62664180656,,0.0,71300.62664180656,,,25168.00793480075,0.0,-107.0,151305.39104330522,123457.69012792455,,3901.9231848323957,0.0522221704817687,0.5382080394328099,0.8036241685838504,0.6819837806443119,0.044875959639637746,0.6860151849130561,0.6257712488084557,0.036460153492558336,,0.8449408313748858,0.8792692133382498,0.8792692133382498,0.8792692133382493,,0.14355565169887036,0.7437827364429717,0.4867713710313,,,,,0.4,,0.048710754365874874,0.5250000000000001,0.9750000000000001,0.143516422714491,0.143516422714491,0.7,2.2636413672721956,0.7927896646095289,3,1.5620320691522867,0.8221221416590982,5,0,0.5566144164541169,0.9479400849135574,3,0,0.43364508824955617,0.8604505422856873,7,1.9148542155126762,0.8085145784487324,4.5,3.9622641509433962,0.6792572892243662,4,gaus,5.5,5.5,3.4226138716316967,8,0.9166666666666666,1.0,0.058333333333333355,1,3.25,4
smoothed,mexh,7416131720.326252,0.6352455274045249,394.7060869075221,-40.786710645366384,1121,127,62644.2414566621,,False,15.203751627220894,516296.69751531334,0.019585016079395844,4.6726842075524215e-06,0.17889828063032345,24799.889809627664,,,,[],[],8,67794.76679810556,15517.569393479227,198833.06023093016,"[126, 325, 465, 574, 640, 794, 907, 1058]","[198833.06023093016, 15517.569393479227, 59635.660915070475, 21474.719633469795, 16154.694283003233, 34387.903673670226, 23998.329153441082, 172356.1971017802]","[0, 283, 368, 482, 593, 702, 702, 702]","[702, 368, 702, 702, 702, 813, 925, 1120]",8317400398548.636,162072.91870058904,-162072.91870058904,0.0,,,,CWT,mdp.39015035518128,8317138798068.916,,0.0,-117.0,122.0,0.0,-121.5,,161288.91870058904,67680.20372118248,527464.9343848445,67680.20372118248,,0.0,67680.20372118248,,,15515.569393479227,0.0,-117.0,198049.06023093016,161288.91870058904,,24320.489809627663,0.909796773488519,0.20524644322402769,0.21792717349158597,0.5348588719223804,0.5662321802835203,0.479794268919912,0.33106929934999024,0.3437739574804024,,0.4653566361440886,0.7414535214374873,0.7414535214374873,0.7414535214374869,,1.0,0.4038905400674507,0.9999999999999998,,,,,0.8,,0.5201151840945228,0.4750000000000001,0.47500000000000003,0.2617537097060174,0.2617537097060174,0.3333333333333333,2.8552861727670256,1.0,1,1.4776698055117876,0.7777209502693619,7,0,0.5871831198117068,1.0,1,0,0.4485873710200423,0.890099431806723,6,3.2015621187164243,0.6798437881283576,3.75,1.731958762886598,0.6524218940641788,5,mexh,5.0,5.0,,1,0.8333333333333334,,,2,4.25,5
smoothed,morl,1311339706.6822546,0.6501647151376372,339.4168233576248,-31.36690372139851,1121,127,22062.577167052616,,False,15.891083144220184,145442.48648912253,0.012951097382836292,2.3693245289409235e-06,0.5431035322843588,3688.1935397400825,,,,[],[],12,70304.44450229335,8905.102224065018,107755.38733970164,"[35, 164, 233, 326, 408, 465, 575, 644, 793, 905, 968, 1097]","[107755.38733970164, 97353.84118517142, 8905.102224065018, 69186.9551447604, 26007.85126705027, 59772.93403561556, 61111.351955493534, 79400.20467341706, 88262.06396788973, 97300.1694945588, 74311.0967540097, 74286.37598578703]","[0, 98, 204, 282, 369, 369, 369, 369, 704, 704, 926, 704]","[704, 704, 282, 369, 440, 480, 593, 704, 814, 1034, 1034, 1120]",951303683822.6699,78322.14368203773,-78322.14368203773,0.0,,,,CWT,mdp.39015035518128,951042083342.95,,0.0,-119.5,118.0,0.0,-115.0,,77538.14368203773,70189.88142537027,828760.1340275202,70189.88142537027,,0.0,70189.88142537027,,,8903.102224065018,0.0,-115.0,106971.38733970164,77538.14368203773,,3208.7935397400825,0.0,0.0,1.0,1.0,0.0,0.9999999999999999,0.9999999999999999,0.0,,0.2053199606193445,0.8369873794517705,0.8369873794517705,0.83698737945177,,0.11448275064329824,1.0,0.0,,,,,0.0,,0.0,0.3500000000000001,0.5750000000000001,0.0,0.0,0.7666666666666666,1.6179593383473792,0.5666540025931737,8,1.9,1.0,1,0,0.3944593940203302,0.6717825848720281,7,0,0.5,0.9921137879815107,2,3.5118845842842465,0.6488115415715754,4.5,2.2626262626262625,0.5994057707857877,6,morl,6.0,6.0,,1,1.0,,,3,5.25,6
smoothed,gaus5,1649066657.2072265,0.6452970140552234,307.5576424508826,-33.41513052947927,1121,127,24818.030757726036,,False,15.526823976097667,179832.71294105332,0.01130321678101971,6.8738219882722845e-06,0.0117447698681844,0.0,,,,[],[],10,66007.35881363146,25136.277893479742,138503.1451353475,"[63, 174, 273, 359, 473, 584, 683, 805, 916, 977]","[97385.16045634035, 27233.537195440378, 45998.50860051616, 57209.44481248533, 55282.79117636617, 40641.96821469002, 138503.1451353475, 117733.189820066, 54949.56483158297, 25136.277893479742]","[4, 155, 155, 293, 391, 563, 4, 720, 845, 946]","[391, 185, 293, 391, 614, 614, 1047, 1047, 1047, 1047]",1512050510994.512,158864.65136897753,-158864.65136897753,0.0,,,,CWT,mdp.39015035518128,1511788910514.792,,0.0,-125.0,120.0,0.0,-125.0,,158080.65136897753,65892.79573670839,645180.3881363147,65892.79573670839,,0.0,65892.79573670839,,,25134.277893479742,0.0,-125.0,137719.1451353475,158080.65136897753,,479.4,0.06177427244978462,0.4013841566405963,0.8299474137787021,0.7534931598760107,0.03132487840844747,0.8302718589272597,0.024060779943903488,0.031879007692304534,,0.8436143903377193,0.673413716837316,0.673413716837316,0.6734137168373157,,0.0,0.6367893570573141,0.3375992910179757,,,,,0.4,,0.039593960076826425,0.07500000000000007,0.07500000000000001,0.2517266278600056,0.2517266278600056,0.09999999999999998,1.661838617474961,0.5820217368490571,7,1.3838096547619518,0.7283208709273431,8,0,0.35937795748012824,0.6120372765405291,8,0,0.3705169409646261,0.735189931623474,9,0.816496580927726,0.9183503419072274,8.0,7.937007874015748,0.5591751709536137,7,gaus,5.5,5.5,3.4226138716316967,8,0.9166666666666666,1.0,0.058333333333333355,1,5.5,7
smoothed,gaus7,1541071638.7104864,0.6418341329100142,318.4818058702221,-32.89274225357332,1121,127,24225.063552433603,,False,15.695144692483805,169884.47751023655,0.011851777182723346,5.988814919223758e-06,-0.0013553351291591843,0.0,,,,[],[],10,73969.91672936236,29113.00428245504,146589.57762507393,"[62, 174, 273, 359, 473, 584, 683, 804, 916, 979]","[146589.57762507393, 29113.00428245504, 57747.572602079905, 70228.26313157467, 63662.84648748412, 42951.20767512599, 103694.53111475699, 123700.84512354809, 65799.7827837621, 36211.536467762664]","[4, 146, 146, 146, 391, 495, 391, 719, 845, 944]","[1049, 185, 293, 391, 622, 622, 1049, 1049, 1049, 1049]",1340612031802.2563,137275.4691957183,-137275.4691957183,0.0,,,,CWT,mdp.39015035518128,1340350431322.5364,,0.0,-120.5,120.0,0.0,-125.0,,136491.4691957183,73855.35365243928,724805.9672936236,73855.35365243927,,0.0,73855.35365243928,,,29111.00428245504,0.0,-125.0,145805.57762507393,136491.4691957183,,479.4,0.048480592665989065,0.32252345814133726,0.873318331969511,0.8674016392084986,0.021308115405465625,0.7095273083517027,0.0,0.022657205263432796,,1.0,0.9765179266259292,0.9765179266259292,0.9765179266259282,,0.0,0.7943277481255162,0.42638540327826396,,,,,0.4,,0.027488803218417967,0.3000000000000001,0.07500000000000001,0.18425204601741507,0.18425204601741507,0.09999999999999998,2.094167929681401,0.7334353906991979,4,1.3725208971769407,0.722379419566811,9,0,0.4586614161810583,0.7811215968336048,5,0,0.3581520813757421,0.7106552362542995,10,2.943920288775949,0.7056079711224051,7.0,6.050420168067227,0.5028039855612025,8,gaus,5.5,5.5,3.4226138716316967,8,0.9166666666666666,1.0,0.058333333333333355,1,6.25,8
smoothed,gaus1,12092768643.814093,0.6214853161196063,322.3568456153957,-43.41157092460881,1121,127,66667.77414307992,,False,14.413399328471703,1224215.9158211923,0.022885024863393003,1.3591734244939598e-05,0.015956058445987912,3819.0935279851196,,,,[],[],7,48316.757533945194,17078.814702399155,108110.84215102051,"[273, 359, 473, 584, 683, 805, 916]","[108110.84215102051, 17078.814702399155, 29716.963652607337, 30730.799421366224, 79057.21704955805, 39961.270260132456, 33561.395500532635]","[5, 314, 391, 391, 391, 722, 722]","[722, 391, 495, 621, 722, 828, 936]",15113737198525.238,398282.3654974766,-398282.3654974766,0.0,,,,CWT,mdp.39015035518128,15113475598045.518,,0.0,-126.5,123.0,0.0,-126.5,,397498.3654974766,48202.19445702212,323324.10273761634,48202.194457022124,,0.0,48202.19445702212,,,17076.814702399155,0.0,-126.5,107326.84215102051,397498.3654974766,,3339.6935279851195,1.0,1.0,0.0,0.0,1.0,0.0,0.0317955948764061,1.0,,0.5267529394313087,0.0,0.0,0.0,,0.11997327097144937,0.0,0.0039027656288866397,,,,,1.0,,1.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.0,1.5199639001295608,0.532333296265215,9,1.5127182379505624,0.7961674936581907,6,0,0.33218778400226046,0.5657311540372343,9,0,0.5039744493595508,1.0,1,3.774917217635375,0.6225082782364625,6.25,2.88,0.49875413911823124,9,gaus,5.5,5.5,3.4226138716316967,8,0.9166666666666666,1.0,0.058333333333333355,1,7.0,9
smoothed,gaus3,2408993756.3245516,0.6458940625285354,333.0959629330975,-35.36768688781172,1121,127,29077.745554001864,,False,15.184711659012324,256902.66641528552,0.01972262906494509,8.592444485858827e-06,0.026426146031808512,0.0,,,,[],[],10,54060.3777961918,21038.41826524782,120964.16674969133,"[92, 175, 243, 359, 473, 584, 683, 805, 915, 1026]","[31211.564893904626, 88065.69248152524, 21038.41826524782, 34895.48353347271, 42084.27761367474, 37704.02159279679, 120964.16674969133, 88366.76364380997, 41826.02791480563, 34447.36127298923]","[4, 4, 185, 308, 391, 495, 4, 721, 896, 946]","[141, 391, 391, 391, 495, 614, 721, 946, 946, 1041]",2370751498066.6357,204457.93856881582,-204457.93856881582,0.0,,,,CWT,mdp.39015035518128,2370489897586.9155,,0.0,-125.0,120.0,0.0,-125.0,,203673.93856881582,53945.814719268725,525710.5779619181,53945.81471926874,,0.0,53945.814719268725,,,21036.41826524782,0.0,-125.0,120180.16674969133,203673.93856881582,,479.4,0.15727244497360904,0.5545261770336384,0.6678377991758153,0.5219738636373528,0.10180970036930037,0.8510898848885647,0.051025858561079496,0.10332121360754534,,0.6824651903203084,0.21863771659038833,0.21863771659038833,0.21863771659038866,,0.0,0.4004195638917926,0.1450276340038305,,,,,0.4,,0.10022626498266574,0.07500000000000007,0.07500000000000001,0.39422336367655236,0.39422336367655236,0.09999999999999998,1.0770395789372076,0.3772089779335361,10,1.3283088309338658,0.6991099110178242,10,0,0.24446418073734774,0.4163338019930487,10,0,0.37610711778086314,0.7462821146167606,8,1.0,0.9,9.5,9.411764705882351,0.47500000000000003,10,gaus,5.5,5.5,3.4226138716316967,8,0.9166666666666666,1.0,0.058333333333333355,1,7.75,10
