htid,lowercase_periodical_name,avg_tokens,avg_digits,total_pages,total_tokens,total_digits,table_row_index,volume_classification,title_classification,best_smoothed_window_size,wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,stft_amplitude_max_diff,stft_frequency_max_diff,avg_prominence_diff,fft_variance_magnitude_diff,stft_noverlap_diff,prominence_max_diff,stft_spectral_magnitude_diff,upper_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_num_peaks_diff,fft_peak_amplitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,stft_window_diff,stft_nperseg_diff,prominence_threshold_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_dominant_frequency_diff,relative_num_peaks_diff,max_autocorrelation_diff,stft_variance_magnitude_diff,fft_amplitude_max_diff,fft_dominant_frequency_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,fft_snr_threshold_diff,stft_stationarity_threshold_diff,stft_dynamic_cutoff_percentile_diff,lower_envelope_diff,fft_stationarity_threshold_diff,stft_dynamic_cutoff_diff,fft_frequency_max_diff,fft_num_peaks_diff,fft_dynamic_cutoff_percentile_diff,fft_dynamic_cutoff_diff,prominence_min_diff,fft_spectral_centroid_diff,stft_peak_amplitude_diff,fft_spectral_bandwidth_diff,stft_spectral_bandwidth_diff,fft_spectral_magnitude_diff,distance_factor_diff,stft_snr_threshold_diff,stft_spectral_centroid_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,kl_divergence_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,scales_used,is_complex,emd_value_normalized,correlation_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,smoothness_normalized,across_emd_value_normalized,across_correlation_normalized,across_kl_divergence_normalized,across_avg_prominence_diff_normalized,across_relative_num_peaks_diff_normalized,decomposition_levels,original_level,padded,relative_right_bases_array_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,relative_peaks_array_alignment_score_normalized,all_emd_value_normalized,all_smoothness_normalized,all_wavelet_psnr_normalized,all_wavelet_entropy_normalized,all_wavelet_energy_entropy_normalized,all_wavelet_sparsity_normalized,all_correlation_normalized,all_avg_variance_across_levels_normalized,all_kl_divergence_normalized,all_prominence_min_diff_normalized,all_avg_prominence_diff_normalized,all_relative_prominences_avg_diff_normalized,all_relative_prominences_wasserstein_normalized,all_relative_prominences_total_diff_normalized,all_prominence_max_diff_normalized,all_relative_num_peaks_diff_normalized,all_max_autocorrelation_diff_normalized,all_relative_right_bases_global_alignment_score_normalized,all_relative_right_bases_array_alignment_score_normalized,all_relative_left_bases_global_alignment_score_normalized,all_relative_left_bases_array_alignment_score_normalized,all_upper_envelope_diff_normalized,all_lower_envelope_diff_normalized,all_relative_peaks_array_alignment_score_normalized,all_relative_peaks_global_alignment_score_normalized,all_reconstruction_signal_weighted_score,all_reconstruction_signal_normalized_weighted_score,all_reconstruction_signal_normalized_weighted_rank,all_wavelet_signal_weighted_score,all_wavelet_signal_normalized_weighted_score,all_wavelet_signal_normalized_weighted_rank,all_rank_variability,all_normalized_rank_stability,all_average_rank,all_harmonic_average_rank,all_stability_score_weighted,all_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,all_normalized_family_mean_rank,all_normalized_family_std_dev,all_final_family_stability_score,all_final_family_stability_rank,all_family_informed_rank,all_top_wavelet_rank
mdp.39015083020449,liberator,593.7708333333334,3.5625,48,28501.0,171,6,Very likely candidate: Potential multi-issues volume,Very likely candidate: high variance in page counts across multiple volumes,3,sym12,1.0,reflect,4.821352297102182e-22,275.48052156728187,7673759.777858218,0.7142857142857143,641.3870002452168,48,raw,1.9123369554563396e-11,-1.8440582395192946e-11,"[2, 5, 8, 15, 18, 20, 25, 29, 32, 34, 38, 42]","[616.0000000000418, 1082.0000000000573, 778.0000000000515, 137.00000000002046, 1302.000000000035, 402.00000000002444, 237.00000000000705, 1090.000000000058, 835.0000000000464, 531.0000000000143, 1162.0000000000573, 1066.0000000000525]",12,4.816011340384639,198142.14102107755,0.7169139606908668,1.569282188152347e-06,1.0,0.47916666666666663,28500.99999999997,0.14472466847739995,0.148157167286257,94002.17132228785,28171971.018568933,4.0,6640.595523444856,0.08333333333333333,"[0.0, 0.020833333333333332, 0.041666666666666664, 0.0625, 0.08333333333333333, 0.10416666666666666, 0.125, 0.14583333333333331, 0.16666666666666666, 0.1875, 0.20833333333333331, 0.22916666666666666]","[28500.99999999997, 3151.543159519494, 5146.198226935197, 4405.848949153431, 6640.595523444856, 2412.1854133888237, 2514.3987904479422, 4661.358975846675, 3185.464330360864, 2121.7513786524482, 3482.5476455947523, 3283.1049246355765]",3.0,0.3,70.39999999997255,15.0,0.5,3616228.822633175,0.19140650311013446,0.14864227680479522,17423979.20025167,174994533321.5733,"[0.25, 0.0625, 0.0625, 0.4375, 0.1875]",1.0,3616228.822633175,0.0625,"[0.0, 0.0625, 0.125, 0.1875]","[2198096.526657132, 3616228.822633175, 2833447.8208555593, 2321160.8585062064]",3.0,0.3,flattop,16.0,8.0,70.39999999997255,15.0,12,769.8333333333721,137.00000000002046,1302.000000000035,"[2, 5, 8, 15, 18, 20, 25, 29, 32, 34, 38, 42]","[616.0000000000418, 1082.0000000000573, 778.0000000000515, 137.00000000002046, 1302.000000000035, 402.00000000002444, 237.00000000000705, 1090.000000000058, 835.0000000000464, 531.0000000000143, 1162.0000000000573, 1066.0000000000525]","[0, 0, 6, 11, 11, 19, 24, 26, 31, 33, 31, 39]","[3, 11, 11, 17, 31, 31, 26, 31, 36, 36, 39, 46]",0.05,20,26621465.000000834,1306.0000000000123,-1306.0000000000123,DWT,2.8312206268310547e-07,0.0,3.8767211663071066e-11,1.7508864402770996e-07,0.0,3.501554601825774e-11,1.5906989574432373e-06,1.2278178473934531e-11,1.0,48.0,0.0,2.964952727779746e-10,1.0,48.0,,0.0,0.0,1.0,48.0,0.0,0.0,8.344650268554688e-07,0.027984619140625,2.9103830456733704e-11,0.0,3.8767211663071066e-11,4.656612873077393e-10,3.884300288821881e-11,0.0,0.0,0.0,1.2278178473934531e-11,0.0,2.744116045505507e-11,0.0,0.0,0.0,2.744116045505507e-11,2.0463630789890885e-11,2.4980018054066022e-15,2.8312206268310547e-07,3.0531133177191805e-16,8.326672684688674e-16,2.9685907065868378e-09,0.0,0.0,6.938893903907228e-16,0.45118354994318066,0.8047777471774259,0.027372990624363252,0.7665847665847666,0.007059699474587806,0.007158150385070144,0.003579075192535072,0.007158150385070144,126,0.9962432852905447,0.659162902293946,252,0,0,0.007158150385070144,0.007158150385070144,126,0,0.0,0.4113957507608649,0.6682996536847507,165,59.415906961015075,0.8861764234463313,167.25,154.4289693593315,0.7828870622978783,44,sym,1.0,0.8853561433574134,0.034393156992775974,6,34.5,,2.751576744230988e-12,0.4248553573263715,0.8811808760885254,0.05384652902019453,0.7058823529411765,0.039403321935842645,6.821210263296962e-13,3.3861802251067274e-13,2.402522625288839e-13,1.3575807145116414e-12,7.366329768387914e-14,4.218847493575595e-14,1.0,1.0,1.0,1.0,1.5376588891058418e-14,1.5376588891058418e-14,1.0,1.0,0.8000000000011211,0.28571428571551394,640,1.020541186901816,0.5112516394272372,780,98.99494936611666,0.9051772515650224,710.0,703.0985915492957,0.612550311606266,524,1.0,0.66647570921828,0.10005728723451598,6,394.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.069786931720338e-16,0.045136852315171755,0.8379649091435522,0.3551609961449106,0.056642751006882666,0.4899631298648095,1.0,0.041989514746605686,0.9999999999999547,6.34561847512316e-15,2.954878419991488e-15,2.9542340795885025e-15,2.959438250016433e-15,1.0052722543285597e-14,8.27463098040937e-16,0.0,5.412337245047638e-15,1.0,1.0,1.0,1.0,2.8449465006019636e-16,2.8449465006019636e-16,1.0,1.0,0.8000000000000127,0.2929614850814395,176,1.735002932601128,0.8255843128474227,129,33.23401871576773,0.9716191129668935,152.5,148.87868852459016,0.9206942704031735,1,630.3396226415094,704.0,364.72961839745057,212,0.5466952494722545,0.9837005058445737,0.3222031736160498,9,3.0,1
