amplitude_max,amplitude_max_diff,avg_prominence,avg_prominence_diff,avg_variance_across_levels,correlation,dominant_frequency,dominant_frequency_diff,dynamic_cutoff,dynamic_cutoff_diff,emd_value,frequency_max,frequency_max_diff,htid,is_complex,kl_divergence,lower_envelope,lower_envelope_diff,max_autocorrelation,max_autocorrelation_diff,num_fft_peaks,num_fft_peaks_diff,positive_amplitudes,positive_frequencies,prominence_max,prominence_max_diff,prominence_min,prominence_min_diff,relative_left_bases,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_num_peaks,relative_num_peaks_diff,relative_peaks,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,relative_right_bases,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,scales_used,signal_length,signal_type,smoothness,spectral_bandwidth,spectral_bandwidth_diff,spectral_centroid,spectral_centroid_diff,spectral_magnitude,spectral_magnitude_diff,upper_envelope,upper_envelope_diff,variance_ratio_across_levels,wavelet,wavelet_adaptive_threshold,wavelet_energy_entropy,wavelet_entropy,wavelet_psnr,wavelet_sparsity,wavelet_type,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
,,60856.21608938296,60715.7699355368,285993.68620002735,0.5219743467556883,,,56108.41687242287,55703.41687242287,47586.0832367431,,,inu.30000003214412,False,,-64988.6923913153,64462.2923913153,277389143770.6734,277372831650.3134,,,[],[],60856.21608938296,60329.816089382955,60856.21608938296,60822.416089382954,[0],0.0,-12.5,1,12.0,[41],0.0,-12.5,[60856.21608938296],60715.7699355368,59030.416089382954,60715.7699355368,[104],0.0,-12.5,51,105,smoothed,2.7623948970097815e-05,,,,,0.0,0.0,64988.6923913153,64462.2923913153,0.044101192140346857,mexh,1087.5496663429826,771218519.8544223,11.204392281346703,-39.7293033911352,0.6412698412698413,CWT,1.0,1.0,0.006867103498260363,0.7035439509373481,1.0,1.0,0.8117033315122064,0.17619645655197747,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,0.6666666666666666,,0.9867098970763921,0.0,0.0,0.6797093241956376,0.6797093241956376,0.0,3.731905344883118,1.0,1,2.251052152793304,1.0,1,0.0,0.7151996580095955,0.9314228104311012,2,0,0.7122888553124741,1.0,1,0.5,0.95,1.25,1.1428571428571428,0.9125,1,mexh,1.0,1.0,,1,0.14285714285714285,,,2,1.25,1
,,,,1378838.7823082309,0.14222071123303678,,,0.0,405.0,43839.973080826945,,,inu.30000003214412,False,,-89079.44502242994,88553.04502242994,281058811200.9339,281042499080.5739,,,[],[],,,,,[],,,0,13.0,[],,,[],,,,[],,,51,105,smoothed,1.483394457647516e-05,,,,,0.0,0.0,89079.44502242994,88553.04502242994,0.04561701409858714,gaus1,1014.3651855006763,656790876.3408165,11.27119731449772,-39.85111510611476,0.596265172735761,CWT,0.9110817114565792,0.41217584116910616,0.0,0.8644473020851277,0.846265328778217,0.0,0.1516486210509853,1.0,,,,,,,0.0,,,,,,,1.0,,1.0,,,1.0,1.0,,1.3,0.34834752756589965,3,1.712993029639772,0.7609743859173317,2,0.6428571428571429,0.7678571428571428,1.0,1,0,0.5232023505675019,0.7345367636532487,2,0.816496580927726,0.9183503419072274,2.0,1.7142857142857144,0.8591751709536137,2,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,1.75,2
,,25262.681216942277,25122.235063096123,146975.30892794862,0.6303083125341875,,,32794.193711120904,32389.193711120904,29524.26682975712,,,inu.30000003214412,False,,-39674.316298298574,39147.91629829857,104126617292.20303,104110305171.84303,,,[],[],42173.97237823793,41647.57237823793,8351.390055646625,8317.590055646626,"[0, 53]",0.0,-12.0,2,11.0,"[37, 78]",0.0,-7.5,"[42173.97237823793, 8351.390055646625]",25122.235063096123,48699.56243388455,25122.235063096123,"[104, 104]",0.0,-12.0,51,105,smoothed,1.569275190969901e-05,,,,,0.0,0.0,39674.316298298574,39147.91629829857,0.06978251753922614,gaus2,692.6023104627544,320966315.507016,11.115238612423415,-35.43246952754759,0.634547152194211,CWT,0.5712817466517089,0.4516463278643124,0.2490999861158011,0.48881276347653646,0.3950817086082772,0.8506224066390023,1.0,0.0714022526808431,,0.11582826912618482,0.3305192911563143,0.3305192911563143,0.33051929115631423,,0.5783925746899874,0.8056864188108891,0.6486046747716513,,,,,0.3333333333333333,,0.35922066175357525,0.5,0.09090909090909091,0.3431503652228816,0.3431503652228816,0.5,1.957852396304985,0.5246254166090872,2,1.667095513794632,0.7405850245299528,3,0.0,0.4007024019506728,0.5218449885869227,3,0,0.5097433990045602,0.7156414075592139,3,0.5,0.95,2.75,2.666666666666667,0.8374999999999999,3,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,2.5,3
,,15903.905629899265,15763.45947605311,69717.66971540074,0.4155036151672174,,,12301.382950521896,11896.382950521896,10611.821768011683,,,inu.30000003214412,False,,-21037.969502038442,20511.56950203844,16796771168.155825,16780459047.795824,,,[],[],25879.290367364814,25352.890367364813,2680.529430181952,2646.729430181952,"[0, 23, 0]",0.0,-11.5,3,10.0,"[13, 31, 87]",0.0,-2.5,"[19151.897092151034, 2680.529430181952, 25879.290367364814]",15763.45947605311,45885.91688969779,15763.459476053116,"[53, 53, 104]",0.0,-11.5,51,105,smoothed,1.1167709349286585e-05,,,,,0.0,0.0,21037.969502038442,20511.56950203844,0.03944612718676533,gaus4,332.7677934770977,62473520.183892794,11.327477077556201,-27.38944338115799,0.6225957049486461,CWT,0.12237283125154201,0.24367694373534995,0.7025234765882712,1.0,0.0477940805319821,0.5850622406638999,0.6266451744928492,0.013164248806024716,,0.02033200652473227,0.15448957855887857,0.15448957855887857,0.15448957855887865,,0.2078067257699851,0.7527644086731569,0.34211712577947806,,,,,0.0,,0.042946049585508406,1.0,0.18181818181818182,0.09537694770875871,0.09537694770875871,1.0,1.1742899748297961,0.3146623149056784,4,1.5451747243001308,0.6864233342540473,4,0.0,0.3001433663746569,0.39088438411583226,4,0,0.4176548745087399,0.5863560427679566,4,0.0,1.0,4.0,4.0,0.8,4,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,3.25,4
,,16284.318642088178,16143.872488242023,76386.23996979711,0.1841927191982265,,,7347.858336184578,6942.858336184578,9582.197949934069,,,inu.30000003214412,False,,-18595.128568775188,18068.728568775186,12736477800.493328,12720165680.133327,,,[],[],25975.29975152338,25448.89975152338,1473.1525957712483,1439.3525957712484,"[0, 24, 53]",0.0,-7.0,3,10.0,"[10, 30, 94]",0.0,-11.5,"[25975.29975152338, 1473.1525957712483, 21404.50357896991]",16143.872488242023,47027.15592626453,16143.872488242028,"[53, 53, 104]",0.0,-11.5,51,105,smoothed,9.330507037702115e-06,,,,,0.0,0.0,18595.128568775188,18068.728568775186,0.04415067609977838,gaus6,266.74810941063566,44059968.53563121,11.286158368803864,-26.258421388262523,0.6190476190476191,CWT,0.09793351047972301,0.15923976371782003,0.7662845449331744,0.9004817692654796,0.023055291706585854,0.5062240663900415,0.2246007114945984,0.01819112024907494,,0.0,0.16164478733390775,0.16164478733390775,0.16164478733390783,,0.11822867101725267,0.7742300349982445,0.34392297144196915,,,,,0.0,,0.028241252003225466,1.0,1.0,0.06289895976964771,0.06289895976964771,0.1,1.0229513572387219,0.2741096739340693,6,1.2982975989586862,0.5767514525808051,5,0.0,0.2839539436429794,0.3698004847443453,5,0,0.3370013472795622,0.4731245544080892,5,0.5,0.95,5.25,5.217391304347826,0.7124999999999999,5,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,4.0,5
,,23096.42948835837,22955.983334512217,120551.44982783841,0.09198070677479434,,,0.0,405.0,9816.087452124155,,,inu.30000003214412,False,,-33926.34197048727,33399.94197048727,17825315765.106125,17809003644.746124,,,[],[],23096.42948835837,22570.02948835837,23096.42948835837,23062.629488358372,[2],0.0,-12.5,1,12.0,[42],0.0,-12.5,[23096.42948835837],22955.983334512217,21270.629488358372,22955.983334512217,[69],0.0,-12.5,51,105,smoothed,6.8731557534732835e-06,,,,,0.0,0.0,33926.34197048727,33399.94197048727,0.04282799970604008,gaus5,297.71907390999917,57771638.361734256,11.196235428127434,-27.882734238523614,0.6336134453781512,CWT,0.10348515028139055,0.04630075235015539,0.6747143338236065,0.6838977513039455,0.04147705578291198,0.8298755186721976,0.06432581885946373,0.051483538824907214,,0.36413205416580285,0.28977414606230667,0.28977414606230667,0.28977414606230667,,0.0,0.2897741460623067,0.28977414606230667,,,,,0.6666666666666666,,0.04667103660811168,0.0,0.0,0.2667300636178991,0.2667300636178991,0.0,1.0565047041860056,0.28310061658841323,5,1.190725725169684,0.5289640773947092,6,0.0,0.21855718678485095,0.2846326153477129,8,0,0.31194498998732223,0.4379473126116441,6,1.2583057392117916,0.8741694260788209,6.25,6.075949367088608,0.6245847130394104,6,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,4.75,6
,,14329.665551000457,14189.219397154302,52254.17994768516,0.24317650349751166,,,1960.1658819788595,1555.1658819788595,5456.278251946836,,,inu.30000003214412,False,,-13864.16574333668,13337.76574333668,4938494349.069358,4922182228.709358,,,[],[],21141.124305254547,20614.724305254545,5528.008127260209,5494.208127260209,"[0, 24, 53]",0.0,-7.0,3,10.0,"[9, 37, 97]",0.0,-11.5,"[21141.124305254547, 5528.008127260209, 16319.86422048661]",14189.219397154302,41163.19665300137,14189.219397154304,"[53, 53, 104]",0.0,-11.5,51,105,smoothed,7.361458189256831e-06,,,,,0.0,0.0,13864.16574333668,13337.76574333668,0.07191610383448453,morl,186.8825935272037,26899475.853421014,11.099947133863388,-22.112673416627707,0.615499533146592,CWT,0.0,0.06874296266813325,1.0,0.4519824525215112,0.0,0.4273858921161829,0.3271211906309977,0.0,,0.06828303042878839,0.1248796123757405,0.1248796123757405,0.12487961237574051,,0.020799255151053762,0.6639345101237426,0.25299670587039014,,,,,0.0,,0.0,1.0,1.0,0.0,0.0,0.1,0.8217417958393962,0.22019363298324302,8,1.148416948160068,0.510168965536854,8,0.0,0.24861802419294265,0.32378161290243695,7,0,0.28440406224210313,0.39928192069962665,8,0.5,0.95,7.75,7.724137931034484,0.5874999999999999,7,morl,7.0,7.0,,1,1.0,,,3,6.0,7
,,14180.674630977774,14040.228477131619,102348.60257442795,0.054971708607379446,,,1057.0594423582515,652.0594423582515,9458.230083811173,,,inu.30000003214412,False,,-29014.01851039532,28487.618510395318,14284169247.552578,14267857127.192577,,,[],[],26570.72748641987,26044.32748641987,1790.6217755356788,1756.8217755356789,"[2, 2]",0.0,-12.0,2,11.0,"[20, 41]",0.0,-12.0,"[1790.6217755356788, 26570.72748641987]",14040.228477131619,26535.549261955548,14040.22847713162,"[26, 69]",0.0,-12.0,51,105,smoothed,5.865734032045051e-06,,,,,0.0,0.0,29014.01851039532,28487.618510395318,0.0439394333743397,gaus7,286.7770208650828,48489302.54681565,11.317605691981191,-26.922466315107492,0.6179271708683474,CWT,0.09499098876219708,0.0,0.7288491862658726,0.9762242611885168,0.029006145774990534,0.4813278008298756,0.0,0.03776195090581028,,0.0053461233066661035,0.1220772341599907,0.1220772341599907,0.12207723415999071,,0.00446774892178621,0.388802304818242,0.3551224036830288,,,,,0.3333333333333333,,0.03384638626029489,0.5,0.09090909090909091,0.20141988319745122,0.20141988319745122,0.05,0.7855849652808903,0.21050506180657017,9,1.1760579125642108,0.5224480965955651,7,0.0,0.18077849000766555,0.2354324521030063,9,0,0.2935200417159079,0.41208007050334033,7,1.1547005383792515,0.8845299461620748,8.0,7.875,0.5422649730810374,8,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,6.25,8
,,15509.864368282428,15369.418214436273,83555.31984046433,0.1531814088914578,,,5009.3884499999685,4604.3884499999685,8803.312777574609,,,inu.30000003214412,False,,-17385.96861797679,16859.568617976787,11068099975.428638,11051787855.068638,,,[],[],24768.752034376943,24242.35203437694,1986.9569215564761,1953.1569215564762,"[0, 24, 53]",0.0,-7.0,3,10.0,"[10, 30, 95]",0.0,-11.5,"[24768.752034376943, 1986.9569215564761, 19773.884148913865]",15369.418214436273,44703.79310484728,15369.418214436275,"[53, 53, 104]",0.0,-11.5,51,105,smoothed,8.414308434373888e-06,,,,,0.0,0.0,17385.96861797679,16859.568617976787,0.047866341760443534,gaus8,246.38053403965495,44020900.769054964,11.21793063780189,-25.67538926159191,0.6050420168067226,CWT,0.07944576355944788,0.11713159418568185,0.7991528282286657,0.736151777322952,0.023002803775649356,0.19502074688796578,0.17069955155603514,0.02359528358544297,,0.008652371493776193,0.14707803530850144,0.14707803530850144,0.14707803530850144,,0.07594048234126191,0.7305297789220255,0.3212289506366807,,,,,0.0,,0.02219903879672768,1.0,1.0,0.04682297145467118,0.04682297145467118,0.1,0.9486442571560006,0.25419837039990945,7,1.0737684276218167,0.4770073524460063,9,0.0,0.27095933364466573,0.35287727172328565,6,0,0.26802504363773005,0.3762870100222895,9,1.5,0.85,7.75,7.522388059701493,0.5375,9,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,7.0,9
,,7690.330348004165,7549.884194158011,314973.0612951588,0.13319999500656055,,,0.0,405.0,15099.341538434808,,,inu.30000003214412,False,,-47817.87496549218,47291.474965492176,45521579262.87704,45505267142.51704,,,[],[],7690.330348004165,7163.930348004165,7690.330348004165,7656.530348004165,[3],0.0,-12.5,1,12.0,[48],0.0,-12.5,[7690.330348004165],7549.884194158011,5864.530348004165,7549.884194158011,[68],0.0,-12.5,51,105,smoothed,8.916890376363703e-06,,,,,0.0,0.0,47817.87496549218,47291.474965492176,0.07716400843222608,gaus3,348.838225093543,154947509.56519234,10.91228974507075,-31.949137343066084,0.6233426704014939,CWT,0.2288893406928407,0.140230085648364,0.4454719248383526,0.0,0.17203380021484319,0.6016597510373438,0.1359695973891711,0.1980415579074169,,0.10469614375657374,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.6666666666666666,,0.14697609135216244,0.0,0.0,0.45142037027034243,0.45142037027034243,0.0,0.5521317035778569,0.1479490106400728,10,0.8383042454463673,0.3724055190840983,10,0.0,0.13008426016543487,0.1694120597503338,10,0,0.24028700721604151,0.3373448923479646,10,0.0,1.0,10.0,10.0,0.5,10,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,7.75,10
